MeasurementDateGMT, Nitric Oxide (ug/m3), Nitrogen Dioxide (ug/m3), Oxides of Nitrogen (ug/m3), Ozone (ug/m3), PM10 Particulate (ug/m3), PM2.5 Particulate (ug/m3)
2020-04-18,42.85,368.35,433.9,1160.1,525.0,348.0
2020-04-19,34.35,316.85,369.6,1422.95,400.5,234.5
2020-04-20,39.3,298.35,358.65,1688.15,535.5,213.6
2020-04-21,49.75,362.6,438.8,1751.55,707.3,255.5
2020-04-22,46.05,365.45,435.85,1765.95,711.7,323.8
2020-04-23,49.75,534.35,610.45,1673.45,740.6,407.4
2020-04-24,47.65,548.7,622.1,1745.95,709.2,419.8
2020-04-25,37.58,465.25,523.27,1561.59,544.55,384.11
2020-04-26,78.74,475.18,596.11,1421.83,683.34,425.08
2020-04-27,83.57,464.95,593.2,1392.8,775.01,491.31
2020-04-28,49.2,415.95,491.05,1268.8,179.6,116.5
2020-04-29,127.1,399.3,594.55,1193.95,220.2,141.3
2020-04-30,96.1,381.2,528.2,1315.25,189.7,94.1
2020-05-01,50.8,288.5,366.55,1450.05,166.3,92.3
2020-05-02,34.9,298.55,351.9,1555.4,143.1,85.0
2020-05-03,80.7,514.25,638.3,1154.7,201.1,135.1
2020-05-04,47.35,379.3,451.9,1631.6,295.4,189.2
2020-05-05,46.35,309.05,380.25,1745.2,280.9,121.2
2020-05-06,59.55,498.9,590.35,1695.6,412.1,219.9
2020-05-07,101.5,716.0,871.8,1507.8,466.4,296.8
2020-05-08,124.5,765.2,956.0,1632.85,418.7,285.8
2020-05-09,155.9,797.5,1036.2,1704.1,702.0,519.1
2020-05-10,16.35,213.5,238.6,1790.7,479.0,308.5
2020-05-11,23.33,123.75,159.65,1510.35,273.1,101.0
2020-05-12,45.65,282.6,352.6,1458.6,273.8,117.5
2020-05-13,26.05,201.45,241.25,1582.8,241.1,111.5
2020-05-14,76.05,277.9,394.3,1377.4,188.7,85.0
2020-05-15,141.3,549.25,766.05,1227.55,339.3,169.7
2020-05-16,53.0,400.05,481.25,1420.8,252.3,125.9
2020-05-17,26.95,258.1,299.5,1444.85,221.8,125.1
2020-05-18,50.08,278.85,356.32,1640.2,378.3,126.4
2020-05-19,39.1,310.4,370.65,1443.8,294.6,104.1
2020-05-20,113.95,592.05,766.6,1133.82,271.3,114.3
2020-05-21,115.2,539.9,716.55,1487.65,349.3,125.0
2020-05-22,51.8,308.7,388.15,1659.55,790.1,222.6
2020-05-23,26.75,148.2,188.9,1524.25,695.8,198.6
2020-05-24,20.75,193.45,225.15,1469.65,316.4,179.3
2020-05-25,43.2,346.0,412.1,1369.8,305.2,176.3
2020-05-26,91.55,441.6,581.85,1276.1,378.5,164.7
2020-05-27,50.05,457.15,533.9,1504.1,345.6,154.5
2020-05-28,57.0,357.2,444.25,1411.35,316.2,130.4
2020-05-29,71.97,469.12,579.55,1435.0,363.6,144.0
2020-05-30,36.1,300.15,355.75,1869.1,390.6,188.1
2020-05-31,25.0,232.3,270.7,1901.55,316.7,145.1
2020-06-01,34.6,306.75,359.8,1780.3,337.6,115.3
2020-06-02,39.75,339.8,400.6,1638.25,453.2,136.1
2020-06-03,117.9,662.05,842.85,1112.15,464.2,207.0
2020-06-04,35.55,224.7,279.55,1383.9,597.1,141.7
2020-06-05,47.9,212.6,286.15,1348.75,702.4,121.7
2020-06-06,64.8,305.8,405.0,1047.9,187.9,84.6
2020-06-07,40.65,213.15,275.55,954.8,147.0,91.7
2020-06-08,37.45,183.1,240.45,1224.3,257.3,145.0
2020-06-09,82.95,520.4,647.85,1248.0,346.7,180.9
2020-06-10,181.25,572.4,850.2,965.05,311.0,202.1
2020-06-11,48.95,333.55,408.55,1191.5,384.0,258.4
2020-06-12,73.05,481.1,593.17,1151.6,526.3,398.8
2020-06-13,150.85,600.55,831.25,913.3,255.8,134.3
2020-06-14,112.35,497.65,669.95,1012.1,217.6,137.9
2020-06-15,157.15,558.75,799.85,897.85,254.0,143.7
2020-06-16,138.1,550.95,762.45,1004.55,209.2,118.9
2020-06-17,148.7,687.55,915.35,785.55,314.9,176.0
2020-06-18,141.45,580.65,797.05,1080.55,170.7,107.3
2020-06-19,130.25,413.5,613.0,1074.1,170.5,101.2
2020-06-20,124.5,394.6,585.05,918.55,205.0,120.8
2020-06-21,47.55,223.55,296.2,1051.6,203.5,112.0
2020-06-22,147.15,409.75,635.4,1007.2,360.7,166.2
2020-06-23,153.55,612.35,848.0,1246.95,348.8,181.3
2020-06-24,79.4,748.45,869.95,2190.75,535.6,278.2
2020-06-25,54.45,692.6,776.05,2469.85,560.0,254.4
2020-06-26,74.8,686.95,801.65,1820.7,431.8,251.4
2020-06-27,62.15,210.95,306.15,1088.6,184.1,104.6
2020-06-28,40.95,166.75,229.8,1235.95,161.2,78.9
2020-06-29,71.4,253.35,362.75,1142.55,284.5,114.4
2020-06-30,146.1,369.25,593.15,805.35,193.7,81.6
2020-07-01,114.3,316.8,491.8,752.2,141.0,63.4
2020-07-02,98.32,322.15,472.27,887.0,152.3,73.0
2020-07-03,112.95,357.95,531.2,950.4,260.3,108.6
2020-07-04,108.2,241.9,407.5,632.55,116.6,69.6
2020-07-05,36.6,119.55,175.52,961.7,234.5,99.3
2020-07-06,42.65,227.85,293.1,1050.3,277.7,121.4
2020-07-07,143.2,508.05,727.2,816.8,279.9,122.8
2020-07-08,180.25,306.1,578.35,347.7,129.8,74.3
2020-07-09,201.35,281.4,589.5,307.4,151.1,78.6
2020-07-10,52.45,221.5,301.9,974.9,159.0,60.1
2020-07-11,64.6,278.15,377.45,939.95,191.1,91.2
2020-07-12,71.25,430.15,539.5,1196.45,238.7,136.0
2020-07-13,95.4,365.0,511.65,1121.25,404.7,101.6
2020-07-14,48.9,212.75,287.65,881.7,199.2,99.0
2020-07-15,47.28,254.37,326.77,799.55,573.9,116.6
2020-07-16,49.52,207.53,283.43,820.8,191.1,75.0
2020-07-17,77.05,313.15,431.4,746.25,448.2,151.7
2020-07-18,54.9,198.9,282.7,785.05,229.2,98.7
2020-07-19,28.5,167.75,211.4,883.15,132.8,72.9
2020-07-20,45.4,206.85,276.35,1116.25,506.0,128.3
2020-07-21,61.75,376.5,470.95,1063.05,418.3,132.5
2020-07-22,90.4,542.83,680.98,1516.33,297.55,124.05
2020-07-23,116.85,506.95,685.95,1282.85,293.1,108.6
2020-07-24,90.8,336.25,475.0,818.0,263.8,100.3
2020-07-25,155.2,374.2,612.43,597.4,125.0,75.1
2020-07-26,122.75,289.6,477.85,526.25,212.9,93.6
2020-07-27,217.55,361.95,695.75,619.75,203.9,130.3
2020-07-28,60.5,221.35,314.6,923.85,226.3,78.7
2020-07-29,104.45,398.6,559.15,906.95,239.4,92.2
2020-07-30,187.25,719.8,1007.05,1019.9,215.3,97.5
2020-07-31,112.15,861.8,1033.6,1630.2,566.0,219.5
2020-08-01,47.05,194.45,266.55,950.77,187.0,91.5
2020-08-02,34.7,180.2,233.6,1049.35,153.0,66.9
2020-08-03,45.7,231.25,301.45,1066.95,227.1,68.8
2020-08-04,161.03,526.95,774.03,893.82,319.11,102.11
2020-08-05,123.67,342.5,532.22,1209.05,232.04,63.04
2020-08-06,200.55,531.0,838.3,694.55,161.1,76.6
2020-08-07,258.85,1056.95,1453.75,1066.95,567.5,211.3
2020-08-08,47.75,505.6,578.95,1419.7,578.2,256.7
2020-08-09,17.9,252.9,280.33,2181.35,597.6,391.3
2020-08-10,44.8,553.4,622.55,1926.35,682.0,390.6
2020-08-11,53.1,860.65,942.25,2256.15,968.4,610.2
2020-08-12,65.15,883.95,983.9,2133.85,1077.0,732.2
2020-08-13,32.1,358.15,407.25,1874.4,737.2,537.7
2020-08-14,39.4,293.5,354.05,1175.2,386.4,260.9
2020-08-15,42.6,279.55,344.6,912.85,395.7,283.4
2020-08-16,90.3,559.9,698.0,786.3,565.7,410.5
2020-08-17,127.7,622.65,818.35,947.05,222.9,136.9
2020-08-18,160.6,468.85,714.8,829.4,146.9,82.3
2020-08-19,219.48,536.85,873.43,476.73,171.9,101.8
2020-08-20,211.44,535.08,859.11,892.44,397.3,180.5
2020-08-21,102.03,300.82,457.39,1318.98,333.5,172.8
2020-08-22,63.3,259.45,356.2,1272.9,196.1,106.9
2020-08-23,43.8,229.55,296.95,1073.45,164.7,89.7
2020-08-24,136.85,418.4,628.1,835.2,189.9,81.6
2020-08-25,108.1,270.95,437.0,996.0,135.5,69.9
2020-08-26,46.2,261.2,332.5,1141.7,220.0,91.8
2020-08-27,227.85,586.3,935.8,532.57,241.6,125.0
2020-08-28,137.15,338.25,548.35,753.75,147.9,72.1
2020-08-29,28.85,139.28,184.05,1096.8,168.0,83.1
2020-08-30,21.7,166.5,199.7,1237.95,239.1,114.4
2020-08-31,140.35,451.2,666.25,847.75,204.1,118.4
2020-09-01,482.15,709.9,1448.9,756.55,409.4,250.7
2020-09-02,594.25,857.2,1768.4,774.75,378.9,221.6
2020-09-03,136.7,407.5,616.9,766.75,169.0,107.1
2020-09-04,101.5,395.15,550.65,847.9,257.1,123.4
2020-09-05,52.6,318.65,399.55,826.85,238.2,121.6
2020-09-06,95.55,469.65,615.95,632.5,219.8,124.4
2020-09-07,282.1,492.65,925.35,477.95,228.9,118.7
2020-09-08,115.45,326.3,503.45,643.85,165.4,72.8
2020-09-09,73.35,343.6,455.9,704.4,243.8,113.4
2020-09-10,107.6,452.5,617.55,908.85,326.8,168.6
2020-09-11,449.75,746.4,1436.15,605.35,316.0,165.3
2020-09-12,90.5,390.35,528.85,953.15,192.9,100.3
2020-09-13,144.0,535.45,756.4,701.45,192.0,120.1
2020-09-14,473.4,1016.7,1742.7,776.8,427.3,211.8
2020-09-15,157.0,1039.65,1280.2,1105.25,1022.9,612.5
2020-09-16,39.6,390.15,450.85,1548.35,601.2,339.5
2020-09-17,49.2,290.7,365.95,1308.3,460.5,160.8
2020-09-18,71.9,376.1,486.4,1193.2,448.1,126.5
2020-09-19,32.7,259.45,309.7,1455.2,472.0,150.9
2020-09-20,25.7,217.05,256.55,1488.9,428.4,180.2
2020-09-21,295.4,903.18,1356.08,915.4,626.0,293.6
2020-09-22,608.45,947.75,1880.9,1002.65,577.5,351.1
2020-09-23,145.45,575.2,798.5,1132.75,185.0,121.2
2020-09-24,290.25,727.6,1172.8,692.45,125.1,62.8
2020-09-25,65.5,298.5,398.8,973.1,223.5,93.5
2020-09-26,38.7,202.1,261.55,1100.85,174.7,79.6
2020-09-27,23.7,138.5,174.65,1315.95,199.6,109.7
2020-09-28,129.45,480.8,664.6,782.58,290.3,160.6
2020-09-29,289.55,626.9,1071.2,455.85,311.4,231.0
2020-09-30,287.15,665.25,1105.65,760.15,223.7,146.6
2020-10-01,168.5,584.07,839.48,754.45,196.0,89.4
2020-10-02,78.65,532.45,652.85,784.2,151.6,91.5
2020-10-03,124.0,532.1,722.25,876.75,125.0,88.6
2020-10-04,101.18,422.6,577.45,986.2,60.2,36.1
2020-10-05,139.65,458.85,672.5,777.3,170.7,98.3
2020-10-06,121.6,378.85,566.1,877.25,134.5,68.5
2020-10-07,168.9,535.6,794.7,759.35,189.3,93.3
2020-10-08,174.5,458.3,725.2,710.4,131.5,77.2
2020-10-09,499.15,731.15,1509.07,411.1,193.5,103.1
2020-10-10,55.55,342.58,427.88,956.4,123.6,64.0
2020-10-11,73.6,335.12,447.55,779.2,140.9,81.4
2020-10-12,694.95,950.62,2014.68,254.6,181.8,120.4
2020-10-13,128.1,470.18,666.7,567.25,188.9,100.8
2020-10-14,78.2,405.8,525.55,857.6,217.0,124.1
2020-10-15,65.45,338.88,438.98,948.55,168.3,80.3
2020-10-16,103.0,570.47,728.3,766.0,216.9,104.3
2020-10-17,56.65,409.7,496.82,908.1,229.9,148.3
2020-10-18,341.8,761.45,1283.8,275.25,327.4,241.1
2020-10-19,394.8,826.7,1435.62,689.95,332.1,234.7
2020-10-20,224.85,623.8,969.4,821.55,366.5,210.3
2020-10-21,293.6,732.22,1183.5,535.65,201.2,107.8
2020-10-22,221.2,684.45,1024.18,842.3,196.8,97.6
2020-10-23,250.85,753.88,1139.48,696.35,189.9,107.9
2020-10-24,107.9,455.3,620.3,1076.45,172.7,87.8
2020-10-25,168.9,616.17,875.3,895.2,136.4,68.1
2020-10-26,251.8,686.35,1072.42,674.7,211.6,105.8
2020-10-27,222.45,685.62,1024.72,678.1,199.9,107.6
2020-10-28,198.95,586.45,891.18,944.1,227.5,115.6
2020-10-29,183.1,543.38,823.92,991.15,193.6,111.2
2020-10-30,132.1,502.75,705.48,1116.3,115.4,69.7
2020-10-31,96.3,423.9,571.4,1117.85,209.6,125.9
2020-11-01,76.0,299.73,416.1,1160.55,228.0,131.7
2020-11-02,88.1,317.25,452.35,1211.1,151.1,86.3
2020-11-03,168.9,650.3,909.2,972.9,205.9,101.4
2020-11-04,1262.4,1081.15,3016.88,253.4,388.6,231.2
2020-11-05,2694.2,1282.3,5413.25,48.8,888.2,700.9
2020-11-06,1479.45,1222.9,3491.2,130.95,1141.9,916.8
2020-11-07,963.2,1065.15,2541.9,62.7,806.3,586.2
2020-11-08,841.25,836.3,2126.3,31.8,1002.1,841.2
2020-11-09,571.85,877.9,1755.0,130.65,349.2,261.4
2020-11-10,547.53,1012.15,1851.6,300.0,279.85,189.9
2020-11-11,358.45,702.25,1251.55,547.65,196.5,132.4
2020-11-12,154.6,546.15,783.1,1108.4,219.6,113.4
2020-11-13,233.55,792.35,1150.35,862.85,239.0,129.6
2020-11-14,154.4,538.9,775.7,1018.75,249.2,167.8
2020-11-15,58.6,287.0,376.95,1396.0,138.3,77.4
2020-11-16,120.6,468.85,653.95,1135.15,178.5,101.4
2020-11-17,128.35,476.55,673.3,1226.55,172.4,101.1
2020-11-18,139.7,433.7,647.95,1094.85,230.9,137.1
2020-11-19,98.3,519.7,670.8,1017.2,197.8,110.5
2020-11-20,581.8,1006.35,1898.5,389.05,224.2,156.9
2020-11-21,80.15,395.3,518.1,1279.8,117.7,70.7
2020-11-22,183.1,554.85,835.8,719.8,184.7,116.5
2020-11-23,1220.35,1021.67,2893.1,163.45,409.7,298.9
2020-11-24,250.05,692.2,1075.7,772.15,205.8,131.2
2020-11-25,239.7,729.35,1097.05,589.55,345.2,238.5
2020-11-26,926.5,1052.5,2473.2,124.6,430.8,277.8
2020-11-27,1552.75,1110.25,3490.95,33.9,574.7,410.6
2020-11-28,485.55,1125.7,1870.5,63.55,959.1,782.0
2020-11-29,176.8,970.55,1241.75,166.75,804.9,685.6
2020-11-30,305.2,599.45,1067.35,373.75,308.1,252.9
2020-12-01,251.35,755.75,1141.1,630.9,313.4,148.7
2020-12-02,722.1,1096.72,2183.93,114.3,432.7,293.2
2020-12-03,566.9,1156.2,2025.45,387.95,172.4,116.8
2020-12-04,303.8,858.45,1324.2,507.75,193.8,142.7
2020-12-05,150.5,738.35,969.05,734.65,220.9,122.4
2020-12-06,97.4,624.75,774.05,451.1,330.9,281.3
2020-12-07,365.4,890.5,1450.65,198.4,337.7,278.6
2020-12-08,1437.75,1084.4,3289.05,38.65,453.1,383.4
2020-12-09,394.95,877.05,1482.55,369.0,305.9,191.0
2020-12-10,407.15,751.28,1375.83,507.95,303.7,191.9
2020-12-11,721.82,1073.8,2180.48,418.85,221.7,147.2
2020-12-12,84.05,523.0,652.25,622.95,232.1,152.4
2020-12-13,331.6,726.1,1234.25,609.95,138.6,95.6
2020-12-14,234.15,689.0,1048.1,1111.25,231.6,138.0
2020-12-15,380.65,990.5,1574.25,718.25,209.2,110.8
2020-12-16,325.9,917.5,1417.0,727.45,176.3,104.5
2020-12-17,356.85,901.95,1449.25,625.2,271.4,173.3
2020-12-18,146.55,435.9,660.8,985.9,147.7,99.7
2020-12-19,154.95,582.4,819.75,1029.0,207.7,127.1
2020-12-20,163.65,682.5,933.55,938.2,194.0,108.2
2020-12-21,209.9,619.6,941.5,748.55,88.7,51.3
2020-12-22,408.0,693.1,1318.75,617.95,195.4,132.2
2020-12-23,268.8,751.38,1163.73,649.45,151.7,97.0
2020-12-24,33.85,199.1,250.9,1294.9,104.4,59.7
2020-12-25,44.1,323.55,391.45,1093.25,155.4,93.8
2020-12-26,57.55,333.45,421.5,1129.5,88.0,64.2
2020-12-27,123.55,479.75,669.5,1209.85,150.2,91.8
2020-12-28,368.0,821.05,1385.5,374.45,268.4,215.6
2020-12-29,53.0,407.5,488.9,870.95,307.9,257.4
2020-12-30,594.6,792.05,1704.15,384.25,308.2,236.2
2020-12-31,253.6,541.65,930.4,596.05,407.7,353.0
2021-01-01,49.4,437.2,446.4,582.85,609.7,532.0
2021-01-02,34.55,403.15,446.4,694.0,619.2,540.0
2021-01-03,30.4,333.75,446.4,727.2,619.2,540.0
2021-01-04,27.4,318.55,446.4,826.5,619.2,540.0
2021-01-05,39.25,325.25,446.4,806.5,619.2,540.0
2021-01-06,57.2,413.4,446.4,649.35,619.2,540.0
2021-01-07,103.3,539.4,446.4,555.15,619.2,540.0
2021-01-08,291.45,606.0,446.4,447.2,619.2,540.0
2021-01-09,193.05,562.15,446.4,567.0,619.2,540.0
2021-01-10,103.75,528.15,446.4,590.75,619.2,540.0
2021-01-11,122.15,547.7,446.4,826.3,619.2,540.0
2021-01-12,73.9,516.0,446.4,829.0,619.2,540.0
2021-01-13,438.9,734.95,446.4,535.7,619.2,540.0
2021-01-14,102.35,562.0,446.4,700.4,619.2,540.0
2021-01-15,566.9,658.65,446.4,558.95,619.2,540.0
2021-01-16,93.35,477.45,446.4,736.4,619.2,540.0
2021-01-17,91.05,468.2,446.4,847.1,619.2,540.0
2021-01-18,365.15,727.85,446.4,663.5,619.2,540.0
2021-01-19,114.5,435.35,446.4,977.6,619.2,540.0
2021-01-20,109.05,413.95,446.4,1016.55,619.2,540.0
2021-01-21,159.8,575.9,446.4,862.35,619.2,540.0
2021-01-22,252.02,686.8,446.4,637.6,619.2,540.0
2021-01-23,140.5,563.7,446.4,684.05,619.2,540.0
2021-01-24,120.35,622.3,446.4,645.25,619.2,540.0
2021-01-25,112.0,610.7,446.4,742.25,619.2,540.0
2021-01-26,655.75,866.9,446.4,555.2,619.2,540.0
2021-01-27,306.8,711.65,446.4,498.7,619.2,540.0
2021-01-28,135.0,568.2,446.4,700.7,619.2,540.0
2021-01-29,102.05,507.95,446.4,858.1,619.2,540.0
2021-01-30,53.95,469.55,446.4,698.35,619.2,540.0
2021-01-31,57.8,485.15,446.4,650.4,619.2,540.0
2021-02-01,89.82,483.9,446.4,511.2,619.2,540.0
2021-02-02,244.95,570.1,446.4,754.45,619.2,540.0
2021-02-03,212.45,632.2,446.4,759.4,619.2,540.0
2021-02-04,480.8,772.8,446.4,526.0,619.2,540.0
2021-02-05,308.55,727.0,446.4,678.55,619.2,540.0
2021-02-06,75.25,465.8,446.4,570.8,619.2,540.0
2021-02-07,16.8,244.6,446.4,1134.55,619.2,540.0
2021-02-08,23.45,319.6,446.4,1058.0,619.2,540.0
2021-02-09,47.2,436.15,446.4,968.0,619.2,540.0
2021-02-10,28.5,395.3,446.4,985.0,619.2,540.0
2021-02-11,263.75,698.2,446.4,706.25,619.2,540.0
2021-02-12,105.15,515.55,446.4,895.05,619.2,540.0
2021-02-13,148.35,555.7,446.4,840.05,619.2,540.0
2021-02-14,96.45,473.55,446.4,937.0,619.2,540.0
2021-02-15,259.15,622.75,446.4,736.3,619.2,540.0
2021-02-16,168.2,542.4,446.4,847.1,619.2,540.0
2021-02-17,138.9,474.55,446.4,996.0,619.2,540.0
2021-02-18,143.05,523.45,446.4,934.9,619.2,540.0
2021-02-19,136.45,471.65,446.4,966.0,619.2,540.0
2021-02-20,110.2,421.85,446.4,983.0,619.2,540.0
2021-02-21,169.6,594.95,446.4,742.4,619.2,540.0
2021-02-22,525.0,818.65,446.4,384.2,619.2,540.0
2021-02-23,154.45,499.3,446.4,889.25,619.2,540.0
2021-02-24,274.9,643.55,446.4,877.0,619.2,540.0
2021-02-25,66.0,478.15,446.4,936.15,619.2,540.0
2021-02-26,461.4,728.75,446.4,629.7,619.2,540.0
2021-02-27,436.9,695.4,446.4,585.85,619.2,540.0
2021-02-28,42.1,525.1,446.4,716.25,619.2,540.0
2021-03-01,55.2,494.55,446.4,700.25,619.2,540.0
2021-03-02,107.7,516.6,446.4,548.85,619.2,540.0
2021-03-03,573.1,766.15,446.4,369.2,619.2,540.0
2021-03-04,43.4,415.2,446.4,833.25,619.2,540.0
2021-03-05,24.2,366.35,446.4,1066.0,619.2,540.0
2021-03-06,27.85,448.55,446.4,942.05,619.2,540.0
2021-03-07,127.2,570.95,446.4,804.2,619.2,540.0
2021-03-08,325.55,766.15,446.4,578.75,619.2,540.0
2021-03-09,87.8,551.0,446.4,827.2,619.2,540.0
2021-03-10,110.35,446.85,446.4,1040.0,619.2,540.0
2021-03-11,62.85,396.0,446.4,1089.9,619.2,540.0
2021-03-12,102.75,478.25,446.4,1044.95,619.2,540.0
2021-03-13,32.15,362.7,446.4,1140.35,619.2,540.0
2021-03-14,24.2,322.1,446.4,1119.75,619.2,540.0
2021-03-15,20.4,338.65,446.4,1236.15,619.2,540.0
2021-03-16,32.95,380.9,446.4,960.0,619.2,540.0
2021-03-17,38.55,405.65,446.4,910.15,619.2,540.0
2021-03-18,24.85,420.9,446.4,833.2,619.2,540.0
2021-03-19,19.85,312.7,446.4,1068.85,619.2,540.0
2021-03-20,31.1,426.7,446.4,804.25,619.2,540.0
2021-03-21,112.85,379.6,446.4,964.85,619.2,540.0
2021-03-22,153.95,584.4,446.4,752.55,619.2,540.0
2021-03-23,380.5,690.6,446.4,710.5,619.2,540.0
2021-03-24,192.05,678.2,446.4,748.35,619.2,540.0
2021-03-25,172.15,608.3,446.4,858.3,619.2,540.0
2021-03-26,154.6,552.9,446.4,998.75,619.2,540.0
2021-03-27,52.15,410.45,446.4,1071.75,619.2,540.0
2021-03-28,34.05,330.0,446.4,1242.05,619.2,540.0
2021-03-29,103.95,538.4,446.4,1013.85,619.2,540.0
2021-03-30,493.15,928.7,446.4,611.7,619.2,540.0
2021-03-31,642.85,1012.8,446.4,480.9,619.2,540.0
2021-04-01,53.6,379.0,446.4,987.15,619.2,540.0
2021-04-02,16.8,249.35,446.4,1258.85,619.2,540.0
2021-04-03,17.4,253.2,446.4,1279.0,619.2,540.0
2021-04-04,25.35,417.0,446.4,1062.6,619.2,540.0
2021-04-05,16.8,271.7,446.4,1175.35,619.2,540.0
2021-04-06,23.0,329.0,446.4,1063.55,619.2,540.0
2021-04-07,27.3,383.6,446.4,1009.7,619.2,540.0
2021-04-08,159.55,604.5,446.4,876.2,619.2,540.0
2021-04-09,94.75,470.65,446.4,976.0,619.2,540.0
2021-04-10,23.55,347.3,446.4,1075.85,619.2,540.0
2021-04-11,31.05,357.7,446.4,1090.6,619.2,540.0
2021-04-12,170.2,586.2,446.4,846.05,619.2,540.0
2021-04-13,745.25,825.4,446.4,630.65,619.2,540.0
2021-04-14,354.15,607.35,446.4,835.1,619.2,540.0
2021-04-15,24.85,410.2,446.4,1031.65,619.2,540.0
2021-04-16,40.35,525.0,446.4,931.85,619.2,540.0
2021-04-17,57.3,541.25,446.4,968.8,619.2,540.0
2021-04-18,160.8,566.3,446.4,943.9,619.2,540.0
2021-04-19,212.65,751.85,446.4,782.35,619.2,540.0
2021-04-20,179.45,758.4,446.4,807.3,619.2,540.0
2021-04-21,50.15,544.3,446.4,960.8,619.2,540.0
2021-04-22,99.75,583.5,446.4,930.1,619.2,540.0
2021-04-23,99.65,590.1,446.4,887.15,619.2,540.0
2021-04-24,43.45,480.1,446.4,1079.5,619.2,540.0
2021-04-25,17.4,294.65,446.4,1215.2,619.2,540.0
2021-04-26,35.4,397.15,446.4,1192.2,619.2,540.0
2021-04-27,102.75,602.6,446.4,986.75,619.2,540.0
2021-04-28,37.9,453.3,446.4,1118.55,619.2,540.0
2021-04-29,27.85,346.3,446.4,1206.25,619.2,540.0
2021-04-30,52.75,476.35,446.4,1045.65,619.2,540.0
2021-05-01,21.65,392.1,446.4,1120.45,619.2,540.0
2021-05-02,55.8,486.9,446.4,999.75,619.2,540.0
2021-05-03,57.2,377.9,446.4,1213.25,619.2,540.0
2021-05-04,27.25,303.25,446.4,1202.35,619.2,540.0
2021-05-05,49.65,423.85,446.4,961.1,619.2,540.0
2021-05-06,165.75,448.65,446.4,907.15,619.2,540.0
2021-05-07,62.25,443.85,446.4,1053.65,619.2,540.0
2021-05-08,72.1,395.2,446.4,903.0,619.2,540.0
2021-05-09,68.35,376.9,446.4,866.0,619.2,540.0
2021-05-10,127.1,439.02,446.4,1009.85,619.2,540.0
2021-05-11,120.7,509.85,446.4,965.7,619.2,540.0
2021-05-12,134.5,556.75,446.4,1007.0,619.2,540.0
2021-05-13,95.85,578.6,446.4,791.35,619.2,540.0
2021-05-14,68.4,420.9,446.4,1018.95,619.2,540.0
2021-05-15,110.25,569.15,446.4,837.05,619.2,540.0
2021-05-16,99.7,484.0,446.4,807.25,619.2,540.0
2021-05-17,57.8,408.5,446.4,872.05,619.2,540.0
2021-05-18,110.25,505.05,446.4,802.2,619.2,540.0
2021-05-19,32.85,390.15,446.4,1001.65,619.2,540.0
2021-05-20,196.95,504.1,446.4,872.25,619.2,540.0
2021-05-21,85.25,349.15,446.4,1095.8,619.2,540.0
2021-05-22,42.35,374.9,446.4,956.05,619.2,540.0
2021-05-23,66.0,394.0,446.4,1082.55,619.2,540.0
2021-05-24,117.7,468.65,446.4,1020.95,619.2,540.0
2021-05-25,80.75,462.95,446.4,879.15,619.2,540.0
2021-05-26,25.4,346.25,446.4,972.75,619.2,540.0
2021-05-27,104.55,583.45,446.4,830.2,619.2,540.0
2021-05-28,125.75,681.1,446.4,790.35,619.2,540.0
2021-05-29,51.5,591.1,446.4,892.1,619.2,540.0
2021-05-30,34.1,395.15,446.4,1052.75,619.2,540.0
2021-05-31,42.2,432.5,446.4,1065.6,619.2,540.0
2021-06-01,55.35,528.9,446.4,1212.35,619.2,540.0
2021-06-02,75.95,696.25,446.4,1038.65,619.2,540.0
2021-06-03,66.5,416.2,446.4,964.75,619.2,540.0
2021-06-04,29.1,364.55,446.4,728.2,619.2,540.0
2021-06-05,45.35,333.85,446.4,876.05,619.2,540.0
2021-06-06,40.95,350.15,446.4,750.45,619.2,540.0
2021-06-07,149.5,504.15,446.4,688.4,619.2,540.0
2021-06-08,81.0,459.1,446.4,838.3,619.2,540.0
2021-06-09,117.75,480.15,446.4,807.25,619.2,540.0
2021-06-10,152.1,429.45,446.4,585.8,619.2,540.0
2021-06-11,92.1,346.35,446.4,696.55,619.2,540.0
2021-06-12,28.55,301.15,446.4,946.8,619.2,540.0
2021-06-13,44.65,457.25,446.4,1009.55,619.2,540.0
2021-06-14,54.1,398.8,446.4,961.95,619.2,540.0
2021-06-15,49.65,421.85,446.4,1117.45,619.2,540.0
2021-06-16,108.67,565.77,446.4,978.5,619.2,540.0
2021-06-17,36.65,337.95,446.4,738.35,619.2,540.0
2021-06-18,21.05,278.55,446.4,873.0,619.2,540.0
2021-06-19,27.85,309.0,446.4,812.0,619.2,540.0
2021-06-20,23.55,272.55,446.4,807.0,619.2,540.0
2021-06-21,22.25,276.55,446.4,973.0,619.2,540.0
2021-06-22,19.85,256.15,446.4,946.0,619.2,540.0
2021-06-23,61.65,386.4,446.4,903.05,619.2,540.0
2021-06-24,95.85,440.1,446.4,672.65,619.2,540.0
2021-06-25,64.75,360.6,446.4,819.3,619.2,540.0
2021-06-26,62.2,401.7,446.4,823.0,619.2,540.0
2021-06-27,18.65,282.15,446.4,987.0,619.2,540.0
2021-06-28,29.2,301.4,446.4,751.0,619.2,540.0
2021-06-29,26.0,284.95,446.4,758.6,619.2,540.0
2021-06-30,0.7,11.3,18.6,31.0,25.8,22.5
