MeasurementDateGMT, Nitric Oxide (ug/m3), Nitrogen Dioxide (ug/m3), Oxides of Nitrogen (ug/m3), Ozone (ug/m3), PM10 Particulate (ug/m3), PM2.5 Particulate (ug/m3)
2020-04-01,396.58,854.33,1475.74,1296.5,417.38,274.2
2020-04-02,328.26,706.24,1230.44,1539.5,259.2,164.25
2020-04-03,298.42,805.42,1283.56,1374.7,395.48,244.6
2020-04-04,143.5,583.56,824.05,1367.7,379.45,301.25
2020-04-05,83.87,445.69,582.05,1925.9,347.7,272.7
2020-04-06,188.89,578.83,903.78,1873.9,310.5,193.9
2020-04-07,373.38,1092.72,1723.3,1162.0,613.8,367.75
2020-04-08,347.52,1290.02,1832.5,1321.6,1249.82,923.55
2020-04-09,420.43,1221.38,1876.0,1294.8,1328.98,1048.05
2020-04-10,207.37,995.64,1319.44,1364.25,1038.2,763.05
2020-04-11,330.52,1053.88,1597.72,1419.4,766.25,551.55
2020-04-12,103.35,584.8,764.82,2182.5,564.55,441.25
2020-04-13,84.52,247.04,375.45,1941.9,394.3,196.4
2020-04-14,198.46,555.62,873.15,1991.7,375.55,202.65
2020-04-15,209.19,846.61,1197.61,1671.8,652.67,433.15
2020-04-16,333.01,1207.62,1732.31,1278.4,1214.88,863.6
2020-04-17,146.24,502.22,732.78,1816.4,493.1,251.65
2020-04-18,190.08,606.59,904.04,1485.6,587.78,336.1
2020-04-19,130.52,464.74,668.62,1748.8,475.1,264.65
2020-04-20,132.19,477.24,683.61,1861.4,571.05,249.65
2020-04-21,130.71,520.89,726.21,1980.6,674.72,278.75
2020-04-22,167.63,618.95,880.76,2033.1,711.45,374.45
2020-04-23,239.23,841.94,1221.65,1985.8,769.82,479.6
2020-04-24,208.51,868.08,1196.09,2006.7,778.42,544.05
2020-04-25,134.42,514.66,730.98,2067.0,437.08,298.55
2020-04-26,85.56,464.3,615.01,1793.8,427.18,331.85
2020-04-27,186.3,652.92,956.53,1792.6,558.02,399.75
2020-04-28,178.89,556.39,837.92,1653.2,212.9,156.9
2020-04-29,100.42,328.62,514.21,1554.8,257.12,164.95
2020-04-30,106.54,265.39,471.43,1637.0,216.77,119.0
2020-05-01,241.21,447.81,838.11,1735.5,238.62,135.35
2020-05-02,144.26,447.87,682.84,1836.7,225.5,141.75
2020-05-03,103.74,472.72,647.8,1622.7,286.1,182.25
2020-05-04,187.34,582.82,885.36,2010.3,382.35,229.95
2020-05-05,150.64,423.51,663.86,2033.7,334.48,150.5
2020-05-06,208.18,673.76,1005.16,1943.45,483.98,256.95
2020-05-07,218.83,701.31,1073.32,2073.7,559.3,380.55
2020-05-08,95.06,663.01,839.72,2208.6,495.67,375.0
2020-05-09,148.92,781.29,1033.4,2355.9,754.22,596.55
2020-05-10,81.51,333.16,471.31,2014.8,601.72,391.0
2020-05-11,131.51,230.31,439.29,1568.1,326.95,116.8
2020-05-12,246.13,526.73,906.01,1727.7,285.58,158.45
2020-05-13,163.99,345.24,606.55,1763.2,283.92,140.6
2020-05-14,209.29,440.19,769.14,1581.9,239.98,115.4
2020-05-15,274.39,656.16,1096.61,1650.4,346.17,197.45
2020-05-16,192.83,557.64,866.71,1771.4,322.75,206.1
2020-05-17,177.2,448.81,748.81,1749.8,276.98,185.15
2020-05-18,262.55,502.45,927.73,1982.0,284.75,161.85
2020-05-19,275.44,568.75,1012.1,1770.7,263.17,156.55
2020-05-20,152.28,412.43,671.52,1650.6,262.39,171.35
2020-05-21,171.91,524.28,818.14,2172.6,315.88,227.35
2020-05-22,157.99,294.0,567.15,1937.1,392.33,246.4
2020-05-23,179.47,266.17,578.57,1699.1,355.78,195.0
2020-05-24,157.36,350.15,626.26,1662.4,342.07,224.9
2020-05-25,140.99,440.54,692.65,1745.7,339.34,261.5
2020-05-26,248.7,700.17,1115.97,1296.61,338.36,213.5
2020-05-27,279.37,837.28,1290.36,1384.22,373.56,221.0
2020-05-28,262.01,541.33,996.3,1426.17,345.22,173.6
2020-05-29,298.05,688.08,1185.06,1468.12,394.35,191.95
2020-05-30,206.51,582.05,935.42,1510.07,453.52,231.9
2020-05-31,146.33,440.55,706.79,1552.02,379.28,187.5
2020-06-01,231.94,622.3,1020.38,1593.97,436.0,176.85
2020-06-02,230.67,656.75,1042.08,1938.62,373.5,206.1
2020-06-03,278.78,682.66,1141.23,1467.8,451.58,277.35
2020-06-04,244.46,429.42,851.31,1576.6,220.42,137.7
2020-06-05,294.91,460.63,965.52,1524.0,217.42,113.0
2020-06-06,284.11,443.15,929.06,1225.4,197.44,132.5
2020-06-07,239.9,438.27,858.17,1131.0,203.48,161.7
2020-06-08,298.44,492.16,1002.15,1410.8,323.12,189.65
2020-06-09,312.24,683.24,1211.07,1649.1,346.28,196.23
2020-06-10,149.5,416.08,701.51,1488.3,299.65,230.5
2020-06-11,260.55,589.14,1047.76,1504.7,385.1,313.0
2020-06-12,307.94,770.64,1286.71,1395.3,561.82,457.0
2020-06-13,223.59,655.89,1059.17,1485.0,278.75,186.0
2020-06-14,96.95,369.52,580.54,1590.7,290.75,246.05
2020-06-15,214.77,577.28,967.68,1493.8,229.38,167.85
2020-06-16,154.25,461.69,767.86,1642.5,239.5,185.9
2020-06-17,290.76,830.16,1333.81,1191.9,298.8,209.94
2020-06-18,199.51,502.94,877.73,1730.0,163.31,182.15
2020-06-19,167.79,323.71,654.6,1540.0,162.49,173.04
2020-06-20,106.49,254.95,497.11,1383.7,142.46,165.77
2020-06-21,198.55,344.69,730.21,1365.8,156.67,162.41
2020-06-22,228.02,380.91,812.49,1445.9,233.47,208.84
2020-06-23,166.28,526.55,867.44,1712.5,245.56,224.95
2020-06-24,374.42,1264.01,1887.75,2548.7,365.3,365.5
2020-06-25,307.62,1302.9,1833.24,2732.2,368.25,366.05
2020-06-26,158.76,614.55,950.52,2343.4,278.34,343.08
2020-06-27,151.22,208.79,534.26,1348.5,166.48,158.1
2020-06-28,209.9,252.47,669.68,1468.9,151.18,133.45
2020-06-29,329.26,378.68,980.21,1430.0,176.72,140.25
2020-06-30,386.53,419.53,1100.62,974.2,124.29,135.85
2020-07-01,409.8,431.08,1151.78,980.65,116.08,124.85
2020-07-02,541.25,522.57,1430.61,1047.8,142.72,142.25
2020-07-03,398.81,432.67,1138.98,1241.2,190.67,158.65
2020-07-04,335.01,342.38,956.78,849.5,125.43,153.65
2020-07-05,321.38,323.13,923.67,1131.1,176.23,141.35
2020-07-06,416.33,476.58,1224.59,1297.9,187.2,162.4
2020-07-07,389.96,599.3,1297.21,1209.4,179.85,179.48
2020-07-08,579.54,463.25,1450.6,536.8,158.38,155.0
2020-07-09,402.67,318.43,1039.47,522.7,140.97,146.8
2020-07-10,406.95,508.38,1242.69,1275.3,142.54,131.35
2020-07-11,377.84,596.56,1279.95,1159.6,174.71,206.85
2020-07-12,316.94,609.66,1211.79,1523.1,205.78,250.55
2020-07-13,395.45,642.05,1365.74,1590.3,154.2,135.5
2020-07-14,414.22,561.38,1310.51,1198.4,171.64,163.6
2020-07-15,508.72,602.07,1497.63,1011.4,145.03,151.9
2020-07-16,400.73,527.3,1258.15,937.3,154.43,154.2
2020-07-17,494.26,689.38,1565.28,1062.9,230.44,213.7
2020-07-18,403.74,517.35,1263.34,1046.9,185.91,192.4
2020-07-19,289.59,455.31,1028.16,1042.0,151.51,152.0
2020-07-20,411.69,598.7,1350.73,1287.1,200.4,161.75
2020-07-21,418.09,719.55,1477.14,1374.9,206.79,171.4
2020-07-22,306.45,589.83,1194.32,1987.3,197.96,180.1
2020-07-23,345.69,595.95,1256.11,1729.6,195.55,176.5
2020-07-24,470.31,518.53,1364.57,1099.2,159.22,164.25
2020-07-25,251.92,295.82,739.78,864.6,133.61,143.75
2020-07-26,285.56,280.23,739.78,910.1,181.21,151.8
2020-07-27,193.86,237.05,569.3,949.0,197.38,164.5
2020-07-28,417.11,459.68,1104.09,1171.8,166.02,131.25
2020-07-29,425.8,660.23,1347.87,1364.55,166.49,158.6
2020-07-30,286.27,718.18,1197.01,1465.2,181.85,178.4
2020-07-31,335.38,1016.55,1576.14,2158.1,477.88,333.2
2020-08-01,346.59,418.53,957.8,1159.3,292.95,165.65
2020-08-02,307.24,402.11,882.1,1247.0,238.0,130.95
2020-08-03,321.64,512.58,1003.94,1304.2,264.4,127.75
2020-08-04,272.66,466.49,931.25,1315.0,289.73,159.5
2020-08-05,229.02,308.24,707.3,1487.2,235.32,125.85
2020-08-06,232.37,462.82,878.78,1202.5,261.58,158.95
2020-08-07,373.39,1319.29,1965.14,1661.4,677.82,433.25
2020-08-08,279.38,1129.64,1589.36,2214.8,815.98,542.0
2020-08-09,149.08,620.1,863.64,2718.0,724.15,502.2
2020-08-10,240.89,1033.83,1428.66,2574.9,885.6,553.58
2020-08-11,262.61,1471.04,1909.67,2551.3,1176.42,825.9
2020-08-12,215.08,1358.06,1727.52,3149.0,1301.15,986.3
2020-08-13,260.48,789.73,1208.05,2461.1,853.9,656.65
2020-08-14,401.86,663.77,1292.07,1607.0,503.38,338.45
2020-08-15,307.94,678.82,1163.18,997.0,645.47,445.45
2020-08-16,202.95,646.03,979.52,1559.6,669.75,502.28
2020-08-17,213.3,559.87,946.49,1667.1,281.8,185.0
2020-08-18,226.54,363.92,761.21,1240.8,256.7,159.0
2020-08-19,252.87,436.38,868.41,791.2,302.98,174.54
2020-08-20,181.75,390.96,726.49,1435.1,487.72,221.76
2020-08-21,151.94,243.73,520.59,1561.3,437.52,228.4
2020-08-22,217.92,351.94,715.22,1557.4,335.95,189.05
2020-08-23,285.56,442.69,898.56,1347.1,244.7,145.4
2020-08-24,325.19,549.17,1086.19,1199.3,285.5,152.6
2020-08-25,153.26,248.03,525.22,1298.5,286.81,161.3
2020-08-26,396.87,612.18,1266.76,1321.1,265.1,156.25
2020-08-27,352.81,630.62,1219.92,1001.6,319.13,176.55
2020-08-28,486.42,614.06,1401.57,1065.7,280.1,138.9
2020-08-29,214.81,355.3,732.8,1253.1,325.83,146.4
2020-08-30,180.58,361.68,687.12,1458.1,342.23,188.0
2020-08-31,363.98,779.56,1358.34,972.3,325.73,219.65
2020-09-01,689.27,976.3,2039.31,1090.3,389.6,298.2
2020-09-02,267.51,704.14,1146.3,1465.3,372.3,243.15
2020-09-03,329.83,484.94,1023.46,1106.4,305.08,189.6
2020-09-04,622.11,770.01,1751.89,1146.2,385.28,211.3
2020-09-05,409.99,700.67,1354.84,974.2,397.2,244.95
2020-09-06,295.83,627.97,1108.24,1002.4,337.52,229.85
2020-09-07,518.27,670.99,1484.84,837.3,297.53,193.4
2020-09-08,537.78,622.32,1476.99,870.2,277.15,178.7
2020-09-09,479.63,633.81,1392.69,908.1,328.12,196.2
2020-09-10,571.76,998.79,1902.88,1091.85,457.05,245.7
2020-09-11,555.3,899.21,1809.16,999.1,411.15,266.4
2020-09-12,372.53,606.09,1212.53,1301.6,302.43,202.75
2020-09-13,215.19,523.37,903.72,1159.5,284.27,204.2
2020-09-14,751.41,1392.4,2607.61,1071.8,773.05,470.75
2020-09-15,584.83,1805.29,2737.39,1153.7,1244.62,841.4
2020-09-16,334.02,1039.8,1571.21,1811.1,752.42,497.7
2020-09-17,364.91,692.95,1270.49,1468.5,499.48,196.35
2020-09-18,387.94,826.06,1434.26,1357.3,507.22,215.25
2020-09-19,222.24,668.82,1025.84,1639.9,531.52,230.8
2020-09-20,198.12,697.49,1018.04,1701.2,551.08,260.95
2020-09-21,621.79,1246.78,2218.55,1060.8,701.75,408.4
2020-09-22,400.31,917.29,1598.86,1532.15,537.53,377.95
2020-09-23,265.15,560.14,1003.34,1712.0,270.33,192.25
2020-09-24,261.81,607.04,1073.12,1226.6,185.92,140.4
2020-09-25,319.1,554.32,1047.03,1218.6,266.35,154.4
2020-09-26,263.94,438.0,842.59,1338.2,288.5,179.55
2020-09-27,185.71,380.29,663.84,1483.7,284.8,204.55
2020-09-28,599.39,914.08,1845.89,1103.4,372.9,256.8
2020-09-29,529.69,887.31,1742.77,757.5,402.83,317.2
2020-09-30,208.52,540.13,923.23,1312.4,287.92,218.0
2020-10-01,587.5,820.84,1757.29,1269.2,278.17,189.25
2020-10-02,494.57,823.7,1599.45,1128.3,238.8,178.9
2020-10-03,214.44,559.99,933.64,1363.6,255.3,212.2
2020-10-04,261.14,447.22,889.76,1447.8,115.12,117.05
2020-10-05,586.56,698.1,1628.46,1138.1,262.98,198.4
2020-10-06,508.19,600.08,1402.97,1304.4,233.95,162.3
2020-10-07,547.05,726.46,1602.52,1188.6,287.3,193.65
2020-10-08,422.69,601.16,1264.76,1115.3,248.1,159.45
2020-10-09,820.14,1035.46,2364.46,742.6,316.3,227.8
2020-10-10,542.41,816.26,1692.28,1123.8,234.4,162.85
2020-10-11,362.79,672.43,1247.44,1031.5,234.62,170.75
2020-10-12,560.18,874.26,1815.51,662.2,271.55,230.55
2020-10-13,612.88,814.54,1756.65,791.6,296.8,200.85
2020-10-14,389.08,707.75,1317.45,1221.3,331.45,200.05
2020-10-15,428.01,698.91,1364.36,1280.7,309.1,176.85
2020-10-16,692.32,1039.72,2140.24,993.5,358.25,214.6
2020-10-17,405.69,833.14,1457.61,1212.2,361.12,281.55
2020-10-18,508.82,1036.83,1845.9,449.2,476.1,420.55
2020-10-19,216.74,654.86,1023.68,1357.5,385.28,306.1
2020-10-20,179.59,488.56,809.32,1436.6,461.5,324.3
2020-10-21,495.0,768.78,1573.41,1111.2,278.3,235.55
2020-10-22,366.57,730.02,1341.01,1464.3,311.35,199.2
2020-10-23,341.79,718.54,1308.95,1247.5,274.03,201.05
2020-10-24,127.78,344.92,578.41,1683.8,228.42,176.45
2020-10-25,148.1,465.2,745.95,1462.4,185.48,135.1
2020-10-26,428.36,701.9,1408.65,1257.1,268.25,175.3
2020-10-27,319.62,626.56,1184.39,1354.8,244.8,163.55
2020-10-28,316.42,545.07,1070.21,1514.7,274.3,182.5
2020-10-29,300.41,526.3,1036.43,1568.8,262.52,219.95
2020-10-30,247.01,470.38,884.05,1683.8,232.48,209.25
2020-10-31,182.88,403.92,711.65,1630.5,357.2,267.3
2020-11-01,132.53,253.28,470.0,1600.1,299.55,192.65
2020-11-02,300.88,454.25,935.97,1631.1,250.02,179.3
2020-11-03,520.46,897.79,1748.63,1408.8,291.17,204.95
2020-11-04,1919.8,1357.16,4361.56,522.2,524.12,508.3
2020-11-05,2362.46,1282.97,4966.26,185.4,1066.63,1512.9
2020-11-06,1845.81,1382.66,4252.12,234.3,970.67,1287.95
2020-11-07,1299.46,1079.97,3129.89,116.3,759.76,836.9
2020-11-08,714.43,794.04,1923.22,162.7,689.39,897.3
2020-11-09,535.24,790.71,1699.41,532.7,383.86,335.65
2020-11-10,310.49,769.59,1355.56,836.6,359.12,261.2
2020-11-11,141.18,480.37,787.46,1190.3,300.8,194.85
2020-11-12,259.56,565.96,1037.54,1716.0,395.8,185.75
2020-11-13,286.09,820.59,1332.29,1329.5,348.62,251.3
2020-11-14,116.88,334.41,549.56,1671.7,332.4,256.8
2020-11-15,147.36,272.21,516.52,1943.8,194.73,144.0
2020-11-16,345.25,561.28,1134.01,1656.5,268.3,186.5
2020-11-17,161.5,359.64,643.16,1852.7,257.45,176.3
2020-11-18,185.36,384.63,709.06,1598.2,322.62,220.05
2020-11-19,573.85,880.97,1776.48,1264.8,294.68,193.85
2020-11-20,496.21,832.18,1719.26,976.6,274.07,231.55
2020-11-21,286.26,466.44,921.14,1804.6,214.9,169.3
2020-11-22,465.54,888.63,1615.42,1072.0,302.4,256.35
2020-11-23,815.62,986.66,2344.77,439.0,405.72,351.0
2020-11-24,133.66,471.28,733.7,1374.1,280.64,232.52
2020-11-25,295.04,693.03,1200.01,1034.3,428.18,354.5
2020-11-26,1529.94,1312.28,3674.08,309.4,705.85,531.4
2020-11-27,2005.3,1327.78,4398.2,56.5,754.3,664.55
2020-11-28,857.64,1191.82,2550.54,94.1,946.73,989.25
2020-11-29,420.69,1072.22,1746.56,387.6,698.0,757.65
2020-11-30,772.33,826.41,2043.11,500.6,453.2,406.6
2020-12-01,411.84,783.51,1417.31,1142.6,339.42,194.85
2020-12-02,1195.04,1270.57,3192.18,282.1,528.1,399.35
2020-12-03,495.99,1010.84,1861.4,900.7,241.5,207.2
2020-12-04,470.33,870.12,1661.89,803.7,270.48,255.4
2020-12-05,421.97,899.16,1599.74,1052.1,353.55,219.95
2020-12-06,484.16,880.41,1649.06,485.7,424.1,400.55
2020-12-07,1225.24,1241.22,3172.02,99.8,525.22,477.5
2020-12-08,1313.86,1204.62,3318.41,105.5,541.72,535.1
2020-12-09,717.86,1050.53,2242.57,482.3,382.83,260.15
2020-12-10,339.13,663.75,1246.53,986.4,397.24,252.55
2020-12-11,638.7,1089.62,2210.72,674.6,357.62,269.3
2020-12-12,621.72,941.39,1945.64,739.9,406.98,292.5
2020-12-13,171.34,536.59,840.32,1196.3,208.3,151.25
2020-12-14,157.78,469.98,768.41,1779.7,333.2,194.85
2020-12-15,206.26,700.78,1098.68,1429.7,354.5,199.7
2020-12-16,212.78,661.8,1051.41,1393.6,271.08,177.1
2020-12-17,149.65,452.05,750.77,1339.5,276.78,160.8
2020-12-18,94.76,308.07,483.84,1458.2,235.7,147.75
2020-12-19,63.79,300.11,426.11,1604.3,271.05,192.3
2020-12-20,72.14,326.53,455.02,1617.2,222.15,147.4
2020-12-21,118.74,338.6,548.59,1406.2,136.28,101.95
2020-12-22,701.4,885.36,1995.28,897.3,286.82,217.1
2020-12-23,147.54,533.09,831.12,1311.1,172.82,124.15
2020-12-24,219.91,415.09,743.14,1598.6,187.77,124.05
2020-12-25,198.08,598.29,904.12,1323.3,279.35,226.75
2020-12-26,163.29,376.52,624.89,1679.0,148.65,117.7
2020-12-27,204.11,534.9,870.89,1589.2,173.82,168.85
2020-12-28,299.64,791.54,1298.16,769.6,240.61,301.25
2020-12-29,449.88,804.53,1509.09,1045.2,277.43,342.25
2020-12-30,1118.34,1137.62,2923.3,479.35,323.92,457.95
2020-12-31,974.86,1088.56,2635.01,446.4,360.44,512.6
2021-01-01,584.61,810.23,1727.68,538.5,403.48,591.2
2021-01-02,381.84,712.21,1306.85,766.0,243.67,271.35
2021-01-03,261.61,538.68,945.75,839.7,226.22,237.25
2021-01-04,216.29,443.59,775.81,1146.0,204.34,132.7
2021-01-05,295.49,529.3,993.25,963.8,220.13,136.8
2021-01-06,390.43,668.62,1281.12,694.7,244.1,187.25
2021-01-07,1080.63,1137.24,2859.1,313.2,388.72,503.0
2021-01-08,718.74,1047.2,2226.3,207.7,410.88,555.8
2021-01-09,1101.69,1125.93,2879.66,458.7,427.1,551.2
2021-01-10,558.6,948.33,1853.56,564.9,351.37,453.9
2021-01-11,411.83,659.64,1310.11,1475.2,240.54,194.2
2021-01-12,546.59,917.79,1777.76,1253.4,314.17,205.95
2021-01-13,911.17,1188.54,2700.35,624.6,411.58,319.85
2021-01-14,416.98,963.88,1643.96,903.8,204.55,159.35
2021-01-15,1120.12,1069.82,2845.4,333.05,634.95,520.35
2021-01-16,447.05,846.12,1580.3,918.4,310.62,245.3
2021-01-17,292.66,729.19,1193.7,1371.7,382.45,235.75
2021-01-18,328.32,739.52,1303.65,1353.2,292.05,174.9
2021-01-19,113.32,308.17,493.41,1759.7,157.78,123.6
2021-01-20,48.39,257.56,346.62,1768.9,230.0,182.6
2021-01-21,241.26,589.0,994.06,1584.3,242.98,135.65
2021-01-22,553.57,937.46,1860.61,1100.7,298.95,183.25
2021-01-23,582.51,1023.99,1971.39,915.1,352.35,293.7
2021-01-24,317.64,972.75,1513.72,839.0,326.07,287.35
2021-01-25,704.83,1167.64,2338.75,922.7,371.38,278.35
2021-01-26,708.74,926.13,2166.98,1183.4,321.2,290.22
2021-01-27,627.01,1017.04,2042.64,630.2,360.82,362.24
2021-01-28,307.58,657.57,1166.21,1260.3,316.66,311.0
2021-01-29,333.44,720.63,1261.9,1693.8,396.39,333.51
2021-01-30,195.88,618.49,919.65,1351.4,409.02,339.52
2021-01-31,254.17,697.77,1103.47,1073.0,506.8,380.18
2021-02-01,468.31,841.34,1592.14,760.15,594.79,441.99
2021-02-02,258.27,551.64,987.95,1430.1,420.18,376.45
2021-02-03,401.18,922.74,1600.09,1353.6,419.68,346.91
2021-02-04,186.99,735.35,1112.73,1193.5,333.75,349.67
2021-02-05,202.23,702.22,1060.39,1505.1,270.45,325.08
2021-02-06,324.1,777.82,1303.26,759.3,377.38,375.49
2021-02-07,84.33,296.12,407.62,1896.2,320.27,345.35
2021-02-08,196.04,516.59,810.7,1742.0,276.8,335.25
2021-02-09,263.35,754.85,1176.39,1678.4,293.0,327.21
2021-02-10,242.38,683.72,1061.95,1704.1,395.41,320.57
2021-02-11,363.97,962.98,1571.0,1354.7,608.66,410.28
2021-02-12,287.54,764.15,1228.06,1596.1,765.86,407.5
2021-02-13,164.91,571.57,841.54,1651.5,591.98,395.57
2021-02-14,81.99,441.0,561.28,1776.2,534.94,401.61
2021-02-15,150.43,546.42,821.42,1455.4,456.81,367.9
2021-02-16,75.95,387.25,535.74,1602.1,448.57,361.99
2021-02-17,55.01,282.11,376.41,1912.9,444.84,330.73
2021-02-18,166.66,477.52,749.76,1857.4,408.05,325.92
2021-02-19,81.1,422.45,569.41,1800.0,479.62,336.61
2021-02-20,58.36,347.33,437.56,1825.3,768.33,433.99
2021-02-21,122.94,534.42,763.05,1424.4,680.05,455.18
2021-02-22,318.69,855.74,1493.4,635.9,665.23,493.45
2021-02-23,83.3,376.73,537.66,1785.1,329.83,231.45
2021-02-24,77.89,353.23,509.69,1775.5,424.65,232.95
2021-02-25,551.67,1007.4,1934.91,1397.0,517.38,282.2
2021-02-26,1070.26,1210.77,3003.76,694.8,722.28,472.95
2021-02-27,918.45,1132.97,2638.91,769.8,894.77,652.75
2021-02-28,184.16,691.71,1010.01,1247.4,650.1,577.49
2021-03-01,351.68,800.81,1389.09,1012.3,931.8,788.46
2021-03-02,807.64,928.47,2251.4,387.4,1224.03,1035.6
2021-03-03,981.96,1116.09,2760.14,100.3,1217.47,1094.82
2021-03-04,338.68,712.89,1271.92,1171.5,544.92,393.95
2021-03-05,254.08,632.16,1042.32,1892.1,407.5,204.6
2021-03-06,244.08,802.51,1234.26,1506.5,438.92,237.65
2021-03-07,490.8,882.82,1726.64,1040.8,738.95,596.45
2021-03-08,727.63,1258.09,2527.78,593.8,990.8,782.5
2021-03-09,524.56,915.68,1794.25,1345.2,625.89,443.2
2021-03-10,65.56,280.23,408.41,1907.65,462.14,350.05
2021-03-11,230.63,382.21,745.79,1999.48,386.4,224.5
2021-03-12,202.96,392.95,731.54,1927.17,347.52,181.5
2021-03-13,248.61,443.88,836.75,1877.4,358.9,160.35
2021-03-14,227.54,488.6,821.14,1748.0,325.52,147.35
2021-03-15,343.74,744.09,1262.96,1794.9,451.83,249.25
2021-03-16,421.83,723.78,1376.4,1343.8,510.71,259.05
2021-03-17,372.22,665.4,1235.59,1466.7,644.54,321.55
2021-03-18,369.92,724.59,1286.46,1187.5,507.98,323.15
2021-03-19,319.21,725.28,1236.19,1616.6,287.52,158.2
2021-03-20,437.41,886.51,1569.76,1096.3,475.55,347.95
2021-03-21,212.34,590.54,930.74,1389.3,415.28,290.8
2021-03-22,527.76,1133.32,1974.52,1076.7,627.98,437.55
2021-03-23,353.69,805.85,1394.29,1270.9,597.24,473.8
2021-03-24,231.59,673.98,1067.94,1609.0,624.68,485.5
2021-03-25,166.99,516.49,819.38,1716.5,313.3,200.65
2021-03-26,162.61,415.72,693.76,1890.7,278.07,170.75
2021-03-27,193.17,408.08,719.78,1930.7,321.03,171.3
2021-03-28,84.01,264.3,402.3,2064.0,399.38,212.9
2021-03-29,214.63,627.12,993.56,1827.8,461.0,256.1
2021-03-30,797.71,1344.86,2723.16,1339.6,690.65,416.75
2021-03-31,1255.69,1539.66,3654.46,973.5,1044.86,663.4
2021-04-01,385.86,734.28,1349.55,1419.7,927.52,544.3
2021-04-02,137.1,331.04,545.09,2050.8,540.92,161.8
2021-04-03,140.43,366.68,588.57,2138.6,638.83,250.3
2021-04-04,207.52,577.91,903.41,2087.7,651.15,334.0
2021-04-05,144.02,347.34,568.9,1868.13,395.99,180.75
2021-04-06,327.43,593.98,1095.0,1381.36,342.07,124.55
2021-04-07,497.08,860.35,1627.06,995.51,339.06,150.2
2021-04-08,253.45,633.34,1055.91,609.66,292.19,157.9
2021-04-09,370.11,756.77,1355.76,413.99,315.1,173.5
2021-04-10,184.54,578.51,885.66,989.94,357.25,188.8
2021-04-11,201.12,609.52,933.19,1647.39,282.27,174.35
2021-04-12,625.18,1160.9,2141.76,2304.85,423.72,297.7
2021-04-13,634.43,1238.96,2201.56,2028.37,520.5,368.5
2021-04-14,478.96,1010.36,1734.31,1370.4,507.9,325.1
2021-04-15,366.64,832.0,1404.43,1655.2,326.88,150.5
2021-04-16,443.17,996.29,1678.95,1580.1,425.12,218.5
2021-04-17,295.71,833.44,1292.22,1569.8,360.95,195.6
2021-04-18,211.29,835.25,1166.73,1493.1,402.28,268.4
2021-04-19,421.89,1085.3,1753.96,1313.9,804.9,492.13
2021-04-20,548.57,1361.28,2260.59,1499.2,1138.6,881.75
2021-04-21,430.56,1093.62,1767.99,1411.6,1077.58,765.0
2021-04-22,323.79,818.26,1349.37,1651.9,556.1,219.05
2021-04-23,429.36,1058.58,1755.74,1304.8,527.0,264.1
2021-04-24,235.94,838.29,1233.91,1686.3,517.33,314.5
2021-04-25,131.06,434.37,660.61,1972.7,377.4,201.65
2021-04-26,229.22,605.39,989.42,2078.2,392.38,176.05
2021-04-27,394.54,1087.45,1731.36,1591.0,641.45,412.85
2021-04-28,305.59,882.51,1378.32,1767.1,739.63,498.9
2021-04-29,310.83,679.86,1165.52,1943.0,436.15,265.0
2021-04-30,387.92,976.51,1605.84,1531.5,503.85,331.4
2021-05-01,241.26,784.79,1189.09,1567.2,523.9,387.55
2021-05-02,209.39,824.7,1186.59,1480.0,549.95,449.05
2021-05-03,121.2,372.03,592.65,2114.2,374.22,231.45
2021-05-04,224.09,432.26,800.82,1923.9,253.3,114.2
2021-05-05,366.62,688.56,1278.78,1566.1,257.6,116.4
2021-05-06,365.55,701.07,1293.23,1453.3,331.18,198.05
2021-05-07,321.94,680.02,1212.32,1797.6,343.83,202.45
2021-05-08,148.7,346.47,610.75,1462.7,320.62,263.98
2021-05-09,122.67,299.49,527.19,1405.0,290.18,187.1
2021-05-10,127.53,329.99,578.98,1860.9,325.22,210.02
2021-05-11,216.58,539.62,924.28,1759.6,326.85,182.68
2021-05-12,197.95,479.28,831.44,2064.5,371.33,208.0
2021-05-13,393.97,950.3,1603.25,1436.7,409.65,257.15
2021-05-14,299.64,754.07,1237.97,1740.9,455.1,347.1
2021-05-15,260.39,660.5,1102.7,1672.3,351.6,247.85
2021-05-16,151.1,445.06,723.26,1608.3,284.55,166.85
2021-05-17,409.0,796.14,1458.59,1408.0,321.5,221.0
2021-05-18,294.38,623.31,1126.92,1465.8,299.23,184.9
2021-05-19,396.35,844.99,1484.4,1547.2,299.27,152.0
2021-05-20,151.43,436.71,728.29,1512.9,379.67,206.65
2021-05-21,153.04,276.42,534.36,1825.5,404.05,226.1
2021-05-22,279.09,649.64,1113.15,1557.4,245.2,155.6
2021-05-23,100.94,305.12,499.42,1965.8,244.18,130.55
2021-05-24,212.54,541.84,923.28,1953.4,263.8,143.68
2021-05-25,413.14,703.9,1370.64,1492.6,291.1,168.4
2021-05-26,413.2,811.6,1465.66,1442.9,340.78,207.85
2021-05-27,415.6,1042.05,1718.79,1488.3,460.16,300.25
2021-05-28,324.25,1019.94,1563.35,1678.9,542.19,347.85
2021-05-29,258.79,869.18,1298.85,1819.5,558.7,396.95
2021-05-30,178.47,581.85,879.76,2118.3,537.15,385.5
