MeasurementDateGMT, Nitric Oxide (ug/m3), Nitrogen Dioxide (ug/m3), Oxides of Nitrogen (ug/m3), PM10 Particulate (ug/m3)
2021-03-11,44.2,231.7,299.65,426.0
2021-03-12,46.45,271.2,342.45,323.0
2021-03-13,38.45,209.45,268.35,235.0
2021-03-14,35.35,211.5,265.65,254.5
2021-03-15,99.2,599.8,751.55,393.5
2021-03-16,108.8,528.95,696.25,453.0
2021-03-17,147.7,593.03,820.12,744.23
2021-03-18,185.53,731.21,1016.42,772.81
2021-03-19,192.51,754.67,1050.13,814.3
2021-03-20,186.21,741.11,1026.86,851.81
2021-03-21,179.91,727.55,1003.58,889.33
2021-03-22,173.61,713.99,980.31,926.84
2021-03-23,167.32,700.43,957.04,964.35
2021-03-24,161.02,686.86,933.76,1001.87
2021-03-25,154.72,673.3,910.49,1039.38
2021-03-26,148.42,659.74,887.21,1076.89
2021-03-27,142.12,646.18,863.94,1114.41
2021-03-28,135.83,632.62,840.67,1151.92
2021-03-29,129.53,619.05,817.39,1189.43
2021-03-30,123.23,605.49,794.12,1226.95
2021-03-31,116.93,591.93,770.85,1264.46
2021-04-01,110.64,578.37,747.57,737.5
2021-04-02,104.34,564.81,724.3,313.5
2021-04-03,98.04,551.24,701.02,499.5
2021-04-04,91.74,537.68,677.75,504.5
2021-04-05,85.44,524.12,654.48,320.0
2021-04-06,79.15,510.56,631.2,273.5
2021-04-07,72.87,493.87,604.89,305.0
2021-04-08,68.81,413.22,518.04,344.25
2021-04-09,84.63,421.97,551.29,342.5
2021-04-10,82.9,325.73,452.38,348.5
2021-04-11,75.28,397.83,512.98,285.5
2021-04-12,165.5,620.09,873.17,434.5
2021-04-13,491.17,736.59,1489.02,649.75
2021-04-14,131.99,479.59,681.51,469.5
2021-04-15,105.01,391.2,551.5,314.5
2021-04-16,99.33,456.18,608.66,405.5
2021-04-17,53.93,411.55,495.26,340.17
2021-04-18,73.05,476.16,589.15,384.08
2021-04-19,93.33,630.86,774.74,759.0
2021-04-20,122.06,714.37,902.13,1136.5
2021-04-21,138.85,604.85,817.97,1011.5
2021-04-22,83.45,390.15,518.1,549.0
2021-04-23,147.05,633.05,858.45,526.5
2021-04-24,111.35,506.7,677.05,496.0
2021-04-25,58.8,272.3,362.5,350.5
2021-04-26,69.4,301.35,407.8,359.25
2021-04-27,170.6,818.9,1080.75,705.0
2021-04-28,96.8,603.65,752.05,675.0
2021-04-29,74.8,458.95,573.9,359.25
2021-04-30,87.05,619.7,753.1,448.0
2021-05-01,79.15,587.15,708.45,439.5
2021-05-02,58.45,645.75,735.2,493.5
2021-05-03,20.0,231.25,262.25,404.5
2021-05-04,38.85,224.95,284.6,283.5
2021-05-05,68.2,403.4,507.9,225.0
2021-05-06,107.5,507.7,672.35,305.5
2021-05-07,67.0,383.85,486.9,389.25
2021-05-08,28.65,230.55,274.45,323.5
2021-05-09,39.15,209.3,269.4,264.0
2021-05-10,34.65,204.35,257.75,394.0
2021-05-11,111.85,442.72,614.45,419.0
2021-05-12,40.65,266.85,329.15,408.0
2021-05-13,98.9,630.0,781.85,410.5
2021-05-14,61.5,454.2,548.4,397.5
2021-05-15,43.0,401.05,466.75,307.0
2021-05-16,34.9,280.2,333.6,284.5
2021-05-17,73.3,510.1,622.75,297.5
2021-05-18,81.6,454.0,579.35,302.0
2021-05-19,62.0,469.7,564.25,280.0
2021-05-20,55.65,330.2,415.15,489.5
2021-05-21,29.25,160.5,205.6,428.0
2021-05-22,43.6,345.6,412.45,237.5
2021-05-23,25.6,177.9,217.4,258.5
2021-05-24,49.8,311.3,387.5,284.5
2021-05-25,56.15,360.0,446.25,299.5
2021-05-26,68.65,455.0,560.3,351.25
2021-05-27,85.75,593.45,725.25,454.5
2021-05-28,78.75,611.75,732.85,596.5
2021-05-29,59.0,447.15,537.55,553.0
2021-05-30,42.6,228.25,293.2,517.47
2021-05-31,48.55,354.1,428.55,669.52
2021-06-01,77.2,492.85,611.15,649.16
2021-06-02,61.85,742.65,837.55,710.8
2021-06-03,25.15,319.55,357.75,575.94
2021-06-04,92.0,473.45,615.0,484.58
2021-06-05,35.75,353.25,408.05,491.22
2021-06-06,45.3,390.5,460.15,427.37
2021-06-07,49.7,309.1,385.3,405.01
2021-06-08,76.18,393.85,510.6,388.93
2021-06-09,55.7,366.6,452.15,380.5
2021-06-10,71.25,294.35,403.8,327.0
2021-06-11,65.05,268.1,368.0,339.0
2021-06-12,45.4,312.8,382.4,397.0
2021-06-13,34.7,379.75,433.2,493.5
2021-06-14,46.2,382.0,452.65,446.0
2021-06-15,68.45,430.75,536.0,506.0
2021-06-16,74.65,589.15,703.95,564.5
2021-06-17,85.5,473.45,604.7,415.5
2021-06-18,85.0,397.65,528.0,259.0
2021-06-19,81.3,310.2,435.0,322.5
2021-06-20,66.3,232.75,334.2,325.0
2021-06-21,81.3,277.65,402.6,380.5
2021-06-22,89.9,285.2,422.7,461.0
2021-06-23,103.03,438.2,596.38,445.25
2021-06-24,169.8,598.15,858.75,550.0
2021-06-25,89.25,417.45,554.25,348.0
2021-06-26,84.7,331.6,461.7,428.5
2021-06-27,46.9,308.8,380.8,641.5
2021-06-28,97.7,375.2,524.7,448.5
2021-06-29,116.65,376.35,555.15,506.75
2021-06-30,5.15,17.65,25.5,20.0
