MeasurementDateGMT,Southwark - Elephant and Castle: Nitric Oxide (ug/m3),Southwark - Elephant and Castle: Nitrogen Dioxide (ug/m3),Southwark - Elephant and Castle: Oxides of Nitrogen (ug/m3),Southwark - Elephant and Castle: Ozone (ug/m3),Southwark - Elephant and Castle: PM10 Particulate (ug/m3)
2019-04-03,146.5,1031.15,1255.7000000000003,919.9499999999999,406.0
2019-04-04,58.699999999999996,491.9,581.9999999999999,1424.2000000000003,304.3
2019-04-05,64.7,590.1,689.8,1380.8999999999996,456.4
2019-04-06,70.4,595.4000000000001,703.6,1255.3,481.60000000000014
2019-04-07,122.1,610.6,798.1000000000001,758.6000000000001,1014.0000000000001
2019-04-08,296.9,1171.0,1626.2,635.0,1070.4
2019-04-09,171.0,815.8,1077.8999999999999,979.9999999999999,944.8355311355311
2019-04-10,90.2,486.8,625.0,1462.7,635.967032967033
2019-04-11,124.3,650.5999999999999,841.6,1460.0,614.9736263736264
2019-04-12,139.50000000000006,714.1000000000001,927.4,1387.6999999999998,593.98021978022
2019-04-13,120.9,630.8,816.3000000000003,1446.0000000000002,572.9868131868133
2019-04-14,88.3,522.9,658.2999999999998,1524.6000000000004,551.9934065934067
2019-04-15,169.9,835.7999999999998,1096.1,1041.7,531.0
2019-04-16,403.90000000000003,1459.3,2078.45,395.9,510.0065934065933
2019-04-17,295.3,1204.8,1657.4999999999998,746.3000000000002,489.0131868131868
2019-04-18,270.99999999999994,1037.2,1452.6999999999996,989.8000000000001,468.01978021978033
2019-04-19,127.5,978.8,1173.6999999999998,1447.3999999999999,447.0263736263737
2019-04-20,96.89999999999998,817.6999999999999,965.8999999999999,1759.1,426.032967032967
2019-04-21,113.70000000000002,1122.5,1297.0,1787.8,405.0395604395604
2019-04-22,108.5,1192.1000000000001,1358.6000000000001,1701.6999999999998,384.0461538461539
2019-04-23,232.70000000000002,1304.6,1660.5999999999997,1007.9999999999999,363.05274725274734
2019-04-24,196.30000000000004,896.3000000000001,1197.2,1146.6000000000001,342.0593406593407
2019-04-25,86.49999999999999,419.00000000000006,551.9,1515.0,321.065934065934
2019-04-26,103.5,488.40000000000003,647.7,1386.3000000000004,300.07252747252744
2019-04-27,21.900000000000006,275.99999999999994,309.40000000000003,1666.6999999999996,279.0791208791209
2019-04-28,46.4,403.0,474.40000000000003,1403.2,258.08571428571435
2019-04-29,147.20000000000005,846.3999999999999,1072.3,1040.8000000000002,237.0923076923077
2019-04-30,122.30000000000001,934.65,1121.9499999999998,1062.7,216.09890109890102
2019-05-01,83.10000000000001,764.5,892.0,1336.6,195.1054945054945
2019-05-02,56.699999999999996,655.8,742.6000000000001,1150.4000000000003,183.71666666666667
2019-05-03,142.2,804.3,1022.2,888.3000000000001,366.6
2019-05-04,69.0,433.29999999999995,539.3000000000001,1263.5000000000002,348.1
2019-05-05,48.20000000000001,480.2,554.0,1458.6000000000004,452.19999999999993
2019-05-06,22.2,398.00000000000006,432.69999999999993,1508.9999999999998,272.99999999999994
2019-05-07,82.3,588.1,714.5000000000001,1508.1999999999996,449.70000000000005
2019-05-08,94.10000000000002,619.2,763.6999999999998,1316.1000000000004,393.0999999999999
2019-05-09,109.99999999999997,816.9000000000001,985.9,865.0000000000002,385.09999999999997
2019-05-10,87.00000000000003,613.0999999999998,746.5,1194.7,356.3999999999999
2019-05-11,77.99999999999997,743.7,862.9999999999999,1150.8000000000002,389.09999999999997
2019-05-12,156.49999999999997,723.2000000000002,962.6999999999999,1161.9,334.0999999999999
2019-05-13,142.79999999999998,746.9499999999999,966.2500000000002,1191.6000000000001,424.09999999999997
2019-05-14,120.39999999999999,605.5,789.6,1363.8,450.09999999999997
2019-05-15,136.2,761.1,969.6999999999999,1440.4000000000003,669.5
2019-05-16,115.79999999999995,720.6999999999999,898.2999999999998,1411.2000000000003,613.4999999999999
2019-05-17,101.59999999999998,743.6999999999998,899.3000000000001,1063.0000000000002,493.09999999999997
2019-05-18,105.5,913.3,1075.2,977.5,509.6
2019-05-19,177.5,906.3000000000001,1178.1000000000001,906.9000000000001,600.5000000000001
2019-05-20,109.50000000000001,696.7,864.3999999999999,1200.8999999999999,456.59999999999997
2019-05-21,99.9,565.1,718.1,1466.7999999999997,345.79999999999995
2019-05-22,169.60000000000005,723.0999999999999,982.9000000000002,1454.6000000000001,365.6
2019-05-23,118.89999999999998,604.8,787.2000000000002,1654.8,355.6
2019-05-24,1164.0000000000002,919.7,2704.7999999999997,943.1,370.29999999999995
2019-05-25,1089.7000000000005,695.2999999999998,2366.2999999999997,1023.6999999999998,253.39999999999995
2019-05-26,22.6,247.79999999999998,282.29999999999995,986.5000000000001,246.5
2019-05-27,133.5,345.3,549.7,1128.1000000000001,303.6
2019-05-28,443.8,546.85,1227.6000000000001,994.75,185.1
2019-05-29,107.0,485.5999999999999,649.4000000000002,903.1000000000001,288.6000000000001
2019-05-30,69.2,255.60000000000002,361.6,881.0000000000001,307.1
2019-05-31,75.4,326.49999999999994,442.3,810.6999999999999,241.79999999999993
2019-06-01,95.40000000000002,446.7,593.1999999999999,1134.9,329.00000000000006
2019-06-02,48.5,355.19999999999993,429.0000000000001,1276.1000000000004,368.0
2019-06-03,48.099999999999994,302.59999999999997,376.30000000000007,1398.4999999999995,390.30000000000007
2019-06-04,153.8,731.3,966.8000000000001,862.9,471.4
2019-06-05,62.5,400.1,496.00000000000006,1191.1,257.4
2019-06-06,80.3,454.49999999999994,578.3000000000001,1261.3000000000002,272.8
2019-06-07,240.20000000000002,762.4,1130.7,925.4000000000001,360.2
2019-06-08,23.5,244.6,280.40000000000003,1259.4999999999998,197.60000000000005
2019-06-09,173.7,441.1,707.5,1113.8000000000002,255.3
2019-06-10,241.29999999999998,868.6,1238.3,718.9000000000001,239.9
2019-06-11,218.8,604.6,940.0999999999999,844.2000000000003,211.50000000000003
2019-06-12,268.20000000000005,882.9000000000001,1293.9999999999998,793.9499999999999,234.79999999999998
2019-06-13,118.60000000000001,539.3,721.3,1040.1,239.3
2019-06-14,140.39999999999998,499.40000000000003,714.3,1143.8000000000002,268.8
2019-06-15,95.8,464.6000000000001,611.6,1234.1000000000001,250.80000000000004
2019-06-16,79.0,331.9,453.4,1084.2,231.00000000000006
2019-06-17,80.99999999999999,376.99999999999994,502.0,1396.3,291.7
2019-06-18,285.3,911.1999999999999,1348.5999999999997,744.5000000000001,403.4
2019-06-19,461.0,822.3,1528.8000000000002,746.7,449.1000000000001
2019-06-20,85.0,349.9,480.0999999999999,1075.5,233.79999999999998
2019-06-21,519.9,573.4000000000001,1370.5,1043.8,264.3
2019-06-22,86.89999999999999,474.3,607.4,1247.3999999999999,349.9
2019-06-23,101.0,639.1,794.2000000000002,1495.9000000000003,668.0999999999999
2019-06-24,192.3,831.3000000000001,1126.1,938.8500000000003,614.5999999999999
2019-06-25,347.80000000000007,890.7999999999997,1424.1999999999998,603.4999999999999,442.90000000000003
2019-06-26,145.4,394.80000000000007,617.8,1201.6999999999998,295.5
2019-06-27,105.9,243.0,405.59999999999997,1247.1,409.49999999999994
2019-06-28,125.50000000000003,365.70000000000005,558.6,1090.8999999999999,595.1999999999999
2019-06-29,147.60000000000002,583.4,809.3,1537.8000000000002,696.5
2019-06-30,152.60000000000002,225.90000000000003,460.00000000000006,1259.5999999999997,207.79999999999995
2019-07-01,803.4999999999999,465.2,1697.2000000000003,918.5000000000001,209.89999999999998
2019-07-02,524.7,603.7000000000002,1408.3,863.1999999999999,337.29999999999995
2019-07-03,182.60000000000002,586.6999999999999,866.6999999999999,1006.1,364.69999999999993
2019-07-04,700.4999999999999,842.0000000000001,1915.9,958.6,375.4
2019-07-05,538.4,725.0999999999999,1550.8999999999996,1352.2,408.0999999999999
2019-07-06,816.3,597.9000000000001,1849.7000000000005,617.9,247.59999999999994
2019-07-07,109.49999999999999,408.4,576.4999999999999,782.0999999999998,303.3999999999999
2019-07-08,195.70000000000002,512.3,811.9000000000001,1132.3000000000004,328.69999999999993
2019-07-09,240.4,613.4,982.0999999999999,1236.1000000000001,394.8
2019-07-10,114.89999999999999,509.20000000000016,685.4000000000001,1288.8999999999999,425.0000000000001
2019-07-11,479.00000000000017,567.6,1301.8999999999996,1172.6,312.2
2019-07-12,1111.3999999999999,675.6000000000001,2379.8,846.0,232.09999999999997
2019-07-13,415.2,571.3,1208.1000000000001,828.4,271.4
2019-07-14,264.7,513.3999999999999,919.3000000000002,819.4000000000001,233.0
2019-07-15,282.7,558.0999999999998,991.9,795.8999999999999,234.89999999999998
2019-07-16,215.29999999999998,626.5,956.6999999999999,1342.8999999999999,397.70000000000005
2019-07-17,91.7,547.2,687.7,1500.3999999999996,410.99999999999994
2019-07-18,301.7,503.99999999999994,966.2,931.5000000000001,284.1
2019-07-19,193.1,536.0,832.4,559.8,294.29999999999995
2019-07-20,134.1,334.29999999999995,539.9,882.4,189.70000000000007
2019-07-21,91.9,336.69999999999993,478.2000000000001,868.1999999999999,204.8
2019-07-22,107.6,391.8,556.2,751.4,314.9
2019-07-23,193.99999999999997,728.1999999999999,1025.55,1358.4999999999998,507.59999999999997
2019-07-24,163.7,697.0,948.3000000000001,1359.1999999999998,485.29999999999995
2019-07-25,159.30000000000004,988.8000000000002,1233.1000000000001,1422.0,780.9
2019-07-26,92.8,632.0,774.3,716.8,405.29999999999995
2019-07-27,763.3,632.6,1803.2,662.7,209.59999999999997
2019-07-28,414.09999999999997,405.2,1040.4,913.1999999999999,217.70000000000002
2019-07-29,85.0,460.5,591.1,1136.2,309.0
2019-07-30,66.9,340.0999999999999,442.39999999999986,1148.3,342.9
2019-07-31,64.30000000000001,342.7,441.1,967.3000000000001,231.4
2019-08-01,340.7,705.0999999999999,1227.5,968.0999999999999,310.69999999999993
2019-08-02,269.2,698.8,1111.2,1100.7000000000003,392.70000000000005
2019-08-03,81.39999999999999,601.6,726.4999999999999,1080.3,316.8
2019-08-04,49.00000000000002,511.9,587.0999999999999,1215.7999999999997,364.9
2019-08-05,82.20000000000002,389.2,515.2,1029.1000000000001,286.7
2019-08-06,63.900000000000006,330.4,429.09999999999997,985.9499999999999,335.5
2019-08-07,74.19999999999997,352.50000000000006,466.9,1001.8000000000002,279.1
2019-08-08,63.2,428.79999999999995,525.8,978.0999999999999,290.7
2019-08-09,92.80000000000003,358.3,500.3999999999999,904.1999999999999,363.8
2019-08-10,21.099999999999998,181.3,213.2,1346.9,483.9999999999999
2019-08-11,18.4,229.00000000000003,257.5999999999999,1275.3000000000002,393.2
2019-08-12,223.59999999999997,760.3000000000001,1103.1,532.9,294.2
2019-08-13,183.60000000000002,484.99999999999994,766.6999999999999,1006.8000000000002,250.90000000000003
2019-08-14,104.4,474.2,634.6,727.8000000000001,250.5
2019-08-15,296.7,453.6,908.7,781.0999999999998,228.50000000000003
2019-08-16,132.20000000000005,435.80000000000007,638.0999999999998,667.8,303.49999999999994
2019-08-17,32.2,217.4,267.3,924.5000000000001,286.2
2019-08-18,19.4,223.90000000000003,253.20000000000002,1098.0,269.50000000000006
2019-08-19,46.70000000000001,284.7,356.50000000000006,1055.4,284.9
2019-08-20,59.4,475.59999999999997,566.2,1176.2,353.4
2019-08-21,71.8,532.1999999999999,641.9,1143.1000000000001,409.7
2019-08-22,28.000000000000004,344.49999999999994,387.2,1383.1,380.29999999999995
2019-08-23,122.34999999999998,795.4,982.6999999999999,813.7000000000002,453.3999999999999
2019-08-24,248.49999999999994,1288.5000000000002,1669.4,1100.2,863.5000000000001
2019-08-25,85.89999999999999,1138.9999999999998,1270.8999999999999,1368.5,965.5999999999999
2019-08-26,112.3,1138.5000000000002,1311.5999999999997,1398.6999999999998,723.9000000000001
2019-08-27,244.99999999999997,1281.9999999999998,1657.5999999999997,1317.6000000000001,816.9000000000001
2019-08-28,74.6,490.2999999999999,604.6,1125.4,316.69999999999993
2019-08-29,95.80000000000001,434.79999999999995,581.5999999999999,1174.0999999999997,275.6000000000001
2019-08-30,77.2,478.7,597.2,1085.6,394.20000000000005
2019-08-31,51.29999999999998,536.8,615.0000000000001,980.8,340.50000000000006
2019-09-01,31.400000000000006,445.59999999999997,493.8999999999999,973.5,217.4
2019-09-02,36.75000000000001,540.6499999999999,596.9000000000002,920.75,331.3
2019-09-03,2.6000000000000005,432.20000000000005,436.29999999999995,1099.0000000000002,322.4000000000001
2019-09-04,33.8,381.30000000000007,432.8999999999999,933.6,272.2
2019-09-05,155.1,639.7,877.1,866.3999999999999,317.7
2019-09-06,118.79999999999998,734.4,916.4,656.5,389.5
2019-09-07,196.49999999999997,585.8000000000001,887.0000000000001,752.5,310.4
2019-09-08,132.6,664.2,867.9000000000001,936.1999999999998,344.8999999999999
2019-09-09,48.2,730.1999999999999,803.9999999999999,886.6,334.8
2019-09-10,272.2999999999999,897.0999999999999,1315.4999999999998,539.9000000000001,397.69999999999993
2019-09-11,67.2,530.7,634.1,644.1,294.0
2019-09-12,53.8,446.5,529.6,681.7,324.2
2019-09-13,130.3,662.1999999999999,862.7,803.8,346.5
2019-09-14,218.49999999999997,1092.3999999999999,1426.9999999999998,625.1999999999999,456.3999999999999
2019-09-15,257.8,889.9000000000001,1285.1000000000004,682.2000000000002,364.09999999999997
2019-09-16,318.0000000000001,851.3000000000001,1338.9,245.2,352.1
2019-09-17,172.8,680.4,945.3999999999999,802.8000000000001,358.6
2019-09-18,179.30000000000004,914.5,1189.2,746.5999999999999,495.8999999999999
2019-09-19,443.7000000000001,1113.85,1794.2499999999998,576.6,527.5999999999998
2019-09-20,240.19999999999996,1011.0000000000001,1379.3999999999999,845.1,709.4999999999999
2019-09-21,140.20000000000005,1146.8,1361.4999999999998,747.1,724.0999999999999
2019-09-22,60.900000000000006,717.0,810.7,956.7999999999998,372.5
2019-09-23,70.5,404.70000000000005,512.9,951.1,248.0
2019-09-24,91.8,490.20000000000005,630.9,777.6999999999999,225.2
2019-09-25,80.6,456.5,579.9999999999999,729.0999999999999,188.6
2019-09-26,84.89999999999996,457.0000000000001,579.4000000000002,936.2,271.6
2019-09-27,97.40000000000002,445.6,594.8000000000002,918.9000000000001,328.5
2019-09-28,49.99999999999999,311.20000000000005,388.09999999999997,1042.6000000000001,256.3
2019-09-29,40.199999999999996,268.6,330.5,1066.8,156.29999999999998
2019-09-30,132.8,523.6,727.2,684.5999999999999,242.79999999999998
2019-10-01,135.8,557.8000000000001,765.7000000000002,797.7999999999998,284.6
2019-10-02,287.0999999999999,711.0,1151.1000000000001,588.25,267.70000000000005
2019-10-03,659.6999999999999,780.1,1791.5,541.3,424.79999999999984
2019-10-04,162.4,719.7,968.5000000000001,644.7,468.20000000000005
2019-10-05,142.1,780.5,998.5,501.8,355.09999999999997
2019-10-06,115.0,440.5999999999999,616.9000000000001,822.3999999999999,270.4
2019-10-07,177.20000000000002,642.1000000000001,913.5000000000001,593.9999999999999,272.09999999999997
2019-10-08,94.50000000000003,443.6,588.5,784.1999999999999,454.0999999999998
2019-10-09,60.89999999999999,415.49999999999994,508.80000000000007,983.6999999999999,269.9
2019-10-10,86.70000000000002,396.70000000000005,529.5999999999999,886.0000000000001,372.4
2019-10-11,67.50000000000001,384.40000000000003,488.1000000000001,1074.8000000000002,242.90000000000003
2019-10-12,54.5,614.6,698.1,865.3,191.09999999999997
2019-10-13,42.800000000000004,450.0,515.1999999999999,977.7000000000002,221.90000000000006
2019-10-14,255.4,858.8000000000001,1250.5,371.40000000000003,370.5
2019-10-15,138.79999999999998,614.15,826.9000000000002,617.8,251.3
2019-10-16,198.89999999999998,746.3,1051.8,692.1999999999999,312.3
2019-10-17,141.1,699.5,915.5000000000001,794.9000000000001,271.1000000000001
2019-10-18,87.20000000000002,437.0,570.7,1162.8000000000002,332.4
2019-10-19,110.20000000000002,704.0999999999999,873.5999999999998,792.4000000000002,279.59999999999997
2019-10-20,248.60000000000002,769.3000000000001,1150.6000000000001,477.79999999999995,297.5
2019-10-21,199.79999999999995,679.2,985.3999999999999,770.8000000000001,268.59999999999997
2019-10-22,757.8999999999999,1089.2,2251.1,335.6999999999999,458.1999999999999
2019-10-23,1495.5,1361.7000000000003,3654.7999999999997,91.29999999999998,754.0000000000002
2019-10-24,788.7000000000002,1015.6000000000001,2225.2999999999997,174.74999999999997,531.7
2019-10-25,110.79999999999998,488.4000000000001,658.2,870.5999999999999,289.7
2019-10-26,96.00000000000001,435.4,582.4,1134.1,279.79999999999995
2019-10-27,192.1,846.2,1140.6000000000001,637.2,254.2
2019-10-28,882.3000000000002,1097.4,2449.4999999999995,340.2,738.0
2019-10-29,118.80000000000001,851.6,1033.8,909.8999999999999,277.29999999999995
2019-10-30,160.40000000000003,936.5000000000001,1182.3,653.8,524.3999999999999
2019-10-31,376.79999999999995,1004.4999999999999,1581.8,202.1,777.8000000000002
2019-11-01,264.6500000000001,729.3500000000001,1134.95,473.8,380.9
2019-11-02,47.3,294.8,367.79999999999995,1167.2000000000003,280.9
2019-11-03,101.6,689.7000000000002,845.6000000000001,654.6999999999999,337.3
2019-11-04,376.2,956.6999999999999,1533.6000000000001,394.2,342.7
2019-11-05,377.3,874.5000000000001,1452.7999999999997,384.1,312.5
2019-11-06,311.1,948.1000000000001,1425.3,512.4,529.5000000000001
2019-11-07,181.6,840.9000000000001,1119.2999999999997,635.7,244.49999999999997
2019-11-08,1053.6,1199.0999999999997,2815.0000000000005,210.7,378.20000000000005
2019-11-09,218.39999999999992,878.6999999999999,1213.8000000000002,359.7,356.3
2019-11-10,254.89999999999998,920.9999999999999,1312.0999999999997,504.30000000000007,335.8
2019-11-11,70.60000000000001,616.7000000000002,725.3000000000001,850.4,284.7
2019-11-12,60.100000000000016,674.7000000000002,766.7,823.5500000000002,218.80000000000004
2019-11-13,199.0,882.1,1187.1999999999998,508.19999999999993,301.29999999999995
2019-11-14,216.5,1032.8,1364.6000000000001,681.8000000000002,210.2
2019-11-15,262.40000000000003,883.9,1286.3000000000002,431.1000000000001,366.70000000000005
2019-11-16,428.9,1066.5,1724.1999999999998,189.0,400.0000000000001
2019-11-17,1202.4000000000005,1360.1,3203.6000000000004,46.6,609.6999999999998
2019-11-18,441.87500000000006,1002.4250000000002,1681.225,543.6814814814816,319.6
2019-11-19,689.875,1401.225,2460.0249999999996,232.01851851851853,654.5999999999999
2019-11-20,239.3,987.4,1353.8,586.8000000000002,413.7
2019-11-21,301.09999999999997,939.6,1401.6000000000001,215.60000000000002,644.8000000000001
2019-11-22,121.8,907.4999999999999,1094.0,638.5,335.2
2019-11-23,284.0,1016.1999999999998,1451.5,209.9,438.1
2019-11-24,707.8000000000002,862.5000000000002,1947.8,269.0,476.00000000000006
2019-11-25,73.4,703.7,815.8000000000001,562.7000000000002,259.3
2019-11-26,42.89999999999999,556.4,621.95,930.4499999999999,271.54999999999995
2019-11-27,84.49999999999999,879.9,1009.5000000000001,716.4999999999999,241.90000000000003
2019-11-28,160.1,786.9,1032.0,508.5000000000001,281.7
2019-11-29,496.7,1161.3,1923.1000000000001,405.9500000000001,448.09999999999997
2019-11-30,1016.5000000000001,1432.1999999999998,2991.2,197.3,568.1
2019-12-01,139.29999999999998,849.2,1063.0,689.0,262.8
2019-12-02,1025.5,1540.2,3112.699999999999,185.99999999999997,572.2
2019-12-03,584.7000000000002,1519.3000000000002,2415.3,181.60000000000002,512.6999999999999
2019-12-04,1909.1000000000001,1644.4999999999998,4571.7,165.20000000000002,711.9
2019-12-05,856.0000000000001,1028.9,2341.2,504.7,557.1999999999997
2019-12-06,17.800000000000004,478.4,505.5999999999999,1117.7,176.29999999999998
2019-12-07,33.7,494.40000000000003,545.9000000000001,990.8,271.40000000000003
2019-12-08,15.9,267.5,291.8,1487.3000000000002,350.1
2019-12-09,219.54999999999998,816.45,1153.2,833.5999999999997,229.45000000000002
2019-12-10,117.40000000000003,616.3,796.3000000000001,884.1,324.8
2019-12-11,145.5,884.3,1107.1,771.0000000000001,341.50000000000006
2019-12-12,67.60000000000001,682.4000000000001,785.0999999999999,861.5000000000001,265.70000000000005
2019-12-13,30.799999999999997,490.70000000000005,537.9,1155.3000000000002,297.59999999999997
2019-12-14,39.6,474.79999999999995,535.6,1364.5999999999997,374.3999999999999
2019-12-15,52.00000000000001,365.6000000000001,444.8,1403.3,317.79999999999995
2019-12-16,283.4,1047.1,1481.0,670.4999999999999,332.09999999999997
2019-12-17,312.2000000000001,1204.1999999999998,1682.8000000000002,475.6999999999999,284.59999999999997
2019-12-18,140.9,868.9999999999999,1084.6999999999998,706.9,363.40000000000003
2019-12-19,57.5,345.1,434.00000000000006,1021.7999999999997,417.29999999999995
2019-12-20,180.6,845.5999999999998,1122.7,775.1999999999999,168.2
2019-12-21,61.3,412.30000000000007,506.50000000000006,1229.8000000000004,262.9
2019-12-22,66.90000000000002,528.3000000000001,630.9,1054.0,238.30000000000004
2019-12-23,70.1,568.8000000000001,676.1,907.5000000000001,339.0
2019-12-24,83.5,418.3,546.0000000000001,1191.9,327.2
2019-12-25,532.8000000000001,921.0,1738.1999999999998,660.3000000000001,359.49999999999994
2019-12-26,117.39999999999999,558.8000000000001,738.5000000000001,881.6,318.5
2019-12-27,760.5999999999999,955.4000000000002,2121.5000000000005,367.49999999999994,353.5
2019-12-28,248.40000000000006,749.3999999999999,1130.2999999999997,456.09999999999997,396.7000000000001
2019-12-29,167.39999999999998,659.7999999999998,916.6999999999999,560.6999999999999,447.2
2019-12-30,316.2,896.0000000000001,1380.1,118.10000000000004,528.3
2019-12-31,395.8,953.5,1560.7999999999995,101.5,697.6
2020-01-01,424.99999999999994,1007.1999999999999,1658.8,168.5,852.1000000000001
2020-01-02,84.50000000000001,482.10000000000014,611.5,927.0,308.7
2020-01-03,790.6999999999999,816.1,2028.3,856.6999999999998,277.0
2020-01-04,78.10000000000002,764.1999999999999,884.1,813.1999999999999,303.9
2020-01-05,43.1,449.6,515.9999999999999,1267.4999999999998,198.8
2020-01-06,85.60000000000001,507.3,638.7,1138.4,346.99999999999994
2020-01-07,96.20000000000002,569.6000000000001,716.9,896.9,456.40000000000003
2020-01-08,102.2,681.6,838.5999999999999,822.3000000000001,572.5000000000001
2020-01-09,96.9,410.0,558.8,1106.8000000000002,266.5
2020-01-10,715.2,905.4000000000002,2002.0000000000002,737.0999999999999,221.2
2020-01-11,53.1,348.9,430.5,1381.7,425.3999999999999
2020-01-12,27.799999999999994,325.79999999999995,369.1,1329.6999999999996,217.9
2020-01-13,61.79999999999999,355.99999999999994,450.59999999999997,1300.0000000000005,322.3
2020-01-14,60.60000000000001,327.7,421.4000000000001,1374.6,293.2
2020-01-15,62.75,556.6000000000001,652.5,1124.5999999999997,258.09999999999997
2020-01-16,50.99999999999999,374.50000000000006,452.99999999999994,1117.0,359.20000000000005
2020-01-17,48.7,482.9,557.6999999999999,1190.9,229.09999999999994
2020-01-18,136.1,979.2000000000002,1188.0,626.4000000000001,343.20000000000005
2020-01-19,613.2,1289.7000000000003,2229.7000000000003,405.70000000000005,502.6
2020-01-20,1766.1,1746.9,4455.1,40.0,887.3
2020-01-21,2280.1000000000004,1820.9,5316.700000000001,28.9,915.9
2020-01-22,1832.5000000000002,1438.8,4248.0,62.40000000000001,814.4
2020-01-23,523.7000000000002,1222.4,2025.5,210.60000000000002,489.5
2020-01-24,559.6999999999999,1145.7000000000003,2004.4000000000003,198.90000000000003,456.59999999999997
2020-01-25,141.4,680.4000000000001,896.9,523.1000000000001,635.4
2020-01-26,102.1,457.29999999999984,614.0,880.5999999999999,523.5000000000001
2020-01-27,117.10000000000001,662.6,841.8,1094.3,259.9
2020-01-28,57.6,431.6,519.6999999999999,1361.1999999999998,169.0
2020-01-29,81.69999999999999,533.8,659.1999999999999,1214.8999999999999,367.4
2020-01-30,108.19999999999997,511.29999999999995,677.1999999999999,966.5999999999999,237.30000000000004
2020-01-31,91.40000000000002,396.6000000000001,536.2,1107.8999999999999,143.5
2020-02-01,48.099999999999994,257.6,331.00000000000006,1445.1000000000001,332.8999999999999
2020-02-02,49.300000000000004,314.9,390.4999999999999,1320.9,393.09999999999997
2020-02-03,58.0,413.8,502.40000000000003,1339.3,394.2
2020-02-04,100.69999999999999,626.0000000000001,780.8,1100.8999999999999,286.1
2020-02-05,750.7,1436.2000000000003,2586.7999999999997,280.3999999999999,677.1
2020-02-06,1014.0000000000001,1595.5000000000002,3150.0999999999995,164.29999999999998,735.9000000000001
2020-02-07,432.0,962.1,1624.9999999999998,479.8999999999999,732.8000000000001
2020-02-08,84.2,443.2,572.35,1231.8,387.8
2020-02-09,51.9,177.29999999999995,256.80000000000007,1581.6,311.49999999999994
2020-02-10,51.0,291.5000000000001,370.3999999999999,1517.1,240.1
2020-02-11,55.24999999999999,331.0,415.85,1459.1000000000001,302.8
2020-02-12,82.7,528.2,654.9000000000001,1234.8,245.09999999999994
2020-02-13,80.7,589.8000000000001,713.0999999999999,1288.6000000000004,195.14999999999998
2020-02-14,217.60000000000002,755.95,1089.6999999999996,925.8000000000001,437.8
2020-02-15,72.1,226.00000000000006,336.0,1207.1999999999998,202.1
2020-02-16,44.3,212.09999999999997,279.3,1563.9,123.74999999999997
2020-02-17,51.7,320.1,398.99999999999994,1451.5,323.80000000000007
2020-02-18,66.59999999999998,406.8,508.6,1364.6,243.79999999999998
2020-02-19,88.7,584.8,721.0000000000001,1133.0,293.29999999999995
2020-02-20,57.10000000000001,445.4000000000001,533.4,1386.0999999999997,150.6
2020-02-21,50.19999999999999,346.29999999999995,422.99999999999994,1454.7000000000003,412.3
2020-02-22,28.7,209.49999999999994,252.99999999999997,1666.3,399.60000000000014
2020-02-23,60.1,385.49999999999994,477.79999999999995,1230.9,172.70000000000002
2020-02-24,53.800000000000004,375.6499999999999,458.44999999999993,1197.4999999999998,221.00000000000003
2020-02-25,57.65,373.65000000000003,461.69999999999993,1365.6000000000004,235.59999999999997
2020-02-26,75.79999999999998,527.2,643.9999999999999,1211.4,229.09999999999997
2020-02-27,151.10000000000002,796.9000000000002,1028.7,978.4,234.3
2020-02-28,93.09999999999998,556.8000000000001,699.6999999999998,1077.5,296.9
2020-02-29,53.30000000000001,239.00000000000003,321.1,1538.8,487.90000000000003
2020-03-01,41.7,244.99999999999997,309.09999999999997,1605.4000000000003,293.90000000000003
2020-03-02,104.10000000000002,610.3,770.0999999999999,1226.7,224.4
2020-03-03,81.60000000000001,800.6,925.8000000000002,983.1999999999999,345.70000000000005
2020-03-04,220.24814814814818,1014.125925925926,1352.1296296296296,611.7074074074075,375.59999999999997
2020-03-05,160.35185185185185,853.3740740740741,1100.3703703703702,794.8925925925927,339.0
2020-03-06,331.3,1043.2000000000003,1550.8999999999999,897.2,426.5
2020-03-07,147.3,731.6999999999998,957.4999999999999,1048.3000000000002,511.7000000000001
2020-03-08,42.199999999999996,261.0,325.4,1597.3999999999999,298.0
2020-03-09,74.5,362.3,476.8999999999999,1291.85,295.19999999999993
2020-03-10,60.10000000000001,273.6,365.69999999999993,1117.1999999999998,129.0
2020-03-11,64.5,295.4,394.70000000000005,1594.9,211.69999999999996
2020-03-12,59.1,245.5,336.09999999999997,1507.9000000000005,352.80000000000007
2020-03-13,59.800000000000004,388.9,480.1,1392.6000000000001,358.8
2020-03-14,62.9,320.7,417.29999999999995,1434.3999999999996,260.59999999999997
2020-03-15,44.80000000000001,307.9,375.9000000000001,1547.2,219.59999999999997
2020-03-16,96.29999999999997,633.8,781.1,1079.1,348.0999999999999
2020-03-17,70.3,389.49999999999994,497.0,1374.2999999999997,366.49999999999994
2020-03-18,55.999999999999986,344.09999999999997,429.90000000000003,1334.2999999999997,344.59999999999997
2020-03-19,119.9,620.9000000000001,804.5,859.8,395.7
2020-03-20,72.10000000000001,377.59999999999997,488.0,1339.6,334.20000000000005
2020-03-21,54.3,315.40000000000003,398.5999999999999,1342.2,417.7
2020-03-22,52.30000000000001,359.5,439.49999999999994,1240.9000000000003,431.3000000000001
