MeasurementDateGMT,Wandsworth - Battersea: Nitric Oxide (ug/m3),Wandsworth - Battersea: Nitrogen Dioxide (ug/m3),Wandsworth - Battersea: Oxides of Nitrogen (ug/m3),Wandsworth - Battersea: PM10 Particulate (ug/m3)
2020-03-21,182.2,522.4000000000001,802.0,664.1999999999998
2020-03-22,135.0,527.4999999999999,733.9,508.80000000000007
2020-03-23,491.0999999999999,1183.8,1936.6000000000001,821.9
2020-03-24,176.60000000000002,900.5000000000001,1171.6,784.0
2020-03-25,1274.1999999999998,2005.6000000000004,3959.4,1069.6
2020-03-26,365.4,1045.0999999999997,1605.3,1130.4
2020-03-27,205.00000000000003,784.9000000000001,1099.5,1065.5
2020-03-28,32.3,279.8999999999999,329.50000000000006,643.2
2020-03-29,29.7,218.2,263.90000000000003,510.3
2020-03-30,86.89999999999999,473.20000000000005,606.1999999999999,297.0
2020-03-31,256.19999999999993,613.0,1006.1,530.8000000000001
2020-04-01,304.1000000000001,784.3,1250.6999999999998,414.1000000000001
2020-04-02,68.30000000000003,447.8000000000001,552.6,271.69999999999993
2020-04-03,110.50000000000001,645.7,815.5,392.6
2020-04-04,55.5,498.1,582.9,397.4000000000001
2020-04-05,31.799999999999997,268.79999999999995,317.19999999999993,407.6
2020-04-06,41.600000000000016,370.90000000000003,434.4,318.3
2020-04-07,282.0,1056.3,1489.1000000000001,646.2
2020-04-08,200.79999999999993,1184.7,1492.6000000000001,1154.2999999999997
2020-04-09,306.70000000000005,1166.9,1636.7,1324.8000000000002
2020-04-10,154.10000000000002,937.8,1174.1,1067.6
2020-04-11,187.10000000000002,831.7,1118.7,811.6
2020-04-12,45.8,414.30000000000007,485.3999999999999,655.4
2020-04-13,56.9,165.2,252.99999999999994,461.5
2020-04-14,119.6,399.2,583.0,402.59999999999997
2020-04-15,139.6,718.3,932.2000000000002,688.8000000000001
2020-04-16,249.85000000000002,1099.5,1482.6999999999998,1272.25
2020-04-17,129.0,473.29999999999995,670.9000000000001,760.7500000000002
2020-04-18,110.60000000000004,460.6,630.4,672.5500000000001
2020-04-19,67.2,373.7000000000001,477.20000000000016,614.3000000000001
2020-04-20,117.7,399.8,580.3000000000001,818.3
2020-04-21,118.10000000000001,461.70000000000005,643.3999999999999,975.0
2020-04-22,118.90000000000003,532.7,715.0,884.6
2020-04-23,143.29999999999995,753.5999999999999,973.2,911.8999999999999
2020-04-24,133.9,725.0000000000001,930.4000000000002,895.5000000000001
2020-04-25,92.30000000000003,416.8,558.4999999999999,528.7
2020-04-26,49.79999999999999,368.8,444.79999999999995,471.8000000000001
2020-04-27,112.90000000000002,546.7,719.9000000000001,619.1
2020-04-28,141.50000000000003,574.6,791.6000000000001,275.90000000000003
2020-04-29,70.99999999999997,321.9,430.8,389.79999999999995
2020-04-30,72.69999999999999,302.5,413.8999999999999,375.0
2020-05-01,70.1,280.2,387.6,356.80000000000007
2020-05-02,53.099999999999994,277.0,358.79999999999995,296.90000000000003
2020-05-03,56.9,369.49999999999994,456.1,374.50000000000006
2020-05-04,132.20000000000002,524.6,727.9000000000001,524.9999999999999
2020-05-05,128.5,404.49999999999994,601.6999999999999,560.4
2020-05-06,162.99999999999997,598.6,848.7,640.3999999999999
2020-05-07,151.90000000000006,652.2000000000002,884.6000000000001,741.8000000000003
2020-05-08,49.800000000000004,654.9999999999999,731.6,597.9
2020-05-09,107.39999999999998,868.4000000000003,1033.2,895.4
2020-05-10,38.0,334.70000000000005,392.50000000000006,823.4000000000001
2020-05-11,74.1,253.1,367.00000000000006,519.1
2020-05-12,115.90000000000003,489.4499999999999,667.6,417.2
2020-05-13,97.1,367.0999999999999,516.0999999999999,391.8999999999999
2020-05-14,137.1,447.4,657.5000000000001,316.3
2020-05-15,165.00000000000003,646.5,899.7000000000003,452.8
2020-05-16,78.79999999999998,428.69999999999993,549.2,298.4
2020-05-17,53.2,277.4,359.30000000000007,342.3
2020-05-18,122.00000000000001,399.49999999999994,586.4000000000001,606.8
2020-05-19,609.5500000000001,961.5999999999999,1896.25,963.6000000000001
2020-05-20,143.5,532.6000000000001,752.7,594.2000000000002
2020-05-21,138.40000000000003,555.5,767.8,778.5
2020-05-22,119.49999999999999,317.20000000000005,499.8999999999999,1549.8999999999999
2020-05-23,50.5,114.0,191.00000000000006,790.1
2020-05-24,60.99999999999999,210.4,303.80000000000007,466.79999999999995
2020-05-25,169.89999999999998,455.90000000000003,716.4000000000001,719.8
2020-05-26,166.80000000000004,621.4999999999999,877.1000000000003,802.6999999999999
2020-05-27,235.44999999999996,847.4499999999998,1208.3,661.8999999999999
2020-05-28,300.9,680.9,1142.5000000000002,1000.9000000000002
2020-05-29,300.09999999999997,741.4999999999999,1201.6000000000001,1691.2000000000003
2020-05-30,136.5,423.19999999999993,632.5,652.1999999999999
2020-05-31,84.70000000000002,288.7,418.7,518.6
2020-06-01,189.84999999999994,611.8,903.4000000000001,898.1999999999999
2020-06-02,154.60000000000002,646.8999999999999,883.5000000000002,623.0999999999999
2020-06-03,237.70000000000002,839.4,1203.7999999999995,794.5
2020-06-04,158.20000000000002,407.8999999999999,650.4,462.5
2020-06-05,126.99999999999999,321.7,516.1999999999999,495.9000000000001
2020-06-06,84.5,267.8,397.4999999999999,313.09999999999997
2020-06-07,88.3,316.09999999999997,451.8,246.80000000000004
2020-06-08,224.2,522.0000000000001,866.1,465.20000000000005
2020-06-09,217.29999999999998,544.0,877.2,519.0999999999999
2020-06-10,107.19999999999999,376.1,540.1,384.1
2020-06-11,299.7,634.8000000000001,1094.0000000000005,651.6999999999999
2020-06-12,279.8,738.3000000000001,1166.8,975.1
2020-06-13,127.99999999999999,508.50000000000006,704.4999999999999,418.8
2020-06-14,41.6,260.99999999999994,324.8,377.5499999999999
2020-06-15,131.79999999999995,456.9000000000001,658.9999999999999,388.59999999999997
2020-06-16,118.00000000000001,395.3,576.4,409.4
2020-06-17,194.46250000000003,701.9,1000.0749999999999,616.5999999999999
2020-06-18,99.5875,442.99999999999994,595.2249999999998,287.1000000000001
2020-06-19,82.3,221.9,348.20000000000005,347.99999999999994
2020-06-20,53.8,167.2,250.19999999999996,307.40000000000003
2020-06-21,45.199999999999996,115.69999999999997,185.5,311.8
2020-06-22,133.1,277.8,482.30000000000007,786.0000000000001
2020-06-23,127.89999999999999,331.15000000000003,526.8499999999999,876.75
2020-06-24,361.69999999999993,954.6999999999999,1509.5999999999997,1410.3
2020-06-25,277.00000000000006,913.1999999999999,1338.1,1426.8
2020-06-26,298.8999999999999,556.6999999999999,1014.8999999999999,1460.7999999999997
2020-06-27,145.5,-19.700000000000003,203.4,709.2000000000002
2020-06-28,102.80000000000001,-77.50000000000001,80.1,286.0
2020-06-29,297.70000000000005,175.30000000000004,631.8,757.8000000000001
2020-06-30,264.3,180.39999999999998,586.1999999999998,367.1
2020-07-01,258.3,165.10000000000002,561.3000000000001,504.00000000000006
2020-07-02,268.09999999999997,336.59999999999997,747.9000000000001,848.6000000000003
2020-07-03,239.7,159.79999999999998,527.6999999999999,2174.1000000000004
2020-07-04,241.10000000000002,88.19999999999999,457.3,724.9000000000001
2020-07-05,107.50000000000001,-122.50000000000001,42.5,343.6
2020-07-06,200.5,130.40000000000003,437.50000000000006,1219.0
2020-07-07,227.39999999999998,314.5,663.4,1123.5
2020-07-08,380.4,254.8,837.7,444.1
2020-07-09,369.3,146.4,713.65,357.00000000000006
2020-07-10,187.19999999999996,133.20000000000002,420.09999999999997,435.1
2020-07-11,203.70000000000002,241.2,553.9,626.5
2020-07-12,244.7,333.5,708.4,454.09999999999997
2020-07-13,219.70000000000002,235.50000000000003,571.9,629.0999999999999
2020-07-14,231.79999999999998,202.6,558.5,508.20000000000005
2020-07-15,267.3999999999999,293.0,703.0999999999999,437.40000000000003
2020-07-16,274.79999999999995,271.0,692.0,576.3
2020-07-17,253.35,474.0500000000001,862.75,741.4999999999999
2020-07-18,61.400000000000006,249.1,343.00000000000006,319.8
2020-07-19,73.7,341.9,454.7,237.1
2020-07-20,266.6,589.8,998.4,612.8000000000001
2020-07-21,233.5,671.0999999999999,1029.0,949.9999999999998
2020-07-22,97.60000000000002,439.1,589.2,1363.8999999999996
2020-07-23,213.20000000000002,603.3000000000002,929.9,830.0
2020-07-24,166.10000000000005,386.49999999999994,641.3000000000003,602.0000000000001
2020-07-25,74.60000000000001,253.29999999999995,367.2,338.5
2020-07-26,36.99999999999999,168.3,224.90000000000003,303.29999999999995
2020-07-27,86.10000000000001,279.8,411.8,921.5999999999998
2020-07-28,123.10000000000001,352.1,541.2,489.69999999999993
2020-07-29,193.4,525.4,821.5,700.2999999999998
2020-07-30,166.20000000000002,653.0,908.0000000000002,932.3999999999997
2020-07-31,291.40000000000003,1013.8000000000001,1460.2000000000003,1286.5999999999997
2020-08-01,81.10000000000001,203.5,327.4,417.1
2020-08-02,131.5,254.59999999999997,456.40000000000003,380.5
2020-08-03,194.3,477.39999999999986,775.2,5461.799999999999
2020-08-04,158.3,479.5000000000001,722.1999999999998,1742.0000000000002
2020-08-05,190.3,394.30000000000007,686.3000000000001,1606.6
2020-08-06,171.2,524.2,786.2,831.4
2020-08-07,520.8000000000001,1530.3999999999999,2328.7999999999997,2222.899999999999
2020-08-08,171.60000000000002,999.0,1262.3,887.0999999999998
2020-08-09,93.19999999999999,545.2,688.3000000000001,769.8000000000001
2020-08-10,296.09999999999997,1064.0,1517.6,1371.7000000000003
2020-08-11,318.35,1608.4499999999998,2096.2,1323.1
2020-08-12,320.7999999999999,1609.3000000000002,2100.8,1351.1999999999998
2020-08-13,247.10000000000002,988.6999999999999,1367.8000000000002,846.8999999999999
2020-08-14,312.9,824.2999999999997,1304.0,541.5
2020-08-15,254.8,827.6,1217.6999999999998,554.3
2020-08-16,194.0,683.1,980.5000000000001,649.8000000000001
2020-08-17,306.2,718.0999999999999,1187.6000000000001,364.3999999999999
2020-08-18,272.40000000000003,528.8000000000001,945.9000000000001,364.4
2020-08-19,246.39999999999998,505.70000000000005,883.4,309.19999999999993
2020-08-20,243.4,569.4000000000001,943.0,594.5000000000001
2020-08-21,186.29999999999998,380.5,666.5,616.0
2020-08-22,154.39999999999995,334.7,571.4,388.6
2020-08-23,175.3,338.70000000000005,607.5000000000001,268.59999999999997
2020-08-24,319.1666666666667,564.7666666666667,1054.5333333333335,337.99999999999994
2020-08-25,222.89047619047616,439.89047619047625,782.8666666666667,346.3
2020-08-26,236.7428571428571,551.8428571428572,915.3,343.79999999999995
2020-08-27,426.20000000000005,750.3,1403.5000000000002,420.09999999999997
2020-08-28,456.6,703.0000000000001,1402.8000000000002,286.70000000000005
2020-08-29,98.00000000000001,225.6,375.90000000000003,259.70000000000005
2020-08-30,124.8,441.2,632.5,302.59999999999997
2020-08-31,433.59999999999997,871.0000000000002,1535.3999999999999,356.59999999999997
2020-09-01,947.8999999999999,1227.1,2680.5000000000005,601.0999999999999
2020-09-02,363.69999999999993,859.5000000000001,1416.5,419.79999999999995
2020-09-03,478.7,797.5000000000002,1531.4999999999998,391.4
2020-09-04,669.5,966.6999999999999,1992.8999999999999,1227.1
2020-09-05,191.20000000000002,536.9,830.1,318.3999999999999
2020-09-06,199.70000000000002,584.5999999999999,890.4,285.80000000000007
2020-09-07,493.99999999999994,736.2,1493.3999999999999,379.8
2020-09-08,520.1,697.9,1495.1,352.9000000000001
2020-09-09,404.00000000000006,742.1999999999999,1361.6000000000001,389.8
2020-09-10,455.4,976.5,1675.0999999999997,499.8
2020-09-11,611.4043478260869,1066.020652173913,2004.3271739130432,515.5
2020-09-12,494.03478260869565,1071.0652173913043,1830.1173913043476,337.69999999999993
2020-09-13,521.5826086956522,1345.917391304348,2146.2913043478256,297.9
2020-09-14,549.1304347826087,1620.7695652173913,2462.465217391304,851.7999999999998
2020-09-15,514.6478260869566,1950.5771739130437,2739.0489130434776,1562.6999999999998
2020-09-16,370.50000000000006,1086.8999999999999,1655.1,937.3999999999999
2020-09-17,515.6,905.3,1695.8999999999999,793.9000000000001
2020-09-18,524.2,1029.3,1833.6000000000001,779.5999999999999
2020-09-19,257.2,683.9000000000001,1078.8,706.1
2020-09-20,232.1,703.6,1059.9,674.1
2020-09-21,752.0000000000001,1553.9000000000003,2707.2,1000.0999999999998
2020-09-22,392.90000000000003,1101.8999999999999,1704.8000000000004,811.4999999999999
2020-09-23,269.0,590.1000000000001,1002.5,395.8
2020-09-24,268.20000000000005,602.3,1013.2999999999998,348.59999999999997
2020-09-25,148.1,407.6000000000001,634.8000000000001,421.30000000000007
2020-09-26,105.3,267.4,428.80000000000007,355.3
2020-09-27,93.5,237.40000000000003,380.69999999999993,315.29999999999995
2020-09-28,404.3999999999999,744.3999999999999,1364.6000000000004,529.0
2020-09-29,477.5,873.9000000000001,1605.8999999999999,519.5999999999999
2020-09-30,177.40000000000003,417.50000000000006,690.2,417.5
2020-10-01,406.85,681.55,1305.2500000000002,404.70000000000005
2020-10-02,592.0,916.3999999999999,1824.3,336.69999999999993
2020-10-03,308.05,454.20000000000005,925.7,284.79999999999995
2020-10-04,113.60000000000002,223.0,397.90000000000003,150.29999999999998
2020-10-05,348.7999999999999,527.5000000000001,1062.4,337.90000000000003
2020-10-06,337.7,478.4,996.3000000000002,337.6
2020-10-07,347.9,516.5,1049.6000000000001,459.8999999999999
2020-10-08,296.29999999999995,493.50000000000006,947.1999999999999,322.70000000000005
2020-10-09,574.9,823.4999999999999,1704.9999999999998,386.80000000000007
2020-10-10,224.99999999999997,421.20000000000005,766.1000000000001,263.8
2020-10-11,213.19999999999996,396.5,724.1,259.4
2020-10-12,489.4,681.4000000000001,1431.6000000000001,383.59999999999997
2020-10-13,498.2,683.4999999999999,1447.5,375.7
2020-10-14,1128.4,1147.123076923077,2877.3923076923074,455.80000000000007
2020-10-15,1208.1,1101.576923076923,2954.607692307692,389.30000000000007
2020-10-16,782.65,927.6499999999999,2128.25,554.9
2020-10-17,319.6000000000001,616.0999999999999,1106.3999999999999,395.40000000000003
2020-10-18,466.70000000000005,825.8000000000001,1541.8000000000002,506.6000000000001
2020-10-19,237.69999999999996,560.1999999999999,924.7000000000003,514.8000000000001
2020-10-20,199.2,442.29999999999995,747.8999999999999,610.3
2020-10-21,56.29999999999999,215.39999999999998,302.30000000000007,359.6000000000001
2020-10-22,284.50000000000006,776.2999999999997,1212.3,465.09999999999997
2020-10-23,284.04999999999995,754.6500000000001,1189.8499999999997,430.70000000000005
2020-10-24,77.89999999999999,365.39999999999986,484.70000000000005,330.99999999999994
2020-10-25,85.9,381.9,513.6,227.60000000000002
2020-10-26,287.59999999999997,731.1,1172.0000000000002,389.3
2020-10-27,165.5,584.4,837.9000000000001,309.5
2020-10-28,205.1,576.8,891.0000000000001,373.20000000000005
2020-10-29,219.7,590.4000000000001,927.3999999999999,355.3
2020-10-30,237.60000000000002,577.7,941.4,342.2999999999999
2020-10-31,103.60000000000001,352.0,510.50000000000006,440.49999999999994
2020-11-01,79.60000000000002,252.1,374.00000000000006,426.90000000000003
2020-11-02,178.6,426.7,700.8000000000001,359.7
2020-11-03,347.2,848.8999999999999,1381.1999999999998,401.9000000000001
2020-11-04,1508.9,1412.7999999999997,3726.2999999999997,771.4000000000001
2020-11-05,2040.2,1521.0000000000002,4649.200000000001,1597.3
2020-11-06,1558.7,1579.6999999999998,3970.0999999999995,1653.2
2020-11-07,1262.7,1225.9,3161.900000000001,1113.2000000000003
2020-11-08,933.4000000000001,917.5000000000002,2348.7999999999997,1062.0000000000002
2020-11-09,955.1500000000001,1084.0500000000002,2548.5,613.3000000000002
2020-11-10,322.0,785.9999999999999,1279.6,469.1
2020-11-11,175.15000000000003,483.7,752.6999999999999,346.75000000000006
2020-11-12,195.2,497.70000000000005,797.0000000000001,445.8
2020-11-13,225.1,769.9000000000001,1114.8999999999999,501.1000000000001
2020-11-14,68.10000000000001,265.1,368.90000000000003,448.8999999999999
2020-11-15,65.8,211.9,313.2999999999999,306.9
2020-11-16,286.1,563.5999999999999,1002.5,405.7
2020-11-17,185.30000000000007,405.6000000000001,689.5,457.0
2020-11-18,143.5,334.7,555.3000000000001,564.1999999999999
2020-11-19,310.40000000000003,688.4999999999999,1164.5000000000002,389.1000000000001
2020-11-20,326.6000000000001,818.1999999999999,1319.0,462.6000000000001
2020-11-21,99.9,267.09999999999997,420.2,349.99999999999994
2020-11-22,154.20000000000002,601.5,838.4,357.4
2020-11-23,657.1999999999999,1073.3,2080.6000000000004,654.1999999999999
2020-11-24,224.5,572.0999999999999,916.7,594.5999999999999
2020-11-25,225.6,644.7,990.9,584.7000000000002
2020-11-26,1046.7000000000003,1428.7,3034.2000000000003,977.5999999999999
2020-11-27,2026.7000000000003,1491.3000000000002,4598.9,1036.4
2020-11-28,960.2999999999997,1296.2999999999997,2768.6,1132.0000000000002
2020-11-29,398.30000000000007,1067.0,1677.4,775.0
2020-11-30,460.1000000000001,636.7,1342.2,689.0999999999999
2020-12-01,286.05000000000007,729.5500000000001,1168.3500000000001,563.9
2020-12-02,854.3,1151.2,2460.7,775.1
2020-12-03,229.9,862.9000000000001,1215.0,325.20000000000005
2020-12-04,215.50000000000006,705.3,1035.7000000000003,316.30000000000007
2020-12-05,473.50000000000006,896.2999999999998,1622.8,465.5
2020-12-06,472.6,1028.0,1752.5999999999997,461.6
2020-12-07,1298.9500000000003,1436.7,3428.5,727.4
2020-12-08,1280.8999999999996,1262.2,3225.9999999999995,713.9000000000001
2020-12-09,441.5999999999999,994.2000000000002,1671.4,537.4
2020-12-10,660.8000000000002,881.8000000000001,1895.1,822.0999999999998
2020-12-11,556.2,1104.4,1957.2,456.4
2020-12-12,181.10000000000005,689.0,966.4000000000001,399.6
2020-12-13,121.99999999999997,489.6,676.3,268.49999999999994
2020-12-14,88.49999999999999,464.20000000000005,599.5999999999999,363.6
2020-12-15,161.5,710.1,957.9,399.00000000000006
2020-12-16,120.3,583.5999999999999,767.25,442.1
2020-12-17,139.4,568.0000000000001,781.5,435.7
2020-12-18,46.5,272.29999999999995,343.2,332.3
2020-12-19,48.6,305.80000000000007,380.6,383.0999999999999
2020-12-20,64.8,424.2,523.0999999999999,311.6
2020-12-21,99.9,386.29999999999995,539.2999999999998,223.20000000000002
2020-12-22,624.0000000000001,871.4,1827.8,513.0
2020-12-23,124.89999999999999,523.7,715.0999999999999,264.79999999999995
2020-12-24,84.79999999999997,381.6,511.8,183.2
2020-12-25,48.400000000000006,403.4,477.7,259.2
2020-12-26,48.1,282.59999999999997,356.7000000000001,193.0
2020-12-27,94.9,495.0,640.0,303.1
2020-12-28,294.1,868.3999999999999,1319.3000000000002,306.1
2020-12-29,148.5,582.3,809.7999999999998,368.1
2020-12-30,416.1,1008.3,1646.3999999999996,419.5000000000001
2020-12-31,436.09999999999985,911.6999999999998,1580.5,456.40000000000003
2021-01-01,285.4,670.1,1107.8999999999999,556.2
2021-01-02,259.1,696.3,1093.7,247.0
2021-01-03,210.29999999999998,617.4,939.9000000000001,233.39999999999995
2021-01-04,154.3,519.1999999999999,756.0,233.2
2021-01-05,298.7999999999999,693.6999999999998,1152.2,242.4
2021-01-06,470.50000000000006,893.9,1615.6000000000004,303.40000000000003
2021-01-07,476.5999999999999,963.6000000000001,1694.8,650.7000000000002
2021-01-08,781.9,1125.5,2324.2000000000007,663.8999999999999
2021-01-09,762.8000000000001,1175.1999999999998,2344.6999999999994,583.6999999999999
2021-01-10,190.79999999999998,737.5,1029.8,410.90000000000003
2021-01-11,175.60000000000002,556.0,824.6,357.1000000000001
2021-01-12,213.5,800.3,1127.7,267.70000000000005
2021-01-13,719.3000000000001,1055.9999999999998,2159.0,465.9
2021-01-14,431.4,1140.6,1802.8000000000004,185.3
2021-01-15,874.2,1142.1,2482.3999999999996,640.2
2021-01-16,200.99999999999997,691.4,999.3000000000001,453.6
2021-01-17,50.2,488.20000000000005,565.1,407.90000000000003
2021-01-18,173.00000000000003,678.4000000000002,944.1999999999998,481.0999999999999
2021-01-19,59.70000000000001,305.99999999999994,397.5000000000001,414.5999999999999
2021-01-20,162.4,402.50000000000006,651.5999999999999,705.5
2021-01-21,112.60000000000001,554.4,727.1,690.7000000000002
2021-01-22,325.7,834.9000000000002,1334.3,1872.3999999999999
2021-01-23,216.00000000000003,780.3,1111.8,676.2999999999998
2021-01-24,195.10000000000002,988.4000000000002,1287.6000000000001,265.59999999999997
2021-01-25,296.5,990.6000000000001,1445.5,576.0
2021-01-26,454.60000000000014,974.3999999999999,1671.6000000000001,732.1999999999999
2021-01-27,544.7,1025.4999999999998,1860.1000000000001,914.6000000000001
2021-01-28,125.64999999999999,597.1999999999999,790.1999999999999,592.4999999999999
2021-01-29,137.99999999999997,641.1999999999999,852.9000000000001,430.49999999999994
2021-01-30,171.9,655.5,918.9999999999999,310.29999999999995
2021-01-31,202.8,689.3999999999999,1000.3000000000001,348.2
2021-02-01,372.3999999999999,910.4999999999999,1481.3000000000002,482.00000000000006
2021-02-02,264.5,641.6999999999999,1046.9,787.4000000000001
2021-02-03,182.20000000000005,767.4,1046.4,905.2
2021-02-04,267.7,840.2,1250.3999999999996,369.2
2021-02-05,138.5,685.8,897.9000000000001,696.2000000000002
2021-02-06,212.50000000000003,758.7999999999998,1084.1000000000001,322.90000000000003
2021-02-07,84.2,430.9,560.1000000000001,355.6
2021-02-08,173.8,599.5,866.5000000000001,292.4000000000001
2021-02-09,309.7,874.1000000000001,1349.1,315.5
2021-02-10,226.59999999999997,782.6999999999999,1130.2000000000003,329.90000000000003
2021-02-11,455.0,1035.8,1733.2,677.0000000000001
2021-02-12,331.69999999999993,832.2,1340.8999999999999,879.2
2021-02-13,187.10000000000002,599.7000000000002,887.0999999999999,731.6999999999999
2021-02-14,46.099999999999994,383.99999999999994,454.5,542.2
2021-02-15,69.7,467.80000000000007,574.7,349.0
2021-02-16,85.4,401.59999999999997,532.65,441.8
2021-02-17,67.20000000000002,227.70000000000002,330.8,457.9
2021-02-18,82.9,266.59999999999997,393.59999999999997,441.5
2021-02-19,75.49999999999999,290.6,406.40000000000003,459.8
2021-02-20,62.999999999999986,194.2,290.9,1094.0
2021-02-21,164.5,500.99999999999994,753.2,836.9
2021-02-22,426.0000000000001,985.5999999999999,1638.6999999999998,832.1999999999999
2021-02-23,95.89999999999999,303.6999999999999,450.8,535.4999999999999
2021-02-24,95.80000000000001,282.29999999999995,428.39999999999986,611.6
2021-02-25,245.6,733.7999999999998,1110.3999999999996,647.3000000000001
2021-02-26,620.8000000000001,1090.5,2042.6,887.3000000000002
2021-02-27,867.4,1176.8999999999999,2506.9999999999995,953.5000000000001
2021-02-28,217.10000000000002,723.2,1055.7999999999997,638.0999999999999
2021-03-01,468.79999999999995,856.0999999999999,1575.2,1144.8000000000002
2021-03-02,769.3999999999999,890.8999999999999,2070.7,1345.9999999999998
2021-03-03,1232.6000000000001,1232.4999999999998,3122.3999999999996,1382.6
2021-03-04,338.7999999999999,846.3000000000001,1365.7000000000003,515.6000000000001
2021-03-05,231.84999999999997,632.8,988.5999999999998,584.5
2021-03-06,195.70000000000002,711.8,1011.8999999999999,462.6
2021-03-07,232.4,887.9000000000001,1244.3999999999999,637.5000000000002
2021-03-08,480.19999999999993,1264.3,2000.6999999999998,1235.7000000000003
2021-03-09,304.3,796.4,1262.4999999999993,813.6
2021-03-10,77.2,342.4,460.69999999999993,476.2
2021-03-11,60.3,237.50000000000006,330.00000000000006,448.70000000000005
2021-03-12,84.50000000000001,320.7999999999999,449.4,389.3
2021-03-13,44.60000000000001,229.70000000000002,297.79999999999995,261.8
2021-03-14,43.599999999999994,224.6,291.5,232.7
2021-03-15,193.00000000000006,638.4,934.1000000000001,486.3
2021-03-16,217.29999999999998,623.4,956.2000000000002,631.8235294117646
2021-03-17,289.0,762.2999999999997,1205.1,724.5794117647059
2021-03-18,270.9,782.4000000000001,1197.7,745.3323529411764
2021-03-19,309.3,794.8999999999999,1269.0,766.085294117647
2021-03-20,196.29999999999998,667.4,968.1,786.8382352941176
2021-03-21,196.60000000000002,658.8000000000002,960.1999999999999,807.5911764705883
2021-03-22,334.09999999999997,932.9,1445.1999999999998,904.0
2021-03-23,203.39999999999998,720.8999999999999,1032.5,725.8
2021-03-24,136.95,648.6499999999999,858.9,715.3
2021-03-25,100.4,528.1000000000001,681.9,384.5
2021-03-26,96.05000000000001,455.0,602.0,320.8
2021-03-27,71.29999999999998,332.80000000000007,442.00000000000006,372.40000000000003
2021-03-28,12.499999999999998,222.29999999999995,241.59999999999997,493.4999999999999
2021-03-29,119.89999999999999,565.0999999999999,748.4000000000001,564.9
2021-03-30,972.7999999999998,1578.3999999999999,3070.2,1144.4
2021-03-31,1565.6000000000001,2083.0,4483.5,1793.9
2021-04-01,502.0,874.6,1644.4000000000003,1020.7206896551725
2021-04-02,82.69999999999999,398.29999999999995,524.6,816.3310344827585
2021-04-03,96.70000000000002,531.5999999999999,679.5,720.9931034482757
2021-04-04,65.0,429.3,529.2,625.6551724137931
2021-04-05,88.29999999999998,391.49999999999994,526.4000000000001,381.70000000000005
2021-04-06,164.29999999999998,543.4999999999999,795.8000000000002,432.7
2021-04-07,186.1,685.0,969.9000000000001,385.90000000000003
2021-04-08,103.69999999999996,547.4,705.6999999999999,391.90000000000003
2021-04-09,190.70000000000002,670.0999999999999,962.6,367.5
2021-04-10,151.1,581.1,812.9,382.19999999999993
2021-04-11,131.60000000000002,673.8000000000001,875.1999999999999,264.09999999999997
2021-04-12,311.99999999999994,1018.1999999999999,1496.3000000000002,429.8999999999999
2021-04-13,543.3,1286.3000000000004,2119.4999999999995,649.8000000000001
2021-04-14,364.2,1050.8,1609.0999999999997,616.2
2021-04-15,243.8,792.6000000000001,1165.8000000000002,417.8
2021-04-16,367.7000000000001,1018.7,1582.3000000000002,646.7
2021-04-17,185.99999999999991,731.1,1015.8000000000001,448.6
2021-04-18,225.10000000000002,898.2,1243.5000000000002,502.50000000000006
2021-04-19,443.79999999999995,1174.8999999999999,1855.2,1035.0000000000002
2021-04-20,427.70000000000005,1455.6000000000001,2111.7000000000003,1277.8999999999999
2021-04-21,280.8,1019.6999999999999,1450.6,1250.4
2021-04-22,333.8,834.7999999999998,1346.5,782.9
2021-04-23,407.6,1055.4,1679.9,801.0
2021-04-24,258.90000000000003,821.5,1218.3,737.6
2021-04-25,133.7,443.6000000000001,648.4000000000001,523.6999999999999
2021-04-26,240.89999999999998,673.6999999999998,1043.6000000000001,587.9000000000001
2021-04-27,314.79999999999995,1136.9,1619.6000000000001,882.7999999999997
2021-04-28,300.99999999999994,1012.9000000000001,1474.8,895.4
2021-04-29,252.90000000000003,829.3000000000002,1217.2,531.6999999999999
2021-04-30,219.50000000000003,900.4000000000001,1236.9999999999995,739.6545454545457
2021-05-01,130.29999999999998,776.8,976.0000000000001,684.0000000000002
2021-05-02,100.49999999999997,803.0999999999999,957.4,537.3818181818183
2021-05-03,-1.1999999999999993,308.5,306.9,390.7636363636364
2021-05-04,52.599999999999994,361.00000000000006,441.3999999999999,367.49999999999994
2021-05-05,163.4,612.5999999999999,863.0999999999999,340.59999999999997
2021-05-06,172.6,661.0999999999999,925.9999999999999,434.7999999999999
2021-05-07,120.3,581.6,765.9999999999998,496.80000000000007
2021-05-08,40.90000000000001,352.1,413.99999999999994,386.90000000000003
2021-05-09,11.0,287.79999999999995,304.7,313.70000000000005
2021-05-10,41.1,362.90000000000015,425.19999999999993,411.5
2021-05-11,144.5,567.8,789.0000000000001,383.20000000000005
2021-05-12,92.30000000000001,479.09999999999985,620.6,486.7
2021-05-13,380.80000000000007,1117.6000000000001,1701.9,535.6
2021-05-14,147.29999999999995,723.8000000000001,949.6,485.99999999999994
2021-05-15,158.40000000000003,626.9000000000001,870.3000000000001,384.50000000000006
2021-05-16,29.800000000000008,377.0,422.3999999999999,309.49999999999994
