MeasurementDateGMT,Lewisham - New Cross: Nitric Oxide (ug/m3),Lewisham - New Cross: Nitrogen Dioxide (ug/m3),Lewisham - New Cross: Oxides of Nitrogen (ug/m3),Lewisham - New Cross: PM10 Particulate (ug/m3),Lewisham - New Cross: PM2.5 Particulate (ug/m3)
2019-03-02,500.50000000000006,599.2000000000002,1366.7000000000003,402.40000000000003,290.50000000000006
2019-03-03,256.5,349.1,742.5000000000003,229.7,149.09999999999997
2019-03-04,919.3,952.6,2362.2,272.5,112.89999999999999
2019-03-05,537.3,755.0,1578.8,260.85,160.50000000000006
2019-03-06,194.89999999999995,391.6,690.5000000000001,324.80000000000007,206.49999999999997
2019-03-07,603.6999999999999,768.4999999999999,1694.4999999999998,230.4,148.29999999999998
2019-03-08,895.8000000000001,1011.5999999999999,2385.1,352.7999999999999,189.9
2019-03-09,412.59999999999997,722.0,1355.1,448.40000000000003,281.50000000000006
2019-03-10,368.4,640.4,1204.8999999999999,233.99999999999997,147.0
2019-03-11,635.1,839.3000000000001,1813.0,321.59999999999997,184.29999999999998
2019-03-12,351.1,593.3000000000001,1132.1,237.8,148.60000000000002
2019-03-13,643.1999999999998,828.8999999999999,1815.1,419.40000000000003,245.10000000000005
2019-03-14,531.5999999999999,811.3000000000002,1626.4999999999998,329.99999999999994,231.00000000000003
2019-03-15,575.3000000000001,753.9000000000001,1636.3999999999999,185.70000000000002,151.4
2019-03-16,217.20000000000002,398.1,730.8,281.79999999999995,196.9
2019-03-17,535.1,909.5000000000001,1729.7000000000003,241.7,179.4
2019-03-18,1017.9,1489.4999999999998,3050.1,395.4000000000001,257.09999999999997
2019-03-19,692.4000000000002,1150.3,2212.2000000000003,403.70000000000005,323.7
2019-03-20,892.4999999999999,1183.7000000000003,2551.8999999999996,376.5,307.1000000000001
2019-03-21,645.3,1035.6,2025.3000000000002,356.0,315.09999999999997
2019-03-22,469.69999999999993,821.9000000000002,1542.0,424.80000000000007,394.09999999999997
2019-03-23,390.0,1022.0000000000001,1619.8999999999996,497.99999999999994,363.20000000000005
2019-03-24,422.9,1036.2,1684.1,531.9,406.49999999999994
2019-03-25,366.8,833.4999999999999,1395.8999999999999,405.90000000000003,234.99999999999997
2019-03-26,978.0000000000001,1508.8999999999999,3008.5000000000005,642.7000000000002,459.29999999999995
2019-03-27,1054.8000000000004,1447.7,3064.7999999999997,557.5,403.30000000000007
2019-03-28,754.7000000000002,1503.8,2660.3999999999996,655.6,504.9
2019-03-29,704.9,1283.8999999999999,2364.7,930.0,821.5999999999999
2019-03-30,1159.6000000000001,1384.1999999999998,3162.3999999999996,1263.3999999999999,1198.0000000000002
2019-03-31,181.8,669.6,948.6999999999999,680.2000000000002,535.8
2019-04-01,370.7000000000001,976.3,1544.3999999999999,477.80000000000007,254.99999999999997
2019-04-02,589.6999999999998,1135.6000000000001,2039.8999999999999,583.3999999999999,473.09999999999985
2019-04-03,766.9999999999997,1270.1000000000001,2446.1000000000004,479.7,376.5
2019-04-04,226.79999999999998,623.9,971.8000000000001,291.59999999999997,177.7
2019-04-05,326.90000000000003,850.1,1350.8000000000002,396.0,307.9
2019-04-06,255.29999999999998,876.7000000000002,1268.5,467.40000000000003,390.5
2019-04-07,380.50000000000006,716.9999999999998,1300.8000000000002,1114.6000000000001,1086.4999999999998
2019-04-08,1173.3999999999996,1486.4,3285.7000000000003,1203.2,1145.9000000000003
2019-04-09,503.5,997.8999999999999,1769.6999999999998,926.4,792.5
2019-04-10,316.5,709.5000000000001,1194.3000000000002,442.99999999999994,270.20000000000005
2019-04-11,321.4,881.8000000000001,1375.2,362.69999999999993,246.10000000000002
2019-04-12,444.8,1081.6000000000001,1763.3999999999999,413.79999999999995,352.59999999999997
2019-04-13,330.8,943.1999999999998,1450.4,410.8,349.8
2019-04-14,246.00000000000003,792.9000000000001,1170.1000000000001,531.9,478.6000000000001
2019-04-15,412.40000000000003,1096.6999999999998,1728.8999999999999,896.9,794.4
2019-04-16,800.9999999999999,1586.1999999999998,2814.0999999999995,1222.1000000000001,1084.4
2019-04-17,691.4,1331.6,2392.2,1336.2,1184.3999999999999
2019-04-18,501.0,1392.1999999999998,2160.5999999999995,1288.1,1146.3000000000002
2019-04-19,294.0999999999999,1226.0,1676.8999999999999,980.0,827.9000000000002
2019-04-20,239.40000000000006,1015.8000000000001,1383.3000000000004,883.2000000000002,780.7
2019-04-21,177.8,1184.4,1456.9,1012.3,894.6
2019-04-22,246.5,1598.8999999999999,1976.7,1538.6999999999998,1442.7
2019-04-23,477.0,1682.8,2414.5000000000005,1038.1000000000001,826.8999999999999
2019-04-24,351.40000000000003,917.8999999999999,1456.1,701.7999999999998,536.3999999999997
2019-04-25,154.49999999999997,450.2,687.4999999999998,205.50000000000006,162.40000000000003
2019-04-26,177.00000000000003,516.1999999999999,787.2,237.2,174.60000000000002
2019-04-27,421.19999999999993,712.9,1359.0,335.7999999999999,162.69999999999993
2019-04-28,272.09999999999997,634.7,1051.5,282.7,192.60000000000002
2019-04-29,482.4,1113.1000000000001,1852.6999999999998,486.09999999999997,376.0
2019-04-30,345.9000000000001,1203.8,1734.0000000000002,646.8000000000001,548.6999999999999
2019-05-01,596.8000000000001,1362.9000000000003,2277.4999999999995,643.6999999999999,560.5
2019-05-02,629.2000000000002,1165.3999999999999,2130.7999999999997,430.45000000000005,322.1
2019-05-03,648.0000000000002,1170.1000000000001,2163.2,420.8,342.6
2019-05-04,216.70000000000002,514.5,847.1999999999999,344.24999999999994,210.85
2019-05-05,203.20000000000002,715.3000000000001,1027.0,475.90000000000003,316.8
2019-05-06,415.7,947.4000000000002,1584.7,296.09999999999997,212.40000000000003
2019-05-07,287.20000000000005,758.1999999999998,1198.4,389.5999999999999,316.29999999999995
2019-05-08,358.6000000000001,771.2,1320.9,420.04999999999995,270.20000000000005
2019-05-09,809.0,1174.4,2414.9999999999995,453.6,349.70000000000005
2019-05-10,430.3,943.3,1602.6999999999998,462.5999999999999,387.69999999999993
2019-05-11,370.8999999999999,982.0000000000001,1550.9999999999998,519.0999999999999,463.3000000000001
2019-05-12,355.1,882.1,1426.9999999999998,338.9,260.15000000000003
2019-05-13,450.7,1077.8000000000002,1768.6,381.25,212.59999999999997
2019-05-14,441.9,1048.3000000000002,1726.1000000000004,413.9999999999999,278.65
2019-05-15,581.3,1231.0000000000002,2122.7,607.4,506.79999999999995
2019-05-16,433.69999999999993,1028.0,1692.9999999999995,564.5999999999999,380.15000000000003
2019-05-17,495.9,1083.7,1844.0999999999997,593.7,482.99999999999994
2019-05-18,387.0,1089.6000000000001,1683.1,601.3,601.0000000000001
2019-05-19,436.0,1065.8,1734.7,689.3999999999999,681.5
2019-05-20,540.5,1134.3000000000002,1963.1,603.9999999999999,513.9
2019-05-21,477.50000000000006,961.1000000000001,1693.7000000000003,332.00000000000006,295.20000000000005
2019-05-22,400.79999999999995,952.2,1566.6999999999998,394.3,271.49999999999994
2019-05-23,411.70000000000005,993.6999999999999,1625.3000000000004,381.5,279.90000000000003
2019-05-24,619.2000000000002,1091.3,2040.3999999999999,473.0,290.66602316602314
2019-05-25,420.90000000000003,793.5,1438.3999999999996,325.70000000000005,276.2131274131274
2019-05-26,416.0999999999999,633.4000000000001,1271.7,301.99999999999994,272.21003861003857
2019-05-27,410.20000000000005,771.4000000000001,1400.6000000000004,283.1,268.20694980694975
2019-05-28,454.05000000000007,754.0,1449.95,250.89999999999998,264.203861003861
2019-05-29,257.4,567.2,962.4000000000001,313.3999999999999,260.20077220077224
2019-05-30,652.9,716.7999999999998,1717.5,352.20000000000005,256.19768339768336
2019-05-31,408.20000000000005,565.9999999999999,1192.3000000000002,248.0,252.19459459459458
2019-06-01,282.80000000000007,643.9,1077.6,365.8,248.1915057915058
2019-06-02,228.99999999999997,570.6,921.6999999999999,362.85,244.18841698841692
2019-06-03,489.69999999999993,656.3000000000001,1406.8,293.7,240.18532818532822
2019-06-04,397.7000000000001,825.0000000000002,1434.5999999999997,369.3,236.1822393822394
2019-06-05,356.0,559.9,1105.8,266.1,232.17915057915056
2019-06-06,444.9,685.0999999999999,1367.1000000000001,291.1,228.17606177606174
2019-06-07,545.5500000000001,1061.8000000000002,1898.2499999999998,412.0999999999999,224.17297297297296
2019-06-08,347.9,547.0,1080.3000000000002,298.9,220.1698841698842
2019-06-09,264.4,598.4999999999999,1004.1999999999999,269.9,216.16679536679536
2019-06-10,398.1999999999999,821.5999999999999,1431.7,317.8,212.16370656370657
2019-06-11,307.9,589.1,1060.6000000000001,251.0,208.16061776061775
2019-06-12,408.0,939.3000000000002,1565.1,273.09999999999997,204.15752895752894
2019-06-13,152.5,374.4,608.0000000000001,272.0999999999999,200.15444015444015
2019-06-14,215.73243243243243,355.2554054054054,685.6040540540542,257.9,196.45830115830117
2019-06-15,234.29189189189185,427.2486486486486,785.8864864864863,231.7,210.1
2019-06-16,265.427027027027,499.6378378378378,904.9783783783784,239.7,177.39999999999998
2019-06-17,280.6486486486487,590.108108108108,1018.6810810810812,246.1,198.00000000000003
2019-06-18,406.00000000000006,997.6999999999999,1620.3000000000002,427.79999999999995,332.4
2019-06-19,641.9,1113.3,2097.0,510.00000000000006,467.0
2019-06-20,725.5000000000001,905.1,2017.8000000000002,330.80000000000007,249.19999999999996
2019-06-21,526.1000000000001,856.9000000000001,1663.4999999999998,322.15000000000003,258.2
2019-06-22,203.7,667.0,979.2999999999998,293.2,229.8
2019-06-23,222.3,988.9999999999999,1329.4000000000003,759.3000000000002,546.9999999999999
2019-06-24,288.2,926.9000000000001,1368.8000000000002,926.8,593.1
2019-06-25,363.49999999999994,927.3000000000001,1484.8999999999999,839.8999999999999,541.8
2019-06-26,266.2,609.1,1017.8,501.6142857142857,260.30000000000007
2019-06-27,336.70000000000005,627.2000000000002,1143.0,584.0571428571428,223.9
2019-06-28,373.09999999999997,723.7000000000002,1294.8000000000002,592.3285714285714,269.0
2019-06-29,194.3,884.2,1181.9,630.3000000000001,471.3
2019-06-30,344.99999999999994,687.9000000000001,1216.6999999999998,307.30000000000007,261.3
2019-07-01,473.49999999999994,646.0,1372.4999999999998,234.99999999999997,231.60000000000002
2019-07-02,357.80000000000007,661.0000000000001,1209.0000000000002,352.0,275.7
2019-07-03,397.0,890.7999999999998,1499.8,343.00000000000006,261.9
2019-07-04,401.20000000000005,1016.8999999999999,1631.8,351.6,286.59999999999997
2019-07-05,514.3,1199.2,1988.0000000000002,467.1999999999999,374.40000000000003
2019-07-06,313.20000000000005,667.5,1147.5,351.1000000000001,286.20000000000005
2019-07-07,272.2,629.6000000000001,1047.4,245.44999999999996,211.2
2019-07-08,395.99999999999994,782.7,1389.7,285.59999999999997,182.30000000000004
2019-07-09,230.99999999999994,709.5999999999999,1064.2,373.50000000000006,247.29999999999998
2019-07-10,467.8,832.1999999999999,1549.5000000000002,433.50000000000017,300.30000000000007
2019-07-11,686.9,1068.5,2122.2,322.59999999999997,244.90000000000003
2019-07-12,429.6,673.3999999999999,1332.0999999999997,338.00000000000006,292.7
2019-07-13,318.1,598.0,1086.1000000000001,357.7,282.4
2019-07-14,236.9,532.8000000000001,895.8000000000002,254.8,228.20000000000002
2019-07-15,470.8,699.8,1421.1999999999998,218.49999999999997,167.20000000000005
2019-07-16,599.7,978.9,1898.2999999999995,382.49999999999994,270.9
2019-07-17,347.40000000000003,783.0,1315.7000000000003,347.3,293.40000000000003
2019-07-18,690.3000000000001,849.9999999999999,1908.5,335.5,297.50000000000006
2019-07-19,204.89999999999998,488.8,802.6,417.5,239.8
2019-07-20,405.9,587.7,1210.0,361.40000000000003,272.5
2019-07-21,284.8999999999999,479.4,916.4000000000002,206.50000000000003,239.3
2019-07-22,379.8,522.0999999999999,1104.6,379.34748201438856,338.29999999999995
2019-07-23,390.1,1004.5999999999999,1602.5999999999997,386.2446043165467,449.0000000000001
2019-07-24,369.0,1075.8999999999999,1641.7000000000003,392.87482014388485,521.0
2019-07-25,312.9000000000001,1039.9,1519.6,399.50503597122304,534.4
2019-07-26,710.7,1019.7,2109.4,406.13525179856117,447.29999999999995
2019-07-27,644.2999999999998,973.8000000000001,1961.6,412.76546762589936,447.5
2019-07-28,458.0,793.9000000000001,1496.3,419.39568345323744,270.99999999999994
2019-07-29,307.79999999999995,677.0999999999999,1149.5,426.02589928057546,266.4
2019-07-30,201.79999999999995,444.69999999999993,754.1,432.6561151079136,252.49999999999994
2019-07-31,593.3,804.4000000000001,1714.6,439.2863309352518,254.60000000000002
2019-08-01,628.1000000000001,1099.1999999999998,2062.9,445.91654676259,354.70000000000005
2019-08-02,437.3421052631579,839.2210526315789,1509.8842105263157,452.54676258992805,457.00000000000006
2019-08-03,387.30947368421056,733.8947368421054,1328.058947368421,503.70000000000005,316.40000000000003
2019-08-04,377.60842105263157,636.8842105263158,1216.496842105263,478.79999999999984,347.2
2019-08-05,367.90736842105264,539.8736842105262,1104.9347368421052,376.85,271.90000000000003
2019-08-06,293.83263157894737,455.1263157894737,906.2252631578948,363.8999999999999,264.7
2019-08-07,352.3,602.4,1142.7,340.05000000000007,253.6
2019-08-08,336.6000000000001,661.6999999999999,1178.3,363.26153846153846,252.29999999999998
2019-08-09,203.20000000000002,469.8,781.3999999999999,529.4884615384616,262.34999999999997
2019-08-10,242.19999999999996,435.5,806.8000000000001,522.0999999999999,330.59999999999997
2019-08-11,261.2,525.9000000000001,926.3999999999999,354.50000000000006,246.8
2019-08-12,512.9,1209.8000000000002,1995.9,278.0,257.8
2019-08-13,915.7,1410.9,2814.9999999999995,156.49999999999997,276.09999999999997
2019-08-14,270.7,744.1,1159.0,264.82,207.89999999999998
2019-08-15,916.4,1206.6000000000001,2611.6,276.58,258.6
2019-08-16,304.30000000000007,668.1999999999999,1134.8999999999999,340.7625,224.4
2019-08-17,433.5,665.5000000000001,1329.8,418.9874999999999,261.4
2019-08-18,383.10000000000014,693.6000000000001,1280.8999999999999,288.8,214.6
2019-08-19,716.4999999999999,1077.4,2176.0,316.4,201.0
2019-08-20,138.84,729.6,939.6000000000003,481.20000000000005,300.8
2019-08-21,313.3930434782609,759.6521739130437,1237.617391304348,427.69999999999993,282.4
2019-08-22,487.94608695652175,789.7043478260869,1535.6347826086958,479.9,303.3
2019-08-23,662.4991304347827,819.7565217391306,1833.6521739130433,646.9000000000001,341.7
