MeasurementDateGMT,Kingston Upon Thames - Tolworth Broadway: Nitric Oxide (ug/m3),Kingston Upon Thames - Tolworth Broadway: Nitrogen Dioxide (ug/m3),Kingston Upon Thames - Tolworth Broadway: Oxides of Nitrogen (ug/m3),Kingston Upon Thames - Tolworth Broadway: PM10 Particulate (ug/m3)
2020-05-09,351.04809258465497,659.9351907415344,1199.0067723960565,686.0
2020-05-10,353.5170167166738,659.6882983283326,1202.5373339048435,627.0
2020-05-11,355.98594084869274,659.4414059151308,1206.0678954136306,328.0
2020-05-12,358.4548649807116,659.1945135019288,1209.5984569224177,378.0
2020-05-13,360.92378911273045,658.9476210887269,1213.1290184312043,315.0
2020-05-14,363.3927132447493,658.7007286755249,1216.6595799399913,288.0
2020-05-15,365.86163737676816,658.4538362623232,1220.1901414487784,561.0
2020-05-16,368.330561508787,658.2069438491213,1223.7207029575652,454.0
2020-05-17,370.79948564080587,657.9600514359194,1227.2512644663525,369.0
2020-05-18,373.2684097728247,657.7131590227175,1230.7818259751393,447.0
2020-05-19,375.7373339048436,657.4662666095155,1234.3123874839264,434.0
2020-05-20,378.20625803686244,657.2193741963138,1237.8429489927132,429.0
2020-05-21,380.6751821688813,656.9724817831119,1241.3735105015003,609.0
2020-05-22,383.14410630090015,656.7255893699099,1244.9040720102876,740.0
2020-05-23,385.613030432919,656.4786969567082,1248.434633519074,605.0
2020-05-24,388.08195456493786,656.2318045435062,1251.9651950278612,514.0
2020-05-25,390.5508786969567,655.9849121303045,1255.495756536648,583.0
2020-05-26,393.01980282897557,655.7380197171025,1259.0263180454351,549.0
2020-05-27,395.4887269609944,655.4911273039005,1262.5568795542222,530.0
2020-05-28,397.95765109301334,655.2442348906986,1266.0874410630092,420.0
2020-05-29,400.4265752250322,654.9973424774967,1269.618002571796,621.0776325903153
2020-05-30,402.89549935705105,654.7504500642949,1273.148564080583,642.9269792467333
2020-05-31,405.3644234890699,654.503557651093,1276.67912558937,638.4996156802458
2020-06-01,407.83334762108876,654.2566652378911,1280.2096870981568,634.0722521137586
2020-06-02,410.3022717531077,654.0097728246893,1283.7402486069439,629.6448885472713
2020-06-03,412.77119588512653,653.7628804114872,1287.2708101157307,625.2175249807841
2020-06-04,415.2401200171454,653.5159879982855,1290.8013716245177,620.7901614142967
2020-06-05,417.70904414916424,653.2690955850836,1294.3319331333048,616.3627978478092
2020-06-06,420.1779682811831,653.0222031718816,1297.8624946420916,611.9354342813222
2020-06-07,422.64689241320195,652.7753107586799,1301.393056150879,607.5080707148347
2020-06-08,425.1158165452208,652.5284183454778,1304.9236176596655,603.0807071483473
2020-06-09,427.58474067723967,652.281525932276,1308.4541791684528,598.6533435818602
2020-06-10,430.0536648092585,652.0346335190742,1311.9847406772396,594.2259800153728
2020-06-11,432.5225889412774,651.7877411058722,1315.5153021860267,589.7986164488856
2020-06-12,434.99151307329623,651.5408486926705,1319.0458636948138,585.3712528823982
2020-06-13,437.4604372053151,651.2939562794685,1322.5764252036004,580.9438893159108
2020-06-14,439.92936133733394,651.0470638662667,1326.1069867123874,576.5165257494236
2020-06-15,442.3982854693528,650.8001714530648,1329.6375482211743,572.0891621829362
2020-06-16,444.86720960137166,650.5532790398628,1333.1681097299613,567.6617986164488
2020-06-17,447.3361337333905,650.306386626661,1336.6986712387484,563.2344350499616
2020-06-18,449.80505786540937,650.059494213459,1340.2292327475354,558.8070714834743
2020-06-19,452.2739819974282,649.8126018002572,1343.7597942563223,554.3797079169868
2020-06-20,454.74290612944714,649.5657093870553,1347.2903557651093,549.9523443504996
2020-06-21,457.21183026146593,649.3188169738534,1350.8209172738962,545.5249807840123
2020-06-22,459.68075439348485,649.0719245606515,1354.3514787826832,541.0976172175249
2020-06-23,462.14967852550376,648.8250321474495,1357.8820402914703,536.6702536510377
2020-06-24,464.61860265752256,648.5781397342478,1361.412601800257,532.2428900845504
2020-06-25,467.08752678954147,648.3312473210458,1364.9431633090442,527.815526518063
2020-06-26,469.55645092156027,648.0843549078439,1368.473724817831,523.3881629515756
2020-06-27,472.0253750535792,647.8374624946421,1372.004286326618,518.9607993850883
2020-06-28,474.494299185598,647.5905700814401,1375.534847835405,514.5334358186011
2020-06-29,476.9632233176169,647.3436776682383,1379.065409344192,510.10607225211373
2020-06-30,479.4321474496357,647.0967852550365,1382.5959708529792,505.67870868562636
2020-07-01,481.9010715816546,646.8498928418345,1386.1265323617658,501.2513451191391
2020-07-02,484.3699957136734,646.6030004286328,1389.6570938705531,496.82398155265173
2020-07-03,486.8389198456923,646.3561080154307,1393.18765537934,492.3966179861646
2020-07-04,489.3078439777111,646.1092156022289,1396.718216888127,487.96925441967716
2020-07-05,491.77676810973,645.862323189027,1400.2487783969138,483.54189085318984
2020-07-06,448.909944277754,678.2390055722245,1366.7422203171882,479.1145272867026
2020-07-07,572.9000000000001,851.9999999999998,1730.2,474.68716372021527
2020-07-08,596.3000000000001,494.20000000000005,1408.5,470.2598001537279
2020-07-09,434.29999999999995,354.5,1020.4,465.8324365872406
2020-07-10,370.3999999999999,565.7000000000002,1133.8000000000002,461.40507302075326
2020-07-11,384.7,639.3,1229.2000000000003,456.97770945426595
2020-07-12,320.40000000000003,691.9,1183.2,452.5503458877786
2020-07-13,469.09999999999997,805.5,1524.9999999999998,448.1229823212913
2020-07-14,358.40000000000003,523.0,1072.6999999999998,443.69561875480395
2020-07-15,593.2,764.8000000000002,1674.7,439.2682551883167
2020-07-16,374.9999999999999,595.8000000000001,1170.7,434.8408916218293
2020-07-17,587.4000000000001,831.5000000000001,1732.2,430.41352805534206
2020-07-18,389.0,585.9,1182.6999999999998,425.98616448885474
2020-07-19,157.1,372.6,613.2,421.5588009223674
2020-07-20,267.40000000000003,535.5,945.5000000000001,417.1314373558801
2020-07-21,462.8499999999999,794.2,1503.7999999999997,412.7040737893928
2020-07-22,442.30000000000007,874.9999999999999,1553.8000000000002,417.69946195234434
2020-07-23,459.99999999999994,854.5999999999999,1559.5999999999997,521.0
2020-07-24,483.1,627.7,1368.5000000000002,326.0
2020-07-25,300.8,395.5,856.5999999999999,126.0
2020-07-26,275.6,353.90000000000003,776.8,281.0
2020-07-27,381.2,437.50000000000006,1022.4,323.0
2020-07-28,411.40000000000003,547.6999999999999,1178.8999999999999,339.0
2020-07-29,625.5,903.4000000000001,1862.2,380.0
2020-07-30,555.5,959.4,1810.9000000000003,432.0
2020-07-31,340.8999999999999,978.9,1501.0999999999997,799.0
2020-08-01,328.6000000000001,502.1000000000001,1006.3000000000001,266.0
2020-08-02,315.4,466.99999999999994,950.8,268.0
2020-08-03,386.59999999999997,610.3,1202.6,310.0
2020-08-04,548.9000000000002,775.3,1616.4999999999998,458.0
2020-08-05,357.7,543.2,1091.8,380.0
2020-08-06,512.0999999999999,785.4000000000001,1570.8,368.0
2020-08-07,864.9,1806.6000000000001,3132.7000000000003,668.0
2020-08-08,187.5,951.5999999999998,1239.0,732.0
2020-08-09,67.29999999999998,454.8,558.0,615.0
2020-08-10,228.24999999999994,942.9999999999999,1293.0,729.0
2020-08-11,298.29999999999995,1339.7000000000003,1797.1000000000004,800.0
2020-08-12,240.1,1286.8,1655.3999999999999,994.0
2020-08-13,176.80000000000004,855.0999999999999,1126.3999999999999,812.0
2020-08-14,226.20000000000002,666.6,1013.5999999999999,309.0
2020-08-15,288.7,685.3,1127.6000000000001,479.0
2020-08-16,285.50000000000006,733.6000000000001,1171.6,483.0
2020-08-17,470.9,937.5000000000001,1659.5999999999995,399.0
2020-08-18,452.3000000000001,644.9000000000001,1338.0000000000002,273.0
2020-08-19,495.69999999999993,613.0,1373.1,278.0
2020-08-20,506.30000000000007,837.4000000000002,1613.8999999999999,828.0
2020-08-21,262.2,394.8999999999999,797.1,768.0
2020-08-22,261.8,414.5,816.0,465.0
2020-08-23,224.19999999999996,413.70000000000005,757.2999999999998,359.0
2020-08-24,467.30000000000007,694.8999999999999,1411.3999999999996,325.0
2020-08-25,302.7000000000001,413.79999999999995,877.6,388.0
2020-08-26,360.3000000000001,625.6,1177.7999999999997,417.0
2020-08-27,532.3,758.1,1574.4000000000003,595.0
2020-08-28,590.7,735.4999999999999,1641.8,221.0
2020-08-29,112.30000000000003,266.90000000000003,439.0,412.0
2020-08-30,65.60000000000001,255.6,355.9,465.0
2020-08-31,664.2,939.1999999999999,1957.8000000000002,416.0
2020-09-01,1012.5999999999999,1313.7,2866.2,591.0
2020-09-02,693.0999999999999,1001.4999999999997,2064.2,572.0
2020-09-03,500.7000000000001,583.1,1351.2,388.0
2020-09-04,562.6,794.6999999999999,1657.1999999999998,599.0
2020-09-05,429.19999999999993,687.4000000000001,1345.4,443.0
2020-09-06,403.6,735.4999999999999,1354.8,464.0
2020-09-07,738.0000000000001,747.4999999999999,1879.6000000000001,376.0
2020-09-08,455.7999999999999,557.5,1255.8999999999996,349.0
2020-09-09,447.09999999999997,712.4999999999999,1397.7,424.0
2020-09-10,817.4,1095.1,2348.65,535.0
2020-09-11,813.9,1059.0,2306.5,553.0
2020-09-12,378.9,629.6999999999999,1210.6,399.0
2020-09-13,361.1,682.2,1235.6,386.0
2020-09-14,906.6999999999999,1160.6000000000001,2550.4,564.0
2020-09-15,542.0999999999999,1552.7999999999997,2383.8999999999996,1236.0
2020-09-16,202.40000000000003,859.9999999999999,1170.5000000000002,749.0
2020-09-17,205.2,492.6000000000001,807.1999999999999,663.0
2020-09-18,417.6,748.2000000000002,1388.6000000000001,641.0
2020-09-19,139.20000000000005,540.6,754.1999999999999,646.0
2020-09-20,109.90000000000002,570.8,739.6,682.0
2020-09-21,511.20000000000005,1281.9000000000003,2065.8,786.0
2020-09-22,766.0999999999999,1106.8999999999996,2281.7,688.0
2020-09-23,388.7000000000001,705.1,1300.8999999999999,359.0
2020-09-24,687.1999999999999,934.0000000000001,1987.4000000000003,318.0
2020-09-25,278.7,579.0000000000001,1006.4999999999997,347.0
2020-09-26,174.0,375.30000000000007,641.7000000000002,317.0
2020-09-27,70.69999999999999,253.29999999999998,361.80000000000007,274.0
2020-09-28,644.9,921.9999999999999,1910.7,462.0
2020-09-29,804.7,1013.8000000000001,2247.5999999999995,419.0
2020-09-30,681.8,814.9,1860.3,471.0
2020-10-01,664.4000000000002,903.3,1921.5000000000002,355.0
2020-10-02,272.09999999999997,641.6,1058.7,251.0
2020-10-03,475.80000000000007,834.6999999999999,1564.2000000000003,209.0
2020-10-04,251.79999999999998,409.99999999999994,796.4,120.0
2020-10-05,538.8000000000001,711.9999999999999,1538.3000000000002,333.0
2020-10-06,394.5999999999999,570.7,1176.1999999999998,331.0
2020-10-07,568.5999999999999,764.9,1637.1999999999998,401.0
2020-10-08,374.45,600.7499999999999,1174.9000000000003,273.0
2020-10-09,1008.6000000000001,1026.8000000000002,2573.600000000001,400.0
2020-10-10,511.5000000000001,772.6,1556.9,300.0
2020-10-11,395.5,607.9,1214.3,292.0
2020-10-12,977.8000000000001,1021.9999999999998,2521.100000000001,364.0
2020-10-13,591.3,786.9999999999999,1694.1,350.0
2020-10-14,449.29999999999995,750.5000000000002,1439.6,395.0
2020-10-15,210.1,610.9,933.1999999999999,333.0
2020-10-16,1717.9,1301.3999999999999,3935.7000000000003,604.0
2020-10-17,383.99999999999994,930.0999999999997,1518.4999999999998,415.0
2020-10-18,957.1,1079.5,2546.7,558.0
2020-10-19,688.9000000000003,935.3999999999999,1991.3999999999999,563.0
2020-10-20,536.7499999999999,702.8,1526.0000000000002,647.0
2020-10-21,472.79999999999995,704.6,1429.4999999999995,285.0
2020-10-22,611.4000000000001,991.7,1929.0,504.0
2020-10-23,618.3999999999999,943.9000000000001,1892.4000000000003,399.0
2020-10-24,217.4,442.70000000000005,776.1,368.0
2020-10-25,398.9,679.3,1291.0,320.0
2020-10-26,587.0000000000001,839.3,1739.6000000000001,456.0
2020-10-27,582.0,772.8,1665.3000000000004,401.0
2020-10-28,445.8000000000001,691.0,1375.0000000000002,441.0
2020-10-29,453.3,629.0999999999999,1323.8,456.0
2020-10-30,325.5,535.0999999999999,1033.8,340.0
2020-10-31,302.5,512.5999999999999,976.5000000000001,445.0
2020-11-01,203.5,316.7,628.8999999999999,501.0
2020-11-02,345.3,548.6,1078.1999999999998,374.0
2020-11-03,578.2,956.6999999999999,1843.2,397.0
2020-11-04,2515.7000000000003,1611.05,5468.25,807.0
2020-11-05,2936.4999999999995,1423.0000000000002,5925.4,1638.5
2020-11-06,1324.4000000000003,1310.3000000000002,3341.0,1149.0
2020-11-07,1099.1,1125.3000000000002,2810.7,1174.0
2020-11-08,1154.5,966.6,2736.8999999999996,1215.0
2020-11-09,767.4999999999999,894.7,2071.6000000000004,514.0
2020-11-10,1016.9,1171.1,2730.100000000001,630.0
2020-11-11,614.8000000000002,726.8,1669.3,463.0
2020-11-12,497.0999999999999,827.1,1589.6,582.0
2020-11-13,737.8,1125.4,2256.5,687.0
2020-11-14,184.10000000000002,426.20000000000005,708.7,512.0
2020-11-15,180.00000000000006,333.09999999999997,608.7,284.0
2020-11-16,344.4,661.5999999999999,1189.7000000000003,527.0
2020-11-17,318.8999999999999,589.5999999999999,1078.5000000000002,593.0
2020-11-18,311.2,567.5,1044.5999999999997,552.0
2020-11-19,430.4,806.5000000000001,1466.0,391.0
2020-11-20,982.0,1171.2,2677.2000000000003,446.0
2020-11-21,245.60000000000002,520.3000000000001,897.3999999999999,383.0
2020-11-22,575.8,995.9000000000001,1878.8,487.0
2020-11-23,1771.8500000000004,1342.7500000000002,4059.250000000001,712.0
2020-11-24,448.8,795.0,1482.6,476.0
2020-11-25,447.59999999999997,926.5999999999999,1612.8000000000004,575.0
2020-11-26,1679.1999999999998,1577.2999999999997,4151.799999999999,809.0
2020-11-27,2205.100000000001,1514.2000000000003,4895.300000000001,768.0
2020-11-28,562.8,1140.4999999999998,2003.5000000000002,1023.0
2020-11-29,376.4,1153.2,1730.4,863.0
2020-11-30,614.85,737.9,1681.0499999999997,614.5
2020-12-01,433.7,918.1999999999997,1583.0000000000002,490.0
2020-12-02,1322.2,1341.3000000000004,3368.6999999999994,693.0
2020-12-03,1005.6,1316.6,2858.6,356.0
2020-12-04,714.3,1025.75,2120.9999999999995,396.5
2020-12-05,317.8,650.5,1137.4999999999998,310.0
2020-12-06,769.9,1057.5000000000002,2237.7000000000003,488.0
2020-12-07,1335.7,1312.5,3360.3,590.0
2020-12-08,1663.1,1297.2999999999997,3847.499999999999,538.0
2020-12-09,1066.8,1046.6000000000001,2682.6000000000004,568.0
2020-12-10,571.6,693.8999999999999,1570.4999999999998,525.0
2020-12-11,1242.2,1324.4,3229.6000000000004,570.0
2020-12-12,512.1,795.0999999999999,1580.2,414.0
2020-12-13,340.90000000000003,592.2,1114.6,324.0
2020-12-14,487.5999999999999,840.4000000000001,1587.6,636.0
2020-12-15,809.0000000000002,1176.8,2417.3999999999996,544.0
2020-12-16,698.3,992.0000000000001,2062.5,455.0
2020-12-17,593.65,821.4499999999998,1731.75,530.5
2020-12-18,291.4,455.8,902.6,480.0
2020-12-19,296.8,576.8000000000001,1031.9,617.0
2020-12-20,311.5,577.8000000000001,1055.1000000000001,466.0
2020-12-21,316.6,480.29999999999995,966.0,253.0
2020-12-22,723.7,901.1,2011.0,395.0
2020-12-23,532.3,852.0,1668.5,361.0
2020-12-24,146.89999999999998,360.1,585.1,268.0
2020-12-25,167.00000000000003,541.1999999999999,797.4000000000001,422.0
2020-12-26,102.0,225.7,381.4000000000001,194.0
2020-12-27,331.7,588.2,1096.9999999999998,376.0
2020-12-28,322.4,807.7000000000002,1302.1000000000001,334.0
2020-12-29,386.2,766.0000000000001,1357.9,431.0
2020-12-30,1368.1,1148.2000000000003,3245.9999999999995,564.0
2020-12-31,730.8000000000001,980.7000000000002,2101.4,521.0
2021-01-01,409.5,668.3000000000001,1296.1,683.0
2021-01-02,263.20000000000005,656.6,1059.8999999999999,343.0
2021-01-03,148.2,491.2,718.8,317.0
2021-01-04,157.3,412.00000000000006,653.1999999999999,255.0
2021-01-05,108.50000000000001,360.1,527.1000000000001,313.0
2021-01-06,262.50000000000006,673.4000000000001,1076.1,398.0
2021-01-07,724.5,958.0999999999998,2068.8,570.0
2021-01-08,1028.8,1158.0999999999997,2735.7999999999993,638.0
2021-01-09,808.8,1111.5,2351.899999999999,573.0
2021-01-10,391.2,701.9,1301.6,444.0
2021-01-11,260.0,529.6,928.4000000000001,276.0
2021-01-12,366.2,811.6999999999999,1373.3999999999999,341.0
2021-01-13,613.4,945.6000000000001,1886.1000000000001,474.0
2021-01-14,330.1,768.9000000000002,1274.8999999999996,254.0
2021-01-15,1295.2,1121.8999999999999,3107.5999999999995,656.0
2021-01-16,359.79999999999995,668.5999999999999,1220.0999999999997,399.0
2021-01-17,291.2,676.8,1123.3999999999999,493.0
2021-01-18,484.15,802.2500000000001,1544.8500000000004,415.0
2021-01-19,215.90000000000003,365.69999999999993,696.9,236.0
2021-01-20,188.79999999999995,335.59999999999997,624.3000000000001,424.0
2021-01-21,398.7,640.1999999999999,1252.0999999999997,388.0
2021-01-22,716.6,956.8,2055.7999999999997,747.0
2021-01-23,978.8000000000003,1100.5,2601.4,470.0
2021-01-24,324.2,844.1000000000001,1341.1000000000001,371.0
2021-01-25,733.5999999999999,1044.1,2168.8999999999996,391.0
2021-01-26,1772.1,1210.9000000000003,3928.399999999999,390.0
2021-01-27,828.4000000000001,930.5999999999999,2200.6999999999994,415.0
2021-01-28,381.4,620.0,1205.0000000000002,344.0
2021-01-29,387.5999999999999,668.7,1263.4,503.0
2021-01-30,159.3,442.50000000000006,686.7,343.0
2021-01-31,235.49999999999997,647.4,1007.8,408.0
2021-02-01,443.70000000000005,785.3000000000001,1465.6,510.0
2021-02-02,331.99999999999994,611.5000000000001,1120.5000000000002,724.0
2021-02-03,783.2,1016.6000000000001,2217.7,711.0
2021-02-04,911.1000000000001,1078.2,2475.0999999999995,469.0
2021-02-05,635.5999999999999,969.0000000000001,1943.0999999999997,427.0
2021-02-06,505.80000000000007,822.0999999999999,1597.6999999999998,419.0
2021-02-07,56.5,217.1,303.9,444.0
2021-02-08,202.09999999999994,489.7,799.4999999999999,265.0
2021-02-09,226.60000000000002,602.6,950.5000000000001,306.0
2021-02-10,284.9,782.9,1219.8999999999999,395.0
2021-02-11,290.99999999999994,751.8000000000001,1197.9999999999998,541.0
2021-02-12,209.99999999999997,518.3999999999999,841.1000000000001,529.0
2021-02-13,229.19999999999996,470.6,822.4000000000001,545.0
2021-02-14,195.2,410.7,710.0,536.0
2021-02-15,417.30000000000007,702.2,1341.7999999999995,508.0
2021-02-16,369.5000000000001,611.5,1178.8,568.0
2021-02-17,259.3,446.4000000000001,843.9,647.0
2021-02-18,345.9,583.5,1114.1000000000001,423.0
2021-02-19,350.6,569.1000000000001,1107.5000000000002,480.0
2021-02-20,228.89999999999998,404.19999999999993,754.9000000000001,898.0
2021-02-21,303.8,688.0000000000001,1154.3000000000002,809.0
2021-02-22,918.8000000000001,1120.4999999999998,2529.6999999999994,869.0
2021-02-23,346.90000000000003,547.3000000000002,1078.7999999999997,475.0
2021-02-24,309.40000000000003,542.1999999999999,1016.6999999999998,594.0
2021-02-25,530.2999999999998,1019.7999999999998,1832.8,692.0
2021-02-26,1557.3,1350.6000000000001,3738.2000000000003,844.0
2021-02-27,911.1999999999999,1172.2999999999997,2569.5,863.0
2021-02-28,191.4,716.0000000000001,1009.6,624.0
2021-03-01,268.3999999999999,665.1999999999999,1076.6999999999998,901.0
2021-03-02,894.6999999999998,1007.6000000000001,2379.4999999999995,1204.0
2021-03-03,1145.6999999999998,1166.8000000000002,2923.6,1186.0
2021-03-04,192.0,631.7000000000002,925.7,469.0
2021-03-05,229.69999999999996,604.0,956.1999999999999,395.0
2021-03-06,289.49999999999994,952.6000000000001,1396.9,438.0
2021-03-07,608.6999999999999,967.5,1900.8999999999999,719.0
2021-03-08,1183.0000000000002,1386.1,3200.100000000001,1158.0
2021-03-09,621.2000000000002,924.7999999999998,1877.5,706.0
2021-03-10,280.59999999999997,463.6,894.1,488.0
2021-03-11,268.59999999999997,413.1,825.0999999999999,467.0
2021-03-12,381.4,592.2,1177.3,394.0
2021-03-13,272.8,441.7,859.6999999999998,391.0
2021-03-14,207.5,388.09999999999997,706.6000000000001,337.0
2021-03-15,208.09999999999997,636.6999999999999,955.9,510.0
2021-03-16,283.8,572.8000000000001,1008.0999999999998,499.05882352941177
2021-03-17,227.49999999999994,520.3,868.4999999999999,542.8235294117645
2021-03-18,172.20000000000005,600.8000000000001,864.6000000000003,576.7058823529413
2021-03-19,229.9,619.7000000000002,972.2,610.5882352941175
2021-03-20,567.9000000000001,999.8999999999999,1870.5000000000002,644.4705882352941
2021-03-21,242.4,551.5,922.8999999999999,678.3529411764707
2021-03-22,653.4999999999999,1121.1999999999998,2123.2999999999997,768.0
2021-03-23,709.5999999999999,967.8999999999999,2055.8,797.0
2021-03-24,596.8,864.1,1779.4,823.0
2021-03-25,462.4,745.2,1454.2999999999995,479.5
2021-03-26,362.00000000000006,642.0,1196.9999999999998,441.0
2021-03-27,264.4,477.1,882.2,483.0
2021-03-28,140.8,260.7,476.6,563.0
2021-03-29,428.5,832.0,1488.6999999999998,662.0
2021-03-30,1469.4000000000003,1578.6999999999998,3831.8,955.0
2021-03-31,1758.8000000000002,1821.3,4518.1,1166.0
2021-04-01,252.5,682.4,1069.5,801.0
2021-04-02,125.80000000000003,336.2000000000001,529.1,322.0
2021-04-03,107.60000000000001,352.8,517.5000000000001,510.0
2021-04-04,242.90000000000003,694.1000000000001,1066.7,635.0
2021-04-05,67.49999999999999,243.89999999999995,347.5,376.0
2021-04-06,237.6,532.8999999999999,897.0000000000001,487.0
2021-04-07,428.24999999999994,770.4499999999999,1427.1499999999999,623.0
2021-04-08,449.50000000000006,758.5999999999998,1448.1,410.0
2021-04-09,376.8,777.4000000000002,1354.8000000000002,396.0
2021-04-10,141.8,462.99999999999994,680.0999999999999,335.0
2021-04-11,185.59999999999997,548.1,833.0000000000001,346.0
2021-04-12,712.8,1176.9,2269.9999999999995,509.0
2021-04-13,1191.3999999999999,1366.3,3193.6000000000004,808.0
2021-04-14,630.6999999999999,869.6,1837.0000000000007,592.0
2021-04-15,286.70000000000005,830.3,1270.3000000000002,431.0
2021-04-16,790.4000000000001,1036.7,2248.3,614.0
2021-04-17,549.8,867.3,1709.9000000000003,494.0
2021-04-18,313.4000000000001,858.3,1339.7000000000003,487.0
2021-04-19,638.9000000000002,1059.7000000000003,2038.8999999999996,923.0
2021-04-20,831.1999999999999,1085.2,2359.3000000000006,1105.0
2021-04-21,293.9000000000001,804.1000000000003,1255.4,1087.0
2021-04-22,271.90000000000003,617.3,1034.0,546.0
2021-04-23,308.59999999999997,820.2000000000002,1293.6999999999998,524.0
2021-04-24,167.1,683.3999999999997,939.5000000000001,558.1666666666666
2021-04-25,91.89999999999999,339.79999999999995,481.20000000000005,462.0
2021-04-26,196.75,521.95,823.4499999999999,481.83333333333337
2021-04-27,630.5999999999998,976.9000000000001,1943.8000000000004,674.0
2021-04-28,224.5,728.2000000000002,1072.1,719.0
2021-04-29,219.4,614.3999999999999,950.6999999999999,381.0
2021-04-30,538.8,1088.5,1914.6,618.0
2021-05-01,535.5,951.9000000000001,1772.9000000000003,582.0
2021-05-02,378.59999999999997,829.5999999999999,1410.2000000000003,585.0
2021-05-03,164.70000000000002,358.90000000000003,611.5999999999999,350.0
2021-05-04,238.10000000000002,441.50000000000006,806.9000000000001,345.0
2021-05-05,450.40000000000003,711.0000000000001,1401.8,354.0
2021-05-06,730.9000000000002,916.8999999999999,2037.1999999999998,484.0
2021-05-07,532.8000000000001,875.0000000000001,1691.9,444.0
2021-05-08,228.30000000000004,354.80000000000007,705.1,418.0
2021-05-09,206.4,380.6,697.2,307.0
2021-05-10,302.40000000000003,527.2000000000002,991.1,460.0
2021-05-11,507.59999999999997,750.0,1528.1,510.0
2021-05-12,388.20000000000005,688.9000000000001,1283.8,513.0
2021-05-13,332.3,738.8000000000001,1247.8999999999999,351.0
2021-05-14,311.25,840.4500000000002,1318.4499999999998,468.5
2021-05-15,373.2,717.8,1290.2000000000003,362.0
2021-05-16,295.9999999999999,585.9000000000002,1039.6000000000001,454.0
2021-05-17,471.3,801.5,1523.9,365.0
2021-05-18,580.7,777.0999999999999,1667.7000000000003,426.0
2021-05-19,456.4,869.8000000000001,1569.9,320.0
2021-05-20,517.5,635.5000000000001,1429.2000000000003,698.0
2021-05-21,308.30000000000007,371.8,844.8999999999999,601.0
2021-05-22,444.20000000000005,790.9,1472.6,286.0
2021-05-23,198.79999999999998,361.40000000000003,666.3000000000001,335.0
2021-05-24,491.40000000000003,840.8,1594.4,366.5
2021-05-25,415.1000000000001,712.5,1348.5000000000002,382.5
2021-05-26,357.00000000000006,721.6,1268.8,401.0
2021-05-27,651.8000000000001,1092.5,2092.3,472.0
2021-05-28,408.8999999999999,1089.7,1716.5000000000002,607.0
2021-05-29,153.29999999999995,651.9000000000002,887.0,535.0
2021-05-30,103.80000000000001,418.80000000000007,578.0999999999999,581.0
2021-05-31,117.40000000000003,492.00000000000006,672.4000000000001,640.0
2021-06-01,186.79999999999995,694.8000000000001,980.8000000000002,634.0
2021-06-02,245.70000000000005,986.4,1363.5999999999997,647.0
2021-06-03,294.80000000000007,755.8999999999999,1208.3,545.0
2021-06-04,256.1,632.8000000000001,1025.4,389.0
2021-06-05,388.2,811.5000000000002,1406.5999999999997,460.0
2021-06-06,304.79999999999995,635.9000000000001,1102.8999999999999,345.0
2021-06-07,435.29999999999995,687.4000000000001,1354.8000000000002,316.0
2021-06-08,459.3000000000001,727.6999999999999,1432.4,391.0
2021-06-09,420.59999999999997,795.7000000000002,1440.6,376.0
2021-06-10,448.5,498.4,1185.7,323.0
2021-06-11,493.1,611.9000000000001,1368.1,344.0
2021-06-12,316.79999999999995,685.3,1171.0,398.0
2021-06-13,243.60000000000002,738.2999999999998,1112.0,515.0
2021-06-14,336.19999999999993,792.9,1308.6000000000001,517.0
2021-06-15,227.59999999999997,675.0999999999999,1024.0,516.0
2021-06-16,390.99999999999994,813.7,1413.0000000000002,547.0
2021-06-17,278.4,577.3,1004.5000000000002,567.5
2021-06-18,175.3,558.0999999999999,826.9999999999999,74.0
2021-06-19,229.39999999999995,472.00000000000017,823.5000000000001,237.0
2021-06-20,187.79999999999995,424.79999999999995,712.8000000000001,316.0
2021-06-21,239.10000000000002,514.3000000000001,880.7999999999998,393.0
2021-06-22,181.39999999999998,357.19999999999993,635.8,462.0
2021-06-23,443.90000000000003,709.3000000000001,1390.3999999999999,507.0
2021-06-24,682.0000000000001,899.6999999999999,1945.4999999999998,621.0
2021-06-25,483.09999999999997,742.8000000000001,1483.7000000000003,353.0
2021-06-26,319.9,552.3000000000001,1042.7000000000003,331.0
2021-06-27,143.39999999999998,478.3,698.2,758.0
2021-06-28,269.5,603.8,1017.3000000000001,419.0
2021-06-29,250.35000000000002,478.0000000000001,861.25,465.5
2021-06-30,1.3,12.7,14.7,12.0
