MeasurementDateGMT,Greenwich - A206 Burrage Grove: Nitric Oxide (ug/m3),Greenwich - A206 Burrage Grove: Nitrogen Dioxide (ug/m3),Greenwich - A206 Burrage Grove: Oxides of Nitrogen (ug/m3),Greenwich - A206 Burrage Grove: PM10 Particulate (ug/m3),Greenwich - A206 Burrage Grove: PM2.5 Particulate (ug/m3)
2019-11-17,1731.8000000000002,1265.7999999999997,3921.2000000000003,666.1999999999999,358.92244897959176
2019-11-18,384.1,1007.0000000000001,1595.4999999999998,259.3,380.0816326530612
2019-11-19,2496.1000000000004,1590.2,5417.500000000002,588.85,401.2408163265307
2019-11-20,407.40000000000003,982.5,1607.5,333.3,422.4
2019-11-21,595.6999999999999,1013.7,1926.7,631.8000000000001,497.83469387755105
2019-11-22,235.49999999999991,873.9,1234.6000000000001,252.60000000000005,160.89999999999998
2019-11-23,960.1,1223.6000000000001,2695.7,441.90000000000003,333.29999999999995
2019-11-24,1016.6999999999999,788.0999999999997,2347.1999999999994,434.90000000000015,345.20000000000005
2019-11-25,184.1,594.4999999999999,877.0999999999999,217.50000000000003,129.7
2019-11-26,47.300000000000004,442.59999999999997,514.5999999999999,183.00000000000003,78.90000000000002
2019-11-27,245.0,927.5999999999999,1303.3,231.0,168.50000000000003
2019-11-28,374.7,842.7000000000002,1417.4,300.30000000000007,234.10000000000005
2019-11-29,1508.7999999999997,1362.8999999999999,3676.2999999999997,427.70000000000005,310.3999999999999
2019-11-30,1986.2000000000005,1644.9,4690.599999999999,545.8000000000001,449.8
2019-12-01,247.59999999999994,803.1000000000001,1182.6,255.9,207.60000000000002
2019-12-02,1411.6,1453.9,3618.0,573.4,519.5999999999999
2019-12-03,533.1000000000001,1299.8,2117.4,388.49999999999994,355.4
2019-12-04,2271.2000000000003,1442.9,4925.400000000001,598.5,558.4
2019-12-05,748.1000000000001,985.8000000000002,2133.1,484.0,437.5999999999999
2019-12-06,57.599999999999994,460.4,548.9,163.8,113.3
2019-12-07,76.50000000000001,506.1,623.6,205.8,127.9
2019-12-08,32.8,236.90000000000003,287.40000000000003,224.60000000000002,144.7
2019-12-09,355.8,893.7999999999998,1439.5,253.70000000000005,173.29999999999998
2019-12-10,71.89999999999999,431.1999999999999,541.3000000000001,215.0,174.59999999999997
2019-12-11,112.70000000000002,781.5000000000001,954.1000000000003,225.70000000000002,162.50000000000003
2019-12-12,71.19999999999999,574.6,683.8000000000001,166.90000000000003,112.6
2019-12-13,115.09999999999998,653.0999999999999,829.5999999999999,237.40000000000003,167.29999999999998
2019-12-14,40.699999999999996,436.40000000000003,499.2,255.00000000000003,138.7
2019-12-15,28.200000000000003,290.19999999999993,333.80000000000007,194.70000000000002,106.2
2019-12-16,503.3,951.1,1722.8000000000002,226.2,181.2
2019-12-17,592.4,1385.0000000000002,2293.2,306.40000000000003,253.39999999999998
2019-12-18,749.6000000000001,889.2000000000002,2038.5000000000002,312.2,243.1
2019-12-19,38.699999999999996,283.0,342.7999999999999,319.70000000000005,184.0
2019-12-20,288.2,850.7,1292.4999999999998,156.59999999999997,106.5
2019-12-21,34.1,321.90000000000003,374.09999999999997,173.59999999999994,100.7
2019-12-22,71.8,564.4,674.0,200.79999999999998,136.7
2019-12-23,91.6,599.3999999999999,740.1,235.20000000000002,139.95
2019-12-24,62.300000000000004,474.0,570.0999999999999,266.8,161.7
2019-12-25,681.0999999999999,862.4,1906.3999999999999,340.1,294.0
2019-12-26,301.5,627.4,1090.1999999999998,276.3,241.29999999999998
2019-12-27,788.8000000000001,915.4000000000001,2124.9,395.9000000000001,443.6
2019-12-28,417.6,682.7999999999998,1322.7999999999997,387.90000000000003,411.00000000000006
2019-12-29,217.60000000000002,623.0,957.0,447.00000000000006,543.2
2019-12-30,943.0,951.0000000000001,2397.2999999999997,586.0,599.5081081081081
2019-12-31,930.0,1091.0,2516.9,707.2,534.5081081081081
2020-01-01,664.5,1054.5,2073.7,983.3,508.56216216216217
2020-01-02,52.4,390.4,470.20000000000005,211.90000000000003,482.61621621621623
2020-01-03,188.99999999999997,820.3000000000001,1110.2999999999997,235.89999999999998,456.67027027027035
2020-01-04,111.3,858.8,1029.7,256.0,430.72432432432436
2020-01-05,51.89999999999999,535.1,615.1999999999998,161.70000000000005,404.7783783783784
2020-01-06,62.69999999999999,449.40000000000003,545.3,235.0,378.8324324324325
2020-01-07,64.19999999999999,454.00000000000006,552.1,299.1,352.88648648648666
2020-01-08,122.19999999999999,711.3999999999999,898.4000000000001,410.30000000000007,326.9405405405405
2020-01-09,31.500000000000004,368.8500000000001,417.34999999999997,181.39999999999998,300.9945945945947
2020-01-10,218.20000000000007,959.6,1294.7000000000003,255.89999999999998,275.0486486486487
2020-01-11,28.2,253.70000000000002,296.8,289.69999999999993,249.10270270270274
2020-01-12,37.2,356.2,413.5,176.29999999999998,223.15675675675686
2020-01-13,48.5,330.79999999999995,405.79999999999995,212.3,197.21081081081078
2020-01-14,27.0,261.8,303.2,217.6,171.264864864865
2020-01-15,58.8,586.1000000000001,676.2,214.6,145.31891891891897
2020-01-16,48.0,368.5999999999999,442.19999999999993,259.8,119.37297297297303
2020-01-17,63.7,577.5999999999999,675.9000000000001,198.40000000000006,106.00270270270275
2020-01-18,275.2,1104.5,1526.6999999999998,332.29999999999995,221.8
2020-01-19,828.3,1272.9,2542.8000000000006,426.09999999999997,313.8
2020-01-20,1529.8,1592.1000000000001,3937.7000000000003,713.1000000000001,573.0000000000001
2020-01-21,1897.6000000000004,1687.2999999999997,4597.499999999999,823.7000000000002,690.6000000000001
2020-01-22,2117.9,1521.4999999999995,4769.1,901.3000000000001,803.9
2020-01-23,1374.1499999999996,1424.15,3531.1,580.8,516.3
2020-01-24,563.5999999999999,1158.7,2023.0,468.9,410.5
2020-01-25,129.9,620.4,819.5,604.0000000000001,531.4
2020-01-26,42.49999999999999,416.8,481.7999999999999,409.8999999999999,307.60000000000014
2020-01-27,58.400000000000006,636.0,725.5,203.79999999999995,119.90000000000002
2020-01-28,55.900000000000006,517.6,603.6000000000001,170.89999999999998,115.4
2020-01-29,65.4,573.1999999999999,673.6000000000001,288.59999999999997,168.3
2020-01-30,65.30000000000001,476.99999999999994,577.3000000000001,208.2,119.50000000000001
2020-01-31,43.400000000000006,345.6,412.1000000000001,127.3,83.89999999999998
2020-02-01,37.300000000000004,320.19999999999993,376.90000000000003,282.9000000000001,163.59999999999997
2020-02-02,44.20000000000001,341.1000000000001,408.90000000000003,330.00000000000006,196.4
2020-02-03,83.10000000000002,559.4999999999999,686.3000000000001,333.59999999999997,181.59999999999997
2020-02-04,162.0,785.1,1034.0,275.1,159.3
2020-02-05,660.6999999999998,1279.3000000000002,2292.3,483.80000000000007,307.90000000000003
2020-02-06,1579.6,1455.1,3877.3000000000006,580.6999999999999,439.00000000000006
2020-02-07,1069.5000000000002,1007.6999999999998,2647.5000000000005,712.8999999999999,594.0
2020-02-08,54.29999999999999,422.90000000000003,506.3,335.3,189.3
2020-02-09,24.900000000000002,143.4,181.29999999999998,240.50000000000003,121.89999999999999
2020-02-10,50.74999999999999,322.45,400.45000000000005,224.70000000000002,135.70000000000002
2020-02-11,62.100000000000016,377.29999999999995,472.69999999999993,255.7,116.7
2020-02-12,93.9,557.4,701.0000000000001,219.29999999999998,126.29999999999998
2020-02-13,104.6,640.1,800.2999999999998,231.39999999999998,157.6
2020-02-14,182.89999999999998,605.8,885.5999999999999,338.9,204.9
2020-02-15,34.699999999999996,168.7,221.6,178.69999999999996,101.8
2020-02-16,29.000000000000004,202.79999999999998,247.1,156.70000000000002,76.00000000000003
2020-02-17,49.900000000000006,318.30000000000007,394.7,267.5,147.1
2020-02-18,55.4,385.29999999999995,470.20000000000005,201.79999999999995,103.5
2020-02-19,72.4,520.1999999999999,631.2000000000002,222.70000000000002,129.2
2020-02-20,70.60000000000001,455.70000000000005,563.6999999999999,149.70000000000002,86.5
2020-02-21,46.400000000000006,328.9,400.4,305.7999999999999,160.69999999999996
2020-02-22,37.60000000000001,257.3,315.0,322.4,197.1
2020-02-23,110.60000000000001,507.99999999999994,677.6000000000001,191.20000000000005,117.8
2020-02-24,60.39999999999999,367.6,460.49999999999994,171.8,120.10000000000001
2020-02-25,60.8,455.29999999999995,548.3999999999999,185.49999999999997,97.4
2020-02-26,155.5,828.7000000000002,1067.5,213.1,128.40000000000003
2020-02-27,364.2,1029.4000000000003,1587.6,216.2,140.5
2020-02-28,72.3,492.6,603.2,220.50000000000003,140.9
2020-02-29,46.6,252.8,324.4,333.8,198.8
2020-03-01,37.6,254.49999999999997,312.1,211.6,124.69999999999999
2020-03-02,310.5,926.5000000000001,1402.3,216.4,133.89999999999998
2020-03-03,185.9,948.2000000000002,1233.4,290.3,174.79999999999995
2020-03-04,282.40000000000003,1043.5,1476.0000000000005,295.1,209.69999999999996
2020-03-05,383.29999999999995,825.3,1413.4,328.00000000000006,245.29999999999998
2020-03-06,650.3999999999999,1253.3000000000002,2250.7,375.8,272.6
2020-03-07,117.39999999999999,670.0,849.9,407.49999999999994,300.1
2020-03-08,44.00000000000001,296.99999999999994,364.1,232.8,146.8
2020-03-09,78.89999999999999,450.5,571.5999999999999,236.79999999999998,156.80000000000004
2020-03-10,58.5,306.50000000000006,396.0,154.1,70.1
2020-03-11,43.60000000000001,323.00000000000006,389.5999999999999,165.20000000000002,97.9
2020-03-12,61.50000000000001,331.79999999999995,426.19999999999993,230.30000000000004,122.8
2020-03-13,111.80000000000001,640.9999999999999,812.9000000000001,281.20000000000005,182.4
2020-03-14,42.1,309.2,373.59999999999997,223.1,148.5
2020-03-15,62.6,469.09999999999997,565.0000000000001,204.00000000000003,127.69999999999999
2020-03-16,210.5,898.1,1221.5000000000002,291.49999999999994,195.59999999999994
2020-03-17,55.60000000000001,425.50000000000006,510.69999999999993,282.2,172.00000000000003
2020-03-18,59.6,407.1000000000001,498.2999999999999,284.29999999999995,188.0
2020-03-19,472.3999999999999,959.6999999999998,1684.3,386.20000000000005,291.9
2020-03-20,249.40000000000003,644.1999999999998,1026.6,281.2,182.89999999999998
2020-03-21,168.70000000000002,615.4,873.9000000000002,306.40000000000003,192.79999999999995
2020-03-22,160.29999999999998,698.5,944.5000000000002,365.59999999999997,277.7
2020-03-23,583.6,1259.8,2155.1,455.1,342.1
2020-03-24,390.0,922.3000000000001,1520.8000000000002,464.2,392.5
2020-03-25,802.8,1392.8,2624.1,661.9999999999999,574.3
2020-03-26,233.89999999999998,1058.0,1416.9999999999998,789.5000000000001,662.1999999999999
2020-03-27,167.80000000000004,731.0999999999999,988.0000000000001,801.8000000000001,658.5
2020-03-28,73.0,374.9,486.50000000000006,486.40000000000003,368.09999999999997
2020-03-29,56.949999999999996,240.85,328.09999999999997,248.80000000000004,117.2
2020-03-30,171.1,586.8999999999999,848.4,280.0,161.50000000000003
2020-03-31,174.20000000000002,781.3,1048.2,326.70000000000005,210.7
2020-04-01,297.49999999999994,964.1999999999999,1420.0000000000005,338.8999999999999,261.4
2020-04-02,76.7,666.5000000000001,784.2,261.79999999999995,183.9
2020-04-03,133.6,754.0999999999999,958.7999999999998,339.20000000000005,235.09999999999997
2020-04-04,191.0,585.4,878.1999999999999,369.9,310.5
2020-04-05,29.600000000000005,303.1,348.30000000000007,351.40000000000003,274.29999999999995
2020-04-06,46.3,534.0,605.0999999999999,327.9,210.6
2020-04-07,478.90000000000003,1216.6,1951.0,554.1,424.09999999999997
2020-04-08,327.3,1247.9,1749.2999999999997,1120.6000000000001,1005.4999999999999
2020-04-09,489.29999999999995,1196.1999999999998,1946.1000000000004,1203.8999999999999,1095.0
2020-04-10,123.10000000000001,978.0000000000002,1166.1999999999998,974.6000000000001,838.1
2020-04-11,327.5999999999999,1205.3999999999999,1707.9,716.7000000000002,574.4
2020-04-12,42.8,578.7,644.1,676.5,464.0
2020-04-13,73.19999999999997,325.2,437.0000000000001,342.59999999999997,198.80000000000004
2020-04-14,119.5,613.9,797.1000000000001,283.0,178.39999999999998
2020-04-15,248.0,1074.1999999999998,1455.0999999999995,590.3000000000001,479.0
2020-04-16,309.5999999999999,1316.3999999999999,1790.7,1092.2,943.6
2020-04-17,133.60000000000002,698.2,902.5000000000001,409.20000000000005,255.70000000000005
2020-04-18,160.69999999999996,763.6999999999999,1010.3999999999999,478.5,343.49999999999994
2020-04-19,105.9,619.6999999999999,782.1000000000003,433.8000000000001,299.8
2020-04-20,171.60000000000002,718.8000000000002,982.4000000000002,484.7999999999999,279.50000000000006
2020-04-21,144.29999999999998,746.0,967.3999999999999,548.4999999999999,300.3999999999999
2020-04-22,231.4000000000001,940.7000000000002,1295.6,629.6,402.2000000000001
2020-04-23,173.2,972.1,1237.3,686.5,529.0
2020-04-24,168.00000000000003,1047.6000000000001,1305.3,707.7,572.9
2020-04-25,62.20000000000001,521.0,616.5000000000001,392.5,292.2
2020-04-26,92.09999999999998,579.5,720.9,377.1000000000001,287.70000000000005
2020-04-27,95.6,719.5999999999999,866.0,515.4,397.4999999999999
2020-04-28,255.1,871.4,1262.1999999999998,262.0,164.09999999999997
2020-04-29,52.9,331.7,412.7,293.2,193.70000000000005
2020-04-30,27.600000000000005,251.8,293.6,219.99999999999997,122.99999999999999
2020-05-01,53.6,396.3,478.6,245.6,155.20000000000002
2020-05-02,53.40000000000001,477.00000000000006,558.4000000000001,245.60000000000005,155.59999999999997
2020-05-03,71.80000000000003,534.3,644.1999999999999,299.50000000000006,226.29999999999998
2020-05-04,159.3,774.4,1018.8,350.09999999999997,246.60000000000002
2020-05-05,95.69999999999999,562.9,709.6999999999999,286.8,170.60000000000002
2020-05-06,184.9,810.3000000000001,1093.8999999999999,411.9,304.9
2020-05-07,213.30000000000007,773.4000000000001,1100.5,523.5999999999999,422.4
2020-05-08,77.70000000000002,833.3,952.2,503.90000000000003,426.6000000000001
2020-05-09,155.70000000000002,1166.6,1405.4999999999998,779.9999999999997,714.3000000000001
2020-05-10,65.4,493.8,594.3000000000001,541.1,404.99999999999994
2020-05-11,141.90000000000003,436.19999999999993,654.1000000000001,256.9,141.20000000000005
2020-05-12,170.99999999999997,753.9000000000001,1015.9000000000002,253.40000000000003,169.7
2020-05-13,177.0,659.4,930.7,248.6,173.60000000000002
2020-05-14,212.80000000000004,787.1000000000001,1113.2,211.20000000000002,129.6
2020-05-15,195.9,868.6,1168.8999999999999,285.00000000000006,201.90000000000003
2020-05-16,107.00000000000001,755.0,918.6999999999999,270.6886402753873,232.89999999999998
2020-05-17,33.3,405.4,456.6,270.74974182444066,236.70000000000002
2020-05-18,33.800000000000004,361.30000000000007,412.8999999999999,278.2843373493976,193.80000000000007
2020-05-19,68.30000000000001,543.5,647.9999999999999,285.8189328743545,174.7
2020-05-20,64.4,424.4000000000001,523.0000000000001,293.35352839931153,216.9
2020-05-21,153.1,709.2999999999998,943.6999999999998,300.88812392426854,336.59999999999997
2020-05-22,12.0,208.49999999999997,226.3,308.42271944922555,247.89999999999998
2020-05-23,22.099999999999998,173.79999999999998,207.6,315.95731497418245,203.29999999999998
2020-05-24,51.199999999999996,425.30000000000007,503.90000000000003,323.49191049913946,232.70000000000002
2020-05-25,42.900000000000006,466.09999999999997,531.8999999999999,331.0265060240964,278.25
2020-05-26,111.6,807.5,978.3000000000001,338.5611015490533,258.0
2020-05-27,163.89999999999998,935.6999999999997,1186.9999999999998,346.09569707401033,261.9
2020-05-28,107.20000000000002,584.0,748.1999999999999,353.63029259896734,205.20000000000002
2020-05-29,94.49999999999997,586.3000000000001,731.3999999999999,361.1648881239243,225.7
2020-05-30,107.5,702.5999999999998,867.3999999999999,368.69948364888126,266.20000000000005
2020-05-31,63.300000000000004,570.4,667.6,376.23407917383815,229.10000000000005
2020-06-01,135.89999999999998,695.1999999999999,903.4,383.7686746987952,244.8
2020-06-02,188.60000000000002,904.8000000000002,1194.2,391.3032702237522,309.3
2020-06-03,208.69999999999996,912.4999999999999,1232.3999999999999,398.83786574870913,386.5
2020-06-04,138.7,518.0999999999999,731.0000000000001,406.3724612736661,171.1
2020-06-05,84.8,436.00000000000006,566.0,413.90705679862316,155.9
2020-06-06,39.099999999999994,302.1,361.8,421.44165232358006,168.1
2020-06-07,126.69999999999999,489.6,683.7,428.9762478485371,183.90000000000003
2020-06-08,242.7,734.9000000000001,1106.7000000000003,436.51084337349397,226.5
2020-06-09,186.20000000000005,685.5000000000001,971.4999999999998,435.61462994836495,250.89999999999998
2020-06-10,36.3,347.19999999999993,402.29999999999995,356.3,293.40000000000003
2020-06-11,243.0,755.2,1127.9,365.1000000000001,327.40000000000003
2020-06-12,183.2,731.0,1012.0999999999999,557.8000000000002,487.3999999999999
2020-06-13,50.8,495.99999999999994,574.0,300.00000000000006,230.40000000000003
2020-06-14,22.400000000000002,307.09999999999997,341.20000000000005,358.7,299.0999999999999
2020-06-15,59.0,448.29999999999995,538.3,271.2,202.20000000000002
2020-06-16,41.55,326.04999999999995,389.95,248.30000000000004,187.7
2020-06-17,190.7,820.0000000000001,1112.3,329.00000000000006,235.40000000000003
2020-06-18,68.29999999999998,403.00000000000017,508.20000000000016,246.10000000000002,160.6
2020-06-19,42.7,219.89999999999998,285.0,257.2,156.8
2020-06-20,42.400000000000006,199.5,264.0,224.99999999999994,143.0
2020-06-21,54.400000000000006,222.39999999999998,306.20000000000005,245.39999999999995,159.29999999999998
2020-06-22,55.4,243.9,329.2000000000001,316.4,182.20000000000002
2020-06-23,70.05,452.75,560.55,340.79999999999995,235.2
2020-06-24,228.3,1167.5999999999997,1517.6999999999998,537.6999999999999,384.3
2020-06-25,128.6,1091.5,1288.9,554.9000000000001,398.80000000000007
2020-06-26,106.09999999999998,613.3000000000001,775.9000000000001,662.3000000000002,374.9
2020-06-27,45.29999999999999,140.20000000000002,210.20000000000005,328.6,139.90000000000003
2020-06-28,36.4,128.89999999999998,184.79999999999998,299.4,111.7
2020-06-29,43.300000000000004,171.29999999999998,237.7,301.0,158.40000000000003
2020-06-30,74.1,269.29999999999995,382.79999999999995,228.0,128.9
2020-07-01,66.4,262.9,364.7000000000001,212.2,112.50000000000003
2020-07-02,77.60000000000001,422.4,541.4,225.5,135.1
2020-07-03,53.599999999999994,223.60000000000002,306.0,298.59999999999997,159.49999999999997
2020-07-04,52.29999999999999,147.39999999999998,227.49999999999997,190.7,118.69999999999999
2020-07-05,37.99999999999999,115.0,172.99999999999997,262.20000000000005,132.79999999999998
2020-07-06,133.6,470.0,674.8000000000001,299.29999999999995,161.2
2020-07-07,76.9,431.30000000000007,548.4000000000001,273.59999999999997,172.29999999999998
2020-07-08,141.20000000000002,347.79999999999995,564.9000000000001,227.10000000000002,154.4
2020-07-09,101.80000000000003,243.5,399.30000000000007,205.9,112.40000000000002
2020-07-10,149.10000000000002,539.8000000000001,768.7999999999998,243.9,144.49999999999997
2020-07-11,184.79999999999998,652.8,935.8999999999999,278.09999999999997,189.8
2020-07-12,177.80000000000007,616.7,889.4,379.09999999999997,291.40000000000003
2020-07-13,81.9,482.2,607.8,267.4,178.40000000000006
2020-07-14,251.00000000000003,627.8,1012.6000000000001,281.0999999999999,197.90000000000003
2020-07-15,179.80000000000004,579.9,855.6,249.10000000000002,163.69999999999996
2020-07-16,283.9,670.9,1106.1,259.0,165.5
2020-07-17,176.89999999999998,619.9,891.1000000000001,359.0999999999999,233.19999999999996
2020-07-18,107.3,435.0,599.4,243.89999999999995,170.5
2020-07-19,177.0,546.8,818.2,254.2,182.70000000000002
2020-07-20,282.50000000000006,741.9,1174.7,298.2,197.19999999999996
2020-07-21,258.5,839.0,1235.2,343.0,221.5
2020-07-22,33.60000000000001,298.9,350.0,282.3,200.90000000000006
2020-07-23,38.0,343.50000000000006,401.7,286.6,210.39999999999998
2020-07-24,70.00000000000001,309.80000000000007,416.8000000000001,240.09999999999997,199.39999999999998
2020-07-25,50.39999999999999,198.10000000000002,275.05,198.90000000000003,139.60000000000002
2020-07-26,48.9,176.7,251.59999999999997,235.79999999999998,182.79999999999998
2020-07-27,47.1,182.70000000000005,255.19999999999996,232.29999999999995,176.2
2020-07-28,127.5,453.6,649.0000000000001,251.59999999999997,165.5
2020-07-29,111.59999999999998,514.8000000000001,685.7999999999998,261.5,190.40000000000003
2020-07-30,75.10000000000001,512.1,626.7,291.40000000000003,209.3
2020-07-31,151.19999999999996,876.5000000000001,1108.6000000000001,541.7,393.6
2020-08-01,65.0,300.2,400.4,236.50000000000006,170.4
2020-08-02,55.1,280.9,365.90000000000003,220.60000000000005,163.90000000000003
2020-08-03,232.39999999999998,703.3,1059.6000000000001,260.90000000000003,176.3
2020-08-04,78.6,350.9999999999999,471.4,248.60000000000002,166.8
2020-08-05,31.799999999999997,179.1,226.8,201.49999999999997,108.19999999999999
2020-08-06,127.00000000000001,485.4,680.1,223.3,150.4
2020-08-07,520.8000000000001,1501.2000000000003,2299.4,596.9,421.3999999999999
2020-08-08,279.29999999999995,1415.0,1842.7999999999995,676.8,537.8
2020-08-09,64.2,688.3000000000001,786.5999999999999,609.9,529.0
2020-08-10,137.49999999999997,957.0,1168.2000000000003,725.6999999999999,606.7999999999998
2020-08-11,171.4,1420.8000000000002,1683.6,969.5,854.5
2020-08-12,141.49999999999997,1329.0000000000002,1546.2000000000003,1180.0000000000002,1081.1999999999998
2020-08-13,158.6,1016.6999999999999,1259.6000000000001,732.6999999999997,635.7
2020-08-14,250.0,854.5999999999999,1238.1,484.49999999999994,405.59999999999997
2020-08-15,223.00000000000003,797.3,1139.3,575.6999999999999,520.0999999999999
2020-08-16,142.4,745.1,963.6999999999999,654.8999999999999,617.6000000000001
2020-08-17,44.9,433.20000000000005,501.70000000000005,266.00000000000006,205.60000000000002
2020-08-18,46.3,298.2,369.1,211.19999999999996,159.0
2020-08-19,72.29999999999998,315.1,426.4000000000001,223.7,172.4
2020-08-20,36.9,277.09999999999997,333.7,347.3,244.7
2020-08-21,31.500000000000004,156.10000000000002,204.00000000000003,298.09999999999997,201.50000000000003
2020-08-22,34.0,179.1,231.29999999999998,247.09999999999997,159.2
2020-08-23,39.89999999999999,189.19999999999996,250.49999999999997,220.59999999999997,168.49999999999997
2020-08-24,66.80000000000003,313.4,415.90000000000003,215.89999999999998,171.3
2020-08-25,38.599999999999994,131.9,191.49999999999997,217.50000000000003,167.2
2020-08-26,88.40000000000002,456.80000000000007,592.4999999999998,259.70000000000005,199.9
2020-08-27,88.39999999999999,441.90000000000003,577.3,259.9,221.20000000000002
2020-08-28,189.29999999999998,511.5000000000001,801.9999999999999,228.39999999999998,180.9
2020-08-29,178.49999999999997,395.30000000000007,668.6999999999999,229.60000000000002,197.0
2020-08-30,145.9,460.09999999999997,684.2,294.9,251.8
2020-08-31,277.5,905.6000000000001,1331.0,290.79999999999995,257.7
2020-09-01,490.09999999999997,1027.0000000000002,1778.8,389.5,354.5
2020-09-02,56.599999999999994,426.9,513.7,286.5,253.9
2020-09-03,59.00000000000001,276.90000000000003,367.50000000000006,262.59999999999997,231.29999999999998
2020-09-04,82.40000000000002,430.3,556.8000000000001,289.6,240.9
2020-09-05,134.4,604.7,811.0999999999999,294.20000000000005,238.7
2020-09-06,153.89999999999998,699.5,935.4000000000001,311.3,275.1
2020-09-07,143.8,470.40000000000003,690.5000000000002,270.0,224.59999999999997
2020-09-08,89.84999999999998,380.49999999999994,518.2,226.7,170.59999999999997
2020-09-09,203.3,603.0,914.5999999999999,289.0,199.3
2020-09-10,446.2000000000001,1123.4,1807.8000000000002,383.3,338.40000000000003
2020-09-11,127.99999999999999,686.0,882.0,332.49999999999994,285.70000000000005
2020-09-12,53.10000000000001,341.5,422.7,248.20000000000002,196.60000000000002
2020-09-13,39.10000000000001,293.7,353.4,251.20000000000005,225.15
2020-09-14,997.0000000000001,1426.5000000000002,2955.0999999999995,548.6,484.09999999999997
2020-09-15,588.1,1778.8,2680.8,990.6000000000003,923.1
2020-09-16,312.5,1362.7000000000003,1842.1999999999996,736.0,651.5
2020-09-17,377.80000000000007,964.4000000000001,1543.6000000000001,436.80000000000007,351.3
2020-09-18,526.1,1174.5,1981.3,433.29999999999995,352.7
2020-09-19,239.6,923.3999999999999,1291.0999999999997,469.1,408.30000000000007
2020-09-20,172.20000000000002,855.0,1119.4000000000003,505.3,429.1
2020-09-21,458.8999999999999,1331.4,2034.6999999999998,585.2000000000002,508.80000000000007
2020-09-22,90.15000000000002,643.3000000000001,781.4000000000002,486.4999999999999,415.09999999999997
2020-09-23,28.099999999999998,290.20000000000005,333.40000000000003,257.20000000000005,217.20000000000005
2020-09-24,53.900000000000006,423.5,505.7,221.2,158.60000000000002
2020-09-25,130.8,536.3000000000001,736.5,210.5,177.79999999999995
2020-09-26,112.0,375.8999999999999,548.0,187.59999999999997,172.7
2020-09-27,78.59999999999998,301.3,422.09999999999997,223.3,195.70000000000002
2020-09-28,219.0,809.3,1144.9,308.4,276.29999999999995
2020-09-29,351.70000000000005,784.6000000000001,1323.8999999999999,367.9000000000001,336.9
2020-09-30,67.20000000000002,345.30000000000007,448.6,227.49999999999997,205.60000000000002
2020-10-01,113.40000000000002,545.8000000000001,719.7,226.50000000000003,182.89999999999998
2020-10-02,370.4,804.5,1372.7999999999997,319.19999999999993,255.6
2020-10-03,118.1,418.40000000000003,599.8000000000001,257.50000000000006,238.5999999999999
2020-10-04,39.400000000000006,270.5,330.5,142.99999999999997,117.70000000000002
2020-10-05,77.19999999999999,435.69999999999993,553.9999999999999,231.29999999999998,203.79999999999995
2020-10-06,51.699999999999996,340.30000000000007,419.6,184.20000000000002,153.9
2020-10-07,99.3,518.9000000000001,671.3,235.49999999999997,194.99999999999997
2020-10-08,196.6,564.0000000000001,865.5,232.19999999999996,184.2
2020-10-09,192.30000000000004,805.6999999999999,1100.3999999999999,251.70000000000002,218.70000000000005
2020-10-10,99.29999999999998,603.7999999999998,756.6,195.79999999999998,185.00000000000003
2020-10-11,145.70000000000002,562.9000000000001,786.1,209.40000000000006,189.80000000000004
2020-10-12,188.00000000000003,735.3,1023.7999999999998,248.2,239.00000000000003
2020-10-13,507.3999999999999,890.8,1668.1999999999998,315.79999999999995,274.50000000000006
2020-10-14,715.3000000000001,1007.6999999999998,2104.8999999999996,370.20000000000005,348.9
2020-10-15,455.70000000000005,927.9,1626.6000000000001,277.09999999999997,248.29999999999995
2020-10-16,786.4,1243.7,2449.3,320.6000000000001,304.5
2020-10-17,385.49999999999994,1006.0999999999999,1596.9000000000003,322.0000000000001,322.90000000000003
2020-10-18,349.80000000000007,1023.2000000000002,1558.8999999999999,414.40000000000003,403.5
2020-10-19,105.49999999999999,461.8000000000001,623.5,301.3999999999999,304.0
2020-10-20,45.5,291.09999999999997,360.59999999999997,341.1,299.3
2020-10-21,206.20000000000002,622.4,938.9000000000002,261.2,223.40000000000003
2020-10-22,101.8,535.3,691.3000000000001,243.29999999999998,183.90000000000003
2020-10-23,95.3,491.9000000000001,638.2,232.1,194.2
2020-10-24,24.9,201.4,239.5,181.40000000000003,146.49999999999997
2020-10-25,33.0,292.2,342.4000000000001,163.10000000000002,137.7
2020-10-26,64.9,469.5000000000001,568.9,208.4,182.59999999999997
2020-10-27,50.900000000000006,388.8999999999999,466.69999999999993,195.3,169.8
2020-10-28,42.5,347.1000000000001,412.3,200.89999999999998,204.20000000000002
2020-10-29,41.7,309.9,374.1000000000001,195.39999999999998,183.3
2020-10-30,32.400000000000006,291.4,341.2,201.4,179.3
2020-10-31,30.5,258.20000000000005,304.5,261.6,234.49999999999997
2020-11-01,24.6,144.79999999999998,182.4,233.20000000000005,197.8
2020-11-02,33.0,240.3,291.1,200.10000000000005,186.09999999999997
2020-11-03,84.8,655.8,785.6999999999999,212.2,175.59999999999994
2020-11-04,1304.2,1350.5000000000005,3350.2000000000003,496.3,509.9999999999999
2020-11-05,2042.0,1497.4000000000003,4627.900000000001,1297.8,1388.3
