MeasurementDateGMT,Brent - Ikea: Nitric Oxide (ug/m3),Brent - Ikea: Nitrogen Dioxide (ug/m3),Brent - Ikea: Oxides of Nitrogen (ug/m3),Brent - Ikea: Ozone (ug/m3),Brent - Ikea: PM10 Particulate (ug/m3)
2019-07-20,877.4000000000001,913.0,2258.5,473.4000000000001,367.0
2019-07-21,844.4999999999998,935.1999999999999,2229.8999999999996,466.99999999999994,353.0
2019-07-22,1350.3,1151.8999999999999,3222.1,361.7,533.0
2019-07-23,1705.8999999999999,1853.9999999999998,4469.999999999999,828.3,824.0
2019-07-24,1621.4999999999998,2010.0000000000002,4496.4,608.5999999999999,758.0
2019-07-25,1884.0000000000005,2595.8999999999996,5484.4000000000015,667.3000000000001,1121.0
2019-07-26,1595.0,1494.7,3940.499999999999,370.40000000000003,823.0
2019-07-27,801.3999999999999,832.0,2060.6999999999994,404.2,284.0
2019-07-28,555.6,725.1,1577.1,639.5999999999998,300.0
2019-07-29,1612.1000000000001,1506.45,3976.9999999999995,610.6,544.0
2019-07-30,767.6,946.1999999999998,2122.7000000000003,609.7999999999998,524.0
2019-07-31,1233.0,1167.5,3057.8999999999996,507.29999999999995,472.0
2019-08-01,1056.1,1228.3999999999999,2848.0,580.5000000000001,515.5
2019-08-02,1052.4,1369.1999999999998,2983.399999999999,579.8999999999999,703.0
2019-08-03,1460.6,1692.1000000000001,3931.700000000001,465.3,690.0
2019-08-04,743.7999999999997,1205.1,2345.65,756.1999999999999,589.0
2019-08-05,1019.7999999999998,1111.2,2675.1,600.9999999999999,506.0
2019-08-06,1012.7,1061.8,2614.999999999999,589.8000000000001,536.0
2019-08-07,1322.2000000000005,1231.7,3259.2000000000003,492.3,444.0
2019-08-08,1592.6000000000001,1434.0999999999997,3876.4,449.6,575.0
2019-08-09,774.5,832.9000000000002,2020.4999999999998,569.4,433.0
2019-08-10,399.5,571.3999999999999,1184.4,987.7,475.0
2019-08-11,576.3000000000001,822.6000000000001,1706.3999999999999,853.8,395.0
2019-08-12,1686.9,1397.8999999999996,3984.0999999999995,278.8,645.0
2019-08-13,1240.9500000000003,1332.9499999999998,3235.8,549.7,328.0
2019-08-14,1450.9999999999998,1267.3000000000002,3492.700000000001,247.70000000000002,408.0
2019-08-15,912.4,939.3,2338.7000000000003,497.29999999999995,349.0
2019-08-16,1268.3,1003.2,2948.399999999999,302.8,424.0
2019-08-17,882.8000000000002,927.5000000000001,2280.9,449.3,450.0
2019-08-18,855.2,998.3000000000001,2309.6,502.1,398.0
2019-08-19,1297.6999999999998,1257.1999999999998,3247.6,461.9,487.0
2019-08-20,1554.4000000000003,1507.4,3890.9000000000005,532.1000000000001,544.0
2019-08-21,2041.6000000000001,1716.5,4847.200000000002,441.30000000000007,644.0
2019-08-22,1547.9000000000003,1629.6,4002.8,457.25000000000006,582.0
2019-08-23,2312.1999999999994,1896.8000000000002,5442.5,307.9,780.0
2019-08-24,1827.3,2439.9,5242.000000000001,611.9,1099.0
2019-08-25,1181.6000000000001,2273.5999999999995,4084.5,780.1999999999998,1089.0
2019-08-26,1693.4999999999998,2467.6,5064.8,793.2000000000002,1007.0
2019-08-27,2024.9500000000005,2520.399999999999,5624.8,657.4,1130.0
2019-08-28,1383.1,1353.6000000000001,3474.2999999999997,555.0,518.0
2019-08-29,1273.5000000000002,1260.9999999999998,3214.0,612.2,450.0
2019-08-30,1343.4999999999998,1308.3,3368.2000000000007,517.9,536.0
2019-08-31,1282.9999999999998,1274.7000000000003,3241.5999999999995,480.90000000000003,556.0
2019-09-01,694.5999999999999,777.9,1843.5,666.3000000000001,288.0
2019-09-02,1655.3999999999996,1462.2000000000003,4000.2999999999997,464.4,525.0
2019-09-03,1249.8,1287.6999999999998,3203.7999999999993,580.8,431.0
2019-09-04,843.5999999999999,763.1000000000003,2056.3999999999996,664.5999999999999,311.0
2019-09-05,846.8000000000001,918.1,2216.5,682.5999999999999,343.0
2019-09-06,1835.3999999999999,1490.7000000000003,4305.2,268.0,540.0
2019-09-07,1073.8000000000002,1069.8999999999999,2716.6,400.90000000000003,446.0
2019-09-08,1234.9999999999998,1250.8,3144.5,494.29999999999995,451.0
2019-09-09,1948.3000000000002,1718.8999999999999,4706.299999999999,353.19999999999993,628.0
2019-09-10,1669.7999999999997,1415.3999999999999,3975.8000000000006,255.60000000000002,681.0
2019-09-11,1445.85,1144.05,3361.2000000000007,307.0,416.0
2019-09-12,1747.3000000000002,1275.0,3954.0000000000005,226.50000000000003,475.0
2019-09-13,1296.4,1313.6,3301.0000000000005,380.70000000000005,462.5
2019-09-14,2630.8999999999996,2018.0,6052.600000000001,185.29999999999995,803.0
2019-09-15,1283.0,1333.5999999999997,3301.0999999999995,292.7,493.0
2019-09-16,1575.4999999999995,1149.6,3565.2,153.60000000000002,483.0
2019-09-17,1266.3,1282.6999999999998,3224.600000000001,396.3,523.0
2019-09-18,2189.0,1757.3,5113.200000000001,282.5,780.0
2019-09-19,2464.4000000000005,1841.6,5620.199999999999,212.4,791.0
2019-09-20,2203.0000000000005,1915.2999999999995,5293.499999999998,402.59999999999997,953.0
2019-09-21,1360.3000000000002,1854.2,3939.7,427.29999999999995,890.0
2019-09-22,998.0999999999998,1381.5,2912.2,468.99999999999994,558.0
2019-09-23,1306.1000000000001,1147.7,3150.5,477.9999999999999,411.0
2019-09-24,1315.6999999999998,1206.6000000000001,3223.9,344.5,419.0
2019-09-25,1372.2000000000003,1188.9,3292.600000000001,309.4,335.5
2019-09-26,1326.8,1274.3,3308.600000000001,374.50000000000006,488.0
2019-09-27,1414.2,1300.7,3469.5,405.60000000000014,605.0
2019-09-28,972.1999999999997,1074.1999999999996,2565.2999999999997,520.4,463.0
2019-09-29,516.3000000000001,615.6999999999999,1407.3999999999999,701.1999999999999,241.0
2019-09-30,2380.6000000000004,1420.4000000000003,5070.4,281.6,565.0
2019-10-01,1673.1999999999996,1360.8999999999999,3926.8,352.5,547.0
2019-10-02,1225.3000000000002,1077.1999999999998,2956.3999999999996,411.2,434.0
2019-10-03,3895.499999999999,1741.8,7714.7,285.9,1177.0
2019-10-04,2279.4,1508.1999999999998,5002.799999999999,298.8,801.0
2019-10-05,2067.1,1628.8000000000004,4798.4,171.6,706.0
2019-10-06,539.2,693.3,1520.2000000000003,621.9,274.0
2019-10-07,2271.8999999999996,1449.1999999999996,4932.799999999998,244.9,639.0
2019-10-08,1922.2499999999998,1508.2,4455.45,247.70000000000002,749.0
2019-10-09,1593.4999999999998,1340.9,3783.8999999999996,429.1,499.0
2019-10-10,1564.6999999999998,1188.4999999999998,3588.2000000000003,457.8,781.0
2019-10-11,1060.3,1159.9,2785.9000000000005,591.4000000000001,425.0
2019-10-12,2366.4,1881.7000000000003,5510.200000000001,221.7,456.0
2019-10-13,1177.1,1299.2,3104.2999999999993,445.1,367.0
2019-10-14,2868.9999999999995,1674.6,6073.9,126.5,613.0
2019-10-15,2175.6,1517.0000000000002,4853.099999999999,258.2,615.0
2019-10-16,2516.7,1632.8,5491.3,345.4,655.0
2019-10-17,3071.9,1832.1000000000004,6542.0999999999985,268.3,783.0
2019-10-18,1466.5,1421.8999999999999,3670.2999999999993,603.1999999999999,531.0
2019-10-19,2374.5999999999995,1747.4000000000003,5388.500000000001,344.3,653.0
2019-10-20,1831.8999999999999,1275.3000000000004,4084.4000000000005,246.59999999999997,503.0
2019-10-21,1035.8999999999999,1100.9,2688.8000000000006,467.0000000000001,380.0
2019-10-22,4959.849999999999,2068.4,9673.550000000001,87.3,1284.0
2019-10-23,4376.4,1891.5000000000002,8601.800000000001,40.80000000000001,1360.0
2019-10-24,2975.7,1613.5,6175.9000000000015,41.9,787.0
2019-10-25,1694.2999999999997,1157.5000000000002,3755.6,494.49999999999994,670.0
2019-10-26,560.1,736.6,1595.5,899.1999999999998,388.0
2019-10-27,2383.6,1449.4999999999995,5104.000000000001,240.5,1007.0
2019-10-28,3857.1,1784.8999999999996,7699.200000000001,89.0,1493.0
2019-10-29,1693.3,1661.9,4258.299999999999,404.10000000000014,735.0
2019-10-30,2105.4,1685.1,4913.400000000001,267.8,1005.0
2019-10-31,3142.1000000000004,1646.6000000000004,6464.599999999999,82.80000000000001,1417.0
2019-11-01,2200.6000000000004,1412.7999999999997,4787.199999999999,190.39999999999998,596.0
2019-11-02,709.6999999999999,769.6,1858.1000000000001,802.1999999999999,388.0
2019-11-03,2362.5000000000005,1470.8000000000002,5093.7,211.8,709.0
2019-11-04,4467.2,1885.7,8735.1,101.80000000000001,1092.0
2019-11-05,1367.8999999999999,1138.3000000000002,3235.35,222.9,501.0
2019-11-06,3225.1000000000004,1715.1999999999996,6660.3,215.30000000000004,1398.0
2019-11-07,3042.5000000000005,1622.9,6287.800000000001,296.0,831.0
2019-11-08,3520.0000000000005,1391.6999999999998,6789.100000000001,138.39999999999998,837.0
2019-11-09,2565.8,1556.6999999999998,5490.800000000001,135.2,694.0
2019-11-10,2911.6,1514.3,5978.400000000001,272.40000000000003,798.0
2019-11-11,1360.1999999999998,1302.2999999999997,3388.4000000000005,438.1,516.0
2019-11-12,1910.8999999999999,1452.2999999999997,4382.399999999998,411.49999999999994,493.0
2019-11-13,2593.0,1603.0,5579.2,278.6,1017.0
2019-11-14,3118.2000000000003,1948.6,6730.099999999999,294.09999999999997,813.0
2019-11-15,1018.8000000000001,1046.5,2608.7000000000003,309.2999999999999,461.0
2019-11-16,3337.3999999999996,1623.8999999999999,6741.000000000001,99.0,883.0
2019-11-17,4293.9,1631.3000000000002,8215.3,36.99999999999999,1079.0
2019-11-18,1674.5,1291.0,3858.499999999999,319.2000000000001,522.0
2019-11-19,7110.600000000001,2523.3,13426.1,31.900000000000002,1916.0
2019-11-20,2334.9999999999995,1696.3,5276.799999999999,296.80000000000007,1134.0
2019-11-21,2661.0,1494.6999999999998,5575.000000000001,115.80000000000001,1398.0
2019-11-22,2019.3999999999999,1654.1000000000001,4750.799999999998,263.0,760.0
2019-11-23,1925.6000000000001,1383.1,4335.5,151.3,671.0
2019-11-24,2234.6,1310.1000000000001,4736.399999999999,156.89999999999998,681.0
2019-11-25,2098.5000000000005,1504.6999999999998,4722.4,285.2,510.0
2019-11-26,1619.6000000000001,1522.1000000000001,3963.7999999999997,419.39999999999986,484.0
2019-11-27,2595.4999999999995,1857.7,5837.3,268.1,512.0
2019-11-28,1217.4,1188.5000000000002,3054.9,328.0,350.0
2019-11-29,3578.8,1850.0,7337.5,178.30000000000004,907.0
2019-11-30,3315.099999999999,2038.3,7121.4000000000015,54.5,973.0
2019-12-01,983.0999999999999,1194.1,2701.4,376.70000000000005,372.0
2019-12-02,2948.1000000000004,1833.6,6353.8,125.89999999999999,839.0
2019-12-03,4494.599999999999,2266.6,9157.699999999999,56.2,1471.0
2019-12-04,8702.65,2898.1500000000005,16242.199999999999,40.79999999999999,1938.0
2019-12-05,3847.1,1901.2000000000005,7799.799999999999,202.5,719.0
2019-12-06,1145.1000000000001,1267.0,3022.9999999999995,546.9999999999999,307.0
2019-12-07,1559.1000000000004,1354.3999999999999,3745.1999999999994,467.4,710.0
2019-12-08,574.8000000000001,816.2,1698.4000000000003,1082.8999999999999,495.0
2019-12-09,1500.0,1054.3000000000002,3354.1,743.2999999999998,502.0
2019-12-10,1746.4999999999993,1257.3999999999999,3935.499999999999,516.6,441.0
2019-12-11,2619.7000000000003,1871.9999999999998,5888.2,293.80000000000007,501.0
2019-12-12,2270.85,1792.4999999999998,5274.349999999999,271.6,419.0
2019-12-13,1031.8,1070.4,2652.2000000000003,778.1999999999999,446.0
2019-12-14,939.9000000000001,1172.1000000000001,2613.3000000000006,918.2000000000002,494.0
2019-12-15,714.7999999999997,985.7999999999998,2082.2,1006.2000000000002,374.0
2019-12-16,3330.2000000000003,1933.4999999999998,7039.950000000002,335.5999999999998,831.0
2019-12-17,2658.3999999999996,1917.8,6012.000000000001,107.09999999999998,461.0
2019-12-18,3163.2,1810.6,6660.9,288.79999999999995,590.0
2019-12-19,1050.6,1087.8999999999999,2698.3000000000006,590.6,533.0
2019-12-20,2305.0999999999995,1835.1,5369.8,310.90000000000003,361.0
2019-12-21,1142.6000000000001,1351.2999999999997,3103.3000000000006,625.8000000000001,389.0
2019-12-22,1205.1,1289.1999999999998,3137.1,544.7999999999998,346.0
2019-12-23,1781.4,1553.4,4285.3,364.29999999999995,618.0
2019-12-24,911.0999999999999,1228.6,2625.7999999999997,609.7,460.0
2019-12-25,2228.2999999999997,1196.5,4613.5,551.3999999999999,606.0
2019-12-26,860.5,1075.1000000000001,2394.6000000000004,549.3,355.0
2019-12-27,2344.1000000000004,1448.8999999999999,5043.400000000001,258.2,626.0
2019-12-28,1550.9,1302.0000000000002,3680.2999999999993,259.69999999999993,653.0
2019-12-29,1142.9,1058.5,2810.8,416.70000000000005,589.0
2019-12-30,2335.3,1330.1,4911.000000000001,92.20000000000002,778.0
2019-12-31,1621.7,1273.8999999999999,3760.699999999999,113.0,745.0
2020-01-01,2349.7999999999997,1615.9999999999998,5219.099999999999,95.69999999999999,847.0
2020-01-02,864.2000000000002,1040.8999999999999,2366.100000000001,611.8000000000001,284.0
2020-01-03,831.1999999999999,1117.6,2392.0000000000005,676.3,313.0
2020-01-04,1631.4999999999998,1649.6,4151.4,342.90000000000003,451.0
2020-01-05,1003.2999999999998,1395.2,2933.5,624.6999999999999,272.0
2020-01-06,1246.6999999999998,1333.9,3245.2999999999997,713.8000000000001,420.0
2020-01-07,1403.7,1430.1999999999998,3582.2,438.29999999999995,568.0
2020-01-08,1852.8999999999999,1555.1,4396.0,419.5999999999999,991.0
2020-01-09,1166.2,1246.1,3034.5000000000005,591.1999999999998,473.0
2020-01-10,1382.5999999999997,1335.3999999999999,3455.0000000000005,579.5999999999999,523.0
2020-01-11,546.4999999999999,819.0000000000001,1656.4999999999998,1085.4,472.0
2020-01-12,824.0999999999999,1015.3000000000001,2278.6000000000004,875.5,335.0
2020-01-13,1072.2,1147.5,2791.3000000000006,832.5,474.0
2020-01-14,855.8000000000001,1008.4000000000001,2320.8,937.9000000000001,346.0
2020-01-15,1657.2000000000003,1669.1000000000004,4209.6,616.4,548.0
2020-01-16,1183.3999999999999,1243.1,3057.7999999999997,696.6,678.0
2020-01-17,1606.0000000000002,1635.8000000000004,4097.6,581.9,498.0
2020-01-18,1998.3999999999999,1688.6000000000004,4752.400000000001,209.20000000000002,564.0
2020-01-19,3251.2999999999997,1914.1,6899.3,123.3,801.0
2020-01-20,6195.300000000001,2576.7000000000003,12075.5,52.900000000000006,1496.0
2020-01-21,6485.850000000001,2492.05,12437.2,54.9,1067.5
2020-01-22,3024.0000000000005,1770.8999999999996,6407.4,76.1,429.0
2020-01-23,2595.3000000000006,1747.6000000000004,5726.899999999999,125.90000000000003,506.0
2020-01-24,3160.1,1813.2,6658.700000000001,121.50000000000004,494.0
2020-01-25,1885.5,1483.1,4374.1,274.2,924.0
2020-01-26,716.8,976.6000000000001,2076.3,590.4000000000001,472.0
2020-01-27,2002.7000000000005,1829.8999999999999,4901.4,480.4000000000001,417.0
2020-01-28,1309.4,1501.6000000000001,3509.2,756.0000000000001,471.0
2020-01-29,1681.1,1761.5,4339.4,548.3,815.0
2020-01-30,1628.0000000000002,1457.5000000000002,3954.1,550.3,313.0
2020-01-31,1133.2000000000005,1224.7999999999997,2962.5000000000005,649.5000000000002,321.0
2020-02-01,834.6,1122.8,2402.7000000000003,849.9999999999999,634.0
2020-02-02,787.2000000000002,1174.1000000000001,2381.5,765.1999999999999,590.0
2020-02-03,876.9000000000002,1143.0,2487.099999999999,913.1,646.0
2020-02-04,643.2000000000002,978.8,1965.3,896.3000000000002,482.0
2020-02-05,3840.6000000000004,2135.9999999999995,8024.800000000001,109.1,1324.0
2020-02-06,5311.5,2392.8499999999995,10536.599999999999,62.400000000000006,1296.0
2020-02-07,2973.1000000000004,1784.2,6342.999999999999,240.40000000000003,1059.0
2020-02-08,1135.5,1326.0,3067.3,714.9,710.0
2020-02-09,243.80000000000004,382.6,756.6,1334.3,247.0
2020-02-10,718.3000000000001,922.1,2023.5,1120.6,437.0
2020-02-11,814.9,1030.5000000000002,2280.3999999999996,1126.2,621.0
2020-02-12,1643.3,1639.9,4159.6,709.5999999999999,647.0
2020-02-13,860.7999999999998,1261.3,2581.1,874.6000000000003,254.0
2020-02-14,2347.2,1702.6000000000001,5301.4,563.5,841.0
2020-02-15,362.49999999999994,499.90000000000003,1055.6999999999998,947.9,141.0
2020-02-16,478.30000000000007,822.6,1556.0,1100.9,143.0
2020-02-17,966.0,1272.6000000000001,2753.9000000000005,942.1999999999999,647.0
2020-02-18,1328.9,1583.0,3620.5000000000005,723.5,609.0
2020-02-19,1850.2000000000003,1701.3,4538.600000000001,582.1999999999998,554.0
2020-02-20,772.4000000000001,1075.1,2259.6,945.3000000000002,279.0
2020-02-21,1203.3000000000002,1494.5999999999995,3339.7000000000003,788.4999999999999,830.0
2020-02-22,534.1999999999999,807.6,1626.9,1216.4999999999998,580.0
2020-02-23,683.0,877.3000000000001,1925.0,845.2,290.0
2020-02-24,927.1999999999999,1140.5000000000002,2562.3,735.3000000000001,305.0
2020-02-25,1228.8793103448274,1381.9310344827584,3266.224137931035,811.8,436.0
2020-02-26,978.9206896551724,1189.2689655172417,2690.675862068965,819.7999999999998,505.0
2020-02-27,1271.7,1437.4,3387.6000000000004,547.6,502.0
2020-02-28,1653.1999999999998,1529.2999999999997,4064.099999999999,458.0999999999999,492.0
2020-02-29,622.8000000000001,806.4000000000001,1761.5000000000002,1063.8000000000002,479.0
2020-03-01,776.7,1015.3999999999999,2206.1,1024.5,484.0
2020-03-02,1134.5000000000002,1411.3,3150.8,626.4,432.0
2020-03-03,1738.7999999999997,1680.5999999999997,4346.3,383.6,739.0
2020-03-04,3407.1,2241.2,7465.1,135.7,909.0
2020-03-05,869.0999999999999,1212.3999999999999,2545.0,502.59999999999997,260.0
2020-03-06,1989.6000000000001,1550.9999999999998,4601.2,545.4000000000001,772.0
2020-03-07,1666.1000000000004,1479.3,4033.9,564.5,830.0
2020-03-08,693.0,978.7,2041.1999999999998,991.8000000000001,397.0
2020-03-09,1272.1000000000001,1315.2999999999997,3266.3,681.4,602.0
2020-03-10,756.8,878.9000000000001,2039.2000000000003,717.3,280.0
2020-03-11,1565.458659217877,1750.845810055866,4150.674301675977,696.7482242990652,674.2631578947368
2020-03-12,1729.9553072625697,2056.8603351955303,4709.0100558659215,636.8254205607477,787.3082706766917
2020-03-13,1653.4770949720667,1978.6659217877095,4513.577653631284,662.4493457943928,761.3233082706768
2020-03-14,1576.9988826815643,1900.4715083798883,4318.145251396647,688.0732710280372,735.3383458646615
2020-03-15,1500.5206703910612,1822.2770949720668,4122.712849162011,713.6971962616822,709.3533834586466
2020-03-16,1424.0424581005586,1744.0826815642458,3927.280446927374,739.3211214953269,683.3684210526316
2020-03-17,1347.5642458100558,1665.8882681564241,3731.848044692737,764.9450467289721,657.3834586466165
2020-03-18,1271.0860335195528,1587.6938547486034,3536.4156424581006,790.5689719626173,631.3984962406015
2020-03-19,1194.6078212290502,1509.499441340782,3340.983240223463,816.1928971962615,605.4135338345865
2020-03-20,1118.1296089385473,1431.305027932961,3145.5508379888265,841.8168224299064,579.4285714285714
2020-03-21,1041.6513966480445,1353.1106145251395,2950.11843575419,867.4407476635513,553.4436090225564
2020-03-22,965.1731843575418,1274.9162011173182,2754.6860335195533,893.0646728971965,527.4586466165413
2020-03-23,888.694972067039,1196.721787709497,2559.2536312849156,918.6885981308416,501.47368421052636
2020-03-24,812.216759776536,1118.5273743016758,2363.8212290502793,944.3125233644856,475.48872180451133
2020-03-25,735.7385474860334,1040.3329608938545,2168.3888268156425,969.9364485981307,449.5037593984963
2020-03-26,659.2603351955306,962.1385474860332,1972.9564245810056,995.5603738317756,423.5187969924812
2020-03-27,582.7821229050277,883.9441340782121,1777.5240223463688,1021.1842990654209,397.5338345864661
2020-03-28,506.303910614525,805.7497206703907,1582.0916201117316,1046.8082242990658,371.5488721804512
2020-03-29,429.82569832402214,727.5553072625695,1386.6592178770948,1072.43214953271,345.56390977443607
2020-03-30,353.34748603351943,649.3608938547484,1191.2268156424582,1098.056074766355,319.5789473684211
2020-03-31,276.8692737430166,571.166480446927,995.7944134078213,1123.6799999999998,293.59398496240607
2020-04-01,200.39106145251384,492.9720670391058,800.3620111731843,1149.303925233645,267.609022556391
2020-04-02,136.00446927374293,459.0139664804467,667.6189944134078,1168.6936448598133,361.10526315789474
2020-04-03,1174.8999999999999,1150.3,2951.6,775.6,665.0
2020-04-04,1109.8000000000002,960.6999999999999,2662.2999999999997,952.7,665.0
2020-04-05,119.49999999999999,432.79999999999995,615.8,1732.3999999999999,405.0
2020-04-06,333.1,772.0999999999999,1282.7,1359.9,427.0
2020-04-07,974.6,1396.6000000000004,2890.8999999999996,766.2999999999998,1007.0
2020-04-08,642.1,1522.0999999999997,2506.3,966.9000000000001,1379.0
2020-04-09,815.4,1462.6999999999996,2712.9,958.5000000000001,1471.0
2020-04-10,502.0,1155.2,1924.7,1183.1,1035.0
2020-04-11,563.2,1187.1,2050.5,1122.4,918.0
2020-04-12,236.10000000000008,948.3000000000002,1310.3999999999999,1374.6999999999998,714.0
2020-04-13,102.7,339.4,496.9,1549.9000000000003,483.0
2020-04-14,532.8000000000001,1128.8,1945.8999999999996,1172.1000000000001,493.0
2020-04-15,1009.9000000000001,1570.8,3119.3,812.3000000000001,970.0
2020-04-16,815.3,1742.5,2992.9999999999995,657.9000000000001,1480.0
2020-04-17,562.2,1228.8,2090.4500000000003,877.5000000000001,642.0
2020-04-18,424.7000000000001,1032.4,1683.5999999999997,752.3999999999999,673.0
2020-04-19,184.0,713.6,995.6000000000001,1196.6000000000001,500.0
2020-04-20,299.39999999999986,856.4000000000002,1315.2999999999997,1236.4,698.0
2020-04-21,351.1,982.1,1520.9000000000003,1246.1,842.0
2020-04-22,383.59999999999997,1113.1,1700.7999999999997,1244.6000000000001,853.0
2020-04-23,457.59999999999997,1362.7,2064.1,1199.9,904.0
2020-04-24,584.6000000000001,1267.6000000000001,2163.7,1341.7,870.0
2020-04-25,360.0999999999999,1055.1,1607.3999999999994,1297.0999999999997,588.0
2020-04-26,295.90000000000003,905.2,1358.4999999999995,1520.4,495.0
2020-04-27,597.7,1103.3999999999999,2019.9999999999998,1095.7999999999997,734.0
2020-04-28,856.9999999999999,1377.2000000000003,2691.1000000000004,601.2,246.0
2020-04-29,766.9999999999999,1025.3000000000002,2201.3999999999996,976.8999999999999,494.0
2020-04-30,578.1999999999999,920.5,1806.8999999999996,1054.2,394.0
2020-05-01,463.79999999999995,836.8,1547.8,1140.7999999999997,413.0
2020-05-02,338.2,769.9000000000001,1288.3,1322.2999999999997,330.0
2020-05-03,428.4,1081.5000000000002,1737.6000000000001,999.5,458.0
2020-05-04,528.8,1212.5000000000002,2023.5999999999997,1145.3999999999999,556.0
