MeasurementDateGMT,Bexley - Belvedere West: Nitric Oxide (ug/m3),Bexley - Belvedere West: Nitrogen Dioxide (ug/m3),Bexley - Belvedere West: Oxides of Nitrogen (ug/m3),Bexley - Belvedere West: Ozone (ug/m3),Bexley - Belvedere West: PM10 Particulate (ug/m3)
2019-11-28,145.79999999999998,593.4,817.2,649.4999999999999,279.90000000000003
2019-11-29,643.4,754.1,1740.6999999999998,595.0,388.6
2019-11-30,890.4999999999999,1073.0,2438.4999999999995,254.09999999999997,475.4000000000001
2019-12-01,40.90000000000002,369.09999999999997,431.9,1001.9,223.4
2019-12-02,1534.3,1376.3,3729.0,188.09999999999997,600.1
2019-12-03,434.7999999999999,1196.6999999999998,1863.6999999999996,271.1,422.5
2019-12-04,2223.6,1186.7999999999995,4596.3,238.89999999999995,649.3000000000001
2019-12-05,788.8000000000002,793.6,2003.2999999999995,634.3000000000001,491.00000000000006
2019-12-06,12.099999999999998,297.1000000000001,315.20000000000005,1380.4,183.30000000000004
2019-12-07,18.699999999999996,348.79999999999995,377.69999999999993,1161.4,262.3
2019-12-08,-0.10000000000000053,122.10000000000001,122.19999999999997,1713.4999999999995,347.3
2019-12-09,136.0,635.3000000000001,844.0999999999999,996.8999999999997,271.29999999999995
2019-12-10,70.69999999999997,403.69999999999993,511.7,1130.0000000000002,306.30000000000007
2019-12-11,101.60000000000001,668.3000000000001,824.1999999999999,994.4,291.8
2019-12-12,37.300000000000004,500.1,557.2999999999998,1047.6999999999998,235.39999999999998
2019-12-13,31.899999999999995,423.5,472.5,1298.4,274.5
2019-12-14,13.299999999999999,310.3,331.0,1622.0,357.1
2019-12-15,7.699999999999999,167.70000000000005,179.80000000000004,1704.3999999999999,284.90000000000003
2019-12-16,247.70000000000002,800.8,1180.6999999999998,916.9000000000001,253.4
2019-12-17,131.70000000000002,1084.1000000000001,1286.1000000000004,526.0999999999999,264.0
2019-12-18,218.8,820.9,1156.7,618.0999999999999,334.79999999999995
2019-12-19,21.6,265.8,299.2,1120.0,422.7
2019-12-20,128.0,716.0999999999999,912.5,949.0,165.7
2019-12-21,12.100000000000001,247.0,265.59999999999997,1469.1,245.70000000000002
2019-12-22,22.8,399.2000000000001,434.1000000000001,1243.9000000000003,171.3
2019-12-23,31.7,416.8999999999999,465.5,1101.6,284.0
2019-12-24,17.300000000000004,305.00000000000006,331.3,1377.3999999999999,301.49999999999994
2019-12-25,299.6,592.4999999999999,1052.1999999999998,808.3000000000001,268.29999999999995
2019-12-26,118.59999999999998,499.29999999999995,681.3,963.1999999999999,293.40000000000003
2019-12-27,605.0999999999999,708.5000000000002,1636.3999999999999,465.40000000000003,330.3
2019-12-28,278.9000000000001,518.4,945.7999999999998,478.70000000000005,350.50000000000006
2019-12-29,374.9,533.6,1108.6,607.6000000000001,422.3
2019-12-30,804.8,842.3,2076.2999999999997,115.3,517.1999999999999
2019-12-31,287.29999999999995,818.1999999999998,1258.2999999999997,147.1,652.3000000000001
2020-01-01,503.50000000000006,947.0999999999999,1719.7,88.89999999999998,932.9000000000001
2020-01-02,20.599999999999998,283.69999999999993,315.40000000000003,1125.4,358.9499999999999
2020-01-03,22.899999999999995,508.19999999999993,543.0999999999999,1245.6000000000001,327.7
2020-01-04,46.800000000000004,717.3,788.9,925.2,333.0
2020-01-05,13.999999999999996,392.40000000000003,413.59999999999997,1389.1000000000004,231.70000000000002
2020-01-06,24.3,333.6,370.7,1387.3999999999999,338.19999999999993
2020-01-07,26.200000000000003,311.6,351.4,1238.4,419.4
2020-01-08,87.1,640.5,774.0999999999999,888.4,585.8
2020-01-09,17.099999999999998,233.99999999999997,260.0,1378.7999999999997,299.5
2020-01-10,65.8,689.9999999999999,790.9000000000001,1019.9999999999999,276.1
2020-01-11,8.6,166.60000000000002,180.00000000000006,1636.6,432.40000000000003
2020-01-12,10.500000000000002,234.79999999999995,251.10000000000002,1522.2499999999998,257.65
2020-01-13,17.4,203.79999999999995,230.49999999999991,1568.1999999999998,341.6000000000001
2020-01-14,12.8,161.49999999999997,181.00000000000003,1667.3999999999999,314.79999999999995
2020-01-15,28.899999999999995,430.20000000000005,474.8999999999999,1353.3999999999999,289.20000000000005
2020-01-16,23.6,303.90000000000003,340.19999999999993,1283.9,360.0
2020-01-17,26.099999999999998,415.0499999999999,455.25000000000006,1334.1999999999998,265.2
2020-01-18,216.10000000000005,983.7000000000002,1314.9,668.1999999999999,383.1
2020-01-19,587.1,1075.3000000000002,1975.5,399.8999999999999,447.40000000000003
2020-01-20,1698.9,1548.0999999999997,4152.9,70.00000000000001,747.0
2020-01-21,2251.3,1565.1000000000001,5017.1,48.900000000000006,828.5000000000001
2020-01-22,1444.6000000000001,1204.0000000000002,3419.0000000000005,20.900000000000002,849.2
2020-01-23,567.5000000000001,988.1,1857.9,131.9,568.5999999999999
2020-01-24,234.60000000000002,967.1000000000003,1326.8000000000002,215.5,502.50000000000006
2020-01-25,52.39999999999999,520.6,600.8,625.6999999999999,599.5999999999999
2020-01-26,25.7,283.1,322.70000000000005,1130.0,535.0
2020-01-27,36.400000000000006,472.19999999999993,528.0,1369.2,288.4
2020-01-28,36.3,393.1,449.00000000000006,1515.6000000000001,226.29999999999998
2020-01-29,42.400000000000006,394.90000000000003,459.7,1438.2999999999997,390.5
2020-01-30,36.6,346.79999999999995,402.7,1182.1999999999998,236.30000000000004
2020-01-31,22.600000000000005,211.6,246.5,1333.9,115.19999999999999
2020-02-01,17.999999999999996,175.49999999999994,202.79999999999998,1620.3,363.8
2020-02-02,12.5,194.70000000000002,214.20000000000002,1496.4000000000003,388.3
2020-02-03,26.200000000000003,347.20000000000005,387.3,1474.8,442.29999999999995
2020-02-04,35.39999999999999,499.8,553.8,1273.8999999999999,327.5
2020-02-05,545.0,1296.4,2132.2000000000007,374.1,651.3
2020-02-06,1023.9999999999998,1166.6999999999998,2736.8999999999996,354.09999999999997,691.0000000000001
2020-02-07,549.6,792.1999999999999,1634.1999999999998,552.6,734.5919708029198
2020-02-08,18.799999999999997,292.00000000000006,320.7999999999999,1409.9999999999998,570.7620437956205
2020-02-09,-2.0,77.3,73.89999999999998,1743.0000000000002,472.37956204379566
2020-02-10,12.400000000000002,210.8,229.79999999999998,1651.8999999999999,373.9970802919708
2020-02-11,20.6,263.59999999999997,295.3,1647.55,275.614598540146
2020-02-12,42.8,437.79999999999995,503.09999999999997,1403.5999999999997,177.23211678832112
2020-02-13,22.300000000000004,445.19999999999993,479.6,1482.6000000000001,120.92262773722626
2020-02-14,50.29999999999999,470.4,547.4,1177.6999999999998,414.90000000000003
2020-02-15,-3.3,89.10000000000001,84.4,1414.7,230.39999999999995
2020-02-16,-3.5999999999999988,121.49999999999997,116.20000000000002,1738.6,195.2
2020-02-17,10.299999999999999,216.99999999999997,233.00000000000003,1607.4000000000003,362.99999999999994
2020-02-18,13.900000000000002,272.8,294.3,1567.2999999999997,278.90000000000003
2020-02-19,27.0,398.3,439.40000000000015,1356.6999999999998,314.00000000000006
2020-02-20,12.499999999999998,316.3,336.09999999999997,1582.0000000000005,204.1
2020-02-21,11.799999999999999,229.0,247.1,1646.5999999999997,460.3
2020-02-22,6.3999999999999995,160.09999999999997,169.5,1783.6000000000006,458.40000000000003
2020-02-23,17.2,322.59999999999997,349.0,1346.8000000000002,216.60000000000002
2020-02-24,14.5,279.99999999999994,302.40000000000003,1373.5000000000002,214.50000000000003
2020-02-25,22.199999999999992,332.09999999999997,366.29999999999995,1535.6000000000004,251.50000000000003
2020-02-26,52.39999999999999,577.4999999999999,658.0,1273.1999999999998,246.39999999999998
2020-02-27,61.9,646.6999999999999,742.3,1138.5,212.39999999999995
2020-02-28,37.199999999999996,389.8,446.6,1287.6999999999998,277.1000000000001
2020-02-29,20.7,150.8,182.6,1727.8999999999999,503.6000000000001
2020-03-01,14.499999999999998,154.6,177.2,1816.5999999999997,294.29999999999995
2020-03-02,31.4,483.99999999999994,532.6,1390.1,236.1
2020-03-03,117.9,808.2000000000002,988.9000000000001,1093.6999999999998,359.9
2020-03-04,64.00000000000003,744.8000000000001,843.1000000000003,1012.3,353.8
2020-03-05,37.60000000000001,425.1,483.5,1147.6153846153848,391.3
2020-03-06,316.7,773.3,1258.5,1135.0846153846155,443.5
2020-03-07,111.8,520.4,691.8,1239.1000000000001,507.1
2020-03-08,60.50000000000001,149.90000000000003,242.49999999999997,1783.6000000000001,336.4000000000001
2020-03-09,86.69999999999999,275.3,408.19999999999993,1511.8999999999999,324.6
2020-03-10,78.49999999999999,208.9,330.1000000000001,1270.3999999999999,172.49999999999997
2020-03-11,64.5,211.30000000000004,310.20000000000005,1770.1,239.00000000000003
2020-03-12,68.59999999999998,188.8,294.29999999999995,1667.8000000000002,406.70000000000005
2020-03-13,86.30000000000001,419.09999999999997,551.3000000000001,1425.1000000000004,414.3999999999999
2020-03-14,53.5,185.0,266.90000000000003,1614.5999999999995,284.8
2020-03-15,42.3,258.6,323.5,1683.1,241.90000000000003
2020-03-16,111.79999999999997,682.8,854.5000000000001,1074.3999999999996,390.50000000000006
2020-03-17,57.400000000000006,279.99999999999994,367.9000000000001,1520.8000000000002,370.90000000000003
2020-03-18,50.79999999999999,261.8,339.90000000000003,1467.9,352.69999999999993
2020-03-19,43.10000000000001,364.70000000000005,430.40000000000003,1196.0,416.8
2020-03-20,52.7,285.5,365.9,1491.6999999999998,382.6
2020-03-21,35.6,234.5,289.20000000000005,1504.1999999999998,465.1
2020-03-22,38.900000000000006,357.3,417.3,1295.9,485.8
2020-03-23,247.2,911.5,1291.1000000000001,922.5,747.3
2020-03-24,193.8,750.2,1047.1,1092.1,572.0
2020-03-25,568.7000000000002,970.0,1842.5,929.2000000000002,847.4000000000002
2020-03-26,67.39999999999999,598.5000000000001,701.8999999999999,1426.9999999999998,885.5
2020-03-27,38.8,326.2,385.29999999999995,1923.5,901.9999999999999
2020-03-28,17.599999999999998,154.5,181.29999999999998,2057.8999999999996,572.4000000000001
2020-03-29,19.300000000000008,130.79999999999998,160.7,1799.0,400.90000000000003
2020-03-30,26.099999999999998,238.5,278.59999999999997,1545.2999999999997,328.2
2020-03-31,33.50000000000001,355.3,406.59999999999997,1597.0999999999997,455.9999999999999
2020-04-01,129.90000000000003,592.6999999999999,792.1,1230.1,384.6
2020-04-02,42.300000000000004,438.90000000000003,503.40000000000003,1445.8999999999999,302.09999999999997
2020-04-03,36.1,461.0999999999999,516.6,1434.7,387.19999999999993
2020-04-04,31.199999999999992,429.3999999999999,477.2999999999999,1283.7,404.00000000000006
2020-04-05,22.000000000000004,269.6,302.90000000000003,1816.2000000000003,404.49999999999994
2020-04-06,33.599999999999994,372.9,424.09999999999997,1655.5,323.90000000000003
2020-04-07,190.50000000000003,906.3000000000001,1198.2,1063.1000000000004,672.1
2020-04-08,129.09999999999997,844.8999999999999,1043.3000000000002,1332.3999999999996,1256.3999999999999
2020-04-09,282.19999999999993,918.5,1350.9,1196.7,1340.7
2020-04-10,74.9,794.2,908.6000000000001,1275.6,1156.6000000000001
2020-04-11,180.2,816.4999999999998,1093.1000000000001,984.5,835.0000000000001
2020-04-12,14.1,324.9,346.1,1882.1,590.4999999999999
2020-04-13,31.5,201.60000000000002,249.9,1777.8,459.09999999999997
2020-04-14,18.900000000000006,307.20000000000005,336.9,1840.6,411.20000000000005
2020-04-15,106.59999999999998,710.0,873.8000000000001,1369.7,813.9000000000001
2020-04-16,107.89999999999998,854.2,1019.4999999999997,1207.7000000000003,1231.4999999999998
2020-04-17,15.6,233.39999999999995,257.3,1736.5000000000002,607.4
2020-04-18,34.300000000000004,398.0,450.3,1321.5,600.9000000000001
2020-04-19,25.6,269.6,308.7,1506.5,526.45
2020-04-20,29.9,309.49999999999994,355.69999999999993,1647.4999999999998,732.8999999999999
2020-04-21,22.200000000000003,327.6,361.5999999999999,1842.6,932.3
2020-04-22,38.3,440.80000000000007,499.29999999999995,1730.8000000000002,820.9000000000002
2020-04-23,49.60000000000001,616.15,692.4,1594.6,894.5
2020-04-24,43.7,571.3,638.5,1741.1,910.1999999999999
2020-04-25,8.899999999999999,229.3,243.20000000000002,2016.7,469.5999999999999
2020-04-26,16.799999999999997,341.80000000000007,367.20000000000005,1612.1999999999998,469.1
2020-04-27,30.2,428.19999999999993,474.2,1634.8999999999999,597.2999999999998
2020-04-28,7.5,275.0,286.9,1510.8,302.2
2020-04-29,15.600000000000003,186.9,210.79999999999998,1363.1000000000001,362.00000000000006
2020-04-30,15.3,127.00000000000001,150.20000000000002,1454.9,310.59999999999997
2020-05-01,14.1,188.8,210.70000000000002,1526.6,264.6
2020-05-02,7.599999999999999,166.5,178.30000000000004,1723.7999999999997,230.5
2020-05-03,11.9,251.50000000000006,269.70000000000005,1539.0999999999997,323.8
2020-05-04,16.6,260.6,286.1,1828.6,426.7
2020-05-05,14.4,174.9,196.5,1927.6000000000001,449.8
2020-05-06,22.099999999999998,427.20000000000005,461.4,1763.1,527.6
2020-05-07,114.49999999999999,552.5,728.1000000000003,1700.8999999999996,638.6999999999999
2020-05-08,12.799999999999999,564.6999999999999,584.6,2081.7,554.5
2020-05-09,40.199999999999996,637.8000000000002,699.7,2134.7999999999997,833.7999999999997
2020-05-10,4.6000000000000005,224.29999999999995,231.20000000000002,1786.7999999999997,660.5000000000001
2020-05-11,13.4,108.6,128.89999999999998,1469.9,401.20000000000005
2020-05-12,24.599999999999998,257.8,295.5,1581.7000000000003,356.0
2020-05-13,13.000000000000002,146.4,166.70000000000002,1648.3999999999999,333.4000000000001
2020-05-14,27.000000000000004,287.8,329.5,1396.9,273.49999999999994
2020-05-15,42.099999999999994,375.19999999999993,439.6000000000001,1516.8000000000002,374.1
2020-05-16,11.3,319.49999999999994,336.6,1692.3999999999999,335.4
2020-05-17,13.2,288.2,308.3,1512.1,332.0
2020-05-18,8.1,225.90000000000003,238.2,1810.3000000000006,331.19999999999993
2020-05-19,18.600000000000005,368.59999999999997,397.0,1542.6000000000004,342.0999999999999
2020-05-20,37.70000000000001,369.40000000000003,426.99999999999994,1470.9999999999998,388.7
2020-05-21,58.89999999999999,546.0,636.3000000000002,1789.9,575.4999999999999
2020-05-22,4.3999999999999995,142.20000000000002,148.70000000000002,1797.2,644.7
2020-05-23,4.800000000000001,76.7,84.4,1559.0,516.7
2020-05-24,4.0,169.5,176.10000000000002,1521.6,432.80000000000007
2020-05-25,19.300000000000008,299.00000000000006,329.00000000000006,1581.8000000000002,455.3
2020-05-26,18.900000000000006,398.00000000000006,427.0000000000001,1740.0,453.1
2020-05-27,58.1,549.6999999999999,638.8000000000002,1467.3999999999999,553.3000000000001
2020-05-28,15.9,235.1,259.59999999999997,1577.4000000000003,461.3
2020-05-29,35.50000000000001,352.0000000000001,406.5000000000001,1526.7999999999997,557.6999999999998
2020-05-30,16.199999999999996,242.70000000000005,267.6,1954.8999999999999,492.49999999999994
2020-05-31,10.300000000000002,195.3,210.79999999999998,1959.4000000000005,438.49999999999994
2020-06-01,25.799999999999997,405.6000000000001,445.7,1676.9999999999998,501.9
2020-06-02,8.200000000000001,291.2,303.5999999999999,1867.6000000000001,459.09999999999997
2020-06-03,43.699999999999996,505.2,572.0000000000001,1406.8,535.8
2020-06-04,3.1,154.40000000000003,159.6,1494.2000000000003,256.1
2020-06-05,13.899999999999999,196.1,217.50000000000003,1373.0000000000002,209.30000000000004
2020-06-06,17.400000000000002,229.29999999999998,255.99999999999997,1033.6,250.70000000000002
2020-06-07,24.4,221.50000000000003,258.7,962.0,175.89999999999998
2020-06-08,8.299999999999999,174.29999999999998,187.1,1326.8,337.0
2020-06-09,36.400000000000006,291.79999999999995,347.6,1474.8000000000004,370.8
2020-06-10,19.700000000000003,324.79999999999995,355.09999999999997,1237.8999999999999,368.80000000000007
2020-06-11,19.2,322.3,351.40000000000003,1319.1,479.80000000000007
2020-06-12,44.8,576.1000000000001,644.6999999999998,1155.3999999999999,644.2
2020-06-13,31.8,422.70000000000005,472.6,1321.4,416.80000000000007
2020-06-14,9.100000000000001,260.30000000000007,274.40000000000003,1426.0999999999997,368.4
2020-06-15,15.000000000000002,325.90000000000003,349.3,1299.8,301.3
2020-06-16,34.1,367.90000000000003,420.5,1345.0,334.9
2020-06-17,58.899999999999984,530.0999999999999,620.7000000000002,1147.1999999999998,421.59999999999997
2020-06-18,12.700000000000001,280.29999999999995,299.7,1412.0,249.29999999999995
2020-06-19,11.3,163.1,180.9,1333.7,269.7
2020-06-20,9.799999999999999,144.99999999999997,160.39999999999998,1226.0,252.5
2020-06-21,6.400000000000001,125.89999999999998,135.9,1207.2999999999997,279.99999999999994
2020-06-22,10.8,162.50000000000003,179.29999999999998,1320.5999999999997,409.7
2020-06-23,7.399999999999999,323.0,334.1,1591.1,477.2999999999999
2020-06-24,76.10000000000001,764.8999999999999,881.1999999999999,2382.5,761.1999999999999
2020-06-25,45.00000000000001,773.4,842.5,2518.0,864.4999999999999
2020-06-26,17.999999999999996,499.8999999999999,527.8000000000001,1865.1000000000001,556.0999999999999
2020-06-27,14.400000000000002,86.40000000000005,108.49999999999997,1227.5,304.09999999999997
2020-06-28,7.2,67.29999999999998,78.3,1351.8999999999999,245.49999999999994
2020-06-29,14.300000000000004,109.9,131.50000000000003,1332.3000000000002,327.4
2020-06-30,31.8,208.1,256.6,892.2000000000002,253.60000000000002
2020-07-01,27.699999999999996,194.1,236.29999999999998,880.9000000000002,210.89999999999998
2020-07-02,32.800000000000004,304.29999999999995,354.7,865.8999999999999,243.8
2020-07-03,25.8,165.20000000000002,204.79999999999998,1093.6,373.7
2020-07-04,22.8,90.29999999999998,124.89999999999998,821.4000000000001,232.80000000000004
2020-07-05,15.300000000000002,43.400000000000006,66.8,1092.3999999999999,325.40000000000003
2020-07-06,22.499999999999996,149.6,184.00000000000003,1252.7,342.49999999999994
2020-07-07,31.2,306.0,353.5999999999999,1148.3000000000002,374.40000000000003
2020-07-08,84.10000000000001,294.9,423.5999999999999,342.09999999999997,307.0
2020-07-09,59.4,168.9,260.2,415.84999999999997,254.79999999999998
2020-07-10,28.699999999999996,190.90000000000003,234.90000000000006,1196.6,223.60000000000002
2020-07-11,31.900000000000006,298.20000000000005,346.8,1074.6,297.1
2020-07-12,86.69999999999999,342.4999999999999,475.20000000000005,1416.5,428.0000000000001
2020-07-13,25.900000000000006,290.70000000000005,330.59999999999997,1437.8000000000006,293.59999999999997
2020-07-14,28.999999999999993,170.9,215.9,1160.9,256.1
2020-07-15,37.7,291.69999999999993,349.2,901.0000000000001,247.09999999999997
2020-07-16,31.5,231.1,278.90000000000003,873.1,256.4
2020-07-17,60.65,392.4999999999999,485.8999999999999,952.5999999999999,433.2
2020-07-18,26.899999999999995,209.79999999999998,251.5,979.3999999999999,307.1
2020-07-19,19.8,221.4,251.1,955.6999999999999,233.70000000000002
2020-07-20,31.10000000000001,219.60000000000002,267.4,1246.1999999999998,335.0
2020-07-21,26.400000000000002,299.70000000000005,340.2,1345.4999999999998,335.50000000000006
2020-07-22,17.400000000000002,209.6,236.10000000000002,1910.0,364.6
2020-07-23,21.700000000000006,251.40000000000003,284.40000000000003,1735.1,387.8
2020-07-24,38.2,216.29999999999995,275.1,1049.6000000000001,273.9
2020-07-25,31.300000000000004,120.29999999999998,168.6,776.3999999999999,244.60000000000002
2020-07-26,32.3,88.60000000000001,138.10000000000002,818.0,287.40000000000003
2020-07-27,35.3,114.10000000000001,168.2,883.4,333.3
2020-07-28,35.900000000000006,191.10000000000002,245.89999999999992,1079.3,282.5
2020-07-29,40.800000000000004,311.4,374.20000000000005,1255.4999999999998,297.90000000000003
2020-07-30,37.00000000000001,479.99999999999994,536.9,1388.9,399.70000000000005
2020-07-31,64.7,621.5999999999998,720.5,2101.2,844.1000000000001
2020-08-01,22.6,123.7,158.69999999999996,1096.1000000000001,284.19999999999993
2020-08-02,21.5,118.2,151.1,1204.4999999999998,246.49999999999997
2020-08-03,22.800000000000008,153.6,189.0,1304.6,288.40000000000003
2020-08-04,41.5,252.19999999999996,316.0,1233.6,308.19999999999993
2020-08-05,17.099999999999998,81.19999999999999,107.2,1510.3000000000002,274.09999999999997
2020-08-06,80.29999999999998,441.2,564.4,960.0,395.0
2020-08-07,197.2,1088.8,1391.4999999999995,1512.8,856.6999999999998
2020-08-08,67.89999999999999,832.9999999999999,937.0999999999999,2260.0000000000005,879.3000000000001
2020-08-09,8.499999999999998,251.7,265.40000000000003,2479.2,772.9000000000001
2020-08-10,30.299999999999997,625.7,671.9,2519.4000000000005,1006.5000000000001
2020-08-11,51.49999999999999,968.0999999999999,1047.0,2364.8,1142.7
2020-08-12,35.39999999999999,898.3000000000003,952.6000000000004,2724.6,1330.8999999999996
2020-08-13,8.8,347.8999999999999,361.5999999999999,2215.3999999999996,772.2
2020-08-14,7.9,213.29999999999998,225.40000000000003,1431.8999999999999,463.1
2020-08-15,25.3,362.2,400.6,854.6999999999999,590.0
2020-08-16,23.800000000000004,403.20000000000005,439.80000000000007,1099.0000000000005,716.3999999999999
2020-08-17,15.900000000000004,286.09999999999997,310.30000000000007,1296.2,348.6
2020-08-18,10.8,169.4,185.69999999999996,1115.0,272.4
2020-08-19,38.09999999999999,311.0,369.5,594.0,315.0
2020-08-20,7.0,211.00000000000003,221.39999999999998,1276.5,506.0999999999999
2020-08-21,-1.7000000000000002,90.79999999999998,88.6,1505.1,515.7
2020-08-22,2.498001805406602e-16,119.89999999999999,120.0,1513.5000000000002,392.2000000000001
2020-08-23,4.7,143.99999999999994,151.2,1258.3,276.3
2020-08-24,20.200000000000003,245.70000000000005,275.90000000000003,1113.6,290.5
2020-08-25,7.300000000000001,103.30000000000001,113.99999999999999,1193.8000000000004,337.7
2020-08-26,12.600000000000001,300.3,319.80000000000007,1188.1000000000001,283.4
2020-08-27,17.999999999999996,373.79999999999995,401.3,871.3000000000001,389.8999999999999
2020-08-28,36.39999999999999,256.1,311.3999999999999,950.1,263.1
2020-08-29,0.49999999999999983,121.69999999999999,122.4,1229.7999999999997,284.8
2020-08-30,1.6000000000000003,131.29999999999998,133.7,1430.3000000000002,348.09999999999997
2020-08-31,53.8,464.1,546.4,929.7000000000002,283.7
2020-09-01,316.4000000000001,722.4999999999999,1207.9,950.6999999999999,453.00000000000006
2020-09-02,15.500000000000004,363.0999999999999,386.90000000000003,1468.8000000000002,343.59999999999997
2020-09-03,21.6,205.29999999999998,238.29999999999998,1008.1999999999999,288.30000000000007
2020-09-04,38.1,315.29999999999995,374.1,985.5,382.49999999999994
2020-09-05,40.5,424.59999999999997,486.70000000000005,838.3000000000001,344.20000000000005
2020-09-06,40.0,458.5,519.5,770.4000000000001,339.00000000000006
2020-09-07,88.99999999999999,399.2,535.9000000000001,691.7,303.2
2020-09-08,42.49999999999999,330.09999999999997,395.0,707.9,285.20000000000005
2020-09-09,51.50000000000001,305.50000000000006,383.8999999999999,771.9,316.29999999999995
2020-09-10,113.60000000000001,514.9,689.0000000000001,958.4999999999998,463.99999999999994
2020-09-11,115.3,583.6000000000001,760.4,857.6000000000001,407.6
2020-09-12,53.1,224.4,305.70000000000005,1191.9,311.5
2020-09-13,48.5,208.20000000000002,282.7,1119.2,284.2
2020-09-14,404.69999999999993,818.3000000000001,1438.4,989.0000000000001,801.0000000000001
2020-09-15,195.09999999999997,1270.3000000000002,1569.6999999999994,893.1999999999999,1158.9
2020-09-16,86.29999999999998,574.6999999999999,707.6,1592.4,745.3
2020-09-17,57.7,268.1,356.79999999999995,1375.6999999999998,612.8
2020-09-18,89.9,445.49999999999994,583.6,1261.1000000000001,607.5999999999999
2020-09-19,60.50000000000001,384.20000000000005,477.5999999999999,1529.6999999999996,633.6999999999999
2020-09-20,35.4,360.20000000000005,414.2,1572.6999999999998,688.0
2020-09-21,93.1,723.9999999999999,867.4999999999999,1008.4999999999998,595.4
2020-09-22,123.89999999999999,600.2,790.0999999999999,1447.4,634.8
2020-09-23,20.4,226.49999999999997,257.8,1470.2,284.49999999999994
2020-09-24,28.299999999999997,328.8,372.09999999999997,1021.8000000000001,267.5
2020-09-25,27.7,334.19999999999993,377.10000000000014,1042.2,218.5
2020-09-26,10.300000000000004,179.2,194.8,1210.5000000000002,266.6
2020-09-27,-1.8000000000000003,99.8,96.8,1346.8999999999999,268.40000000000003
2020-09-28,49.89999999999999,551.5,627.4999999999999,870.2,322.9
2020-09-29,92.79999999999998,577.6000000000001,720.2000000000002,449.1,382.5
2020-09-30,45.599999999999994,304.19999999999993,374.1000000000001,1048.1000000000001,330.20000000000005
2020-10-01,27.900000000000006,404.6,446.7,936.3999999999999,312.4
2020-10-02,29.6,504.70000000000005,550.5999999999999,913.25,296.2
2020-10-03,25.800000000000004,354.19999999999993,393.3,977.7,291.1
2020-10-04,-0.10000000000000073,175.0,175.2,1148.8000000000002,156.40000000000003
2020-10-05,31.0,365.7999999999999,413.3,855.4,279.3
2020-10-06,16.3,260.6,285.5,964.2000000000002,255.79999999999998
2020-10-07,34.150000000000006,409.8,461.70000000000005,842.1,302.2000000000001
2020-10-08,36.7,316.90000000000003,372.9,841.1000000000001,249.0
2020-10-09,87.49999999999999,625.1,759.4000000000001,570.5999999999999,284.8
2020-10-10,20.799999999999997,439.29999999999995,471.79999999999995,836.6999999999999,227.70000000000005
2020-10-11,19.0,344.00000000000006,373.09999999999997,802.7,226.99999999999997
2020-10-12,109.0,613.5999999999998,780.7,475.2,282.3
2020-10-13,53.8,482.0,564.8999999999999,614.4999999999999,295.20000000000005
2020-10-14,48.800000000000004,470.19999999999993,545.1999999999999,907.0,337.7
2020-10-15,39.00000000000001,372.50000000000006,432.70000000000005,1022.7999999999998,305.6
2020-10-16,54.800000000000004,556.8,641.0,768.6,334.19999999999993
2020-10-17,9.199999999999998,364.79999999999995,379.0,1053.2000000000003,286.3
2020-10-18,95.7,740.2999999999998,886.8999999999999,398.09999999999997,429.79999999999995
2020-10-19,18.89999999999999,404.99999999999994,434.0,1083.1999999999998,427.1
2020-10-20,8.000000000000002,252.6,265.40000000000003,1131.0,491.9000000000001
2020-10-21,44.40000000000001,556.4,624.2999999999998,750.4,319.5
2020-10-22,17.8,402.20000000000005,429.7,1126.3999999999999,340.59999999999997
2020-10-23,34.0,396.50000000000006,448.90000000000003,968.3,295.59999999999997
2020-10-24,1.2999999999999998,181.0,183.3,1331.9,291.8
2020-10-25,11.500000000000002,248.00000000000003,265.6,1152.0,261.90000000000003
2020-10-26,26.4,406.2,446.9,975.2,317.5
2020-10-27,43.900000000000006,368.1,435.70000000000005,950.9,285.8
2020-10-28,10.3,247.2,263.29999999999995,1256.6000000000001,315.70000000000005
2020-10-29,9.1,227.50000000000003,241.40000000000003,1284.0999999999997,297.0
2020-10-30,5.2,202.7,210.60000000000002,1405.0000000000002,269.9
2020-10-31,6.3999999999999995,188.10000000000005,197.9,1315.1999999999998,427.59999999999997
2020-11-01,1.1000000000000003,103.5,105.50000000000001,1308.9,393.0000000000001
2020-11-02,6.3999999999999995,171.1,181.1,1351.6,321.50000000000006
2020-11-03,36.1,542.6,598.0999999999999,1058.7,336.1
2020-11-04,830.75,1003.9999999999998,2278.2499999999995,384.9,543.1
2020-11-05,1806.9,1051.9,3822.8,108.49999999999997,1353.8
2020-11-06,1150.9,1131.6000000000001,2896.2000000000003,184.20000000000002,1259.1000000000001
2020-11-07,754.1999999999999,873.5999999999999,2030.1000000000004,101.29999999999998,899.1
2020-11-08,363.99999999999994,649.8000000000001,1207.6000000000004,138.89999999999998,898.1999999999999
2020-11-09,309.1000000000001,700.9,1174.7000000000003,206.3,506.49999999999994
2020-11-10,152.70000000000005,651.5,885.7,462.1999999999999,419.1000000000001
2020-11-11,38.7,324.7999999999999,384.1,882.4,353.3
2020-11-12,21.6,311.0,344.29999999999995,1339.8000000000002,359.2
2020-11-13,39.3,563.5,623.6000000000001,1012.1000000000001,404.8999999999999
