MeasurementDateGMT,Brent - John Keble Primary School: Nitric Oxide (ug/m3),Brent - John Keble Primary School: Nitrogen Dioxide (ug/m3),Brent - John Keble Primary School: Oxides of Nitrogen (ug/m3),Brent - John Keble Primary School: PM10 Particulate (ug/m3)
2019-07-18,295.6,679.7000000000002,1132.8000000000004,488.72421052631574
2019-07-19,327.30000000000007,711.9000000000002,1214.0,484.4126315789474
2019-07-20,180.0,415.49999999999994,691.9999999999999,480.10105263157885
2019-07-21,150.20000000000002,397.49999999999994,627.8999999999997,475.7894736842105
2019-07-22,209.09999999999997,475.3,796.0,471.4778947368421
2019-07-23,363.1999999999999,841.5000000000001,1398.6000000000001,467.1663157894737
2019-07-24,203.09999999999997,864.5,1175.9,462.85473684210524
2019-07-25,187.1,1298.4999999999998,1585.2,458.5431578947368
2019-07-26,313.9,806.9000000000001,1288.0,454.2315789473684
2019-07-27,287.6000000000001,580.6999999999999,1021.4,449.92
2019-07-28,155.8,430.19999999999993,668.9999999999999,445.60842105263157
2019-07-29,203.99999999999994,650.5999999999999,963.1000000000001,441.2968421052631
2019-07-30,137.1,498.40000000000003,708.6,436.98526315789474
2019-07-31,262.8,643.7,1046.9,432.67368421052635
2019-08-01,256.90000000000003,629.5999999999999,1023.2000000000002,428.3621052631579
2019-08-02,131.79999999999998,475.29999999999995,677.2999999999998,424.05052631578945
2019-08-03,98.8,609.7,761.9000000000002,419.73894736842095
2019-08-04,88.0,567.6999999999999,702.4999999999999,415.42736842105256
2019-08-05,209.3,580.6999999999999,901.0,411.1157894736842
2019-08-06,151.9,414.00000000000006,647.5000000000002,406.8042105263158
2019-08-07,244.99999999999997,662.8,1038.4,402.49263157894734
2019-08-08,257.2,695.5999999999998,1090.2000000000003,398.1810526315789
2019-08-09,164.7,451.6000000000001,704.2,384.3811695906433
2019-08-10,89.10000000000001,248.79999999999998,385.4999999999999,413.01805555555546
2019-08-11,105.50000000000001,414.90000000000003,576.1999999999999,437.85
2019-08-12,372.5,895.4000000000001,1466.1999999999998,433.85
2019-08-13,279.5499999999999,740.2499999999998,1168.8500000000001,429.84999999999997
2019-08-14,236.59999999999997,753.9000000000002,1116.8,425.85
2019-08-15,241.89999999999998,583.5999999999999,954.8,421.85
2019-08-16,326.6,659.7000000000002,1160.3,417.84999999999997
2019-08-17,154.20000000000002,411.99999999999994,648.3999999999999,413.85
2019-08-18,120.40000000000002,427.40000000000003,612.0999999999999,409.85
2019-08-19,218.20000000000005,614.6,949.3000000000002,405.84999999999997
2019-08-20,306.79999999999995,927.9000000000001,1398.7000000000003,401.85
2019-08-21,339.9,885.4,1407.0000000000002,397.85
2019-08-22,210.70000000000002,746.6999999999999,1069.4,393.84999999999997
2019-08-23,486.79999999999995,1107.1999999999998,1853.7,389.85
2019-08-24,199.89999999999998,1312.3999999999999,1618.8999999999999,385.85
2019-08-25,85.50000000000001,1197.3000000000002,1328.3000000000002,381.84999999999997
2019-08-26,328.2,1555.1,2057.6000000000004,377.85
2019-08-27,496.4000000000001,1573.1000000000001,2334.1000000000004,373.84999999999997
2019-08-28,201.5,646.3,955.7,369.84999999999997
2019-08-29,253.70000000000002,622.8000000000001,1011.8,365.85
2019-08-30,198.2,666.3000000000002,969.8,361.84999999999997
2019-08-31,239.80000000000007,723.7,1091.2999999999997,357.84999999999997
2019-09-01,202.40000000000003,628.6000000000001,938.8,353.85
2019-09-02,313.50000000000006,861.3000000000001,1341.8000000000004,349.84999999999997
2019-09-03,246.39999999999998,675.4000000000002,1053.0,329.0319444444445
2019-09-04,221.59999999999997,502.70000000000016,842.3000000000001,260.59999999999997
2019-09-05,461.8999999999999,869.4999999999999,1577.6,326.20000000000005
2019-09-06,330.5,922.2000000000002,1429.1999999999998,369.6
2019-09-07,191.69999999999993,528.2999999999998,822.4999999999999,275.49999999999994
2019-09-08,212.89999999999998,791.6,1118.6,345.49999999999994
2019-09-09,210.20000000000002,1043.8,1366.1000000000001,434.0000000000001
2019-09-10,538.7,1077.6000000000001,1903.1,393.8
2019-09-11,213.9,639.3,967.1,236.4
2019-09-12,305.49999999999994,673.4000000000001,1142.2,274.09999999999997
2019-09-13,168.4,516.6,774.8000000000001,300.2
2019-09-14,381.7,1189.1000000000001,1774.0,438.29999999999995
2019-09-15,301.7,970.8000000000001,1433.4999999999998,375.7
2019-09-16,396.2,701.8,1309.1,335.0
2019-09-17,284.8,615.9,1052.6999999999998,333.6
2019-09-18,205.70000000000005,884.3000000000001,1199.3999999999999,429.3
2019-09-19,717.5,1088.9,2189.6,472.3999999999999
2019-09-20,239.20000000000002,937.2,1304.3000000000002,589.2000000000002
2019-09-21,130.1,1051.3,1251.2,652.5
2019-09-22,149.9,857.8999999999999,1087.6,345.8
2019-09-23,240.3,562.3999999999999,930.5,263.1
2019-09-24,279.09999999999997,670.1000000000001,1097.6000000000001,231.00000000000003
2019-09-25,305.59999999999997,673.4,1141.8,198.1
2019-09-26,253.39999999999998,599.4999999999999,988.0,258.3
2019-09-27,213.4,557.0,883.9000000000001,315.0
2019-09-28,143.2,438.1,657.9,245.99999999999994
2019-09-29,119.10000000000001,318.59999999999997,501.3000000000001,129.8
2019-09-30,458.8,723.8999999999999,1427.6999999999998,280.6
2019-10-01,319.2,669.0,1158.7000000000003,245.8
2019-10-02,656.0000000000001,931.9999999999999,1937.4999999999998,241.49999999999997
2019-10-03,1248.3,1056.8000000000002,2970.9999999999995,501.49999999999994
2019-10-04,737.3,1059.8,2190.0,489.5
2019-10-05,211.29999999999998,876.4999999999999,1200.2999999999997,306.3
2019-10-06,196.60000000000005,550.9000000000001,851.7999999999997,242.79999999999993
2019-10-07,362.7,747.8,1303.4999999999998,278.4
2019-10-08,235.20000000000002,645.5,1005.6,409.6
2019-10-09,237.5,679.6000000000001,1043.3,253.6
2019-10-10,271.3,618.2,1034.1000000000001,336.19999999999993
2019-10-11,174.6,549.6,817.1,231.49999999999994
2019-10-12,347.59999999999997,1033.4,1566.8,205.70000000000002
2019-10-13,145.10000000000002,610.3,833.0999999999999,209.1
2019-10-14,345.00000000000006,985.4,1514.1,321.70000000000005
2019-10-15,404.59999999999997,906.4000000000001,1526.8999999999996,256.59999999999997
2019-10-16,796.9999999999999,1140.7000000000003,2362.2000000000003,345.00000000000006
2019-10-17,585.3000000000001,1128.8999999999999,2025.8000000000004,325.59999999999997
2019-10-18,201.80000000000004,667.8,977.4000000000001,286.79999999999995
2019-10-19,569.1,1055.3,1927.9,298.8
2019-10-20,512.1000000000001,704.3999999999999,1489.8000000000004,295.90000000000003
2019-10-21,266.99999999999994,660.1,1068.7,269.5
2019-10-22,1544.85,1314.2000000000003,3683.2,529.3
2019-10-23,1341.9999999999995,1310.7,3368.2000000000007,672.8999999999999
2019-10-24,866.4,1175.7,2504.0,585.6999999999999
2019-10-25,360.5,695.6,1248.3000000000002,375.30000000000007
2019-10-26,188.49999999999997,486.3,774.9,311.55
2019-10-27,672.1999999999999,1064.3,2094.8,692.0000000000001
2019-10-28,1077.5,1020.5,2672.7999999999997,874.1
2019-10-29,72.70000000000002,618.0,729.6,276.3
2019-10-30,120.5,855.4000000000001,1040.1,489.3
2019-10-31,440.90000000000003,1060.7,1736.6,797.9999999999999
2019-11-01,409.6,972.1999999999998,1600.3,403.29999999999995
2019-11-02,119.2,362.09999999999997,544.5999999999999,289.49999999999994
2019-11-03,544.9,963.9999999999998,1799.6999999999998,402.8999999999999
2019-11-04,967.3,1286.8000000000002,2769.9999999999995,410.8
2019-11-05,422.5499999999999,785.1500000000001,1432.6999999999998,338.5999999999999
2019-11-06,810.3000000000001,1217.8,2460.2000000000007,753.0
2019-11-07,589.8000000000001,1089.1999999999998,1993.4999999999998,349.3
2019-11-08,2329.2000000000003,1348.2,4919.5,595.3000000000001
2019-11-09,468.3,1004.3,1722.1,408.19999999999993
2019-11-10,593.8999999999999,872.3,1782.8000000000002,425.5
2019-11-11,459.2,1084.8999999999999,1789.3,381.7
2019-11-12,351.00000000000006,922.1,1460.5,290.59999999999997
2019-11-13,696.2,1187.1000000000001,2255.1000000000004,393.0
2019-11-14,357.49999999999994,1196.6000000000001,1745.0,244.10000000000002
2019-11-15,251.29999999999998,703.4000000000001,1088.6,425.40000000000003
2019-11-16,808.0000000000001,1053.3999999999999,2292.3,489.4
2019-11-17,2364.1000000000004,1355.9999999999998,4980.499999999999,843.5999999999999
2019-11-18,992.1000000000001,1227.8000000000002,2749.1999999999994,455.99999999999994
2019-11-19,2606.3999999999996,1754.1000000000006,5750.700000000001,876.9999999999999
2019-11-20,398.7,1214.2999999999997,1825.2000000000003,515.5
2019-11-21,300.8,946.4,1407.9000000000003,609.3
2019-11-22,322.29999999999995,1204.1000000000004,1698.7999999999997,342.3
2019-11-23,217.1,881.3,1214.4,374.19999999999993
2019-11-24,750.0000000000001,947.4999999999999,2097.7999999999993,485.8
2019-11-25,340.8,981.6,1503.8,266.3
2019-11-26,310.79999999999995,1012.7999999999998,1489.0,295.2
2019-11-27,637.8,1345.1000000000004,2323.0000000000005,261.3
2019-11-28,674.2,1006.5999999999999,2040.4999999999995,297.19999999999993
2019-11-29,1407.2000000000003,1312.8999999999999,3470.2999999999997,539.0999999999999
2019-11-30,584.3000000000001,1266.8999999999996,2163.2999999999997,443.5
2019-12-01,144.7,644.2,865.9,215.39999999999998
2019-12-02,1644.0,1563.1999999999998,4083.6,693.6999999999999
2019-12-03,1782.6,1763.2999999999997,4496.4,657.3000000000001
2019-12-04,4492.499999999999,2227.2,9115.999999999998,896.1499999999999
2019-12-05,1638.4000000000003,1204.9000000000003,3717.4999999999986,597.0999999999999
2019-12-06,229.60000000000005,730.8000000000001,1083.1999999999998,214.2
2019-12-07,228.10000000000005,726.9000000000001,1076.6999999999998,320.30000000000007
2019-12-08,98.8,386.59999999999997,537.7,399.1
2019-12-09,686.6999999999999,945.0999999999999,1997.7000000000003,383.59999999999997
2019-12-10,588.1,932.3000000000002,1833.7000000000005,408.9
2019-12-11,496.4,1230.8000000000002,1991.6000000000001,376.7
2019-12-12,424.29999999999995,1192.4,1843.3000000000004,351.79999999999995
2019-12-13,296.99999999999994,796.0000000000001,1251.8,340.0
2019-12-14,195.39999999999998,719.7,1018.8000000000001,430.90000000000003
2019-12-15,113.50000000000003,449.90000000000003,623.6999999999999,302.4999999999999
2019-12-16,661.0,1409.4,2423.2000000000003,414.5
2019-12-17,675.2,1439.0,2474.2999999999997,325.80000000000007
2019-12-18,820.3000000000001,1328.1999999999998,2585.8000000000006,460.40000000000003
2019-12-19,184.6,647.4,930.4000000000002,467.49999999999994
2019-12-20,444.1999999999999,1118.0,1798.9,203.4
2019-12-21,205.20000000000002,860.2000000000002,1174.2,292.59999999999997
2019-12-22,232.6,749.6,1106.2,239.2
2019-12-23,403.9999999999999,979.6999999999999,1599.7999999999997,430.1000000000001
2019-12-24,192.60000000000002,719.4,1014.5000000000001,387.09999999999997
2019-12-25,872.5,980.3,2317.8,444.70000000000005
2019-12-26,246.09999999999997,789.1000000000001,1166.5,355.09999999999997
2019-12-27,639.1,943.8000000000002,1923.8000000000002,401.2
2019-12-28,343.4,932.6,1458.8999999999999,477.4
2019-12-29,232.30000000000004,676.8000000000001,1033.2,462.6
2019-12-30,547.2,863.3000000000002,1702.4000000000005,572.5000000000001
2019-12-31,211.6,847.8000000000001,1172.5,638.9000000000001
2020-01-01,478.09999999999997,1058.9,1792.3999999999999,781.6999999999999
2020-01-02,152.89999999999998,622.2999999999998,857.0000000000001,292.9
2020-01-03,329.8,854.9,1360.6,268.1
2020-01-04,369.79999999999995,1055.6000000000001,1623.3,297.0
2020-01-05,120.70000000000002,642.4999999999999,827.7,153.79999999999998
2020-01-06,210.59999999999997,730.3000000000001,1053.3,314.69999999999993
2020-01-07,234.3,803.4000000000002,1162.8999999999999,381.90000000000003
2020-01-08,442.95,998.5499999999998,1677.8500000000001,634.15
2020-01-09,166.79999999999993,602.6000000000001,858.0999999999999,291.7
2020-01-10,430.59999999999997,1017.0,1676.6999999999996,252.6
2020-01-11,116.00000000000001,474.29999999999984,652.5000000000001,383.69999999999993
2020-01-12,125.2,517.3000000000001,709.3,203.29999999999998
2020-01-13,172.1,670.5999999999999,934.5999999999998,343.4000000000001
2020-01-14,159.6,552.1999999999999,796.8000000000001,271.79999999999995
2020-01-15,248.60000000000002,865.4999999999998,1247.3999999999999,262.0
2020-01-16,164.69999999999996,707.1999999999999,959.6999999999999,388.2000000000001
2020-01-17,276.9,921.3,1345.9,276.7
2020-01-18,830.6999999999999,1396.6000000000001,2670.4000000000005,474.90000000000003
2020-01-19,1463.0000000000002,1535.3000000000002,3778.3999999999996,571.8000000000001
2020-01-20,3200.6999999999994,1948.1000000000001,6855.900000000001,1033.0000000000002
2020-01-21,4061.35,2053.45,8280.55,1088.0
2020-01-22,1363.8,1275.7000000000003,3366.7,803.6
2020-01-23,299.59999999999997,1057.1,1516.8000000000002,493.59999999999997
2020-01-24,991.3,1272.7,2792.5000000000005,552.1000000000001
2020-01-25,333.0,948.9999999999999,1459.7999999999997,742.0
2020-01-26,152.70000000000002,651.0999999999999,885.6999999999999,574.3000000000001
2020-01-27,291.4,1041.9,1489.1000000000001,318.49999999999994
2020-01-28,356.40000000000003,878.9,1425.3000000000002,281.7
2020-01-29,347.5,954.1999999999999,1487.1000000000001,479.9
2020-01-30,293.50000000000006,845.4,1295.8999999999999,254.10000000000002
2020-01-31,167.79999999999998,562.5000000000001,819.9,168.90000000000003
2020-02-01,152.1,515.5999999999999,748.8000000000001,461.7
2020-02-02,123.00000000000001,548.3000000000002,736.9999999999999,518.5
2020-02-03,248.20000000000005,695.0999999999999,1075.6,562.9
2020-02-04,402.6,894.0999999999999,1511.8999999999996,415.3
2020-02-05,1610.0,1652.2999999999995,4121.1,958.0000000000002
2020-02-06,1893.9,1780.1000000000001,4683.9,977.7
2020-02-07,696.2999999999998,1202.8,2270.2999999999997,864.8999999999997
2020-02-08,187.0,651.9999999999999,938.6999999999999,507.40000000000003
2020-02-09,47.199999999999996,210.99999999999997,283.2,349.5
2020-02-10,151.89999999999998,481.8,714.4999999999999,317.5000000000001
2020-02-11,180.0,560.5,835.8000000000001,383.1
2020-02-12,325.7,938.7,1438.1000000000004,367.1000000000001
2020-02-13,257.0,823.9999999999998,1217.6999999999996,268.59999999999997
2020-02-14,589.1,1023.1,1926.5000000000002,562.6
2020-02-15,120.50000000000001,311.59999999999997,495.7,195.99999999999997
2020-02-16,65.6,325.50000000000006,426.40000000000003,130.0
2020-02-17,152.59999999999997,524.1999999999999,758.0,382.0
2020-02-18,155.60000000000002,607.2,846.1,279.7
2020-02-19,299.9,898.5,1358.1999999999998,363.50000000000006
2020-02-20,188.40000000000003,664.6,953.3,189.8
2020-02-21,132.4,575.2999999999998,778.2999999999998,481.7
2020-02-22,110.3,383.90000000000003,553.8000000000001,432.2
2020-02-23,195.89999999999998,622.2,922.5999999999999,181.70000000000002
2020-02-24,147.2,588.6000000000001,814.5000000000002,197.3
2020-02-25,206.40000000000003,710.7000000000002,1027.4,256.7
2020-02-26,337.80000000000007,896.1,1414.1999999999996,308.70000000000005
2020-02-27,381.70000000000005,1102.3999999999999,1687.5000000000005,280.79999999999995
2020-02-28,302.5,1000.9000000000001,1464.8999999999999,302.2
2020-02-29,143.79999999999998,406.7,627.1,412.3999999999999
2020-03-01,113.30000000000001,462.99999999999994,636.8,267.9
2020-03-02,322.40000000000003,936.6000000000001,1430.8,245.6
2020-03-03,534.3000000000001,1315.9000000000003,2135.1000000000004,413.3999999999999
2020-03-04,552.9000000000001,1296.1,2143.8999999999996,423.59999999999997
2020-03-05,157.4,580.4999999999999,821.5999999999999,300.9
2020-03-06,1121.2,1389.2,3108.4,551.3000000000001
2020-03-07,406.2,921.0,1543.4,565.5
2020-03-08,108.4,448.70000000000005,615.1,299.0000000000001
2020-03-09,271.1,747.4000000000001,1163.0,330.7
2020-03-10,149.40000000000006,434.50000000000006,663.6999999999998,105.59999999999998
2020-03-11,149.6,488.50000000000006,717.6,221.2
2020-03-12,164.7,482.3,735.6000000000001,364.3
2020-03-13,314.69999999999993,844.2999999999998,1327.4,462.90000000000003
2020-03-14,144.3,579.3,800.9,284.90000000000003
2020-03-15,140.7,579.3,794.9999999999999,208.50000000000003
2020-03-16,485.2,1073.5,1817.3,389.69999999999993
2020-03-17,160.2,663.5999999999999,909.3000000000002,388.80000000000007
2020-03-18,191.79999999999998,668.1000000000001,962.5,342.5
2020-03-19,100.00000000000001,527.3,680.6999999999999,329.15000000000003
2020-03-20,63.900000000000006,283.49999999999994,381.10000000000014,311.9
2020-03-21,45.0,273.0,342.00000000000006,383.9000000000001
2020-03-22,37.39999999999999,305.40000000000003,362.90000000000003,436.79999999999995
2020-03-23,142.00000000000003,890.9000000000001,1108.5,546.3
2020-03-24,166.6,941.0,1196.4999999999998,529.6
2020-03-25,416.39999999999986,1072.9,1711.2999999999995,679.6999999999999
2020-03-26,66.79999999999998,568.4999999999999,670.8,840.4
2020-03-27,52.4,357.79999999999984,438.4,889.1
2020-03-28,38.89999999999999,190.6,250.39999999999995,547.7
2020-03-29,35.4,144.8,198.59999999999997,418.09999999999997
2020-03-30,108.7,359.49999999999994,525.3000000000001,358.9
2020-03-31,43.5,378.7,445.19999999999993,386.49999999999994
2020-04-01,314.50000000000006,1015.2,1497.1,540.7
2020-04-02,174.20000000000005,607.3,875.3000000000001,264.6
2020-04-03,317.90000000000003,929.2,1416.8000000000002,402.20000000000005
2020-04-04,266.6,793.8000000000001,1202.4,393.70000000000005
2020-04-05,53.7,424.7000000000001,506.5,411.50000000000006
2020-04-06,121.90000000000002,648.8000000000001,835.2,342.2
2020-04-07,172.8,816.5,1081.0,544.3
2020-04-08,63.39999999999999,855.8000000000001,953.6999999999998,1067.8
2020-04-09,93.60000000000001,754.5999999999999,898.4000000000001,1204.0000000000005
2020-04-10,69.8,674.9000000000001,782.3999999999999,987.0000000000001
2020-04-11,145.5,984.9999999999998,1208.7999999999997,818.6
2020-04-12,50.10000000000001,500.5000000000001,577.1,614.3
2020-04-13,29.099999999999998,125.10000000000001,169.79999999999998,408.0
2020-04-14,58.1,364.7,453.9,363.9
2020-04-15,117.79999999999997,815.1999999999998,995.9000000000001,708.7
2020-04-16,97.6,833.0,982.3,1158.6999999999998
2020-04-17,41.1,260.79999999999995,323.59999999999997,525.4
2020-04-18,59.099999999999994,372.0,462.90000000000003,569.2
2020-04-19,45.99999999999999,304.8,374.60000000000014,519.3
2020-04-20,40.50000000000001,253.0,315.09999999999997,630.0
2020-04-21,39.400000000000006,292.1,352.70000000000005,744.1
2020-04-22,48.8,334.30000000000007,409.1,737.6
2020-04-23,62.900000000000006,517.6,614.4000000000001,812.3000000000001
2020-04-24,80.19999999999999,496.90000000000003,620.0,727.1999999999999
2020-04-25,41.50000000000001,353.30000000000007,416.90000000000003,412.49999999999994
2020-04-26,70.60000000000001,497.50000000000006,606.4999999999999,407.1
2020-04-27,178.99999999999997,656.9000000000002,931.3,575.4
2020-04-28,40.8,300.59999999999997,362.6,173.90000000000006
2020-04-29,120.89999999999999,435.7,621.5999999999999,321.8000000000001
2020-04-30,123.3,450.2,639.9000000000001,279.40000000000003
2020-05-01,184.14074074074074,456.04814814814813,738.3592592592593,242.00370370370368
2020-05-02,181.65925925925922,542.2518518518519,821.4407407407406,241.1962962962963
2020-05-03,71.60000000000001,547.7999999999998,657.6,269.3
2020-05-04,34.7,300.69999999999993,353.9,339.20000000000005
2020-05-05,42.49999999999999,203.3,268.3,321.49999999999994
2020-05-06,60.99999999999999,400.8999999999999,494.8999999999998,451.3999999999999
2020-05-07,127.9,687.5,883.5,552.2999999999998
2020-05-08,109.10000000000002,925.0999999999999,1091.9,528.4
2020-05-09,51.69999999999999,682.1000000000001,761.7999999999998,779.6999999999999
2020-05-10,31.5,192.69999999999996,240.59999999999997,539.3000000000001
2020-05-11,51.199999999999996,150.6,229.0,324.4999999999999
2020-05-12,180.15,569.5000000000001,845.4999999999999,278.70000000000005
2020-05-13,51.9,248.20000000000005,327.79999999999995,286.40000000000003
2020-05-14,58.099999999999994,234.20000000000005,323.69999999999993,228.79999999999995
2020-05-15,210.79999999999993,759.4,1083.0,401.7000000000001
2020-05-16,168.29999999999998,636.8,894.7000000000002,327.1
2020-05-17,129.3,496.9,695.2,325.7999999999999
2020-05-18,148.6,467.50000000000006,695.9000000000001,364.4
2020-05-19,165.6,548.4,802.3,312.0
2020-05-20,189.19999999999996,745.3000000000002,1035.4,388.5
2020-05-21,142.89999999999998,695.9999999999998,915.0,484.6
2020-05-22,93.39999999999998,285.7,428.99999999999994,560.6000000000001
2020-05-23,96.99999999999997,198.2,347.4,538.5
2020-05-24,113.60000000000001,345.29999999999995,519.6,419.09999999999997
2020-05-25,113.9,501.9999999999999,677.1,434.99999999999994
2020-05-26,204.99999999999997,611.7000000000002,926.4000000000003,440.8
2020-05-27,85.79999999999998,451.3999999999999,583.1999999999999,382.59999999999997
2020-05-28,61.400000000000006,205.39999999999998,299.1,302.7
2020-05-29,70.4,268.6,376.0,381.7
2020-05-30,43.6,230.40000000000003,297.90000000000003,407.0
2020-05-31,36.7,182.19999999999996,238.29999999999998,354.30000000000007
2020-06-01,42.900000000000006,238.90000000000006,304.70000000000005,360.4
2020-06-02,146.50000000000003,609.0,833.6999999999998,442.5
2020-06-03,200.69999999999996,772.1000000000001,1079.4999999999998,479.40000000000003
2020-06-04,169.6,397.79999999999995,658.0,274.6000000000001
2020-06-05,205.29999999999998,468.0,783.0000000000001,230.99999999999997
2020-06-06,185.9,489.1,774.1,229.8
2020-06-07,129.29999999999998,371.29999999999995,569.8,185.70000000000002
2020-06-08,93.10000000000001,289.0,431.9000000000001,298.90000000000003
2020-06-09,108.89999999999999,537.5,704.9,350.8999999999999
2020-06-10,184.89999999999998,657.2999999999998,941.1000000000003,392.8999999999999
2020-06-11,51.4,313.00000000000006,391.40000000000003,352.59999999999997
2020-06-12,56.599999999999994,448.0,534.4000000000001,519.0
2020-06-13,89.89999999999999,525.1,663.0999999999999,282.09999999999997
2020-06-14,76.4,447.80000000000007,565.2000000000002,340.5
2020-06-15,189.49999999999997,718.0000000000001,1008.2999999999997,302.9
2020-06-16,147.00000000000003,654.9000000000001,880.5999999999999,306.30000000000007
2020-06-17,334.59999999999997,985.1999999999998,1498.0000000000002,394.30000000000007
2020-06-18,197.0,651.3999999999999,953.5000000000001,224.5
2020-06-19,148.89999999999998,478.0999999999999,705.9,247.20000000000007
2020-06-20,129.0,418.20000000000005,615.9000000000001,260.0
2020-06-21,116.7,327.2,506.40000000000003,254.9
2020-06-22,161.29999999999998,444.8,691.9999999999999,444.00000000000006
2020-06-23,144.10000000000005,679.6,900.6999999999998,520.3000000000001
2020-06-24,78.6,704.4999999999999,824.7000000000002,612.8
2020-06-25,57.09999999999999,606.4000000000001,694.3000000000001,645.2
2020-06-26,137.20000000000002,827.2999999999998,1037.5000000000002,587.6999999999999
2020-06-27,116.9,305.50000000000006,485.0,291.20000000000005
2020-06-28,90.10000000000001,218.70000000000002,357.4,226.40000000000003
2020-06-29,158.59999999999997,356.59999999999997,599.0999999999999,421.2
2020-06-30,246.50000000000003,455.7,833.5000000000001,292.2
2020-07-01,224.9,438.1000000000001,782.9,198.6
2020-07-02,255.40000000000003,587.9000000000002,979.3000000000001,246.79999999999998
2020-07-03,190.3,403.8,695.7,302.1
2020-07-04,216.00000000000003,290.59999999999997,621.9999999999999,160.70000000000002
2020-07-05,91.7,178.39999999999998,319.19999999999993,279.3
2020-07-06,222.49999999999994,506.9,848.3999999999999,294.8
2020-07-07,272.59999999999997,764.3,1182.2,350.09999999999997
2020-07-08,330.2,481.90000000000003,987.8000000000002,211.60000000000002
2020-07-09,256.59999999999997,401.09999999999997,793.9999999999999,181.50000000000006
2020-07-10,339.8,584.6,1105.6,204.6
2020-07-11,253.30000000000004,617.1999999999999,1005.2,266.7
2020-07-12,121.5,566.3000000000001,752.3999999999999,299.80000000000007
2020-07-13,251.90000000000003,642.7,1028.8999999999999,343.20000000000005
2020-07-14,289.0,527.4000000000001,970.5999999999997,208.90000000000003
2020-07-15,287.6,553.7,994.7000000000002,226.10000000000002
2020-07-16,293.1,483.7999999999999,932.9000000000002,198.9
2020-07-17,300.7,578.6999999999999,1039.5,409.7
2020-07-18,217.4,337.6,671.4,333.4000000000001
2020-07-19,83.60000000000001,209.0,337.59999999999997,213.6
2020-07-20,156.8,323.2,564.1,315.6
2020-07-21,131.9,428.4,630.4999999999999,346.70000000000005
2020-07-22,136.5,560.4,769.4999999999999,478.99999999999994
2020-07-23,223.6,641.8000000000002,985.1999999999999,416.40000000000003
2020-07-24,351.40000000000003,579.0,1117.8,308.3
2020-07-25,244.00000000000003,467.29999999999995,841.3999999999999,246.29999999999998
2020-07-26,190.4,338.70000000000005,630.9,319.4
2020-07-27,201.6,392.09999999999997,701.1000000000003,394.6
2020-07-28,316.6,534.5,1020.3000000000001,322.7
2020-07-29,427.40000000000003,804.1999999999998,1459.1,396.7999999999999
2020-07-30,329.1,993.1,1497.8999999999999,481.49999999999994
2020-07-31,182.5,1016.2999999999998,1296.2,797.0999999999999
2020-08-01,190.60000000000002,399.7,691.4,329.79999999999995
2020-08-02,152.10000000000002,388.30000000000007,621.3,275.3999999999999
2020-08-03,244.39999999999998,528.1999999999999,902.6,300.09999999999997
2020-08-04,287.7,689.2,1130.5000000000002,455.59999999999997
2020-08-05,137.00000000000003,390.4,600.3,317.50000000000006
2020-08-06,203.0,666.6999999999999,978.0000000000002,294.29999999999995
2020-08-07,400.79999999999995,1568.2,2182.7,695.9
2020-08-08,90.79999999999997,653.5,792.0,703.5000000000002
2020-08-09,28.4,241.29999999999998,284.70000000000005,668.9000000000001
2020-08-10,58.10000000000001,596.5,685.5,759.2
2020-08-11,58.2,856.3000000000001,945.4,968.8000000000002
2020-08-12,53.49999999999999,935.3,1016.9999999999999,1132.4
2020-08-13,52.6,367.6,448.2000000000001,658.5999999999999
2020-08-14,162.9,499.0,748.5,440.5
2020-08-15,136.30000000000004,511.19999999999993,720.0000000000001,497.5
2020-08-16,76.39999999999999,534.0999999999999,651.4,600.6999999999999
2020-08-17,182.99999999999997,708.6999999999998,989.0000000000002,325.69999999999993
2020-08-18,153.89999999999998,450.29999999999995,686.2,261.70000000000005
2020-08-19,213.2,692.9,1019.6000000000001,301.9
2020-08-20,165.6,613.9,867.8000000000002,572.6999999999999
2020-08-21,102.70000000000002,289.5,447.09999999999997,573.5999999999999
2020-08-22,93.2,274.0,416.90000000000003,341.3
2020-08-23,103.3,279.0,437.30000000000007,293.30000000000007
2020-08-24,193.89999999999998,516.9,814.4,311.7
2020-08-25,93.94999999999997,285.05,428.94999999999993,326.2
2020-08-26,199.2,533.3,838.3000000000001,290.40000000000003
2020-08-27,278.5,753.3,1179.9999999999998,442.6
2020-08-28,312.1000000000001,560.1999999999999,1039.1,254.09999999999997
2020-08-29,242.59999999999997,374.09999999999997,746.5,279.59999999999997
2020-08-30,93.69999999999999,280.3,423.7,350.50000000000006
2020-08-31,314.90000000000003,764.6999999999999,1247.3,332.2
2020-09-01,575.2,1088.3500000000001,1970.2,489.1999999999999
2020-09-02,500.09999999999997,1030.7,1797.6,515.5
2020-09-03,159.49999999999997,485.9999999999999,731.1000000000001,320.95
2020-09-04,295.0,666.5,1119.0000000000002,460.50000000000006
2020-09-05,293.59999999999997,708.5000000000001,1158.6999999999998,407.20000000000005
2020-09-06,252.1,705.3,1091.9,355.79999999999995
2020-09-07,535.6,684.0999999999999,1505.2000000000003,364.6
2020-09-08,245.10000000000002,495.99999999999994,871.5999999999998,267.8
2020-09-09,276.9,598.6999999999999,1023.7000000000002,341.6000000000001
2020-09-10,189.1,709.4000000000001,999.5999999999999,441.49999999999994
