MeasurementDateGMT,Wandsworth - Putney High Street: Nitric Oxide (ug/m3),Wandsworth - Putney High Street: Nitrogen Dioxide (ug/m3),Wandsworth - Putney High Street: Oxides of Nitrogen (ug/m3),Wandsworth - Putney High Street: PM10 Particulate (ug/m3)
2019-04-21,463.90000000000003,1463.0000000000002,2174.0000000000005,1017.7999999999998
2019-04-22,284.20000000000005,1366.9,1803.0000000000002,1317.0000000000002
2019-04-23,511.99999999999994,1622.3999999999999,2407.0000000000005,1305.8
2019-04-24,631.1999999999997,1251.5,2219.2999999999997,939.4000000000001
2019-04-25,800.2000000000002,1150.5,2377.2000000000003,327.9
2019-04-26,1104.4,1460.9,3154.4,438.1
2019-04-27,1332.8000000000002,1566.1999999999998,3609.7999999999997,537.0
2019-04-28,1005.6000000000001,1269.8000000000002,2812.2999999999993,403.90000000000003
2019-04-29,999.4,1245.6000000000004,2777.8999999999996,520.6
2019-04-30,698.7000000000002,1170.6000000000001,2242.3,683.1999999999998
2019-05-01,2199.8999999999996,2440.9,5814.2,726.2000000000002
2019-05-02,2405.8500000000004,2326.1499999999996,6014.999999999999,471.7
2019-05-03,2153.9999999999995,2020.9,5323.7,512.3
2019-05-04,1133.2,1185.2000000000003,2922.7999999999997,452.70000000000005
2019-05-05,1226.4999999999998,1553.9999999999998,3434.6000000000004,602.0000000000001
2019-05-06,1319.1,1718.5000000000002,3741.3999999999996,495.09999999999997
2019-05-07,1388.6000000000004,1640.5,3769.7000000000003,532.8
2019-05-08,1222.6000000000001,1608.3000000000002,3483.0999999999995,494.99999999999994
2019-05-09,2697.2000000000003,2373.8,6509.5,567.8999999999999
2019-05-10,2231.7000000000003,2298.3999999999996,5720.499999999999,499.50000000000017
2019-05-11,1332.5,1863.1,3906.3,491.79999999999995
2019-05-12,662.0000000000002,1061.2999999999997,2076.4,373.1
2019-05-13,687.7000000000002,1164.7,2219.4000000000005,417.0
2019-05-14,211.49999999999994,746.7000000000002,1070.9999999999998,453.59999999999997
2019-05-15,272.90000000000003,951.5999999999999,1369.8999999999996,683.2
2019-05-16,296.3999999999999,875.7499999999999,1330.0,623.8499999999999
2019-05-17,771.3999999999999,1304.1,2486.9999999999995,584.1000000000001
2019-05-18,1320.6000000000004,1862.3000000000002,3887.1000000000004,675.1499999999999
2019-05-19,1340.2,1641.3000000000006,3696.8,696.8
2019-05-20,2180.8999999999996,2319.3,5663.4000000000015,666.1999999999997
2019-05-21,2064.4,2382.1,5547.099999999999,402.6
2019-05-22,1422.2,2128.5,4309.2,462.1000000000001
2019-05-23,1923.1000000000001,2445.4000000000005,5393.700000000001,501.7
2019-05-24,2057.9,2267.4,5422.900000000001,567.1
2019-05-25,1446.6000000000001,1951.5000000000002,4169.799999999999,409.40000000000003
2019-05-26,888.9000000000002,1062.1,2424.6,366.3
2019-05-27,1035.9,1355.9999999999998,2943.9,422.09999999999997
2019-05-28,1647.2000000000003,1704.8,4230.5,324.29999999999995
2019-05-29,1430.8,1589.7000000000003,3783.55,433.9
2019-05-30,1672.0,1732.3000000000002,4296.0,479.7
2019-05-31,1855.6999999999998,1769.2,4614.800000000001,401.29999999999995
2019-06-01,1338.3999999999999,1826.7,3878.9,415.80000000000007
2019-06-02,934.7,1329.9,2762.8,444.8
2019-06-03,1639.4999999999998,1873.1000000000001,4387.499999999999,486.20000000000005
2019-06-04,550.9,904.9,1749.5000000000002,478.89999999999986
2019-06-05,1665.3999999999999,1840.3999999999996,4394.3,420.3999999999999
2019-06-06,1359.1,1493.1999999999998,3577.2999999999997,414.40000000000003
2019-06-07,435.1,801.5000000000001,1468.5000000000002,406.09999999999985
2019-06-08,1037.8999999999999,1306.9999999999998,2898.1000000000004,336.2
2019-06-09,1041.6999999999998,1324.7999999999997,2922.7,397.8
2019-06-10,1664.9,1702.6000000000001,4255.0,388.9000000000001
2019-06-11,1099.9999999999998,1164.6,2851.5,561.9499999999999
2019-06-12,1646.1,1824.1,4347.6,342.65000000000003
2019-06-13,1479.8,1662.65,3931.8,347.05000000000007
2019-06-14,1192.8000000000002,1466.2,3294.7,378.7
2019-06-15,1074.9,1430.0000000000002,3077.7999999999993,326.1000000000001
2019-06-16,870.4999999999999,1118.0,2453.0,314.1
2019-06-17,1264.0,1672.3999999999996,3610.1000000000004,348.65
2019-06-18,1638.8000000000002,1842.4999999999998,4354.9,455.49999999999994
2019-06-19,2298.4,2384.0,5908.0,588.1
2019-06-20,1979.2000000000003,1973.9000000000005,5009.299999999999,378.2000000000001
2019-06-21,2287.0999999999995,2352.4,5859.799999999999,453.6000000000001
2019-06-22,352.1,630.6999999999999,1170.5000000000005,352.00000000000006
2019-06-23,228.29999999999998,742.5999999999999,1092.7,739.3
2019-06-24,1294.3000000000002,1911.5,3896.3499999999995,721.0
2019-06-25,1643.8,1910.0,4430.0,627.15
2019-06-26,637.9000000000001,997.5,1975.3,406.6
2019-06-27,341.20000000000005,483.09999999999997,1006.8,436.40000000000003
2019-06-28,291.60000000000014,429.90000000000003,876.8999999999999,617.3
2019-06-29,586.4999999999999,1387.1999999999998,2286.4,716.9999999999999
2019-06-30,1589.8,1924.1999999999998,4361.400000000001,443.0000000000001
2019-07-01,1690.0000000000002,1741.5,4332.7,360.5
2019-07-02,1518.3000000000002,1608.7999999999997,3936.4000000000005,433.4
2019-07-03,871.1999999999999,1075.6,2411.5999999999995,471.7
2019-07-04,1863.1000000000001,2181.000000000001,5037.900000000001,526.0
2019-07-05,2121.5,2865.7,6118.3,607.0
2019-07-06,1507.2999999999995,1749.1000000000001,4060.1,443.3
2019-07-07,384.3,534.8999999999999,1123.7,338.3
2019-07-08,943.0000000000002,1213.5000000000002,2658.7999999999997,378.6
2019-07-09,1580.8,1978.3,4401.700000000001,549.4
2019-07-10,1720.2,2214.7000000000003,4852.200000000001,577.9000000000001
2019-07-11,2118.2,2539.7999999999997,5787.6,513.6000000000001
2019-07-12,1604.8999999999999,1758.6999999999998,4219.8,365.19999999999993
2019-07-13,976.6000000000001,1276.0,2773.1,380.8000000000001
2019-07-14,639.3999999999999,879.4999999999999,1859.8999999999996,350.79999999999995
2019-07-15,1163.6000000000001,1259.3,3043.1,373.09999999999997
2019-07-16,1752.2000000000005,2130.7,4817.799999999998,527.7
2019-07-17,1682.3000000000002,2299.4,4879.400000000001,591.9999999999999
2019-07-18,2149.5000000000005,2182.0,5477.900000000001,461.1000000000001
2019-07-19,1419.9,1451.8,3628.7000000000007,437.9
2019-07-20,1265.9999999999998,1571.1000000000001,3512.6,373.5
2019-07-21,1026.8,1277.3000000000002,2851.6000000000004,363.9
2019-07-22,1497.9000000000003,1673.6000000000001,3970.600000000001,534.8
2019-07-23,526.2999999999998,975.4,1781.8999999999999,548.8
2019-07-24,1797.8999999999999,2485.2999999999997,5241.400000000001,595.9
2019-07-25,671.6999999999999,1604.6,2635.0000000000005,799.9000000000001
2019-07-26,2045.5,2129.9,5266.3,403.61406250000005
2019-07-27,2329.6,2267.2000000000003,5839.1,287.11875
2019-07-28,1224.1000000000001,1594.5,3471.1,153.01875
2019-07-29,1089.0,1343.5999999999997,3013.2999999999997,348.3984375
2019-07-30,531.1999999999999,728.9000000000001,1543.5,343.19999999999993
2019-07-31,1640.5,1782.2000000000003,4297.5,358.5
2019-08-01,1832.4000000000003,2072.7000000000003,4882.499999999999,440.2
2019-08-02,1119.4000000000003,1546.5,3262.5000000000005,514.3
2019-08-03,329.9,691.0999999999997,1197.3999999999996,366.0
2019-08-04,270.8,468.2,883.3000000000001,415.2
2019-08-05,1396.9999999999998,1614.9000000000003,3756.6000000000004,471.9
2019-08-06,1347.1,1423.4,3489.1000000000004,464.30000000000007
2019-08-07,1604.1,1756.6000000000001,4216.100000000001,410.00000000000006
2019-08-08,1370.6000000000004,1540.5000000000005,3641.9000000000005,401.99999999999994
2019-08-09,886.0999999999998,1036.9,2395.6,496.9
2019-08-10,688.0999999999999,873.9000000000002,1928.4,550.2
2019-08-11,750.0999999999999,1011.1,2161.1,455.5
2019-08-12,1821.1999999999996,1785.0,4577.5,430.09999999999997
2019-08-13,1739.7999999999997,1918.6999999999998,4586.4,393.49999999999994
2019-08-14,1579.0398648648647,1616.4202702702703,4035.937162162162,423.9479233226837
2019-08-15,1904.035135135135,1903.9297297297296,4821.137837837837,518.3003194888179
2019-08-16,2008.727027027027,2040.1459459459454,5118.867567567568,588.2300319488818
2019-08-17,2113.4189189189187,2176.362162162162,5416.597297297296,658.1597444089458
2019-08-18,2218.1108108108106,2312.5783783783777,5714.327027027027,728.0894568690095
2019-08-19,2322.8027027027024,2448.794594594594,6012.056756756757,798.0191693290735
2019-08-20,2248.21554054054,2573.1689189189187,6021.9263513513515,867.9488817891374
2019-08-21,1619.9999999999998,1929.2000000000005,4412.999999999999,937.8785942492013
2019-08-22,1789.4,2100.725,4844.525000000001,1007.8083067092651
2019-08-23,1506.3000000000004,1660.195,3970.135,1077.7380191693292
2019-08-24,716.4999999999999,1561.48,2659.74,1147.6677316293928
2019-08-25,547.8500000000001,1747.3500000000004,2586.7000000000003,1217.597444089457
2019-08-26,589.9999999999999,1652.3,2556.8,1287.5271565495207
2019-08-27,1255.8000000000002,2297.5499999999997,4222.599999999999,1005.2872204472841
2019-08-28,1511.8999999999996,1807.2,4125.4,446.20000000000005
2019-08-29,989.9,1194.9000000000003,2712.7000000000003,417.80000000000007
2019-08-30,862.8000000000002,1131.6999999999996,2454.2999999999997,491.30000000000007
2019-08-31,910.1,1200.2,2595.3999999999996,499.00000000000006
2019-09-01,1226.2,1329.9,3209.9000000000005,359.1
2019-09-02,1928.3,1921.5000000000002,4878.2,461.09999999999985
2019-09-03,1702.2,1778.5000000000005,4388.5,438.50000000000006
2019-09-04,1497.3999999999996,1541.9000000000005,3838.3,404.15
2019-09-05,1688.4000000000003,1803.1,4391.4,413.20000000000005
2019-09-06,2063.2000000000003,1992.1,5155.5,490.7
2019-09-07,1450.0000000000002,1517.8,3741.1000000000004,413.89999999999986
2019-09-08,1361.1000000000001,1584.9999999999998,3672.3000000000006,460.80000000000007
2019-09-09,823.2999999999998,1157.1,2419.9999999999995,392.6
2019-09-10,2684.3999999999996,2170.1999999999994,6286.700000000001,558.9000000000001
2019-09-11,1674.5000000000002,1548.1000000000004,4115.400000000001,380.0
2019-09-12,1829.8999999999996,1567.8000000000002,4373.2,433.6
2019-09-13,1407.1,1419.5,3577.3999999999987,460.59999999999997
2019-09-14,1830.7000000000003,2085.8,4893.200000000001,545.3000000000001
2019-09-15,1857.6,2117.3,4965.4,484.4999999999999
2019-09-16,2321.8999999999996,1718.5,5278.799999999999,686.8000000000001
2019-09-17,1633.0000000000002,1593.3000000000002,4096.900000000001,510.74999999999994
2019-09-18,1293.5999999999995,1399.5999999999997,3383.4999999999995,558.8
2019-09-19,1810.2,1474.7999999999997,4250.500000000001,577.4999999999999
2019-09-20,515.5,849.1000000000001,1639.3999999999999,653.1999999999999
2019-09-21,340.09999999999997,995.0999999999999,1516.8,653.9000000000001
2019-09-22,764.8,1159.3999999999996,2331.7000000000003,772.2857142857143
2019-09-23,1279.1999999999998,1271.7,3233.9000000000015,731.1428571428571
2019-09-24,1210.95,1108.8999999999999,2965.4999999999995,539.2714285714285
2019-09-25,1714.25,1556.9000000000003,4185.65,386.75
2019-09-26,1545.6,1592.9999999999998,3962.7,460.94999999999993
2019-09-27,1422.4999999999998,1459.8999999999999,3641.1,607.310101010101
2019-09-28,927.9999999999998,1123.5,2546.9999999999995,679.9272727272728
2019-09-29,693.85,757.0,1820.3999999999999,664.8
2019-09-30,1531.1000000000001,1326.1999999999998,3674.4,649.6727272727272
2019-10-01,1546.1,1449.8,3820.100000000001,465.48989898989896
2019-10-02,2180.6,1725.1,5068.700000000001,342.7
2019-10-03,1264.2,1133.0999999999997,3071.6999999999994,443.30000000000007
2019-10-04,2353.0,2051.1,5658.9,570.6
2019-10-05,423.69999999999993,936.1999999999999,1586.1000000000001,338.2
2019-10-06,1199.8,1389.1000000000001,3228.8,321.1
2019-10-07,1933.1000000000001,1757.7000000000003,4721.6,371.80000000000007
2019-10-08,1638.9000000000003,1670.4,4183.1,525.9000000000001
2019-10-09,1818.2,1870.0000000000002,4658.299999999999,364.5
2019-10-10,1675.8000000000002,1688.0,4257.899999999999,435.30000000000007
2019-10-11,1119.3999999999999,1300.5000000000005,3017.3000000000006,347.5
2019-10-12,983.2,1210.7,2717.9,257.4
2019-10-13,752.4000000000001,1066.4,2219.9,296.5
2019-10-14,461.30000000000007,759.1,1466.8,362.3999999999999
2019-10-15,2167.5,1879.7999999999997,5203.9000000000015,371.90000000000003
2019-10-16,1997.6999999999998,2059.1,5122.499999999999,419.69999999999993
2019-10-17,1646.0843750000001,1606.321875,4131.48125,353.340625
2019-10-18,2104.8656250000004,2356.628125,5584.51875,471.30937500000005
2019-10-19,2708.4,2714.5000000000005,6867.0,411.6000000000001
2019-10-20,1797.3999999999996,1681.7000000000003,4438.2,423.99999999999994
2019-10-21,1512.4999999999998,1556.5,3875.5,355.20000000000005
2019-10-22,3065.5,2195.5,6896.1,581.3
2019-10-23,2980.927272727273,1810.3060606060603,6381.178787878788,691.7363636363636
2019-10-24,2960.5636363636363,1916.5363636363636,6455.972727272727,666.8181818181818
2019-10-25,2460.4909090909086,1816.6090909090908,5588.918181818182,585.6545454545454
2019-10-26,1960.418181818182,1716.681818181818,4721.863636363636,504.4909090909091
2019-10-27,1460.3454545454542,1616.7545454545457,3854.8090909090906,423.32727272727277
2019-10-28,882.3545454545456,1417.9621212121215,2769.7075757575753,346.9727272727272
2019-10-29,625.1999999999999,1174.5,2133.1,335.3000000000001
2019-10-30,433.40000000000003,957.4,1622.3000000000002,549.9
2019-10-31,584.6999999999999,909.6,1806.6000000000001,823.6
2019-11-01,1365.8999999999999,1413.3,3507.5,486.5999999999999
2019-11-02,1170.9999999999998,1400.6,3196.4999999999995,360.30000000000007
2019-11-03,1797.5999999999997,1791.6000000000004,4547.799999999999,474.79999999999995
2019-11-04,1721.1500000000003,1508.5,4147.35,401.29999999999995
2019-11-05,2194.2999999999997,1848.9999999999998,5213.299999999999,354.00000000000006
2019-11-06,1910.6000000000001,1588.4,4518.0,599.1
2019-11-07,2270.7,2025.4000000000003,5506.8,319.75
2019-11-08,4113.3,2424.7,8732.099999999999,512.2
2019-11-09,1240.2,1166.3999999999999,3068.2000000000007,370.7
2019-11-10,1094.0999999999997,1286.2,2963.8,423.50000000000006
2019-11-11,2275.7999999999997,2094.9,5584.200000000001,418.0
2019-11-12,2292.399999999999,2036.1,5551.000000000001,365.2
2019-11-13,2328.8000000000006,1930.3,5500.400000000001,393.70000000000005
2019-11-14,1017.3999999999999,1424.3000000000002,2984.3,239.90000000000003
2019-11-15,1869.0,1853.5999999999995,4719.5,569.1999999999999
2019-11-16,1934.3000000000002,1641.0,4606.3,497.99999999999994
2019-11-17,4076.3999999999996,2295.2000000000007,8545.6,819.9
2019-11-18,3204.0,2252.9,7165.4,504.0
2019-11-19,2847.54375,2092.912500000001,6459.24375,756.2062500000001
2019-11-20,1757.6437500000002,1507.9125000000006,4202.94375,701.3062500000001
2019-11-21,783.9625000000002,1032.7749999999999,2234.9625,647.9375
2019-11-22,321.90000000000003,989.4999999999998,1483.0,303.9
2019-11-23,688.0,1166.0,2221.3,415.19999999999993
2019-11-24,1723.5000000000002,1315.0999999999997,3957.6000000000004,512.5
2019-11-25,498.99999999999994,886.8,1651.7000000000003,262.59999999999997
2019-11-26,876.4999999999999,1309.1000000000001,2652.6000000000004,325.9
2019-11-27,1959.5999999999997,2063.6000000000004,5068.8,327.29999999999995
2019-11-28,2935.8,2246.2,6747.8,379.8
2019-11-29,3659.7,2509.8999999999996,8121.799999999998,601.5999999999999
2019-11-30,1227.4999999999998,1638.0,3520.2,551.6999999999999
2019-12-01,1093.6,1549.5,3225.9999999999995,344.00000000000006
2019-12-02,5045.7,3113.3000000000006,10849.5,795.6999999999999
2019-12-03,3418.9,2668.8,7910.799999999999,700.8000000000001
2019-12-04,4549.3,2652.4999999999995,9627.8,812.3
2019-12-05,3610.65,2278.15,7814.000000000001,680.8217391304348
2019-12-06,1611.5000000000002,1849.8999999999994,4320.3,344.67826086956524
2019-12-07,1497.1,1711.5,4007.3,375.69999999999993
2019-12-08,689.9999999999999,1001.1,2059.1,371.1
2019-12-09,2078.7999999999997,1769.3999999999999,4956.800000000001,413.20000000000005
2019-12-10,1121.5,1421.0,3141.099999999999,434.70000000000005
2019-12-11,2836.7,2284.0,6633.8,456.5999999999999
2019-12-12,1528.4,1693.2,4037.2,321.19999999999993
2019-12-13,2127.1,2087.6,5349.0999999999985,382.09999999999997
2019-12-14,1663.7000000000003,1797.2,4348.3,460.1
2019-12-15,1055.7,1253.2,2871.6,321.09999999999997
2019-12-16,1742.3999999999999,1897.3999999999996,4569.4,371.59999999999997
2019-12-17,3116.2499999999995,2404.7999999999997,7182.850000000001,347.3
2019-12-18,862.6,1123.4000000000003,2446.0000000000005,389.4
2019-12-19,591.9,699.9,1607.6000000000001,459.00000000000006
2019-12-20,2077.8,1957.4000000000003,5143.5,248.65
2019-12-21,770.4000000000001,893.6,2074.7000000000003,315.4
2019-12-22,1374.1000000000001,1426.6000000000001,3533.7999999999997,277.9
2019-12-23,1818.5999999999997,1599.3999999999999,4387.9,459.70000000000005
2019-12-24,1171.5,1359.7000000000003,3156.4,378.70000000000005
2019-12-25,930.4999999999999,979.3999999999999,2405.9,440.09999999999997
2019-12-26,667.7,970.9000000000001,1994.6,365.00000000000006
2019-12-27,2265.9000000000005,1565.1,5039.0,453.8
2019-12-28,1351.3999999999999,1342.5,3414.4000000000005,475.8999999999999
2019-12-29,1338.1999999999998,1289.3,3341.0,510.99999999999994
2019-12-30,2952.9,1971.6999999999998,6499.5,613.9000000000001
2019-12-31,696.6000000000003,878.0999999999999,1945.8999999999999,664.4999999999999
2020-01-01,1159.2,1225.0999999999997,3002.0999999999995,835.4000000000001
2020-01-02,1036.1999999999998,1125.3,2714.2000000000003,351.89999999999986
2020-01-03,2000.3999999999999,1708.5,4776.199999999999,375.40000000000003
2020-01-04,2169.9,2088.8999999999996,5415.900000000001,403.8
2020-01-05,1210.4,1490.8,3346.8,254.70000000000005
2020-01-06,1575.3000000000002,1601.1999999999998,4016.5999999999985,360.6000000000001
2020-01-07,1599.6000000000001,1569.2,4021.9000000000005,466.6
2020-01-08,2040.1999999999998,1826.9,4955.0,665.7999999999998
2020-01-09,1389.9,1453.5,3584.2999999999997,374.8
2020-01-10,2358.2000000000003,2001.2,5616.800000000001,332.0
2020-01-11,1088.6,1343.3999999999999,3012.4,416.0
2020-01-12,960.8,1083.1,2556.1,258.9
2020-01-13,911.3000000000002,1055.9,2453.0,367.1999999999999
2020-01-14,1100.6000000000001,1194.3,2882.3,366.00000000000006
2020-01-15,2015.9999999999998,1812.6999999999998,4903.9,393.84999999999997
2020-01-16,644.9000000000001,843.6999999999999,1832.7,403.3999999999999
2020-01-17,2196.5,2122.0,5489.9,408.5
2020-01-18,3685.300000000001,2605.4,8256.2,585.4
2020-01-19,3457.7,2445.7999999999997,7747.700000000002,649.2
2020-01-20,4805.400000000001,2707.8000000000006,10075.699999999999,1072.1000000000001
2020-01-21,5976.3,3053.9,12217.3,1190.6499999999999
2020-01-22,3909.5000000000005,2032.4,8026.9,908.9
2020-01-23,1264.4,1439.6,3378.1,611.6
2020-01-24,2968.7999999999997,2132.8,6684.700000000001,688.4
2020-01-25,879.4,1051.6000000000001,2400.0000000000005,833.0999999999998
2020-01-26,895.7,1096.3,2469.2,575.0
2020-01-27,1886.0,1883.8999999999999,4776.1,470.3
2020-01-28,1828.5000000000002,1803.4,4606.700000000001,368.59999999999997
2020-01-29,1866.7000000000003,1855.6999999999998,4717.800000000001,527.8000000000001
2020-01-30,1422.0999999999997,1455.1,3635.7000000000003,341.0
2020-01-31,1266.1999999999998,1359.3,3300.8999999999996,304.50000000000006
2020-02-01,1194.8999999999999,1308.2,3140.7999999999997,441.2
2020-02-02,594.1999999999999,813.2000000000002,1724.9,453.79999999999995
2020-02-03,1716.8999999999996,1684.3000000000002,4317.1,541.9
2020-02-04,1893.6999999999998,1834.1,4737.9,389.49999999999994
2020-02-05,3566.7999999999997,2390.0,7859.400000000001,763.1999999999998
2020-02-06,3368.400000000001,2346.8,7511.500000000001,730.1
2020-02-07,837.7,1171.1000000000001,2455.9,736.0
2020-02-08,1607.5,1785.7,4250.1,525.8000000000001
2020-02-09,490.20000000000005,642.2999999999998,1393.8999999999996,368.50000000000006
2020-02-10,1481.9,1455.0,3727.7,332.4
2020-02-11,1942.2000000000003,1891.7000000000005,4869.5,442.70000000000005
2020-02-12,2149.8000000000006,2049.3,5345.499999999999,397.8
2020-02-13,2177.5,2107.4,5446.199999999999,298.3
2020-02-14,1890.1000000000004,1880.4000000000008,4778.299999999999,640.8
2020-02-15,933.6,1135.5,2566.7999999999997,277.79999999999995
2020-02-16,956.6999999999999,1197.2,2663.7000000000003,154.10000000000002
2020-02-17,1559.5,1596.2000000000003,3987.3000000000006,601.6999999999999
2020-02-18,1712.6,1721.8999999999999,4348.299999999999,638.4
2020-02-19,2331.8999999999996,2145.2,5721.599999999999,693.7
2020-02-20,2184.5,2214.2000000000003,5564.000000000001,345.70000000000005
2020-02-21,1689.6000000000001,1824.4,4415.1,841.0999999999999
2020-02-22,1235.9000000000003,1539.6,3434.4,957.3000000000001
2020-02-23,1427.7000000000003,1543.9,3733.1000000000004,467.99999999999994
2020-02-24,1494.1999999999998,1678.3999999999999,3969.1000000000004,453.3
2020-02-25,2135.2000000000003,2233.7000000000003,5507.400000000001,452.9
2020-02-26,2892.4999999999995,2640.1000000000004,7074.7,478.6999999999999
2020-02-27,2206.5,2155.2,5538.2,431.8
2020-02-28,1220.3,1535.1000000000001,3406.2,352.40000000000003
2020-02-29,1404.5000000000005,1568.0000000000002,3721.5,432.59999999999997
2020-03-01,993.8,1355.8,2879.7999999999997,398.2
2020-03-02,2205.9,2344.0,5726.0,332.4
2020-03-03,3236.0,2767.3999999999996,7729.200000000002,690.1
2020-03-04,1212.7,1541.2000000000003,3400.9000000000005,402.2
2020-03-05,1094.1999999999998,1433.8,3111.7000000000003,282.69999999999993
