MeasurementDateGMT,Enfield - Bowes Primary School: Nitric Oxide (ug/m3),Enfield - Bowes Primary School: Nitrogen Dioxide (ug/m3),Enfield - Bowes Primary School: Oxides of Nitrogen (ug/m3),Enfield - Bowes Primary School: PM10 Particulate (ug/m3)
2019-04-18,786.9999999999998,1273.3999999999999,2479.8,1525.3
2019-04-19,637.9,1388.1,2366.0999999999995,1046.8000000000002
2019-04-20,571.7,1307.4,2184.0,1015.7
2019-04-21,598.5000000000001,1507.6000000000004,2425.6,1167.3999999999999
2019-04-22,422.20000000000005,1614.0999999999997,2261.3,1481.1000000000001
2019-04-23,972.8,1753.3000000000002,3244.7000000000003,1098.0000000000002
2019-04-24,459.0000000000001,956.3000000000001,1659.9999999999998,784.8000000000004
2019-04-25,48.49999999999999,428.80000000000007,503.2,201.15000000000003
2019-04-26,338.7,475.7,995.1000000000001,324.4
2019-04-27,252.89999999999998,468.00000000000006,855.4,270.79999999999995
2019-04-28,448.59999999999997,740.0999999999999,1427.9000000000003,320.4
2019-04-29,837.7000000000002,1277.8999999999999,2562.2,562.8
2019-04-30,969.1,1415.2000000000003,2900.7999999999997,704.5
2019-05-01,1295.1000000000004,1509.2000000000003,3495.1000000000004,752.8000000000002
2019-05-02,941.9999999999999,1298.0,2742.3999999999996,432.50000000000006
2019-05-03,1109.75,1177.25,2879.45,392.19999999999993
2019-05-04,344.8,582.5,1110.6,294.7
2019-05-05,336.70000000000005,869.4,1385.7,383.5
2019-05-06,368.79999999999995,892.6000000000001,1458.4,274.09999999999997
2019-05-07,182.99999999999991,729.5999999999998,1010.0999999999999,403.2
2019-05-08,279.00000000000006,875.3999999999999,1303.1,329.3
2019-05-09,935.7,1203.1,2637.6000000000004,442.1
2019-05-10,596.8000000000001,1019.8000000000001,1934.6000000000001,420.9000000000001
2019-05-11,637.8000000000001,1024.8000000000002,2002.8,480.3
2019-05-12,638.2,953.8999999999999,1932.7,322.59999999999997
2019-05-13,975.0000000000001,1130.0,2624.6999999999994,368.5000000000001
2019-05-14,717.4000000000003,1039.1,2139.2000000000007,358.8
2019-05-15,594.9,1117.1,2029.1999999999998,576.1999999999999
2019-05-16,480.40000000000003,813.4999999999999,1549.8000000000002,436.1500000000001
2019-05-17,456.90000000000003,845.6999999999999,1546.0,434.3
2019-05-18,1034.9,1324.4,2911.2999999999997,502.1000000000001
2019-05-19,727.8,1004.6999999999999,2121.0,529.0
2019-05-20,947.4000000000002,1360.4,2812.9000000000005,498.1
2019-05-21,784.0,1288.9,2491.1000000000004,379.4000000000001
2019-05-22,642.85,1079.1499999999999,2064.4,323.99999999999994
2019-05-23,228.69999999999996,969.2499999999999,1319.5,314.85
2019-05-24,826.0,1291.8999999999999,2558.7000000000003,409.5000000000001
2019-05-25,586.9000000000002,1016.1999999999999,1916.3000000000002,288.2
2019-05-26,244.39999999999998,512.0,886.6999999999999,223.49999999999994
2019-05-27,331.79999999999995,690.3000000000002,1198.5,236.80000000000007
2019-05-28,816.5,1057.0,2309.0000000000005,246.3
2019-05-29,212.70000000000002,628.3000000000001,954.2999999999998,269.75
2019-05-30,220.80000000000004,505.4,843.9000000000001,240.55
2019-05-31,116.99999999999999,442.8,622.3000000000001,173.35000000000002
2019-06-01,106.59999999999997,530.4,694.4000000000002,223.09999999999997
2019-06-02,213.8,619.3999999999999,947.6999999999999,262.40000000000003
2019-06-03,150.90000000000003,427.4,658.5999999999999,254.79999999999998
2019-06-04,470.3500000000001,909.25,1631.0500000000002,326.20000000000005
2019-06-05,176.6,485.79999999999995,756.4000000000001,215.10000000000002
2019-06-06,126.7,564.1000000000001,758.4000000000002,215.1
2019-06-07,416.50000000000006,941.6,1580.65,294.3
2019-06-08,189.29999999999998,486.6000000000001,777.0,164.39999999999998
2019-06-09,277.3,692.1,1117.4999999999998,237.69999999999996
2019-06-10,710.7,856.9999999999999,1946.3999999999996,223.0
2019-06-11,437.80000000000007,621.7,1292.8,204.79999999999998
2019-06-12,776.1,1062.8500000000001,2252.35,245.89999999999998
2019-06-13,83.19999999999999,420.1,548.3000000000001,156.60000000000002
2019-06-14,37.4,283.90000000000003,340.8,135.4
2019-06-15,42.90000000000001,289.1000000000001,355.1,145.70000000000002
2019-06-16,87.9,238.2,373.2,164.89999999999998
2019-06-17,50.2,330.20000000000005,407.1,186.9
2019-06-18,588.1,1129.6000000000001,2031.6999999999996,348.59999999999997
2019-06-19,971.4000000000001,1244.4999999999998,2733.7999999999993,536.4000000000001
2019-06-20,338.0,724.3,1243.3999999999999,223.59999999999997
2019-06-21,746.0000000000001,1191.7,2335.9000000000005,344.79999999999995
2019-06-22,714.2,990.0000000000001,2084.8,349.20000000000005
2019-06-23,241.00000000000003,750.3,1119.8,550.5
2019-06-24,436.2500000000001,1038.25,1707.45,838.85
2019-06-25,739.0000000000001,1037.2999999999997,2170.6,1182.3040816326532
2019-06-26,266.20000000000005,463.09999999999997,871.3,677.9999999999997
2019-06-27,300.8,473.2,934.6,240.59591836734705
2019-06-28,372.09999999999997,649.9999999999999,1220.6999999999998,416.9000000000001
2019-06-29,292.7,828.9,1276.9,622.0000000000002
2019-06-30,264.90000000000003,538.9999999999999,945.1,357.4
2019-07-01,572.9,821.8999999999999,1700.6,226.79999999999998
2019-07-02,711.5999999999999,865.9000000000001,1956.8000000000002,326.80000000000007
2019-07-03,669.3,961.9999999999999,1988.8000000000002,348.40000000000003
2019-07-04,1121.8999999999999,1506.7,3227.1000000000004,400.79999999999995
2019-07-05,671.3999999999999,1164.9,2194.5,387.69999999999993
2019-07-06,624.0999999999999,823.5000000000002,1779.6,281.6
2019-07-07,288.09999999999997,627.1,1069.1,277.29999999999995
2019-07-08,613.5000000000001,1129.8,2070.4999999999995,343.79999999999995
2019-07-09,495.2999999999999,1070.1999999999998,1829.6000000000001,366.99999999999994
2019-07-10,224.79999999999998,773.1000000000001,1117.8,325.6500000000001
2019-07-11,574.6999999999999,1042.6000000000001,1924.3,323.1
2019-07-12,694.9,956.3000000000002,2021.9999999999998,251.39999999999998
2019-07-13,467.50000000000006,634.7,1351.8999999999999,269.29999999999995
2019-07-14,370.79999999999995,580.2,1149.1999999999998,217.79999999999995
2019-07-15,688.8000000000001,774.4,1830.2,237.39999999999998
2019-07-16,444.29999999999995,1031.0,1711.9000000000005,388.9500000000001
2019-07-17,119.5,678.2,861.5,422.69999999999993
2019-07-18,330.5,690.7999999999998,1198.0,375.19999999999993
2019-07-19,104.60000000000002,480.50000000000006,641.0999999999999,269.91875
2019-07-20,181.39999999999998,388.70000000000005,667.0,306.18125
2019-07-21,122.9,386.70000000000005,575.0000000000001,224.5
2019-07-22,109.9,372.8999999999999,541.3,141.36818181818182
2019-07-23,867.4,1128.0,2457.9999999999995,115.8409090909091
2019-07-24,392.3,1011.8,1613.0,90.31363636363638
2019-07-25,757.8,1482.8999999999999,2644.8,64.78636363636365
2019-07-26,487.70000000000005,978.8000000000002,1726.8000000000002,39.25909090909093
2019-07-27,655.1999999999999,890.0,1894.8999999999999,13.731818181818193
2019-07-28,531.8000000000002,759.1,1574.4,-11.79545454545454
2019-07-29,106.00000000000001,565.5999999999999,728.6,179.6954545454545
2019-07-30,71.2,377.5999999999999,486.7000000000001,281.05
2019-07-31,237.79999999999998,531.6,896.1,300.7
2019-08-01,487.09999999999997,834.8999999999999,1582.0,412.6
2019-08-02,556.8999999999999,921.6,1775.3000000000004,534.9399999999999
2019-08-03,449.0,892.0,1580.3999999999996,455.76000000000005
2019-08-04,194.3,657.5999999999997,955.5999999999999,477.70909090909095
2019-08-05,157.8,460.50000000000006,702.3000000000001,431.89090909090913
2019-08-06,47.70000000000001,222.90000000000006,295.6,324.4652173913043
2019-08-07,195.4,472.8,772.6,208.6347826086957
2019-08-08,176.60000000000002,530.5,801.3999999999999,329.3777777777778
2019-08-09,118.39999999999999,422.50000000000006,604.0,458.5555555555556
2019-08-10,51.89999999999999,162.79999999999998,242.59999999999997,490.51666666666665
2019-08-11,203.1,424.2,735.5000000000001,335.15
2019-08-12,871.8000000000001,1128.2,2464.7999999999997,375.15000000000003
2019-08-13,458.79999999999995,956.0999999999999,1659.6999999999998,262.15000000000003
2019-08-14,60.6,437.9,531.0,254.3967741935485
2019-08-15,417.2,702.7,1342.3000000000002,297.7032258064516
2019-08-16,421.60000000000014,481.3999999999999,1127.8999999999996,296.61923076923074
2019-08-17,122.80000000000001,341.4,529.2,359.5807692307692
2019-08-18,95.39999999999999,370.7,516.4000000000001,256.09999999999997
2019-08-19,177.50000000000003,470.8999999999999,743.2,298.65000000000003
2019-08-20,420.00000000000006,1072.6000000000001,1717.2,390.8999999999999
2019-08-21,143.7,666.1999999999998,886.4000000000002,374.3999999999999
2019-08-22,149.70000000000002,627.5,857.3,378.9
2019-08-23,735.8999999999999,1213.1000000000001,2341.4000000000005,537.5571428571427
2019-08-24,978.0000000000001,1440.1,2939.5000000000005,842.9928571428571
2019-08-25,405.6,1322.6999999999998,1944.7999999999995,1042.3999999999999
2019-08-26,725.3000000000001,1462.4999999999998,2574.5000000000005,807.5000000000001
2019-08-27,937.8000000000002,1536.1999999999994,2974.0999999999995,1215.2139534883722
2019-08-28,99.80000000000001,473.6,626.4000000000001,721.7302325581397
2019-08-29,338.1000000000001,632.2,1151.2,316.0558139534884
2019-08-30,76.8,370.74999999999994,488.1499999999999,338.9000000000001
2019-08-31,249.3,608.9,991.5999999999998,267.05
2019-09-01,631.5999999999999,996.0000000000002,1964.1000000000001,274.15
2019-09-02,352.00000000000006,824.3,1363.4999999999998,348.2
2019-09-03,197.19999999999996,536.1999999999999,838.6,427.00000000000006
2019-09-04,336.29999999999995,520.0,1035.6,256.70000000000005
2019-09-05,774.6499999999999,1089.0,2276.5,352.6
2019-09-06,549.4,942.8,1785.1999999999998,395.40000000000003
2019-09-07,467.6,708.8999999999997,1425.6000000000001,287.20000000000005
2019-09-08,1027.9,1146.1,2722.4,403.40000000000003
2019-09-09,310.4,853.3000000000001,1329.4,317.4000000000001
2019-09-10,1390.9,1325.5000000000002,3458.3999999999996,492.0000000000001
2019-09-11,177.8,486.2499999999999,759.0000000000001,371.2347826086957
2019-09-12,207.80000000000004,499.1000000000001,818.0000000000003,469.304347826087
2019-09-13,577.5999999999998,843.4,1729.0,454.56086956521733
2019-09-14,1468.3,1507.3000000000002,3758.5999999999995,545.9
2019-09-15,528.3,1211.4999999999998,2021.7000000000003,391.6
2019-09-16,788.6,817.5999999999999,2026.4,403.70000000000005
2019-09-17,784.8999999999999,996.6999999999999,2200.2000000000003,408.99999999999994
2019-09-18,1133.4,1280.6000000000001,3018.8,529.2499999999999
2019-09-19,1697.95,1468.2500000000002,4071.5500000000006,600.6000000000001
2019-09-20,1346.4,1408.0999999999997,3472.8,649.2
2019-09-21,778.5,1615.5,2809.6000000000004,732.1
2019-09-22,349.49999999999994,901.9,1437.6,630.0931034482758
2019-09-23,93.99999999999999,388.29999999999995,531.8000000000001,332.09061748195666
2019-09-24,93.10000000000001,438.10000000000014,581.1,209.94418604651167
2019-09-25,302.70000000000005,570.2,1034.2,171.17209302325583
2019-09-26,125.39999999999999,406.00000000000006,598.1,236.9
2019-09-27,108.7,421.1,587.6999999999999,333.5999999999999
2019-09-28,112.5,384.9,556.9,221.20000000000002
2019-09-29,188.3,333.40000000000003,622.0,179.30000000000007
2019-09-30,325.5,607.8000000000001,1106.3,257.80000000000007
2019-10-01,289.20000000000005,553.6,996.5,264.0
2019-10-02,1236.2999999999997,1117.7000000000003,3013.5,359.6
2019-10-03,2129.399999999999,1158.5000000000002,4423.9,563.8000000000001
2019-10-04,802.8,902.6000000000001,2133.4,481.29999999999995
2019-10-05,523.3000000000001,943.9,1746.4999999999998,427.0
2019-10-06,377.80000000000007,746.5,1325.6,323.5
2019-10-07,602.1999999999999,810.3,1733.2000000000005,294.0
2019-10-08,224.64999999999998,733.3000000000001,1077.0,406.8
2019-10-09,317.2,762.2000000000002,1248.6,267.75
2019-10-10,292.8999999999999,561.9999999999998,1011.3000000000001,334.0000000000001
2019-10-11,113.4,376.40000000000003,550.4,188.3
2019-10-12,178.2,907.7000000000002,1180.8000000000002,211.5
2019-10-13,157.4,656.6999999999999,898.3,212.69999999999996
2019-10-14,1426.5,1290.5,3477.7999999999993,466.09999999999997
2019-10-15,282.59999999999997,746.8,1180.3999999999999,317.4
2019-10-16,1041.8999999999999,1082.4,2679.4,454.50000000000006
2019-10-17,681.5000000000001,1157.0,2202.2999999999997,417.7
2019-10-18,139.29999999999998,530.3000000000001,744.1,290.0
2019-10-19,591.5,891.4,1798.7999999999997,376.49999999999994
2019-10-20,1102.4999999999998,904.5,2595.2999999999993,511.7
2019-10-21,617.9000000000001,782.9000000000001,1730.6999999999998,365.00000000000006
2019-10-22,2686.3,1391.2999999999997,5510.299999999999,726.4
2019-10-23,3025.433333333332,1389.341666666667,6028.624999999999,911.1999999999998
2019-10-24,1428.4666666666665,1301.4083333333333,3492.1250000000005,772.2
2019-10-25,133.50000000000003,524.8,729.7000000000002,310.35
2019-10-26,211.1,479.79999999999995,803.4,304.4
2019-10-27,1055.5,1215.9999999999998,2834.5,458.3
2019-10-28,1678.2,1292.4,3865.4000000000005,580.4000000000001
2019-10-29,692.8386075949367,1042.4981012658227,2105.7696202531647,353.20000000000005
2019-10-30,857.7189873417722,1228.853164556962,2546.0506329113923,436.4
2019-10-31,842.772151898734,1192.7620253164555,2486.9924050632912,905.9
2019-11-01,827.8253164556962,1156.6708860759495,2427.93417721519,411.5999999999999
2019-11-02,812.8784810126581,1120.579746835443,2368.875949367089,239.6
2019-11-03,797.9316455696202,1084.4886075949366,2309.817721518987,429.09999999999997
2019-11-04,782.9848101265823,1048.3974683544302,2250.759493670886,506.2
2019-11-05,987.1,842.9000000000001,2356.4,445.90000000000003
2019-11-06,978.1999999999998,1246.8999999999999,2746.4,714.9999999999999
2019-11-07,666.5,1035.2,2057.2000000000003,321.8
2019-11-08,2568.2000000000003,1255.3,5192.75,605.8999999999999
2019-11-09,989.1999999999999,1178.0,2694.5,482.3999999999999
2019-11-10,1960.6999999999998,1075.2,4081.4,716.5
2019-11-11,594.6000000000003,987.3999999999997,1899.0,363.7
2019-11-12,380.6,885.5,1468.7999999999997,250.80000000000007
2019-11-13,622.5000000000001,1091.8000000000002,2045.9000000000003,338.09999999999997
2019-11-14,827.9000000000001,1290.8999999999999,2560.5999999999995,311.3
2019-11-15,443.50000000000006,704.1,1384.1,357.4
2019-11-16,1590.5,1301.0000000000002,3739.7,652.5
2019-11-17,3147.1000000000004,1518.8,6344.5,904.6999999999999
2019-11-18,1281.8,1288.2000000000003,3253.6,367.59999999999997
2019-11-19,5706.600000000001,2393.9999999999995,11144.049999999997,1006.6
2019-11-20,2900.3,1651.6999999999998,6098.899999999999,705.1
2019-11-21,963.5000000000001,1173.8,2651.1,732.2
2019-11-22,485.00000000000006,1191.4,1935.7000000000005,339.5
2019-11-23,720.4,1113.6999999999998,2217.8,508.20000000000005
2019-11-24,895.1999999999997,982.0,2354.7999999999997,521.9999999999999
2019-11-25,310.4999999999999,1010.8000000000003,1486.5000000000005,258.95
2019-11-26,114.2,762.6,937.5,237.8
2019-11-27,614.5,1255.1,2197.5,291.4
2019-11-28,832.1999999999999,916.0999999999999,2192.4,333.19999999999993
2019-11-29,2859.5000000000005,1471.9000000000003,5856.7,687.8000000000001
