MeasurementDateGMT,Lewisham - Honor Oak Park: Nitric Oxide (ug/m3),Lewisham - Honor Oak Park: Nitrogen Dioxide (ug/m3),Lewisham - Honor Oak Park: Ozone (ug/m3),Lewisham - Honor Oak Park: PM10 Particulate (ug/m3),Lewisham - Honor Oak Park: PM2.5 Particulate (ug/m3)
2019-04-15,125.39999999999996,619.7,1314.5,982.6,781.5
2019-04-16,471.09999999999997,1252.0,637.9,1313.0,998.5000000000001
2019-04-17,323.00000000000006,1005.5,1030.0,1403.9,1095.1000000000001
2019-04-18,281.8,1046.9,1177.7,1386.1000000000001,1085.0
2019-04-19,137.8,762.1,1751.1000000000004,980.8000000000001,716.5
2019-04-20,121.89999999999999,604.7999999999998,2093.8999999999996,913.8000000000001,703.3000000000002
2019-04-21,132.39999999999998,694.8000000000001,2098.5,1083.2,843.0
2019-04-22,138.5,1070.5000000000002,1817.4999999999998,1779.9999999999998,1500.9
2019-04-23,265.2,1337.7,722.8769230769229,1222.7,805.7000000000002
2019-04-24,301.8,523.5500000000001,1634.385788787484,691.6000000000001,461.2
2019-04-25,273.0,219.19999999999996,1918.4338983050845,168.0,86.20000000000002
2019-04-26,244.2,286.0,1837.4033898305086,204.8,113.30000000000001
2019-04-27,215.4,210.0,1756.3728813559323,271.0,126.8
2019-04-28,186.6,258.5,1675.342372881356,224.60000000000002,144.70000000000005
2019-04-29,127.69999999999999,574.1999999999999,1608.084745762712,396.2,293.30000000000007
2019-04-30,139.39999999999998,602.8,1418.1,542.9000000000001,410.70000000000005
2019-05-01,148.9,573.8,1585.8,469.3,336.7
2019-05-02,140.99999999999997,571.2,1332.7000000000003,248.60000000000002,160.6
2019-05-03,929.7,813.0999999999999,1075.8,295.1,217.10000000000002
2019-05-04,488.1999999999999,471.50000000000006,1439.9,249.00000000000003,135.29999999999998
2019-05-05,108.09999999999997,403.40000000000003,1694.7000000000005,376.2999999999999,244.1
2019-05-06,119.50000000000001,440.40000000000003,1645.6000000000001,219.0,148.10000000000002
2019-05-07,138.79999999999998,335.4,1916.4,310.40000000000003,202.59999999999997
2019-05-08,76.7303577882183,330.19999999999993,1758.0000000000002,281.2,165.1
2019-05-09,76.91275749909651,707.5,1064.4,286.0,194.4
2019-05-10,76.99602457535238,486.70000000000005,1451.3,276.7000000000001,208.89999999999995
2019-05-11,77.07929165160823,646.3000000000001,1316.8,332.4,262.1
2019-05-12,77.1625587278641,488.80000000000007,1365.0000000000002,264.90000000000003,201.19999999999996
2019-05-13,77.24582580411997,526.3,1479.1,219.39999999999998,131.8
2019-05-14,77.32909288037585,422.2,1705.8,262.20000000000005,149.1
2019-05-15,77.41235995663173,514.1999999999999,1837.3000000000002,499.4,319.00000000000006
2019-05-16,77.49562703288761,419.2,1842.5,391.69999999999993,230.39999999999998
2019-05-17,77.57889410914349,473.70000000000005,1422.3000000000002,467.0000000000001,313.0
2019-05-18,77.66216118539936,635.6,1361.7,463.9999999999999,385.40000000000003
2019-05-19,77.74542826165523,651.1,1189.3000000000002,617.6000000000001,526.6999999999999
2019-05-20,77.82869533791111,648.0999999999999,1334.2999999999997,475.19999999999993,349.2000000000001
2019-05-21,77.91196241416698,451.8,1742.8999999999999,255.8,141.29999999999995
2019-05-22,77.99522949042286,441.00000000000006,1881.5000000000002,227.50000000000003,111.59999999999998
2019-05-23,78.07849656667874,380.40000000000003,2070.4000000000005,242.49999999999997,142.0
2019-05-24,78.16176364293457,477.89999999999986,1497.6,302.4,177.89999999999995
2019-05-25,78.24503071919044,281.90000000000003,1615.9999999999998,203.10000000000002,120.00000000000001
2019-05-26,78.32829779544632,194.99999999999997,1196.5,156.40000000000003,95.9
2019-05-27,78.4115648717022,257.99999999999994,1399.9,195.50000000000003,106.0
2019-05-28,78.49483194795808,346.6,1386.0,134.4,66.8
2019-05-29,78.57809902421394,334.70000000000005,1226.1000000000001,213.59999999999997,121.5
2019-05-30,78.66136610046982,248.4,1128.2,253.00000000000003,144.79999999999998
2019-05-31,78.7446331767257,310.90000000000003,988.9999999999999,179.39999999999998,84.10000000000004
2019-06-01,78.82790025298158,298.70000000000005,1459.6000000000001,196.60000000000002,121.5
2019-06-02,78.91116732923744,221.50000000000003,1612.9,227.99999999999997,123.89999999999999
2019-06-03,78.99443440549332,298.99999999999994,1624.7000000000003,332.7,142.7
2019-06-04,79.0777014817492,473.3,1217.2,270.2,171.50000000000003
2019-06-05,79.16096855800508,326.2,1471.1,199.10000000000008,112.10000000000002
2019-06-06,79.24423563426093,270.70000000000005,1638.9000000000003,168.99999999999997,89.19999999999997
2019-06-07,79.32750271051678,540.8,1260.3999999999994,241.49999999999994,143.30000000000004
2019-06-08,79.41076978677266,185.39999999999998,1501.5499999999997,151.2,79.60000000000001
2019-06-09,79.49403686302854,261.5,1465.6999999999998,209.79999999999998,132.6
2019-06-10,79.57730393928442,608.1999999999999,1080.4,156.9,111.1
2019-06-11,79.6605710155403,290.30000000000007,1264.5,122.00000000000001,78.59999999999998
2019-06-12,79.74383809179618,578.2000000000002,1197.3000000000002,159.59999999999997,110.7
2019-06-13,79.82710516805204,244.90000000000003,1522.4,170.39999999999998,114.49999999999999
2019-06-14,79.91037224430792,198.29999999999998,1599.2500000000002,163.19999999999996,92.09999999999997
2019-06-15,79.9936393205638,212.49999999999997,1638.8,153.5,99.8
2019-06-16,80.07690639681968,179.70000000000002,1366.45,160.19999999999996,104.6
2019-06-17,80.16017347307555,232.6,1751.1000000000001,190.00000000000003,115.60000000000001
2019-06-18,80.24344054933142,618.6999999999999,1157.8,245.89999999999995,166.5
2019-06-19,80.32670762558729,642.2,1117.1000000000001,409.30000000000007,251.99999999999997
2019-06-20,80.40997470184314,284.5,1389.2,188.4,103.69999999999999
2019-06-21,80.493241778099,377.40000000000003,1435.7999999999997,198.2,99.19999999999999
2019-06-22,80.57650885435488,318.70000000000005,1577.8999999999999,178.2,108.39999999999999
2019-06-23,80.65977593061076,554.5000000000001,1839.6,598.6,432.09999999999997
2019-06-24,80.74304300686664,623.5999999999999,1305.9,538.3,395.6000000000001
2019-06-25,80.82631008312251,573.1000000000001,1170.8999999999999,426.80000000000007,307.3
2019-06-26,80.9095771593784,218.00000000000003,1735.1999999999998,290.3,181.40000000000006
2019-06-27,80.99284423563427,186.69999999999996,1619.6000000000004,341.40000000000003,172.49999999999997
2019-06-28,81.07611131189014,278.9,1482.8999999999999,493.49999999999994,240.10000000000002
2019-06-29,81.15937838814602,468.49999999999994,2165.0,501.8000000000001,312.90000000000003
2019-06-30,81.24264546440189,166.5,1650.7999999999995,241.60000000000002,153.2
2019-07-01,81.32591254065777,210.6,1464.4,171.79999999999998,79.1
2019-07-02,81.40917961691365,303.19999999999993,1433.3000000000002,243.20000000000002,117.69999999999999
2019-07-03,81.49244669316947,408.09999999999997,1440.6,262.19999999999993,129.29999999999998
2019-07-04,81.57571376942535,643.6,1386.2,288.2,127.60000000000002
2019-07-05,81.65898084568123,690.1,1795.2000000000003,433.20000000000005,200.60000000000002
2019-07-06,81.7422479219371,362.79999999999995,1083.3,200.39999999999998,117.89999999999998
2019-07-07,81.82551499819299,220.50000000000006,1349.0,253.3,151.30000000000004
2019-07-08,81.90878207444887,316.09999999999997,1631.8999999999996,206.5,102.5
2019-07-09,81.99204915070474,333.1,1825.1,285.7,143.4
2019-07-10,82.07531622696061,385.20000000000005,1723.0000000000002,314.3000000000001,183.1
2019-07-11,82.15858330321649,363.8,1732.4999999999998,257.6,136.4
2019-07-12,82.24185037947237,267.69999999999993,1507.5,193.1,95.19999999999997
2019-07-13,82.32511745572823,262.1,1388.7999999999997,201.99999999999997,128.1
2019-07-14,82.40838453198411,231.4,1368.4999999999998,171.39999999999998,111.30000000000001
2019-07-15,82.49165160823999,281.5,1351.8,164.19999999999996,81.3
2019-07-16,82.57491868449583,365.40000000000003,1909.4,278.84999999999997,156.6
2019-07-17,82.6581857607517,365.1000000000001,1973.8,306.50000000000006,173.79999999999998
2019-07-18,82.74145283700757,342.4,1366.3,244.9,146.5
2019-07-19,82.82471991326345,335.7,980.4000000000001,183.50000000000003,112.70000000000002
2019-07-20,82.90798698951933,210.1,1365.8999999999999,165.0,86.8
2019-07-21,82.99125406577521,194.10000000000002,1297.0000000000002,150.19999999999996,91.9
2019-07-22,83.07452114203107,258.44999999999993,1141.6,217.1,147.60000000000002
2019-07-23,83.15778821828695,432.425,1970.7076923076925,385.4,198.65
2019-07-24,83.24105529454283,362.425,2221.742307692308,417.9,213.7
2019-07-25,83.3243223707987,526.2999999999998,2438.2,608.0999999999999,302.3
2019-07-26,83.40758944705458,412.79999999999995,1326.2000000000003,345.2,200.89999999999998
2019-07-27,83.49085652331046,443.00000000000006,1213.3000000000002,188.40000000000003,122.19999999999999
2019-07-28,83.57412359956633,244.8,1420.4,205.70000000000002,99.7
2019-07-29,83.6573906758222,260.3,1696.3999999999999,220.29999999999998,106.20000000000002
2019-07-30,83.74065775207805,194.7,1625.6,287.9,147.2
2019-07-31,83.82392482833392,221.7,1363.0000000000002,208.99999999999994,99.0
2019-08-01,83.9071919045898,376.1,1551.1999999999998,273.9,155.50000000000003
2019-08-02,83.99045898084567,345.59999999999997,1695.9999999999993,338.0,215.89999999999998
2019-08-03,84.07372605710155,326.1,1515.3000000000002,263.1,157.49999999999997
2019-08-04,84.15699313335742,309.30000000000007,1518.6,315.80000000000007,200.0
2019-08-05,84.2402602096133,234.09999999999997,1361.3000000000002,225.99999999999997,134.60000000000002
2019-08-06,84.32352728586918,230.10000000000005,951.378563656148,244.0,133.20000000000002
2019-08-07,84.40679436212504,249.1,946.6615886833515,206.4,108.0
2019-08-08,84.49006143838092,219.19999999999996,963.1455930359085,189.8,99.7
2019-08-09,84.5733285146368,195.00000000000003,979.6295973884659,247.8,139.5
2019-08-10,84.65659559089268,128.2,996.1136017410229,399.8,209.60000000000002
2019-08-11,84.73986266714856,170.20000000000002,1012.59760609358,293.8,159.8
2019-08-12,84.8231297434044,508.9,1029.0816104461371,213.7,123.39999999999999
2019-08-13,84.90639681966027,282.90000000000003,1045.5656147986942,172.4,81.5
2019-08-14,84.98966389591614,308.79999999999995,1062.0496191512516,132.7,79.19999999999999
2019-08-15,85.07293097217202,279.5,1078.5336235038085,193.6,92.49999999999999
2019-08-16,85.1561980484279,283.1,1095.0176278563656,183.9,105.39999999999998
2019-08-17,85.23946512468378,171.70000000000002,1111.5016322089227,227.50000000000003,125.9
2019-08-18,85.32273220093965,183.60000000000002,1127.9856365614799,204.8,115.49999999999999
2019-08-19,85.40599927719552,235.7,1144.4696409140372,246.59999999999997,119.60000000000001
2019-08-20,85.4892663534514,367.2,1160.953645266594,278.3,151.4
2019-08-21,85.57253342970728,384.00000000000006,1177.4376496191514,303.30000000000007,181.8
2019-08-22,85.65580050596316,294.79999999999995,1193.9216539717083,267.6,166.49999999999997
2019-08-23,85.73906758221904,487.69999999999993,1210.4056583242655,291.9,168.09999999999997
2019-08-24,85.82233465847492,873.4,1226.8896626768228,688.7,484.4
2019-08-25,85.90560173473074,772.3999999999999,1243.37366702938,897.4999999999998,706.4
2019-08-26,85.98886881098662,657.3,1259.857671381937,568.6,414.1000000000001
2019-08-27,86.07213588724248,662.8,1276.3416757344942,669.7000000000002,470.0
2019-08-28,86.15540296349836,337.9000000000001,1292.825680087051,218.3,134.9
2019-08-29,86.23867003975424,256.65,1309.3096844396082,184.90000000000006,87.6
2019-08-30,86.32193711601012,226.79999999999995,1325.7936887921655,262.00000000000006,154.50000000000003
2019-08-31,73.69204915070473,366.1000000000001,1342.2776931447227,218.39999999999995,136.10000000000002
2019-09-01,61.69999999999999,322.69999999999993,1358.7616974972796,160.2,83.89999999999999
2019-09-02,81.8,372.2,1375.245701849837,243.29999999999995,108.7
2019-09-03,63.7,250.7,1391.7297062023938,184.50000000000003,88.30000000000001
2019-09-04,64.60000000000001,263.5,1408.2137105549514,177.89999999999998,82.2
2019-09-05,56.70000000000001,388.2,1424.6977149075083,218.80000000000004,99.29999999999998
2019-09-06,69.19999999999999,479.79999999999995,1441.1817192600652,242.10000000000005,129.9
2019-09-07,30.6,332.2,1457.6657236126225,225.5,120.80000000000003
2019-09-08,39.8,493.20000000000005,1474.1497279651794,246.49999999999997,136.1
2019-09-09,24.200000000000003,478.5,1490.633732317737,203.40000000000003,136.8
2019-09-10,241.70000000000005,735.4000000000001,1507.117736670294,293.3,179.1
2019-09-11,47.0,319.09999999999997,1523.601741022851,148.29999999999998,79.0
2019-09-12,54.90000000000001,283.5,1540.0857453754081,178.09999999999997,99.49999999999999
2019-09-13,100.5,427.4,1488.295756256801,242.69999999999996,111.09999999999998
2019-09-14,103.60000000000002,715.8,918.5,324.8,194.19999999999996
2019-09-15,54.800000000000004,608.6,1112.1000000000004,290.0,154.5
2019-09-16,99.89999999999999,601.6,463.0,323.8,205.2
2019-09-17,45.4,417.40000000000003,1185.2,251.6,130.10000000000002
2019-09-18,110.30000000000003,620.8500000000001,1055.5,355.1,161.2
2019-09-19,204.50000000000003,665.6,872.4,331.40000000000003,173.39999999999998
2019-09-20,139.4,683.9999999999999,1139.7,431.9999999999999,209.20000000000002
2019-09-21,63.1,852.6,1033.9,541.6999999999999,248.7
2019-09-22,15.4,413.8,1331.4,294.8999999999999,170.0
2019-09-23,24.899999999999995,213.2,1328.5000000000002,161.10000000000002,81.3
2019-09-24,23.799999999999994,268.4,1206.2,160.40000000000003,79.80000000000001
2019-09-25,33.099999999999994,281.8,1071.6999999999998,126.10000000000001,63.49999999999999
2019-09-26,23.7,226.39999999999998,1377.3999999999996,207.7,108.49999999999999
2019-09-27,28.8,240.80000000000007,1307.9,249.1,129.99999999999997
2019-09-28,19.899999999999995,179.3,1410.6999999999998,191.7,97.8
2019-09-29,18.3,185.90000000000003,1404.5000000000005,106.69999999999999,60.2
2019-09-30,44.50000000000001,318.2,1052.5,141.90000000000003,72.09999999999998
2019-10-01,35.99999999999999,362.1,1269.7,202.50000000000003,107.19999999999999
2019-10-02,172.9,660.6999999999999,872.5,287.3,113.7
2019-10-03,473.9,543.1999999999999,781.8,255.49999999999997,173.1
2019-10-04,92.2,609.1000000000001,885.9999999999999,370.40000000000003,206.3
2019-10-05,35.800000000000004,545.6,827.9000000000001,282.4,196.0
2019-10-06,23.400000000000002,295.40000000000003,1209.2000000000003,191.60000000000002,133.7
2019-10-07,121.09999999999998,442.19999999999993,896.3999999999999,159.59999999999997,86.39999999999999
2019-10-08,39.800000000000004,294.40000000000003,1178.6000000000001,343.8,177.60000000000002
2019-10-09,37.0,300.4000000000001,1338.2000000000003,201.79999999999995,94.99999999999999
2019-10-10,49.4,277.3,1198.4,260.80000000000007,129.70000000000002
2019-10-11,18.0,249.2,1469.9,141.10000000000002,83.1
2019-10-12,29.200000000000006,468.59999999999997,1212.4,125.70000000000002,78.1
2019-10-13,17.300000000000004,349.20000000000005,1337.9000000000003,187.19999999999996,113.49999999999999
2019-10-14,92.5,700.5,575.7,243.29999999999998,136.3
2019-10-15,53.2,470.40000000000003,973.3999999999999,181.2,102.39999999999999
2019-10-16,54.99999999999999,552.6999999999999,1066.6000000000001,219.29999999999998,105.00000000000001
2019-10-17,96.29999999999997,525.5000000000001,1110.9999999999998,181.3,90.69999999999999
2019-10-18,29.80000000000001,312.4,1544.1999999999998,271.80000000000007,130.79999999999998
2019-10-19,41.0,489.4,1186.1000000000001,207.79999999999998,121.10000000000001
2019-10-20,85.39999999999999,533.1999999999999,798.0999999999999,259.40000000000003,186.0
2019-10-21,36.400000000000006,531.8,1098.3,205.00000000000003,111.6
2019-10-22,377.3,860.8,441.50000000000006,327.6,229.70000000000002
2019-10-23,806.1999999999998,1049.5,200.1,523.3000000000001,358.90000000000003
2019-10-24,494.1000000000001,846.7999999999998,349.0,454.6,331.6000000000001
2019-10-25,26.099999999999994,318.49999999999994,1217.2,210.09999999999997,104.0
2019-10-26,15.4,266.8,1526.5000000000002,217.50000000000003,124.89999999999998
2019-10-27,230.3,778.1000000000003,782.2999999999998,269.5,183.0
2019-10-28,646.5,870.9,413.59999999999997,557.3999999999999,419.70000000000005
2019-10-29,34.99999999999999,710.9000000000002,1138.8999999999999,201.10000000000002,95.29999999999998
2019-10-30,78.9,740.6999999999998,887.4000000000002,477.59999999999997,322.8
2019-10-31,277.99999999999994,854.0,285.19999999999993,779.1999999999999,615.1999999999999
2019-11-01,114.30000000000001,542.0,738.7,274.5000000000001,207.89999999999998
2019-11-02,17.600000000000005,226.4,1453.6000000000001,310.20000000000005,190.50000000000006
2019-11-03,63.20000000000001,562.3,873.6999999999999,329.8999999999999,214.70000000000002
2019-11-04,397.40000000000003,817.6000000000001,523.9,287.40000000000003,189.2
2019-11-05,177.99999999999997,747.4,552.9,315.5999999999999,233.1
2019-11-06,170.40000000000003,705.6999999999999,784.6,439.6000000000001,310.2
2019-11-07,86.70000000000002,649.0000000000001,899.9999999999998,185.7,105.00000000000001
2019-11-08,536.4,943.7999999999998,330.0,299.7000000000001,209.70000000000005
2019-11-09,116.20000000000002,676.2000000000002,573.6999999999999,307.8,228.39999999999998
2019-11-10,319.1,699.4999999999999,705.4000000000002,484.70000000000005,402.0
2019-11-11,62.70000000000002,566.3000000000002,992.8499999999999,242.10000000000002,150.0
2019-11-12,60.50000000000001,606.6999999999999,1068.7,183.8,100.00000000000001
2019-11-13,108.09999999999997,785.3,734.2,216.3,127.30000000000001
2019-11-14,93.60000000000001,912.0,997.4,142.99999999999997,88.4
2019-11-15,86.78571428571428,808.1857142857142,663.9,323.7,243.09999999999997
2019-11-16,86.15064935064936,796.6597402597401,205.3,422.69999999999993,340.6
2019-11-17,71.18961038961038,975.4441558441558,47.800000000000004,674.1,575.9999999999999
2019-11-18,160.474025974026,1294.1103896103898,738.3999999999999,254.09999999999997,158.20000000000002
2019-11-19,1306.8,1415.2,102.2,507.0,392.79999999999995
2019-11-20,144.79999999999998,922.0000000000001,743.8,295.2,207.30000000000004
2019-11-21,103.0,869.9000000000001,296.20000000000005,636.3000000000001,536.6
2019-11-22,40.9,763.2,910.3000000000002,234.79999999999998,143.20000000000002
2019-11-23,170.90000000000003,1011.8000000000001,289.90000000000003,389.8,275.0
2019-11-24,455.50000000000006,706.1,418.2,382.20000000000005,300.50000000000006
2019-11-25,28.1,533.4,856.3,171.29999999999998,113.4
2019-11-26,16.449999999999996,418.5,1301.2000000000003,180.59999999999997,100.80000000000001
2019-11-27,61.9,830.9000000000002,927.7999999999997,174.1,112.7
2019-11-28,99.19999999999999,704.7,755.2,234.30000000000004,160.70000000000002
2019-11-29,905.5000000000001,1241.6000000000001,546.6999999999999,458.90000000000003,297.9
2019-11-30,752.0999999999999,1476.8,188.10000000000002,418.80000000000007,322.9
2019-12-01,24.5,606.4000000000001,1025.6999999999998,203.79999999999998,147.9
2019-12-02,784.8000000000001,1572.3,229.09999999999994,517.3,396.9
2019-12-03,467.6,1524.1999999999998,252.1,374.1000000000001,287.8
2019-12-04,1783.8,1504.6,162.4,566.4,464.4
2019-12-05,430.7,936.9,664.8000000000001,456.20000000000005,355.50000000000006
2019-12-06,26.099999999999998,395.8,1426.7,132.3,74.9
2019-12-07,28.60000000000001,415.2,1222.3999999999999,187.4,108.4
2019-12-08,18.100000000000005,199.89999999999995,1743.8000000000002,252.7000000000001,140.20000000000002
2019-12-09,137.6,746.9000000000001,1062.8,235.99999999999997,130.6
2019-12-10,90.7,624.7,1096.2,262.20000000000005,154.6
2019-12-11,56.2,757.7999999999998,1061.5999999999997,259.4,135.10000000000002
2019-12-12,26.8,595.5999999999999,1125.7,150.5,89.3
2019-12-13,35.2,480.8,1377.0,239.49999999999997,130.9
2019-12-14,21.800000000000004,381.20000000000005,1662.8000000000002,328.2,172.3
2019-12-15,19.0,265.29999999999995,1704.8999999999999,268.4,133.0
2019-12-16,133.00000000000003,993.9999999999999,912.7000000000003,205.9,126.5
2019-12-17,80.4,1252.8,651.1999999999999,227.2,178.90000000000003
2019-12-18,254.29999999999998,961.1999999999998,720.6999999999999,276.1,180.7
2019-12-19,18.9,273.2,1254.2000000000003,337.0,176.6
2019-12-20,56.199999999999996,788.9,1053.7,109.3,75.3
2019-12-21,18.6,287.90000000000003,1584.7999999999995,181.50000000000003,99.8
2019-12-22,26.6,442.4,1351.4999999999998,202.59999999999997,126.6
2019-12-23,33.20000000000001,537.8000000000001,1126.6000000000001,279.90000000000003,148.49999999999997
2019-12-24,21.8,351.29999999999995,1458.8,277.2,167.79999999999998
2019-12-25,303.9,805.2999999999998,849.7999999999998,345.4,276.99999999999994
2019-12-26,80.0,534.0,1044.1,266.5,190.89999999999998
2019-12-27,419.2,808.1,581.9,367.4,314.00000000000006
2019-12-28,232.39999999999995,671.3,519.9,407.29999999999995,350.59999999999997
2019-12-29,50.7,619.6999999999999,689.6000000000001,437.0,381.7
2019-12-30,275.2,969.2000000000002,182.60000000000002,503.79999999999995,441.50000000000006
2019-12-31,228.1,995.4999999999999,151.79999999999998,684.8,568.8
2020-01-01,308.5,1027.2,187.70000000000002,924.7,817.4999999999999
2020-01-02,21.400000000000002,358.8,1190.1000000000001,213.0,150.4
2020-01-03,34.2,668.3,1245.8,228.3,139.6
2020-01-04,38.400000000000006,736.1,1022.5999999999999,244.4,160.59999999999997
2020-01-05,17.2,409.8000000000001,1501.1999999999998,130.4,94.09999999999998
2020-01-06,26.999999999999993,408.0,1433.2,252.20000000000002,160.70000000000002
2020-01-07,25.800000000000004,444.09999999999997,1226.5000000000002,337.70000000000005,200.20000000000002
2020-01-08,100.6,739.7,952.7,407.6000000000001,246.7
2020-01-09,23.300000000000008,348.6,1406.1,159.8,86.4
2020-01-10,49.3,741.4,1134.0,189.80000000000007,139.2
2020-01-11,16.6,249.70000000000002,1676.6000000000001,301.3999999999999,160.2
2020-01-12,18.100000000000005,304.90000000000003,1578.5000000000002,147.8,89.5
2020-01-13,19.1,289.3,1591.2,214.79999999999995,113.89999999999999
2020-01-14,17.099999999999998,270.6000000000001,1679.6999999999998,226.49999999999997,124.6
2020-01-15,31.299999999999997,542.0999999999999,1432.7999999999997,209.20000000000002,111.2
2020-01-16,19.9,318.49999999999994,1397.8000000000004,262.5,143.0
2020-01-17,28.0,478.50000000000006,1483.4999999999998,174.5,98.7
2020-01-18,104.20000000000002,955.4000000000001,853.2,289.1,172.9
2020-01-19,649.8,1303.6000000000001,556.9000000000001,486.1,353.30000000000007
2020-01-20,1236.7999999999997,1745.6000000000001,114.59999999999998,673.5,512.4000000000001
2020-01-21,1674.6000000000004,1771.6,104.2,766.5000000000001,609.0
2020-01-22,1454.5999999999997,1572.3000000000002,44.4,815.9000000000001,682.2
2020-01-23,249.89999999999995,1230.1,307.9000000000001,463.29999999999984,392.59999999999997
2020-01-24,188.9,1167.8000000000002,316.1,380.1,315.40000000000003
2020-01-25,29.1,558.3,747.5,609.6,473.5
2020-01-26,21.400000000000002,333.30000000000007,1209.4000000000005,509.4999999999999,320.19999999999993
2020-01-27,28.800000000000004,564.3,1451.1000000000001,164.9,90.7
2020-01-28,43.5,480.49999999999994,1577.2000000000005,150.5,76.9
2020-01-29,46.284000000000006,469.75,1433.2999999999997,313.2,160.8
2020-01-30,28.316000000000006,373.19999999999993,1218.6000000000001,152.4,95.20000000000002
2020-01-31,25.6,278.49999999999994,1359.7000000000003,61.39999999999999,40.9
2020-02-01,22.3,206.60000000000002,1693.1,279.70000000000005,155.70000000000002
2020-02-02,18.200000000000006,235.79999999999998,1566.2999999999997,326.1,199.3
2020-02-03,33.300000000000004,350.00000000000006,1558.0000000000005,345.79999999999995,190.49999999999994
2020-02-04,34.099999999999994,477.2,1384.4,254.29999999999998,135.3
2020-02-05,849.6999999999998,1245.1000000000001,435.7,528.4999999999998,336.3
2020-02-06,909.3560000000001,1211.3500000000001,366.6000000000001,468.99999999999994,359.4
2020-02-07,35.244,774.2,625.4,650.8,504.90000000000003
2020-02-08,28.000000000000004,307.8,1481.6,350.69999999999993,197.90000000000003
2020-02-09,16.400000000000002,93.69999999999999,1797.1,232.09999999999994,138.29999999999998
2020-02-10,31.899999999999995,222.79999999999998,1722.4000000000003,220.39999999999998,115.10000000000002
2020-02-11,38.7,275.3,1714.0999999999997,276.6,139.59999999999997
2020-02-12,47.1,463.99999999999994,1458.3,219.0,112.10000000000001
2020-02-13,31.900000000000002,445.29999999999995,1576.2,164.5,96.1
2020-02-14,153.1,596.5999999999998,1138.8999999999999,331.30000000000007,197.99999999999997
2020-02-15,16.399999999999995,141.60000000000002,1455.6000000000004,115.79999999999998,78.8
2020-02-16,16.2,154.7,1808.1000000000001,94.19999999999999,54.2
2020-02-17,30.799999999999997,251.90000000000003,1676.8999999999999,319.49999999999994,154.6
2020-02-18,34.7,297.0,1644.7,227.2,114.3
2020-02-19,44.6,421.9000000000001,1421.3,260.29999999999995,143.79999999999995
2020-02-20,26.700000000000003,322.8,1651.2,127.50000000000001,70.3
2020-02-21,29.000000000000004,246.50000000000003,1714.6999999999998,357.70000000000005,181.79999999999995
2020-02-22,21.200000000000003,163.1,1857.1999999999998,336.1,195.3
2020-02-23,23.0,327.59999999999997,1417.6,108.5,70.7
2020-02-24,25.5,282.30000000000007,1433.6,103.60000000000001,62.900000000000006
2020-02-25,38.4,319.6000000000001,1620.3,145.79999999999998,72.89999999999999
2020-02-26,54.699999999999996,501.0,1399.6999999999996,184.6,89.3
2020-02-27,103.99999999999997,671.6999999999999,1219.6999999999998,171.6,106.1
2020-02-28,28.400000000000002,413.20000000000016,1332.9,206.39999999999998,109.90000000000002
2020-02-29,24.1,177.29999999999998,1748.7000000000003,421.99999999999994,182.8
2020-03-01,22.000000000000004,185.2,1807.1999999999998,216.30000000000004,112.2
2020-03-02,43.6,484.3999999999999,1463.2999999999997,157.4,91.2
2020-03-03,96.89999999999999,738.3,1162.8999999999999,264.6,139.29999999999998
2020-03-04,144.39999999999998,791.4999999999999,951.8,260.90000000000003,171.3
2020-03-05,28.90000000000001,528.8000000000001,1172.6000000000001,275.99999999999994,221.1
2020-03-06,394.0,910.2000000000002,1104.2,371.6,246.7
2020-03-07,33.300000000000004,450.3999999999999,1383.2,364.09999999999997,250.29999999999995
2020-03-08,22.8,196.80000000000004,1810.7000000000003,189.5,112.89999999999999
2020-03-09,43.40000000000001,307.20000000000005,1557.1999999999998,214.6,117.1
2020-03-10,36.800000000000004,227.4,1330.8000000000002,59.800000000000004,31.7
2020-03-11,33.7,243.59999999999994,1806.6999999999998,96.00000000000003,54.10000000000001
2020-03-12,40.800000000000004,207.70000000000002,1709.4999999999998,258.8,129.39999999999998
2020-03-13,45.5,369.0,1558.9999999999998,287.7,152.79999999999998
2020-03-14,24.900000000000002,221.20000000000002,1672.0,177.2,113.7
2020-03-15,21.2,322.3,1665.5,155.2,101.39999999999999
2020-03-16,106.4,660.1,1169.6,259.6,153.7
2020-03-17,33.9,339.4,1531.1000000000004,245.0,140.89999999999998
2020-03-18,33.400000000000006,301.79999999999995,1511.1999999999996,238.89999999999998,137.6
2020-03-19,26.000000000000004,482.3999999999999,1147.8999999999996,304.69999999999993,239.49999999999997
2020-03-20,26.300000000000008,282.40000000000003,1564.3,237.20000000000005,131.8
2020-03-21,26.400000000000006,295.0,1522.9999999999998,330.69999999999993,171.0
2020-03-22,31.400000000000002,392.20000000000005,1336.7,406.3,239.8
2020-03-23,81.3,730.3,1095.8999999999999,475.59999999999997,304.7999999999999
2020-03-24,68.39999999999998,516.3999999999999,1375.9000000000003,488.90000000000003,351.9
2020-03-25,201.49999999999997,879.8999999999997,1041.8999999999999,686.2,508.3999999999999
2020-03-26,57.00000000000001,579.3000000000001,1502.2999999999995,948.9999999999999,691.4000000000002
2020-03-27,30.399999999999995,276.59999999999997,1991.0,940.3000000000001,687.3000000000001
2020-03-28,17.3,116.7,2121.5,511.80000000000007,339.2
