MeasurementDateGMT,Wandsworth - Putney High Street Facade: Nitric Oxide (ug/m3),Wandsworth - Putney High Street Facade: Nitrogen Dioxide (ug/m3),Wandsworth - Putney High Street Facade: Oxides of Nitrogen (ug/m3)
2020-08-21,712.5,1019.9999999999999,2112.5000000000005
2020-08-22,738.6000000000001,1127.2,2259.2
2020-08-23,679.6999999999999,962.3999999999999,2004.7999999999997
2020-08-24,1315.9999999999998,1527.4999999999998,3545.5
2020-08-25,527.0999999999999,674.0000000000001,1481.7
2020-08-26,1329.1999999999998,1560.2,3597.8500000000004
2020-08-27,943.5000000000001,1149.3,2595.6
2020-08-28,1452.0,1481.2000000000003,3707.9
2020-08-29,702.1000000000001,854.8,1931.3000000000002
2020-08-30,587.3,1026.0,1926.7999999999997
2020-08-31,1310.0000000000002,1907.7,3916.4999999999995
2020-09-01,1648.1000000000001,2232.8,4759.799999999999
2020-09-02,1469.8,2071.8,4325.199999999999
2020-09-03,1237.2000000000003,1663.1000000000001,3560.1999999999994
2020-09-04,1791.9999999999998,2139.1,4886.400000000001
2020-09-05,2007.2,2297.4000000000005,5374.700000000001
2020-09-06,1323.7000000000003,2057.8,4087.3999999999996
2020-09-07,1569.7,1814.1000000000004,4220.9
2020-09-08,1622.9000000000003,2018.9,4507.7
2020-09-09,1611.0500000000002,1821.1,4291.200000000001
2020-09-10,1443.3000000000002,1806.1999999999996,4019.2
2020-09-11,1621.6000000000001,1936.8999999999999,4423.099999999999
2020-09-12,1276.4,1618.7999999999995,3575.7000000000003
2020-09-13,732.9999999999999,1322.5000000000002,2446.5999999999995
2020-09-14,529.9,1366.8,2179.4
2020-09-15,1159.8999999999999,2748.0,4526.3
2020-09-16,441.1,1315.4,1991.6999999999998
2020-09-17,274.20000000000005,673.4000000000001,1093.8000000000002
2020-09-18,429.8000000000001,951.2,1610.5000000000002
2020-09-19,232.90000000000003,791.3000000000002,1148.0
2020-09-20,216.94999999999996,811.05,1143.6
2020-09-21,1148.6999999999998,1991.0,3751.9999999999995
2020-09-22,1300.5,2009.4999999999995,4003.2000000000003
2020-09-23,977.7999999999998,1424.2,2924.0
2020-09-24,1005.0500000000001,1324.7,2865.8500000000004
2020-09-25,894.5000000000001,1060.3999999999999,2432.4000000000005
2020-09-26,839.0500000000001,948.35,2235.05
2020-09-27,601.6000000000001,795.2,1717.4
2020-09-28,1945.7999999999997,1891.8999999999999,4875.400000000001
2020-09-29,1762.8,1795.4,4498.7
2020-09-30,775.3,1171.0,2360.1000000000004
2020-10-01,1657.7000000000003,1710.8,4253.2
2020-10-02,406.8999999999999,873.3999999999999,1497.1
2020-10-03,795.0999999999998,1313.5999999999997,2532.9
2020-10-04,809.1500000000001,1226.85,2467.65
2020-10-05,1394.8999999999999,1433.3999999999996,3572.400000000001
2020-10-06,1308.9000000000003,1422.4000000000003,3429.6000000000004
2020-10-07,1576.5000000000002,1570.3,3987.7999999999997
2020-10-08,1319.1999999999996,1389.7,3412.7
2020-10-09,2361.2000000000003,2042.2,5663.0
2020-10-10,1833.0000000000002,1843.8999999999999,4654.599999999999
2020-10-11,1407.0999999999997,1390.0,3547.4
2020-10-12,1919.4000000000003,1735.9,4678.499999999999
2020-10-13,2171.2,1567.1000000000001,4895.9
2020-10-14,973.1999999999999,1169.6,2661.8000000000006
2020-10-15,1483.8,1419.5,3695.2999999999997
2020-10-16,1641.1,1670.6000000000001,4186.600000000001
2020-10-17,1474.4000000000003,1620.6000000000001,3880.9999999999995
2020-10-18,1676.3,1644.9,4214.7
2020-10-19,585.8000000000001,880.8,1779.1
2020-10-20,915.9000000000001,978.4000000000001,2383.0
2020-10-21,1284.4,1334.0,3303.7000000000003
2020-10-22,1920.6,1850.7999999999997,4795.7
2020-10-23,1611.0,1599.1,4069.7000000000007
2020-10-24,895.6,1010.9,2383.9
2020-10-25,908.6999999999998,1004.6000000000001,2398.2999999999997
2020-10-26,1743.4,1524.6,4197.900000000001
2020-10-27,968.4910011248594,974.321034870641,2459.3039370078745
2020-10-28,852.238920134983,921.8065241844769,2228.220472440945
2020-10-29,867.853768278965,945.066816647919,2275.388976377953
2020-10-30,883.4686164229471,968.327109111361,2322.5574803149607
2020-10-31,899.083464566929,991.5874015748032,2369.7259842519684
2020-11-01,914.6983127109112,1014.8476940382452,2416.894488188976
2020-11-02,930.3131608548931,1038.1079865016873,2464.062992125985
2020-11-03,945.928008998875,1061.3682789651295,2511.2314960629924
2020-11-04,961.5428571428571,1084.6285714285714,2558.4
2020-11-05,977.1577052868391,1107.8888638920137,2605.568503937008
2020-11-06,992.7725534308212,1131.1491563554555,2652.737007874016
2020-11-07,1008.3874015748032,1154.4094488188978,2699.9055118110236
2020-11-08,1024.0022497187852,1177.6697412823396,2747.0740157480313
2020-11-09,1039.6170978627672,1200.930033745782,2794.2425196850395
2020-11-10,1055.231946006749,1224.1903262092237,2841.411023622047
2020-11-11,1070.8467941507313,1247.4506186726662,2888.5795275590554
2020-11-12,1086.461642294713,1270.7109111361078,2935.7480314960626
2020-11-13,1102.0764904386951,1293.97120359955,2982.916535433071
2020-11-14,1117.6913385826772,1317.231496062992,3030.0850393700794
2020-11-15,1133.306186726659,1340.4917885264342,3077.253543307087
2020-11-16,1148.921034870641,1363.7520809898763,3124.4220472440948
2020-11-17,1164.5358830146233,1387.0123734533183,3171.5905511811025
2020-11-18,1180.1507311586054,1410.2726659167604,3218.7590551181106
2020-11-19,1195.765579302587,1433.5329583802027,3265.9275590551188
2020-11-20,1211.380427446569,1456.7932508436443,3313.096062992126
2020-11-21,1226.995275590551,1480.053543307087,3360.264566929134
2020-11-22,1242.610123734533,1503.3138357705284,3407.4330708661414
2020-11-23,1258.2249718785154,1526.5741282339711,3454.601574803149
2020-11-24,1273.839820022497,1549.8344206974127,3501.7700787401586
2020-11-25,1289.454668166479,1573.0947131608552,3548.938582677166
2020-11-26,1305.0695163104613,1596.355005624297,3596.1070866141736
2020-11-27,1320.6843644544433,1619.6152980877391,3643.2755905511813
2020-11-28,1336.2992125984251,1642.875590551181,3690.444094488189
2020-11-29,1351.9140607424074,1666.1358830146235,3737.6125984251976
2020-11-30,1367.528908886389,1689.3961754780655,3784.7811023622053
2020-12-01,1383.1437570303713,1712.6564679415076,3831.949606299213
2020-12-02,1398.758605174353,1735.9167604049494,3879.1181102362207
2020-12-03,1582.9535433070864,1944.8598425196851,4370.90157480315
2020-12-04,1310.4999999999998,1540.9,3550.7999999999997
2020-12-05,261.5,945.0,1346.1999999999998
2020-12-06,1012.7,1453.3999999999999,3006.3999999999996
2020-12-07,2082.5000000000005,1843.6999999999998,5036.099999999999
2020-12-08,2323.9,1879.3000000000002,5441.849999999999
2020-12-09,1942.2999999999997,1815.1,4793.299999999999
2020-12-10,392.29999999999995,674.5999999999998,1275.7
2020-12-11,2321.9,2162.9,5723.200000000001
2020-12-12,2227.7,1970.0000000000002,5385.799999999999
2020-12-13,470.3,826.8999999999999,1548.1000000000004
2020-12-14,995.0999999999998,1469.7999999999997,2995.199999999999
2020-12-15,1021.7000000000003,1505.9999999999998,3072.6000000000004
2020-12-16,646.0,977.5,1967.9
2020-12-17,1191.1999999999998,1497.7000000000003,3323.8
2020-12-18,542.0,770.8,1601.9999999999998
2020-12-19,814.8999999999999,1193.2,2443.0
2020-12-20,688.8999999999997,1116.4,2172.7999999999997
2020-12-21,692.2000000000002,922.4000000000001,1984.1
2020-12-22,1421.5000000000002,1462.6,3642.4000000000005
2020-12-23,766.6,1241.1000000000001,2416.8
2020-12-24,663.7,748.6,1766.3000000000002
2020-12-25,325.7,647.4,1146.4
2020-12-26,410.4,646.1,1275.5
2020-12-27,687.3000000000001,1034.6,2088.7
2020-12-28,718.5,1165.3,2266.3999999999996
2020-12-29,1441.0,1437.6999999999998,3647.4
2020-12-30,2539.5,1996.3999999999999,5890.4
2020-12-31,1546.8,1616.2000000000003,3987.8
2021-01-01,1192.7,1135.6,2964.6000000000004
2021-01-02,1058.0000000000002,1146.3,2768.7000000000003
2021-01-03,499.19999999999993,790.1000000000001,1555.4999999999998
2021-01-04,379.09999999999985,660.4,1242.0
2021-01-05,695.4,817.0999999999998,1883.4
2021-01-06,1012.4000000000001,1073.8,2625.8
2021-01-07,2169.3999999999996,1699.7000000000003,5026.099999999999
2021-01-08,1524.9,1398.2000000000003,3735.8000000000006
2021-01-09,2057.6,1649.3999999999994,4804.2
2021-01-10,1120.6,1209.0000000000002,2927.5999999999995
2021-01-11,924.0000000000001,1185.9999999999998,2602.7000000000003
2021-01-12,1525.5,1558.4,3897.5
2021-01-13,2321.8999999999996,1737.3000000000004,5297.2
2021-01-14,596.1000000000001,1162.3,2076.6000000000004
2021-01-15,2001.5,1527.1000000000001,4596.0
2021-01-16,1253.6000000000001,1216.3,3138.6000000000004
2021-01-17,847.6,1167.4,2467.0999999999995
2021-01-18,1262.5,1432.6000000000001,3368.4999999999995
2021-01-19,594.0999999999999,799.1,1709.8999999999996
2021-01-20,445.2,646.1999999999998,1328.7000000000003
2021-01-21,1076.8,1267.3000000000004,2918.7
2021-01-22,1840.5,1656.2,4478.1
2021-01-23,1869.2,1698.2,4564.5
2021-01-24,885.0000000000001,1337.1,2694.2
2021-01-25,2439.4999999999995,2010.0999999999997,5749.999999999998
2021-01-26,1587.6999999999998,1626.6000000000001,4061.7000000000003
2021-01-27,2009.8000000000002,1573.3,4655.0
2021-01-28,981.5000000000001,1186.4,2691.100000000001
2021-01-29,1337.3999999999999,1446.8,3497.6000000000004
2021-01-30,262.29999999999995,586.4,989.2
2021-01-31,274.6,652.5,1073.8000000000002
2021-02-01,1448.1,1284.4,3504.7
2021-02-02,897.1000000000003,1134.1,2509.0000000000005
2021-02-03,1471.5,1600.5,3856.7
2021-02-04,427.0,933.1,1588.0
2021-02-05,934.7999999999998,1275.0,2708.4999999999995
2021-02-06,1363.9000000000003,1353.1999999999998,3444.5
2021-02-07,237.79999999999998,462.49999999999994,827.1000000000001
2021-02-08,444.2999999999999,790.1,1470.9000000000003
2021-02-09,286.40000000000003,741.4000000000002,1181.2
2021-02-10,650.9000000000001,1102.7,2100.9
2021-02-11,179.8,692.3,967.8000000000001
2021-02-12,164.7,547.4,799.8
2021-02-13,88.60000000000001,379.49999999999994,515.5000000000001
2021-02-14,161.7,445.00000000000006,693.0999999999999
2021-02-15,876.5,1113.0999999999997,2457.4000000000005
2021-02-16,1050.6,1287.1000000000001,2898.0
2021-02-17,651.3000000000002,989.3000000000001,1988.1
2021-02-18,820.4999999999999,1098.1999999999998,2356.2
2021-02-19,424.0,744.6999999999998,1394.9000000000003
2021-02-20,354.99999999999994,667.9,1212.4
2021-02-21,282.8999999999999,755.4999999999999,1189.6
2021-02-22,1597.6,1566.0000000000002,4015.6000000000004
2021-02-23,566.4000000000001,901.1999999999998,1769.1000000000001
2021-02-24,636.5,950.6999999999999,1926.0
2021-02-25,1963.2000000000003,1861.1999999999998,4871.1
2021-02-26,2475.2000000000003,2103.1,5898.300000000001
2021-02-27,1266.9499999999998,1536.8500000000001,3479.2500000000005
2021-02-28,233.89999999999998,809.4000000000001,1168.6000000000001
2021-03-01,345.19999999999993,781.5,1310.8999999999999
2021-03-02,961.6999999999999,1062.8,2537.1
2021-03-03,1112.2,1248.6000000000001,2954.100000000001
2021-03-04,1191.8,1313.2,3140.5000000000005
2021-03-05,455.0,871.9999999999999,1569.6999999999998
2021-03-06,387.6,948.6,1543.1000000000001
2021-03-07,1000.2,1450.0,2984.0000000000005
2021-03-08,2146.2999999999997,2005.9999999999998,5297.100000000001
2021-03-09,1647.1999999999998,1648.0,4173.9
2021-03-10,626.8,915.1000000000001,1876.1000000000001
2021-03-11,555.2,762.5000000000001,1613.4999999999998
2021-03-12,796.9,1079.4999999999998,2301.3
2021-03-13,715.5,941.0000000000002,2038.4
2021-03-14,510.79999999999995,783.0000000000001,1566.3
2021-03-15,971.2,1263.6,2752.5
2021-03-16,1081.8,1185.6,2844.0000000000005
2021-03-17,1079.8999999999999,1189.3000000000002,2844.8
2021-03-18,1046.3999999999999,1192.3000000000002,2796.9
2021-03-19,395.6,804.7999999999998,1411.2000000000003
2021-03-20,1321.3,1364.7,3390.4
2021-03-21,504.09999999999997,903.9999999999999,1677.1
2021-03-22,1446.6999999999998,1701.9999999999998,3919.4
2021-03-23,1210.0,1590.3000000000002,3445.9
2021-03-24,1047.1000000000001,1408.1,3013.3999999999996
2021-03-25,1001.5999999999999,1306.0,2841.8
2021-03-26,789.6000000000001,1131.7,2342.7999999999997
2021-03-27,696.3999999999999,1027.3000000000002,2095.3
2021-03-28,335.19999999999993,664.4999999999999,1178.3000000000002
2021-03-29,809.7,1281.3000000000002,2522.6000000000004
2021-03-30,1253.7,1812.7000000000003,3735.1
2021-03-31,1593.0,2102.5,4545.7
2021-04-01,395.90000000000003,794.2,1401.6000000000004
2021-04-02,307.6000000000001,570.0,1041.3000000000002
2021-04-03,349.8,724.9000000000001,1261.4
2021-04-04,454.5,974.5999999999999,1671.4999999999998
2021-04-05,375.0,587.5999999999999,1162.2999999999997
2021-04-06,889.3,1091.8,2455.9
2021-04-07,1353.1999999999998,1466.6000000000001,3541.4999999999995
2021-04-08,992.6000000000001,1390.3000000000002,2912.0
2021-04-09,993.7999999999998,1277.8000000000004,2801.4000000000005
2021-04-10,212.9,565.3,891.5
2021-04-11,579.6000000000001,915.3000000000001,1803.9
2021-04-12,1567.5999999999997,1754.0,4157.999999999999
2021-04-13,1572.8,1930.5000000000005,4342.2
2021-04-14,815.1,1178.4000000000003,2428.1000000000004
2021-04-15,524.5,1066.1000000000001,1870.3000000000002
2021-04-16,952.9000000000001,1281.2000000000003,2742.1999999999994
2021-04-17,526.9,1070.2,1878.4
2021-04-18,420.59999999999997,1110.8999999999999,1755.5000000000002
2021-04-19,513.4000000000001,1225.2,2013.0
2021-04-20,787.1,1473.7,2680.799999999999
2021-04-21,319.79999999999984,960.1000000000001,1450.6
2021-04-22,217.8,616.8999999999999,951.2
2021-04-23,214.69999999999993,826.1999999999999,1155.1000000000001
2021-04-24,165.6,741.6999999999999,995.5000000000001
2021-04-25,107.80000000000001,387.1,552.4999999999999
2021-04-26,194.7,582.8,881.5000000000001
2021-04-27,1049.1000000000001,1550.2,3158.899999999999
2021-04-28,471.7999999999999,1104.4,1828.1999999999998
2021-04-29,951.3999999999997,1383.6,2842.2999999999997
2021-04-30,1079.0,1690.0,3344.4000000000005
2021-05-01,733.3999999999999,1381.5,2506.0
2021-05-02,706.8000000000001,1495.7,2579.3999999999996
2021-05-03,358.90000000000003,788.3,1338.2
2021-05-04,737.8999999999999,1065.1,2196.2999999999997
2021-05-05,1350.9999999999998,1502.9000000000003,3573.9999999999995
2021-05-06,1651.3,1723.8499999999997,4255.9
2021-05-07,1628.9,1868.0000000000002,4365.7
2021-05-08,668.4,859.8,1884.3
2021-05-09,548.9,815.4,1657.5
2021-05-10,878.0000000000002,1287.9999999999998,2634.1000000000004
2021-05-11,706.3000000000001,1170.4999999999995,2253.7000000000003
2021-05-12,868.5999999999999,1254.8999999999999,2586.3999999999996
2021-05-13,335.49999999999994,892.4000000000001,1406.0999999999997
2021-05-14,1041.5,1564.3999999999999,3161.1
2021-05-15,1014.6999999999999,1298.3999999999999,2854.0000000000005
2021-05-16,718.7000000000002,1178.8000000000002,2280.5
2021-05-17,1493.6000000000001,1619.8000000000002,3909.9
2021-05-18,1688.3000000000002,1824.5999999999997,4413.2
2021-05-19,1739.1999999999998,1898.9999999999998,4565.6
2021-05-20,750.2,1062.1000000000001,2212.2999999999997
2021-05-21,813.1,1056.2,2303.6000000000004
2021-05-22,1572.8,1782.7000000000003,4194.1
2021-05-23,531.7000000000002,902.3999999999999,1717.4000000000003
2021-05-24,1103.6000000000001,1516.3000000000002,3208.5000000000005
2021-05-25,1451.1000000000001,1614.9000000000003,3839.8999999999987
2021-05-26,1610.2499999999998,1815.6499999999994,4284.450000000001
2021-05-27,1466.6999999999998,1984.8999999999999,4233.999999999999
2021-05-28,797.8000000000001,1528.8,2752.2
2021-05-29,236.59999999999997,914.0000000000001,1277.0
2021-05-30,163.6,618.5999999999999,869.6999999999999
2021-05-31,160.19999999999996,660.1999999999999,905.3999999999999
2021-06-01,214.5,920.3,1249.6999999999998
2021-06-02,295.59999999999997,1320.7,1773.8999999999999
2021-06-03,1115.5000000000002,1893.3999999999999,3603.6
2021-06-04,1234.4000000000003,1595.7,3487.8999999999996
2021-06-05,1248.4000000000003,1856.3000000000002,3770.6
2021-06-06,868.7,1462.7000000000003,2794.6000000000004
2021-06-07,792.9999999999999,1386.1000000000001,2602.1
2021-06-08,1119.6999999999998,1763.1,3480.2000000000003
2021-06-09,1189.5,1851.6000000000001,3675.7
2021-06-10,974.4000000000001,1352.7000000000003,2846.9
2021-06-11,1267.6999999999998,1539.5000000000002,3483.3999999999996
2021-06-12,842.9999999999999,1448.2999999999997,2741.1
2021-06-13,443.99999999999994,1505.7,2186.0
2021-06-14,923.9999999999999,1770.8000000000002,3187.2999999999993
2021-06-15,436.0000000000001,1022.6,1690.8999999999999
2021-06-16,678.5999999999999,1628.8000000000002,2669.0
2021-06-17,888.1999999999999,1445.8000000000002,2807.4000000000005
2021-06-18,861.6999999999999,1229.1999999999998,2550.6
2021-06-19,343.2,706.9,1232.8
2021-06-20,246.99999999999997,592.0999999999999,971.1000000000001
2021-06-21,291.09999999999997,697.1999999999997,1143.4
2021-06-22,494.4,871.8,1629.6
2021-06-23,996.8000000000001,1322.6499999999999,2851.8999999999996
2021-06-24,1526.3999999999999,1694.6000000000001,4035.0000000000005
2021-06-25,1293.5000000000002,1439.3,3422.6
2021-06-26,322.50000000000006,520.6,1014.8999999999999
2021-06-27,252.6,564.5,952.2
2021-06-28,824.3,1066.1000000000001,2330.0000000000005
2021-06-29,1003.6,1123.7,2662.2999999999997
2021-06-30,24.3,36.0,73.2
