MeasurementDateGMT,Greenwich - Westhorne Avenue: Nitric Oxide (ug/m3),Greenwich - Westhorne Avenue: Nitrogen Dioxide (ug/m3),Greenwich - Westhorne Avenue: Oxides of Nitrogen (ug/m3),Greenwich - Westhorne Avenue: Ozone (ug/m3),Greenwich - Westhorne Avenue: PM10 Particulate (ug/m3),Greenwich - Westhorne Avenue: PM2.5 Particulate (ug/m3)
2019-08-15,61.20000000000001,242.60000000000002,336.40000000000003,654.2190735694824,184.50000000000003,84.8
2019-08-16,390.29999999999995,528.8,1127.3999999999996,660.2279486181393,247.10000000000002,117.80000000000003
2019-08-17,128.60000000000002,266.40000000000003,463.5,666.2368236667963,261.79999999999995,111.7
2019-08-18,87.80000000000001,241.79999999999998,376.4,672.2456987154536,241.75000000000003,102.2
2019-08-19,125.89999999999999,378.9,571.5999999999999,678.2545737641105,221.89999999999998,98.4
2019-08-20,140.10000000000002,492.9,707.7,684.2634488127675,258.6,147.50000000000003
2019-08-21,561.6,945.1000000000001,1806.2,690.2723238614248,432.55,207.29999999999998
2019-08-22,194.20000000000005,585.9,883.7,696.2811989100817,385.1333333333333,182.49999999999997
2019-08-23,661.3000000000001,1124.6,2138.7000000000003,702.2900739587386,420.7666666666667,263.79999999999995
2019-08-24,741.6000000000001,1526.4,2663.8,708.298949007396,791.3000000000001,624.7
2019-08-25,414.8999999999999,1488.1000000000001,2124.3,714.3078240560528,904.7000000000002,765.3000000000001
2019-08-26,458.19999999999993,1398.1999999999998,2100.8,720.3166991047098,696.7,519.4
2019-08-27,550.1999999999999,1476.1000000000004,2320.0000000000005,726.325574153367,731.5999999999999,579.5
2019-08-28,252.7,679.3999999999999,1066.4,732.334449202024,229.6766666666666,163.4
2019-08-29,113.29999999999998,410.20000000000005,583.6,738.3433242506811,117.23999999999998,100.60000000000001
2019-08-30,327.40000000000003,706.3,1208.3,744.3521992993383,229.3833333333333,161.8
2019-08-31,197.29999999999998,518.4999999999999,821.3,750.3610743479952,280.81789021911,172.1
2019-09-01,38.39999999999999,351.3999999999999,410.7,756.3699493966524,319.44449966117014,93.09999999999998
2019-09-02,254.0,546.3,935.8,762.3788244453093,319.7307431669302,121.60000000000001
2019-09-03,28.4,249.10000000000002,292.5000000000001,768.3876994939665,320.0169866726903,82.8
2019-09-04,65.5,270.7,371.0999999999999,774.3965745426236,320.3032301784504,76.60000000000001
2019-09-05,123.6,549.5999999999999,739.05,780.4054495912806,320.58947368421053,112.20000000000002
2019-09-06,179.39999999999998,671.1,946.7,786.4143246399377,320.87571718997066,132.10000000000002
2019-09-07,71.30000000000001,459.70000000000005,568.9999999999999,792.4231996885947,321.1619606957307,101.9
2019-09-08,269.5,715.8,1129.3000000000002,798.4320747372517,321.4482042014909,143.3
2019-09-09,665.5,1022.7999999999997,2042.8999999999999,804.4409497859089,321.7344477072509,218.89999999999998
2019-09-10,711.5000000000002,880.8999999999999,1971.8000000000004,810.449824834566,322.0206912130111,233.99999999999997
2019-09-11,106.0,339.1,501.6000000000001,816.4586998832228,322.3069347187712,97.30000000000001
2019-09-12,101.59999999999998,292.40000000000003,448.2,822.4675749318802,322.59317822453124,100.39999999999999
2019-09-13,325.79999999999995,720.2,1219.4,828.4764499805373,322.8794217302913,149.4
2019-09-14,821.0,1190.5000000000002,2449.6000000000004,834.485325029194,323.1656652360515,249.10000000000002
2019-09-15,351.69999999999993,825.0999999999999,1365.0,840.4942000778514,323.4519087418116,248.5
2019-09-16,185.9,640.9,926.0,846.5030751265083,323.73815224757163,226.89999999999998
2019-09-17,458.1000000000001,887.5999999999999,1589.9999999999998,852.5119501751652,324.02439575333176,167.5
2019-09-18,989.9000000000002,1207.9999999999998,2725.6000000000004,858.5208252238225,324.31063925909194,194.10000000000002
2019-09-19,908.1500000000002,1145.5499999999997,2537.7999999999997,864.5297002724795,324.596882764852,230.20000000000002
2019-09-20,946.3,1200.3000000000002,2651.5,870.5385753211366,324.8831262706122,286.2
2019-09-21,571.8999999999999,1309.9999999999998,2186.7000000000003,876.5474503697936,325.16936977637226,325.20000000000005
2019-09-22,219.89999999999998,619.8,956.8999999999999,882.5563254184508,325.4556132821324,205.50000000000006
2019-09-23,192.89999999999998,316.70000000000005,612.6,888.5652004671078,325.7418567878925,80.80000000000001
2019-09-24,232.9,465.6,822.3000000000001,820.5046321525886,326.02810029365264,90.6
2019-09-25,104.49999999999999,376.3,536.4000000000001,721.1000000000001,326.3143437994127,75.7
2019-09-26,159.80000000000004,433.6,678.2,897.4999999999998,326.60058730517284,126.19999999999997
2019-09-27,168.00000000000003,425.19999999999993,682.8000000000001,941.2000000000002,326.8868308109329,124.50000000000001
2019-09-28,51.0,282.49999999999994,360.2,1071.8999999999999,327.1730743166931,88.10000000000001
2019-09-29,27.7,229.20000000000002,271.90000000000003,1092.6,327.45931782245316,73.9
2019-09-30,397.40000000000003,598.0000000000001,1206.9,665.5999999999999,327.74556132821317,104.8
2019-10-01,298.5,625.1000000000003,1082.8999999999999,769.8,328.0318048339733,124.90000000000003
2019-10-02,468.3,759.0,1477.6999999999998,586.7000000000002,328.3180483397335,118.89999999999999
2019-10-03,1297.5,917.9999999999999,2907.6000000000004,505.4,328.60429184549355,227.3
2019-10-04,225.7,580.0000000000001,925.9999999999999,730.0000000000001,328.8905353512537,197.19999999999996
2019-10-05,572.5000000000001,998.2000000000002,1875.4,359.7,329.1767788570138,276.2
2019-10-06,38.7,320.9,380.19999999999993,907.1999999999999,329.4630223627739,141.1
2019-10-07,611.8,732.8000000000001,1671.0999999999997,526.5999999999999,329.749265868534,122.8
2019-10-08,50.4,345.2,422.6000000000001,907.8999999999999,330.0355093742941,136.4
2019-10-09,30.0,335.90000000000003,381.3,1066.3999999999999,330.32175288005425,84.89999999999999
2019-10-10,85.89999999999999,343.70000000000005,475.49999999999994,941.5,330.6079963858144,106.1
2019-10-11,135.6,428.59999999999997,636.5,1083.2000000000003,330.89423989157444,87.99999999999999
2019-10-12,491.3,985.3000000000001,1738.7999999999997,653.2,331.1804833973346,115.6
2019-10-13,126.80000000000001,525.1999999999999,720.2,970.4,331.4667269030947,104.30000000000003
2019-10-14,1180.7999999999997,1121.1,2931.449999999999,257.2,331.7529704088547,210.5
2019-10-15,334.5,699.8,1212.6000000000001,609.8,332.03921391461483,127.0
2019-10-16,408.8999999999999,681.7999999999998,1308.4,739.8999999999999,332.32545742037496,147.49999999999997
2019-10-17,782.7000000000003,912.0,2112.2000000000003,712.3000000000001,332.6117009261351,134.50000000000003
2019-10-18,183.5,512.0,793.3000000000001,1143.8,332.8979444318952,101.09999999999998
2019-10-19,573.5,761.8,1640.9,763.9,333.18418793765534,137.3
2019-10-20,789.1999999999999,725.9000000000002,1935.7000000000003,430.2,333.4704314434154,204.69999999999996
2019-10-21,93.59999999999998,618.1999999999998,762.1,830.3999999999999,333.75667494917553,97.29999999999998
2019-10-22,1947.1000000000001,1199.6,4185.4,204.30000000000004,334.04291845493566,350.29999999999995
2019-10-23,2184.1,1335.7000000000003,4684.7,54.60000000000001,334.3291619606958,426.2
2019-10-24,1031.8,983.6000000000001,2565.4999999999995,183.40000000000003,334.61540546645585,388.70000000000005
2019-10-25,440.59999999999997,575.5000000000001,1250.5,829.5,334.901648972216,114.5
2019-10-26,86.69999999999999,393.3,526.0,1183.8000000000002,335.1878924779761,106.89999999999998
2019-10-27,1079.0,967.4000000000001,2621.6,523.8,335.4741359837362,222.39999999999998
2019-10-28,1688.8000000000004,1247.4,3837.2000000000003,182.8,335.76037948949624,414.80000000000007
2019-10-29,1088.8,1463.1999999999998,3132.6000000000004,493.50000000000006,336.0466229952563,151.1
2019-10-30,934.4000000000001,1241.4,2674.4,475.6,336.3328665010165,328.2
2019-10-31,1577.5,1315.5,3734.7,134.79999999999998,336.61911000677657,654.1999999999999
2019-11-01,639.0999999999998,798.9,1778.8999999999999,462.7,336.90535351253675,230.50000000000003
2019-11-02,104.6,320.8,480.80000000000007,1151.3,337.1915970182968,116.7
2019-11-03,528.4,823.3,1633.3999999999999,557.9000000000001,337.47784052405694,201.4
2019-11-04,1437.8999999999999,1208.5999999999997,3413.2,305.29999999999995,337.76408402981707,224.10000000000002
2019-11-05,347.5000000000001,863.6499999999997,1396.6,342.55000000000007,338.0503275355772,241.20000000000002
2019-11-06,748.5000000000001,1029.6000000000001,2177.3999999999996,480.0000000000001,338.33657104133727,338.6000000000001
2019-11-07,612.6,839.0,1778.3,669.4,338.62281454709733,101.79999999999998
2019-11-08,1405.8000000000004,1102.7,3258.500000000001,233.2,338.90905805285746,205.5
2019-11-09,626.6000000000001,987.3000000000001,1948.1999999999996,340.30000000000007,339.1953015586176,219.49999999999997
2019-11-10,1414.3,1262.2999999999997,3431.1,346.39999999999986,339.4815450643777,341.4
2019-11-11,76.59999999999998,480.6,598.0000000000002,897.9,339.7677885701378,102.39999999999998
2019-11-12,19.9,471.29999999999995,502.09999999999997,981.3000000000001,340.05403207589785,47.5
2019-11-13,612.1,961.6,1900.1000000000001,464.4999999999999,340.340275581658,110.6
2019-11-14,968.0,1241.7,2726.5000000000005,580.5999999999998,340.6265190874181,121.5
2019-11-15,246.50000000000003,822.6999999999999,1200.8,412.20000000000005,340.9127625931782,214.89999999999998
2019-11-16,1677.3000000000002,1306.8999999999999,3878.3999999999996,100.89999999999999,341.19900609893836,347.3
2019-11-17,2715.2999999999997,1333.5000000000002,5497.000000000001,46.599999999999994,341.4852496046984,587.5750000000002
2019-11-18,471.09999999999997,970.4000000000001,1692.9999999999998,453.9,341.77149311045855,117.975
2019-11-19,3554.1000000000004,1733.7999999999995,7183.3,70.10000000000001,342.0577366162186,469.95
2019-11-20,1228.7999999999997,1155.3,3039.7,496.69999999999993,342.3439801219788,226.40000000000006
2019-11-21,1061.9,1083.6,2711.2999999999993,163.80000000000004,342.6302236277389,525.9000000000001
2019-11-22,749.0,1072.1999999999998,2220.9999999999995,567.3999999999999,342.916467133499,160.10000000000002
2019-11-23,1192.2,1214.8,3042.4,150.70000000000002,343.2027106392591,318.90000000000003
2019-11-24,1064.4,882.3,2514.2,254.30000000000004,343.4889541450192,300.59999999999997
2019-11-25,565.1999999999999,772.5,1639.1,581.3000000000001,343.7751976507793,106.8
2019-11-26,326.59999999999997,645.3000000000001,1146.1000000000001,960.8000000000001,344.0614411565394,68.30000000000001
2019-11-27,463.9,1020.45,1731.5,624.8,344.3476846622995,114.2
2019-11-28,181.20000000000002,701.9,979.9,575.5999999999999,344.6339281680597,127.9
2019-11-29,2158.8,1372.7999999999997,4683.099999999999,367.20000000000005,344.9201716738197,294.4
2019-11-30,2389.2000000000003,1714.4,5377.700000000001,76.3,345.20641517957984,376.09999999999997
2019-12-01,209.8,716.5,1037.6999999999998,662.5,345.4926586853399,135.1
2019-12-02,2020.2000000000003,1543.8000000000002,4641.9,119.90000000000002,345.7789021911001,484.29999999999995
2019-12-03,1852.8999999999999,1522.0,4363.099999999999,156.79999999999998,346.0651456968602,352.29999999999995
2019-12-04,4736.7,1732.9999999999995,8996.2,75.0,346.35138920262034,585.5999999999999
2019-12-05,1675.8000000000002,1080.8,3650.2000000000003,402.30000000000007,346.6376327083804,415.4
2019-12-06,79.39999999999999,305.1000000000001,426.99999999999994,1233.8999999999999,346.92387621414053,37.900000000000006
2019-12-07,110.5,426.0000000000001,595.4,985.6,347.2101197199006,73.6
2019-12-08,41.7,165.3,229.20000000000002,1560.3999999999999,347.49636322566073,77.69999999999997
2019-12-09,456.40000000000003,670.2,1370.6,911.3000000000002,347.78260673142086,101.20000000000002
2019-12-10,668.9999999999999,643.5,1669.6999999999996,904.7,348.06885023718087,107.3
2019-12-11,395.00000000000006,903.5000000000001,1509.3999999999999,769.1999999999998,348.355093742941,94.9
2019-12-12,415.1,751.0999999999999,1387.1,873.0999999999999,348.6413372487011,54.300000000000004
2019-12-13,96.0,476.50000000000006,623.9,1201.6,348.92758075446125,78.5
2019-12-14,89.2,412.7,549.7,1477.0999999999997,349.2138242602214,86.8
2019-12-15,121.80000000000003,411.90000000000003,598.4999999999999,1459.3000000000002,349.50006776598144,72.8
2019-12-16,922.8,1228.4999999999998,2643.2000000000003,683.0000000000001,349.7863112717416,147.6
2019-12-17,613.1,1328.3999999999999,2268.1000000000004,377.59999999999997,350.0725547775017,204.5
2019-12-18,1031.1000000000001,1071.8999999999999,2652.6000000000004,546.4999999999999,350.3587982832618,186.4
2019-12-19,245.20000000000002,391.6999999999999,767.7999999999998,1041.6000000000001,350.64504178902195,126.99999999999999
2019-12-20,387.90000000000003,929.4999999999999,1524.2,773.7,350.93128529478207,60.80000000000001
2019-12-21,198.30000000000004,458.2,762.2000000000002,1321.5,351.21752880054214,50.79999999999999
2019-12-22,60.60000000000001,541.2,634.2999999999998,1077.6000000000001,351.50377230630227,64.9
2019-12-23,155.0,532.6,770.0000000000001,955.6999999999999,351.7900158120624,92.39999999999999
2019-12-24,29.2,324.5,369.0,1321.2,352.0762593178224,96.7
2019-12-25,1705.5,1061.4,3676.5,647.2999999999998,352.36250282358253,296.9
2019-12-26,143.60000000000008,503.0,723.1,1014.2,352.6487463293426,116.1
2019-12-27,1180.4999999999998,905.4999999999999,2715.8,435.50000000000006,352.9349898351028,325.79999999999995
2019-12-28,672.0999999999999,782.1,1813.2999999999995,322.8,353.2212333408629,335.30000000000007
2019-12-29,849.9000000000001,817.5000000000001,2120.7,484.0499999999999,353.507476846623,391.29999999999995
2019-12-30,1510.5000000000002,1012.6999999999999,3329.0,64.50000000000001,353.7937203523831,488.00000000000006
2019-12-31,953.8000000000001,1031.9999999999998,2494.5999999999995,57.199999999999996,354.07996385814323,525.8000000000001
2020-01-01,1376.3999999999999,1160.7999999999997,3271.5,64.4,354.36620736390336,835.6999999999999
2020-01-02,200.10000000000002,482.7000000000001,789.8000000000001,629.5000000000001,354.6524508696634,120.99999999999999
2020-01-03,84.2,639.5000000000001,768.6,704.2,354.93869437542355,95.2
2020-01-04,46.099999999999994,644.9999999999999,716.2999999999998,609.3000000000001,355.2249378811837,122.0
2020-01-05,58.49999999999999,464.99999999999994,554.6,830.5000000000001,355.51118138694375,67.39999999999999
2020-01-06,200.10000000000005,563.0,869.3000000000001,735.5,355.7974248927039,112.90000000000002
2020-01-07,271.19999999999993,660.4,1075.8999999999996,482.5244956772334,356.08366839846394,114.10000000000001
2020-01-08,327.90000000000003,651.0999999999999,1154.0000000000002,519.9665706051874,356.36991190422407,198.09999999999997
2020-01-09,190.8,463.19999999999993,756.1,530.7561959654179,356.6561554099842,59.49999999999999
2020-01-10,287.59999999999997,791.3,1232.3,541.5458213256484,356.9423989157443,122.99999999999999
2020-01-11,120.7,365.70000000000005,550.8,552.3354466858789,357.22864242150445,88.7
2020-01-12,80.89999999999999,364.2,488.4,563.1250720461095,357.51488592726446,52.00000000000001
2020-01-13,199.2,392.40000000000003,697.8,573.9146974063401,357.80112943302464,55.7
2020-01-14,175.40000000000003,412.49999999999994,681.1,584.7043227665705,358.0873729387847,57.49999999999999
2020-01-15,247.70000000000002,646.3999999999999,1026.4,595.493948126801,358.37361644454484,67.10000000000001
2020-01-16,245.8,442.49999999999994,819.1,606.2835734870317,358.65985995030496,102.10000000000001
2020-01-17,162.49999999999997,540.9999999999999,790.5499999999998,617.0731988472623,358.9461034560651,85.70000000000002
2020-01-18,486.2,1021.6000000000001,1767.1,627.8628242074928,359.2323469618252,157.3
2020-01-19,1776.6,1316.8,4040.7,638.6524495677232,359.5185904675853,329.40000000000003
2020-01-20,2971.5,1534.2,6090.900000000001,649.442074927954,359.8048339733454,566.6999999999999
2020-01-21,3852.4999999999995,1598.2,7505.299999999999,660.2317002881845,360.0910774791055,717.7
2020-01-22,2777.6,1339.1000000000001,5597.699999999999,671.021325648415,360.37732098486555,734.2
2020-01-23,1464.8,1262.9,3508.8000000000006,681.8109510086454,360.6635644906257,463.79999999999995
2020-01-24,885.9,1106.1,2464.5,692.6005763688762,360.94980799638586,357.2999999999999
2020-01-25,534.4,662.6999999999999,1481.4,703.3902017291066,361.23605150214587,484.59999999999997
2020-01-26,225.49999999999997,410.50000000000006,756.3,714.1798270893372,361.52229500790605,254.6
2020-01-27,315.09999999999997,711.9999999999999,1195.0000000000005,724.9694524495676,361.8085385136661,68.29999999999998
2020-01-28,57.800000000000004,320.00000000000006,408.49999999999994,735.7590778097983,362.09478201942625,21.900000000000002
2020-01-29,107.45,442.15,607.2999999999998,746.5487031700288,362.3810255251863,99.79999999999998
2020-01-30,229.89999999999998,464.5,816.9,757.3383285302592,362.66726903094644,70.09999999999998
2020-01-31,178.1,385.30000000000007,658.3000000000001,768.1279538904898,362.95351253670657,36.8
2020-02-01,40.199999999999996,180.89999999999998,242.79999999999998,778.9175792507205,363.2397560424667,89.0
2020-02-02,67.5,280.1,383.2,789.707204610951,363.5259995482268,154.3
2020-02-03,47.5,285.3999999999999,358.09999999999997,800.4968299711816,363.8122430539869,119.60000000000001
2020-02-04,68.8,498.0,603.6,811.286455331412,364.098486559747,93.39999999999998
2020-02-05,2059.5,1329.8000000000002,4487.900000000001,581.2331412103745,364.38473006550703,321.80000000000007
2020-02-06,2725.2999999999993,1411.8999999999996,5590.199999999999,186.60000000000002,364.6709735712672,417.79999999999995
2020-02-07,1302.7000000000003,905.0000000000002,2902.1,495.20000000000005,364.9572170770274,511.5999999999999
2020-02-08,149.70000000000002,435.5999999999999,665.0999999999999,1267.6,365.2434605827874,151.99999999999997
2020-02-09,34.9,122.80000000000001,176.49999999999997,1723.6000000000001,365.5297040885476,108.6
2020-02-10,29.699999999999996,211.40000000000003,257.0,1671.8999999999999,365.81594759430766,41.19999999999999
2020-02-11,19.1,242.59999999999997,271.7,1674.3999999999999,366.1021911000678,59.60000000000001
2020-02-12,174.5,440.0000000000001,708.0000000000001,1321.1000000000001,366.38843460582785,61.1
2020-02-13,104.60000000000001,531.9999999999999,692.5999999999999,1404.9000000000003,366.674678111588,45.7
2020-02-14,788.2,788.0000000000001,1996.8999999999996,886.7,366.96092161734805,179.49999999999997
2020-02-15,91.80000000000003,188.90000000000006,329.9,1330.5999999999997,367.2471651231082,73.0
2020-02-16,31.499999999999996,214.40000000000003,262.6,1671.5999999999997,367.53340862886824,17.200000000000003
2020-02-17,41.5,268.50000000000006,331.99999999999994,1547.4999999999998,367.8196521346284,91.3
2020-02-18,59.4,369.59999999999997,460.9999999999999,1486.0,368.10589564038855,62.599999999999994
2020-02-19,171.99999999999997,560.1000000000001,823.5,1225.1999999999998,368.39213914614857,96.7
2020-02-20,70.0,381.2,488.79999999999995,1520.3999999999999,368.6783826519087,62.0
2020-02-21,39.9,311.5,372.4,1581.5999999999997,368.9646261576688,102.79999999999998
2020-02-22,8.2,176.79999999999995,189.3,1794.8999999999999,369.25086966342894,146.70000000000002
2020-02-23,60.8,418.6,511.59999999999997,1262.1,369.53711316918907,84.89999999999999
2020-02-24,92.1,370.4999999999999,511.8999999999999,1303.2,369.8233566749492,36.900000000000006
2020-02-25,43.30000000000001,333.6,399.3,1492.7,370.10960018070926,21.200000000000003
2020-02-26,44.599999999999994,535.3,603.6,1193.9,370.3958436864694,34.5
2020-02-27,300.09999999999997,904.5000000000001,1365.1999999999998,877.6999999999999,370.6820871922295,81.90000000000002
2020-02-28,515.0999999999998,766.5999999999998,1556.6999999999998,906.8000000000002,370.9683306979896,90.19999999999997
2020-02-29,58.8,276.79999999999995,366.70000000000005,1504.7000000000003,371.25457420374977,102.90000000000002
2020-03-01,50.699999999999996,320.8,398.3999999999999,1532.4999999999995,371.5408177095098,54.8
2020-03-02,109.60000000000002,640.1999999999999,808.3,1129.4,371.82706121526996,64.59999999999998
2020-03-03,412.8,906.6999999999999,1539.4,875.5000000000001,477.39850914840747,115.3
2020-03-04,1055.3000000000002,1317.9000000000003,2936.1000000000004,464.8,591.9,181.69999999999996
2020-03-05,307.9,798.0999999999999,1270.4999999999998,813.7,363.79999999999995,177.90000000000003
2020-03-06,993.8,1100.5000000000002,2624.5,825.1999999999998,640.5,224.20000000000002
2020-03-07,689.8999999999999,918.8,1976.9000000000003,827.0999999999999,665.6000000000001,259.09999999999997
2020-03-08,40.0,332.1,394.3,1522.4,344.59999999999997,81.7
2020-03-09,63.69999999999999,379.5,477.30000000000007,1349.7999999999997,303.8,69.2
2020-03-10,20.200000000000003,275.6,306.70000000000005,1139.8,119.10000000000001,40.50132450331127
2020-03-11,70.60000000000001,402.2,510.3,1459.4000000000003,225.20000000000005,55.27152317880794
2020-03-12,22.8,274.90000000000003,310.0,1477.3999999999999,359.6,67.09668874172185
2020-03-13,96.6,528.1,676.0000000000001,1257.3999999999999,428.5,78.92185430463576
2020-03-14,149.60000000000002,493.7,723.3,1297.9,339.4,90.74701986754967
2020-03-15,75.7,484.30000000000007,600.2,1379.3,292.1,102.57218543046359
2020-03-16,212.50000000000003,833.6000000000001,1159.3,824.5000000000001,389.30000000000007,137.78940397350993
2020-03-17,172.60000000000002,610.7,875.8,1125.3,424.00000000000006,160.59999999999997
2020-03-18,147.5,559.3000000000001,785.6999999999999,1116.0,398.09999999999997,163.9
2020-03-19,699.4,1030.2,2102.7000000000003,630.8999999999999,520.7,262.4
2020-03-20,385.69999999999993,754.3000000000002,1345.6999999999998,1042.3000000000002,435.3,118.7
2020-03-21,273.6,661.3999999999999,1080.8,1061.7,502.90000000000003,140.7
2020-03-22,184.5,637.9,920.7,985.5999999999998,511.6000000000001,212.70000000000005
2020-03-23,754.2999999999998,1230.4999999999998,2387.3,644.4,703.5000000000001,308.6000000000001
2020-03-24,265.40000000000003,806.2999999999997,1213.3,1054.2,643.4999999999999,306.8
2020-03-25,940.8999999999997,1354.8,2797.5,563.1000000000001,975.0,512.8
2020-03-26,310.3,1072.1,1548.0000000000002,952.9,993.4,618.5
2020-03-27,238.50000000000003,815.4999999999999,1181.1999999999998,1259.4999999999998,961.1999999999999,609.5500000000001
2020-03-28,36.00000000000001,327.7,382.5,1729.8999999999999,594.6,270.2
2020-03-29,19.499999999999996,233.70000000000002,264.1,1567.7,399.6999999999999,69.55000000000001
2020-03-30,107.80000000000001,542.7,708.5000000000001,1170.3,364.99999999999994,94.3
2020-03-31,188.20000000000002,718.6,1006.9,1139.8,472.79999999999995,162.89999999999998
2020-04-01,388.0,776.9000000000001,1372.1000000000004,908.1999999999999,435.00000000000006,230.20000000000005
2020-04-02,19.399999999999995,414.3999999999999,444.30000000000007,1286.3999999999999,248.29999999999995,105.70000000000002
2020-04-03,379.3,671.9999999999999,1253.7999999999997,1052.4999999999998,408.4,183.15000000000003
2020-04-04,343.8999999999998,548.7000000000002,1076.0,1039.0,415.29999999999995,237.10000000000002
2020-04-05,25.400000000000006,233.79999999999998,272.8999999999999,1687.8999999999999,449.9,214.6
2020-04-06,175.3,467.4000000000001,736.4000000000001,1411.3000000000002,347.20000000000005,168.3
2020-04-07,667.1,1105.6,2128.1000000000004,666.7,752.6,408.3
2020-04-08,408.7000000000001,1299.8999999999999,1926.4999999999998,803.1,1264.6000000000004,938.1
2020-04-09,520.6999999999999,1173.6000000000001,1971.4,870.8000000000001,1309.9999999999998,1048.1999999999998
2020-04-10,178.20000000000002,984.5000000000002,1257.1000000000001,912.9999999999999,1071.0,737.5
2020-04-11,476.19999999999993,1102.5,1832.6000000000001,653.8,882.2,570.4999999999999
2020-04-12,110.90000000000003,612.2,782.3000000000001,1454.7,668.2,407.79999999999995
2020-04-13,64.39999999999999,254.99999999999997,353.59999999999997,1562.8000000000002,464.40000000000003,98.10000000000001
2020-04-14,140.1,522.9,738.1999999999998,1497.0999999999997,424.2,125.50000000000001
2020-04-15,293.29999999999995,885.8500000000001,1335.6,1049.2,746.1999999999999,418.24999999999994
2020-04-16,379.0,1223.6,1805.0,766.3,1277.5000000000002,886.0999999999999
2020-04-17,194.79999999999998,554.8999999999999,853.5999999999999,1297.2,612.8,218.50000000000003
2020-04-18,142.79999999999998,576.6999999999999,794.8,996.6999999999999,634.3,297.3
2020-04-19,135.70000000000002,501.19999999999993,709.5000000000002,1136.7000000000003,542.2,221.30000000000004
2020-04-20,219.5,598.3000000000001,935.2,1245.5000000000002,743.9000000000002,203.8
2020-04-21,237.60000000000002,660.9,1025.3000000000002,1359.0,897.2000000000003,265.6
2020-04-22,260.6,816.2999999999997,1216.3999999999999,1259.3000000000002,863.2,381.90000000000003
2020-04-23,234.00000000000006,917.2,1276.3,1269.1000000000004,827.1999999999999,492.2000000000001
2020-04-24,287.4,1032.5,1473.5,1245.6000000000001,820.0,605.9
2020-04-25,125.1,499.3000000000001,691.1,1600.5000000000002,388.3,273.59999999999997
2020-04-26,102.4,470.2999999999999,627.0,1320.0,478.1999999999999,367.2
2020-04-27,146.2,624.6999999999999,849.3,1308.2999999999997,630.7999999999998,322.67148437500003
2020-04-28,404.5,841.7,1462.0,1007.2999999999998,305.1,296.0484375
2020-04-29,149.8,387.20000000000005,616.8,1172.6,387.30000000000007,285.0234375
2020-04-30,131.6,304.8,506.99999999999994,1281.1,321.5,273.9984375
2020-05-01,20.4,169.60000000000002,200.8,1438.7999999999995,269.1,262.9734375
2020-05-02,69.1,291.8,397.9,1471.6,256.2,251.94843749999998
2020-05-03,157.7,548.5999999999999,790.1000000000001,1152.4,397.15,240.9234375
2020-05-04,287.99999999999994,741.9000000000001,1183.6000000000001,1344.6,491.19999999999993,229.8984375
2020-05-05,259.19999999999993,574.8999999999999,971.5,1477.7,492.5,218.8734375
2020-05-06,308.40000000000003,878.0,1350.8999999999999,1320.2999999999997,620.0000000000001,207.8484375
2020-05-07,356.20000000000005,937.5000000000001,1483.3,1347.5000000000002,680.6,196.82343749999998
2020-05-08,229.89999999999998,1066.2,1418.6,1499.5999999999997,678.0,185.7984375
2020-05-09,172.40000000000003,1172.8999999999999,1437.1,1570.0000000000002,910.9,174.7734375
2020-05-10,56.3,411.9,498.6,1564.0,629.3,163.7484375
2020-05-11,203.5,410.09999999999997,722.0,1129.6,444.4,152.7234375
2020-05-12,126.59999999999998,558.0,751.9,1261.2999999999997,348.90000000000003,141.69843749999998
2020-05-13,218.2,564.2,898.4000000000001,1237.6000000000001,350.6,130.6734375
2020-05-14,395.5999999999999,863.9,1470.3000000000002,929.0999999999998,339.95000000000005,119.64843750000001
2020-05-15,376.5,923.3999999999997,1500.7999999999997,1084.3,418.49999999999994,108.6234375
2020-05-16,224.6,658.8999999999999,1003.4,1343.8,364.99999999999994,97.5984375
2020-05-17,63.6,338.9000000000001,436.50000000000006,1313.2,416.70000000000005,86.57343749999998
2020-05-18,13.100000000000001,147.69999999999996,167.9,1692.2999999999995,296.99999999999994,87.10976562500001
2020-05-19,41.6,329.0,392.9000000000001,1422.9000000000003,300.59999999999997,109.7
2020-05-20,313.09999999999997,734.3999999999999,1214.8,1099.0,416.8,159.50000000000006
2020-05-21,182.09999999999997,712.3999999999999,991.8000000000001,1623.3,529.8,234.8
2020-05-22,46.8,210.3,281.7,1677.5000000000002,659.4,175.60000000000002
2020-05-23,3.299999999999999,0.7000000000000004,5.6,1560.5,506.8,109.30000000000004
2020-05-24,167.6,330.0,587.1,1384.4999999999998,473.20000000000005,188.70000000000002
2020-05-25,197.39999999999998,624.8000000000001,926.9999999999999,1242.0000000000002,520.0,234.9
2020-05-26,284.6,881.1000000000001,1316.7,1305.5000000000002,506.49999999999994,207.19999999999996
2020-05-27,406.29999999999995,1155.8000000000004,1778.8999999999999,1105.3999999999999,537.3,208.9
2020-05-28,366.0,759.5999999999999,1320.8999999999996,1203.8000000000004,521.4000000000001,151.7
2020-05-29,422.29999999999995,907.5999999999999,1554.8,1223.5,564.5,173.9
2020-05-30,215.00000000000003,752.3999999999999,1082.0000000000002,1627.2000000000003,590.5000000000001,227.1
2020-05-31,161.4,611.3,858.6,1694.4999999999998,494.40000000000003,168.6
