MeasurementDateGMT,City of London - The Aldgate School: Nitric Oxide (ug/m3),City of London - The Aldgate School: Nitrogen Dioxide (ug/m3),City of London - The Aldgate School: Oxides of Nitrogen (ug/m3),City of London - The Aldgate School: PM10 Particulate (ug/m3),City of London - The Aldgate School: PM2.5 Particulate (ug/m3)
2019-04-09,167.5,936.8999999999999,1193.8999999999999,1042.0,668.5
2019-04-10,106.10000000000002,683.5000000000002,846.2000000000002,518.0,204.5
2019-04-11,115.69999999999995,926.9000000000001,1104.6,425.0,154.0
2019-04-12,136.5,1019.3000000000001,1228.6,423.0,236.0
2019-04-13,106.49999999999999,894.9000000000002,1058.6000000000001,365.0,223.0
2019-04-14,54.300000000000004,794.4999999999999,877.6999999999999,465.0,291.0
2019-04-15,171.89999999999998,1166.3999999999999,1429.9000000000003,918.0,579.0
2019-04-16,389.19999999999993,1667.1999999999996,2264.2999999999997,1328.0,864.5
2019-04-17,255.4,1489.7,1881.6000000000006,1458.0,997.0
2019-04-18,251.99999999999994,1497.4,1883.8000000000002,1301.0,866.0
2019-04-19,110.99999999999999,1324.1,1494.6000000000001,917.0,565.0
2019-04-20,89.10000000000001,1166.5000000000002,1302.8999999999999,808.0,505.5
2019-04-21,72.99999999999999,1232.6000000000001,1344.6000000000004,893.0,605.2127659574468
2019-04-22,93.69999999999999,1670.4999999999998,1814.1999999999998,1323.0,329.1063829787234
2019-04-23,225.20000000000005,1581.2999999999997,1926.8999999999999,1038.0,345.6808510638298
2019-04-24,238.70000000000002,1305.9000000000003,1671.7000000000005,865.0,501.0
2019-04-25,134.8,844.2000000000002,1050.8,303.0,157.0
2019-04-26,153.9,877.4000000000001,1112.8,349.0,184.0
2019-04-27,91.20000000000002,728.0000000000001,867.8999999999999,572.9411764705882,229.0
2019-04-28,119.9,860.0999999999999,1044.1,404.47058823529414,205.0
2019-04-29,213.7,1175.1000000000001,1502.2999999999997,573.8823529411765,347.0
2019-04-30,169.00000000000003,1332.2,1591.2000000000003,680.7058823529412,435.0
2019-05-01,238.60000000000002,1435.6000000000004,1801.1000000000001,657.0,425.0
2019-05-02,236.69999999999996,1198.3999999999999,1561.4,450.0,224.0
2019-05-03,246.9,1151.1,1529.6000000000004,413.0,244.0
2019-05-04,124.7,589.0000000000001,780.3999999999999,415.0,158.0
2019-05-05,117.5,752.4,932.7,385.0,237.0
2019-05-06,110.5,851.1999999999999,1020.9999999999999,246.0,170.0
2019-05-07,151.05000000000004,975.8000000000002,1206.8,405.0,223.5
2019-05-08,92.24999999999997,657.9000000000001,799.1999999999999,470.0,331.0
2019-05-09,218.49999999999997,915.2999999999998,1250.3999999999999,450.0,334.0
2019-05-10,178.9,786.5,1060.6,334.0,246.0
2019-05-11,91.8,574.8,715.8000000000001,442.0,359.0
2019-05-12,69.4,553.8000000000001,659.9999999999999,241.0,227.70192307692307
2019-05-13,197.59999999999997,655.1,958.2,326.0,180.3461538461538
2019-05-14,152.40000000000003,595.1999999999998,829.2,324.0,219.11538461538456
2019-05-15,150.90000000000003,697.6999999999999,929.3000000000001,585.0,257.88461538461536
2019-05-16,133.4,564.6,769.2,481.0,287.45192307692304
2019-05-17,127.9,539.8,736.1999999999998,473.0,308.0
2019-05-18,112.50000000000001,774.6,946.9,480.5,449.0
2019-05-19,123.19999999999999,700.8999999999999,889.9,482.0,433.0
2019-05-20,147.79999999999998,745.6999999999999,972.0999999999999,474.0,379.0
2019-05-21,147.20000000000002,667.6,893.3000000000002,353.0,308.59859154929575
2019-05-22,108.19999999999997,666.0,831.1,343.0,301.49999999999994
2019-05-23,80.1,710.3,833.0999999999999,327.0,294.40140845070425
2019-05-24,116.19999999999999,656.2,834.3000000000001,401.0,287.3028169014085
2019-05-25,75.19999999999997,470.99999999999994,586.0,255.0,280.20422535211264
2019-05-26,48.0,355.4,429.09999999999997,249.0,273.10563380281695
2019-05-27,45.8,383.1,452.8999999999999,269.0,266.00704225352115
2019-05-28,133.89999999999998,532.4000000000001,737.6999999999999,255.0,258.90845070422534
2019-05-29,157.1,611.2,852.0999999999999,409.0,251.8098591549296
2019-05-30,85.60000000000001,426.9,558.1999999999999,405.0,244.71126760563385
2019-05-31,121.69999999999997,485.69999999999993,672.4,257.0,237.61267605633805
2019-06-01,123.49999999999997,602.3000000000001,791.6999999999999,272.0,230.51408450704224
2019-06-02,69.00000000000001,411.5,517.5999999999999,294.0,223.41549295774652
2019-06-03,61.89999999999999,426.50000000000006,521.7,392.0,216.3169014084507
2019-06-04,152.4,794.6000000000001,1028.3,498.0,209.21830985915494
2019-06-05,98.19999999999999,590.4,740.6999999999999,376.0,202.1197183098592
2019-06-06,128.2,623.1,819.6000000000001,298.0,195.0211267605634
2019-06-07,104.14999999999999,762.0,922.0000000000001,408.5,187.92253521126761
2019-06-08,57.899999999999984,374.4,463.29999999999995,283.0,180.82394366197187
2019-06-09,53.0,440.50000000000006,521.3000000000001,242.0,173.72535211267603
2019-06-10,116.1,614.1000000000001,791.9999999999999,198.5,166.6267605633803
2019-06-11,118.49999999999997,483.90000000000003,665.3,242.0,159.5281690140845
2019-06-12,147.20000000000002,728.5,954.4,269.5,152.42957746478876
2019-06-13,116.9,647.1,826.5,271.0,143.67605633802816
2019-06-14,136.7,591.0,801.4,295.0,207.0
2019-06-15,126.5,584.8999999999999,778.6,280.0,138.0
2019-06-16,106.1,413.9000000000001,576.5,276.0,134.0
2019-06-17,90.49999999999999,485.19999999999993,623.3000000000001,309.0,153.5
2019-06-18,153.99999999999997,913.6,1149.7,356.0,259.0
2019-06-19,192.60000000000002,927.6999999999999,1223.2999999999995,514.0,310.0
2019-06-20,95.60000000000001,597.4,744.6999999999999,298.0,428.0
2019-06-21,121.29999999999998,700.6,886.8000000000002,339.0,211.0
2019-06-22,66.8,537.2,639.7,256.0,161.0
2019-06-23,52.699999999999996,570.5999999999999,651.7,678.0,448.0
2019-06-24,185.5,989.5999999999998,1274.1999999999998,683.0,548.3298969072165
2019-06-25,128.50000000000003,653.2,849.5,527.0,458.2268041237114
2019-06-26,73.89999999999999,266.09999999999997,378.90000000000003,308.0,481.97938144329896
2019-06-27,101.20000000000003,346.7999999999999,501.5999999999999,534.0,505.73195876288656
2019-06-28,103.59999999999998,474.5,632.7999999999998,615.0,417.7319587628866
2019-06-29,110.89999999999998,675.4000000000001,845.8,621.0,453.0
2019-06-30,34.6,313.6,366.4,294.0,199.0
2019-07-01,108.20000000000002,429.4,595.5000000000001,309.0,155.5
2019-07-02,151.5,453.8999999999999,686.1999999999999,330.0,217.0
2019-07-03,143.4,614.0,833.6999999999997,383.5,256.0
2019-07-04,143.90000000000003,734.5999999999999,955.4000000000002,473.0,327.5
2019-07-05,110.6,772.8,942.3000000000001,484.0,293.0
2019-07-06,102.40000000000003,434.99999999999994,591.8000000000001,303.0,210.0
2019-07-07,69.10000000000001,383.1,489.1,320.0,210.0
2019-07-08,101.50000000000001,547.6999999999999,702.6999999999998,372.0,199.0
2019-07-09,104.7,746.45,906.6499999999999,438.0,254.0
2019-07-10,139.1,698.6999999999999,912.2000000000002,446.0,309.0
2019-07-11,133.60000000000002,690.4000000000001,895.6000000000001,373.0,249.0
2019-07-12,143.89999999999998,563.9999999999999,784.4999999999999,275.0,175.0
2019-07-13,101.59999999999998,388.80000000000007,544.4000000000001,248.0,165.0
2019-07-14,81.59999999999997,309.70000000000005,434.4,241.0,118.0
2019-07-15,109.50000000000001,384.19999999999993,552.1000000000001,232.0,129.0
2019-07-16,118.19999999999997,732.0,912.8000000000001,382.0,223.0
2019-07-17,72.1,617.3,727.8000000000001,406.0,260.0
2019-07-18,129.9,608.5999999999999,808.2000000000002,793.0,385.0
2019-07-19,267.4,639.1,1049.0,268.0,152.0
2019-07-20,103.4,459.2,617.3000000000001,169.0,127.33333333333333
2019-07-21,88.6,390.0,525.9,218.0,109.16666666666666
2019-07-22,107.09999999999998,434.29999999999995,598.1999999999999,323.0,253.0
2019-07-23,160.09999999999997,729.2000000000002,974.3000000000001,507.0,327.0
2019-07-24,75.79999999999998,722.0999999999999,838.3,484.0,363.5
2019-07-25,145.5,915.1,1137.8,644.0,399.0
2019-07-26,160.20000000000002,759.4999999999999,1005.1,487.0,289.5
2019-07-27,93.0,510.80000000000007,653.5999999999999,261.0,162.0
2019-07-28,45.0,345.89999999999986,415.00000000000006,217.0,154.0
2019-07-29,97.30000000000001,460.40000000000003,609.0999999999999,278.0,171.0
2019-07-30,68.4,348.8,453.69999999999993,386.0,135.0
2019-07-31,73.99411764705883,457.50000000000006,571.0,281.0,174.0
2019-08-01,92.43529411764706,665.4,807.0,359.0,218.5
2019-08-02,123.22058823529412,482.6499999999999,671.2500000000001,476.0,307.0
2019-08-03,66.30000000000001,466.6,568.1,365.0,199.0
2019-08-04,63.999999999999986,467.29999999999995,564.8999999999999,351.0,221.0
2019-08-05,93.9,419.6,563.8000000000001,332.0,184.0
2019-08-06,114.29999999999998,387.50000000000006,562.3,374.0,200.0
2019-08-07,95.7,422.70000000000005,569.6,320.0,207.0
2019-08-08,114.79999999999998,440.40000000000003,616.4999999999999,272.0,154.0
2019-08-09,94.1,317.59999999999997,461.6,344.0,156.0
2019-08-10,58.1,141.39999999999998,230.30000000000004,471.0,224.0
2019-08-11,66.10000000000001,194.60000000000002,296.1000000000001,360.0,200.0
2019-08-12,229.39999999999995,679.3,1031.1000000000001,287.0,206.0
2019-08-13,147.4,515.0000000000001,741.0999999999999,273.0,154.0
2019-08-14,195.60000000000002,485.50000000000006,785.8000000000002,187.0,129.0
2019-08-15,136.4,380.70000000000005,590.1,247.0,181.0
2019-08-16,217.59999999999997,404.1,737.3000000000001,263.0,132.5
2019-08-17,98.1,188.5,338.8,308.0,195.0
2019-08-18,83.39999999999999,166.8,294.4,296.0,145.0
2019-08-19,125.10000000000002,333.70000000000005,525.5,329.0,222.0
2019-08-20,153.6,535.4,771.5000000000002,329.0,229.0
2019-08-21,174.9,539.7,808.2000000000002,335.0,244.0
2019-08-22,105.3,392.0,553.9,363.0,246.0
2019-08-23,264.0,761.2,1165.9000000000003,433.0,305.0
2019-08-24,208.1,1050.8999999999999,1370.3,832.0,636.0
2019-08-25,111.50000000000001,849.0999999999999,1019.4999999999999,887.0,817.5
2019-08-26,114.7,867.2,1042.7,656.0,535.5
2019-08-27,188.49999999999997,1076.9,1365.5,774.0,604.0
2019-08-28,85.09999999999998,387.4999999999999,518.0,282.0,208.0
2019-08-29,130.39999999999998,407.3999999999999,607.0,269.0,192.0
2019-08-30,143.2,523.8,743.5000000000001,361.0,224.0
2019-08-31,89.8,435.5999999999999,573.3000000000001,307.0,243.5
2019-09-01,68.50000000000001,323.0999999999999,427.6,170.0,129.0
2019-09-02,123.69999999999997,533.6,723.9,311.0,184.73563218390805
2019-09-03,64.2,422.2999999999999,521.0,342.0,178.75862068965517
2019-09-04,75.50000000000001,352.30000000000007,467.90000000000003,254.0,205.2413793103448
2019-09-05,195.5,690.0,990.1,343.5,229.26436781609195
2019-09-06,145.10000000000002,710.5,933.0,367.0,176.0
2019-09-07,115.4,362.50000000000006,539.8000000000001,278.0,142.5
2019-09-08,105.69999999999997,454.70000000000005,616.7000000000002,249.0,120.0
2019-09-09,104.10000000000001,658.3,818.2999999999998,360.0,219.0
2019-09-10,386.50000000000006,902.6,1495.3000000000002,451.0,251.0
2019-09-11,106.19999999999999,490.4,653.1999999999999,298.0,162.0
2019-09-12,118.69999999999999,418.00000000000006,600.2,325.0,142.0
2019-09-13,133.6,464.40000000000003,669.2,341.0,156.0
2019-09-14,187.90000000000006,826.9,1115.3,381.0,260.0
2019-09-15,136.1,765.9000000000002,975.0,314.0,219.0
2019-09-16,342.40000000000003,630.1,1154.8,312.0,250.0
2019-09-17,160.90000000000003,459.3999999999999,706.0999999999999,324.0,213.0
2019-09-18,245.50000000000003,714.9000000000001,1091.1000000000001,463.0,186.5
2019-09-19,334.70000000000005,939.2,1452.0999999999997,488.0,257.5
2019-09-20,217.39999999999998,906.2999999999998,1239.5,670.0,314.5
2019-09-21,143.39999999999998,1015.6,1235.5,648.0,328.0
2019-09-22,99.89999999999999,701.4,854.5000000000001,363.0,185.5
2019-09-23,105.4,409.90000000000003,571.5,285.0,90.0
2019-09-24,104.50000000000001,480.09999999999997,640.4,211.0,108.0
2019-09-25,117.89999999999999,515.3000000000001,696.0000000000002,248.0,138.0
2019-09-26,90.89999999999999,507.0000000000001,646.0999999999999,314.0,162.0
2019-09-27,102.9,463.8,621.7,436.0,189.0
2019-09-28,57.7,372.49999999999994,460.90000000000003,299.0,96.0
2019-09-29,47.9,318.29999999999995,391.7,152.0,100.0
2019-09-30,272.09999999999997,670.0,1087.0,201.0,113.0
2019-10-01,160.6,605.6999999999999,851.8,321.0,167.0
2019-10-02,297.5,777.7,1233.8000000000002,290.0,154.0
2019-10-03,728.7,943.1999999999999,2060.3,376.0,232.66666666666666
2019-10-04,201.7,804.5,1114.05,586.0,263.33333333333337
2019-10-05,73.6,587.6,700.3000000000001,336.0,264.0
2019-10-06,63.40000000000001,371.79999999999995,468.7,242.0,171.0
2019-10-07,166.39999999999998,598.9,854.0999999999998,259.0,139.5
2019-10-08,97.5,504.8,654.7000000000003,528.0,240.0
2019-10-09,90.80000000000001,540.8000000000002,679.7,347.0,130.0
2019-10-10,112.19999999999997,452.50000000000006,624.5,438.0,168.0
2019-10-11,65.8,458.2,558.9,290.0,153.0
2019-10-12,194.79999999999998,795.8,1094.5000000000002,142.0,128.5
2019-10-13,92.89999999999999,497.9000000000001,640.5,199.0,164.0
2019-10-14,366.8999999999999,794.4,1357.3000000000002,346.0,163.0
2019-10-15,282.0,751.3000000000001,1183.8,272.0,171.5
2019-10-16,252.4,836.8000000000001,1224.0,328.5,204.0
2019-10-17,258.09999999999997,864.8,1260.1,377.0,113.0
2019-10-18,101.89999999999998,521.6,678.1,430.0,184.0
2019-10-19,187.49999999999997,832.3,1120.4,315.0,180.0
2019-10-20,215.20000000000007,589.9999999999999,920.3999999999999,352.0,174.0
2019-10-21,162.79999999999998,489.09999999999997,738.9,384.0,141.0
2019-10-22,765.1000000000001,1081.8000000000002,2254.5000000000005,466.0,279.5
2019-10-23,1292.5999999999997,1166.2,3147.8000000000015,727.0,543.0
2019-10-24,872.1000000000003,953.5999999999999,2290.8999999999996,586.0,495.0
2019-10-25,231.2,563.2,917.7,329.0,141.0
2019-10-26,103.99999999999997,428.40000000000015,588.0,347.0,164.5
2019-10-27,143.79999999999998,699.1999999999999,919.5,238.0,181.0
2019-10-28,316.2,777.1999999999999,1261.8999999999999,357.0,230.0
2019-10-29,227.61224489795916,706.3979591836734,1054.5836734693878,295.0,108.0
2019-10-30,310.35918367346943,796.8734693877552,1271.387755102041,526.0,328.0
2019-10-31,341.8285714285715,863.0285714285715,1386.7285714285715,800.0,629.5
2019-11-01,360.1000000000001,801.8999999999999,1353.8999999999999,372.0,270.0
2019-11-02,86.4,306.0999999999999,438.49999999999994,337.0,127.0
2019-11-03,189.29999999999998,660.0,950.4000000000001,363.0,193.0
2019-11-04,444.09999999999997,935.2000000000003,1616.2,447.0,199.0
2019-11-05,292.50000000000006,662.5999999999999,1111.7,465.0,308.0
2019-11-06,461.89999999999986,930.3,1638.5999999999997,635.0,379.0
2019-11-07,300.6,900.1000000000001,1361.3,367.0,173.0
2019-11-08,1109.5,1165.4,2866.5000000000005,510.0,309.0
