MeasurementDateGMT,Greenwich - Plumstead High Street: Nitric Oxide (ug/m3),Greenwich - Plumstead High Street: Nitrogen Dioxide (ug/m3),Greenwich - Plumstead High Street: Oxides of Nitrogen (ug/m3),Greenwich - Plumstead High Street: Ozone (ug/m3),Greenwich - Plumstead High Street: PM10 Particulate (ug/m3),Greenwich - Plumstead High Street: PM2.5 Particulate (ug/m3)
2019-01-11,1081.5,1516.45,3174.5000000000005,201.10000000000002,537.4999999999999,451.99999999999994
2019-01-12,376.09999999999997,892.2,1468.6000000000004,698.4999999999998,234.10000000000005,187.70000000000002
2019-01-13,226.50000000000006,584.0,931.3999999999999,1002.4999999999997,203.4,146.7
2019-01-14,813.5999999999999,1313.8,2561.4999999999995,605.0999999999999,364.2,224.79999999999993
2019-01-15,499.20000000000005,926.8999999999999,1692.6,732.4999999999999,235.80000000000004,175.7
2019-01-16,395.1,701.7999999999998,1308.0,956.0999999999998,180.6,161.79999999999998
2019-01-17,753.7,1200.7999999999997,2356.2999999999997,541.8,287.4,193.59999999999997
2019-01-18,1163.4999999999998,1484.7999999999997,3269.2999999999993,367.5,426.3999999999999,309.59999999999997
2019-01-19,605.8,1066.2000000000003,1994.7,517.8,572.5000000000001,373.0
2019-01-20,862.5000000000001,1288.8999999999999,2611.6,211.9,749.1000000000001,713.6
2019-01-21,2433.0000000000005,1605.4999999999998,5336.200000000001,228.1,962.3000000000001,912.7000000000002
2019-01-22,782.3,1315.1999999999996,2514.5000000000005,608.8,297.40000000000003,232.89999999999995
2019-01-23,409.59999999999997,1062.4,1690.2000000000003,606.3,404.0,370.8
2019-01-24,1962.8,1929.8999999999999,4939.799999999998,41.9,689.1,655.0000000000001
2019-01-25,1052.1,1447.9,3060.9999999999995,151.20000000000002,539.8000000000001,449.59999999999997
2019-01-26,248.50000000000006,473.9,855.1,1176.8,192.30000000000004,143.7
2019-01-27,321.50000000000006,573.5999999999999,1066.1,1121.0,239.89999999999998,141.1
2019-01-28,1029.1,1323.6000000000001,2901.3999999999996,577.7999999999998,339.59999999999997,209.8
2019-01-29,678.7499999999999,1059.3000000000002,2099.9,605.9499999999999,333.8,245.6
2019-01-30,1809.7999999999997,1616.1,4390.6,358.59999999999974,420.2,290.7
2019-01-31,2040.3000000000004,1454.4000000000003,4582.500000000001,333.20000000000005,626.9999999999999,495.50000000000006
2019-02-01,165.6,713.3999999999999,967.2,742.3,360.29999999999995,308.20000000000005
2019-02-02,129.6,539.2,738.3000000000001,927.2,359.6,277.70000000000005
2019-02-03,555.0999999999999,911.4,1762.5999999999995,639.9000000000001,359.49999999999994,236.1
2019-02-04,531.5999999999999,724.0,1539.1999999999998,898.4999999999999,235.10000000000002,168.49999999999997
2019-02-05,615.4,802.4000000000001,1745.8000000000002,568.2,293.70000000000005,264.29999999999995
2019-02-06,575.8000000000001,880.5000000000001,1763.3000000000004,679.3,269.09999999999997,188.60000000000005
2019-02-07,293.0999999999999,454.3,904.0999999999999,1257.6999999999998,210.8,140.5
2019-02-08,162.6,241.59999999999997,490.6,1441.3999999999996,215.4,159.2
2019-02-09,205.2,311.70000000000005,626.3,1427.1999999999996,261.20000000000005,159.70000000000002
2019-02-10,312.90000000000003,639.5,1119.3000000000002,1027.0,160.89999999999998,112.80000000000001
2019-02-11,1036.6999999999998,1289.5000000000005,2878.6000000000004,574.8999999999997,332.6,213.09999999999997
2019-02-12,523.7,863.7000000000002,1666.6999999999996,799.1,385.1,221.09999999999997
2019-02-13,594.8000000000001,935.0,1846.6000000000001,705.3999999999999,445.49999999999994,347.3
2019-02-14,1702.7000000000005,1482.3999999999999,4093.0000000000005,154.90000000000003,741.4,659.7
2019-02-15,1510.2,1434.4,3750.2000000000007,305.90000000000003,801.8000000000001,715.9
2019-02-16,416.59999999999997,826.2,1464.9999999999995,711.4,633.4,553.1999999999999
2019-02-17,336.1000000000001,653.5999999999999,1168.5999999999997,791.6000000000003,616.8,492.9000000000001
2019-02-18,391.7,695.5999999999999,1296.1999999999998,1035.2000000000003,315.2,223.19999999999996
2019-02-19,409.90000000000003,720.1999999999999,1348.7,1052.3000000000002,363.19999999999993,232.40000000000003
2019-02-20,304.69999999999993,525.8,993.0999999999999,1093.4,338.99999999999994,230.80000000000004
2019-02-21,501.8,837.4,1606.9,892.8000000000001,476.9,392.80000000000007
2019-02-22,935.3,1196.0,2630.2999999999997,274.30000000000007,672.8000000000001,600.6000000000001
2019-02-23,927.3999999999999,1166.9,2589.2,183.00000000000006,808.5000000000001,779.9999999999999
2019-02-24,1552.0999999999997,1523.0999999999997,3903.0,67.79999999999998,1018.6,994.4999999999999
2019-02-25,2497.400000000001,2026.3,5855.799999999999,60.59999999999998,1101.1999999999996,1075.7
2019-02-26,2894.9999999999995,2375.3,6814.199999999999,38.49999999999997,1384.7066666666665,1310.9
2019-02-27,2279.7000000000007,1934.9,5430.299999999999,248.10000000000002,1220.3733333333332,1212.1999999999998
2019-02-28,541.5500000000002,1163.2499999999998,1994.0000000000002,713.4500000000002,544.5199999999999,674.6999999999999
2019-03-01,608.6,1206.9,2139.8,455.9,713.4,638.8
2019-03-02,229.50000000000003,516.2,868.2999999999998,1103.0,328.5999999999999,258.1
2019-03-03,80.3,244.8,367.70000000000005,1517.6000000000008,194.20000000000002,163.10000000000002
2019-03-04,369.2,619.7,1185.5000000000002,1209.2000000000003,168.50000000000003,127.3
2019-03-05,278.90000000000003,548.7,975.6999999999999,1296.7000000000005,202.00000000000003,128.1
2019-03-06,149.09999999999997,324.9,553.5,1372.9000000000003,251.90000000000003,198.49999999999997
2019-03-07,219.1,464.9,800.7,1264.3999999999996,185.70000000000002,134.20000000000002
2019-03-08,379.09999999999997,691.9000000000002,1273.2,1086.3999999999999,217.49999999999997,160.9
2019-03-09,201.0,538.1999999999999,846.7,1333.6,350.3,250.20000000000005
2019-03-10,169.89999999999998,459.3,719.5,1335.9,159.80000000000004,128.7
2019-03-11,409.40000000000003,735.6000000000001,1363.6,1227.7000000000003,258.3,159.10000000000002
2019-03-12,210.20000000000002,476.59999999999997,798.8000000000001,1479.6,178.7,131.5
2019-03-13,247.10000000000002,596.2,975.3,1287.2000000000005,283.6,196.69999999999996
2019-03-14,285.4,626.7,1064.6,1324.1999999999996,226.99999999999997,158.7
2019-03-15,206.70000000000005,422.40000000000003,739.1999999999999,1188.7000000000005,159.6,110.8
2019-03-16,84.19999999999999,236.7,366.20000000000005,1626.3000000000002,201.0,147.60000000000002
2019-03-17,257.0,613.5,1007.0000000000001,1276.8999999999996,143.8,107.5
2019-03-18,759.2,1299.0000000000002,2462.7,697.0999999999999,317.20000000000005,228.00000000000003
2019-03-19,531.0,1035.9,1849.8999999999999,688.4000000000002,318.29999999999995,279.99999999999994
2019-03-20,481.70000000000005,954.3000000000002,1692.7000000000003,901.0000000000001,287.90000000000003,259.9
2019-03-21,600.1999999999999,950.4,1870.8000000000002,578.1999999999996,347.1,304.4
2019-03-22,449.49999999999994,783.3,1472.6999999999998,850.4000000000001,372.29999999999995,386.19999999999993
2019-03-23,186.29999999999998,722.6999999999999,1008.1999999999999,795.1000000000001,425.1,358.49999999999994
2019-03-24,325.70000000000005,864.9,1364.3,782.7,427.79999999999995,335.3999999999999
2019-03-25,111.10000000000001,510.0999999999999,680.3,1293.3999999999999,335.9000000000001,222.9
2019-03-26,663.5,1235.4000000000003,2252.0000000000005,644.6999999999999,523.5999999999999,398.20000000000005
2019-03-27,563.1,1205.0,2068.2,678.9000000000001,435.6,339.09999999999997
2019-03-28,595.7,1300.5,2213.9,592.3,551.0000000000001,445.2999999999999
2019-03-29,998.5000000000001,1528.3999999999999,3059.4,350.1999999999999,931.8,850.5000000000001
2019-03-30,895.9999999999999,1262.9,2636.7999999999993,481.9999999999999,1270.3000000000004,1234.7999999999997
2019-03-31,113.89999999999999,453.8,628.6,1333.3999999999996,656.0999999999999,570.7
2019-04-01,375.40000000000003,820.1,1395.8000000000002,957.7000000000002,477.9,295.59999999999997
2019-04-02,669.4000000000001,1158.7999999999997,2185.3,630.9999999999999,569.8999999999999,504.99999999999994
2019-04-03,564.3000000000001,1230.8999999999999,2096.6000000000004,694.6999999999999,379.29999999999995,334.40000000000003
2019-04-04,400.09999999999997,737.0000000000001,1350.3,1118.05,241.09999999999997,184.89999999999998
2019-04-05,414.7,841.4,1477.7,1068.6000000000001,404.6000000000001,338.20000000000005
2019-04-06,101.0,510.0000000000001,664.9000000000002,1204.6,406.00000000000006,369.4
2019-04-07,139.7,518.3000000000001,732.0000000000002,812.8,1031.9999999999998,1049.8000000000002
2019-04-08,529.1999999999999,1267.6999999999996,2079.0,567.4000000000001,1085.3999999999999,1086.5999999999997
2019-04-09,126.10000000000002,674.1,867.7,1076.0,852.6999999999999,783.5999999999998
2019-04-10,175.79999999999995,510.40000000000003,779.7000000000002,1324.6999999999998,384.59999999999997,253.79999999999993
2019-04-11,368.9,849.4,1415.1,1204.8000000000002,360.5,274.8
2019-04-12,364.7,984.0000000000001,1543.1,1155.1,403.59999999999997,328.19999999999993
2019-04-13,291.6,790.5,1237.2,1272.5,360.6000000000001,306.70000000000005
2019-04-14,289.4,822.3000000000001,1266.8,1172.2000000000003,557.8999999999999,499.1
2019-04-15,490.09999999999997,1149.0000000000002,1900.3999999999996,642.0999999999999,894.5,833.5000000000001
2019-04-16,595.1,1449.5,2361.6000000000004,325.8999999999999,1134.1000000000001,1061.1999999999998
2019-04-17,460.5,1180.0,1885.6999999999998,557.3000000000001,1324.1999999999998,1234.4999999999998
2019-04-18,439.3,1330.1000000000001,2003.6000000000001,552.5,1194.1999999999998,1151.9000000000003
2019-04-19,381.8999999999999,1329.7999999999997,1914.7999999999997,796.2000000000002,961.1,879.9
2019-04-20,281.79999999999995,1147.5,1579.8,1136.1,891.6,838.4
2019-04-21,276.3,1311.3000000000002,1735.1999999999996,1206.1999999999998,1069.3,1042.4
2019-04-22,264.0,1323.6000000000001,1728.7000000000003,1272.2999999999997,1510.5000000000005,1495.5
2019-04-23,444.00000000000006,1501.9,2182.6,558.1000000000001,1062.4,911.6999999999998
2019-04-24,374.90000000000003,911.2,1486.0000000000002,939.3,671.8,538.9000000000002
2019-04-25,183.59999999999997,433.2,715.2,1404.9000000000003,212.59999999999997,132.9
2019-04-26,275.70000000000005,473.9,896.6999999999999,1289.7000000000005,226.1,149.4
2019-04-27,245.79999999999998,500.3,877.4000000000001,1452.6999999999998,238.30000000000004,150.20000000000002
2019-04-28,101.10000000000001,471.99999999999994,626.5999999999999,1265.1000000000001,264.1,200.9
2019-04-29,299.6,961.3,1420.8000000000002,817.9999999999998,459.0,406.7
2019-04-30,328.7,1085.9,1589.9,798.9499999999998,581.2,529.6999999999999
2019-05-01,483.40000000000003,1226.4999999999998,1967.8,886.8000000000001,554.2,478.1
2019-05-02,445.2,1113.0000000000002,1795.7,866.6999999999999,320.3999999999999,275.09999999999997
2019-05-03,370.3,976.0000000000001,1543.4999999999998,830.9000000000001,312.8000000000001,283.0000000000001
2019-05-04,30.3,341.09999999999997,387.80000000000007,1319.3,235.09999999999997,143.6
2019-05-05,148.5,667.8,895.4,1314.3999999999996,328.79999999999995,257.3
2019-05-06,299.6,949.8999999999999,1408.8,1167.3000000000002,248.80000000000004,193.2
2019-05-07,416.70000000000005,906.4,1545.5000000000002,1322.4999999999995,345.6,285.6
2019-05-08,327.1,778.8,1280.5,1298.1999999999998,315.20000000000005,210.9
2019-05-09,513.1642857142858,980.5928571428572,1767.4071428571428,903.3999999999999,327.40000000000003,258.5
2019-05-10,472.64081632653074,903.1224489795919,1627.1632653061224,905.8000000000002,342.20000000000005,298.3999999999999
2019-05-11,420.33061224489813,803.791836734694,1446.7224489795917,1051.9999999999998,354.0,336.10000000000014
2019-05-12,368.0204081632654,704.461224489796,1266.2816326530613,843.0000000000001,328.20000000000005,289.30000000000007
2019-05-13,340.39387755102035,749.8816326530612,1270.5755102040819,906.2,331.7,232.6
2019-05-14,362.40000000000003,826.6999999999999,1382.0,1097.4,332.00000000000006,244.70000000000005
2019-05-15,126.76645161290321,1179.0270967741938,1371.9329032258067,1073.1000000000001,635.9000000000001,460.6000000000001
2019-05-16,140.8877419354839,1070.1445161290321,1284.9754838709678,1241.5,433.90000000000003,320.40000000000003
2019-05-17,155.00903225806454,961.2619354838711,1198.0180645161292,1150.3,457.69999999999993,392.50000000000006
2019-05-18,169.13032258064518,852.3793548387098,1111.0606451612903,951.5000000000001,499.8999999999999,471.99999999999994
2019-05-19,183.2516129032258,743.4967741935482,1024.1032258064517,816.4,749.4,747.3000000000002
2019-05-20,197.37290322580648,634.614193548387,937.1458064516128,989.0,466.9,447.1000000000001
2019-05-21,172.68193548387097,608.7761290322579,873.7638709677418,1098.1000000000001,334.3,246.59999999999997
2019-05-22,214.3,708.4999999999999,1036.6000000000001,1305.2999999999997,309.80000000000007,241.3
2019-05-23,262.5,730.9000000000002,1134.0,1438.9000000000003,278.75000000000006,220.49999999999997
2019-05-24,274.0,832.5999999999999,1252.7999999999997,928.1000000000001,348.3999999999999,270.4
2019-05-25,253.1,704.0999999999999,1092.5,943.7,270.9,221.3
2019-05-26,167.70000000000005,377.4,634.0000000000001,810.0000000000001,223.69999999999993,218.79999999999998
2019-05-27,202.50000000000003,556.9999999999999,868.1999999999999,899.6999999999998,248.79999999999998,178.70000000000002
2019-05-28,212.4,527.6000000000001,853.3,969.8000000000001,216.3,167.2
2019-05-29,199.70000000000005,458.5,764.1999999999998,934.3000000000001,228.35000000000002,177.2
2019-05-30,234.8,431.2,791.0000000000001,705.6,1568.0000000000002,151.90000000000003
2019-05-31,293.7,441.9,892.6999999999999,675.2000000000002,208.1,142.0
2019-06-01,238.50000000000006,507.80000000000007,873.8000000000001,916.0,302.40000000000003,242.59999999999997
2019-06-02,99.7,332.9000000000001,485.69999999999993,1094.1999999999998,266.8,258.5
2019-06-03,195.60000000000002,399.99999999999994,700.5999999999999,1233.8,331.8000000000001,189.2
2019-06-04,436.29999999999995,784.7000000000002,1454.2,718.8000000000001,350.9,236.24999999999997
2019-06-05,224.49999999999997,440.29999999999995,784.5,1058.2,239.69999999999996,178.5
2019-06-06,252.70000000000002,486.09999999999997,874.0999999999999,1168.3999999999996,216.35,152.29999999999995
2019-06-07,481.74999999999994,958.4500000000002,1697.15,722.1,356.3999999999999,236.5
2019-06-08,156.0,343.00000000000006,581.9000000000002,1101.6,267.5499999999999,180.4
2019-06-09,160.09999999999997,451.30000000000007,696.9,1024.5000000000002,247.60000000000005,172.7
2019-06-10,41.1,490.9,553.6999999999999,935.7,226.69999999999996,180.79999999999998
2019-06-11,208.09999999999997,405.1,724.1000000000001,937.4000000000002,260.75,166.60000000000005
2019-06-12,238.8,686.5,1052.5000000000002,887.0999999999999,290.8,204.40000000000003
2019-06-13,145.29999999999998,386.8999999999999,610.0999999999999,1273.8,213.00000000000006,172.3
2019-06-14,184.89999999999998,439.0,722.8,1186.8000000000002,233.7,139.39999999999995
2019-06-15,156.9,376.90000000000003,617.4,1253.5999999999997,218.8,151.89999999999998
2019-06-16,110.20000000000002,266.20000000000005,435.40000000000003,1041.1000000000001,255.49999999999994,165.79999999999998
2019-06-17,234.3,504.19999999999993,863.1,1171.4,249.3,171.59999999999997
2019-06-18,255.90000000000003,803.3000000000001,1195.7000000000003,788.2,302.70000000000005,312.2
2019-06-19,307.50000000000006,885.7,1356.6000000000004,735.0,448.04999999999995,375.2
2019-06-20,285.8000000000001,620.6999999999999,1059.0,898.1000000000001,248.39999999999998,160.4
2019-06-21,291.19999999999993,684.9,1131.4999999999998,956.0,238.54999999999998,193.0
2019-06-22,259.40000000000003,703.5,1101.5,958.0999999999999,253.6,240.70000000000005
2019-06-23,191.6,811.8,1105.8999999999999,1110.6,602.4000000000001,582.5
2019-06-24,372.2000000000001,965.6999999999999,1536.4999999999998,775.1,524.6999999999999,565.2000000000002
2019-06-25,78.09999999999998,542.1999999999998,662.6000000000003,878.1499999999997,388.16972477064223,419.6000000000001
2019-06-26,13.499999999999998,236.7,257.4,1322.0000000000002,385.1009174311926,208.20000000000002
2019-06-27,221.2,415.2,754.0,1053.0999999999997,382.5276426007179,161.70000000000002
2019-06-28,337.9999999999999,596.5,1114.9,872.8999999999996,379.95436777024327,264.1
2019-06-29,271.29999999999995,891.8000000000001,1307.4999999999998,1010.4999999999997,377.3810929397687,410.2
2019-06-30,151.6,358.1,591.1,1046.4999999999995,374.8078181092939,202.20000000000005
2019-07-01,260.8,398.7999999999999,798.7999999999998,918.7999999999996,372.23454327881933,131.70000000000002
2019-07-02,75.79999999999998,268.90000000000003,385.1,886.4999999999998,369.6612684483447,169.09999999999994
2019-07-03,261.7,583.2,984.4999999999998,750.6999999999998,367.08799361787,199.5
2019-07-04,177.49999999999994,603.6,875.7,813.2999999999997,364.5147187873952,209.10000000000002
2019-07-05,249.10000000000002,838.9,1221.0,1062.0999999999997,361.9414439569206,263.6
2019-07-06,55.69999999999998,240.20000000000005,325.0999999999999,740.6999999999997,359.3681691264459,167.0
2019-07-07,213.5,437.90000000000003,765.4,666.0999999999998,356.79489429597123,240.99999999999997
2019-07-08,359.0999999999999,678.5999999999999,1229.3,801.1999999999997,354.22161946549653,241.69999999999996
2019-07-09,299.5,652.4000000000003,1111.7,1085.6,351.64834463502194,212.50000000000003
2019-07-10,272.8,605.8999999999999,1024.6,1031.0999999999997,349.0750698045473,249.5
2019-07-11,327.70000000000005,744.8999999999999,1247.5,978.7999999999996,346.5017949740726,197.99999999999997
2019-07-12,228.59999999999997,489.20000000000016,839.1,886.6999999999997,343.9285201435979,145.4
2019-07-13,62.90000000000002,258.8000000000001,355.00000000000006,912.1999999999997,341.3552453131232,174.39999999999995
2019-07-14,25.100000000000005,153.09999999999994,192.09999999999997,920.3999999999996,338.7819704826486,137.70000000000002
