MeasurementDateGMT,Sutton - Worcester Park: Nitric Oxide (ug/m3),Sutton - Worcester Park: Nitrogen Dioxide (ug/m3),Sutton - Worcester Park: Oxides of Nitrogen (ug/m3),Sutton - Worcester Park: PM10 Particulate (ug/m3)
2020-03-13,779.8000000000001,1076.8,2272.1,593.6262576368127
2020-03-14,818.1999999999999,1174.4,2429.1,594.0829845313922
2020-03-15,398.70000000000005,737.4000000000001,1348.5,594.5397114259715
2020-03-16,1084.7,1531.8000000000002,3194.9000000000005,594.9964383205512
2020-03-17,520.3000000000001,806.4,1604.4,595.4531652151308
2020-03-18,504.09999999999997,677.7000000000002,1450.2,595.90989210971
2020-03-19,225.7,695.0000000000001,1041.3000000000002,596.3666190042895
2020-03-20,105.90000000000002,375.4,537.5,596.8233458988692
2020-03-21,101.3,401.9,556.9,597.2800727934488
2020-03-22,84.79999999999997,458.09999999999997,588.3999999999999,597.736799688028
2020-03-23,619.9,1318.6999999999998,2269.4999999999995,598.1935265826075
2020-03-24,1064.3000000000002,1756.1000000000004,3387.8999999999996,598.6502534771872
2020-03-25,607.4,1332.0999999999997,2263.6000000000004,599.1069803717666
2020-03-26,347.2,996.4999999999998,1528.7,599.563707266346
2020-03-27,242.4,714.4999999999998,1085.1,600.0204341609256
2020-03-28,56.0,280.69999999999993,366.30000000000007,600.4771610555051
2020-03-29,40.9,158.9,221.19999999999996,600.9338879500843
2020-03-30,106.7,397.7,561.3999999999999,601.3906148446639
2020-03-31,135.3,588.45,796.55,601.8473417392436
2020-04-01,602.2999999999997,1178.4999999999998,2102.0,602.3040686338231
2020-04-02,272.99999999999994,627.1,1045.6000000000001,602.7607955284024
2020-04-03,571.9999999999999,1061.3999999999999,1938.8000000000002,603.2175224229819
2020-04-04,556.3000000000002,1131.3,1983.9999999999998,603.6742493175616
2020-04-05,308.0,793.3,1265.8000000000002,604.1309762121409
2020-04-06,415.59999999999997,870.4000000000001,1507.6,604.5877031067204
2020-04-07,664.6999999999999,1257.0000000000002,2276.5,605.0444300012999
2020-04-08,423.20000000000005,1478.4999999999998,2127.4,605.5011568958796
2020-04-09,316.8,1156.3999999999999,1642.1,605.9578837904587
2020-04-10,143.1,862.6999999999999,1081.8999999999999,606.4146106850383
2020-04-11,419.70000000000005,1259.3999999999999,1903.0,606.871337579618
2020-04-12,199.19999999999996,769.4999999999999,1075.3999999999999,607.3280644741974
2020-04-13,74.9,204.9,319.90000000000003,607.7847913687767
2020-04-14,245.29999999999995,648.0,1024.2,608.2415182633563
2020-04-15,394.19999999999993,1047.0,1651.6000000000001,608.698245157936
2020-04-16,363.7,1260.8,1818.6,609.1549720525151
2020-04-17,131.0,476.70000000000005,677.5,609.6116989470947
2020-04-18,213.70000000000002,652.1,979.8000000000002,610.0684258416743
2020-04-19,133.69999999999996,499.6999999999998,704.2999999999998,610.5251527362539
2020-04-20,117.80000000000001,395.0,575.7000000000002,610.9818796308331
2020-04-21,105.09999999999998,410.19999999999993,571.6999999999999,611.4386065254128
2020-04-22,140.7,527.8,743.7000000000002,636.7786819186272
2020-04-23,201.20000000000002,826.7999999999998,1135.5,781.5
2020-04-24,254.50000000000006,936.2,1326.5000000000002,911.5999999999999
2020-04-25,168.9,573.9000000000001,832.5999999999999,415.59999999999997
2020-04-26,310.3,812.0,1288.1999999999998,408.20000000000005
2020-04-27,326.80000000000007,786.1,1287.0,585.1000000000001
2020-04-28,128.4,454.6,651.4000000000001,163.3
2020-04-29,576.0,828.6999999999998,1711.7999999999995,378.1000000000001
2020-04-30,459.5,692.3000000000001,1396.4999999999998,279.90000000000003
2020-05-01,250.70000000000002,375.25,759.6000000000001,283.79999999999995
2020-05-02,267.2,558.6999999999999,968.2,235.29999999999998
2020-05-03,389.7,974.4,1572.3000000000006,354.7
2020-05-04,141.0,459.29999999999984,676.4,367.8
2020-05-05,93.59999999999998,287.1,430.80000000000007,293.9
2020-05-06,164.60000000000002,590.1,842.6,503.1
2020-05-07,527.2,1311.5,2119.8999999999996,647.4000000000001
2020-05-08,349.90000000000003,1111.8999999999999,1648.2000000000003,525.2
2020-05-09,127.09999999999998,768.2000000000002,962.9999999999999,752.8
2020-05-10,53.900000000000006,351.20000000000005,433.40000000000003,549.2000000000002
2020-05-11,112.60000000000001,196.0,369.29999999999995,298.8
2020-05-12,310.2,625.6,1101.5000000000005,315.5999999999999
2020-05-13,123.4,291.8,481.50000000000006,253.00000000000003
2020-05-14,183.20000000000002,435.7000000000001,716.7,206.6
2020-05-15,489.90000000000003,924.8000000000001,1675.9000000000003,421.80000000000007
2020-05-16,349.3999999999999,739.7,1275.1999999999998,341.09999999999997
2020-05-17,192.2,337.79999999999995,632.3000000000001,270.40000000000003
2020-05-18,281.8,446.90000000000003,879.5,315.5
2020-05-19,335.9,598.1,1113.2000000000003,290.34999999999997
2020-05-20,550.9999999999999,985.0499999999998,1829.8500000000001,337.09999999999997
2020-05-21,466.2,1048.6999999999998,1764.1,367.4
2020-05-22,214.4,319.29999999999995,648.1999999999999,516.2
2020-05-23,164.6,186.29999999999998,439.3,373.1000000000001
2020-05-24,200.69999999999996,349.4,657.0,351.1
2020-05-25,289.3,600.3000000000001,1043.8999999999999,407.3999999999999
2020-05-26,310.9,768.3000000000001,1244.9999999999995,340.0
2020-05-27,272.3,944.0,1361.2999999999997,410.9
2020-05-28,142.79999999999998,403.9000000000001,622.8000000000001,291.9
2020-05-29,221.85,615.3,955.2,339.8
2020-05-30,125.79999999999997,449.3000000000001,641.9,448.9999999999999
2020-05-31,58.300000000000004,273.50000000000006,362.5999999999999,342.9
2020-06-01,135.69999999999996,517.3999999999999,725.7,346.90000000000003
2020-06-02,189.5,706.4,997.5,368.4
2020-06-03,254.89999999999998,720.1000000000001,1110.5000000000002,413.5
2020-06-04,247.5,453.90000000000003,833.3000000000001,205.19999999999996
2020-06-05,336.09999999999997,496.60000000000014,1011.7,216.39999999999998
2020-06-06,318.2,422.99999999999994,910.4000000000001,186.00000000000006
2020-06-07,184.09999999999997,386.3,668.8999999999999,208.5
2020-06-08,135.79999999999998,367.4,575.9,250.29999999999998
2020-06-09,692.1387096774193,1253.8193548387096,2314.006451612903,385.8
2020-06-10,1356.961290322581,1600.9806451612906,3681.493548387097,423.1
2020-06-11,131.39999999999998,378.3,580.0,396.3
2020-06-12,299.9,647.9000000000001,1108.5,537.3
2020-06-13,612.4,1037.7,1977.0,336.6
2020-06-14,462.90000000000003,853.7,1564.0,292.30000000000007
2020-06-15,751.6999999999999,1094.3000000000002,2246.8,354.7
2020-06-16,717.4999999999999,1120.9000000000003,2221.1,354.7999999999999
2020-06-17,684.8000000000001,1187.2,2236.9999999999995,399.8
2020-06-18,680.3,1068.0,2111.2000000000003,296.2999999999999
2020-06-19,482.59999999999997,620.2000000000002,1360.1999999999998,256.09999999999997
2020-06-20,669.1999999999999,883.1999999999999,1909.1000000000001,282.40000000000003
2020-06-21,250.19999999999996,426.00000000000006,809.4999999999999,232.3
2020-06-22,514.4,736.6000000000001,1525.5000000000002,377.05000000000007
2020-06-23,802.1,1424.0,2653.6999999999994,441.20000000000005
2020-06-24,234.6,1063.7,1423.2,567.6
2020-06-25,220.29999999999995,1138.6999999999998,1476.6,588.1999999999999
2020-06-26,549.0,1366.5999999999997,2208.3999999999996,526.1
2020-06-27,393.00000000000006,486.1,1088.6000000000001,274.0
2020-06-28,155.00000000000003,237.8,475.5,200.7
2020-06-29,243.95,348.0,722.0500000000001,251.59999999999997
2020-06-30,585.4999999999999,687.7,1586.0,231.9
2020-07-01,476.69999999999993,625.0999999999998,1356.2,202.2
2020-07-02,478.5,654.1,1387.9999999999998,218.8
2020-07-03,389.0000000000001,529.8000000000002,1126.1000000000001,261.90000000000003
2020-07-04,344.7,427.2000000000002,955.5,198.2
2020-07-05,155.0,192.69999999999996,430.2,231.70000000000002
2020-07-06,435.6000000000001,685.1999999999999,1353.1000000000004,245.89999999999998
2020-07-07,669.1999999999999,1039.1000000000001,2065.1,286.80000000000007
2020-07-08,660.7999999999998,651.1,1663.9999999999998,214.7
2020-07-09,533.8000000000001,577.2,1395.7999999999997,165.28095238095233
2020-07-10,469.29999999999995,789.1,1508.5,151.73333333333335
2020-07-11,421.29999999999995,738.1,1384.4,166.3619047619048
2020-07-12,409.7999999999999,908.2999999999998,1536.8999999999999,180.99047619047622
2020-07-13,576.6000000000001,902.9000000000001,1787.4,195.61904761904765
2020-07-14,342.4,571.2,1096.2,210.24761904761914
2020-07-15,641.1,863.4,1846.3,224.87619047619052
2020-07-16,456.59999999999997,704.1000000000001,1404.4999999999998,239.50476190476192
2020-07-17,753.3,1018.2,2173.2999999999997,254.13333333333333
2020-07-18,488.4,693.4,1441.7,268.76190476190476
2020-07-19,198.2,424.7,728.5000000000001,283.39047619047614
2020-07-20,226.89999999999998,532.4,880.8,298.01904761904757
2020-07-21,340.1999999999999,754.1999999999998,1275.4,312.64761904761895
2020-07-22,617.4,1139.55,2086.15,347.3333333333333
2020-07-23,550.7,897.4000000000001,1741.8,332.59999999999997
2020-07-24,701.5999999999999,829.8999999999997,1906.0000000000007,274.4
2020-07-25,557.5000000000001,660.0,1514.8999999999999,208.6
2020-07-26,338.2,435.29999999999995,953.6,259.8
2020-07-27,634.4999999999999,676.3,1649.1999999999996,291.8999999999999
2020-07-28,574.4,695.6,1576.1,205.3
2020-07-29,730.6000000000001,985.0999999999999,2105.2,238.29999999999998
2020-07-30,1209.0000000000002,1826.4999999999998,3680.1,350.49999999999994
2020-07-31,937.3000000000003,1877.7000000000003,3314.8,521.0999999999999
2020-08-01,514.5999999999999,657.3,1445.5,255.6
2020-08-02,330.0,438.59999999999997,944.6000000000003,176.29999999999998
2020-08-03,431.1999999999999,708.5,1369.5999999999995,193.45
2020-08-04,772.7,1050.3,2235.0,287.8
2020-08-05,570.4000000000001,770.7,1645.8000000000002,282.99999999999994
2020-08-06,1035.9,1387.0,2975.9,281.30000000000007
2020-08-07,1138.6,2346.5,4092.1999999999994,559.3999999999999
2020-08-08,187.1,918.2000000000002,1204.8999999999996,673.5999999999999
2020-08-09,51.4,395.10000000000014,473.8,613.7
2020-08-10,400.8,1412.8999999999996,2027.7000000000003,680.4000000000001
2020-08-11,422.40000000000003,1829.6999999999998,2477.4999999999995,855.3999999999999
2020-08-12,387.6,1712.1000000000001,2306.9,964.5000000000001
2020-08-13,235.74999999999997,1062.25,1423.6499999999999,775.5
2020-08-14,232.69999999999996,651.1,1008.1,433.20000000000005
2020-08-15,333.3999999999999,687.9999999999999,1198.9,497.40000000000003
2020-08-16,410.3,832.2,1461.3000000000002,472.79999999999995
2020-08-17,809.9000000000001,1203.0000000000002,2444.4999999999995,263.4
2020-08-18,845.7,1018.8000000000001,2315.2999999999997,294.70000000000005
2020-08-19,1274.3,1337.3,3291.2999999999997,258.69999999999993
2020-08-20,929.5999999999998,1263.3999999999999,2688.7,484.79999999999995
2020-08-21,467.9,602.5,1320.2000000000003,416.8500000000001
2020-08-22,386.5,490.99999999999994,1083.5,310.3
2020-08-23,313.90000000000003,383.40000000000003,865.0,211.6
2020-08-24,810.0,941.8999999999999,2183.6,218.3
2020-08-25,476.59999999999997,583.9,1314.7999999999997,258.90000000000003
2020-08-26,732.2,926.0,2048.3999999999996,265.00000000000006
2020-08-27,1020.1,1209.7,2773.6,316.0
2020-08-28,1005.7,1027.1,2569.2,215.9
2020-08-29,181.99999999999997,336.59999999999997,615.0999999999999,201.60000000000002
2020-08-30,76.4,256.4,373.3,286.70000000000005
2020-08-31,617.4,977.4000000000001,1923.6999999999998,307.15
2020-09-01,1007.7999999999998,1516.0,3061.1,410.6500000000001
2020-09-02,1221.6,1639.8,3513.1,384.9
2020-09-03,721.8999999999999,853.9,1960.8000000000004,278.1
2020-09-04,830.2,981.2000000000002,2254.5000000000005,339.7
2020-09-05,772.3000000000001,934.9000000000001,2118.9,356.99999999999994
2020-09-06,556.8,883.4,1737.5000000000002,365.2
2020-09-07,885.6000000000001,923.0000000000001,2280.7000000000007,296.94999999999993
2020-09-08,743.7,917.3000000000001,2057.4,263.5
2020-09-09,727.6,900.3,2016.0500000000002,260.29999999999995
2020-09-10,929.5500000000001,1418.3500000000004,2843.9500000000003,376.8
2020-09-11,1098.0,1439.8,3123.5,387.79999999999995
2020-09-12,601.6,917.1999999999998,1840.1999999999998,291.80000000000007
2020-09-13,551.9,941.3,1787.7000000000003,297.75
2020-09-14,1002.1,1841.5,3377.7,599.0
2020-09-15,683.3,1839.3,2887.2000000000007,1019.2000000000002
2020-09-16,159.0,751.5,995.6000000000001,557.1
2020-09-17,154.5,431.3,668.5,329.59999999999997
2020-09-18,304.7,674.7999999999998,1142.5,378.7999999999999
2020-09-19,133.7,547.7,753.0000000000002,416.20000000000005
2020-09-20,114.9,549.3,725.6,439.9
2020-09-21,682.7,1432.6,2479.7000000000003,572.5
2020-09-22,840.2,1348.8999999999996,2637.0000000000005,563.1000000000001
2020-09-23,669.3000000000002,951.1999999999998,1977.2999999999995,292.2
2020-09-24,1341.8500000000001,1451.4500000000005,3508.9000000000005,309.5
2020-09-25,490.1,855.8,1607.1000000000001,192.30000000000004
2020-09-26,295.40000000000003,521.2,974.6,192.1
2020-09-27,124.00000000000001,334.6000000000001,524.5,175.19999999999993
2020-09-28,878.0,1141.4999999999998,2487.7999999999997,337.4999999999999
2020-09-29,1347.8999999999999,1502.4000000000003,3569.6,357.9000000000001
2020-09-30,1250.8999999999999,1452.3000000000002,3370.499999999999,284.69999999999993
2020-10-01,1330.2,1458.3,3497.9999999999995,270.59999999999997
2020-10-02,253.00000000000003,686.8,1074.9,167.0
2020-10-03,1079.9,1275.6000000000001,2931.4000000000005,229.6
2020-10-04,458.0,643.3000000000001,1345.4,91.7
2020-10-05,798.6,895.5000000000002,2119.9999999999995,208.70000000000002
2020-10-06,554.8,706.7,1557.4,185.20000000000002
2020-10-07,1019.6,1191.4,2754.6000000000004,254.90000000000003
2020-10-08,605.85,888.0,1817.3500000000001,166.5
2020-10-09,1395.9999999999998,1481.1,3621.5999999999995,250.40000000000003
2020-10-10,829.6999999999999,1053.5,2325.4000000000005,204.09999999999997
2020-10-11,550.3,851.0000000000001,1694.8000000000002,197.49999999999997
2020-10-12,1832.1999999999998,1724.4000000000003,4534.1,290.7
2020-10-13,768.8000000000002,1035.0000000000002,2214.1,222.90000000000006
2020-10-14,401.8,744.1000000000001,1359.8999999999999,265.4
2020-10-15,355.5,785.8,1330.9,199.10000000000002
2020-10-16,1837.1999999999996,1646.9999999999998,4464.5,360.40000000000003
2020-10-17,487.2,1050.4,1797.5000000000002,289.59999999999997
2020-10-18,1208.3,1422.3,3274.7,524.5
2020-10-19,1444.3999999999999,1752.8000000000002,3967.400000000001,440.0
2020-10-20,1061.9,1242.8000000000002,2871.1,453.80000000000007
2020-10-21,1002.2,1150.4,2686.9999999999995,202.60000000000005
2020-10-22,1018.1000000000001,1249.1000000000004,2809.899999999999,286.59999999999997
2020-10-23,1004.9000000000002,1221.3999999999999,2762.5,238.09999999999988
2020-10-24,694.4,896.8000000000001,1961.4,204.30000000000004
2020-10-25,932.0999999999998,1135.8000000000002,2564.7,179.20000000000002
2020-10-26,969.4000000000001,1105.4,2591.7000000000003,282.3
2020-10-27,1100.8000000000002,1242.2999999999997,2930.2,225.1
2020-10-28,754.7,917.1999999999999,2074.3999999999996,240.9
2020-10-29,768.7,872.5,2051.8,252.4
2020-10-30,588.2,779.1,1680.8999999999999,191.2
2020-10-31,702.6999999999998,887.0999999999999,1965.0000000000005,281.80000000000007
2020-11-01,322.20000000000005,492.50000000000006,986.3000000000001,227.9
2020-11-02,448.7,576.3,1264.2,211.20000000000002
2020-11-03,1086.7,1347.9000000000003,3013.8999999999996,252.29999999999998
2020-11-04,2735.3000000000006,2118.4,6312.25,573.7
2020-11-05,3205.5999999999995,1949.2000000000003,6864.3,1490.9
2020-11-06,1681.9999999999998,1711.0,4289.900000000001,1185.9
2020-11-07,1449.2999999999997,1389.2999999999997,3611.7,1085.1
2020-11-08,1548.7000000000003,1320.1000000000001,3694.5999999999995,1038.6000000000001
2020-11-09,1867.4999999999995,1651.2,4514.599999999999,412.9
2020-11-10,1726.2,1710.35,4357.1,417.04999999999995
2020-11-11,1193.3,1233.8,3063.7000000000003,293.79999999999995
2020-11-12,1103.5,1363.7,3056.1000000000004,297.40000000000003
2020-11-13,1451.6999999999998,1736.8000000000004,3962.5,405.5
2020-11-14,584.0,926.4999999999999,1822.0999999999997,304.54999999999995
2020-11-15,256.40000000000003,438.3,831.4000000000001,157.95000000000002
2020-11-16,579.3000000000001,803.1999999999999,1691.2000000000005,277.8
2020-11-17,466.6,735.5999999999999,1451.1000000000004,214.50000000000003
2020-11-18,666.7000000000003,755.8000000000002,1777.6999999999998,307.99999999999994
2020-11-19,700.0999999999998,1003.7999999999998,2077.3,290.5
2020-11-20,1678.7999999999997,1704.7,4278.9,281.70000000000005
2020-11-21,406.29999999999995,618.4,1241.1999999999998,249.7
2020-11-22,791.0999999999998,1146.1000000000001,2359.1,310.5
2020-11-23,2212.5,1793.0000000000002,5185.399999999999,400.20000000000005
2020-11-24,1227.8999999999999,1431.1000000000001,3313.9,305.2
2020-11-25,1082.5,1373.6,3033.7,391.79999999999995
2020-11-26,2690.7999999999993,2174.2000000000003,6300.1,622.6999999999999
2020-11-27,2209.6,1826.2,5214.100000000001,682.5
2020-11-28,663.8,1318.8,2336.8,875.3000000000001
2020-11-29,475.5,1293.8999999999999,2022.9999999999998,729.0
2020-11-30,1033.6872393661383,1275.7119266055045,2860.7157631359473,452.80000000000007
2020-12-01,1134.7256046705588,1616.7963302752291,3356.9154295246035,287.40000000000003
2020-12-02,1120.121434528774,1596.1871559633023,3313.96763969975,560.2
2020-12-03,1105.5172643869892,1575.5779816513761,3271.019849874896,295.20000000000005
2020-12-04,1090.913094245204,1554.9688073394495,3228.072060050042,270.20000000000005
2020-12-05,1076.3089241034195,1534.3596330275227,3185.1242702251884,353.0
2020-12-06,1061.7047539616347,1513.750458715596,3142.1764804003337,420.90000000000003
2020-12-07,1047.1005838198498,1493.1412844036697,3099.2286905754795,505.9
2020-12-08,1032.496413678065,1472.5321100917429,3056.2809007506257,553.0000000000001
2020-12-09,1017.8922435362804,1451.9229357798163,3013.3331109257715,452.59999999999997
2020-12-10,1003.2880733944954,1431.31376146789,2970.3853211009173,482.50000000000006
2020-12-11,988.6839032527106,1410.7045871559633,2927.437531276063,380.09999999999997
2020-12-12,974.0797331109256,1390.0954128440364,2884.4897414512093,327.69999999999993
2020-12-13,959.4755629691409,1369.4862385321098,2841.541951626355,204.5
2020-12-14,944.8713928273561,1348.8770642201835,2798.5941618015013,264.99999999999994
2020-12-15,930.2672226855713,1328.2678899082568,2755.646371976647,303.8
2020-12-16,915.6630525437866,1307.6587155963302,2712.6985821517933,293.9
2020-12-17,901.0588824020015,1287.0495412844036,2669.7507923269386,252.70000000000002
2020-12-18,886.4547122602166,1266.440366972477,2626.803002502085,225.59999999999997
2020-12-19,871.8505421184319,1245.8311926605504,2583.855212677231,500.9
2020-12-20,857.2463719766472,1225.2220183486238,2540.907422852377,216.80000000000004
2020-12-21,842.6422018348624,1204.6128440366972,2497.959633027523,110.80000000000001
2020-12-22,828.0380316930775,1184.0036697247704,2455.011843202669,215.59999999999997
2020-12-23,813.4338615512926,1163.394495412844,2412.064053377815,192.3
2020-12-24,798.8296914095079,1142.7853211009174,2369.1162635529613,132.20000000000002
2020-12-25,784.2255212677229,1122.1761467889908,2326.168473728107,266.5
2020-12-26,769.6213511259382,1101.566972477064,2283.220683903253,177.5
2020-12-27,755.0171809841536,1080.9577981651373,2240.2728940783986,216.3
2020-12-28,740.4130108423686,1060.348623853211,2197.325104253545,299.29999999999995
2020-12-29,725.8088407005837,1039.7394495412843,2154.3773144286906,350.90000000000003
2020-12-30,711.2046705587989,1019.1302752293578,2111.4295246038364,576.7
2020-12-31,696.6005004170142,998.5211009174311,2068.4817347789826,510.4
2021-01-01,681.9963302752294,977.9119266055046,2025.5339449541284,625.2999999999998
2021-01-02,667.3921601334446,957.302752293578,1982.5861551292744,233.0
2021-01-03,652.7879899916599,936.6935779816514,1939.6383653044202,225.90000000000003
2021-01-04,638.1838198498748,916.0844036697248,1896.690575479566,139.20000000000002
2021-01-05,623.5796497080901,895.4752293577981,1853.7427856547124,161.3
2021-01-06,608.9754795663051,874.8660550458715,1810.7949958298582,206.70000000000002
2021-01-07,594.3713094245204,854.256880733945,1767.8472060050042,443.40000000000003
2021-01-08,579.7671392827356,833.6477064220182,1724.8994161801502,561.0000000000001
2021-01-09,565.1629691409508,813.0385321100916,1681.9516263552962,495.40000000000003
2021-01-10,550.5587989991661,792.4293577981653,1639.0038365304422,368.80000000000007
2021-01-11,535.9546288573812,771.8201834862385,1596.056046705588,159.70000000000002
2021-01-12,521.3504587155962,751.2110091743119,1553.108256880734,212.99999999999997
2021-01-13,506.7462885738114,730.6018348623852,1510.1604670558797,276.19999999999993
2021-01-14,492.1421184320267,709.9926605504587,1467.2126772310255,158.49999999999997
2021-01-15,477.53794829024184,689.3834862385321,1424.2648874061715,498.4
2021-01-16,462.933778148457,668.7743119266054,1381.3170975813177,224.3
2021-01-17,448.32960800667223,648.1651376146789,1338.3693077564635,300.40000000000003
2021-01-18,433.7254378648874,627.5559633027523,1295.4215179316093,219.6
2021-01-19,395.8622185154294,553.9568807339449,1162.6290241868228,144.8
2021-01-20,489.30000000000007,503.0,1252.8,225.29999999999998
2021-01-21,711.6999999999999,690.9,1782.0,241.2
2021-01-22,1383.3000000000002,1177.5,3298.2999999999997,256.79999999999995
2021-01-23,1183.6000000000001,1186.9,3002.0000000000005,306.69999999999993
2021-01-24,596.5000000000001,1040.5,1955.3999999999999,255.69999999999996
2021-01-25,1117.6,1185.3000000000004,2899.4,312.4
2021-01-26,2954.2,1832.2,6361.9,266.3
2021-01-27,1980.1999999999998,1454.4999999999998,4490.9,250.4
2021-01-28,840.0,860.9000000000001,2149.0,167.95000000000002
2021-01-29,896.7999999999998,827.6,2202.5,268.9
2021-01-30,208.3,429.9000000000001,748.6,167.6
2021-01-31,281.5,634.0,1065.8,282.6
2021-02-01,789.0999999999999,885.4,2095.8,386.59999999999997
2021-02-02,529.5000000000001,675.6999999999999,1488.0000000000002,313.1
2021-02-03,1032.1000000000001,1047.8,2630.3,311.7000000000001
2021-02-04,1663.8999999999999,1451.9,4002.9000000000005,298.2
2021-02-05,1594.9999999999998,1467.6000000000001,3913.4999999999995,314.9000000000001
2021-02-06,621.3,858.1000000000001,1810.6,257.49999999999994
2021-02-07,102.59999999999997,147.90000000000003,305.79999999999995,224.5
2021-02-08,192.6,342.20000000000005,637.5,184.70000000000002
2021-02-09,224.90000000000003,475.8,820.6999999999999,180.29999999999998
2021-02-10,257.9,582.3,977.6999999999999,208.89999999999998
2021-02-11,444.99999999999994,921.7,1604.1000000000001,440.1000000000001
2021-02-12,239.1,642.7000000000002,1009.2000000000002,406.9
2021-02-13,677.4999999999999,1038.5000000000002,2077.2999999999997,454.4
2021-02-14,597.6,867.1,1782.8000000000002,419.0
2021-02-15,863.9,1103.5,2428.4,270.20000000000005
2021-02-16,693.0,877.2,1940.4,304.6
2021-02-17,503.9,742.4,1514.9,286.7
2021-02-18,552.2,803.6000000000001,1650.6,246.39999999999998
2021-02-19,874.5999999999999,1097.5,2438.6,300.6
2021-02-20,619.8000000000001,884.5,1835.3,682.8000000000001
2021-02-21,890.9,1276.0000000000002,2641.7000000000007,593.05
2021-02-22,1379.5,1507.1,3622.1000000000004,672.6999999999998
2021-02-23,806.5,1023.9999999999999,2260.8,324.69999999999993
2021-02-24,716.3000000000001,942.0000000000001,2040.4999999999998,460.85
2021-02-25,741.6,1142.5,2279.7,365.9
2021-02-26,1519.6,1644.2000000000003,3974.4999999999995,524.0000000000001
2021-02-27,853.3999999999999,1470.8,2779.5,686.3000000000001
2021-02-28,161.39999999999998,707.6999999999999,955.4000000000002,529.3
2021-03-01,161.7,636.9000000000001,884.4999999999999,731.3999999999999
2021-03-02,862.1000000000001,1051.3999999999999,2373.8,1038.8000000000002
2021-03-03,1209.6000000000001,1317.0,3172.0999999999995,967.8999999999999
2021-03-04,210.9,674.9000000000001,997.9,353.3
2021-03-05,176.79999999999998,534.5,805.2999999999998,221.4
2021-03-06,363.6,1033.5,1591.3,302.0
2021-03-07,674.1999999999998,1246.6999999999998,2279.8000000000006,616.1999999999999
2021-03-08,1752.2999999999997,2079.2,4766.3,840.9
2021-03-09,1092.2,1612.8000000000002,3287.1999999999994,585.0999999999998
2021-03-10,582.3,985.1999999999999,1878.1999999999998,401.3
2021-03-11,287.50000000000006,496.3,937.6,244.9
2021-03-12,372.9000000000001,640.7,1211.9,227.25000000000003
2021-03-13,270.79999999999995,465.7,881.5,170.30000000000004
2021-03-14,228.3,399.0999999999999,749.2999999999998,179.1
2021-03-15,326.4,819.3000000000001,1319.5,301.9000000000001
2021-03-16,387.1,727.3,1321.4,320.4
2021-03-17,463.19999999999993,733.1000000000001,1443.6999999999998,429.00000000000006
2021-03-18,384.79999999999995,808.0999999999999,1398.6,409.4
2021-03-19,241.89999999999998,644.0,1015.0000000000002,189.1
2021-03-20,830.3000000000001,1338.6999999999998,2611.499999999999,429.00000000000006
2021-03-21,261.8,620.1,1022.0,301.6
2021-03-22,916.4999999999999,1380.0,2785.6000000000004,501.99999999999994
2021-03-23,863.2999999999998,1184.1999999999998,2507.3999999999996,514.7
2021-03-24,969.5000000000001,1232.8,2719.5,540.1000000000001
2021-03-25,675.8999999999999,954.9000000000001,1991.5,215.9
2021-03-26,481.79999999999995,735.5999999999998,1474.8999999999999,214.5
2021-03-27,312.20000000000005,526.3000000000001,1004.9,257.0
2021-03-28,153.9,310.3,546.4,312.9
2021-03-29,502.80000000000007,902.6000000000001,1673.3000000000002,367.69999999999993
2021-03-30,1618.2,2376.2000000000003,4857.099999999999,591.9000000000001
2021-03-31,1767.0999999999997,2522.9,5231.999999999999,801.4
2021-04-01,208.59999999999997,622.9,942.8000000000001,622.2000000000002
2021-04-02,83.60000000000001,210.89999999999998,339.0,249.30000000000004
2021-04-03,103.99999999999999,279.2,438.8,361.00000000000006
2021-04-04,289.09999999999997,684.8,1128.6,460.59999999999997
2021-04-05,95.50000000000001,286.0,432.20000000000005,248.09999999999997
2021-04-06,356.1,694.9999999999999,1241.0,218.50000000000003
2021-04-07,645.0,1110.0,2099.2,278.99999999999994
2021-04-08,648.0000000000001,977.7000000000002,1971.6000000000001,298.4
2021-04-09,564.0,899.1,1764.4,269.5
2021-04-10,103.39999999999999,401.1,559.9,241.90000000000003
2021-04-11,317.6,736.3999999999999,1223.3,230.39999999999998
2021-04-12,1095.2,1501.3,3180.3,354.9
2021-04-13,1513.7999999999997,1876.0000000000002,4197.3,510.5999999999999
2021-04-14,592.9,997.7,1906.7,396.90000000000003
2021-04-15,395.1,947.7000000000002,1553.3999999999996,262.0
2021-04-16,679.6000000000001,1156.0000000000002,2198.2,369.6
2021-04-17,511.4,1138.3,1922.2000000000003,348.6
2021-04-18,406.30000000000007,1080.1,1702.9999999999998,329.6
2021-04-19,694.2000000000002,1289.3,2353.7000000000003,679.5999999999999
2021-04-20,540.9,1173.0000000000002,2002.2,813.8999999999999
2021-04-21,291.5999999999999,807.4000000000001,1254.9,853.8
2021-04-22,268.5,657.6999999999999,1069.5,318.2
2021-04-23,382.09999999999997,1055.9,1641.6000000000001,358.59999999999997
2021-04-24,183.89999999999998,763.4000000000001,1045.5,383.8
2021-04-25,66.49999999999999,250.39999999999995,352.50000000000006,223.49999999999994
2021-04-26,165.59999999999997,478.50000000000006,732.5999999999999,302.50000000000006
2021-04-27,810.1999999999999,1270.8000000000002,2513.1000000000004,452.0999999999999
