MeasurementDateGMT,Lewisham - Loampit Vale: Nitric Oxide (ug/m3),Lewisham - Loampit Vale: Nitrogen Dioxide (ug/m3),Lewisham - Loampit Vale: Oxides of Nitrogen (ug/m3),Lewisham - Loampit Vale: PM10 Particulate (ug/m3)
2020-05-25,257.3,610.1,1004.6999999999999,441.0
2020-05-26,423.40000000000003,922.6999999999998,1572.2,481.0
2020-05-27,545.4,1156.7,1992.8999999999999,547.5
2020-05-28,424.90000000000003,717.3,1369.0,496.0
2020-05-29,493.6,935.0,1691.7000000000003,611.0
2020-05-30,413.40000000000003,841.9000000000002,1475.5000000000002,592.0
2020-05-31,256.4,558.0,950.6999999999999,581.0
2020-06-01,454.2,991.5999999999999,1687.7000000000003,774.0
2020-06-02,426.40000000000003,976.6999999999999,1630.5,518.0
2020-06-03,556.6999999999999,960.1000000000003,1813.1999999999998,617.0
2020-06-04,369.00000000000006,555.4999999999999,1121.3999999999999,310.0
2020-06-05,350.00000000000006,520.1,1056.5000000000002,313.0
2020-06-06,411.70000000000005,465.0,1096.2,212.0
2020-06-07,381.50000000000006,517.5,1102.8,298.0
2020-06-08,566.6,725.2,1594.3,455.0
2020-06-09,558.1999999999999,1010.5,1866.5999999999997,510.0
2020-06-10,259.3,596.3,994.0,388.0
2020-06-11,424.9,725.5,1377.1999999999998,539.0
2020-06-12,509.3,949.5999999999999,1730.9,744.0
2020-06-13,359.69999999999993,874.9,1426.5999999999997,379.0
2020-06-14,162.49999999999997,528.5,777.2000000000002,351.0
2020-06-15,313.6000000000001,769.4999999999999,1250.6,297.0
2020-06-16,206.9,637.4,954.45,279.5
2020-06-17,587.1,1173.1,2073.7999999999997,475.0
2020-06-18,261.7,693.8000000000001,1095.2,302.0
2020-06-19,214.10000000000002,437.1,764.8000000000001,336.0
2020-06-20,142.89999999999998,358.5,577.6000000000001,266.0
2020-06-21,184.5,369.40000000000003,652.1,295.0
2020-06-22,266.3999999999999,454.29999999999995,863.1000000000003,450.0
2020-06-23,225.94999999999996,762.0499999999998,1108.6499999999999,528.0
2020-06-24,579.1999999999999,1796.5000000000002,2684.2999999999997,790.0
2020-06-25,488.4999999999999,1939.7,2688.7000000000007,802.0
2020-06-26,196.19999999999993,831.3,1131.9,568.0
2020-06-27,163.5,261.3,511.8999999999999,310.0
2020-06-28,286.70000000000005,295.6,735.1,253.0
2020-06-29,328.9,362.8,867.4000000000001,293.0
2020-06-30,492.09999999999997,495.4999999999999,1249.9000000000003,206.0
2020-07-01,508.7,514.8999999999999,1294.3,186.0
2020-07-02,520.9773195876288,541.7288659793815,1339.0742268041233,275.6896551724138
2020-07-03,521.0597938144331,541.6329896907216,1337.9134020618555,377.3103448275862
2020-07-04,488.4000000000001,468.0,1214.3999999999999,224.0
2020-07-05,455.74020618556693,394.3670103092784,1090.8865979381444,326.0
2020-07-06,424.2226804123711,450.0711340206185,1099.2257731958762,345.0
2020-07-07,362.59999999999997,572.6,1128.1999999999998,342.0
2020-07-08,665.2,397.40000000000003,1417.4000000000003,336.0
2020-07-09,486.29999999999995,243.2,989.0,253.0
2020-07-10,525.5,618.1,1424.0000000000002,282.0
2020-07-11,560.6,777.6,1637.1000000000001,348.0
2020-07-12,413.59999999999997,785.6,1419.6999999999998,397.0
2020-07-13,373.40000000000003,698.4,1270.4,284.0
2020-07-14,599.0999999999999,771.9000000000002,1690.6,349.0
2020-07-15,470.3,686.35,1407.4999999999998,258.0
2020-07-16,555.2,740.7,1592.0,291.0
2020-07-17,596.6,874.9000000000001,1789.6,417.0
2020-07-18,397.0,575.0000000000001,1183.6,331.0
2020-07-19,386.00000000000006,604.4,1195.8999999999999,288.0
2020-07-20,693.1999999999999,909.7000000000002,1972.4000000000003,405.0
2020-07-21,674.0000000000001,1049.3000000000002,2083.0,429.0
2020-07-22,286.8999999999999,741.3,1181.2000000000003,371.0
2020-07-23,341.1,679.2,1202.6000000000001,348.0
2020-07-24,474.8,543.0999999999999,1271.2,269.0
2020-07-25,368.40000000000003,329.7,893.9000000000001,216.0
2020-07-26,422.00000000000006,305.5,952.6999999999999,314.0
2020-07-27,243.8,248.89999999999998,622.5999999999999,387.0
2020-07-28,421.3,496.8,1142.9999999999998,292.0
2020-07-29,533.9999999999999,806.1,1624.7,281.0
2020-07-30,429.90000000000003,978.3000000000001,1637.8,319.0
2020-07-31,460.0000000000001,1198.6999999999998,1904.0000000000005,703.0
2020-08-01,353.9,404.6000000000001,947.4999999999999,325.0
2020-08-02,373.8,418.9,992.3999999999999,229.5
2020-08-03,506.49999999999994,720.0999999999999,1496.9999999999998,321.0
2020-08-04,318.19999999999993,528.2,1016.1999999999999,288.0
2020-08-05,241.29999999999998,290.3,660.3999999999999,239.0
2020-08-06,319.29999999999995,569.3,1058.6999999999998,274.0
2020-08-07,589.4999999999999,1641.5,2544.9000000000005,672.0
2020-08-08,387.30000000000007,1437.6,2031.2999999999995,879.0
2020-08-09,181.10000000000002,750.9,1028.8999999999999,812.0
2020-08-10,378.19999999999993,1444.5000000000002,2024.5000000000002,1064.0
2020-08-11,469.50000000000006,2110.3000000000006,2830.399999999999,1451.0
2020-08-12,306.70000000000005,1848.5000000000005,2318.9,1519.0
2020-08-13,477.90000000000003,1218.2,1950.9,1018.0
2020-08-14,834.3000000000001,1116.9,2396.2000000000007,727.0
2020-08-15,507.9,901.7000000000002,1680.3999999999999,936.0
2020-08-16,307.1,903.3000000000001,1374.3999999999996,852.0
2020-08-17,211.79999999999995,666.3000000000002,991.1,311.0
2020-08-18,225.99999999999997,391.79999999999995,738.4,267.0
2020-08-19,217.60000000000002,446.6000000000001,780.5,359.0
2020-08-20,189.6,478.40000000000003,769.5,587.0
2020-08-21,131.6,207.00000000000003,409.1,503.0
2020-08-22,230.4,345.2,698.5,334.5
2020-08-23,309.70000000000005,439.79999999999995,914.8000000000001,256.0
2020-08-24,350.40000000000003,627.6999999999999,1165.4,275.5
2020-08-25,141.70000000000002,229.1,446.5000000000001,348.0
2020-08-26,421.3,669.5,1315.4999999999998,260.0
2020-08-27,470.4,760.5,1481.9999999999998,388.0
2020-08-28,810.4,887.0,2129.6,323.0
2020-08-29,380.0,530.4,1113.1,416.0
2020-08-30,306.7,505.1,975.7000000000002,368.0
2020-08-31,665.2,1134.0000000000002,2153.7000000000003,365.99999999999994
2020-09-01,1113.4000000000003,1443.9,3151.000000000001,487.5
2020-09-02,349.3999999999999,978.0999999999999,1513.7999999999997,363.0
2020-09-03,400.2,529.6,1142.9,335.0
2020-09-04,823.6000000000001,930.9,2193.9000000000005,348.0
2020-09-05,607.5,877.7999999999998,1808.7,391.0
2020-09-06,576.5,844.3,1728.1,339.0
2020-09-07,754.0,817.4,1973.3,272.0
2020-09-08,670.8000000000001,738.3000000000001,1767.1000000000001,300.0
2020-09-09,656.6999999999998,791.25,1798.1499999999999,397.5
2020-09-10,1063.2,1502.7,3132.7999999999997,487.0
2020-09-11,793.4,1137.6000000000001,2353.8000000000006,398.0
2020-09-12,593.8000000000001,813.7000000000002,1724.6000000000001,263.0
2020-09-13,345.29999999999995,711.2,1240.3000000000002,294.0
2020-09-14,1242.4000000000003,1949.6,3854.7,963.0
2020-09-15,962.4,2303.3999999999996,3779.3999999999996,1417.0
2020-09-16,648.5999999999999,1640.7,2635.5,878.0
2020-09-17,602.1000000000001,1019.4,1942.6,604.5
2020-09-18,732.9,1178.6000000000001,2302.7,635.0
2020-09-19,309.4,846.8000000000001,1321.0999999999997,640.0
2020-09-20,326.20000000000005,991.8,1492.5000000000002,660.0
2020-09-21,1053.3000000000002,1784.1000000000001,3398.8999999999996,790.0
2020-09-22,532.9000000000001,1161.3999999999999,1978.2000000000003,537.0
2020-09-23,228.54999999999998,642.4,992.65,288.0
2020-09-24,371.1,804.5999999999998,1373.8,204.0
2020-09-25,463.5999999999999,768.7999999999998,1479.6000000000001,350.0
2020-09-26,396.79999999999995,579.9999999999998,1188.3999999999999,320.0
2020-09-27,302.29999999999995,479.8,943.4999999999998,326.0
2020-09-28,812.6999999999999,1186.3,2432.5000000000005,389.0
2020-09-29,763.9,1228.8000000000002,2400.9999999999995,498.0
2020-09-30,269.1,776.9,1189.2000000000003,336.0
2020-10-01,646.1999999999999,1020.3,2011.1999999999998,289.0
2020-10-02,737.3999999999999,1065.8,2196.2,323.0
2020-10-03,311.1999999999999,818.1999999999999,1295.6999999999996,329.0
2020-10-04,359.09999999999997,578.4000000000001,1129.0,99.0
2020-10-05,636.7,774.8,1750.9,283.0
2020-10-06,585.1,716.4,1613.4,251.5
2020-10-07,661.0,898.3000000000001,1911.8999999999999,271.0
2020-10-08,684.6000000000001,865.3000000000001,1915.5000000000002,348.0
2020-10-09,1002.0,1211.0000000000002,2747.8999999999996,336.0
2020-10-10,641.0999999999997,967.2000000000003,1950.6,259.0
2020-10-11,555.1,935.8000000000001,1787.1000000000001,307.0
2020-10-12,743.1,1071.9,2211.2999999999997,280.0
2020-10-13,1055.1999999999998,1124.3000000000002,2742.4000000000005,316.0
2020-10-14,712.5999999999999,999.7999999999998,2092.2,454.0
2020-10-15,811.2,1030.2999999999997,2274.0,411.0
2020-10-16,1138.3999999999999,1406.1999999999998,3151.9999999999995,491.0
2020-10-17,638.5,1123.2,2102.8999999999996,388.0
2020-10-18,745.7,1342.6000000000001,2485.2,527.0
2020-10-19,271.30000000000007,926.9,1343.1000000000001,380.0
2020-10-20,211.30000000000004,764.7999999999998,1088.8,489.0
2020-10-21,683.1,945.4,1992.7,328.0
2020-10-22,449.6499999999999,908.0,1597.6500000000003,321.0
2020-10-23,489.79999999999995,944.4000000000001,1695.6999999999996,271.0
2020-10-24,132.99999999999997,448.70000000000005,652.6999999999999,229.0
2020-10-25,208.20000000000002,671.3000000000002,990.6,176.0
2020-10-26,620.5,847.7,1799.0,268.0
2020-10-27,492.0999999999999,828.0,1582.6999999999998,235.0
2020-10-28,458.2,668.9000000000001,1371.9999999999998,259.0
2020-10-29,409.70000000000005,610.0,1238.3,259.0
2020-10-30,334.2999999999999,572.4000000000001,1084.7,234.0
2020-10-31,260.1,530.8000000000001,929.7000000000002,337.0
2020-11-01,182.8,338.5,618.5,367.0
2020-11-02,359.0,465.4,1015.9000000000001,274.0
2020-11-03,570.4499999999999,963.8999999999997,1838.6000000000004,317.0
2020-11-04,2231.2999999999997,1599.1000000000001,5020.200000000001,712.0
2020-11-05,2647.3,1491.0,5549.9,1498.0
2020-11-06,2348.5999999999995,1608.0,5209.000000000001,1445.0
2020-11-07,1762.8,1279.9,3982.9,1156.0
2020-11-08,801.8999999999999,921.4999999999999,2151.3,914.0
2020-11-09,609.8,956.8000000000002,1891.9,437.0
2020-11-10,426.7000000000001,1041.3,1695.5,407.0
2020-11-11,230.4,757.8999999999999,1111.2,404.0
2020-11-12,400.7000000000001,802.2,1416.3999999999996,685.0
2020-11-13,345.29999999999995,1079.8999999999999,1609.1999999999998,369.0
2020-11-14,114.2,449.1,624.1,380.0
2020-11-15,231.4,394.09999999999997,748.3,231.0
2020-11-16,458.20000000000016,657.8,1360.6,251.0
2020-11-17,290.9,523.5999999999999,969.0999999999999,275.0
2020-11-18,292.5999999999999,517.7,966.6,351.0
2020-11-19,751.8,1067.7,2220.3999999999996,339.0
2020-11-20,773.6000000000001,1092.8000000000002,2278.8,314.0
2020-11-21,541.3000000000001,658.7,1489.0000000000002,236.0
2020-11-22,553.2,1067.4,1915.8,326.0
2020-11-23,986.9000000000001,1212.1999999999994,2725.099999999999,478.0
2020-11-24,210.6,765.9999999999999,1088.8999999999999,337.0
2020-11-25,566.5000000000001,1021.7999999999998,1890.6000000000001,529.0
2020-11-26,2023.5999999999997,1626.3000000000002,4729.099999999999,996.0
2020-11-27,2669.3,1560.5,5653.8,1023.0
2020-11-28,1180.7999999999997,1368.5000000000002,3178.6,1033.0
2020-11-29,680.5,1305.6999999999998,2349.0999999999995,793.0
2020-11-30,904.0999999999999,896.8999999999999,2283.2,510.0
2020-12-01,815.9,1067.8999999999999,2318.7,471.5
2020-12-02,1321.2999999999997,1394.5,3420.4,571.0
2020-12-03,660.5999999999999,1368.3,2380.6,219.0
2020-12-04,547.7,1082.0000000000002,1921.5,299.0
2020-12-05,601.1,1129.1999999999998,2050.7,400.0
2020-12-06,837.9,1152.4,2436.7000000000003,460.0
2020-12-07,1756.9000000000003,1578.6000000000001,4272.4,634.0
2020-12-08,1368.1,1413.5999999999997,3511.2999999999997,567.0
2020-12-09,588.1999999999998,1139.8000000000002,2041.8,404.0
2020-12-10,326.90000000000003,757.4999999999999,1258.1999999999998,419.0
2020-12-11,684.2,1397.1000000000001,2445.6,361.0
2020-12-12,444.3,1028.0000000000002,1709.3000000000002,464.0
2020-12-13,177.7,792.9,1065.1000000000001,200.0
2020-12-14,153.20000000000002,619.1,853.7500000000001,375.5
2020-12-15,293.64827586206894,1014.3551724137932,1464.6344827586208,405.0
2020-12-16,370.65172413793107,1347.1448275862067,1914.5655172413794,294.0
2020-12-17,133.99999999999997,638.3,843.7,282.0
2020-12-18,155.1,548.2999999999998,786.0,239.0
2020-12-19,82.69999999999999,523.5000000000001,650.6999999999998,262.0
2020-12-20,107.6,520.5000000000001,685.1999999999998,192.0
2020-12-21,122.50000000000003,506.4999999999999,694.8000000000001,155.0
2020-12-22,862.5,1106.2,2428.7,339.0
2020-12-23,203.79999999999998,809.3,1121.4,203.0
2020-12-24,362.0,549.6,1104.8000000000002,253.5
2020-12-25,369.3999999999999,817.4999999999999,1383.5,406.5
2020-12-26,409.2,669.1999999999999,1296.9,178.0
2020-12-27,357.7,800.8000000000001,1349.6,215.0
2020-12-28,512.5000000000001,1100.1,1885.6999999999998,333.0
2020-12-29,541.5,1029.7000000000003,1860.0000000000002,415.0
2020-12-30,1043.5,1288.2,2888.0999999999995,459.0
2020-12-31,1047.3999999999999,1325.5,2932.0,544.0
2021-01-01,757.7,999.5,2161.4,597.0
2021-01-02,771.5,1056.1,2239.0,331.0
2021-01-03,399.3999999999999,649.1999999999999,1261.5,244.0
2021-01-04,293.70000000000005,481.4,931.7000000000002,213.0
2021-01-05,448.20000000000005,646.3,1333.7000000000003,244.0
2021-01-06,587.4999999999999,797.0000000000001,1697.9,280.0
2021-01-07,916.5,1237.2,2642.5,521.0
2021-01-08,1112.1,1246.5,2951.899999999999,562.0
2021-01-09,1418.8999999999999,1387.6999999999998,3562.9999999999995,604.0
2021-01-10,620.5,1006.4999999999999,1957.8999999999999,420.0
2021-01-11,497.6500000000001,757.3499999999999,1520.45,215.0
2021-01-12,832.3000000000001,1187.0,2463.2999999999997,321.0
2021-01-13,856.7999999999998,1273.4999999999998,2587.3999999999996,377.0
2021-01-14,675.0999999999997,1137.5,2172.6000000000004,160.0
2021-01-15,1426.6,1330.8999999999999,3518.5,584.0
2021-01-16,477.7,1069.6000000000001,1802.1999999999998,338.0
2021-01-17,379.40000000000003,812.3,1394.3999999999999,401.0
2021-01-18,423.1000000000001,811.5999999999999,1460.3,294.0
2021-01-19,90.90000000000002,271.0999999999999,410.7,137.0
2021-01-20,76.2,300.7,417.3,205.0
2021-01-21,266.59999999999997,636.7,1045.5,261.5
2021-01-22,678.3999999999997,1118.8,2159.4,283.0
2021-01-23,659.0,1215.8,2226.2000000000003,342.0
2021-01-24,478.3,1209.9,1943.2000000000003,299.0
2021-01-25,785.8999999999999,1306.9,2512.0999999999995,347.0
2021-01-26,740.9999999999998,1129.6000000000001,2265.7999999999993,270.0
2021-01-27,594.9,1092.7,2004.8999999999999,292.0
2021-01-28,206.20000000000005,620.0000000000001,936.8000000000002,212.0
2021-01-29,311.29999999999995,726.4,1203.9999999999998,301.0
2021-01-30,337.59999999999997,742.9999999999999,1260.6000000000001,222.0
2021-01-31,458.59999999999997,858.3,1561.2999999999997,380.0
2021-02-01,845.5,1099.5000000000002,2395.7,515.0
2021-02-02,259.5,592.0,989.5999999999999,390.0
2021-02-03,388.80000000000007,999.7000000000002,1595.1,382.0
2021-02-04,319.2,1035.1999999999998,1524.7,289.0
2021-02-05,277.9,980.6,1406.0999999999997,252.0
2021-02-06,521.0999999999999,965.3000000000001,1764.1999999999998,344.0
2021-02-07,111.79999999999998,270.7999999999999,441.7999999999999,349.0
2021-02-08,285.9,572.9999999999999,1012.0000000000001,263.0
2021-02-09,551.3,1024.2,1869.2999999999997,294.0
2021-02-10,441.4,858.8,1535.9999999999998,582.0
2021-02-11,708.2000000000002,1302.8999999999996,2388.6,749.0
2021-02-12,583.5500000000001,1061.3,1956.6499999999996,1143.0
2021-02-13,215.39999999999998,690.5,1020.2,681.0
2021-02-14,158.30000000000004,718.5999999999999,960.9,514.0
2021-02-15,284.1,873.1,1308.8000000000002,313.0
2021-02-16,164.0,553.3999999999999,805.3000000000001,311.0
2021-02-17,115.1,391.8,567.9000000000001,312.0
2021-02-18,202.79999999999998,678.1999999999998,988.6000000000003,259.0
2021-02-19,205.4,798.8000000000002,1114.2,382.0
2021-02-20,170.60000000000002,725.8000000000002,987.3000000000002,787.0
2021-02-21,197.69999999999996,780.7,1083.6,602.0
2021-02-22,438.8,1066.8,1739.5000000000005,555.0
2021-02-23,165.9,584.9,839.1,296.0
2021-02-24,160.10000000000005,558.9,804.5999999999999,432.0
2021-02-25,486.5,1175.3000000000002,1920.9999999999998,478.0
2021-02-26,1386.6000000000001,1645.8,3771.6000000000004,769.0
2021-02-27,1127.5,1597.6,3326.5999999999995,935.0
2021-02-28,335.19999999999993,932.0999999999999,1446.2,629.0
2021-03-01,670.75,1094.25,2122.6499999999996,908.0
2021-03-02,1305.1,1304.0,3305.2999999999997,1281.0
2021-03-03,1514.7,1451.5,3774.0,1124.0
2021-03-04,564.6,985.5000000000001,1851.1,533.0
2021-03-05,502.79999999999995,888.5,1658.8000000000002,521.0
2021-03-06,494.2,1140.6000000000001,1898.1,443.0
2021-03-07,686.3,1296.8,2348.9999999999995,691.0
2021-03-08,1020.5999999999999,1647.3,3211.9,912.0
2021-03-09,640.6999999999999,1134.3,2115.9,607.1600000000001
2021-03-10,138.2,389.7,601.5,540.9600000000002
2021-03-11,261.40000000000003,414.5,815.2,393.87999999999994
2021-03-12,261.80000000000007,511.0,912.7000000000002,310.0
2021-03-13,311.40000000000003,529.1,1006.6999999999998,252.0
2021-03-14,248.8,551.0,932.4000000000001,289.0
2021-03-15,607.4,1088.3000000000002,2019.7999999999997,505.0
2021-03-16,516.1,889.8000000000002,1680.6,494.0
2021-03-17,696.1,968.8,2036.3999999999999,702.0
2021-03-18,728.9,1033.0,2150.7,574.0
2021-03-19,538.0000000000001,1030.1000000000001,1855.5,367.0
2021-03-20,636.0,1168.7,2144.2000000000003,495.0
2021-03-21,374.5,758.0,1332.8,381.0
2021-03-22,645.3,1393.8999999999999,2383.1,621.0
2021-03-23,445.6,1020.9000000000001,1704.2,569.0
2021-03-24,255.49999999999994,851.8,1243.9000000000003,615.0
2021-03-25,201.49999999999997,629.9,939.0,305.0
2021-03-26,250.79999999999998,529.2,913.3000000000001,266.0
2021-03-27,252.9,501.3000000000001,889.1999999999998,347.0
2021-03-28,162.0,385.70000000000005,634.0999999999999,371.0
2021-03-29,264.50000000000006,798.7000000000002,1204.1999999999998,461.0
2021-03-30,1131.7,1825.7,3560.9999999999995,730.0
2021-03-31,1705.3,1927.0,4542.1,1006.2252747252747
2021-04-01,614.5000000000001,912.5000000000001,1855.1999999999998,1326.1318681318678
2021-04-02,211.60000000000002,397.0999999999999,721.6999999999999,1177.3846153846157
2021-04-03,227.19999999999996,439.09999999999997,787.4999999999999,1028.6373626373622
2021-04-04,254.09999999999997,706.6,1096.4999999999998,879.89010989011
2021-04-05,202.7,446.40000000000003,757.0,731.1428571428571
2021-04-06,519.9000000000001,827.6999999999999,1624.7000000000003,582.3956043956042
2021-04-07,538.0999999999999,971.6999999999999,1796.4,433.64835164835154
2021-04-08,359.1500000000001,823.9,1374.55,333.043956043956
2021-04-09,519.6,990.7999999999998,1787.3000000000002,369.0
2021-04-10,361.70000000000005,837.5,1392.5000000000002,407.0
2021-04-11,324.8,782.6999999999999,1280.6,338.0
2021-04-12,862.7000000000002,1482.2,2804.6,407.0
2021-04-13,652.1999999999999,1451.1000000000001,2451.1000000000004,507.0
2021-04-14,827.0999999999999,1452.3000000000002,2720.4000000000005,577.0
2021-04-15,635.4999999999998,1200.6999999999998,2175.4000000000005,480.0
2021-04-16,750.6,1449.3999999999999,2600.0,559.0
2021-04-17,591.6999999999998,1252.9,2160.6000000000004,460.0
2021-04-18,391.6999999999999,1211.7999999999997,1812.7,461.0
2021-04-19,680.1000000000001,1440.1500000000005,2482.55,879.0
2021-04-20,943.8,1931.0999999999997,3378.7999999999993,1241.0
2021-04-21,733.3999999999999,1546.8,2671.3,1157.0
2021-04-22,597.1,1148.6999999999998,2064.7,684.0
2021-04-23,739.7,1378.3,2512.099999999999,646.0
2021-04-24,397.99999999999994,1050.3,1660.9999999999998,608.0
2021-04-25,211.5,488.19999999999993,811.9999999999999,454.0
2021-04-26,432.4,874.8999999999999,1538.2,527.0
2021-04-27,632.4999999999999,1474.7999999999997,2444.3999999999996,737.0
2021-04-28,538.9000000000003,1170.1999999999998,1996.7999999999997,843.0
2021-04-29,609.5,992.5999999999999,1926.9999999999998,572.0
2021-04-30,588.5,1281.4,2183.4,563.0
2021-05-01,469.05,1102.0,1821.0500000000002,620.0
2021-05-02,303.59999999999997,1080.3,1546.3999999999999,559.0
2021-05-03,183.39999999999995,441.1000000000001,722.4000000000001,344.0
2021-05-04,224.6,424.0,767.7999999999998,282.0
2021-05-05,395.15000000000003,753.65,1359.3999999999996,227.5
2021-05-06,488.79999999999995,872.3,1621.7000000000003,388.0
2021-05-07,336.59999999999997,779.7000000000002,1295.5999999999997,376.0
2021-05-08,144.70000000000002,369.8,591.5000000000002,315.0
2021-05-09,131.10000000000002,354.5,555.6,253.0
2021-05-10,146.89999999999998,413.29999999999995,638.9000000000001,307.0
2021-05-11,310.80000000000007,708.6999999999998,1185.8999999999999,349.0
2021-05-12,212.19999999999996,640.2000000000002,965.8000000000002,390.0
2021-05-13,696.6999999999999,1217.9999999999998,2286.5,468.0
2021-05-14,537.0999999999999,1032.4,1855.8000000000002,493.0
2021-05-15,372.69999999999993,871.5999999999999,1443.4000000000003,317.0
2021-05-16,149.4,537.0,766.6999999999999,257.0
2021-05-17,433.19999999999993,881.0,1544.6999999999998,296.0
2021-05-18,250.5,662.1999999999999,1046.2,281.0
2021-05-19,486.5,1032.4999999999998,1778.8999999999996,330.0
2021-05-20,190.8,571.6999999999999,864.3000000000001,378.0
2021-05-21,78.5,232.89999999999998,352.90000000000003,353.0
2021-05-22,233.90000000000003,679.9000000000001,1038.7000000000003,242.0
2021-05-23,78.70000000000002,366.09999999999997,487.4,217.0
2021-05-24,202.2,661.1999999999999,971.0999999999999,230.0
2021-05-25,255.39999999999998,639.6,1031.0000000000002,269.0
2021-05-26,479.9,984.1999999999999,1720.1,367.0
2021-05-27,639.8,1390.6,2371.9,496.0
2021-05-28,581.5000000000001,1479.4,2371.2,581.0
2021-05-29,420.4,1215.8,1860.4,563.0
2021-05-30,290.7,856.9999999999999,1302.9,544.0
2021-05-31,306.2,1030.7,1500.2999999999997,648.5
2021-06-01,487.9000000000001,1440.65,2188.4500000000003,827.0
2021-06-02,489.00000000000006,1679.6,2429.4999999999995,826.0
2021-06-03,123.10000000000001,627.1999999999999,816.2,632.0
2021-06-04,647.9000000000001,934.0999999999999,1927.6000000000004,506.0
2021-06-05,276.40000000000003,763.1999999999997,1186.9,477.0
2021-06-06,108.80000000000001,537.8000000000001,704.4,275.0
2021-06-07,152.20000000000002,582.3,815.4000000000001,289.0
2021-06-08,177.99999999999994,527.1999999999999,799.4999999999999,305.0
2021-06-09,154.1,519.0,755.0000000000001,280.0
2021-06-10,170.7,318.79999999999995,580.8,268.0
2021-06-11,197.4,368.70000000000005,671.6,465.0
2021-06-12,289.99999999999994,686.8999999999999,1131.5,397.0
2021-06-13,159.30000000000004,737.6,981.45,513.5
2021-06-14,220.8,750.8,1089.85,468.0
2021-06-15,448.5,975.1,1662.7999999999997,582.1459854014597
2021-06-16,189.10000000000002,830.9,1120.3999999999999,572.1459854014599
2021-06-17,522.4999999999999,824.6999999999999,1626.0999999999997,488.0583941605839
2021-06-18,484.7,700.1999999999999,1442.6999999999996,403.9708029197081
2021-06-19,433.3,696.1999999999999,1360.9000000000003,319.8832116788322
2021-06-20,308.09999999999997,491.99999999999994,965.1,235.7956204379562
2021-06-21,335.29999999999995,481.09999999999997,995.2000000000002,353.0
2021-06-22,391.29999999999995,513.3,1113.0999999999997,469.0
2021-06-23,651.1999999999999,1002.0999999999999,2000.5000000000002,500.0
2021-06-24,342.1,777.0000000000001,1301.3,497.0
2021-06-25,304.4,589.4000000000001,1056.0,316.0
2021-06-26,428.09999999999997,807.6,1464.1000000000001,493.0
2021-06-27,192.2,570.3,865.4000000000001,860.0
2021-06-28,551.4,847.1999999999999,1692.1999999999998,671.0
2021-06-29,555.5,661.0,1512.2999999999997,580.0
2021-06-30,7.6,14.6,26.3,14.0
