MeasurementDateGMT,Camden - Bloomsbury: Nitric Oxide (ug/m3),Camden - Bloomsbury: Nitrogen Dioxide (ug/m3),Camden - Bloomsbury: Oxides of Nitrogen (ug/m3),Camden - Bloomsbury: Ozone (ug/m3),Camden - Bloomsbury: PM10 Particulate (ug/m3),Camden - Bloomsbury: PM2.5 Particulate (ug/m3),Camden - Bloomsbury: Sulphur Dioxide (ug/m3)
2019-04-20,69.4,925.0,1031.3,1805.3999999999999,964.9,663.6999999999999,38.212060301507535
2019-04-21,62.3,1029.1,1124.6999999999998,2057.8,975.6,743.6000000000001,56.50000000000001
2019-04-22,119.4,1439.9,1623.1000000000001,1626.8000000000002,1530.0,1163.2000000000003,84.9
2019-04-23,284.9,1414.4999999999998,1851.5999999999995,913.4999999999998,1066.9,691.2,51.70000000000001
2019-04-24,206.20000000000002,940.9000000000001,1257.3999999999999,1162.4,753.6000000000001,528.9999999999999,53.59999999999999
2019-04-25,42.8,445.9,511.5999999999999,1599.5,273.7,116.69999999999999,32.400000000000006
2019-04-26,44.3,444.4,512.0999999999999,1535.1999999999996,305.59999999999997,158.6,40.900000000000006
2019-04-27,135.9,638.2999999999998,846.8,1460.2000000000003,265.9,114.0,23.700000000000003
2019-04-28,132.79999999999998,718.5000000000001,922.5000000000001,1093.9,282.70000000000005,160.5,33.900000000000006
2019-04-29,206.30000000000004,926.0,1242.3000000000002,950.8,544.4000000000001,363.9,43.0
2019-04-30,175.1,1102.3000000000002,1370.6,962.2999999999998,665.1999999999999,488.2,27.0
2019-05-01,177.5,1074.5000000000002,1346.3,1227.2,659.3500000000001,383.30000000000007,20.299999999999997
2019-05-02,204.9,1014.4000000000001,1328.7,867.1,392.4,198.19999999999996,23.7
2019-05-03,230.6,919.8000000000002,1273.2999999999997,786.8,413.7,233.29999999999995,22.2
2019-05-04,129.0,590.9000000000001,788.6,1289.2025423728815,300.29999999999995,119.4,19.999999999999996
2019-05-05,79.99999999999999,533.6,656.1,1376.3491525423728,396.20000000000005,195.5,19.5
2019-05-06,225.20000000000005,894.7,1239.8,1291.9016949152544,259.5,144.8,36.50000000000001
2019-05-07,62.8,546.7,643.3,1207.4542372881358,428.3,247.4,16.000000000000004
2019-05-08,71.49999999999999,667.1000000000001,777.1,1123.006779661017,376.0999999999999,193.8,23.999999999999996
2019-05-09,184.99999999999997,891.2,1175.3,906.8355932203391,401.3999999999999,217.1,26.900000000000002
2019-05-10,73.19999999999999,509.70000000000005,622.1999999999999,1314.7999999999997,345.70000000000005,213.20000000000002,12.1
2019-05-11,83.0,732.0,859.4000000000001,1082.3,451.7,301.1,21.10000000000001
2019-05-12,97.1,698.9000000000001,847.2,1233.2,277.5,142.2,14.3
2019-05-13,174.00000000000006,882.55,1149.4999999999998,1125.1,331.5,150.5,17.5
2019-05-14,274.1,961.1000000000001,1380.8999999999999,1152.5,333.6,185.19999999999993,18.0
2019-05-15,237.49999999999997,1066.3,1430.1,1248.6000000000001,637.4000000000001,388.0,31.700000000000003
2019-05-16,201.50000000000003,865.0999999999997,1174.7,1336.5,504.69999999999993,279.2,26.099999999999994
2019-05-17,128.6,685.6000000000001,882.9,1052.2,477.6999999999999,292.70000000000005,19.0
2019-05-18,93.9,866.6000000000001,1010.8999999999999,875.0999999999999,581.8000000000001,424.79999999999995,18.600000000000005
2019-05-19,92.99999999999999,734.6,876.5,948.6,608.9999999999999,449.4,18.700000000000003
2019-05-20,128.5,812.0999999999999,1009.1000000000001,992.1999999999999,499.1,337.29999999999995,15.000000000000002
2019-05-21,112.7,693.4000000000002,866.2,1339.6999999999996,327.20000000000005,163.9,18.5
2019-05-22,69.80000000000003,585.2499999999998,692.6500000000001,1595.6000000000004,354.3,170.60000000000002,19.000000000000004
2019-05-23,53.699999999999996,482.90000000000003,566.0000000000001,1816.9999999999998,344.30000000000007,162.39999999999998,14.499999999999998
2019-05-24,105.60000000000002,673.3,835.3000000000001,1048.2,385.09999999999997,195.6,12.900000000000002
2019-05-25,128.0,600.4999999999999,797.1,1083.1,272.7,144.89999999999998,10.9
2019-05-26,33.39999999999999,255.50000000000003,306.5,950.6,238.20000000000002,127.29999999999998,10.700000000000005
2019-05-27,50.4,385.9000000000001,463.40000000000003,1125.1999999999998,262.3,136.5,13.100000000000003
2019-05-28,126.09999999999998,532.8,726.5000000000001,1030.0,195.40000000000003,87.4,14.700000000000001
2019-05-29,48.6,424.79999999999995,499.5999999999999,938.8999999999999,297.09999999999997,159.0,15.399999999999999
2019-05-30,54.5,286.6,370.5,879.0,309.4000000000001,155.7,14.299999999999999
2019-05-31,46.8,260.5,332.49999999999994,823.6000000000001,205.60000000000002,110.5,15.3
2019-06-01,63.900000000000006,347.3,445.40000000000015,1274.2,300.2,173.4,16.200000000000003
2019-06-02,22.0,234.1,268.0,1407.2999999999997,315.7,180.5,18.5
2019-06-03,31.400000000000006,226.29999999999995,274.1,1479.1000000000001,362.40000000000003,137.79999999999998,17.699999999999996
2019-06-04,137.2,648.9000000000001,859.1000000000003,899.3000000000002,395.0,201.0,19.3
2019-06-05,27.8,216.9,259.5,1339.2000000000003,275.70000000000005,136.70000000000002,10.5
2019-06-06,46.1,316.5,387.69999999999993,1372.0000000000002,254.99999999999997,123.0,18.099999999999998
2019-06-07,185.89999999999998,857.9000000000001,1142.3999999999999,840.9,331.2,192.79999999999995,20.000000000000004
2019-06-08,31.299999999999997,159.49999999999997,207.50000000000003,1301.4,231.49999999999997,98.7,11.9
2019-06-09,33.400000000000006,227.59999999999997,278.6,1277.5000000000002,241.90000000000003,102.7,18.299999999999997
2019-06-10,171.10000000000002,728.1999999999999,990.3000000000001,702.4,258.7,151.60000000000005,20.700000000000003
2019-06-11,126.1,529.0999999999999,722.4000000000002,849.0999999999999,259.9000000000001,153.3,21.9
2019-06-12,104.39999999999999,640.8,801.4,882.9999999999999,239.60000000000002,165.59999999999997,12.300000000000002
2019-06-13,42.300000000000004,406.6000000000001,471.40000000000003,1090.3,261.2,156.0,6.099999999999999
2019-06-14,40.6,315.5,377.8,1265.6000000000001,256.4,123.9,8.6
2019-06-15,35.2,279.5,333.50000000000006,1374.1999999999998,259.70000000000005,124.09999999999998,9.899999999999999
2019-06-16,32.900000000000006,185.00000000000003,235.79999999999998,1202.8999999999999,253.6,124.90000000000002,16.400000000000002
2019-06-17,35.7,254.49999999999997,309.40000000000003,1546.8000000000002,266.90000000000003,128.1,18.5
2019-06-18,111.69999999999999,793.6000000000001,965.0999999999999,745.9,391.0999999999999,235.20000000000002,13.599999999999998
2019-06-19,94.39999999999999,663.8000000000001,808.4,777.6999999999999,459.9000000000001,278.2,13.799999999999999
2019-06-20,60.800000000000004,417.2000000000001,510.79999999999995,951.45,276.9,138.6,15.300000000000002
2019-06-21,92.2,490.99999999999994,632.5000000000001,1035.6000000000001,259.2,109.19999999999999,30.799999999999994
2019-06-22,41.800000000000004,458.20000000000005,522.6999999999999,1234.2,308.3,149.4,20.900000000000006
2019-06-23,57.19999999999999,629.7000000000002,717.5000000000001,1491.5999999999997,680.6,448.29999999999995,22.299999999999997
2019-06-24,105.00000000000001,748.2000000000002,909.2000000000002,904.7,715.1999999999999,494.30000000000007,19.700000000000003
2019-06-25,112.60000000000001,755.7,928.6000000000001,544.3000000000001,616.9,436.39999999999986,14.899999999999999
2019-06-26,110.60000000000002,403.00000000000006,572.4,1168.0,401.79999999999995,241.29999999999995,10.099999999999998
2019-06-27,101.49999999999999,365.2,521.2,1151.1000000000001,355.90000000000003,170.50000000000003,14.200000000000003
2019-06-28,161.0,622.8000000000001,869.3,854.7,523.3,234.1,19.599999999999998
2019-06-29,124.99999999999999,662.3999999999999,854.1999999999999,1539.9999999999998,660.3,397.49999999999994,23.400000000000002
2019-06-30,30.6,188.9,235.70000000000005,1280.2000000000003,331.4000000000001,168.09999999999997,19.3
2019-07-01,85.2,315.1,445.2,960.0000000000001,256.7,104.3,14.8
2019-07-02,111.69999999999999,447.20000000000005,618.3,853.2999999999998,321.5000000000001,160.3,17.7
2019-07-03,131.10000000000002,655.2,856.3,875.5,360.8999999999999,202.29999999999995,21.400000000000002
2019-07-04,114.90000000000002,675.5999999999999,851.9,1030.5,358.5,176.40000000000003,22.7
2019-07-05,64.8,526.8000000000001,625.8,1516.1999999999998,415.90000000000003,235.79999999999998,17.700000000000003
2019-07-06,112.39999999999998,422.99999999999994,594.8000000000001,623.9000000000001,300.99999999999994,177.5,16.900000000000002
2019-07-07,85.9,384.1,515.6,766.4999999999999,350.70000000000005,159.79999999999998,7.999999999999999
2019-07-08,122.3,591.5999999999999,779.3,1015.2000000000002,354.2,169.0,16.0
2019-07-09,58.6,452.20000000000005,541.8,1237.5000000000002,386.5,201.00000000000003,23.10000000000001
2019-07-10,70.6,420.4,529.2000000000002,1273.8999999999999,428.5,251.19999999999996,17.800000000000004
2019-07-11,84.00000000000001,449.40000000000003,578.6,1158.0,342.19999999999993,186.3,25.8
2019-07-12,126.30000000000003,422.0,615.5,898.0,285.3,153.0,19.300000000000004
2019-07-13,98.00000000000001,325.69999999999993,476.5,817.5,325.29999999999995,194.40000000000003,19.000000000000007
2019-07-14,74.10000000000001,276.09999999999997,389.80000000000007,785.9,288.6,146.80000000000004,10.500000000000002
2019-07-15,107.80000000000001,340.1,505.2,777.6500000000002,221.55991902834012,49.85000000000001,17.900000000000002
2019-07-16,85.2,552.8499999999999,683.6999999999999,1323.7000000000003,303.9400809716599,130.3714285714286,16.650000000000002
2019-07-17,47.599999999999994,396.29999999999995,469.40000000000003,1569.3,359.67449392712547,224.07857142857142,27.2
2019-07-18,83.39999999999999,415.90000000000003,543.5,870.7999999999998,415.4089068825911,150.40000000000003,20.000000000000004
2019-07-19,91.60000000000001,421.4000000000001,562.0999999999999,510.2999999999999,471.14331983805664,138.8,21.000000000000007
2019-07-20,46.00000000000001,185.4,255.89999999999998,876.0999999999999,526.8777327935222,93.15,19.300000000000004
2019-07-21,34.800000000000004,192.90000000000006,246.29999999999998,841.5,582.6121457489878,103.7,26.9
2019-07-22,41.2,192.60000000000002,255.89999999999998,744.1,638.3465587044535,171.1,22.400000000000002
2019-07-23,159.20000000000002,968.0999999999999,1211.9999999999998,1321.9999999999998,694.080971659919,282.09999999999997,34.4
2019-07-24,81.61836734693877,935.9591836734694,1060.895918367347,1533.806896551724,749.8153846153845,429.548275862069,29.049999999999997
2019-07-25,85.95102040816326,832.7755102040816,963.8775510204082,2089.5931034482755,763.7404858299597,375.4517241379311,24.55
2019-07-26,85.5591836734694,784.5795918367346,914.8979591836735,764.6,444.85,234.09999999999997,21.400000000000002
2019-07-27,85.16734693877551,736.3836734693878,865.9183673469388,643.8,260.70000000000005,118.8,27.500000000000004
2019-07-28,84.77551020408163,688.1877551020408,816.938775510204,873.9000000000001,239.50000000000003,84.19999999999999,27.1
2019-07-29,84.38367346938777,639.991836734694,767.9591836734694,1202.8999999999999,302.69999999999993,124.6,34.00000000000001
2019-07-30,57.144897959183666,489.6224489795919,576.5122448979594,1116.4999999999998,351.69999999999993,159.99999999999997,30.699999999999996
2019-07-31,59.399999999999984,355.80000000000007,447.29999999999995,971.3000000000001,264.6,109.50000000000001,21.599999999999998
2019-08-01,99.59999999999997,633.9999999999998,786.6000000000003,1019.0999999999999,337.3,172.80000000000004,21.8
2019-08-02,105.59999999999998,654.8,816.3999999999999,1125.9999999999998,416.90000000000003,226.9,19.2
2019-08-03,94.99999999999996,603.7,749.3,1163.9000000000003,322.7,174.2,21.700000000000006
2019-08-04,60.29999999999999,547.5999999999998,640.6000000000001,1231.0,376.09999999999997,209.19999999999996,20.200000000000006
2019-08-05,39.0,328.5,388.8,1108.1999999999998,292.29999999999995,143.70000000000002,14.499999999999998
2019-08-06,33.300000000000004,242.79999999999998,293.40000000000003,1095.7,307.7,121.8,16.5
2019-08-07,39.900000000000006,316.8,377.7,1052.9,230.8,98.60000000000001,18.400000000000002
2019-08-08,50.49999999999999,364.7999999999999,442.0999999999999,1061.7999999999997,242.1,106.89999999999999,17.400000000000002
2019-08-09,42.29999999999999,335.50000000000006,400.3,994.1999999999999,334.3,142.50000000000003,13.899999999999997
2019-08-10,27.2,156.29999999999998,197.8,1391.6999999999998,420.5,201.79999999999998,16.0
2019-08-11,24.600000000000005,196.70000000000002,234.2,1315.9,329.2,127.09999999999998,14.600000000000003
2019-08-12,101.59999999999998,705.9,861.9,596.1999999999999,269.69999999999993,134.4,15.6
2019-08-13,78.7,494.0,614.5999999999999,1100.1,212.20000000000002,92.6,16.600000000000005
2019-08-14,65.30000000000001,533.2,633.9999999999999,701.6999999999998,215.50000000000003,114.2,17.900000000000002
2019-08-15,88.99999999999999,491.69999999999993,627.8000000000001,798.6999999999999,235.29999999999995,102.89999999999999,20.3
2019-08-16,70.7,446.8000000000001,555.3,659.7,281.9,129.0,22.8
2019-08-17,32.400000000000006,206.9,257.0,953.5,282.5,107.89999999999999,19.699999999999996
2019-08-18,26.90000000000001,212.60000000000005,254.0,1119.0,252.69999999999993,98.3,23.799999999999997
2019-08-19,41.8,333.7,397.4,1034.8000000000002,319.84000000000003,110.89999999999998,21.900000000000002
2019-08-20,50.600000000000016,517.3,594.3000000000001,1201.4,451.25999999999993,137.1,27.349999999999994
2019-08-21,40.8,427.6,490.5,1263.1000000000001,355.29999999999995,175.5,23.500000000000004
2019-08-22,29.799999999999994,318.70000000000005,364.1000000000001,1442.2999999999997,335.3,162.19999999999996,16.6
2019-08-23,154.0,810.4999999999999,1046.5,869.9,413.50000000000006,215.0,22.799999999999997
2019-08-24,177.29999999999998,1287.2999999999997,1559.4000000000003,1250.2000000000003,878.0,588.7,38.800000000000004
2019-08-25,67.5,1221.3000000000002,1324.5,1490.8999999999999,988.0,781.2,38.5
2019-08-26,68.30000000000001,1038.8999999999999,1144.0,1777.3,737.5,564.5,49.10000000000001
2019-08-27,135.6,1229.3000000000004,1437.2000000000003,1548.1999999999998,820.7999999999998,578.8000000000001,36.3
2019-08-28,30.599999999999998,341.2,388.1,1297.1,271.2,129.3,31.000000000000004
2019-08-29,50.599999999999994,351.29999999999995,428.69999999999993,1258.4999999999998,262.1,82.49999999999999,14.299999999999999
2019-08-30,34.40000000000001,326.20000000000005,378.6,1204.1,319.3,135.20000000000002,17.8
2019-08-31,31.800000000000004,338.7,387.40000000000003,1166.7,292.49999999999994,130.10000000000002,16.5
2019-09-01,47.59999999999999,335.9,408.30000000000007,1062.6,184.8,56.10000000000001,14.100000000000001
2019-09-02,56.5,460.8,547.3,1037.7,291.40000000000003,105.50000000000001,17.3
2019-09-03,38.300000000000004,346.09999999999997,405.0,1166.6000000000001,236.8,87.8,15.299999999999999
2019-09-04,76.80000000000003,336.0,453.59999999999997,998.3,189.09999999999997,66.69999999999999,12.3
2019-09-05,153.4,668.9999999999999,903.7,824.6999999999998,248.60000000000005,97.80000000000001,15.9
2019-09-06,68.0,589.8,693.5999999999999,694.8000000000001,294.4,139.2,16.200000000000003
2019-09-07,122.4,539.5999999999999,727.4000000000001,742.0000000000002,265.7,97.89999999999998,23.0
2019-09-08,56.49999999999999,470.49999999999994,557.1000000000001,1077.2,246.30000000000007,112.0,25.9
2019-09-09,47.9,581.8,655.2000000000002,1034.0,311.40000000000003,188.9,30.799999999999997
2019-09-10,255.59999999999994,857.2,1248.5999999999997,549.6999999999999,490.9000000000001,226.29999999999998,42.3
2019-09-11,52.3,382.3999999999999,462.70000000000005,678.4,218.29999999999998,81.15,31.699999999999992
2019-09-12,65.7,336.29999999999995,436.5,679.4000000000001,236.3,112.59999999999998,17.7
2019-09-13,208.4,722.4000000000001,1042.0,688.25,341.09999999999997,131.89999999999998,29.700000000000003
2019-09-14,113.10000000000001,947.1000000000001,1121.0999999999997,663.4,362.50000000000006,192.49999999999997,35.3
2019-09-15,88.79999999999998,751.9,887.9000000000001,698.4000000000001,329.20000000000005,212.2,36.5
2019-09-16,201.79999999999998,679.0,988.5,292.70000000000005,344.1,235.70000000000005,37.1
2019-09-17,168.50000000000003,623.3,881.8,768.0999999999999,320.9,143.8,38.00000000000001
2019-09-18,181.09999999999997,828.5,1106.0,716.8000000000001,399.70000000000005,178.70000000000002,41.3
2019-09-19,381.90000000000003,1099.5,1685.5000000000002,561.8000000000001,416.99999999999994,206.49999999999997,38.099999999999994
2019-09-20,470.2,1350.4,2071.5999999999995,486.99999999999994,552.1999999999999,295.3,69.20000000000002
2019-09-21,477.20000000000005,1577.1,2308.3,396.4,620.8,330.29999999999995,97.0
2019-09-22,60.80000000000002,638.9999999999999,731.8999999999999,955.1999999999999,378.4999999999999,227.69999999999996,34.6
2019-09-23,39.10000000000001,282.3,342.29999999999995,1035.7999999999997,222.3,87.59999999999998,22.2
2019-09-24,58.39999999999999,458.99999999999994,548.6000000000001,761.8999999999999,224.2,112.69999999999999,24.800000000000004
2019-09-25,72.1,384.4,494.49999999999994,739.4999999999998,180.6,84.5,20.300000000000004
2019-09-26,47.4,398.5999999999999,471.7,927.2000000000003,260.7,125.39999999999998,20.999999999999993
2019-09-27,46.3,349.9,420.90000000000003,955.7999999999997,290.90000000000003,151.5,24.3
2019-09-28,28.1,245.89999999999998,288.70000000000005,1074.3999999999999,242.09999999999997,96.1,23.700000000000003
2019-09-29,48.0,248.8,322.30000000000007,1096.3999999999999,162.09999999999997,67.9,22.599999999999998
2019-09-30,81.9,478.1000000000001,603.5,702.5999999999999,205.3,105.0,26.299999999999997
2019-10-01,120.69999999999999,549.1,733.7,808.4,260.79999999999995,122.40000000000002,28.74727592267135
2019-10-02,297.99999999999994,837.1,1293.8,488.59999999999997,224.49999999999997,107.20000000000002,28.646045694200353
2019-10-03,532.9,920.6000000000001,1737.5,492.9,374.4,251.70000000000002,28.54481546572935
2019-10-04,167.7,739.9000000000001,996.6,614.4000000000001,396.90000000000003,210.7,28.443585237258347
2019-10-05,133.39999999999998,736.4,941.4000000000001,513.5000000000001,328.4,250.90000000000003,28.342355008787344
2019-10-06,111.10000000000001,500.20000000000005,670.6,787.5,257.2000000000001,164.99999999999994,28.24112478031634
2019-10-07,114.20000000000003,594.1999999999999,769.3000000000002,617.9999999999998,229.70000000000002,117.24999999999999,28.13989455184534
2019-10-08,55.3,402.3,486.79999999999995,841.4999999999999,349.3,165.1,28.038664323374345
2019-10-09,53.800000000000004,390.09999999999997,473.0999999999999,1011.3,214.39999999999998,88.09999999999998,27.937434094903338
2019-10-10,73.99999999999999,392.30000000000007,504.99999999999994,869.6000000000001,296.59999999999997,132.49999999999997,27.83620386643234
2019-10-11,39.7,402.79999999999995,463.59999999999997,1074.0,216.3,105.79999999999998,27.734973637961335
2019-10-12,51.1,618.3,697.0,923.4000000000001,185.5,102.20000000000002,27.633743409490336
2019-10-13,51.6,517.6999999999998,595.9999999999999,955.8000000000001,210.45,138.00000000000003,27.532513181019333
2019-10-14,371.75000000000006,906.6000000000001,1476.3500000000001,355.7,325.6,182.39999999999998,27.431282952548333
2019-10-15,108.8,567.2,734.5999999999998,731.2999999999998,247.0,107.5,27.330052724077326
2019-10-16,268.0,946.5999999999998,1358.3000000000002,570.6999999999999,272.69999999999993,132.89999999999998,27.22882249560633
2019-10-17,93.2,758.9999999999999,901.0000000000001,797.1999999999999,260.4,123.3,27.127592267135327
2019-10-18,47.60000000000001,422.20000000000005,495.6000000000001,1215.6000000000001,265.7,137.50000000000003,27.026362038664324
2019-10-19,115.5,692.9999999999999,869.8000000000002,821.0,249.99999999999997,135.20000000000002,26.925131810193324
2019-10-20,192.10000000000002,775.3000000000001,1069.7,431.70000000000005,309.5,217.40000000000003,26.823901581722325
2019-10-21,222.1,759.6,1100.5000000000002,655.9000000000001,244.4,108.4,26.72267135325132
2019-10-22,341.09999999999985,983.1,1505.9,390.5999999999999,371.8999999999999,239.70000000000002,26.621441124780322
2019-10-23,1587.7,1372.2,3806.45,66.49999999999999,689.1999999999999,505.70000000000005,26.52021089630932
2019-10-24,590.0999999999998,986.5999999999999,1891.6500000000005,149.6,634.5999999999999,456.59999999999997,22.62390158172232
2019-10-25,91.99999999999999,488.5000000000001,629.5999999999999,880.5000000000002,286.94999999999993,121.0,14.799999999999999
2019-10-26,45.00000000000001,323.59999999999997,392.5,1216.1999999999998,292.0,137.29999999999998,22.7
2019-10-27,142.99999999999997,736.5000000000001,955.8000000000001,631.9,297.8,156.1,20.0
2019-10-28,345.3,950.2,1479.6000000000004,383.00000000000006,416.50000000000006,241.8,28.5
2019-10-29,210.4,946.4000000000001,1269.3000000000004,704.4000000000001,297.7,131.89999999999998,17.500000000000004
2019-10-30,538.7,1210.0,2035.8999999999999,436.3,515.9,298.9,48.00000000000001
2019-10-31,882.0000000000001,1192.7999999999997,2545.3000000000006,120.60000000000001,909.1,665.9999999999999,58.8
2019-11-01,196.4,799.7000000000002,1100.6,406.8,392.7999999999999,270.30000000000007,26.199999999999996
2019-11-02,33.0,262.2,312.6,1204.3000000000004,287.6,117.3,22.5
2019-11-03,76.70000000000002,615.7,732.9,702.4999999999999,341.6,169.1,18.1
2019-11-04,333.40000000000003,840.5000000000001,1351.5000000000002,492.0000000000001,333.4,173.90000000000003,30.699999999999996
2019-11-05,471.6,914.3,1637.1,261.6,404.8,257.5,25.499999999999996
2019-11-06,292.79999999999995,903.2,1352.4,473.8,609.9000000000001,397.29999999999995,29.400000000000002
2019-11-07,150.8,749.0,979.8,681.3000000000001,236.29999999999998,102.10000000000001,16.999999999999996
2019-11-08,941.0000000000001,1143.2000000000003,2586.3,206.8,425.90000000000003,249.99999999999997,58.79999999999999
2019-11-09,417.6,960.3000000000001,1600.3000000000002,302.0999999999999,392.59999999999997,262.90000000000003,30.999999999999993
2019-11-10,230.8,874.8999999999999,1229.0,476.59999999999997,368.4,251.59999999999997,21.799999999999997
2019-11-11,204.39999999999998,915.6999999999998,1229.4000000000003,642.3,283.79999999999995,141.1,25.0
2019-11-12,249.3,809.5000000000001,1192.0000000000002,745.1000000000001,211.29999999999998,100.00000000000001,25.499999999999993
2019-11-13,446.0,1068.3,1752.1000000000001,407.3,268.8,139.60000000000002,32.60000000000001
2019-11-14,307.0,996.5000000000001,1466.9999999999998,692.6,235.5,133.89999999999998,21.099999999999998
2019-11-15,409.0999999999999,858.6000000000003,1485.8999999999999,394.00000000000006,417.4999999999999,264.70000000000005,28.3
2019-11-16,422.40000000000003,942.5999999999999,1590.3000000000002,169.09999999999997,470.20000000000005,351.1,26.299999999999997
2019-11-17,975.9999999999999,1236.1,2732.6,68.00000000000001,705.6999999999999,568.8,59.7
2019-11-18,399.2,1050.5,1662.1999999999996,372.6000000000001,284.40000000000003,130.2,25.099999999999994
2019-11-19,1143.4999999999998,1429.3000000000004,3182.9000000000005,62.1,637.1999999999999,457.90000000000003,55.699999999999996
2019-11-20,364.9999999999999,1009.9999999999998,1570.3000000000002,507.3000000000001,395.7,233.90000000000003,50.39999999999999
2019-11-21,1033.2,1059.3,2643.8999999999996,148.20000000000002,757.2999999999998,610.0,54.50000000000001
2019-11-22,501.6999999999999,1095.3,1864.6999999999998,510.49999999999994,302.4,180.99999999999997,31.6
2019-11-23,708.0999999999999,1132.9,2218.6,123.3,504.4,354.4,35.6
2019-11-24,644.8999999999997,762.6,1750.7,271.2,536.9000000000001,378.19999999999993,39.900000000000006
2019-11-25,132.09999999999997,713.6999999999999,916.0999999999999,533.1000000000001,274.0,136.7,16.999999999999996
2019-11-26,62.4,644.9000000000001,738.6999999999999,895.7000000000002,268.70000000000005,105.79999999999998,14.899999999999997
2019-11-27,154.90000000000003,838.1999999999998,1075.8,749.0999999999999,249.30000000000004,125.3,22.199999999999996
2019-11-28,423.00000000000006,905.8000000000002,1554.1,412.0,324.3,183.7,29.199999999999996
2019-11-29,559.3,1070.4,1928.0000000000002,375.69999999999993,424.50000000000006,204.99999999999997,28.499999999999996
2019-11-30,1066.6999999999998,1364.3,2999.9,115.79999999999997,628.2999999999998,456.49999999999994,50.9
2019-12-01,237.39999999999998,888.2999999999998,1252.4,528.9,291.69999999999993,156.79999999999998,14.999999999999998
2019-12-02,1093.6000000000001,1467.9,3144.5999999999995,206.7,532.0,391.4,58.599999999999994
2019-12-03,581.7000000000002,1362.3,2254.0,207.20000000000002,498.4,373.4,49.89999999999999
2019-12-04,1490.3000000000002,1536.6,3821.9,162.09999999999997,691.6999999999999,559.5999999999999,90.9
2019-12-05,767.2999999999998,986.4,2163.7,469.59999999999997,598.0,490.8999999999999,56.900000000000006
2019-12-06,197.29999999999995,665.6,967.1000000000001,974.3000000000002,181.09999999999997,89.50000000000001,36.900000000000006
2019-12-07,110.89999999999999,585.1,755.0,858.1000000000001,253.3,129.5,19.4
2019-12-08,52.300000000000004,283.79999999999995,363.9,1462.5000000000002,268.65000000000003,117.1,27.9
2019-12-09,642.3,1102.6000000000004,2087.5,567.0,275.4,125.9,48.9
2019-12-10,86.0,643.3,775.4999999999999,872.8999999999999,316.5000000000001,159.50000000000003,25.1
2019-12-11,213.7,915.9000000000001,1243.5,703.9000000000001,282.70000000000005,136.4,24.6
2019-12-12,113.49999999999997,850.3999999999999,1023.9000000000001,697.5,234.2,130.6,22.8
2019-12-13,733.3999999999999,1194.2,2318.0000000000005,672.9499999999999,283.6,147.7,46.40000000000002
2019-12-14,221.00000000000003,758.1000000000001,1097.1000000000001,1116.8,333.6,180.5,25.8
2019-12-15,39.49999999999999,345.9,406.6,1401.2,258.1,133.7,22.2
2019-12-16,247.6,951.9000000000001,1331.4,693.7,270.20000000000005,182.79999999999995,24.700000000000003
2019-12-17,275.5,1068.1000000000004,1490.2,453.3999999999999,295.5,254.10000000000002,19.9
2019-12-18,142.60000000000002,880.0999999999999,1098.7,654.7,331.3999999999999,214.59999999999997,14.399999999999999
2019-12-19,78.10000000000002,472.8,592.4000000000001,876.8,399.2,230.49999999999997,22.199999999999996
2019-12-20,179.1,861.8000000000001,1136.7,701.9,190.60000000000002,127.10000000000001,22.499999999999996
2019-12-21,66.60000000000001,503.8,605.9000000000001,1169.2000000000003,220.79999999999995,118.3,21.3
2019-12-22,172.09999999999997,726.7999999999998,990.6,875.5999999999998,254.40000000000003,136.79999999999998,27.399999999999995
2019-12-23,215.9,782.1999999999998,1112.8000000000002,706.0,309.90000000000003,177.70000000000002,23.7
2019-12-24,156.60000000000002,590.9999999999999,831.1,1044.6000000000001,295.29999999999995,163.2,25.2
2019-12-25,412.5,940.5,1573.3000000000002,625.2999999999998,252.6,160.99999999999997,35.5
2019-12-26,240.29999999999998,715.2,1083.5,774.2999999999998,286.4,173.0,27.2
2019-12-27,459.7,815.6,1520.1999999999998,371.0,426.6,347.79999999999995,33.900000000000006
2019-12-28,122.5,644.3000000000001,832.4000000000003,520.2,464.40000000000003,396.6,22.5
2019-12-29,94.39999999999999,531.1999999999999,675.5,616.0999999999999,488.5,417.20000000000005,23.5
2019-12-30,521.4999999999999,850.7999999999997,1650.6999999999998,141.8,599.9,485.30000000000007,34.0
2019-12-31,577.6000000000001,921.5,1806.5,106.8,687.3,551.3000000000001,33.4
2020-01-01,372.0,916.7500000000001,1487.3000000000002,195.65,968.55,838.55,33.2
2020-01-02,48.99999999999999,528.9000000000001,603.6999999999999,887.8000000000001,296.6,216.0,23.200000000000003
2020-01-03,492.0,987.6,1741.5,831.3000000000002,249.2,117.00000000000001,47.50000000000001
2020-01-04,426.90000000000003,1131.3,1786.5,579.0999999999999,274.7,156.2,42.20000000000001
2020-01-05,77.99999999999999,584.6,704.0,1144.1999999999998,179.40000000000003,103.9,32.7
2020-01-06,75.5,576.1,692.4999999999999,1160.5000000000002,301.2,169.90000000000003,20.7
2020-01-07,64.5,667.9000000000001,767.1,870.9000000000001,416.49999999999994,189.60000000000002,21.7
2020-01-08,229.64999999999998,846.5000000000001,1198.3999999999999,779.0,452.29999999999995,248.99999999999997,29.85
