MeasurementDateGMT,Redbridge - Ley Street: Nitric Oxide (ug/m3),Redbridge - Ley Street: Nitrogen Dioxide (ug/m3),Redbridge - Ley Street: Oxides of Nitrogen (ug/m3),Redbridge - Ley Street: Ozone (ug/m3),Redbridge - Ley Street: PM10 Particulate (ug/m3),Redbridge - Ley Street: PM2.5 Particulate (ug/m3)
2019-03-13,384.59999999999997,474.90000000000003,1064.8,1508.3999999999999,322.0,93.58256274768824
2019-03-14,317.20000000000005,545.0999999999999,1031.4,1508.2000000000003,273.0,96.24570673712014
2019-03-15,242.5,394.2,765.7,1362.6999999999998,210.0,98.90885072655219
2019-03-16,29.500000000000004,219.29999999999998,264.3,1814.1,271.0,101.57199471598418
2019-03-17,35.0,369.19999999999993,422.29999999999995,1497.9999999999995,154.0,104.23513870541612
2019-03-18,586.5,1030.8,1929.8999999999999,772.0999999999999,316.0,106.89828269484813
2019-03-19,854.4,1030.7,2340.7000000000003,522.3,414.0,109.56142668428002
2019-03-20,131.7,653.1999999999999,855.0999999999999,1063.3,275.0,112.22457067371205
2019-03-21,265.6,772.4,1179.8000000000002,631.2999999999998,294.0,114.88771466314392
2019-03-22,113.90000000000002,660.7,835.2000000000002,889.7,341.0,117.55085865257597
2019-03-23,112.5,786.0999999999998,959.1999999999999,886.0999999999999,462.0,120.21400264200788
2019-03-24,67.3,643.2,745.8999999999999,1155.7999999999997,367.0,122.8771466314399
2019-03-25,348.20000000000005,794.8,1328.7,1210.2,306.0,125.54029062087193
2019-03-26,1180.7999999999997,1349.3999999999999,3160.2000000000003,487.0,288.0,128.20343461030382
2019-03-27,473.1,1223.1,1948.1,637.0000000000001,288.0,130.86657859973585
2019-03-28,400.04999999999995,1194.5000000000002,1807.9999999999998,739.9000000000001,424.0,133.5297225891677
2019-03-29,821.6999999999998,1290.8,2550.2000000000003,545.9999999999999,933.0,136.19286657859973
2019-03-30,582.7,1137.2,2030.5,700.8000000000001,1098.0,138.85601056803165
2019-03-31,50.20000000000001,414.19999999999993,491.2,1541.4000000000003,615.0,141.5191545574637
2019-04-01,315.7,660.7,1144.2,1257.4999999999998,457.0,144.1822985468957
2019-04-02,434.7,1086.9,1753.5,608.2,579.0,146.8454425363276
2019-04-03,328.7,1089.8,1593.8,750.6000000000001,320.0,149.50858652575957
2019-04-04,133.00000000000003,685.3,889.1999999999999,1315.2,299.0,152.17173051519154
2019-04-05,102.5,565.0999999999998,721.8000000000001,1523.0999999999997,407.0,154.8348745046235
2019-04-06,85.4,517.2,647.8999999999999,1286.4,398.0,157.4980184940554
2019-04-07,66.0,459.8,560.8999999999999,892.7,1023.0,160.16116248348752
2019-04-08,299.7,952.2999999999998,1411.8,655.2,1004.0,162.8243064729195
2019-04-09,144.4,589.1,810.9,1244.4,858.0,165.48745046235138
2019-04-10,123.7,466.1000000000001,655.5999999999999,1524.1000000000001,392.0,168.15059445178335
2019-04-11,213.3,626.1,953.3000000000002,1470.1000000000004,345.0,170.81373844121535
2019-04-12,136.69999999999996,607.9000000000001,817.9,1476.6000000000001,293.0,173.47688243064732
2019-04-13,57.99999999999999,520.7,609.6,1520.0,327.0,176.14002642007918
2019-04-14,48.00000000000001,476.40000000000003,549.5,1566.8,468.0,178.80317040951132
2019-04-15,96.59999999999997,662.4999999999999,810.3999999999999,1170.8000000000002,753.0,181.46631439894327
2019-04-16,266.4,1105.2,1513.8000000000002,665.2000000000002,1071.0,184.12945838837516
2019-04-17,239.1,838.6999999999999,1205.2000000000003,1039.3999999999999,1217.0,186.7926023778071
2019-04-18,176.09999999999997,841.4999999999999,1111.3999999999999,1222.4,1042.0,189.45574636723916
2019-04-19,64.6,736.6999999999998,835.7,1656.9,808.0,192.1188903566711
2019-04-20,45.89999999999999,765.8,835.5999999999999,1723.5999999999997,764.0,194.78203434610293
2019-04-21,97.59999999999998,989.7999999999998,1139.7,1803.9,892.0,197.4451783355351
2019-04-22,49.1,857.5,933.1,2028.2999999999997,1200.0,200.10832232496705
2019-04-23,364.2,1078.3000000000002,1637.1999999999998,1118.6999999999998,830.0,202.77146631439894
2019-04-24,159.10000000000002,724.2000000000003,968.4000000000002,1274.6999999999998,778.0,205.43461030383082
2019-04-25,53.3,435.2,516.8999999999999,1668.3999999999999,264.0,208.09775429326297
2019-04-26,137.20000000000002,515.9999999999999,726.6,1492.8,321.0,210.76089828269488
2019-04-27,24.5,232.49999999999997,269.79999999999995,1776.3999999999999,319.0,213.4240422721267
2019-04-28,26.899999999999995,348.2,389.4,1400.8999999999999,263.0,216.08718626155888
2019-04-29,275.80000000000007,809.8000000000002,1233.0,903.5000000000001,437.0,218.75033025099083
2019-04-30,179.09999999999994,697.0,971.3000000000002,1190.7000000000003,426.0,221.4134742404227
2019-05-01,299.80000000000007,1041.1999999999998,1500.9,1062.0,548.0,224.07661822985457
2019-05-02,485.29999999999995,894.3,1638.3000000000006,966.9999999999999,271.0,226.73976221928675
2019-05-03,312.8,721.8000000000002,1201.2000000000003,907.5999999999999,267.0,229.40290620871866
2019-05-04,42.60000000000001,248.30000000000004,313.5,1444.3999999999999,273.0,232.0660501981505
2019-05-05,27.799999999999994,425.5,467.8,1480.1000000000004,335.0,234.72919418758266
2019-05-06,24.399999999999995,442.99999999999994,480.4999999999999,1443.6999999999998,214.0,237.3923381770146
2019-05-07,152.29999999999998,647.5000000000001,881.0000000000002,1536.0000000000002,385.0,213.69484808454428
2019-05-08,127.90000000000002,611.4,807.6000000000001,1341.4000000000003,485.0,138.0
2019-05-09,561.3000000000002,843.8000000000001,1704.8000000000004,823.7,428.0,172.0
2019-05-10,231.50000000000003,768.0999999999999,1123.4,1090.3,325.0,143.0
2019-05-11,99.30000000000001,717.5,870.0,1047.3,394.0,205.0
2019-05-12,97.90000000000002,565.9,715.8999999999999,1182.3,256.0,136.0
2019-05-13,188.6,577.0,866.1,1375.0000000000002,226.0,85.0
2019-05-14,168.59999999999994,514.3000000000001,772.9,1456.5000000000002,272.0,113.0
2019-05-15,140.70000000000002,601.8999999999999,817.5,1539.1,506.0,217.0
2019-05-16,184.5,546.0,829.0999999999999,1562.5000000000002,440.0,255.0
2019-05-17,330.69999999999993,690.1999999999999,1197.5000000000002,1046.1999999999998,413.0,196.0
2019-05-18,70.5,686.5999999999999,794.5,1030.0,408.0,239.0
2019-05-19,88.2,676.5,810.9999999999999,884.0999999999999,560.0,354.0
2019-05-20,609.8000000000001,889.3000000000002,1824.4,971.3,359.0,221.0
2019-05-21,387.0,721.7000000000002,1315.0999999999997,1297.3999999999999,257.0,72.08213820078228
2019-05-22,157.10000000000002,671.8,912.8000000000001,1524.3,289.0,1.1225554106910038
2019-05-23,178.39999999999998,737.4000000000001,1011.0999999999998,1641.4999999999995,281.0,2.4367666232073013
2019-05-24,307.7,665.1000000000003,1136.3999999999999,1131.6999999999998,279.0,3.7509778357235986
2019-05-25,24.700000000000003,271.40000000000003,309.59999999999985,1423.9,195.0,5.065189048239897
2019-05-26,40.300000000000004,308.0,369.70000000000005,922.5000000000001,234.0,6.379400260756191
2019-05-27,30.999999999999996,307.09999999999997,353.9,1139.7,247.0,7.693611473272491
2019-05-28,250.79999999999998,517.3,901.7000000000002,1066.9,152.0,9.007822685788781
2019-05-29,80.9,547.3999999999999,671.4000000000001,966.5000000000001,291.0,10.32203389830509
2019-05-30,77.9,300.3,419.49999999999994,961.1,285.0,11.636245110821385
2019-05-31,87.7,361.4000000000001,495.9000000000001,875.6,169.0,12.950456323337676
2019-06-01,70.90000000000002,461.30000000000007,570.0000000000001,1273.3,254.0,14.264667535853974
2019-06-02,40.599999999999994,350.79999999999995,413.0999999999999,1364.8000000000002,283.0,15.578878748370276
2019-06-03,174.20000000000005,367.3,634.3000000000001,1442.3,334.0,16.89308996088657
2019-06-04,148.79999999999998,704.6,932.8,928.1999999999998,406.0,18.207301173402858
2019-06-05,111.10000000000001,433.5,604.3999999999999,1257.0000000000002,266.0,19.521512385919163
2019-06-06,111.5,440.09999999999985,611.0999999999999,1379.2,241.0,20.83572359843547
2019-06-07,119.50000000000003,550.35,733.8,1101.8,338.0,22.149934810951763
2019-06-08,35.099999999999994,242.89999999999998,296.59999999999997,1351.1,249.0,23.464146023468064
2019-06-09,41.49999999999999,383.4,446.8,1202.7000000000003,237.0,24.778357235984355
2019-06-10,369.8999999999999,634.2000000000002,1202.1000000000001,879.6999999999998,238.0,26.092568448500643
2019-06-11,248.20000000000002,454.59999999999997,835.1999999999997,1018.8,207.0,27.406779661016934
2019-06-12,328.8,801.9999999999999,1306.0,773.1000000000003,167.0,28.720990873533232
2019-06-13,61.49999999999999,391.79999999999995,485.9,1329.3,248.47058823529414,30.03520208604956
2019-06-14,57.800000000000004,334.0,422.8,1404.9,283.52941176470586,31.349413298565846
2019-06-15,45.9,337.49999999999994,407.79999999999995,1470.1000000000001,233.0,32.66362451108214
2019-06-16,40.499999999999986,253.70000000000002,315.7,1229.4999999999998,251.0,33.97783572359843
2019-06-17,82.3,345.1999999999999,471.70000000000005,1525.4,265.0,35.29204693611472
2019-06-18,252.0,791.6999999999999,1178.0,786.9,322.0,36.60625814863102
2019-06-19,255.50000000000003,771.5,1163.1000000000001,719.4000000000001,411.0,37.920469361147326
2019-06-20,266.50000000000006,547.1999999999999,955.8000000000001,1039.1,234.0,39.23468057366363
2019-06-21,210.79999999999998,582.8,906.4,1127.6,265.0,40.54889178617992
2019-06-22,92.7,494.0,636.3499999999999,1341.0,352.0,41.863102998696206
2019-06-23,37.6,371.3,428.9,1766.8,547.0,43.17731421121252
2019-06-24,107.39999999999999,706.6,871.8,1160.0,540.0,44.4915254237288
2019-06-25,224.20000000000002,607.2,950.6000000000001,960.5000000000001,389.0,45.8057366362451
2019-06-26,337.90000000000003,459.3999999999999,976.9,1347.0,274.0,47.11994784876141
2019-06-27,223.39999999999995,339.1,681.5999999999998,1352.3000000000002,351.0,48.4341590612777
2019-06-28,145.6,332.6,555.8,1262.4,534.0,49.74837027379399
2019-06-29,68.10000000000001,543.6999999999998,648.1,1877.6,558.0,51.06258148631031
2019-06-30,23.900000000000002,163.79999999999998,200.70000000000002,1476.9000000000003,289.0,52.3767926988266
2019-07-01,475.30000000000007,455.0999999999999,1183.6,1077.2,184.0,53.69100391134288
2019-07-02,377.5999999999999,553.2,1132.2,952.0999999999999,274.0,55.00521512385919
2019-07-03,147.10000000000002,461.69999999999993,687.0999999999999,1145.3999999999999,301.0,56.319426336375486
2019-07-04,308.3,683.5,1156.3,1101.4,335.0,57.63363754889178
2019-07-05,334.20000000000005,673.3,1185.5,1512.6000000000001,339.0,58.94784876140807
2019-07-06,126.69999999999999,340.09999999999997,534.8,844.8,223.0,60.26205997392439
2019-07-07,46.699999999999996,265.59999999999997,337.7,1083.3,308.0,61.57627118644068
2019-07-08,154.60000000000002,529.1,766.3000000000001,1194.8,320.0,62.89048239895697
2019-07-09,89.20000000000003,669.1999999999999,805.7999999999998,1249.5999999999997,405.0,64.20469361147326
2019-07-10,241.69999999999996,747.5999999999998,1118.3,1232.1,390.0,65.51890482398956
2019-07-11,263.2,598.2,1001.9,1225.3000000000004,269.0,66.83311603650584
2019-07-12,391.9,489.3,1090.0,1097.8,220.0,68.14732724902217
2019-07-13,42.199999999999996,276.0,341.29999999999995,1056.8999999999999,247.0,69.46153846153847
2019-07-14,40.69999999999999,263.59999999999997,326.09999999999997,969.7999999999998,197.0,70.77574967405475
2019-07-15,341.8,511.5999999999999,1035.8999999999999,868.5999999999999,210.0,72.08996088657105
2019-07-16,237.90000000000003,643.0,1007.9000000000001,1434.9999999999998,337.0,73.40417209908735
2019-07-17,118.00000000000003,611.3,792.1,1631.6000000000001,363.0,74.71838331160363
2019-07-18,133.9,445.0,650.6000000000001,1017.5,285.0,76.03259452411992
2019-07-19,101.49999999999999,492.9,648.5,685.1000000000001,306.0,77.34680573663626
2019-07-20,40.3,221.00000000000006,283.1,1088.6,227.0,78.66101694915254
2019-07-21,51.8,301.1,380.3,967.5999999999999,223.0,79.97522816166882
2019-07-22,192.6,375.7,671.1000000000001,852.1,296.0,81.28943937418512
2019-07-23,216.9,584.8000000000001,917.5000000000001,1909.8999999999999,529.0,82.60365058670142
2019-07-24,136.70000000000002,740.8,950.0999999999999,1557.8000000000002,535.0,83.91786179921772
2019-07-25,82.8,845.4,972.4000000000002,2090.8999999999996,734.0,85.23207301173404
2019-07-26,141.80000000000004,581.5,798.4999999999999,854.7999999999998,492.0,86.54628422425033
2019-07-27,42.7,353.9,419.29999999999995,875.6000000000001,245.0,87.86049543676663
2019-07-28,34.300000000000004,283.9,336.49999999999994,947.3,196.0,89.17470664928291
2019-07-29,123.6,468.3,657.7,1287.9999999999998,311.0,90.48891786179921
2019-07-30,46.14999999999999,279.74999999999994,350.24999999999994,1380.6,461.0,91.80312907431548
2019-07-31,52.2,272.6000000000001,352.3,1137.5,235.0,93.11734028683179
2019-08-01,136.10000000000002,424.20000000000005,632.5,1229.1000000000001,293.0,94.43155149934813
2019-08-02,143.40000000000003,404.40000000000003,624.4000000000001,1290.4,399.0,95.74576271186442
2019-08-03,61.699999999999996,418.99999999999994,513.9,1229.4,325.0,97.0599739243807
2019-08-04,45.7,387.90000000000003,457.80000000000007,1432.4999999999998,367.0,98.37418513689698
2019-08-05,58.3,310.7999999999999,399.79999999999995,1212.4,323.0,99.68839634941327
2019-08-06,52.3,223.7,304.1,1220.6,312.0,101.00260756192957
2019-08-07,103.49999999999996,326.0,485.25,1024.5,242.5,102.31681877444586
2019-08-08,136.3,420.69999999999993,629.5,1056.3,230.0,103.63102998696219
2019-08-09,66.10000000000002,308.90000000000003,410.69999999999993,1100.9,398.0,104.94524119947847
2019-08-10,33.1,135.9,186.50000000000003,1494.1000000000001,563.0,106.25945241199477
2019-08-11,32.4,187.8,237.49999999999997,1392.3999999999996,358.0,107.57366362451106
2019-08-12,196.5,752.2,1053.3,542.4999999999999,300.0,108.88787483702737
2019-08-13,107.1,490.79999999999995,655.0,1043.6,231.0,110.20208604954365
2019-08-14,72.80000000000001,488.0999999999999,599.9000000000002,829.1,248.0,111.51629726205998
2019-08-15,158.79999999999998,346.20000000000005,590.3,926.6999999999999,244.0,112.83050847457626
2019-08-16,83.29999999999998,442.20000000000005,570.0999999999999,752.9,279.0,114.14471968709255
2019-08-17,41.7,198.9,263.2,1059.0,284.0,115.45893089960883
2019-08-18,33.599999999999994,219.00000000000003,271.1,1199.3000000000002,272.0,116.77314211212513
2019-08-19,71.80000000000001,298.4,409.0999999999999,1139.3000000000002,290.0,118.08735332464144
2019-08-20,98.70000000000002,640.0,791.4000000000001,1062.7999999999997,357.0,119.40156453715775
2019-08-21,253.19999999999996,685.7,1073.8,1062.6000000000001,414.0,120.71577574967405
2019-08-22,120.29999999999998,467.9,652.0,1353.8000000000004,334.0,122.02998696219034
2019-08-23,276.6,755.3,1179.4,988.2,445.0,123.34419817470663
2019-08-24,97.09999999999998,904.5999999999999,1053.6,1754.2000000000005,741.0,124.65840938722292
2019-08-25,42.800000000000004,620.9,686.5999999999999,2126.6000000000004,780.0,125.97262059973923
2019-08-26,44.4,810.7000000000002,878.8000000000001,1973.8000000000002,713.0,127.28683181225551
2019-08-27,90.3,886.9000000000001,1025.7,1888.1,736.0,128.60104302477183
2019-08-28,66.69999999999999,418.7000000000001,521.1,1257.2,254.0,129.9152542372881
2019-08-29,126.3,382.09999999999997,575.8,1233.5000000000002,215.0,131.22946544980442
2019-08-30,54.7,385.8,469.4,1211.8,332.18918918918916,132.5436766623207
2019-08-31,67.0,500.19999999999993,603.2,1005.6999999999999,331.5405405405406,133.857887874837
2019-09-01,27.899999999999995,337.40000000000003,379.9,1029.6,327.64864864864865,135.17209908735327
2019-09-02,166.8,574.9999999999999,831.1000000000001,945.7000000000002,323.7567567567568,136.48631029986961
2019-09-03,576.6000000000001,526.6999999999999,1410.5000000000005,1093.8999999999999,319.8648648648649,137.80052151238593
2019-09-04,271.59999999999997,329.50000000000006,746.2,1030.6,315.972972972973,139.1147327249022
2019-09-05,537.9000000000001,736.8999999999999,1561.7000000000003,782.6,323.527027027027,140.42894393741847
2019-09-06,192.50000000000003,752.2000000000002,1047.2,599.3,318.0,141.74315514993475
2019-09-07,75.59999999999998,361.69999999999993,477.20000000000005,916.1000000000001,252.0,143.0573663624511
2019-09-08,80.2,530.7,654.2,929.0,267.0,144.37157757496738
2019-09-09,174.5,895.5999999999999,1163.2,643.0000000000001,335.0,145.68578878748372
2019-09-10,716.5000000000001,959.1000000000001,2057.5,346.7,354.0,147.0
2019-09-11,146.1,387.79999999999995,611.1,728.7,236.0,148.31421121251628
2019-09-12,221.19999999999996,395.9000000000001,735.2,711.1,249.0,149.62842242503257
2019-09-13,327.6,542.9,1045.6,823.9999999999999,258.0,150.94263363754885
2019-09-14,167.0,747.2,1003.4999999999998,771.1,372.0,152.25684485006514
2019-09-15,107.8,782.2,947.3000000000001,610.5,314.0,153.57105606258148
2019-09-16,524.0,658.8,1462.6000000000001,326.0,257.0,154.88526727509776
2019-09-17,429.79999999999995,629.9,1288.8999999999999,750.0999999999999,289.0,156.19947848761404
2019-09-18,390.15000000000003,771.9499999999999,1369.85,781.0,409.0,157.51368970013033
2019-09-19,487.9000000000001,828.4,1576.2000000000003,666.6999999999999,409.0,158.8279009126466
2019-09-20,242.79999999999993,590.2,962.1000000000003,1094.5,470.0,160.14211212516295
2019-09-21,78.8,671.6999999999999,792.8000000000001,1138.8,579.0,161.45632333767924
2019-09-22,45.8,525.5999999999999,595.8,1034.5,359.0,162.77053455019558
2019-09-23,114.1,300.8000000000001,475.6999999999999,1074.2999999999997,252.0,164.08474576271186
2019-09-24,101.5,427.1,582.9,831.5000000000001,217.0,165.39895697522815
2019-09-25,227.95,425.62499999999994,775.2249999999999,991.1857142857143,153.92,166.71316818774443
2019-09-26,202.85000000000002,512.2249999999999,824.825,871.7142857142858,269.08,179.84941329856582
2019-09-27,106.90000000000002,458.90000000000003,622.6999999999999,1016.2499999999999,299.0,135.0
2019-09-28,32.1,302.29999999999995,351.5,1149.6999999999998,285.0,84.0
2019-09-29,24.200000000000003,227.29999999999998,264.4,1213.2,270.0,40.0
2019-09-30,220.4,664.6,1003.1000000000001,699.1,222.0,87.0
2019-10-01,130.2,559.9,760.1,946.9000000000001,294.0,106.0
2019-10-02,561.6,957.5999999999998,1818.9,620.7,211.0,43.0
2019-10-03,1190.8,1212.2999999999995,3037.9,571.8,398.0,205.0
2019-10-04,485.19999999999993,959.5999999999999,1703.7,633.8,408.0,211.0
2019-10-05,80.4,574.3000000000001,698.0,798.9,276.0,143.0
2019-10-06,26.200000000000006,364.20000000000005,404.80000000000007,977.1,326.0,133.0
2019-10-07,258.2,761.0,1156.7,604.8000000000002,244.0,86.0
2019-10-08,141.50000000000003,519.1,736.1999999999998,926.6999999999999,406.0,144.0
2019-10-09,222.9,598.8,940.5,1007.8000000000001,253.0,89.0
2019-10-10,297.0000000000001,573.4999999999999,1028.9,932.4000000000001,324.0,147.0
2019-10-11,86.60000000000002,433.90000000000003,566.4,1174.3999999999999,265.0,229.93103448275863
2019-10-12,109.09999999999998,878.2999999999998,1045.8,747.2000000000002,177.0,302.7586206896552
2019-10-13,42.89999999999999,495.7000000000001,561.4,1086.1,231.0,375.58620689655174
2019-10-14,375.8999999999999,962.3000000000001,1538.6999999999998,406.3999999999999,321.0,433.72413793103453
2019-10-15,213.90000000000003,821.3000000000001,1149.3000000000002,649.5,242.0,200.0
2019-10-16,469.9,1049.5,1770.3999999999999,611.3000000000001,349.0,233.0
2019-10-17,496.6,1037.7,1799.1999999999998,726.3000000000001,330.0,223.0
2019-10-18,110.39999999999999,516.5000000000001,685.3,1273.1,329.0,162.0
2019-10-19,362.59999999999997,823.5000000000001,1379.25,850.2999999999998,314.0,259.0
2019-10-20,529.5999999999999,761.1999999999999,1573.6000000000006,561.4,290.0,290.0
2019-10-21,88.00000000000001,413.90000000000003,549.5,1049.8,209.0,141.0
2019-10-22,1524.0999999999997,1482.0000000000002,3818.7,269.69999999999993,451.0,368.0
2019-10-23,1048.5,1253.3000000000002,2861.0000000000005,212.6,550.0,469.0
2019-10-24,545.9,1079.6,1916.7000000000003,178.6,465.0,456.0
2019-10-25,112.7,530.0,702.8999999999997,988.0,288.0,163.0
2019-10-26,28.4,307.6,351.59999999999997,1355.0,300.0,169.0
2019-10-27,214.60000000000002,856.0999999999999,1185.6,548.0999999999999,663.0,732.0
2019-10-28,862.9999999999998,1092.4,2415.9,377.09999999999997,344.0,296.0
2019-10-29,366.0000000000001,850.3,1411.3999999999999,912.6000000000001,216.0,136.0
2019-10-30,264.5,837.8,1243.4999999999998,768.9,392.0,312.0
2019-10-31,792.6,1120.1000000000001,2335.2,279.9000000000001,697.0,641.0
2019-11-01,282.40000000000003,878.0000000000001,1310.4999999999998,423.4,336.0,332.0
2019-11-02,40.5,306.90000000000003,369.1,1289.6,309.0,190.0
2019-11-03,237.1,844.9000000000001,1208.0999999999997,575.8,401.0,300.0
2019-11-04,793.8,1207.8999999999999,2424.5,328.49999999999994,420.0,324.0
2019-11-05,647.0999999999999,864.4999999999999,1856.6000000000001,504.20000000000005,266.0,299.0
2019-11-06,380.9,1060.5,1644.3999999999999,475.4,513.0,471.0
2019-11-07,536.8,1079.7,1902.5000000000002,611.9499999999999,299.0,237.0
2019-11-08,1995.4000000000003,1513.8999999999996,4573.999999999999,244.79999999999998,364.0,388.0
2019-11-09,259.1,882.5000000000001,1280.2,422.6,372.0,350.0
2019-11-10,835.6,943.6999999999999,2224.7000000000003,590.9,507.0,486.0
2019-11-11,595.3999999999999,936.2,1849.2000000000005,717.3,330.0,259.0
2019-11-12,254.29999999999998,725.3,1114.8999999999999,888.8999999999999,212.0,161.0
2019-11-13,413.6000000000001,1008.8999999999999,1643.3999999999999,505.40000000000003,295.0,228.0
2019-11-14,273.40000000000003,1003.0999999999999,1422.4,757.1000000000001,253.0,203.0
2019-11-15,576.1,809.5,1692.6999999999998,607.8000000000001,317.0,295.0
2019-11-16,664.4,1070.6999999999998,2089.2999999999997,212.49999999999994,399.0,448.0
2019-11-17,1339.3000000000002,1305.0,3358.7000000000003,87.80000000000003,595.0,637.0
2019-11-18,744.1000000000001,1097.8,2239.2,540.6,250.0,209.0
2019-11-19,2621.5999999999995,2024.0999999999995,6043.900000000001,36.1,674.0,588.0
2019-11-20,570.1000000000001,1093.9,1968.5,520.4999999999999,433.0,356.0
2019-11-21,193.4,742.9999999999999,1039.5,351.1,420.8165467625899,563.0
2019-11-22,158.39999999999998,820.1,1062.9,771.7000000000002,428.24460431654677,238.0
2019-11-23,250.20000000000002,775.1000000000001,1158.6000000000001,407.4,442.74820143884887,335.0
2019-11-24,617.6000000000001,872.4000000000001,1819.6,266.5,457.2517985611511,444.0
2019-11-25,193.49999999999997,828.9000000000001,1125.3000000000002,476.6,471.7553956834533,221.0
2019-11-26,79.9,731.3,854.0000000000001,913.3000000000001,486.2589928057554,196.0
2019-11-27,254.50000000000003,927.2000000000002,1317.1999999999998,678.4000000000001,500.7625899280576,238.0
2019-11-28,476.09999999999997,775.6999999999998,1505.5,579.7,515.2661870503597,237.0
2019-11-29,1459.4999999999998,1277.2,3515.3000000000006,434.09999999999997,529.7697841726618,336.0
2019-11-30,1138.4999999999998,1260.6999999999998,3006.0,268.9,544.2733812949641,422.0
2019-12-01,48.900000000000006,426.9999999999999,501.9,1003.3000000000002,558.7769784172663,196.0
2019-12-02,1678.6000000000004,1574.6000000000001,4148.4,219.1,590.5755395683452,517.0
2019-12-03,1128.9,1658.4,3389.0999999999995,132.8,443.0,464.0
2019-12-04,3237.2999999999993,2020.6000000000004,6984.700000000001,74.69999999999999,593.0,684.0
2019-12-05,1675.8,1294.3999999999999,3864.2000000000007,548.1,503.0,547.0
2019-12-06,165.59999999999997,514.8999999999999,768.8,1209.0000000000002,147.0,154.0
2019-12-07,56.699999999999996,571.0,658.0000000000002,962.3000000000001,261.0,211.0
2019-12-08,27.099999999999994,231.79999999999998,273.29999999999995,1635.6999999999994,293.0,202.0
2019-12-09,957.0,1084.6,2552.5,777.6,303.0,232.0
2019-12-10,473.8999999999999,783.1999999999999,1509.9999999999995,843.2,344.0,251.0
2019-12-11,212.7,962.1,1288.1,755.3999999999997,306.0,189.0
2019-12-12,244.4,924.4,1298.9,721.8,199.0,165.0
2019-12-13,728.9000000000002,706.5,1824.1999999999998,1063.6,282.0,288.0
2019-12-14,179.8,458.0000000000001,733.6000000000003,1442.0000000000002,371.0,206.0
2019-12-15,113.99999999999999,317.59999999999997,492.6,1537.3999999999999,313.0,163.0
2019-12-16,546.5000000000001,1138.1,1976.6000000000004,671.3000000000001,326.0,123.07792207792207
2019-12-17,587.0,1212.1,2112.1,432.79999999999995,236.0,165.81818181818184
2019-12-18,898.1000000000001,1172.4,2549.1999999999985,449.79999999999995,397.0,210.7012987012987
2019-12-19,116.20000000000003,411.8999999999999,590.4999999999999,1005.3,408.0,218.40259740259742
2019-12-20,381.2,963.3000000000001,1547.5000000000002,748.7999999999998,189.0,108.0
2019-12-21,79.20000000000002,451.80000000000007,573.3999999999999,1295.6,222.0,107.0
2019-12-22,67.8,534.5,638.4999999999999,1057.3999999999999,248.0,153.0
2019-12-23,176.6,670.8999999999999,941.7,827.4,293.0,169.0
2019-12-24,94.60000000000002,465.29999999999995,610.8000000000001,1146.4,423.0,181.0
2019-12-25,837.0999999999999,842.0000000000001,2126.0,693.5999999999999,375.0,313.0
2019-12-26,126.9,529.5000000000001,724.0000000000002,868.5000000000001,324.0,202.0
2019-12-27,990.3,889.9999999999999,2408.5,394.8999999999999,399.0,330.0
2019-12-28,369.7,751.7,1318.2999999999997,375.1,376.0,338.0
2019-12-29,182.1,672.3,951.1999999999999,537.4000000000001,386.0,334.0
2019-12-30,765.1000000000001,980.9000000000001,2154.0,94.10000000000001,454.0,420.0
2019-12-31,374.8000000000001,788.9999999999998,1363.9,256.2,548.0,425.0
2020-01-01,436.09999999999997,1035.8,1704.6000000000001,67.7,811.0,857.0
2020-01-02,70.50000000000001,506.10000000000014,613.9999999999999,945.4000000000002,236.0,172.0
2020-01-03,220.59999999999997,711.5,1049.6000000000001,967.4,236.0,167.0
2020-01-04,66.10000000000001,741.3,842.8,803.6999999999999,221.0,146.0
2020-01-05,41.50000000000001,481.2000000000001,544.9,1267.7000000000003,138.0,146.0
2020-01-06,78.6,467.6,588.9,1234.0,307.0,191.0
2020-01-07,270.1,650.0999999999999,1063.3999999999999,934.4000000000001,371.0,208.0
2020-01-08,486.1,817.8999999999999,1563.3999999999999,765.2000000000002,500.0,309.0
2020-01-09,124.4,450.09999999999997,641.3000000000001,1187.5999999999997,241.0,125.0
2020-01-10,753.4000000000001,1001.0000000000001,2155.8999999999996,744.9,190.0,158.0
2020-01-11,38.599999999999994,276.09999999999997,335.20000000000005,1526.9999999999993,344.0,165.0
2020-01-12,36.9,310.3,367.20000000000005,1404.3000000000002,195.0,111.0
2020-01-13,70.39999999999999,408.20000000000005,516.3,1346.8000000000002,289.0,133.0
2020-01-14,72.9,336.80000000000007,448.70000000000005,1471.8000000000004,338.0,153.0
2020-01-15,210.99999999999997,612.5,936.1000000000001,1179.2,274.0,133.0
2020-01-16,81.49999999999999,487.3,611.5999999999999,1110.3999999999999,345.0,162.0
2020-01-17,253.29999999999998,612.6999999999999,1000.8999999999999,1173.4,217.0,130.0
2020-01-18,182.2,953.2,1232.1999999999998,571.1999999999999,295.0,218.0
2020-01-19,821.8999999999999,1164.3,2424.2999999999997,352.99999999999994,430.0,338.0
2020-01-20,3303.0,1919.2999999999995,6983.8,42.099999999999994,874.0,693.0
2020-01-21,4375.200000000001,1997.9,8706.9,86.39999999999999,804.0,697.0
2020-01-22,848.9,1083.5,2384.9,46.4,643.0,616.0
