MeasurementDateGMT,Wandsworth - Wandsworth Town Hall: Nitric Oxide (ug/m3),Wandsworth - Wandsworth Town Hall: Nitrogen Dioxide (ug/m3),Wandsworth - Wandsworth Town Hall: Oxides of Nitrogen (ug/m3),Wandsworth - Wandsworth Town Hall: Ozone (ug/m3)
2020-03-25,563.5999999999999,1579.7,2443.8,872.1
2020-03-26,218.79999999999998,1200.2499999999998,1535.7,1223.0999999999997
2020-03-27,196.00000000000003,932.6,1233.1,1552.3
2020-03-28,84.70000000000002,469.1,598.9,1580.4
2020-03-29,60.99999999999999,302.70000000000005,396.6,1410.3999999999996
2020-03-30,218.09999999999997,710.1,1044.6999999999998,987.4999999999999
2020-03-31,153.8,805.3000000000002,1040.9,1027.0
2020-04-01,440.00000000000006,1304.6999999999998,1979.6000000000004,738.2999999999998
2020-04-02,114.2,781.3000000000001,956.4000000000001,928.0999999999999
2020-04-03,157.00000000000003,962.8999999999999,1203.7,826.6999999999999
2020-04-04,70.80000000000003,677.5000000000001,786.2000000000002,1122.6000000000001
2020-04-05,29.799999999999997,420.00000000000006,465.3,1606.3999999999999
2020-04-06,67.5,647.1999999999999,750.6999999999999,1416.6000000000001
2020-04-07,279.69999999999993,1169.3,1598.1999999999996,912.8999999999999
2020-04-08,144.69999999999996,1520.6999999999998,1742.2,1025.6
2020-04-09,281.7,1469.9999999999998,1902.0000000000002,1084.1
2020-04-10,91.80000000000001,1111.9999999999998,1252.4000000000003,1205.1999999999998
2020-04-11,153.19999999999996,1104.5999999999997,1340.2000000000003,1343.3000000000004
2020-04-12,39.7,603.8999999999999,665.1999999999999,1870.3
2020-04-13,75.1,264.09999999999997,377.9,1825.7999999999997
2020-04-14,93.20000000000002,454.49999999999994,597.0999999999999,1705.0999999999997
2020-04-15,72.1,714.7000000000002,825.9,1477.9
2020-04-16,226.19999999999996,1345.4999999999998,1691.8000000000004,960.7000000000003
2020-04-17,93.30000000000004,612.6999999999999,756.2999999999998,1310.4
2020-04-18,106.00000000000001,599.6,761.9000000000002,1065.8999999999999
2020-04-19,89.50000000000001,545.1,682.4999999999999,1463.7000000000005
2020-04-20,110.69999999999999,511.10000000000014,680.9000000000001,1584.7
2020-04-21,122.19999999999999,599.5000000000002,786.8000000000001,1632.3999999999999
2020-04-22,146.59999999999994,697.8,922.3,1647.6000000000001
2020-04-23,166.80000000000004,862.1,1118.1000000000001,1619.1000000000001
2020-04-24,148.29999999999995,954.6,1182.4,1629.6000000000001
2020-04-25,55.70000000000002,434.4,519.3999999999999,1523.4
2020-04-26,40.699999999999996,391.0999999999999,453.5000000000001,1624.1999999999998
2020-04-27,122.69999999999997,619.1,807.0,1312.1000000000001
2020-04-28,131.9,664.1,866.4999999999999,1057.1000000000001
2020-04-29,67.69999999999999,331.24999999999994,435.54999999999995,1200.3
2020-04-30,37.89999999999999,181.4,239.5,1339.7999999999993
2020-05-01,66.70000000000002,278.9,381.70000000000005,1366.3
2020-05-02,99.4,466.29999999999995,618.8,1366.2000000000003
2020-05-03,29.599999999999998,339.4,384.59999999999997,1294.9999999999995
2020-05-04,89.8,475.1,613.0999999999999,1526.1000000000004
2020-05-05,78.10000000000002,357.7999999999999,477.50000000000006,1566.0000000000005
2020-05-06,117.60000000000002,579.8000000000001,759.6,1549.8
2020-05-07,107.1,610.7,775.0000000000001,1677.0
2020-05-08,60.6,637.5000000000001,730.7,1865.0000000000002
2020-05-09,88.79999999999998,851.9999999999999,988.4,1925.4999999999998
2020-05-10,87.89999999999999,386.5,520.8,1715.5999999999997
2020-05-11,200.70000000000002,270.90000000000003,578.8000000000002,1338.1000000000001
2020-05-12,230.0,622.0999999999999,974.4999999999999,1316.9
2020-05-13,212.19999999999996,413.84999999999997,738.9,1405.2000000000003
2020-05-14,224.60000000000005,436.59999999999997,780.7,1224.3000000000002
2020-05-15,251.14999999999998,808.3000000000001,1193.9499999999996,1174.2000000000003
2020-05-16,127.89999999999998,632.8,829.6000000000001,1270.4000000000003
2020-05-17,46.59999999999999,214.20000000000002,285.9,1390.5000000000005
2020-05-18,78.5,298.35,418.29999999999995,1585.5
2020-05-19,115.5,436.00000000000006,612.9500000000002,1350.6000000000001
2020-05-20,68.19999999999999,411.9,516.6999999999999,1484.0
2020-05-21,124.90000000000003,660.9000000000001,852.5,1812.5999999999997
2020-05-22,33.49999999999999,274.2000000000001,324.8,1849.0000000000005
2020-05-23,42.199999999999996,198.29999999999998,262.6,1561.6000000000001
2020-05-24,92.39999999999999,463.8999999999999,605.1999999999999,1270.4
2020-05-25,66.1,422.3,523.3,1541.1
2020-05-26,163.89999999999998,792.5,1043.8,1484.9999999999998
2020-05-27,164.40000000000006,915.5999999999998,1167.4,1406.3000000000002
2020-05-28,115.5,531.1999999999999,708.0999999999999,1488.9999999999998
2020-05-29,136.20000000000005,692.6,901.3,1450.8000000000002
2020-05-30,121.8,645.2,831.1000000000003,1786.6999999999998
2020-05-31,84.30000000000001,497.80000000000007,626.8,1830.9
2020-06-01,159.00000000000003,707.7,951.2,1631.7000000000003
2020-06-02,241.60000000000002,1019.8000000000001,1390.6000000000004,1571.8000000000002
2020-06-03,280.90000000000003,1070.5999999999997,1501.4999999999998,1134.2999999999997
2020-06-04,247.30000000000004,709.3000000000001,1088.9999999999998,1154.2
2020-06-05,227.3,708.6000000000001,1056.8999999999999,1131.6999999999998
2020-06-06,66.25,383.54999999999995,484.9500000000001,960.3999999999999
2020-06-07,179.10000000000002,626.4,900.8000000000001,762.7
2020-06-08,354.70000000000005,841.6,1385.9999999999998,939.3
2020-06-09,135.50000000000006,722.4,929.3999999999999,1241.3
2020-06-10,112.1,618.5999999999999,790.2,1038.3
2020-06-11,228.99999999999997,848.5000000000002,1199.7999999999997,1012.0000000000002
2020-06-12,170.29999999999998,919.0000000000001,1180.1000000000001,1075.5000000000002
2020-06-13,79.4,725.1000000000003,846.9,1277.7
2020-06-14,43.999999999999986,486.50000000000006,553.7,1550.9000000000005
2020-06-15,111.19999999999999,731.2,901.9000000000002,1262.0
2020-06-16,86.79999999999998,583.9,716.9,1567.7999999999997
2020-06-17,166.0,961.9,1216.3000000000004,1221.7999999999997
2020-06-18,100.10000000000002,684.2,837.0999999999999,1634.3000000000004
2020-06-19,56.499999999999986,343.74999999999994,429.85,1575.3999999999996
2020-06-20,59.35000000000001,347.7999999999999,438.09999999999997,1341.6999999999998
2020-06-21,67.9,366.40000000000003,470.1,1357.8000000000002
2020-06-22,73.70000000000002,353.0,465.50000000000006,1459.0000000000005
2020-06-23,104.10000000000001,621.9,781.1,1753.8000000000002
2020-06-24,168.55000000000007,1116.0000000000002,1374.3,2777.3
2020-06-25,140.00000000000003,1133.1,1347.8999999999996,2996.2999999999997
2020-06-26,70.70000000000003,631.1000000000001,738.9999999999998,2633.6000000000004
2020-06-27,41.89999999999999,198.40000000000003,262.20000000000005,1616.7000000000003
2020-06-28,33.5,160.19999999999996,211.10000000000002,1641.3999999999999
2020-06-29,60.50000000000001,240.2,332.44999999999993,1528.7
2020-06-30,104.50000000000001,357.0,517.1000000000001,963.9999999999994
2020-07-01,108.5,350.45,516.5,1065.65
2020-07-02,158.90000000000006,553.5,796.8000000000001,1014.5000000000001
2020-07-03,61.09999999999999,251.70000000000002,344.99999999999994,1422.3999999999999
2020-07-04,37.0,200.19999999999996,256.4,1028.8
2020-07-05,61.3,185.39999999999995,278.59999999999997,1420.5
2020-07-06,284.09999999999997,619.9,1055.8,1155.9000000000003
2020-07-07,127.2,573.1000000000001,767.1999999999999,1188.4
2020-07-08,243.20000000000002,439.0,811.8,518.6
2020-07-09,124.89999999999999,337.29999999999995,529.0,654.5
2020-07-10,434.20000000000005,814.6,1480.4,1078.8
2020-07-11,363.99999999999994,835.1999999999997,1393.4,1043.4
2020-07-12,193.80000000000004,592.8,890.4999999999999,1855.8999999999994
2020-07-13,173.50000000000003,571.8000000000001,838.2,1649.7999999999997
2020-07-14,407.29999999999995,752.9999999999999,1377.3999999999996,980.8000000000001
2020-07-15,321.79999999999995,717.9000000000001,1211.9999999999998,837.3
2020-07-16,473.3999999999999,787.9000000000001,1513.8999999999996,732.0
2020-07-17,299.9000000000001,705.8000000000001,1165.6,1062.8999999999999
2020-07-18,183.54999999999998,450.3,731.5999999999999,1127.3000000000002
2020-07-19,239.10000000000002,533.8,901.0,1129.2
2020-07-20,370.3,707.4,1275.0,1456.9999999999998
2020-07-21,412.90000000000003,875.8000000000002,1508.4,1516.8999999999999
2020-07-22,90.0,380.90000000000003,518.5,2478.2
2020-07-23,100.65,384.4,538.3,2028.8999999999996
2020-07-24,129.2,313.90000000000003,511.59999999999997,1286.7
2020-07-25,83.00000000000001,246.29999999999995,373.8,1104.8500000000001
2020-07-26,82.6,174.7,301.4,1108.1999999999998
2020-07-27,120.95,266.49999999999994,452.45,1167.3
2020-07-28,288.9000000000001,578.8999999999999,1021.3000000000001,1158.6999999999998
2020-07-29,217.00000000000006,544.7,877.7000000000002,1479.6
2020-07-30,145.59999999999997,619.8,842.9999999999999,1867.8
2020-07-31,140.04999999999998,774.7000000000002,989.1999999999998,2576.1000000000004
2020-08-01,120.50000000000001,299.40000000000003,484.6,1391.2999999999997
2020-08-02,102.5,283.20000000000005,439.7,1508.3
2020-08-03,353.90000000000003,703.1,1245.6000000000001,1336.0
2020-08-04,106.49999999999997,374.99999999999994,538.1,1705.1000000000001
2020-08-05,71.90000000000002,200.80000000000004,310.59999999999997,1926.8
2020-08-06,133.39999999999998,477.49999999999994,681.6000000000001,1373.8999999999999
2020-08-07,302.0,1255.8,1718.8,1904.8
2020-08-08,240.70000000000002,1100.8,1469.9999999999998,2473.7999999999993
2020-08-09,103.29999999999998,542.55,701.0,3395.5000000000005
2020-08-10,123.7,673.7,863.2500000000001,3363.1
2020-08-11,146.89999999999998,1122.5,1347.3999999999996,3467.7000000000007
2020-08-12,97.99999999999994,1032.2999999999997,1182.7,4035.2
2020-08-13,205.60000000000002,913.6999999999999,1229.2,2931.6000000000004
2020-08-14,280.54999999999995,799.4499999999999,1229.75,1768.0000000000002
2020-08-15,212.60000000000002,737.6999999999999,1063.8000000000002,1163.7
2020-08-16,85.89999999999998,482.90000000000003,614.5999999999999,2125.3999999999996
2020-08-17,84.6,416.00000000000017,545.6,2327.1000000000004
2020-08-18,85.49999999999996,293.8,424.70000000000005,1732.7
2020-08-19,151.70000000000002,492.8,725.2,1034.1
2020-08-20,95.59999999999997,421.7,568.2,2113.6000000000004
2020-08-21,49.30000000000002,165.1,241.10000000000002,2410.7000000000003
2020-08-22,56.70000000000002,176.79999999999995,263.6,2297.6
2020-08-23,75.09999999999998,214.10000000000002,329.6000000000001,1843.3
2020-08-24,132.20000000000002,369.69999999999993,572.5999999999999,1523.1000000000004
2020-08-25,69.79999999999998,205.0,312.50000000000006,1784.8999999999996
2020-08-26,193.8,548.3,844.8000000000001,1564.3
2020-08-27,177.5,621.5999999999999,893.5000000000001,1000.4000000000001
2020-08-28,308.2999999999999,671.1,1143.5,1135.6000000000001
2020-08-29,210.55000000000004,443.6000000000001,766.4499999999999,1426.6
2020-08-30,195.79999999999998,553.9,853.9000000000001,1552.7999999999997
2020-08-31,433.7,995.6000000000001,1660.6999999999998,1020.5
2020-09-01,686.7999999999996,1244.2999999999997,2297.0000000000005,1026.4
2020-09-02,147.8,679.1999999999998,905.7,1729.5
2020-09-03,84.25,337.55000000000007,466.6500000000001,1407.6000000000001
2020-09-04,143.40000000000003,536.8999999999999,756.9,1404.9
2020-09-05,287.9,791.9,1233.6000000000001,1026.6999999999998
2020-09-06,225.80000000000004,754.1499999999999,1100.4500000000003,1005.3
2020-09-07,191.20000000000002,536.3000000000002,829.3999999999999,950.9000000000001
2020-09-08,194.4,494.40000000000003,792.0,1051.2499999999998
2020-09-09,354.09999999999997,731.85,1274.7999999999997,956.5999999999999
2020-09-10,406.79999999999984,1056.3000000000002,1680.4,1372.6000000000001
2020-09-11,266.1999999999999,812.2999999999998,1221.1999999999998,1245.3999999999996
2020-09-12,121.00000000000001,446.6,631.7,1677.6000000000004
2020-09-13,83.04999999999998,423.15,550.2,1587.3999999999999
2020-09-14,514.95,1374.5000000000002,2164.2,1340.7999999999995
2020-09-15,349.0,1694.6000000000001,2229.7000000000003,1433.8999999999999
2020-09-16,256.79999999999995,1058.1999999999998,1451.8999999999996,2286.6000000000004
2020-09-17,249.9,683.8000000000001,1067.3999999999999,1903.8
2020-09-18,297.69999999999993,819.0,1276.2,1664.3999999999999
2020-09-19,185.39999999999998,741.4999999999998,1024.9,2027.3
2020-09-20,145.50000000000009,740.6999999999999,963.8999999999999,2053.5
2020-09-21,460.40000000000003,1405.8,2111.6000000000004,1185.2
2020-09-22,236.70000000000007,877.2000000000002,1239.9,2066.2
2020-09-23,69.39999999999999,428.8000000000001,534.5,2144.1
2020-09-24,140.90000000000003,640.0,856.1999999999999,1456.2
2020-09-25,334.6,823.1999999999998,1335.9000000000003,1170.2
2020-09-26,212.7,578.0000000000001,904.0000000000003,1324.6999999999998
2020-09-27,171.7,590.9000000000001,854.3,1338.0
2020-09-28,426.30000000000007,1117.4999999999998,1770.6999999999998,793.1
2020-09-29,487.0999999999999,1230.2,1977.1999999999998,550.5000000000001
2020-09-30,177.3,709.9999999999999,982.2,1338.5000000000002
2020-10-01,232.40000000000003,877.7,1234.0999999999997,1214.8
2020-10-02,287.2,1025.1,1465.4999999999998,825.5999999999998
2020-10-03,132.99999999999997,756.9999999999998,961.1000000000001,1311.9999999999998
2020-10-04,61.800000000000004,394.8999999999999,489.8,1477.9999999999998
2020-10-05,135.9,598.5999999999999,807.4000000000002,1177.9
2020-10-06,108.99999999999999,513.3,680.2000000000002,1332.8999999999999
2020-10-07,232.39999999999998,808.9999999999998,1165.8000000000002,1159.8
2020-10-08,310.6,865.8,1341.6000000000004,999.1
2020-10-09,380.6,1178.3000000000002,1761.8,698.0999999999999
2020-10-10,204.1,923.4999999999999,1236.3999999999999,1004.4000000000001
2020-10-11,351.59999999999997,1094.0,1633.1999999999998,699.3000000000001
2020-10-12,323.9000000000001,1075.4000000000003,1571.8999999999996,585.9
2020-10-13,723.55,1440.3500000000001,2549.850000000001,385.20000000000005
2020-10-14,540.3999999999999,1272.4,2101.1,905.4000000000001
2020-10-15,569.4,1325.1999999999996,2198.2000000000003,886.3000000000001
2020-10-16,598.6999999999998,1615.7999999999997,2534.2,636.9000000000002
2020-10-17,373.6,1344.1,1917.1000000000001,843.8000000000001
2020-10-18,303.95,1225.9499999999998,1692.5999999999997,401.4
2020-10-19,185.49999999999997,955.1000000000001,1239.6000000000001,1308.4499999999998
2020-10-20,116.49999999999997,630.0999999999999,809.1000000000001,1391.5
2020-10-21,209.39999999999995,887.5,1208.8999999999999,1048.6000000000001
2020-10-22,172.50000000000003,814.9000000000001,1079.8,1491.9
2020-10-23,118.3,757.3000000000001,938.5000000000001,1344.4000000000003
2020-10-24,38.800000000000026,326.09999999999997,385.9,1903.9
2020-10-25,74.19999999999999,529.6999999999999,643.3,1621.8999999999996
2020-10-26,153.49999999999997,698.8,934.1000000000001,1312.4999999999998
2020-10-27,162.5,655.3000000000001,904.2000000000002,1340.3
2020-10-28,93.99999999999999,524.3000000000001,668.4,1624.1
2020-10-29,70.89999999999996,462.9,571.7,1556.9
2020-10-30,54.400000000000006,421.3,504.3,1729.7000000000003
2020-10-31,58.1,443.85,533.1,1746.8999999999999
2020-11-01,25.60000000000001,237.89999999999998,277.2,1745.0000000000002
2020-11-02,55.3,346.5,430.9,1973.9
2020-11-03,176.16315789473683,896.5052631578947,1166.7526315789473,1452.1999999999996
2020-11-04,320.9263157894736,1079.4105263157894,1572.9052631578948,216.6
2020-11-05,601.8526315789474,1022.8210526315788,1947.8105263157895,-12.3
2020-11-06,983.4078947368421,1396.463157894737,2905.181578947369,53.900000000000006
2020-11-07,1236.8999999999999,1214.4,3111.2000000000003,7.300000000000001
2020-11-08,678.2000000000002,925.3000000000002,1965.4999999999995,24.399999999999995
2020-11-09,525.4,1004.6999999999999,1810.1999999999996,269.8
2020-11-10,313.00000000000006,981.5999999999999,1461.6,615.8
2020-11-11,216.35,667.4499999999999,999.4000000000002,1108.8
2020-11-12,195.60000000000005,526.5,826.9,1985.7000000000003
2020-11-13,218.4,845.1999999999998,1180.2,1442.9999999999998
2020-11-14,47.1,360.4,432.49999999999994,1901.4999999999998
2020-11-15,18.9,209.89999999999998,238.7,2400.6
2020-11-16,62.69999999999999,362.4,458.75,1981.8
2020-11-17,45.999999999999986,299.45,369.45,2195.1000000000004
2020-11-18,61.84999999999999,318.40000000000003,412.54999999999995,1859.4000000000005
2020-11-19,360.0,910.5000000000001,1462.7,1166.0000000000005
2020-11-20,413.4999999999999,860.9,1493.9,988.7999999999998
2020-11-21,29.199999999999992,284.0,328.5,2126.1000000000004
2020-11-22,242.50000000000003,900.6000000000001,1272.4,880.3000000000001
2020-11-23,817.3999999999999,1112.3999999999999,2366.000000000001,382.90000000000003
2020-11-24,125.3,536.7,728.6999999999998,1470.6999999999991
2020-11-25,293.7,854.6,1305.2000000000003,832.7000000000003
2020-11-26,1011.6999999999999,1483.5,3035.1000000000004,170.7
2020-11-27,2148.1000000000004,1445.3999999999996,4739.099999999999,-56.0
2020-11-28,600.8,1238.75,2160.25,2.5000000000000018
2020-11-29,286.75000000000006,1163.4499999999998,1602.9,210.29999999999998
2020-11-30,258.90000000000003,745.0,1142.3,561.2
2020-12-01,552.3,1147.4,1994.4,799.8000000000001
2020-12-02,544.0,1159.1499999999999,1992.8000000000002,161.49999999999997
2020-12-03,413.5,1098.5,1732.3999999999999,766.4
2020-12-04,180.6,799.6,1076.5,1013.5
2020-12-05,234.09999999999994,920.3,1279.3999999999999,1011.1000000000003
2020-12-06,658.4,1215.5000000000002,2225.2000000000003,316.69999999999993
2020-12-07,1186.3,1504.8999999999999,3323.6,-36.0
2020-12-08,1084.1000000000001,1331.7,2994.2,-11.100000000000012
2020-12-09,376.0999999999999,1034.8,1611.6999999999996,568.2
2020-12-10,133.79999999999998,660.9999999999999,866.1000000000003,986.8
2020-12-11,381.8999999999999,1163.5,1749.7999999999995,631.4000000000001
2020-12-12,305.0,963.8000000000002,1431.1000000000001,662.9999999999999
2020-12-13,96.7,624.3999999999999,772.9999999999999,1210.1
2020-12-14,99.70000000000002,541.8,694.2,1890.3000000000006
2020-12-15,212.79999999999998,865.8000000000001,1192.1999999999998,1295.6
2020-12-16,202.39999999999998,853.8,1164.4,1221.0500000000002
2020-12-17,118.10000000000002,544.6000000000001,725.6,1554.8999999999999
2020-12-18,70.3,376.09999999999997,484.2,1609.1999999999998
2020-12-19,60.59999999999999,392.80000000000007,485.7,1812.5000000000002
2020-12-20,72.0,456.99999999999994,567.3000000000001,1784.6999999999996
2020-12-21,69.0,415.7,521.1000000000001,1427.5000000000005
2020-12-22,550.8,984.6000000000003,1829.0999999999997,741.0000000000002
2020-12-23,131.00000000000003,628.0999999999999,829.0,1340.7
2020-12-24,236.50000000000003,604.5999999999999,966.8,1665.0000000000007
2020-12-25,101.80000000000001,645.3,801.2999999999998,1416.3000000000002
2020-12-26,21.0,211.5,243.20000000000002,1912.4
2020-12-27,68.2,493.2999999999999,598.6,1655.1000000000004
2020-12-28,396.0,1057.7,1664.8000000000002,544.4000000000001
2020-12-29,469.50000000000006,1040.8,1760.9,663.3
2020-12-30,829.0999999999999,1195.6,2466.3999999999996,360.15000000000003
2020-12-31,842.3,1270.3,2561.3999999999996,288.70000000000005
2021-01-01,404.1,927.7,1547.5,346.3349403578529
2021-01-02,460.7000000000001,990.6999999999998,1697.6,3.778330019880716
2021-01-03,291.5,770.3999999999999,1217.1000000000001,8.960039761431412
2021-01-04,270.7,641.8000000000002,1057.1000000000001,14.141749502982108
2021-01-05,345.55,710.3499999999999,1239.8,19.323459244532806
2021-01-06,577.45,957.4499999999999,1842.75,24.5051689860835
2021-01-07,562.1999999999999,1185.8000000000002,2047.6000000000001,29.686878727634202
2021-01-08,811.6,1278.1000000000001,2522.9,34.86858846918489
2021-01-09,772.1999999999999,1377.0,2560.7,40.05029821073558
2021-01-10,124.90000000000002,749.1000000000001,940.4000000000001,45.232007952286295
2021-01-11,63.050000000000004,443.9999999999999,540.8999999999999,50.41371769383699
2021-01-12,518.4000000000001,1220.5,2015.3000000000004,55.59542743538767
2021-01-13,559.4999999999999,1077.6000000000001,1935.4,60.777137176938375
2021-01-14,410.30000000000007,1167.7000000000003,1796.9,65.95884691848909
2021-01-15,1125.0,1349.4999999999998,3074.2999999999997,71.14055666003978
2021-01-16,212.10000000000005,849.6,1175.2,76.32226640159045
2021-01-17,175.70000000000002,820.7999999999998,1090.4,81.50397614314116
2021-01-18,119.7,565.7,749.6000000000001,86.68568588469188
2021-01-19,31.9,234.5,283.3,91.86739562624255
2021-01-20,27.5,241.20000000000002,283.0,97.04910536779323
2021-01-21,93.54999999999998,516.3000000000001,659.5999999999999,102.23081510934395
2021-01-22,214.79999999999995,767.5999999999999,1097.2000000000005,107.41252485089466
2021-01-23,454.3,1075.0,1772.1000000000004,112.59423459244533
2021-01-24,237.7,1107.4,1472.1999999999998,117.77594433399602
2021-01-25,326.90000000000003,1110.5,1612.3,122.95765407554673
2021-01-26,491.79999999999995,951.3000000000001,1705.6000000000001,128.13936381709743
2021-01-27,267.8500000000001,905.85,1316.1499999999999,133.32107355864812
2021-01-28,100.0,488.55000000000007,641.8000000000001,138.50278330019881
2021-01-29,185.30000000000004,651.8,936.3000000000001,143.6844930417495
2021-01-30,141.2,659.1,875.0999999999999,148.86620278330022
2021-01-31,189.10000000000002,771.8999999999999,1062.2,154.04791252485091
2021-02-01,536.8999999999999,1069.1000000000001,1892.4999999999995,159.2296222664016
2021-02-02,83.20000000000002,449.7,577.3000000000001,164.4113320079523
2021-02-03,226.89999999999995,779.3000000000002,1127.1,169.59304174950302
2021-02-04,170.2,818.8500000000001,1079.9999999999995,174.7747514910537
2021-02-05,176.24999999999997,683.4499999999999,953.1500000000001,179.9564612326044
2021-02-06,405.49999999999994,884.8,1506.8,185.1381709741551
2021-02-07,113.19999999999999,325.6,499.5,190.3198807157058
2021-02-08,244.34999999999997,507.05,881.4499999999999,195.5015904572565
2021-02-09,180.39999999999998,659.2,935.8000000000001,200.6833001988072
2021-02-10,330.8,753.3,1260.1999999999998,205.8650099403579
2021-02-11,86.80204081632655,473.09693877551024,605.8005102040818,211.0467196819086
2021-02-12,0.6612244897959185,116.60816326530612,117.76530612244899,216.22842942345932
2021-02-13,1.8367346938775513,114.84489795918368,118.05918367346939,221.41013916500998
2021-02-14,3.0122448979591834,113.08163265306123,118.3530612244898,226.59184890656067
2021-02-15,4.187755102040817,111.31836734693879,118.64693877551022,231.7735586481114
2021-02-16,5.363265306122449,109.55510204081632,118.94081632653061,236.95526838966208
2021-02-17,6.538775510204082,107.79183673469387,119.23469387755102,242.1369781312128
2021-02-18,7.714285714285715,106.02857142857141,119.52857142857141,247.3186878727635
2021-02-19,8.889795918367348,104.26530612244898,119.82244897959185,252.50039761431418
2021-02-20,58.99387755102042,227.5091836734694,318.0984693877551,257.68210735586484
2021-02-21,94.70000000000002,593.6999999999999,738.9,262.86381709741556
2021-02-22,264.1,1034.8000000000002,1439.9000000000003,268.0455268389663
2021-02-23,73.59999999999997,303.1999999999999,415.99999999999994,273.22723658051694
2021-02-24,59.300000000000004,246.60000000000005,337.4999999999999,278.4089463220676
2021-02-25,320.50000000000006,1197.4,1688.3999999999999,283.5906560636183
2021-02-26,944.4,1490.3999999999999,2938.0,288.7723658051691
2021-02-27,886.8000000000002,1296.1000000000001,2655.8999999999996,293.95407554671976
2021-02-28,200.70000000000002,931.4000000000001,1239.2000000000003,299.1357852882704
2021-03-01,358.61802244039274,1059.5296633941093,1608.9291725105188,304.31749502982103
2021-03-02,266.81739130434784,1547.7391304347825,1957.408695652174,309.4992047713718
2021-03-03,263.7475455820477,1536.1868162692847,1941.0092566619917,314.6809145129226
2021-03-04,260.6776998597475,1524.6345021037866,1924.6098176718092,319.86262425447325
2021-03-05,257.60785413744736,1513.0821879382888,1908.2103786816272,325.0443339960239
2021-03-06,254.53800841514726,1501.5298737727908,1891.8109396914442,330.22604373757457
2021-03-07,251.4681626928471,1489.977559607293,1875.4115007012622,335.40775347912535
2021-03-08,248.39831697054697,1478.4252454417951,1859.01206171108,340.58946322067607
2021-03-09,245.32847124824684,1466.8729312762973,1842.6126227208977,345.77117296222673
2021-03-10,242.25862552594674,1455.3206171107993,1826.2131837307154,350.9528827037774
2021-03-11,239.18877980364655,1443.7683029453015,1809.813744740533,356.1345924453281
2021-03-12,236.11893408134642,1432.2159887798036,1793.4143057503509,361.31630218687883
2021-03-13,233.0490883590463,1420.6636746143058,1777.0148667601684,366.4980119284295
2021-03-14,229.97924263674616,1409.111360448808,1760.615427769986,371.6797216699802
2021-03-15,226.90939691444603,1397.55904628331,1744.2159887798036,376.8614314115309
2021-03-16,223.83955119214588,1386.0067321178121,1727.8165497896214,382.0431411530816
2021-03-17,220.76970546984572,1374.454417952314,1711.4171107994391,387.22485089463225
2021-03-18,217.6998597475456,1362.9021037868163,1695.0176718092566,392.4065606361829
2021-03-19,214.6300140252455,1351.3497896213187,1678.6182328190746,397.5882703777337
2021-03-20,211.5601683029453,1339.7974754558204,1662.218793828892,402.76998011928436
2021-03-21,208.49032258064514,1328.2451612903224,1645.8193548387096,407.9516898608351
2021-03-22,205.42047685834504,1316.6928471248245,1629.4199158485274,413.13339960238574
2021-03-23,202.35063113604488,1305.1405329593267,1613.020476858345,418.31510934393646
2021-03-24,199.28078541374475,1293.588218793829,1596.6210378681628,423.4968190854872
2021-03-25,196.2109396914446,1282.035904628331,1580.2215988779803,428.6785288270379
2021-03-26,193.14109396914446,1270.483590462833,1563.8221598877983,433.8602385685885
2021-03-27,190.07124824684433,1258.9312762973352,1547.4227208976158,439.0419483101392
2021-03-28,187.00140252454418,1247.3789621318374,1531.0232819074333,444.2236580516899
2021-03-29,183.93155680224405,1235.8266479663394,1514.623842917251,449.40536779324066
2021-03-30,180.86171107994394,1224.2743338008413,1498.2244039270688,454.58707753479143
2021-03-31,329.2849929873773,1421.2751051893406,1924.140883590463,459.76878727634204
2021-04-01,411.09999999999997,741.1000000000003,1371.1,464.9504970178927
2021-04-02,170.04999999999998,296.29999999999995,557.0500000000001,470.1322067594435
2021-04-03,175.7,318.6,588.3000000000001,475.31391650099414
2021-04-04,123.50000000000006,413.3,602.8000000000001,480.4956262425448
2021-04-05,144.7,287.3,509.3999999999999,485.6773359840955
2021-04-06,332.00000000000006,620.1,1129.4,490.8590457256462
2021-04-07,335.79999999999995,737.1000000000001,1252.0,496.04075546719696
2021-04-08,82.3,303.4000000000001,430.0000000000001,501.2224652087476
2021-04-09,158.00000000000003,442.30000000000007,684.4,506.4041749502983
2021-04-10,139.5,457.6000000000001,671.6999999999999,511.58588469184895
2021-04-11,173.20000000000002,519.6,785.5,516.7675944333996
2021-04-12,379.00000000000006,933.7,1514.8,521.9493041749504
2021-04-13,587.1999999999998,1033.2000000000003,1933.8999999999999,527.131013916501
2021-04-14,394.4,843.8000000000001,1448.3999999999999,532.3127236580518
2021-04-15,294.59999999999997,696.7,1148.4,537.4944333996025
2021-04-16,281.8999999999999,759.9,1192.9000000000003,542.676143141153
2021-04-17,196.90000000000006,586.6000000000001,888.7,547.8578528827039
2021-04-18,183.60000000000002,657.4000000000001,939.2000000000003,553.0395626242546
2021-04-19,221.35,705.3,1045.0,558.2212723658054
2021-04-20,301.20000000000005,938.2000000000002,1400.1000000000001,563.4029821073559
2021-04-21,196.30000000000004,760.4000000000001,1061.0,568.5846918489066
2021-04-22,185.0,428.7999999999999,712.7,573.7664015904575
2021-04-23,183.3999999999999,622.4,903.7000000000002,578.9481113320081
