MeasurementDateGMT,Sutton - Beddington Lane north: Nitric Oxide (ug/m3),Sutton - Beddington Lane north: Nitrogen Dioxide (ug/m3),Sutton - Beddington Lane north: Oxides of Nitrogen (ug/m3),Sutton - Beddington Lane north: PM10 Particulate (ug/m3),Sutton - Beddington Lane north: PM2.5 Particulate (ug/m3)
2019-02-12,1377.8,1388.1,3501.0000000000005,786.0,231.0
2019-02-13,1385.6,1592.5000000000002,3716.5,964.0,336.0
2019-02-14,2051.2999999999997,1602.4999999999998,4747.599999999999,1266.0,591.0
2019-02-15,1511.4,1656.1,3973.499999999999,1512.0,728.0
2019-02-16,597.1,1169.5,2085.1000000000004,1106.0,662.0
2019-02-17,584.1999999999999,1188.9,2084.7000000000003,867.0,446.0
2019-02-18,1050.2,1346.6999999999998,2957.2999999999997,648.0,225.0
2019-02-19,762.0999999999999,1008.4,2177.0000000000005,691.0,153.0
2019-02-20,1085.2,1531.8999999999999,3195.8,774.0,254.0
2019-02-21,695.1,1109.1000000000004,2175.1,838.5,329.0
2019-02-22,778.4999999999998,1135.4,2328.8,812.0,405.0
2019-02-23,716.6999999999999,1065.5,2164.2999999999997,909.0,642.0
2019-02-24,1171.8000000000002,1224.9000000000003,3021.4,996.0,790.0
2019-02-25,1729.1000000000001,1607.6000000000001,4258.5,1185.0,801.0
2019-02-26,2143.4000000000005,1801.3,5087.699999999999,1333.0,701.0
2019-02-27,2850.0000000000014,1757.8999999999999,6128.099999999999,1948.0,1022.0
2019-02-28,393.90000000000003,977.7,1581.6000000000004,853.0,514.0
2019-03-01,691.4999999999999,1107.4999999999998,2168.0,1010.0,463.0
2019-03-02,199.20000000000002,494.0,799.3999999999997,479.0,187.0
2019-03-03,92.19999999999999,237.9,379.2999999999999,253.0,120.0
2019-03-04,293.6000000000001,476.6999999999999,926.8000000000001,347.0,76.0
2019-03-05,378.80000000000007,662.5,1243.2,511.0,136.0
2019-03-06,381.1,837.9000000000002,1422.2999999999997,484.0,201.0
2019-03-07,224.60000000000008,361.99999999999994,706.2999999999998,322.0,120.0
2019-03-08,423.9999999999999,609.45,1259.4499999999998,401.5,136.0
2019-03-09,122.8,282.2,470.5000000000001,539.0,200.0
2019-03-10,71.9,218.8,329.9,208.0,105.0
2019-03-11,286.0,474.5,913.4,477.0,84.0
2019-03-12,325.3,551.3,1049.6000000000004,248.0,83.0
2019-03-13,218.4,348.2,682.4,566.5,151.0
2019-03-14,220.49999999999994,425.80000000000007,763.5999999999998,359.0,108.0
2019-03-15,165.00000000000003,256.4,509.80000000000007,227.0,74.0
2019-03-16,93.7,152.2,295.69999999999993,359.0,124.0
2019-03-17,91.89999999999999,234.99999999999997,375.79999999999995,194.0,83.0
2019-03-18,640.6,998.0999999999999,1980.4,637.0,178.0
2019-03-19,561.8000000000001,844.1,1705.7000000000003,666.0,273.0
2019-03-20,397.15000000000003,626.8000000000001,1235.8,561.0,245.0
2019-03-21,564.4000000000001,816.6999999999999,1682.7,589.0,230.0
2019-03-22,454.70000000000005,739.5999999999999,1437.0,611.0,330.0
2019-03-23,122.6,564.9000000000001,752.8000000000001,336.0,322.0
2019-03-24,311.90000000000003,729.9,1208.9,336.0,335.0
2019-03-25,246.60000000000005,682.3,1060.4,420.0,150.0
2019-03-26,808.9,1288.7,2529.3,900.0,365.0
2019-03-27,807.4000000000001,1383.6999999999998,2622.2000000000003,878.0,338.0
2019-03-28,786.9999999999998,1262.8000000000002,2469.7999999999997,931.0,436.0
2019-03-29,765.4999999999999,1377.5,2551.1,1228.0,632.0
2019-03-30,681.5999999999999,1076.1000000000001,2121.0999999999995,1297.0,911.0
2019-03-31,24.900000000000002,411.49999999999994,449.69999999999993,809.0,574.0
2019-04-01,83.6,560.6,688.2999999999998,574.0,220.0
2019-04-02,668.5999999999999,953.3000000000001,1978.5000000000007,798.0,415.0
2019-04-03,805.9999999999999,1162.2999999999997,2398.2999999999997,608.0,317.0
2019-04-04,249.24999999999997,686.4000000000001,1068.95,417.0,146.0
2019-04-05,135.09999999999997,641.0000000000001,848.3000000000002,709.0,265.0
2019-04-06,46.800000000000004,572.6,644.2999999999998,521.0,392.0
2019-04-07,112.89999999999999,587.2,760.0999999999999,1169.0,1036.0
2019-04-08,664.9,1207.9,2226.4000000000005,1439.0,1057.0
2019-04-09,114.4,719.0,893.8,954.0,761.0
2019-04-10,58.400000000000006,410.99999999999994,500.7000000000001,473.0,238.0
2019-04-11,127.5,560.7000000000002,756.2,421.0,225.0
2019-04-12,567.9000000000002,766.1,1637.4000000000003,549.0,277.0
2019-04-13,144.39999999999998,664.3,886.1,383.0,265.0
2019-04-14,129.60000000000002,593.9,792.8999999999999,533.0,384.0
2019-04-15,111.6,812.5000000000001,983.1999999999999,1148.0,730.0
2019-04-16,639.0000000000001,1502.3,2482.3999999999996,1505.0,1133.0
2019-04-17,710.8999999999999,1031.1,2120.6,1529.0,1081.0
2019-04-18,137.49999999999997,1073.0,1283.5,1355.0,1079.0
2019-04-19,206.40000000000006,1122.0,1438.1000000000004,1016.0,739.0
2019-04-20,174.70000000000005,804.6,1072.1000000000004,901.0,656.0
2019-04-21,102.8,931.0000000000001,1088.3000000000002,1007.0,710.0
2019-04-22,68.10000000000001,1018.6,1122.8,1345.0,1069.0
2019-04-23,124.60000000000001,1286.3,1477.0000000000002,1253.0,836.0
2019-04-24,308.8,971.6,1445.2,1045.0,480.0
2019-04-25,324.2,900.0999999999999,1397.4,377.85365853658527,132.0
2019-04-26,487.50000000000006,939.9000000000001,1687.1000000000001,457.14634146341473,155.0
2019-04-27,100.8,244.9,399.4,445.0,133.0
2019-04-28,81.1,354.5,479.29999999999995,303.0,127.0
2019-04-29,148.49999999999997,687.1999999999999,914.6999999999999,430.0,308.0
2019-04-30,306.90000000000003,812.8000000000002,1283.0000000000002,630.0,381.0
2019-05-01,421.5000000000001,895.3,1541.1000000000006,662.0,334.0
2019-05-02,346.9,725.5999999999999,1257.5999999999997,408.0,174.5
2019-05-03,551.9000000000001,808.9,1654.7,500.0,245.0
2019-05-04,97.39999999999999,302.30000000000007,452.20000000000005,334.0,92.0
2019-05-05,109.1,434.0,601.2,436.0,173.0
2019-05-06,120.40000000000002,376.40000000000003,560.6999999999999,300.0,137.0
2019-05-07,456.1,918.2,1618.0,652.0,201.0
2019-05-08,320.19999999999993,698.4000000000001,1188.9,447.0,127.0
2019-05-09,477.4999999999999,741.9999999999999,1474.1000000000001,421.0,182.0
2019-05-10,461.3,829.4,1536.6,622.0,231.0
2019-05-11,226.00000000000003,590.9000000000001,937.9,549.0,324.0
2019-05-12,229.3,432.3,783.8000000000002,306.0,150.0
2019-05-13,311.09999999999985,567.8,1044.9999999999998,336.0,105.0
2019-05-14,128.1,455.4,652.0999999999999,355.0,164.0
2019-05-15,128.39999999999998,584.1000000000001,780.6999999999999,571.0,320.0
2019-05-16,84.19999999999999,449.9,579.0000000000001,468.0,249.0
2019-05-17,41.1,441.40000000000003,504.20000000000005,490.0,259.0
2019-05-18,179.0,827.5000000000002,1101.3999999999999,597.0,454.0
2019-05-19,304.00000000000006,763.0000000000001,1229.3000000000002,662.0,489.0
2019-05-20,406.70000000000005,924.0000000000001,1547.6999999999998,713.0,387.0
2019-05-21,337.09999999999997,811.4999999999999,1328.8000000000002,470.0,199.0
2019-05-22,320.7000000000001,1008.3000000000001,1500.1000000000001,480.0,174.0
2019-05-23,426.0,958.8,1611.8000000000004,546.0,187.0
2019-05-24,355.59999999999997,726.5,1271.8000000000002,618.0,249.0
2019-05-25,148.79999999999998,413.90000000000003,642.3000000000002,343.0,203.0
2019-05-26,90.3,184.9,323.50000000000006,270.0,197.0
2019-05-27,82.6,184.20000000000005,311.00000000000006,322.0,201.0
2019-05-28,326.4,574.5000000000001,1074.6999999999998,314.0,178.0
2019-05-29,521.7999999999998,807.7,1608.0,407.0,248.0
2019-05-30,304.7,352.8,819.5000000000001,461.0,257.0
2019-05-31,449.09999999999997,513.8000000000001,1201.9999999999998,324.0,210.0
2019-06-01,273.99999999999994,668.5000000000001,1088.1,348.0,257.0
2019-06-02,102.3,434.2,591.2999999999998,351.0,263.0
2019-06-03,283.6,483.29999999999995,917.4,491.0,248.0
2019-06-04,183.20000000000002,642.9999999999999,923.8000000000001,410.0,290.0
2019-06-05,469.20000000000005,745.5000000000001,1464.6999999999998,457.0,264.0
2019-06-06,370.20000000000005,707.9,1275.4,387.0,200.0
2019-06-07,133.29999999999998,584.5,788.9999999999999,334.0,288.0
2019-06-08,137.29999999999998,222.39999999999998,432.8999999999999,258.0,218.0
2019-06-09,177.50000000000003,487.09999999999997,759.3000000000001,243.0,197.0
2019-06-10,321.99999999999994,785.6000000000001,1279.1,207.0,208.0
2019-06-11,389.00000000000006,614.5999999999999,1210.6500000000003,262.5,217.5
2019-06-12,168.4,573.4,831.5,213.0,232.0
2019-06-13,482.00000000000006,756.1,1495.1,403.0,278.0
2019-06-14,464.70000000000005,855.6999999999998,1568.0000000000005,432.0,259.0
2019-06-15,273.3,686.8,1105.7999999999997,343.0,242.0
2019-06-16,161.4,373.09999999999997,620.9000000000002,284.0,258.0
2019-06-17,371.30000000000007,623.5999999999999,1192.8,430.0,267.0
2019-06-18,361.80000000000007,860.6,1415.4,455.0,338.0
2019-06-19,447.90000000000003,715.9,1402.9,626.0,440.0
2019-06-20,298.5,391.7,849.3000000000003,368.0,261.0
2019-06-21,321.4000000000001,502.20000000000005,994.8000000000002,380.0,221.0
2019-06-22,145.0,474.3,696.8,345.0,252.0
2019-06-23,36.89999999999999,490.00000000000006,546.6,788.0,595.0
2019-06-24,425.9999999999999,957.0000000000001,1610.0,869.0,559.0
2019-06-25,242.60000000000002,644.8999999999999,1016.5,599.0,480.0
2019-06-26,38.40000000000001,187.2,246.29999999999998,436.0,344.0
2019-06-27,50.900000000000006,146.10000000000002,224.24999999999994,446.0,251.5
2019-06-28,47.60000000000001,215.50000000000003,288.3,616.0,244.0
2019-06-29,90.30000000000001,505.70000000000005,643.9,704.0,403.0
2019-06-30,61.0,144.09999999999997,237.79999999999998,455.0,192.0
2019-07-01,235.20000000000002,316.3,676.8,333.0,127.0
2019-07-02,193.8,392.00000000000006,689.7,429.0,164.0
2019-07-03,138.2,394.79999999999995,606.7000000000002,419.0,186.0
2019-07-04,321.2,731.4000000000001,1223.6,490.0,182.0
2019-07-05,243.90000000000003,620.1999999999997,993.9000000000001,798.5,247.0
2019-07-06,114.39999999999999,366.0,541.1999999999998,443.0,172.0
2019-07-07,52.7,222.09999999999997,302.9,454.5,165.5
2019-07-08,145.4,389.20000000000005,612.0999999999999,517.5,163.0
2019-07-09,304.40000000000003,676.5,1143.8999999999996,748.5,199.0
2019-07-10,303.3,594.5000000000001,1059.3999999999999,751.5,274.5
2019-07-11,248.35000000000002,486.65000000000003,867.5499999999997,505.5,203.5
2019-07-12,188.60000000000005,353.9,643.5,395.5,139.5
2019-07-13,73.59999999999997,264.5,377.3,291.0,143.0
2019-07-14,26.8,178.5,219.20000000000002,260.5,141.0
2019-07-15,64.60000000000001,232.79999999999998,332.5999999999999,199.0,90.5
2019-07-16,232.65000000000003,544.0500000000001,901.1500000000001,511.0,210.0
2019-07-17,271.5,667.1999999999999,1083.6,724.0,277.0
2019-07-18,290.9,450.7999999999999,896.5,434.0,208.0
2019-07-19,404.55,596.7000000000002,1217.0500000000004,384.0,180.0
2019-07-20,116.60000000000002,196.59999999999994,375.40000000000003,246.0,100.0
2019-07-21,94.40000000000002,209.6,354.8,261.0,147.0
2019-07-22,289.09999999999997,363.59999999999997,806.8,564.0,225.0
2019-07-23,190.90000000000003,464.29999999999995,757.4000000000001,881.0,273.0
2019-07-24,210.70000000000002,608.5000000000001,931.1,657.0,270.0
2019-07-25,101.69999999999999,777.8000000000001,933.1500000000001,954.0,335.0
2019-07-26,316.00000000000006,572.1500000000001,1056.9999999999998,723.0,272.5
2019-07-27,193.49999999999997,495.8999999999999,792.7,322.0,181.0
2019-07-28,79.29999999999998,197.8,319.0999999999999,332.0,170.0
2019-07-29,277.6,618.3,1044.0,448.0,156.0
2019-07-30,189.1,504.59999999999997,794.1,540.0,202.5
2019-07-31,262.6,372.1000000000001,774.7000000000002,476.0,197.07500000000002
2019-08-01,283.40000000000003,561.3,995.5999999999999,539.0,176.70000000000002
2019-08-02,143.80000000000004,461.7999999999999,682.0999999999999,500.0,195.725
2019-08-03,86.4,463.8,596.3,374.0,186.0
2019-08-04,71.30000000000001,461.4,570.7,420.0,202.0
2019-08-05,326.29999999999995,543.4,1043.5,458.0,184.0
2019-08-06,343.80000000000007,504.5,1031.5,787.0,387.0
2019-08-07,311.95,418.7999999999999,896.9499999999999,424.5,141.0
2019-08-08,302.90000000000003,561.7999999999998,1026.0,422.0,148.0
2019-08-09,238.89999999999995,491.79999999999995,858.1999999999997,522.0,226.0
2019-08-10,106.89999999999996,161.10000000000002,325.1000000000001,665.0,295.0
2019-08-11,110.99999999999999,206.29999999999998,376.0,506.0,213.0
2019-08-12,480.00000000000006,707.6,1443.9999999999998,423.0,220.0
2019-08-13,335.80000000000007,487.7,1002.1999999999999,383.0,165.0
2019-08-14,440.6000000000001,819.3,1494.7,362.0,202.0
2019-08-15,213.20000000000005,349.1,676.6000000000001,405.0,198.0
2019-08-16,469.9000000000001,707.6000000000001,1428.3999999999999,453.0,232.0
2019-08-17,174.29999999999998,253.70000000000002,520.5000000000001,446.0,250.0
2019-08-18,108.69999999999999,262.6,429.70000000000005,372.0,224.0
2019-08-19,296.80000000000007,422.80000000000007,877.8000000000001,456.0,180.0
2019-08-20,293.09999999999997,570.6,1019.6,477.0,201.0
2019-08-21,403.59999999999997,823.6000000000001,1442.5999999999997,637.0,265.0
2019-08-22,345.26874999999995,711.3562500000002,1240.34375,424.0,188.0
2019-08-23,360.1781249999999,768.9093750000002,1321.0406249999999,470.0,219.0
2019-08-24,321.92812499999997,816.1593750000003,1309.7906249999999,743.0,547.0
2019-08-25,283.678125,863.4093750000003,1298.5406249999999,938.0,729.0
2019-08-26,245.42812500000008,910.6593750000004,1287.2906249999999,687.0,487.0
2019-08-27,176.66875000000002,948.5562499999999,1219.5437500000003,914.5,518.5
2019-08-28,301.2,616.8,1078.4,405.0,179.0
2019-08-29,240.39999999999998,439.3999999999999,807.8,345.0,149.0
2019-08-30,322.7,745.4999999999999,1239.6,471.0,184.0
2019-08-31,182.2,471.59999999999997,751.2,389.0,208.0
2019-09-01,124.49999999999997,399.8,590.8999999999999,261.0,137.0
2019-09-02,372.5999999999999,583.0000000000001,1153.9999999999998,378.0,150.0
2019-09-03,274.29999999999995,457.49999999999994,878.4000000000001,335.0,98.0
2019-09-04,261.7,399.0500000000001,800.1,268.0,138.0
2019-09-05,321.59999999999997,628.3,1121.3999999999999,333.0,128.0
2019-09-06,446.79999999999995,655.4,1340.4999999999998,402.0,157.0
2019-09-07,158.4,453.5,696.8000000000001,292.0,161.0
2019-09-08,177.29999999999995,592.6000000000001,864.3000000000001,284.0,183.0
2019-09-09,251.19999999999996,888.1999999999999,1273.2999999999997,385.0,210.0
2019-09-10,683.3000000000001,857.8999999999999,1905.3999999999999,492.0,240.0
2019-09-11,348.4,423.80000000000007,958.2999999999998,320.0,132.0
2019-09-12,348.80000000000007,399.50000000000006,934.4,395.0,149.0
2019-09-13,124.10000000000001,432.6,623.2000000000002,300.0,153.0
2019-09-14,292.70000000000005,761.1,1209.5000000000002,433.0,249.0
2019-09-15,125.7,556.9000000000001,750.1000000000001,326.0,201.0
2019-09-16,423.09999999999997,626.8000000000001,1275.6000000000004,441.0,279.0
2019-09-17,253.20000000000002,538.4000000000001,926.7000000000002,339.0,168.0
2019-09-18,447.95000000000005,631.8500000000001,1319.2,463.0,190.0
2019-09-19,519.0000000000001,757.0000000000001,1552.7999999999997,456.0,193.0
2019-09-20,156.6,684.0,924.3999999999999,525.0,231.0
2019-09-21,53.20000000000001,746.1,827.5000000000002,572.0,303.0
2019-09-22,143.9,603.5,824.5,311.0,186.0
2019-09-23,392.4000000000001,653.7,1255.4,301.0,121.0
2019-09-24,412.69999999999993,597.4000000000001,1230.2,244.0,135.0
2019-09-25,381.2,541.7,1126.2,222.0,117.0
2019-09-26,380.00000000000006,502.80000000000007,1085.1,324.0,160.0
2019-09-27,408.6,511.0999999999998,1137.2999999999995,385.0,168.0
2019-09-28,175.8,371.6,641.4,299.0,101.0
2019-09-29,107.3,251.7,416.1000000000001,131.0,102.0
2019-09-30,553.9,693.6999999999997,1543.0,319.0,124.0
2019-10-01,462.0,608.0,1316.6000000000001,346.0,164.0
2019-10-02,632.4000000000001,758.1000000000001,1727.5,337.0,161.0
2019-10-03,859.9999999999998,741.6500000000003,2060.3999999999996,436.0,229.0
2019-10-04,466.90000000000003,636.1,1352.1999999999998,515.0,217.0
2019-10-05,204.69999999999996,583.9000000000002,897.5999999999999,421.0,302.0
2019-10-06,96.39999999999999,285.7,433.1,222.0,173.0
2019-10-07,696.5,735.1000000000001,1803.0999999999997,306.0,142.0
2019-10-08,386.5,445.7,1038.8,512.0,202.0
2019-10-09,349.4,449.2999999999999,985.0000000000001,362.0,114.0
2019-10-10,334.7,396.3,909.4000000000001,439.0,150.0
2019-10-11,263.29999999999995,370.50000000000006,774.7999999999998,200.0,150.0
2019-10-12,242.6,612.0,983.9,159.0,100.0
2019-10-13,144.7,435.6,657.4000000000002,228.0,123.0
2019-10-14,150.99999999999997,615.1999999999998,847.4000000000001,282.0,153.0
2019-10-15,551.9999999999999,690.6000000000001,1536.7000000000003,343.0,153.0
2019-10-16,484.0454545454546,712.2363636363636,1454.609090909091,368.0,128.0
2019-10-17,534.2545454545455,875.5136363636364,1695.340909090909,179.0,46.0
2019-10-18,390.8,538.3000000000001,1137.5999999999997,319.0,98.0
2019-10-19,259.7,528.6999999999999,926.7999999999998,297.0,102.0
2019-10-20,309.4,460.79999999999995,935.4000000000001,283.0,179.0
2019-10-21,238.10000000000002,579.9,945.0999999999999,300.0,87.0
2019-10-22,1134.6000000000001,886.1999999999999,2626.0000000000005,548.0,236.0
2019-10-23,781.4000000000001,901.8,2099.6000000000004,529.0,351.0
2019-10-24,1157.0,939.3999999999997,2713.9,571.0,435.0
2019-10-25,393.29999999999995,550.3,1153.7000000000003,251.0,96.0
2019-10-26,139.09999999999997,328.09999999999997,541.2,288.0,137.0
2019-10-27,503.1,626.4,1397.6000000000001,446.0,327.0
2019-10-28,1183.8000000000004,822.4000000000001,2637.2,707.0,551.0
2019-10-29,46.300000000000004,603.8,674.8000000000001,201.0,76.0
2019-10-30,76.60000000000001,663.9999999999999,781.4999999999999,481.0,314.0
2019-10-31,417.09999999999997,782.4500000000002,1422.1000000000001,755.5,647.0
2019-11-01,391.20000000000005,680.0,1279.9999999999995,213.0,181.0
2019-11-02,213.6,290.40000000000003,617.5,274.0,140.0
2019-11-03,285.1,602.1999999999999,1039.6000000000001,304.0,169.0
2019-11-04,732.7,901.5999999999998,2025.6999999999996,337.0,192.0
2019-11-05,539.9,865.0999999999999,1693.0,465.0,244.0
2019-11-06,676.7,885.3000000000002,1923.1,681.0,337.0
2019-11-07,377.00000000000006,721.5,1299.2999999999997,311.0,113.0
2019-11-08,1293.4,1061.0,3044.6,578.0,311.0
2019-11-09,323.8999999999999,676.3000000000002,1173.2,361.0,243.0
2019-11-10,404.2,594.0000000000001,1214.2,538.0,399.0
2019-11-11,331.65000000000003,649.55,1158.45,363.0,182.0
2019-11-12,319.2,528.9,1018.6000000000001,291.0,97.0
2019-11-13,512.9000000000001,801.2,1587.7,554.0,168.0
2019-11-14,340.4000000000001,964.2000000000002,1486.1000000000001,276.0,134.0
2019-11-15,318.0,761.4000000000001,1248.8999999999999,450.0,249.0
2019-11-16,455.7,750.1999999999999,1449.0000000000002,490.0,287.0
2019-11-17,1875.1000000000001,973.0,3847.9999999999995,925.0,708.0
2019-11-18,1145.9,1075.2,2832.1000000000004,673.0,211.0
2019-11-19,1560.5000000000005,1216.3,3609.2999999999997,816.0,355.0
2019-11-20,165.99999999999994,735.9,990.5000000000001,742.0,261.0
2019-11-21,159.6,679.0000000000001,924.1999999999999,755.0,499.0
2019-11-22,153.80000000000004,847.9000000000001,1084.2000000000003,514.0,164.0
2019-11-23,238.9,768.0,1134.0000000000002,505.0,270.0
2019-11-24,652.1,648.9999999999999,1648.4999999999998,562.0,322.0
2019-11-25,292.2,698.5000000000002,1146.6000000000004,449.0,143.0
2019-11-26,294.9000000000001,858.8,1311.2000000000003,420.0,126.0
2019-11-27,548.0000000000001,950.0000000000001,1790.2000000000003,433.0,126.0
2019-11-28,562.0500000000001,742.35,1603.95,515.0,204.0
2019-11-29,2178.0,1298.8999999999996,4638.8,809.0,361.0
2019-11-30,898.0000000000001,1142.1,2519.2000000000003,627.0,422.0
2019-12-01,125.00000000000003,568.7,760.2,432.0,197.0
2019-12-02,2320.7,1486.3,5044.900000000001,828.0,554.0
2019-12-03,1370.0000000000002,1274.6000000000001,3375.2,660.0,351.0
2019-12-04,3400.5,1415.8999999999999,6630.099999999999,942.0,595.0
2019-12-05,1876.5000000000002,934.1,3811.8,751.0,471.0
2019-12-06,196.4,383.09999999999997,683.8000000000001,359.0,154.0
2019-12-07,178.49999999999997,367.1999999999999,640.7,482.0,177.0
2019-12-08,69.1,179.10000000000002,284.90000000000003,524.0,175.0
2019-12-09,655.0000000000001,763.9999999999999,1768.2,698.0,230.0
2019-12-10,327.9,674.6999999999999,1177.6000000000001,508.0,209.0
2019-12-11,714.868,985.5039999999998,2081.884,467.0,169.5
2019-12-12,351.73199999999997,819.696,1358.9159999999997,334.0,65.0
2019-12-13,268.7,521.5,933.0999999999999,502.0,179.0
2019-12-14,148.90000000000003,484.4,713.1999999999999,503.0,188.0
2019-12-15,126.69999999999996,397.1,591.1,451.0,193.0
2019-12-16,669.1999999999999,1318.8999999999999,2345.0,442.0,245.0
2019-12-17,803.9000000000001,1318.7999999999997,2550.9,433.0,352.0
2019-12-18,289.2499999999999,866.9,1310.9000000000003,401.0,269.5
2019-12-19,174.5,499.4,767.1,577.0,314.0
2019-12-20,509.3,828.1,1609.6000000000001,328.0,219.0
2019-12-21,118.4,463.79999999999995,645.0000000000001,366.0,198.0
2019-12-22,117.60000000000001,349.3,530.0000000000001,428.0,232.0
2019-12-23,345.09999999999997,632.1999999999999,1161.1,553.0,225.0
2019-12-24,138.20000000000002,326.09999999999997,537.2000000000002,517.0,265.0
2019-12-25,463.5,559.4,1269.9999999999998,477.0,301.0
2019-12-26,92.30000000000001,395.90000000000003,537.4999999999999,436.0,248.0
2019-12-27,1015.3000000000001,799.7,2356.1,626.0,419.0
2019-12-28,371.50000000000006,751.1999999999998,1320.6999999999998,577.0,457.0
2019-12-29,370.8,660.1,1228.6,603.0,512.0
2019-12-30,1611.1000000000001,1049.7000000000003,3520.0,764.0,572.0
2019-12-31,265.8,788.0000000000002,1195.7000000000003,852.0,638.0
2020-01-01,502.6000000000001,848.1999999999998,1618.7,1119.0,966.0
2020-01-02,217.00000000000006,470.7,803.3000000000001,475.0,280.0
2020-01-03,414.7,779.95,1416.4000000000003,491.5,236.5
2020-01-04,186.39999999999998,548.2,833.6000000000003,386.0,204.0
2020-01-05,103.70000000000003,316.59999999999997,475.3,243.0,131.0
2020-01-06,312.40000000000003,568.7,1047.7999999999997,402.0,161.0
2020-01-07,361.1000000000001,607.3000000000001,1161.1000000000001,476.0,190.0
2020-01-08,463.40000000000003,717.8000000000001,1428.7999999999997,621.0,248.0
2020-01-09,266.1,484.0,892.1000000000001,307.0,139.0
2020-01-10,593.5999999999999,946.1999999999999,1856.7,460.0,225.0
2020-01-11,127.1,327.79999999999995,522.9000000000002,463.0,147.0
2020-01-12,86.10000000000001,226.10000000000002,358.0,286.0,107.0
2020-01-13,210.09999999999997,572.8000000000001,895.3999999999997,412.0,118.0
2020-01-14,231.9,460.2,816.0000000000001,400.0,107.0
2020-01-15,350.7,641.8999999999999,1180.2000000000003,410.0,144.0
2020-01-16,146.4,595.4,819.7,513.0,146.0
2020-01-17,326.55,645.4499999999999,1146.1,387.0,135.0
2020-01-18,950.0000000000001,1084.5000000000002,2541.2,621.0,284.0
2020-01-19,1540.4999999999998,1214.3000000000002,3576.6000000000004,675.0,464.0
2020-01-20,2982.6,1485.2,6058.0,1049.0,612.0
2020-01-21,3561.5000000000005,1574.4,7035.400000000001,953.0,711.0
2020-01-22,1982.0000000000005,1359.8,4399.1,892.0,748.0
2020-01-23,322.40000000000003,990.7000000000002,1485.1000000000001,481.0,433.0
2020-01-24,850.6999999999998,1161.2,2465.2999999999997,477.0,371.0
2020-01-25,159.50000000000003,584.5,829.4,702.0,568.0
2020-01-26,138.1,515.3000000000001,727.2,558.0,313.0
2020-01-27,450.20000000000005,744.3,1434.7000000000003,275.0,95.0
2020-01-28,282.9,503.4000000000001,937.4,295.0,119.0
2020-01-29,294.5000000000001,524.8000000000001,976.1,563.0,136.0
2020-01-30,262.40000000000003,577.1500000000001,979.3999999999999,256.0,102.0
2020-01-31,288.0,427.19999999999993,869.1999999999999,158.0,51.0
2020-02-01,91.1,190.89999999999998,329.8999999999999,450.0,161.0
2020-02-02,68.10000000000001,243.9,348.5000000000001,544.0,189.0
2020-02-03,254.60000000000002,496.5,887.2999999999998,676.0,178.0
2020-02-04,345.9,677.3000000000001,1207.5,539.0,169.0
2020-02-05,1735.4000000000003,1459.1000000000001,4120.200000000001,939.0,412.0
2020-02-06,1534.8999999999996,1402.4,3755.9999999999995,918.0,428.0
2020-02-07,419.4000000000001,920.4000000000001,1563.6000000000001,873.0,496.0
2020-02-08,208.49999999999997,568.2,887.6999999999999,582.0,191.0
2020-02-09,89.49999999999999,146.90000000000003,284.20000000000005,440.0,110.0
2020-02-10,180.00000000000003,284.2,560.3,447.0,171.0
2020-02-11,223.39999999999998,333.1,675.1,579.0,166.0
2020-02-12,259.7,551.7,949.9,385.0,83.5
2020-02-13,264.4,747.6999999999999,1153.0000000000002,254.0,108.0
2020-02-14,459.7999999999999,750.3000000000002,1455.6000000000006,584.0,213.0
2020-02-15,101.10000000000001,217.30000000000004,372.1,174.0,93.0
2020-02-16,69.6,165.5,271.99999999999994,153.0,102.0
2020-02-17,147.60000000000002,285.5,511.5,475.0,154.0
2020-02-18,176.29999999999998,336.6,606.3999999999999,347.0,130.0
2020-02-19,301.6,510.4,973.0999999999999,351.0,132.0
2020-02-20,162.89999999999995,381.2,630.9999999999999,206.0,75.0
2020-02-21,164.0,300.8,552.2,508.0,148.0
2020-02-22,111.00000000000001,191.6,361.7,466.0,156.0
2020-02-23,83.7,316.59999999999997,445.09999999999997,214.0,84.0
2020-02-24,144.10000000000002,314.1,534.8,168.0,53.0
2020-02-25,192.6,355.59999999999997,650.6000000000001,278.0,64.0
2020-02-26,289.59999999999997,598.4,1042.5000000000002,367.0,91.0
2020-02-27,368.4,850.9,1416.0999999999997,343.0,110.0
2020-02-28,180.50000000000003,600.9000000000001,877.3999999999997,261.0,102.0
2020-02-29,109.60000000000002,290.20000000000005,458.49999999999994,470.0,183.0
2020-03-01,74.0,188.79999999999998,302.0,292.0,88.0
2020-03-02,256.0,616.4000000000001,1008.8000000000002,347.0,128.0
2020-03-03,472.80000000000007,848.4,1572.9999999999998,478.0,155.0
2020-03-04,276.9,898.5999999999999,1323.1999999999998,418.0,181.0
2020-03-05,54.900000000000006,492.1,576.1,450.0,217.0
2020-03-06,1018.1999999999998,1195.8,2757.2,729.0,361.0
2020-03-07,149.6,439.20000000000005,668.8000000000002,585.0,227.0
2020-03-08,64.89999999999999,184.0,283.29999999999995,340.0,153.0
2020-03-09,218.89999999999998,418.99999999999994,754.7,459.0,144.0
2020-03-10,170.10000000000002,289.70000000000005,550.8,262.0,51.0
2020-03-11,191.99999999999997,363.2,658.1,353.0,84.0
