MeasurementDateGMT,Croydon - Purley Way A23: Nitric Oxide (ug/m3),Croydon - Purley Way A23: Nitrogen Dioxide (ug/m3),Croydon - Purley Way A23: Oxides of Nitrogen (ug/m3)
2019-10-31,851.1999999999998,795.6,2100.7000000000003
2019-11-01,505.9,601.6999999999999,1377.1999999999998
2019-11-02,168.30000000000004,207.3,465.40000000000003
2019-11-03,482.3000000000001,613.5999999999999,1353.3999999999999
2019-11-04,726.9,784.9999999999999,1899.6999999999996
2019-11-05,1148.8999999999999,1038.8000000000002,2800.6
2019-11-06,863.6999999999999,811.3,2135.499999999999
2019-11-07,758.1999999999998,779.7,1942.3999999999996
2019-11-08,1568.6000000000001,969.1999999999999,3374.1000000000004
2019-11-09,507.6,588.0000000000001,1366.3999999999999
2019-11-10,536.7,626.9,1450.1
2019-11-11,522.9,581.1,1382.3000000000002
2019-11-12,490.19999999999993,583.0,1335.3
2019-11-13,710.3000000000001,722.9,1812.2
2019-11-14,558.3000000000001,835.9000000000001,1691.6
2019-11-15,1018.3,968.6000000000003,2529.8
2019-11-16,707.6,755.6000000000001,1840.2
2019-11-17,1965.2000000000003,905.5,3919.0
2019-11-18,1576.4999999999998,1270.4,3687.8999999999996
2019-11-19,972.5999999999998,945.2,2436.1
2019-11-20,415.70000000000005,584.8000000000001,1221.9
2019-11-21,671.1,617.5,1646.8
2019-11-22,400.09999999999997,590.8,1204.2999999999997
2019-11-23,655.3,785.4999999999998,1790.3000000000004
2019-11-24,863.9000000000001,629.4999999999999,1954.2
2019-11-25,470.00000000000006,605.6,1326.5
2019-11-26,442.1000000000001,713.4,1391.6
2019-11-27,741.5999999999999,936.3,2073.2999999999997
2019-11-28,873.5000000000001,810.9,2150.2000000000003
2019-11-29,2029.3500000000001,1273.4500000000003,4385.1500000000015
2019-11-30,907.6999999999999,977.4000000000001,2369.2
2019-12-01,525.8,835.5999999999998,1641.7000000000003
2019-12-02,2724.7000000000003,1265.2,5442.0
2019-12-03,1664.5000000000002,1178.3000000000002,3730.4999999999995
2019-12-04,2513.9,840.3,4695.1
2019-12-05,1322.8,676.1,2704.4
2019-12-06,317.2,352.5,839.1999999999999
2019-12-07,397.8,393.5,1003.5999999999999
2019-12-08,169.7,178.1,438.09999999999997
2019-12-09,762.1,688.5,1857.3000000000002
2019-12-10,439.59999999999997,504.6,1179.0000000000002
2019-12-11,912.9000000000001,822.8000000000001,2222.7
2019-12-12,553.9999999999999,682.9000000000001,1532.1999999999998
2019-12-13,468.5,489.00000000000006,1207.3000000000002
2019-12-14,345.20000000000005,458.2,987.3999999999999
2019-12-15,192.6,274.7,570.0
2019-12-16,721.2,947.1999999999999,2053.0
2019-12-17,1315.8999999999999,1235.2499999999998,3253.0499999999997
2019-12-18,526.6,793.3999999999999,1601.1999999999998
2019-12-19,441.1000000000001,535.3,1211.6
2019-12-20,656.4,762.4000000000001,1769.0
2019-12-21,377.59999999999997,540.0000000000001,1119.6000000000001
2019-12-22,318.99999999999994,434.00000000000006,923.0999999999999
2019-12-23,623.1,647.5,1602.8000000000002
2019-12-24,266.20000000000005,367.8000000000001,775.8
2019-12-25,406.6000000000001,523.6,1146.9999999999998
2019-12-26,190.89999999999998,355.6,648.8
2019-12-27,1212.8999999999999,789.5999999999999,2649.3999999999996
2019-12-28,799.4999999999999,695.9000000000001,1921.6000000000001
2019-12-29,453.3999999999999,581.7000000000002,1277.3000000000002
2019-12-30,1100.4,743.1999999999999,2430.1999999999994
2019-12-31,633.0000000000001,681.3000000000002,1651.6000000000001
2020-01-01,622.4000000000001,758.2000000000002,1712.3
2020-01-02,344.5,480.6000000000001,1009.0999999999999
2020-01-03,642.8499999999999,774.6000000000001,1759.95
2020-01-04,504.7,639.1,1412.7
2020-01-05,281.5,432.1000000000001,863.9
2020-01-06,357.69999999999993,435.90000000000003,984.2
2020-01-07,358.80000000000007,427.49999999999994,977.5
2020-01-08,605.5999999999999,664.5,1593.5
2020-01-09,296.40000000000003,364.9,819.6
2020-01-10,710.6999999999999,842.1999999999999,1931.8999999999996
2020-01-11,176.4,254.10000000000002,524.8
2020-01-12,236.29999999999998,311.7,673.9
2020-01-13,427.15,495.9,1150.9500000000003
2020-01-14,298.59999999999997,360.4,818.5999999999999
2020-01-15,487.40000000000003,619.1000000000001,1366.5
2020-01-16,365.2000000000001,519.6,1079.4
2020-01-17,492.70000000000005,576.1999999999998,1331.3999999999999
2020-01-18,1339.7,1089.8,3144.0999999999995
2020-01-19,1704.2999999999997,1292.3,3906.0
2020-01-20,2275.3,1197.1000000000001,4685.7
2020-01-21,2674.1000000000004,1210.2,5310.799999999999
2020-01-22,2508.7999999999997,1066.6000000000001,4912.6
2020-01-23,789.6999999999999,1008.0,2218.6000000000004
2020-01-24,1399.6,1137.2,3283.4
2020-01-25,535.1,763.4000000000002,1584.1
2020-01-26,260.49999999999994,457.30000000000007,856.9000000000002
2020-01-27,519.2,717.0,1513.1000000000004
2020-01-28,471.79999999999995,526.1000000000001,1249.4999999999998
2020-01-29,469.2000000000001,511.5,1230.6000000000001
2020-01-30,446.49999999999994,544.9,1230.0000000000002
2020-01-31,312.2000000000001,395.7,874.4
2020-02-01,287.40000000000003,339.2,779.9000000000001
2020-02-02,219.39999999999998,331.2,667.6999999999999
2020-02-03,421.59999999999997,537.0999999999999,1183.3
2020-02-04,504.70000000000005,694.3000000000001,1468.7
2020-02-05,1752.9000000000003,1264.0,3951.2999999999997
2020-02-06,881.4,980.0000000000002,2331.2
2020-02-07,616.4999999999999,765.6,1711.1999999999998
2020-02-08,404.6000000000001,565.4000000000001,1186.2
2020-02-09,78.1,122.49999999999999,242.1
2020-02-10,280.1,296.70000000000005,726.3
2020-02-11,341.00000000000006,355.4,878.1
2020-02-12,561.9000000000001,650.0999999999999,1511.6000000000001
2020-02-13,455.59999999999997,652.1000000000001,1350.8
2020-02-14,623.7,653.6999999999998,1609.7999999999997
2020-02-15,149.3,203.79999999999998,433.0999999999999
2020-02-16,136.59999999999997,198.39999999999998,408.3
2020-02-17,367.2999999999999,368.8,932.1000000000001
2020-02-18,400.99999999999994,409.3,1024.3999999999999
2020-02-19,496.5,479.90000000000003,1241.3999999999999
2020-02-20,306.6,382.7,852.1000000000001
2020-02-21,322.99999999999994,355.40000000000003,850.3
2020-02-22,217.1,270.8,603.8000000000002
2020-02-23,275.2,475.09999999999997,897.0
2020-02-24,258.0,347.50000000000006,743.0
2020-02-25,423.69999999999993,481.5999999999999,1130.6
2020-02-26,551.3000000000001,660.4,1505.9999999999998
2020-02-27,713.6999999999999,892.7,1987.0
2020-02-28,358.49999999999994,547.4999999999999,1097.1
2020-02-29,232.6,260.09999999999997,616.6
2020-03-01,221.79999999999995,329.8,669.8000000000001
2020-03-02,634.8,770.0000000000001,1743.4
2020-03-03,803.1000000000001,871.0,2102.6000000000004
2020-03-04,715.9000000000001,887.8999999999999,1985.8999999999999
2020-03-05,592.7999999999998,807.1,1716.6999999999998
2020-03-06,1078.1000000000001,1124.6,2778.05
2020-03-07,339.4,557.3,1077.9999999999998
2020-03-08,181.40000000000003,261.7,540.1000000000001
2020-03-09,492.2,481.39999999999986,1236.5
2020-03-10,302.9,270.6,734.6999999999998
2020-03-11,365.6,391.69999999999993,952.4
2020-03-12,397.2000000000001,329.90000000000003,939.2
2020-03-13,620.8999999999999,610.5,1562.6000000000001
2020-03-14,320.6,406.2000000000001,897.8000000000002
2020-03-15,224.2,368.4,712.3
2020-03-16,865.0,912.0000000000001,2238.1999999999994
2020-03-17,396.50000000000006,454.9,1063.3000000000002
2020-03-18,354.4999999999999,381.9,925.8
2020-03-19,522.6,630.2000000000002,1431.4
2020-03-20,334.8,436.3999999999999,949.6000000000001
2020-03-21,191.99999999999994,347.1,641.7
2020-03-22,152.4,353.20000000000005,586.7
2020-03-23,246.6,607.0000000000001,985.4
2020-03-24,263.0,629.5,1032.4
2020-03-25,458.50000000000006,940.1,1643.4
2020-03-26,475.30000000000007,803.4000000000001,1532.3
2020-03-27,423.99999999999994,741.0,1391.6000000000001
2020-03-28,157.30000000000004,396.1000000000001,636.9
2020-03-29,130.5,264.99999999999994,464.6000000000001
2020-03-30,448.00000000000006,771.6999999999999,1458.6999999999998
2020-03-31,267.1499999999999,567.9499999999999,977.9
2020-04-01,535.1999999999999,884.6999999999999,1705.2
2020-04-02,301.2,490.4,952.3000000000001
2020-04-03,387.9,700.6,1295.5
2020-04-04,139.39999999999998,381.1000000000001,600.2500000000001
2020-04-05,76.70000000000002,272.2,389.59999999999997
2020-04-06,195.89999999999998,515.0999999999999,815.5
2020-04-07,270.90000000000003,603.5,1018.7000000000002
2020-04-08,308.69999999999993,1130.2000000000003,1603.1
2020-04-09,316.70000000000005,998.6,1484.0
2020-04-10,168.80000000000007,780.7,1039.6
2020-04-11,281.1,754.2000000000002,1185.4
2020-04-12,65.0,429.19999999999993,529.0
2020-04-13,85.0,212.80000000000004,343.2
2020-04-14,200.09999999999994,443.0999999999999,750.0499999999998
2020-04-15,231.8,635.5,991.3
2020-04-16,313.3,932.8000000000002,1413.2
2020-04-17,183.20000000000005,495.2999999999999,776.5000000000001
2020-04-18,203.69999999999996,479.2000000000001,791.6
2020-04-19,140.1,414.6,629.6
2020-04-20,181.4,436.09999999999985,714.1999999999998
2020-04-21,161.50000000000003,474.40000000000003,722.0
2020-04-22,212.30000000000007,572.6999999999999,898.3000000000001
2020-04-23,280.3,721.8000000000001,1152.1000000000001
2020-04-24,214.1,782.6999999999998,1111.0999999999997
2020-04-25,119.0,340.3,522.8000000000001
2020-04-26,128.8,395.00000000000006,593.0
2020-04-27,261.40000000000003,592.0,992.3999999999999
2020-04-28,235.20000000000002,444.05000000000007,804.4500000000002
2020-04-29,260.7999999999999,349.3999999999999,749.5999999999998
2020-04-30,191.09999999999997,234.29999999999998,527.0
2020-05-01,224.0,253.50000000000003,597.2
2020-05-02,162.4,293.20000000000005,541.8
2020-05-03,93.5,279.79999999999995,423.09999999999997
2020-05-04,175.99999999999997,369.29999999999995,639.3999999999999
2020-05-05,146.3,291.3,515.9
2020-05-06,216.40000000000003,484.80000000000007,816.6000000000003
2020-05-07,241.39999999999998,612.8000000000001,982.0000000000001
2020-05-08,96.69999999999997,557.4,705.3
2020-05-09,114.8,570.4000000000001,746.6999999999999
2020-05-10,114.2,439.79999999999995,614.1999999999998
2020-05-11,245.30000000000004,321.50000000000006,697.5
2020-05-12,381.99999999999994,699.5,1285.1000000000001
2020-05-13,291.90000000000003,487.90000000000003,935.2999999999998
2020-05-14,321.59999999999997,500.2,993.0000000000001
2020-05-15,378.3,724.6,1304.9000000000003
2020-05-16,207.99999999999997,549.6,868.1
2020-05-17,143.0,292.09999999999997,511.0999999999999
2020-05-18,258.0,389.4,785.3999999999999
2020-05-19,277.90000000000003,460.8000000000001,886.9000000000002
2020-05-20,236.69999999999996,565.1999999999999,928.5000000000001
2020-05-21,255.49999999999994,624.9,1016.5
2020-05-22,140.6,252.3,467.7
2020-05-23,142.00000000000003,160.50000000000003,378.2
2020-05-24,126.3,275.5,468.59999999999997
2020-05-25,176.7,420.8,691.9999999999999
2020-05-26,307.1,679.1999999999999,1149.4999999999998
2020-05-27,283.7,682.8000000000002,1117.6000000000001
2020-05-28,213.45000000000005,358.6000000000001,686.0500000000002
2020-05-29,251.29999999999998,484.49999999999994,870.2999999999998
2020-05-30,157.3,427.4,668.1999999999999
2020-05-31,119.7,357.40000000000003,541.1
2020-06-01,241.60000000000002,494.9,865.2
2020-06-02,341.3,824.1000000000001,1347.0
2020-06-03,334.9999999999999,777.7,1291.6999999999998
2020-06-04,362.20000000000005,528.6999999999999,1083.9
2020-06-05,280.6,359.59999999999997,790.0999999999999
2020-06-06,229.29999999999998,255.5,607.2
2020-06-07,217.39999999999998,364.70000000000005,697.3000000000001
2020-06-08,415.00000000000006,569.8000000000001,1205.9999999999998
2020-06-09,327.19999999999993,596.1000000000001,1098.2999999999997
2020-06-10,398.59999999999997,572.8000000000001,1184.1
2020-06-11,254.99999999999997,454.90000000000003,845.6999999999999
2020-06-12,265.70000000000005,532.2000000000002,939.4000000000002
2020-06-13,181.60000000000002,360.79999999999995,638.9
2020-06-14,164.3,377.3,629.4
2020-06-15,388.8999999999999,650.0999999999999,1246.3999999999999
2020-06-16,369.00000000000006,604.0999999999999,1169.9000000000003
2020-06-17,353.0,639.7,1180.8999999999999
2020-06-18,369.80000000000007,579.5999999999999,1146.2
2020-06-19,265.09999999999997,309.5,716.5
2020-06-20,235.4,324.59999999999997,685.9
2020-06-21,154.7,199.1,436.50000000000006
2020-06-22,339.49999999999994,380.20000000000005,901.1
2020-06-23,295.90000000000003,510.4000000000001,963.9000000000002
2020-06-24,228.49999999999994,686.7,1036.7
2020-06-25,238.09999999999997,775.5,1140.8000000000002
2020-06-26,242.90000000000003,635.9999999999999,1008.7999999999997
2020-06-27,183.70000000000002,209.49999999999997,491.0
2020-06-28,121.89999999999999,123.3,309.70000000000005
2020-06-29,265.40000000000003,238.89999999999998,645.4999999999999
2020-06-30,406.09999999999997,339.09999999999997,962.0
2020-07-01,370.1000000000001,348.8,916.4999999999999
2020-07-02,466.59999999999997,462.2999999999999,1177.6999999999998
2020-07-03,261.6,239.2,640.9999999999999
2020-07-04,153.4,144.8,380.00000000000006
2020-07-05,124.60000000000001,122.89999999999999,313.7
2020-07-06,346.00000000000006,392.19999999999993,922.4999999999999
2020-07-07,367.99999999999994,547.5999999999999,1111.8
2020-07-08,524.5,341.7,1145.8
2020-07-09,361.79999999999995,262.3,816.9999999999999
2020-07-10,381.00000000000006,481.29999999999995,1065.7
2020-07-11,292.80000000000007,544.5,993.7
2020-07-12,205.0,445.69999999999993,760.2
2020-07-13,370.7,535.0000000000001,1103.0
2020-07-14,419.8,530.2,1174.0
2020-07-15,480.6000000000001,520.9000000000001,1257.8
2020-07-16,399.5,490.2,1102.4
2020-07-17,457.40000000000003,551.3,1252.3
2020-07-18,288.8999999999999,351.9,794.8000000000002
2020-07-19,219.50000000000006,387.6,723.9999999999999
2020-07-20,490.6500000000001,642.5999999999999,1394.7500000000002
2020-07-21,430.99999999999994,690.8999999999999,1351.2
2020-07-22,309.2000000000001,550.9000000000002,1025.1
2020-07-23,302.5,545.3000000000002,1009.3999999999999
2020-07-24,375.7,368.7999999999999,944.9999999999999
2020-07-25,205.20000000000002,248.10000000000002,563.1
2020-07-26,170.60000000000002,182.4,443.70000000000005
2020-07-27,315.1,298.90000000000003,781.9000000000001
2020-07-28,368.29999999999995,381.29999999999995,945.7000000000002
2020-07-29,426.69999999999993,576.8,1231.4000000000003
2020-07-30,395.8,684.4000000000001,1291.5000000000005
2020-07-31,205.10000000000002,637.8999999999999,952.3000000000001
2020-08-01,238.0,293.70000000000005,658.6
2020-08-02,205.7,277.99999999999994,593.2
2020-08-03,389.7,564.3999999999999,1162.1999999999998
2020-08-04,323.9,446.49999999999994,942.8000000000002
2020-08-05,240.39999999999998,303.69999999999993,672.1000000000001
2020-08-06,413.00000000000006,587.3000000000001,1220.6000000000001
2020-08-07,308.49999999999994,1074.9999999999998,1547.9000000000003
2020-08-08,234.9,852.4,1212.5
2020-08-09,105.5,388.2,550.0999999999999
2020-08-10,245.20000000000002,663.4,1039.4999999999998
2020-08-11,249.39999999999998,934.5000000000001,1316.6
2020-08-12,186.90000000000003,810.4,1097.3000000000002
2020-08-13,255.30000000000004,768.6500000000001,1159.9500000000005
2020-08-14,415.6,724.7000000000002,1362.0
2020-08-15,428.30000000000007,681.0999999999999,1337.4999999999998
2020-08-16,219.6,456.5,793.1
2020-08-17,342.4,521.3,1046.4000000000003
2020-08-18,297.4,341.1,797.2
2020-08-19,244.29999999999998,319.20000000000005,693.5999999999999
2020-08-20,304.90000000000003,438.8,906.3000000000002
2020-08-21,123.9,141.09999999999997,331.3
2020-08-22,143.9,178.89999999999998,400.0
2020-08-23,227.3,248.10000000000005,596.8999999999999
2020-08-24,382.29999999999995,436.8999999999999,1023.8000000000003
2020-08-25,177.4,221.79999999999998,493.99999999999994
2020-08-26,354.5,355.44444444444457,898.3703703703704
2020-08-27,483.4,585.2555555555555,1326.92962962963
2020-08-28,494.00000000000006,522.9,1280.5000000000002
2020-08-29,286.8,434.8,874.8000000000001
2020-08-30,281.6,528.4000000000001,959.8000000000001
2020-08-31,390.40000000000003,753.5000000000001,1352.2000000000003
2020-09-01,597.85,872.35,1789.1
2020-09-02,391.70000000000005,744.3000000000001,1345.3
2020-09-03,246.1,258.00000000000006,635.0000000000001
2020-09-04,475.3000000000001,479.3999999999999,1208.4999999999998
2020-09-05,372.59999999999997,452.40000000000003,1023.9
2020-09-06,283.4,530.1000000000001,964.1999999999999
2020-09-07,583.4,507.5000000000001,1401.6999999999998
2020-09-08,537.4999999999999,475.2999999999999,1299.7
2020-09-09,485.1999999999999,588.5,1332.8
2020-09-10,596.8000000000002,985.4000000000001,1900.4
2020-09-11,589.4,759.6999999999999,1663.1000000000001
2020-09-12,291.79999999999995,431.2999999999999,879.2
2020-09-13,197.10000000000005,450.59999999999997,753.3
2020-09-14,485.8,805.2,1550.2
2020-09-15,556.8,1261.0,2114.8
2020-09-16,311.09999999999997,911.8000000000001,1388.6000000000001
2020-09-17,304.2,500.90000000000003,967.0000000000001
2020-09-18,341.4,633.0000000000001,1156.2
2020-09-19,207.7,551.0,869.4
2020-09-20,149.00000000000003,449.6,677.8000000000001
2020-09-21,488.85,1066.6499999999999,1815.85
2020-09-22,339.40000000000003,762.8999999999999,1283.3000000000004
2020-09-23,288.09999999999997,461.4,903.1000000000001
2020-09-24,401.8999999999999,576.5,1192.8999999999999
2020-09-25,314.7,461.7,944.2999999999998
2020-09-26,253.90000000000003,416.20000000000005,805.1999999999999
2020-09-27,219.8,454.9000000000001,792.3
2020-09-28,559.6,733.8000000000001,1592.2
2020-09-29,670.8999999999999,820.2,1848.9
2020-09-30,450.3,634.3,1324.9999999999998
2020-10-01,532.3,629.6,1446.1000000000001
2020-10-02,361.8,577.8000000000001,1132.7
2020-10-03,321.3,597.1,1089.5000000000002
2020-10-04,149.3,247.79999999999998,476.5999999999999
2020-10-05,417.69999999999993,456.59999999999997,1096.6
2020-10-06,353.79999999999995,374.0,916.5999999999999
2020-10-07,477.4,568.3999999999999,1299.8000000000002
2020-10-08,369.09999999999997,525.0,1090.6000000000001
2020-10-09,650.4000000000001,730.0999999999998,1726.8999999999999
2020-10-10,416.80000000000007,565.1999999999999,1204.6000000000001
2020-10-11,397.8,656.3000000000002,1265.9
2020-10-12,752.2999999999998,785.5,1938.8999999999999
2020-10-13,777.5999999999998,790.4999999999998,1983.4
2020-10-14,548.9999999999999,750.3,1592.4
2020-10-15,764.8999999999999,956.0000000000001,2129.0
2020-10-16,932.8000000000002,951.0999999999999,2381.2000000000003
2020-10-17,525.3,943.9,1749.1000000000001
2020-10-18,570.8,835.1999999999999,1710.4999999999998
2020-10-19,267.1,556.55,966.1499999999999
2020-10-20,287.70000000000005,482.20000000000005,923.0000000000001
2020-10-21,326.2000000000001,450.3999999999999,950.7000000000002
2020-10-22,358.09999999999997,580.0000000000001,1128.9
2020-10-23,442.6,626.2,1305.0
2020-10-24,198.6,355.70000000000005,660.1
2020-10-25,243.49999999999997,474.1000000000001,847.2
2020-10-26,548.1,625.8000000000001,1466.8000000000002
2020-10-27,457.0,567.8999999999999,1268.6999999999998
2020-10-28,303.1000000000001,407.7,872.4999999999998
2020-10-29,329.3999999999999,406.2,910.9000000000001
2020-10-30,205.80000000000004,316.70000000000005,632.4
2020-10-31,216.2,362.40000000000003,693.9000000000001
2020-11-01,109.39999999999999,186.1,353.4
2020-11-02,281.4,312.90000000000003,744.0000000000001
2020-11-03,511.5,656.6999999999999,1441.2
2020-11-04,1436.9,1091.6,3295.3
2020-11-05,1621.9000000000003,1061.1000000000001,3548.6
2020-11-06,1126.8999999999999,1002.9999999999999,2730.7000000000003
2020-11-07,938.5999999999999,809.7999999999998,2249.2000000000007
2020-11-08,661.2,667.9000000000001,1680.9999999999998
2020-11-09,410.59999999999997,561.4999999999999,1191.5000000000002
2020-11-10,632.4999999999999,874.9999999999998,1845.0000000000005
2020-11-11,445.7,609.0000000000001,1292.2
2020-11-12,370.80000000000007,574.4999999999999,1142.9
2020-11-13,539.6,863.2000000000002,1690.3999999999999
2020-11-14,186.10000000000002,379.90000000000015,665.0
2020-11-15,97.50000000000003,169.7,319.09999999999985
2020-11-16,317.6500000000001,394.7,882.0000000000001
2020-11-17,239.20000000000002,341.5,707.9000000000001
2020-11-18,302.8,385.09999999999997,849.1
2020-11-19,657.3,830.5,1838.3999999999996
2020-11-20,690.6,826.9,1885.8999999999999
2020-11-21,204.49999999999997,283.49999999999994,597.1999999999999
2020-11-22,525.3,741.4000000000001,1547.0
2020-11-23,956.3000000000001,931.8,2398.0000000000005
2020-11-24,415.6,625.9999999999999,1263.1
2020-11-25,551.3000000000001,795.5,1640.5000000000002
2020-11-26,1376.9,1161.7,3273.2000000000003
2020-11-27,1895.7,1142.6000000000001,4049.7
2020-11-28,663.5,934.3000000000002,1951.5999999999997
2020-11-29,467.2,934.0000000000001,1650.3999999999996
2020-11-30,691.5999999999998,646.6999999999999,1707.5000000000002
2020-12-01,873.7999999999998,1073.7,2412.7999999999997
2020-12-02,1466.7999999999997,1167.8,3416.9999999999995
2020-12-03,648.1,885.1999999999999,1878.2999999999997
2020-12-04,696.7,804.4,1872.7
2020-12-05,316.0,537.3000000000001,1021.9000000000001
2020-12-06,945.8,1015.6999999999999,2466.0
2020-12-07,1274.6000000000001,1224.5,3178.9
2020-12-08,1657.8000000000002,1227.8999999999999,3769.8
2020-12-09,983.5,894.1000000000001,2402.5
2020-12-10,283.5000000000001,389.1000000000001,823.9
2020-12-11,1125.9,1071.2,2797.7000000000007
2020-12-12,480.4,664.0,1400.6000000000001
2020-12-13,194.3,426.49999999999994,724.8
2020-12-14,323.20000000000005,576.9,1072.7000000000003
2020-12-15,633.7499999999999,885.1499999999999,1856.6
2020-12-16,407.3999999999999,624.8,1249.8000000000002
2020-12-17,577.1,660.7999999999998,1545.8999999999999
2020-12-18,388.29999999999995,505.8999999999999,1100.9
2020-12-19,299.5,451.4000000000001,910.2
2020-12-20,293.3,462.79999999999995,912.7
2020-12-21,268.5,333.5000000000001,745.2000000000002
2020-12-22,702.2000000000002,691.9,1768.8
2020-12-23,498.90000000000003,643.0000000000001,1407.3
2020-12-24,415.50000000000006,581.1999999999999,1218.1999999999998
2020-12-25,178.2,444.2,717.3
2020-12-26,83.90000000000002,144.09999999999997,272.30000000000007
2020-12-27,284.5,473.90000000000003,910.4
2020-12-28,507.2,780.7000000000002,1558.3999999999999
2020-12-29,633.1999999999998,765.3,1736.3000000000004
2020-12-30,1338.4,945.4,2997.2999999999997
2020-12-31,997.6499999999997,947.3,2476.3500000000004
2021-01-01,518.0999999999999,683.6,1477.5
2021-01-02,700.0,894.0000000000001,1967.2
2021-01-03,437.99999999999994,643.7000000000002,1315.4999999999998
2021-01-04,434.40000000000003,522.3,1187.5999999999997
2021-01-05,551.5,587.4000000000001,1432.8999999999999
2021-01-06,912.1000000000001,854.3000000000001,2253.0
2021-01-07,697.8000000000002,856.8,1927.2
2021-01-08,939.6999999999999,946.8,2387.6
2021-01-09,1109.8,1054.0,2755.3000000000006
2021-01-10,415.2,629.2,1265.9999999999998
2021-01-11,317.85,394.90000000000003,882.1999999999999
2021-01-12,752.0,980.2999999999998,2133.3
2021-01-13,696.0,799.4999999999999,1866.6999999999998
2021-01-14,466.99999999999994,718.3000000000001,1434.8
2021-01-15,1455.8999999999996,1052.8999999999999,3284.7
2021-01-16,341.30000000000007,527.0999999999999,1050.1000000000001
2021-01-17,212.0,417.49999999999994,742.8000000000002
2021-01-18,382.7,523.6999999999999,1110.5
2021-01-19,182.79999999999998,205.9,485.90000000000003
2021-01-20,196.6,259.90000000000003,561.4
2021-01-21,344.5,443.79999999999995,971.7999999999998
2021-01-22,816.8000000000002,854.0000000000001,2106.2
2021-01-23,810.2,947.0999999999999,2189.7
2021-01-24,265.2,673.2,1079.7
2021-01-25,857.2999999999998,1014.0,2328.8
2021-01-26,587.6,862.8,1763.4000000000005
2021-01-27,865.2,879.2,2205.6
2021-01-28,459.70000000000005,536.5000000000001,1241.4000000000003
2021-01-29,476.09999999999997,574.7,1305.1000000000001
2021-01-30,241.2,490.30000000000007,860.3000000000001
2021-01-31,317.69999999999993,616.4000000000001,1103.3
2021-02-01,933.0000000000001,941.3,2371.9000000000005
2021-02-02,254.6,404.70000000000005,795.0
2021-02-03,649.4,827.3000000000001,1822.6999999999998
2021-02-04,303.90000000000003,592.4000000000001,1058.5000000000002
2021-02-05,519.9999999999999,780.3,1577.8999999999996
2021-02-06,654.8000000000001,832.1000000000001,1836.1000000000001
2021-02-07,195.2,346.99999999999994,646.2
2021-02-08,422.29999999999995,577.3000000000001,1225.0
2021-02-09,412.70000000000005,634.4,1267.0
2021-02-10,545.8,844.5000000000001,1681.6000000000001
2021-02-11,443.69999999999993,770.5,1450.3
2021-02-12,345.59999999999997,572.4000000000001,1102.4
2021-02-13,217.6,392.40000000000003,725.6000000000001
2021-02-14,131.7,314.2,516.1000000000001
2021-02-15,412.65000000000003,565.95,1198.6
2021-02-16,318.79999999999995,421.90000000000003,910.8
2021-02-17,204.09999999999997,282.9,595.4
2021-02-18,330.1,435.6,941.9999999999999
2021-02-19,333.1,549.3000000000001,1059.8999999999999
2021-02-20,196.79999999999998,351.59999999999997,653.1999999999999
2021-02-21,210.39999999999998,448.3999999999999,770.8
2021-02-22,505.40000000000003,740.0,1514.7999999999997
2021-02-23,308.4,451.9000000000001,924.9000000000001
2021-02-24,320.4,508.29999999999995,999.8
2021-02-25,752.5000000000001,939.9,2093.4
2021-02-26,1040.0,1156.6999999999998,2752.0
2021-02-27,515.0,947.2,1737.3000000000004
2021-02-28,301.3999999999999,652.8,1115.3999999999999
2021-03-01,348.0,680.35,1214.1
2021-03-02,733.5,1061.4,2185.6
2021-03-03,874.7,1195.8999999999999,2537.0000000000005
2021-03-04,580.0999999999999,1086.0,1975.4
2021-03-05,290.49999999999994,706.7,1151.3000000000002
2021-03-06,300.6000000000001,943.6,1404.5000000000002
2021-03-07,377.29999999999995,1041.5,1620.0
2021-03-08,725.9,1308.6,2421.9
2021-03-09,453.59999999999997,872.4000000000002,1567.9
2021-03-10,181.40000000000003,367.80000000000007,646.0000000000001
2021-03-11,216.5,316.09999999999997,648.2
2021-03-12,223.99999999999994,322.9,666.5
2021-03-13,182.7,292.2,572.6000000000001
2021-03-14,143.00000000000003,255.6,475.3
2021-03-15,477.7,906.8000000000001,1638.9
2021-03-16,439.6,723.7999999999998,1397.2999999999997
2021-03-17,664.4,978.8,1997.3
2021-03-18,680.1,1027.4,2070.6000000000004
2021-03-19,386.00000000000006,649.5,1240.8999999999999
2021-03-20,628.1,999.9999999999998,1963.8000000000002
2021-03-21,284.50000000000006,634.9999999999999,1071.0
2021-03-22,517.1999999999999,908.1999999999999,1700.9999999999998
2021-03-23,473.29999999999995,735.4999999999998,1461.4
2021-03-24,364.9,635.6000000000001,1194.6
2021-03-25,313.2000000000001,521.3,1001.5000000000001
2021-03-26,274.0,410.2999999999999,830.4
2021-03-27,185.2,262.8,546.3999999999999
2021-03-28,78.7,145.9,266.5
2021-03-29,290.2,550.1,995.4000000000001
2021-03-30,568.8,1160.3999999999999,2032.4000000000003
2021-03-31,461.9,1286.3,1994.1999999999996
2021-04-01,289.2000000000001,663.4000000000001,1106.4
2021-04-02,177.20000000000002,341.29999999999995,612.7
2021-04-03,171.7,358.4,621.6000000000001
2021-04-04,170.60000000000002,452.70000000000016,714.1999999999999
2021-04-05,208.7,405.79999999999995,726.0
2021-04-06,389.8999999999999,629.5,1227.0
