MeasurementDateGMT,Lambeth - Bondway Interchange: Nitric Oxide (ug/m3),Lambeth - Bondway Interchange: Nitrogen Dioxide (ug/m3),Lambeth - Bondway Interchange: Oxides of Nitrogen (ug/m3),Lambeth - Bondway Interchange: PM10 Particulate (ug/m3),Lambeth - Bondway Interchange: Sulphur Dioxide (ug/m3)
2019-12-21,412.00000000000006,925.0000000000001,1556.8000000000004,974.0,149.69999999999996
2019-12-22,364.6,920.0000000000001,1479.2,1335.0,124.80000000000003
2019-12-23,594.9,1043.6,1955.8,1608.0,63.80000000000001
2019-12-24,374.9000000000001,784.1999999999999,1359.3000000000002,1272.0,46.6
2019-12-25,460.1,873.8,1579.3000000000002,442.0,-1.8000000000000003
2019-12-26,289.79999999999995,837.5999999999999,1281.6000000000001,890.0,18.200000000000003
2019-12-27,959.4,1116.4,2587.9,1007.0,4.2
2019-12-28,804.5999999999999,1106.3999999999999,2339.9,1243.0,-23.2
2019-12-29,512.9999999999999,854.2999999999998,1641.3999999999999,1248.0,-27.4
2019-12-30,867.5999999999999,1065.7,2396.0000000000005,1569.0,4.9
2019-12-31,703.3,1018.0000000000001,2096.5,829.0,-0.6999999999999993
2020-01-01,1022.5,1208.9,2776.6000000000004,1212.0,21.299999999999994
2020-01-02,599.4,947.6999999999998,1866.7000000000003,1113.0,38.8
2020-01-03,709.0000000000001,1250.7,2337.6000000000004,1109.0,34.999999999999986
2020-01-04,463.9,1099.6000000000001,1810.0,1516.0,-18.499999999999996
2020-01-05,357.0,858.1,1405.6000000000001,1168.0,-12.7
2020-01-06,598.7,1023.5000000000001,1940.8000000000004,1443.0,42.800000000000004
2020-01-07,707.1,1109.2,2193.3,1472.0,49.79999999999999
2020-01-08,798.6000000000001,1190.1000000000001,2414.3,2006.0,61.699999999999996
2020-01-09,623.4999999999999,992.6,1948.8000000000004,1492.0,101.35000000000001
2020-01-10,958.1,1447.3999999999999,2916.6000000000004,1607.0,65.2
2020-01-11,356.79999999999995,636.9000000000001,1184.0,1419.0,37.89999999999999
2020-01-12,294.4,617.5999999999999,1069.4,1099.0,64.3
2020-01-13,554.7,868.3000000000001,1718.7,1469.0,126.89999999999999
2020-01-14,515.5,836.4000000000001,1626.6000000000001,1263.0,170.89999999999998
2020-01-15,687.4999999999999,1163.0,2217.7000000000003,1725.0,148.4
2020-01-16,679.1,943.8000000000002,1985.2,1514.0,123.10000000000001
2020-01-17,664.9000000000001,1131.3,2150.5000000000005,1665.0,135.10000000000002
2020-01-18,1023.8,1520.8000000000002,3090.4000000000005,1320.0,100.39999999999999
2020-01-19,1148.0000000000002,1338.5999999999997,3098.6,1076.0,60.300000000000004
2020-01-20,2526.8,1875.9,5749.900000000001,2708.0,126.10000000000001
2020-01-21,3087.8,2063.2,6797.8,2540.0,163.2
2020-01-22,3024.05,1720.9,6357.999999999998,1578.0,172.95000000000002
2020-01-23,1331.8999999999996,1345.6,3387.7,1547.0,67.19999999999999
2020-01-24,1266.7,1352.4,3294.8,1649.0,62.19999999999999
2020-01-25,726.8000000000002,992.6,2107.0,1351.0,48.8
2020-01-26,551.3,852.1999999999998,1697.7999999999997,1264.0,72.6
2020-01-27,791.6,1271.8000000000002,2486.1000000000004,1492.0,121.70000000000002
2020-01-28,509.3999999999999,887.3,1668.5,1734.0,130.79999999999998
2020-01-29,667.5999999999999,1020.1999999999998,2044.3,2019.0,94.6
2020-01-30,843.6999999999998,1125.6,2419.4,773.0,125.99999999999999
2020-01-31,573.6,846.3999999999999,1725.4000000000005,623.0,119.50000000000001
2020-02-01,321.9,629.6999999999998,1123.6999999999998,690.0,110.8
2020-02-02,295.7,654.4000000000001,1107.8999999999996,569.0,103.99999999999999
2020-02-03,515.9000000000001,966.1999999999999,1756.9999999999998,894.0,106.0
2020-02-04,615.5,1122.3999999999999,2065.8,1064.0,73.2
2020-02-05,1689.0,1735.5,4325.2,2611.0,88.49999999999997
2020-02-06,2103.6,1935.8000000000004,5160.999999999999,2593.0,117.9
2020-02-07,1107.0000000000002,1295.9999999999998,2993.2000000000007,2501.0,117.39999999999999
2020-02-08,444.7,890.9,1572.7,1851.0,105.30000000000001
2020-02-09,125.9,310.9,503.30000000000007,1151.0,157.89999999999998
2020-02-10,359.90000000000003,684.3000000000001,1235.4999999999998,1776.0,153.4
2020-02-11,375.79999999999995,737.7,1313.8000000000002,2423.0,111.9
2020-02-12,605.3000000000001,1048.6,1976.3000000000002,1983.0,96.69999999999997
2020-02-13,677.5,1240.6,2279.4,1780.0,156.79999999999998
2020-02-14,861.5999999999997,1317.5999999999997,2638.7,2272.0,105.30000000000003
2020-02-15,296.1,545.4,999.7,1126.0,118.69999999999999
2020-02-16,195.79999999999998,474.09999999999997,774.6000000000001,999.0,150.39999999999998
2020-02-17,498.3,841.4999999999999,1605.6000000000001,2140.0,107.19999999999999
2020-02-18,544.3499999999999,951.0,1785.35,2099.0,81.20000000000002
2020-02-19,739.6999999999998,1136.1,2270.3,1653.0,81.30000000000001
2020-02-20,467.69999999999993,934.6999999999999,1651.7,1539.0,85.09999999999998
2020-02-21,504.3,838.9,1612.1,1832.0,47.199999999999996
2020-02-22,233.7,484.40000000000003,842.6000000000001,1721.0,46.19999999999999
2020-02-23,379.6,752.7,1334.6,881.0,50.5
2020-02-24,484.0999999999999,841.3,1583.3999999999999,1186.0,70.2
2020-02-25,467.60000000000014,924.4000000000001,1641.3,1570.0,94.40000000000002
2020-02-26,588.0999999999999,1121.2,2022.7,2042.0,78.49999999999999
2020-02-27,848.4,1365.0,2665.3999999999996,542.0,83.29999999999998
2020-02-28,749.6999999999998,1147.2,2296.6000000000004,551.0,67.69999999999999
2020-02-29,322.1,583.9,1078.6,565.0,111.7
2020-03-01,328.0999999999999,654.3999999999999,1157.8999999999999,385.0,88.5
2020-03-02,748.5,1286.3000000000002,2434.3,603.0,103.0
2020-03-03,827.8000000000001,1500.8999999999999,2769.7999999999997,1078.0,58.7
2020-03-04,963.1000000000003,1367.5999999999997,2844.100000000001,521.5675675675675,43.19999999999999
2020-03-05,396.54999999999995,855.9499999999999,1463.8999999999996,324.4324324324324,55.25000000000001
2020-03-06,1260.0000000000002,1746.0000000000002,3677.7,924.0,56.999999999999986
2020-03-07,564.9999999999999,1088.1000000000001,1954.6999999999994,1302.0,-0.09999999999999976
2020-03-08,286.09999999999997,605.1999999999999,1043.8,1086.0,16.6
2020-03-09,566.4,956.3000000000002,1824.8000000000002,1732.0,17.8
2020-03-10,490.1,709.6999999999999,1461.5000000000002,1387.0,40.800000000000004
2020-03-11,522.0999999999999,901.4000000000001,1702.0000000000002,1504.0,28.999999999999996
2020-03-12,635.4,911.0500000000001,1886.4999999999998,1904.5,25.199999999999996
2020-03-13,889.8000000000001,1420.55,2785.500000000001,1650.0,17.79999999999999
2020-03-14,469.29999999999995,801.6999999999998,1520.9999999999998,1154.0,18.5
2020-03-15,397.9,835.3,1445.6999999999998,848.0,34.5
2020-03-16,903.3000000000003,1479.6999999999998,2864.4000000000005,1883.0,21.500000000000004
2020-03-17,546.5,1111.2499999999998,1949.4499999999998,1514.0,-3.0999999999999996
2020-03-18,540.2,1019.7,1847.6000000000006,1123.0,6.899999999999997
2020-03-19,395.2,790.9999999999999,1397.1999999999998,658.0,-7.6000000000000005
2020-03-20,218.3,489.6999999999999,824.8,550.0,-18.3
2020-03-21,109.69999999999997,387.9,556.0,534.0,-18.300000000000004
2020-03-22,80.7,423.19999999999993,546.7,504.0,-11.799999999999999
2020-03-23,311.50000000000006,1017.5999999999999,1495.2000000000003,717.0,6.8
2020-03-24,414.8,1096.1,1731.9999999999998,831.0,10.4
2020-03-25,551.7,1275.5,2121.9000000000005,1016.0,32.9
2020-03-26,177.49999999999997,745.1,1016.9999999999998,1024.0,18.1
2020-03-27,161.1,677.5,924.7,1017.0,23.500000000000004
2020-03-28,80.50000000000001,344.8,468.00000000000006,630.0,-5.8
2020-03-29,50.6,242.89999999999995,319.99999999999994,422.0,-35.3
2020-03-30,100.89999999999998,428.40000000000003,583.5000000000001,342.0,-20.8
2020-03-31,128.79999999999998,531.0,728.5999999999999,475.0,-5.8
2020-04-01,790.5,1362.5000000000002,2574.7000000000007,587.0,49.400000000000006
2020-04-02,332.19999999999993,848.1999999999998,1357.0000000000002,686.0,66.5
2020-04-03,474.2,1161.7,1888.3,785.0,68.80000000000001
2020-04-04,211.79999999999998,714.5999999999999,1039.3000000000002,548.0,49.8
2020-04-05,79.79999999999998,376.8,498.70000000000005,486.0,69.5
2020-04-06,333.49999999999994,920.7,1431.5,737.0,65.30000000000001
2020-04-07,415.69999999999993,1129.8999999999999,1767.6,770.0,55.099999999999994
2020-04-08,217.49999999999994,1152.9,1486.3000000000002,1334.0,73.00000000000001
2020-04-09,306.9,1171.2,1641.7000000000003,1517.0,93.69999999999999
2020-04-10,125.59999999999998,915.5999999999999,1108.4,1159.0,80.30000000000001
2020-04-11,306.1,1223.1000000000001,1692.4,886.0,105.0
2020-04-12,152.19999999999996,704.6,937.9000000000001,676.0,109.79999999999998
2020-04-13,54.1,230.10000000000005,313.20000000000005,507.0,57.3
2020-04-14,129.4,491.40000000000003,690.1,510.0,44.599999999999994
2020-04-15,209.50000000000003,859.9,1181.3000000000002,851.0,85.7
2020-04-16,240.50000000000003,1088.0,1456.5,1474.0,138.39999999999998
2020-04-17,78.57777777777778,414.0,535.9666666666666,686.0,110.49999999999999
2020-04-18,89.39259259259259,415.73333333333335,554.6222222222223,687.0,108.9
2020-04-19,87.97037037037038,402.9333333333334,539.6888888888889,610.0,107.4
2020-04-20,79.05925925925926,395.23333333333323,517.5222222222221,926.0,120.59999999999998
2020-04-21,96.89999999999999,393.49999999999994,542.6,1009.0,135.6
2020-04-22,123.8,527.5,717.1,921.0,127.19999999999999
2020-04-23,165.8,755.3,1009.2,1146.0,134.3
2020-04-24,173.9,789.1000000000001,1056.2,998.0,141.6
2020-04-25,62.699999999999996,387.5,483.5999999999999,513.0,116.99999999999999
2020-04-26,154.29999999999995,641.8000000000001,878.9000000000001,525.0,123.4
2020-04-27,229.09999999999994,767.1999999999999,1118.1999999999998,876.0,151.2
2020-04-28,111.89999999999999,432.69999999999993,604.0,217.0,156.6
2020-04-29,316.09999999999997,670.3000000000001,1155.0,662.0,172.09999999999997
2020-04-30,274.0,585.7,1005.9,649.0,191.70000000000002
2020-05-01,260.29999999999995,581.2,980.3,673.0,177.79999999999998
2020-05-02,233.99999999999997,681.4,1040.5,518.0,130.3
2020-05-03,96.00000000000001,437.1,584.4,460.0,113.9
2020-05-04,130.7,474.4999999999999,674.2999999999998,612.0,100.2
2020-05-05,82.79999999999998,299.4,426.4,590.0,90.19999999999999
2020-05-06,126.29999999999998,538.1,731.5999999999998,786.0,82.10000000000001
2020-05-07,296.90000000000003,1027.6,1482.6999999999998,1104.0,93.00000000000001
2020-05-08,166.3,949.8000000000001,1204.8,712.0,96.4
2020-05-09,93.00000000000001,799.8999999999997,942.4000000000001,886.0,128.10000000000002
2020-05-10,44.99999999999999,337.80000000000007,407.29999999999995,679.0,110.5
2020-05-11,116.1,282.0,459.80000000000007,528.0,71.4
2020-05-12,293.49999999999994,719.3000000000002,1169.3000000000002,525.0,86.09999999999998
2020-05-13,128.8,346.59999999999997,544.5,447.0,84.10000000000001
2020-05-14,152.8,418.3,652.7999999999998,390.0,58.9
2020-05-15,339.1000000000001,885.8000000000001,1405.8,653.0,64.6
2020-05-16,287.7,887.1000000000001,1328.5000000000002,564.0,67.30000000000001
2020-05-17,166.60000000000005,527.0999999999999,782.7999999999998,527.0,60.699999999999996
2020-05-18,225.60000000000002,666.9,1012.7,985.0,67.2
2020-05-19,253.3,766.4,1154.8000000000002,962.0,73.00000000000001
2020-05-20,294.3,928.1499999999999,1378.8,1193.0,82.95
2020-05-21,234.9,978.7999999999998,1339.1,1189.0,87.39999999999999
2020-05-22,140.00000000000003,438.8,653.4,1860.0,87.10000000000002
2020-05-23,102.70000000000002,234.39999999999998,391.6,873.0,58.199999999999996
2020-05-24,203.79999999999998,530.7,843.1,482.0,36.9
2020-05-25,181.40000000000003,622.0999999999999,900.6999999999999,477.0,31.799999999999997
2020-05-26,294.09999999999997,889.0000000000001,1339.8,653.0,26.9
2020-05-27,280.4,888.6999999999999,1319.1000000000001,780.0,42.00000000000001
2020-05-28,118.0,392.7999999999999,573.6,670.0,29.399999999999995
2020-05-29,162.1,551.2,800.3000000000001,731.0,66.60000000000001
2020-05-30,67.3,344.49999999999994,447.5,653.0,67.6
2020-05-31,50.4,282.40000000000003,359.79999999999995,529.0,71.80000000000001
2020-06-01,148.89999999999998,518.7,746.8999999999997,706.0,77.6
2020-06-02,167.2,680.6999999999999,937.2000000000002,773.0,88.20000000000002
2020-06-03,275.90000000000003,805.7000000000002,1229.0000000000002,882.0,134.10000000000002
2020-06-04,235.00000000000006,567.2,927.3000000000001,1005.0,144.4
2020-06-05,300.4,686.0999999999999,1146.4,1324.0,167.80000000000004
2020-06-06,183.3,477.20000000000005,757.9,674.0,161.39999999999998
2020-06-07,188.70000000000002,480.09999999999997,769.5999999999999,364.0,133.79999999999998
2020-06-08,159.50000000000006,404.99999999999994,649.5000000000001,552.0,94.50000000000001
2020-06-09,323.29999999999995,787.0,1282.7,923.0,104.2
2020-06-10,396.8,751.4999999999998,1360.1999999999998,894.0,128.6
2020-06-11,168.59999999999997,518.95,776.7499999999998,641.0,127.9
2020-06-12,163.9,682.1999999999999,933.7,794.0,157.79999999999998
2020-06-13,128.49999999999997,620.3000000000001,817.1999999999997,491.0,139.8
2020-06-14,163.29999999999995,620.3000000000001,870.6999999999998,550.0,121.30000000000001
2020-06-15,425.20000000000005,1038.2,1690.0999999999997,1266.0,124.80000000000001
2020-06-16,435.5999999999999,966.7999999999998,1634.5,1157.0,122.3
2020-06-17,529.6999999999999,1199.3000000000004,2011.2,900.0,142.39999999999998
2020-06-18,361.00000000000006,948.0999999999998,1501.3000000000002,1136.0,137.0
2020-06-19,330.5,690.1000000000003,1196.8999999999999,1259.0,117.70000000000003
2020-06-20,253.60000000000005,555.1,943.8,644.0,101.9
2020-06-21,175.4,405.2000000000001,674.0,576.0,106.29999999999998
2020-06-22,349.29999999999995,678.0999999999999,1213.2,1489.0,90.2
2020-06-23,463.40000000000003,880.6999999999999,1591.3000000000004,1345.0,97.5
2020-06-24,225.20000000000002,1041.4,1387.1999999999998,1100.0,117.60000000000001
2020-06-25,163.0,1028.3,1278.5,1080.0,133.20000000000002
2020-06-26,279.49999999999994,1041.6,1471.2999999999997,1415.0,137.49999999999997
2020-06-27,189.79999999999998,348.4,640.0000000000001,760.0,136.8
2020-06-28,149.10000000000002,328.6,556.9000000000001,598.0,114.0
2020-06-29,274.09999999999997,506.99999999999994,927.8000000000001,1538.0,119.20000000000002
2020-06-30,441.49999999999994,699.3999999999999,1376.2000000000003,1375.0,143.69999999999996
2020-07-01,422.8,685.9,1334.6000000000001,1082.0,145.90000000000003
2020-07-02,442.2,836.3000000000001,1513.9999999999998,1183.0,120.0
2020-07-03,314.40000000000003,575.6,1057.5999999999997,1372.0,106.69999999999999
2020-07-04,232.19999999999996,352.79999999999995,709.0,696.0,119.69999999999999
2020-07-05,118.3,208.8,390.8,746.0,112.60000000000001
2020-07-06,432.09999999999997,768.9000000000001,1431.6,967.0,93.60000000000001
2020-07-07,470.9999999999999,1001.6999999999999,1724.0,1281.0,96.30000000000001
2020-07-08,605.7,707.4000000000001,1635.6,1048.0,121.69999999999997
2020-07-09,535.4000000000001,588.0,1409.3,966.0,128.70000000000002
2020-07-10,725.1999999999999,1014.0999999999999,2126.1,893.0,111.1
2020-07-11,402.89999999999986,762.8999999999999,1380.3999999999999,562.0,68.0
2020-07-12,372.29999999999995,967.0999999999999,1538.2999999999997,938.0,58.80000000000001
2020-07-13,438.69999999999993,916.8000000000001,1590.1000000000006,1363.0,87.39999999999998
2020-07-14,475.4,739.5999999999998,1468.6999999999998,579.0,109.8
2020-07-15,550.0,859.4999999999999,1702.8999999999999,1104.0,115.5
2020-07-16,690.35,890.5500000000001,1948.6500000000003,822.5,98.24999999999999
2020-07-17,512.8999999999999,960.0999999999999,1746.5000000000002,1332.0,91.6
2020-07-18,309.99999999999994,653.6000000000001,1129.3999999999999,717.0,92.5
2020-07-19,129.1,403.1000000000001,601.2000000000002,269.0,80.60000000000001
2020-07-20,240.59999999999997,547.1999999999999,916.4000000000001,486.0,68.39999999999999
2020-07-21,278.9,703.0,1130.6000000000001,617.0,51.300000000000004
2020-07-22,394.29999999999995,945.1999999999999,1549.4999999999998,1337.0,73.4
2020-07-23,331.9,824.8000000000002,1333.9999999999998,1329.0,97.30000000000001
2020-07-24,377.99999999999994,673.6000000000001,1253.5,1326.0,91.20000000000002
2020-07-25,241.7,393.79999999999995,763.7000000000002,981.0,108.90000000000002
2020-07-26,165.70000000000002,284.19999999999993,538.0999999999999,976.0,83.7
2020-07-27,520.5,623.0999999999999,1421.3,1221.0,119.29999999999998
2020-07-28,394.99999999999994,668.7000000000002,1273.9999999999998,1311.0,87.60000000000001
2020-07-29,437.30000000000007,889.3000000000001,1559.7000000000003,1302.0,76.9
2020-07-30,483.3999999999999,1001.6,1742.7,1216.0,84.30000000000001
2020-07-31,248.20000000000005,1049.2000000000003,1429.6999999999998,1672.0,92.49999999999999
2020-08-01,223.9,490.4,833.9000000000001,1135.0,76.20000000000003
2020-08-02,203.9,503.99999999999994,816.4999999999999,894.0,59.29999999999999
2020-08-03,354.3000000000001,616.0,1158.7999999999997,609.0,76.00000000000001
2020-08-04,439.09999999999997,808.6999999999999,1481.6999999999998,1239.0,76.49999999999999
2020-08-05,372.1499999999999,635.6999999999999,1206.1500000000003,1501.0,82.10000000000002
2020-08-06,604.7,1008.5999999999998,1936.1,1365.0,80.20000000000002
2020-08-07,999.7,2013.3,3546.6,1953.0,91.0
2020-08-08,285.3999999999999,1045.6,1483.4999999999998,1012.0,65.1
2020-08-09,59.1,473.7,563.8,760.0,54.00000000000001
2020-08-10,519.6999999999999,1103.7,1900.1999999999998,1024.0,66.30000000000001
2020-08-11,369.6,1521.4999999999998,2088.4999999999995,1371.0,54.800000000000004
2020-08-12,241.59999999999997,1319.4999999999995,1689.7000000000007,1393.0,53.00000000000001
2020-08-13,229.4,799.1,1150.8999999999999,880.0,49.4
2020-08-14,284.6,585.9999999999999,1022.6000000000001,508.0,42.49999999999999
2020-08-15,352.5,728.5999999999999,1269.0,706.0,37.4
2020-08-16,232.40000000000003,740.1000000000001,1096.1999999999998,918.0,51.39999999999999
2020-08-17,454.7,906.5999999999999,1603.5,1157.0,70.19999999999999
2020-08-18,425.9,628.8,1281.9,1321.0,52.99999999999999
2020-08-19,695.6999999999999,759.7,1826.7999999999997,694.0,146.8
2020-08-20,523.9,807.7999999999998,1611.4,1438.0,141.6
2020-08-21,304.70000000000005,391.40000000000003,858.4999999999999,1680.0,132.50000000000003
2020-08-22,231.39999999999998,374.90000000000003,730.2,1259.0,77.8
2020-08-23,222.14999999999998,325.00000000000006,665.35,915.0,60.39999999999999
2020-08-24,503.6,689.9999999999999,1462.7000000000003,1305.0,74.69999999999999
2020-08-25,386.8,525.9,1118.8000000000002,1110.0,131.6
2020-08-26,500.0,918.4,1685.1999999999998,1428.0,64.59999999999998
2020-08-27,777.7999999999998,1069.2000000000003,2262.2,1043.0,98.09999999999998
2020-08-28,799.0999999999999,1014.5000000000001,2240.1000000000004,745.0,146.2
2020-08-29,452.0999999999999,592.6,1285.8,492.88888888888886,91.4
2020-08-30,195.3,399.8,699.2,770.2222222222222,57.99999999999999
2020-08-31,746.2,1158.8,2302.7999999999997,1047.5555555555554,72.29999999999998
2020-09-01,1391.0,1546.6000000000001,3679.6,1324.8888888888887,117.89999999999996
2020-09-02,722.6000000000003,1326.3,2434.3,1602.2222222222222,107.1
2020-09-03,575.8,838.2,1720.8999999999999,1724.2222222222222,127.69999999999999
2020-09-04,571.8000000000002,915.9999999999998,1792.5000000000002,1668.0,113.4
2020-09-05,583.2,970.9,1865.1,1125.0,127.40000000000003
2020-09-06,418.6,840.2,1481.6000000000001,895.0,132.2
2020-09-07,679.2999999999998,900.2,1941.8000000000002,1574.0,148.89999999999998
2020-09-08,560.3500000000001,748.8,1607.6999999999998,1578.0,149.20000000000002
2020-09-09,565.4999999999999,849.6,1716.6000000000004,1157.0,141.70000000000002
2020-09-10,552.3500000000001,1032.95,1880.2,944.0,146.85000000000002
2020-09-11,654.4999999999999,1039.6999999999998,2042.9000000000003,1796.0,160.40000000000003
2020-09-12,288.6,584.7,1027.7,1361.0,120.79999999999997
2020-09-13,275.4,659.2999999999998,1081.5,1066.0,108.39999999999998
2020-09-14,888.5000000000001,1396.8999999999999,2759.4000000000005,1088.0,140.2
2020-09-15,680.9000000000002,1904.9999999999995,2949.0000000000005,2069.0,129.50000000000003
2020-09-16,302.20000000000005,873.6000000000003,1337.6000000000001,912.0,74.89999999999999
2020-09-17,268.00000000000006,555.9999999999999,966.6999999999999,681.0,45.199999999999996
2020-09-18,375.90000000000003,701.0,1277.1000000000001,719.0,64.19999999999999
2020-09-19,157.79999999999998,522.3000000000001,764.6,673.0,71.8
2020-09-20,130.60000000000002,578.6999999999998,779.1999999999999,709.0,50.69999999999999
2020-09-21,1064.1000000000001,1762.4,3394.0000000000005,1434.0,90.70000000000002
2020-09-22,557.5,1432.3999999999999,2287.3,1855.0,96.5
2020-09-23,413.6,939.4000000000002,1572.7999999999997,1335.0,109.5
2020-09-24,657.1,1091.1000000000001,2098.6499999999996,1297.5,128.4
2020-09-25,514.6999999999999,901.0000000000002,1690.1999999999994,1029.0,99.6
2020-09-26,439.6,743.6999999999999,1417.8000000000002,606.0,59.300000000000004
2020-09-27,170.60000000000002,410.2000000000001,672.0000000000001,357.0,57.300000000000004
2020-09-28,861.1999999999998,1313.3999999999999,2633.5,1488.0,90.5
2020-09-29,999.0,1319.2,2851.2,1307.0,93.4
2020-09-30,629.1000000000001,924.2,1888.5000000000007,1351.0,113.50000000000003
2020-10-01,660.4999999999998,972.6000000000001,1985.2999999999997,1380.0,165.39999999999998
2020-10-02,276.90000000000003,724.3000000000001,1148.9,271.0,191.20000000000002
2020-10-03,382.4,824.2999999999998,1410.5000000000002,942.0,210.0
2020-10-04,296.29999999999995,561.7,1015.8000000000002,854.0,235.20000000000002
2020-10-05,574.7999999999998,889.6,1771.2,1448.0,202.29999999999998
2020-10-06,356.9999999999999,681.7000000000002,1229.3999999999999,1619.0,186.29999999999995
2020-10-07,438.2,831.0,1502.5,1655.0,135.7
2020-10-08,654.2999999999998,955.9000000000001,1958.9999999999998,972.0,155.1
2020-10-09,759.0,1251.6,2415.5999999999995,1703.0,139.40000000000003
2020-10-10,362.20000000000005,907.9,1463.0,1302.0,110.69999999999999
2020-10-11,563.4999999999999,914.1,1778.0,449.0,116.1
2020-10-12,1088.3500000000001,1242.75,2911.4999999999995,1510.0,184.1
2020-10-13,872.2999999999998,1044.7,2382.6,526.0,198.6
2020-10-14,417.00000000000006,777.2000000000002,1416.4999999999995,470.0,141.2
2020-10-15,347.9000000000001,753.7999999999998,1287.3,403.0,108.49999999999999
2020-10-16,632.9,1028.5,1998.4999999999995,666.0,119.69999999999999
2020-10-17,377.2,901.4000000000001,1479.7,486.0,111.4
2020-10-18,611.3,1177.1999999999998,2114.2,1115.0,120.9
2020-10-19,641.8000000000001,937.3000000000002,1921.1999999999996,1099.0,149.39999999999998
2020-10-20,698.7,975.4000000000001,2046.6,1780.0,203.39999999999998
2020-10-21,646.3000000000001,1025.3000000000004,2016.8000000000004,1096.0,212.09999999999997
2020-10-22,549.3,1047.8999999999999,1890.0,1663.0,154.20000000000005
2020-10-23,552.8,1021.8999999999999,1869.5000000000002,1584.0,148.50000000000003
2020-10-24,315.7,610.4000000000001,1094.8999999999996,1055.0,161.9
2020-10-25,288.79999999999995,621.9000000000001,1064.5000000000002,1027.0,180.3
2020-10-26,507.79999999999995,928.8000000000001,1707.6000000000001,1691.0,176.5
2020-10-27,559.4999999999999,891.6000000000001,1749.5000000000002,1364.0,169.00000000000003
2020-10-28,445.50000000000006,781.9,1465.5000000000002,1442.5,149.6
2020-10-29,484.00000000000006,834.7,1576.2,678.0,103.10000000000001
2020-10-30,440.19999999999993,800.3000000000001,1475.2000000000003,510.0,92.29999999999998
2020-10-31,303.70000000000005,542.6,1008.2999999999998,474.0,108.1
2020-11-01,192.00000000000003,343.9,638.3,377.0,134.69999999999996
2020-11-02,342.7,621.3000000000001,1146.2999999999997,486.0,127.50000000000001
2020-11-03,669.5000000000001,1117.8,2144.2000000000003,1228.0,85.39999999999999
2020-11-04,2226.8999999999996,1837.6000000000001,5252.1,1723.0,99.2
2020-11-05,3168.8,1945.5,6803.999999999999,2597.0,140.89999999999998
2020-11-06,1517.2000000000003,1512.4999999999995,3838.3999999999996,1603.0,124.00000000000003
2020-11-07,1268.0,1213.5,3157.6,1152.0,138.60000000000002
2020-11-08,1308.0,1071.8000000000002,3077.4,1332.0,143.0
2020-11-09,938.6000000000001,1179.0833333333333,2616.2499999999995,883.0,135.0
2020-11-10,950.2666666666667,1265.177777777778,2720.4666666666667,1512.0,95.70000000000002
2020-11-11,757.7333333333335,1095.9888888888886,2257.2333333333336,1347.0,71.9
2020-11-12,601.4,1604.3,2526.8,1787.0,55.800000000000004
2020-11-13,644.05,1573.3,2560.7999999999997,1535.0,62.8
2020-11-14,346.79999999999995,659.0999999999999,1191.3999999999999,1129.0,33.5
2020-11-15,218.29999999999998,471.1,805.6999999999999,967.0,40.300000000000004
2020-11-16,499.70000000000005,843.2000000000002,1609.4,1343.0,-1.5
2020-11-17,479.7999999999999,848.5,1583.9,1485.0,-27.0
2020-11-18,664.3,818.9,1837.7,1658.0,5.399999999999999
2020-11-19,806.8000000000001,1141.6,2379.0,1267.0,-24.299999999999997
2020-11-20,988.8000000000002,1268.1999999999998,2783.9,1520.0,-29.7
2020-11-21,337.30000000000007,615.6,1133.1,880.0,-39.699999999999996
2020-11-22,572.0999999999999,1094.8000000000002,1972.2000000000003,1027.0,-19.5
2020-11-23,1402.8000000000004,1414.8999999999996,3565.1999999999994,1740.0,24.400000000000002
2020-11-24,772.0999999999999,973.7,2157.9999999999995,1438.0,38.400000000000006
2020-11-25,786.0999999999999,1013.5000000000002,2218.7000000000007,1185.0,57.6
2020-11-26,1299.1000000000001,1429.3999999999999,3421.4,1025.0,65.5
2020-11-27,2012.0,1413.7000000000003,4498.400000000001,1166.0,113.5
2020-11-28,789.6999999999999,1228.5,2439.4,1241.0,60.999999999999986
2020-11-29,614.3000000000001,1167.5,2109.6,1083.0,36.1
2020-11-30,859.2999999999998,941.8000000000001,2259.2000000000003,1542.0,56.6
2020-12-01,692.7000000000002,990.9999999999999,2052.4,850.0,44.20000000000001
2020-12-02,1254.3999999999999,1344.1000000000004,3266.9999999999995,1708.0,119.69999999999999
2020-12-03,941.8000000000002,1307.5000000000002,2751.6000000000004,1099.0,222.4
2020-12-04,711.6,1072.2,2163.4,1382.0,263.5000000000001
2020-12-05,349.0999999999999,756.8999999999999,1292.1,526.0,188.39999999999998
2020-12-06,448.0,916.2,1603.3999999999999,586.5,158.9
2020-12-07,1436.3000000000002,1350.1,3552.7999999999997,947.0,238.35
2020-12-08,1839.3,1443.1000000000004,4263.2,1800.0,262.79999999999995
2020-12-09,999.1000000000001,1185.7000000000003,2717.5000000000005,1470.0,215.60000000000002
2020-12-10,582.8,768.8000000000001,1661.9999999999998,767.0,234.5
2020-12-11,1252.0,1443.0999999999997,3362.4000000000005,1375.0,258.0
2020-12-12,524.0000000000001,1026.1999999999998,1829.4,1510.0,142.3
2020-12-13,342.40000000000003,676.1999999999999,1201.5,818.0,127.39999999999999
2020-12-14,600.9000000000001,924.9000000000003,1845.9000000000005,1440.0,153.2
