MeasurementDateGMT,Richmond Upon Thames - Castelnau: Nitric Oxide (ug/m3),Richmond Upon Thames - Castelnau: Nitrogen Dioxide (ug/m3),Richmond Upon Thames - Castelnau: Oxides of Nitrogen (ug/m3),Richmond Upon Thames - Castelnau: PM10 Particulate (ug/m3)
2020-04-12,46.29999999999999,468.1000000000001,539.4,556.5000000000001
2020-04-13,17.5,216.29999999999998,242.79999999999998,367.8
2020-04-14,41.400000000000006,345.30000000000007,408.70000000000005,349.2999999999999
2020-04-15,59.500000000000014,603.1000000000001,694.2,577.3000000000001
2020-04-16,126.5,1009.1000000000001,1202.6999999999998,1081.3
2020-04-17,30.399999999999995,374.79999999999995,420.99999999999994,495.49999999999994
2020-04-18,55.49999999999999,476.9,561.9,519.5999999999999
2020-04-19,28.300000000000004,384.0999999999999,427.09999999999997,440.2
2020-04-20,38.2,365.5,423.9999999999999,599.15
2020-04-21,33.9,411.99999999999994,464.20000000000005,740.0000000000001
2020-04-22,42.400000000000006,459.6999999999998,524.7,703.5000000000001
2020-04-23,68.80000000000001,616.5999999999999,721.9,756.8
2020-04-24,78.69999999999999,710.1999999999998,831.0,713.0999999999999
2020-04-25,24.8,417.80000000000007,455.69999999999993,391.1999999999999
2020-04-26,44.099999999999994,418.30000000000007,485.49999999999994,390.6000000000001
2020-04-27,62.79999999999999,535.4000000000001,631.9000000000002,495.29999999999995
2020-04-28,30.0,445.99999999999994,491.8,189.69999999999993
2020-04-29,67.1,372.1000000000001,475.1000000000001,299.25
2020-04-30,39.9,284.5,345.0,205.10000000000002
2020-05-01,13.2,252.70000000000002,272.79999999999995,197.89999999999998
2020-05-02,34.6,319.09999999999997,372.2,159.6
2020-05-03,45.30000000000001,408.1,477.49999999999994,257.0
2020-05-04,54.90000000000001,384.0,468.09999999999997,352.5
2020-05-05,25.650000000000006,280.6,319.95000000000005,211.9999999999999
2020-05-06,45.3,456.70000000000005,525.8000000000001,370.79999999999995
2020-05-07,66.89999999999999,544.9000000000001,647.5,497.0
2020-05-08,40.89999999999999,543.8000000000001,605.9999999999999,429.69999999999993
2020-05-09,57.5,635.3,723.6000000000001,740.6
2020-05-10,21.5,262.0,295.3999999999999,544.3000000000001
2020-05-11,35.699999999999996,203.39999999999995,258.30000000000007,337.8999999999999
2020-05-12,69.30000000000001,445.79999999999995,552.2,268.90000000000003
2020-05-13,30.2,258.49999999999994,304.79999999999995,285.9
2020-05-14,56.699999999999996,297.9,385.00000000000006,226.9
2020-05-15,92.70000000000002,600.8999999999999,743.1999999999999,326.4
2020-05-16,29.599999999999994,391.20000000000005,436.59999999999997,249.50000000000003
2020-05-17,22.299999999999997,232.90000000000003,267.20000000000005,253.9
2020-05-18,12.699999999999998,187.30000000000004,206.90000000000003,260.09999999999997
2020-05-19,27.800000000000004,228.0,271.09999999999997,228.89999999999998
2020-05-20,70.85,414.34999999999997,523.0,315.5
2020-05-21,62.69999999999999,484.2,579.4,441.6000000000001
2020-05-22,18.5,173.30000000000004,201.20000000000002,544.3
2020-05-23,7.8999999999999995,99.5,111.40000000000002,454.9000000000001
2020-05-24,16.400000000000002,184.5,209.79999999999998,370.0
2020-05-25,46.7,298.8,370.3,386.1
2020-05-26,86.8,465.70000000000005,598.6,401.79999999999995
2020-05-27,90.9,663.0,802.1999999999998,424.8
2020-05-28,56.2,324.50000000000006,410.6,368.0
2020-05-29,70.7,450.7,558.9999999999999,443.5
2020-05-30,35.7,331.3999999999999,385.70000000000005,431.99999999999994
2020-05-31,31.6,274.29999999999995,322.7000000000001,371.2
2020-06-01,67.9,381.0,485.1000000000001,478.59999999999997
2020-06-02,126.2,497.40000000000003,692.0999999999999,417.4
2020-06-03,105.80000000000004,595.7999999999998,758.1999999999999,533.1
2020-06-04,54.69999999999999,258.99999999999994,343.1,244.49999999999994
2020-06-05,25.599999999999998,187.64999999999998,227.25000000000003,163.00000000000006
2020-06-06,39.3,249.70000000000002,309.8,202.79999999999998
2020-06-07,52.50000000000001,279.8,361.1,148.6
2020-06-08,83.7,301.1000000000001,429.1,319.59999999999997
2020-06-09,99.09999999999998,449.4,601.5000000000001,336.5
2020-06-10,102.9,378.2,536.0999999999999,306.1000000000001
2020-06-11,60.9,367.3,461.09999999999997,387.09999999999997
2020-06-12,81.29999999999998,495.70000000000005,620.1999999999999,533.9
2020-06-13,52.69999999999999,407.4,488.4,263.70000000000005
2020-06-14,46.99999999999999,325.8999999999999,397.4,324.5
2020-06-15,91.30000000000003,408.8,548.6999999999999,256.3
2020-06-16,80.39999999999999,334.79999999999995,458.09999999999997,247.3
2020-06-17,126.60000000000004,617.8000000000001,812.4,330.90000000000003
2020-06-18,66.30000000000001,387.3000000000001,489.1,187.50000000000006
2020-06-19,55.300000000000004,226.39999999999998,311.09999999999997,192.0
2020-06-20,87.5,267.3,401.59999999999997,201.20000000000002
2020-06-21,31.5,175.9,224.09999999999997,196.20000000000002
2020-06-22,50.7,205.79999999999998,283.6,350.49999999999994
2020-06-23,89.6,431.40000000000003,568.5,439.50000000000006
2020-06-24,90.50000000000001,761.0000000000001,899.5000000000001,630.4000000000001
2020-06-25,65.39999999999999,730.6,831.0000000000001,653.1
2020-06-26,61.95,488.1500000000001,582.9000000000001,411.0999999999999
2020-06-27,57.90000000000001,141.99999999999997,230.39999999999995,224.4
2020-06-28,25.2,89.20000000000002,128.3,198.00000000000006
2020-06-29,28.800000000000008,101.2,145.6,239.30000000000007
2020-06-30,52.4,167.5,247.9,176.40000000000003
2020-07-01,34.9,152.39999999999995,205.99999999999997,160.1
2020-07-02,64.10000000000001,303.6,402.3,165.79999999999998
2020-07-03,36.49999999999999,157.9,214.1,249.20000000000005
2020-07-04,41.4,121.30000000000003,184.39999999999998,136.60000000000002
2020-07-05,17.2,69.7,96.99999999999999,215.0
2020-07-06,46.4,201.79999999999998,273.3,229.60000000000002
2020-07-07,65.39999999999999,347.3,447.09999999999997,273.9
2020-07-08,57.3,195.90000000000003,283.0,126.49999999999997
2020-07-09,78.99999999999997,176.80000000000004,298.29999999999995,82.79999999999998
2020-07-10,71.0,242.4,351.3,140.3
2020-07-11,160.50000000000003,401.6,647.1000000000001,237.9
2020-07-12,139.60000000000005,445.69999999999993,659.9,298.90000000000003
2020-07-13,54.49999999999999,255.10000000000005,338.6000000000001,261.70000000000005
2020-07-14,131.70000000000002,289.80000000000007,491.6999999999999,205.39999999999998
2020-07-15,58.3,267.29999999999995,356.8,214.5
2020-07-16,130.9,298.8,499.40000000000003,198.9
2020-07-17,106.99999999999999,329.8,493.49999999999994,361.99999999999994
2020-07-18,67.4,176.60000000000002,279.9,266.7
2020-07-19,154.8,284.6000000000001,521.9,183.2
2020-07-20,233.39999999999995,392.5,750.0000000000002,297.3
2020-07-21,192.0,527.2,821.8000000000001,348.29999999999995
2020-07-22,68.19999999999999,302.20000000000005,407.0,362.6999999999999
2020-07-23,48.699999999999996,250.45000000000005,324.84999999999997,351.5
2020-07-24,55.599999999999994,212.7,298.0,220.69999999999996
2020-07-25,69.3,203.1,309.39999999999986,185.39999999999995
2020-07-26,47.49999999999999,140.3,213.19999999999996,253.94999999999996
2020-07-27,90.30000000000003,211.09999999999997,349.6,329.9000000000001
2020-07-28,41.99999999999999,202.09999999999997,266.40000000000003,230.49999999999997
2020-07-29,81.5,330.1,455.29999999999995,285.59999999999997
2020-07-30,114.3,589.1000000000001,764.1999999999999,342.9000000000001
2020-07-31,96.80000000000003,676.9999999999999,825.3,692.3000000000001
2020-08-01,36.400000000000006,173.40000000000003,228.9,252.79999999999998
2020-08-02,38.400000000000006,186.89999999999995,246.1,245.2
2020-08-03,87.4,352.20000000000005,486.3,290.40000000000003
2020-08-04,80.09999999999998,363.2,486.84999999999985,308.90000000000003
2020-08-05,60.70000000000001,188.4,281.7,266.20000000000005
2020-08-06,141.60000000000002,463.80000000000007,681.0,244.5
2020-08-07,211.2,1120.1,1443.6000000000004,593.4
2020-08-08,74.6,781.9,896.2999999999998,735.7
2020-08-09,28.299999999999997,326.59999999999997,369.9,650.8
2020-08-10,82.80000000000001,657.5999999999999,784.8000000000002,749.1
2020-08-11,76.2,1063.3999999999999,1179.6999999999998,981.0999999999999
2020-08-12,53.599999999999994,925.0999999999999,1007.8000000000003,1133.0
2020-08-13,63.19999999999999,560.4,657.5999999999999,729.4000000000002
2020-08-14,68.6,447.49999999999994,552.6,407.70000000000005
2020-08-15,97.80000000000001,515.6999999999999,665.7,469.4000000000001
2020-08-16,46.5,457.90000000000003,529.3,597.4000000000001
2020-08-17,96.7,456.7,604.7999999999998,271.8
2020-08-18,87.60000000000001,327.7,462.00000000000006,216.3
2020-08-19,143.99999999999997,485.9,706.5,250.20000000000005
2020-08-20,110.69999999999999,415.4,585.1000000000001,484.8
2020-08-21,39.2,177.90000000000003,238.6,456.59999999999997
2020-08-22,32.5,181.6,231.00000000000003,300.70000000000005
2020-08-23,26.700000000000003,167.20000000000002,208.39999999999998,235.49999999999997
2020-08-24,76.0,315.8,432.5000000000001,245.79999999999998
2020-08-25,50.099999999999994,193.7,270.70000000000005,245.00000000000006
2020-08-26,37.4,258.3,316.0,181.89999999999998
2020-08-27,114.80000000000001,470.19999999999993,646.1,327.90000000000003
2020-08-28,75.49999999999999,311.6,427.1000000000001,180.8
2020-08-29,47.1,211.90000000000003,283.9,203.39999999999992
2020-08-30,43.20000000000001,240.59999999999997,306.7,279.5
2020-08-31,176.90000000000003,572.6,843.5999999999999,249.59999999999997
2020-09-01,372.5999999999999,848.7,1420.2,406.9000000000001
2020-09-02,130.7,540.3000000000002,740.5999999999999,346.7999999999999
2020-09-03,49.099999999999994,224.9,300.1000000000001,234.39999999999998
2020-09-04,60.20000000000001,273.2,364.9999999999999,340.90000000000003
2020-09-05,70.30000000000001,363.8,471.90000000000003,282.1
2020-09-06,82.7,386.49999999999994,513.3,271.0
2020-09-07,135.8,332.6,540.7,243.00000000000006
2020-09-08,55.2,221.1,305.09999999999997,190.90000000000003
2020-09-09,64.19999999999999,358.8,457.20000000000005,158.5
2020-09-10,109.60000000000001,592.6,760.4000000000001,301.8
2020-09-11,155.55,506.3000000000001,744.2499999999998,260.50000000000006
2020-09-12,52.49999999999999,230.89999999999995,311.3,202.5
2020-09-13,58.4,316.1,405.3999999999999,228.29999999999998
2020-09-14,324.4,909.5,1406.3000000000002,584.9999999999999
2020-09-15,222.89999999999998,1226.4,1568.5,987.4
2020-09-16,54.60000000000001,501.7,585.5,667.0000000000001
2020-09-17,63.000000000000014,336.20000000000005,432.70000000000005,511.7
2020-09-18,85.29999999999998,448.7,579.5000000000001,510.1
2020-09-19,52.00000000000001,373.7000000000001,453.5,535.1
2020-09-20,34.0,348.0,400.0000000000001,538.6
2020-09-21,246.89999999999998,1018.2000000000002,1396.6000000000001,633.2
2020-09-22,145.39999999999998,607.5,830.8000000000002,535.1999999999999
2020-09-23,65.2,335.99999999999994,435.79999999999995,266.1
2020-09-24,149.7,492.2,721.8000000000001,219.19999999999996
2020-09-25,58.8,330.4,420.8999999999999,221.10000000000002
2020-09-26,38.9,236.20000000000002,296.1,238.3
2020-09-27,39.00000000000001,221.10000000000002,280.79999999999995,243.2
2020-09-28,208.1,528.9999999999999,848.0000000000001,343.2000000000001
2020-09-29,270.09999999999997,610.2999999999998,1024.6,291.79999999999995
2020-09-30,195.7,481.70000000000016,781.7000000000002,309.99999999999994
2020-10-01,155.10000000000002,491.19999999999993,728.7999999999998,232.49999999999997
2020-10-02,78.1,581.7,701.4,222.7
2020-10-03,139.79999999999998,497.3,711.3000000000001,220.10000000000002
2020-10-04,57.7,288.79999999999995,377.29999999999995,112.89999999999999
2020-10-05,79.09999999999998,386.2,507.4,219.60000000000002
2020-10-06,47.1,261.1,333.29999999999995,185.10000000000005
2020-10-07,124.49999999999999,430.99999999999994,621.9999999999999,250.8
2020-10-08,112.6,393.90000000000003,566.3000000000001,187.40000000000006
2020-10-09,278.99999999999983,633.1999999999998,1061.3,237.79999999999998
2020-10-10,90.60000000000001,428.9999999999999,568.1,179.10000000000005
2020-10-11,201.30000000000004,487.2,795.6999999999999,214.3
2020-10-12,352.19999999999993,684.5,1224.7,273.4000000000001
2020-10-13,206.79999999999998,610.3,927.5,236.39999999999995
2020-10-14,142.0,582.6,800.3000000000001,316.6
2020-10-15,131.2,562.9,763.8000000000001,225.60000000000008
2020-10-16,212.8,790.9000000000002,1117.0,290.29999999999995
2020-10-17,146.60000000000002,637.2,862.3999999999999,265.59999999999997
2020-10-18,447.19999999999993,828.4000000000001,1514.1000000000001,432.69999999999993
2020-10-19,221.90000000000003,634.3999999999999,974.7999999999998,416.09999999999997
2020-10-20,122.3,399.09999999999997,586.5,461.49999999999994
2020-10-21,136.20000000000002,580.8000000000001,789.4000000000001,238.59999999999997
2020-10-22,193.60000000000002,547.1500000000001,844.5500000000001,301.09999999999997
2020-10-23,154.70000000000002,502.59999999999997,739.8,262.7
2020-10-24,67.5,286.6000000000001,390.1000000000001,269.0
2020-10-25,87.1,365.0,498.6,189.70000000000002
2020-10-26,104.10000000000001,461.79999999999995,621.4,268.5
2020-10-27,157.60000000000002,433.9,675.5,245.00000000000003
2020-10-28,96.69999999999999,351.19999999999993,499.1,284.8999999999999
2020-10-29,111.5,340.00000000000006,511.5,291.3
2020-10-30,70.50000000000001,291.2,399.4,211.3
2020-10-31,62.3,275.29999999999995,370.8,312.69999999999993
2020-11-01,33.30000000000001,167.2,218.50000000000003,344.7
2020-11-02,36.1,197.59999999999997,253.10000000000005,200.3
2020-11-03,71.60000000000001,521.4000000000001,631.2,252.40000000000003
2020-11-04,1507.0000000000002,1064.7,3375.45,534.6
2020-11-05,2645.2999999999997,1053.8,5109.9,1159.7
2020-11-06,1565.0,1140.1999999999998,3539.3,1142.7000000000003
2020-11-07,1056.9,1079.6,2700.1000000000004,821.1
2020-11-08,965.0,856.3999999999999,2335.7,885.1
2020-11-09,684.0000000000001,849.0999999999999,1897.4999999999998,385.69999999999993
2020-11-10,520.9,783.7,1582.6,325.9
2020-11-11,242.4,475.9,847.0,313.8999999999999
2020-11-12,103.10000000000002,413.09999999999997,571.5,303.5
2020-11-13,247.7,668.4,1047.8999999999999,332.79999999999995
2020-11-14,69.60000000000002,344.40000000000003,450.7,365.29999999999995
2020-11-15,34.599999999999994,250.50000000000003,303.6,217.69999999999996
2020-11-16,51.800000000000004,331.5,411.0,264.7
2020-11-17,62.9,325.30000000000007,421.1000000000001,297.0
2020-11-18,98.15,364.7,514.75,361.5
2020-11-19,141.6,630.4,847.4000000000001,236.39999999999998
2020-11-20,343.90000000000003,782.0,1309.1,287.40000000000003
2020-11-21,41.50000000000001,283.2,346.80000000000007,220.29999999999998
2020-11-22,241.10000000000002,703.3,1073.2,258.1
2020-11-23,964.8999999999999,1020.9999999999999,2501.0999999999995,418.4
2020-11-24,178.3,523.2,797.0,279.40000000000003
2020-11-25,219.39999999999995,708.9999999999999,1045.7,380.3
2020-11-26,776.5,1268.4999999999998,2458.8000000000006,504.29999999999995
2020-11-27,1989.2999999999997,1248.6000000000004,4299.2,662.5
2020-11-28,406.90000000000003,1163.3000000000002,1786.7999999999995,869.3999999999999
2020-11-29,188.59999999999997,1062.8000000000004,1351.8,647.0000000000001
2020-11-30,131.1,605.1999999999999,806.3000000000002,380.8999999999999
2020-12-01,316.7,903.2999999999998,1387.8999999999999,354.3
2020-12-02,543.4,1126.2,1959.1999999999998,480.90000000000003
2020-12-03,395.4,934.3000000000001,1540.2,246.07777777777778
2020-12-04,150.00000000000003,666.4,896.1,226.9222222222222
2020-12-05,96.30000000000001,684.9,832.4,203.5
2020-12-06,182.6,865.7,1145.8,298.8
2020-12-07,755.9000000000002,1198.3999999999999,2356.8,471.80000000000007
2020-12-08,1084.7,1063.5000000000002,2726.5,434.4
2020-12-09,304.7,891.4000000000001,1358.1,377.1
2020-12-10,158.9,607.1999999999999,851.3,372.8
2020-12-11,721.9999999999999,1035.4,2142.2999999999997,348.2999999999999
2020-12-12,85.10000000000002,632.6000000000001,762.8,287.9000000000001
2020-12-13,81.2,453.80000000000007,578.3999999999999,212.59999999999997
2020-12-14,156.4,476.90000000000003,716.6999999999999,306.9000000000001
2020-12-15,283.59999999999997,732.8999999999999,1167.8999999999999,320.80000000000007
2020-12-16,207.25,623.35,940.75,302.2
2020-12-17,145.79999999999998,457.3999999999999,681.2000000000002,314.79999999999995
2020-12-18,103.5,293.5,452.2000000000001,263.2
2020-12-19,95.39999999999996,340.4,486.6000000000001,318.59999999999997
2020-12-20,132.8,433.7,636.9,285.6000000000001
2020-12-21,72.2,291.09999999999997,401.69999999999993,174.70000000000005
2020-12-22,435.3,745.1,1412.5,285.1
2020-12-23,208.89999999999998,518.1000000000001,838.4999999999999,196.2
2020-12-24,83.49999999999999,295.4,423.1,142.10000000000002
2020-12-25,41.0,425.29999999999995,488.2,357.99999999999994
2020-12-26,42.499999999999986,211.90000000000003,276.49999999999994,230.69999999999996
2020-12-27,132.6,396.70000000000005,600.2,265.5
2020-12-28,201.9,771.7000000000002,1081.2999999999997,296.1
2020-12-29,130.1,492.20000000000005,691.3,290.2
2020-12-30,939.4000000000001,888.4,2329.2000000000003,498.0
2020-12-31,432.6999999999999,693.0999999999999,1357.0000000000002,420.9
2021-01-01,172.2,582.0999999999999,845.9999999999999,576.4999999999999
2021-01-02,219.1,596.0,931.6999999999999,208.19999999999996
2021-01-03,91.30000000000003,418.29999999999995,557.9000000000001,198.79999999999995
2021-01-04,93.2,353.59999999999997,496.50000000000006,201.79999999999998
2021-01-05,129.6,391.0,589.1999999999999,206.5
2021-01-06,195.6,569.2,869.0,223.2
2021-01-07,269.1,810.3000000000002,1222.7000000000003,526.2
2021-01-08,578.3,931.8,1818.7,533.3999999999999
2021-01-09,679.6,934.7999999999997,1977.4000000000003,525.5
2021-01-10,132.40000000000003,634.1,836.6999999999999,466.40000000000003
2021-01-11,50.7,297.40000000000003,375.2,293.7
2021-01-12,315.7,741.3999999999999,1225.7,222.9
2021-01-13,585.0999999999999,833.0,1729.8,471.90000000000003
2021-01-14,158.29999999999998,833.6,1076.1999999999998,161.04999999999995
2021-01-15,1032.4,935.7,2518.4,494.40000000000015
2021-01-16,168.4,511.79999999999995,769.9000000000001,280.70000000000005
2021-01-17,131.0,499.9,700.7,401.3
2021-01-18,131.10000000000002,492.89999999999986,694.3,292.50000000000006
2021-01-19,42.5,156.59999999999997,222.00000000000003,178.89999999999995
2021-01-20,63.0,199.20000000000002,295.7000000000001,260.29999999999995
2021-01-21,134.4,434.3,640.0500000000001,273.9
2021-01-22,293.4,616.3,1066.3000000000002,261.70000000000005
2021-01-23,381.2,768.8,1353.5,303.9
2021-01-24,162.2,866.9,1115.6,290.4
2021-01-25,241.5,866.4000000000001,1236.6999999999998,460.5
2021-01-26,1029.8,931.9,2510.9,292.59999999999997
2021-01-27,533.5999999999999,857.6,1675.1999999999998,347.29999999999995
2021-01-28,82.9,356.8999999999999,483.7,252.79999999999998
2021-01-29,108.19999999999999,435.29999999999995,600.9,316.2
2021-01-30,53.699999999999996,454.49999999999994,536.8000000000001,182.10000000000002
2021-01-31,89.1,559.0,695.2,287.7
2021-02-01,253.7,686.2999999999998,1075.6000000000001,335.9
2021-02-02,211.60000000000002,467.6,792.3000000000001,431.30000000000007
2021-02-03,218.4,680.6000000000003,1015.3000000000001,413.4000000000001
2021-02-04,333.6,767.8999999999999,1279.5000000000002,261.4
2021-02-05,188.40000000000003,550.8,839.3,206.6
2021-02-06,246.5,678.8000000000001,1056.7,267.8
2021-02-07,27.099999999999998,224.6,265.8,295.00000000000006
2021-02-08,82.30000000000001,436.4,562.7,205.2
2021-02-09,91.09999999999998,509.9999999999999,649.8,205.42857142857142
2021-02-10,136.8,628.3000000000001,837.0000000000001,169.77142857142857
2021-02-11,96.8,622.1,771.1000000000001,405.49999999999994
2021-02-12,59.5,459.29999999999995,550.9,510.3
2021-02-13,56.3,370.99999999999994,457.3000000000001,469.00000000000006
2021-02-14,48.599999999999994,327.19999999999993,402.2,499.5
2021-02-15,131.5,431.2,632.6,317.09999999999997
2021-02-16,101.99999999999999,381.8,538.5,385.30000000000007
2021-02-17,71.25000000000001,252.65,361.3499999999999,321.4
2021-02-18,78.5,241.00000000000003,361.7,208.4
2021-02-19,105.29999999999998,267.90000000000003,429.4,296.1
2021-02-20,82.50000000000001,206.6,333.09999999999997,826.5999999999999
2021-02-21,242.5,574.0,945.7,587.7
2021-02-22,463.09999999999985,952.6999999999999,1662.8999999999996,619.8
2021-02-23,84.80000000000001,264.19999999999993,394.49999999999994,347.19999999999993
2021-02-24,83.69999999999999,278.40000000000003,406.79999999999995,460.8999999999999
2021-02-25,195.9,626.8999999999999,926.8000000000001,447.2
2021-02-26,839.6999999999999,1047.3,2335.9,606.8
2021-02-27,777.1999999999998,1001.8999999999997,2193.7000000000003,687.6000000000001
2021-02-28,93.2,608.4999999999999,750.8,509.2999999999999
2021-03-01,156.6,593.0,833.5,773.0
2021-03-02,509.4,811.3,1592.5000000000002,1046.9
2021-03-03,873.6999999999998,1121.7,2461.3,1130.0
2021-03-04,175.80000000000004,613.6000000000001,882.9,422.1
2021-03-05,91.04999999999997,403.25,543.2,331.79999999999995
2021-03-06,44.60000000000001,541.1999999999999,609.9000000000002,276.4
2021-03-07,284.8,833.5,1270.6000000000001,564.4
2021-03-08,281.59999999999997,1033.8,1465.7999999999995,872.5999999999998
2021-03-09,187.89999999999998,655.4999999999998,943.6999999999999,603.5
2021-03-10,128.0,301.0,497.6000000000001,566.4
2021-03-11,19.200000000000003,150.50000000000003,180.0,311.50000000000006
2021-03-12,42.50000000000001,225.40000000000003,290.2,284.40000000000003
2021-03-13,33.300000000000004,203.3,254.39999999999998,217.29999999999998
2021-03-14,26.600000000000005,193.2,234.19999999999996,241.1
2021-03-15,142.3,518.9,737.4,350.9000000000001
2021-03-16,119.60000000000001,477.59999999999997,661.3000000000002,407.3999999999999
2021-03-17,119.59999999999998,494.59999999999997,678.1000000000001,575.2
2021-03-18,156.89999999999998,604.2000000000002,844.9499999999998,518.8521739130437
2021-03-19,77.69999999999999,358.09999999999997,477.80000000000007,430.44782608695647
2021-03-20,143.7,589.7,809.9000000000002,393.8
2021-03-21,178.3,461.40000000000003,735.4,377.09999999999997
2021-03-22,198.7,772.1999999999999,1077.0,599.1695652173913
2021-03-23,132.0,560.0999999999999,762.6000000000001,633.9326086956522
2021-03-24,142.50000000000003,469.40000000000003,687.9,640.5065217391304
2021-03-25,89.7,349.8,488.09999999999997,647.0804347826087
2021-03-26,65.10000000000002,278.7,378.40000000000003,653.654347826087
2021-03-27,34.2,163.39999999999998,215.50000000000003,660.2282608695654
2021-03-28,22.500000000000004,124.89999999999999,159.29999999999998,666.8021739130434
2021-03-29,98.9,401.0,552.9000000000001,673.3760869565216
2021-03-30,680.2000000000002,1241.5,2284.2,754.6999999999999
2021-03-31,760.3999999999999,1411.2,2577.1,1074.0
2021-04-01,139.80000000000004,409.00000000000006,623.0,828.2999999999997
2021-04-02,44.7,195.50000000000003,264.5,325.5
2021-04-03,53.7,247.80000000000004,330.20000000000005,550.3000000000001
2021-04-04,48.900000000000006,331.50000000000006,406.0,634.1999999999999
2021-04-05,57.699999999999996,205.29999999999998,293.4,338.3999999999999
2021-04-06,115.50000000000001,319.0,495.9,253.37777777777785
2021-04-07,99.39999999999999,408.9,561.4999999999999,258.55111111111114
2021-04-08,72.39999999999999,328.3,439.80000000000007,266.65777777777777
2021-04-09,79.60000000000001,341.3,463.40000000000015,274.76444444444434
2021-04-10,44.7,320.69999999999993,388.99999999999994,282.8711111111111
2021-04-11,74.80000000000001,435.8999999999999,550.9,290.97777777777793
2021-04-12,256.8,760.2999999999998,1154.1000000000001,308.40000000000003
2021-04-13,559.5,1026.7,1883.7999999999997,503.5000000000001
2021-04-14,435.3999999999999,767.4,1434.7000000000003,501.99999999999994
2021-04-15,225.39999999999998,577.0,922.5,412.09999999999997
2021-04-16,210.49999999999994,688.2,1011.3000000000001,397.40000000000003
2021-04-17,154.6,622.6999999999999,859.9000000000001,318.59999999999997
2021-04-18,209.90000000000003,706.8000000000001,1028.6999999999998,398.7
2021-04-19,303.29999999999995,905.5000000000001,1370.5000000000002,755.2
2021-04-20,269.69999999999993,1016.1999999999999,1429.6999999999996,1032.3
2021-04-21,115.88445595854924,637.0082901554404,815.8507772020721,1021.9500000000002
2021-04-22,78.73989637305698,363.52538860103624,484.9430051813473,566.9
2021-04-23,73.36787564766837,354.8704663212435,467.93160621761666,498.7999999999999
2021-04-24,67.99585492227979,346.21554404145076,450.920207253886,466.6
2021-04-25,62.623834196891195,337.560621761658,433.9088082901554,331.90000000000003
2021-04-26,57.25181347150259,328.9056994818653,416.8974093264248,383.09999999999997
2021-04-27,51.879792746113985,320.25077720207247,399.88601036269415,569.5000000000001
2021-04-28,46.50777202072538,311.5958549222797,382.8746113989636,679.9000000000001
2021-04-29,55.148704663212435,403.5673575129534,487.98756476683934,328.59999999999997
2021-04-30,81.2,532.3,653.7,430.9
2021-05-01,61.49999999999999,541.8,636.2,422.9000000000001
2021-05-02,96.7,673.7,822.0,481.59999999999997
2021-05-03,21.2,232.29999999999998,264.69999999999993,416.30000000000007
2021-05-04,9.299999999999999,191.90000000000003,205.6,240.10000000000002
2021-05-05,62.499999999999986,366.0,461.9,220.8
2021-05-06,103.49999999999997,403.40000000000003,562.1,237.99999999999997
2021-05-07,67.6,363.90000000000003,467.3,312.2
2021-05-08,36.599999999999994,219.89999999999992,276.2,293.5
2021-05-09,52.4,259.7,339.7999999999999,243.00000000000006
2021-05-10,71.30000000000001,299.3,408.7999999999999,310.7545454545455
2021-05-11,119.0,477.7999999999999,659.9,352.19999999999993
2021-05-12,48.9,299.9,374.6,349.5818181818182
2021-05-13,72.8,684.5999999999999,796.3999999999999,346.96363636363645
2021-05-14,76.10000000000001,537.6,654.4,363.7
2021-05-15,71.89999999999999,378.90000000000003,489.19999999999993,337.3499999999999
2021-05-16,62.199999999999996,322.2,417.8,264.1
2021-05-17,64.8,387.49999999999994,487.0,246.04999999999998
2021-05-18,89.5,385.8,522.9999999999999,273.4
2021-05-19,62.8,385.6,481.9,191.6
2021-05-20,125.39999999999998,363.1000000000001,555.7,414.20000000000005
2021-05-21,19.099999999999998,152.20000000000002,181.19999999999996,351.8999999999999
2021-05-22,31.299999999999997,281.6,329.3,161.9
2021-05-23,37.1,203.4,259.9,256.5
2021-05-24,79.9,345.40000000000003,467.6,249.14999999999995
2021-05-25,39.3,266.7,327.09999999999997,277.5
2021-05-26,66.4,437.2999999999999,539.2,157.85000000000002
2021-05-27,148.30000000000004,646.1000000000001,873.4000000000001,472.8808988764045
2021-05-28,117.79999999999997,914.7,1095.3999999999999,579.6539325842697
2021-05-29,47.69999999999999,627.1000000000001,699.9000000000001,586.7730337078651
2021-05-30,23.2,267.69999999999993,303.0,593.8921348314606
2021-05-31,35.2,376.8,430.8,535.2
2021-06-01,95.80000000000003,640.9999999999999,787.6,588.4000000000001
2021-06-02,95.30000000000001,815.9,961.9999999999999,649.9
2021-06-03,18.9,204.70000000000002,233.59999999999997,508.9000000000001
2021-06-04,142.5,500.70000000000005,719.0,306.4
2021-06-05,63.0,370.3,466.79999999999984,370.09999999999997
2021-06-06,43.8,275.2,342.19999999999993,330.1
2021-06-07,71.39999999999999,296.0,405.49999999999994,309.6
2021-06-08,72.8,305.5,417.0,352.4
2021-06-09,30.700000000000003,220.5,268.5,322.2
2021-06-10,37.99999999999999,176.99999999999997,236.3,268.6000000000001
2021-06-11,12.400000000000002,150.8,170.20000000000002,266.8
2021-06-12,38.0,300.7,358.9000000000001,355.6000000000001
2021-06-13,37.00000000000001,469.30000000000007,526.2000000000002,494.3999999999999
