MeasurementDateGMT, Nitric Oxide (ug/m3), Nitrogen Dioxide (ug/m3), Oxides of Nitrogen (ug/m3), PM10 Particulate (ug/m3), PM2.5 Particulate (ug/m3)
2020-07-28,169.92,444.78,705.4,340.75,192.5
2020-07-29,320.18,778.3,1269.08,368.0,224.0
2020-07-30,542.7,1185.47,2017.57,444.0,250.5
2020-07-31,469.3,1337.55,2057.4,846.5,409.5
2020-08-01,139.88,409.8,624.2,342.0,195.5
2020-08-02,85.58,336.7,467.72,263.75,179.0
2020-08-03,135.88,451.48,659.78,340.88,203.7
2020-08-04,337.85,734.27,1252.18,371.75,222.31
2020-08-05,342.57,647.67,1173.1,357.25,212.43
2020-08-06,510.6,901.62,1684.5,389.25,220.42
2020-08-07,875.38,1896.35,3238.72,905.0,321.68
2020-08-08,215.8,1124.18,1454.95,906.4,414.55
2020-08-09,56.4,596.75,683.25,951.96,485.41
2020-08-10,301.8,1193.57,1656.0,1063.39,588.5
2020-08-11,323.57,1688.62,2184.9,1203.0,745.0
2020-08-12,335.8,1724.6,2239.25,1367.25,923.0
2020-08-13,94.08,628.47,772.85,822.5,589.0
2020-08-14,132.0,495.9,698.37,548.75,339.72
2020-08-15,168.38,675.62,933.58,637.0,463.28
2020-08-16,143.6,805.53,1025.58,727.62,488.48
2020-08-17,369.85,981.95,1548.98,466.25,307.19
2020-08-18,352.48,662.48,1202.8,352.75,222.83
2020-08-19,631.72,767.18,1736.05,348.5,200.5
2020-08-20,409.26,804.66,1432.1,685.25,288.5
2020-08-21,259.95,520.25,918.9,556.25,284.0
2020-08-22,132.85,393.4,597.28,411.75,237.0
2020-08-23,111.38,370.17,540.67,344.25,207.5
2020-08-24,357.45,696.22,1244.12,343.62,229.0
2020-08-25,338.17,526.28,1044.7,350.0,212.5
2020-08-26,177.92,519.58,792.35,350.46,217.0
2020-08-27,606.92,897.68,1828.0,426.79,261.0
2020-08-28,315.52,584.0,1067.62,369.0,190.0
2020-08-29,57.53,252.18,340.32,372.75,201.0
2020-08-30,47.35,233.33,305.95,475.25,207.0
2020-08-31,194.05,651.95,949.5,369.0,238.0
2020-09-01,1157.85,1361.44,3136.14,572.5,341.5
2020-09-02,873.48,1281.11,2619.36,527.76,307.0
2020-09-03,866.94,1162.28,2490.52,436.7,262.0
2020-09-04,891.17,1230.23,2595.68,552.12,266.5
2020-09-05,874.87,1192.51,2533.24,489.04,243.5
2020-09-06,879.39,1215.41,2563.33,424.96,246.0
2020-09-07,942.44,1282.04,2726.47,443.44,262.5
2020-09-08,901.34,1198.12,2579.65,360.71,236.0
2020-09-09,895.34,1192.42,2564.89,426.75,223.5
2020-09-10,907.49,1227.7,2618.88,543.75,290.75
2020-09-11,933.94,1336.87,2768.69,566.75,287.5
2020-09-12,879.96,1156.72,2505.88,374.0,245.5
2020-09-13,880.04,1160.18,2509.49,366.75,264.5
2020-09-14,998.39,1463.55,2994.62,897.62,438.5
2020-09-15,904.84,1547.26,2934.63,1305.75,761.5
2020-09-16,879.16,1177.53,2525.76,841.5,503.5
2020-09-17,728.84,960.79,2078.63,625.25,271.5
2020-09-18,559.62,807.18,1665.55,610.0,276.5
2020-09-19,228.87,556.17,907.1,694.5,290.5
2020-09-20,162.57,524.8,773.7,651.0,321.5
2020-09-21,1026.47,1456.0,3029.9,820.5,429.5
2020-09-22,683.78,1366.55,2414.8,880.61,412.0
2020-09-23,516.02,859.55,1650.72,616.91,250.0
2020-09-24,698.58,921.18,1992.6,460.32,184.0
2020-09-25,214.52,487.6,816.58,355.91,205.5
2020-09-26,107.2,275.33,439.62,348.75,200.5
2020-09-27,55.85,172.13,257.75,332.75,202.5
2020-09-28,516.6,893.07,1685.33,467.0,277.5
2020-09-29,614.35,947.76,1889.8,480.5,315.0
2020-09-30,921.55,1036.88,2449.7,424.0,274.5
2020-10-01,590.48,917.42,1822.72,416.0,211.5
2020-10-02,961.65,1009.12,2483.57,326.25,208.5
2020-10-03,400.5,784.25,1398.28,290.5,215.5
2020-10-04,174.78,501.33,769.3,158.0,144.5
2020-10-05,481.28,799.58,1537.77,382.5,225.0
2020-10-06,401.52,714.08,1329.58,361.12,197.44
2020-10-07,434.61,794.18,1460.29,452.75,227.17
2020-10-08,357.5,690.42,1238.22,301.88,216.39
2020-10-09,680.6,1137.72,2181.57,438.56,225.1
2020-10-10,144.98,656.27,878.58,304.61,220.82
2020-10-11,62.58,414.85,510.97,263.91,221.53
2020-10-12,1058.47,1192.42,2815.22,364.46,260.75
2020-10-13,360.92,694.9,1247.97,403.01,235.96
2020-10-14,367.15,678.9,1242.28,543.56,251.18
2020-10-15,263.15,640.6,1044.07,434.25,226.39
2020-10-16,524.65,883.5,1687.98,518.32,245.11
2020-10-17,148.1,567.95,794.95,380.34,233.82
2020-10-18,402.2,980.05,1596.5,477.86,309.54
2020-10-19,745.42,1024.1,2167.05,498.14,273.25
2020-10-20,601.3,837.85,1759.82,583.59,263.97
2020-10-21,881.2,1030.0,2381.25,313.75,184.18
2020-10-22,532.1,1005.18,1820.98,468.25,200.4
2020-10-23,536.38,971.82,1794.22,426.5,200.61
2020-10-24,202.95,560.9,872.47,353.25,208.22
2020-10-25,229.35,653.75,1005.63,273.75,202.5
2020-10-26,490.25,945.22,1696.85,425.0,196.78
2020-10-27,686.0,985.72,2037.7,375.0,191.06
2020-10-28,620.77,920.42,1872.32,411.0,188.7
2020-10-29,633.38,903.88,1875.25,391.5,208.9
2020-10-30,480.52,857.25,1594.32,320.5,180.11
2020-10-31,223.12,609.5,951.83,428.5,208.83
2020-11-01,131.12,391.69,592.89,397.25,205.54
2020-11-02,277.5,564.52,989.92,346.75,180.26
2020-11-03,442.92,1046.35,1725.48,408.0,196.97
2020-11-04,1443.2,1579.0,3791.85,671.0,321.69
2020-11-05,2879.5,1889.02,6304.55,1437.5,707.9
2020-11-06,1560.25,1666.25,4058.6,1244.75,641.12
2020-11-07,1057.0,1265.98,2886.8,981.25,460.33
2020-11-08,662.78,979.3,1995.55,895.0,440.55
2020-11-09,884.18,1068.22,2423.8,536.5,236.26
2020-11-10,983.07,1345.06,2852.07,696.0,228.48
2020-11-11,1167.66,1301.37,3091.42,570.0,183.69
2020-11-12,1026.81,1253.92,2827.99,492.75,182.41
2020-11-13,884.92,1262.99,2619.6,587.25,209.12
2020-11-14,710.04,945.04,2033.39,432.0,221.84
2020-11-15,563.63,838.69,1702.73,275.38,181.05
2020-11-16,434.43,885.44,1551.19,374.5,206.27
2020-11-17,285.06,776.88,1213.79,397.25,209.48
2020-11-18,338.12,682.95,1201.28,482.0,202.7
2020-11-19,221.88,858.32,1198.55,361.75,189.41
2020-11-20,729.58,1297.42,2416.07,424.0,227.63
2020-11-21,123.95,580.65,770.65,318.0,180.34
2020-11-22,128.78,772.8,970.3,331.5,175.56
2020-11-23,992.7,1432.52,2954.6,595.5,255.77
2020-11-24,716.46,1014.4,2113.01,431.25,193.49
2020-11-25,820.48,1143.73,2401.82,515.5,251.7
2020-11-26,987.47,1394.03,2908.28,691.0,296.42
2020-11-27,1301.28,1406.96,3402.47,765.0,377.63
2020-11-28,1061.38,1420.42,3047.98,1002.0,495.35
2020-11-29,887.69,1330.35,2691.76,686.5,381.56
2020-11-30,946.91,1258.33,2710.35,489.75,258.78
2020-12-01,855.4,1189.84,2501.69,384.75,189.99
2020-12-02,1109.7,1460.2,3161.96,654.25,267.7
2020-12-03,899.38,1298.5,2677.78,300.75,193.42
2020-12-04,909.08,1263.1,2657.35,340.5,197.63
2020-12-05,856.17,1130.16,2443.01,408.62,217.85
2020-12-06,880.31,1205.79,2555.54,411.0,277.06
2020-12-07,1055.0,1355.77,2973.78,619.88,308.78
2020-12-08,1341.72,1467.75,3525.22,723.81,325.99
2020-12-09,981.93,1373.58,2879.38,599.0,235.71
2020-12-10,894.27,1153.31,2524.74,561.69,225.42
2020-12-11,1022.17,1419.22,2986.72,550.25,223.14
2020-12-12,907.83,1292.65,2684.76,391.75,203.85
2020-12-13,890.85,1150.31,2516.35,254.75,184.57
2020-12-14,911.32,1202.11,2599.66,372.25,209.78
2020-12-15,929.86,1270.74,2696.74,496.25,204.5
2020-12-16,916.9,1200.3,2606.43,377.5,180.71
2020-12-17,765.55,1120.29,2294.29,421.0,194.43
2020-12-18,438.75,685.95,1358.7,342.75,181.14
2020-12-19,217.88,609.08,942.88,344.75,202.36
2020-12-20,135.75,593.85,801.92,266.75,174.07
2020-12-21,339.22,689.92,1209.75,178.75,145.79
2020-12-22,724.95,995.32,2106.52,377.5,200.5
2020-12-23,344.57,821.58,1350.02,239.5,157.72
2020-12-24,61.55,329.1,423.58,188.25,156.43
2020-12-25,112.35,596.98,769.2,229.0,207.65
2020-12-26,66.58,408.0,509.92,177.75,175.86
2020-12-27,128.98,542.38,740.45,235.75,159.18
2020-12-28,193.45,810.55,1107.0,350.25,163.91
2020-12-29,147.0,680.32,905.28,386.0,168.63
2020-12-30,341.08,1068.35,1591.0,460.25,173.36
2020-12-31,199.5,854.35,1160.2,481.5,178.08
2021-01-01,276.82,767.59,1191.84,507.75,182.8
2021-01-02,93.4,537.72,680.7,246.25,187.53
2021-01-03,99.72,449.08,602.48,243.25,192.25
2021-01-04,175.65,502.78,772.05,235.0,196.97
2021-01-05,158.9,559.25,802.76,240.0,191.72
2021-01-06,262.62,639.93,1042.35,321.0,188.22
2021-01-07,719.39,1078.48,2181.13,658.75,285.44
2021-01-08,913.55,1060.26,2460.54,690.75,350.65
2021-01-09,595.37,990.77,1903.32,507.5,328.87
2021-01-10,223.57,840.48,1182.99,389.75,307.08
2021-01-11,330.31,798.96,1305.2,277.5,184.3
2021-01-12,271.65,864.94,1281.03,298.5,160.29
2021-01-13,876.97,1221.62,2565.75,479.5,209.6
2021-01-14,1177.15,1269.99,3074.47,243.0,187.44
2021-01-15,1208.47,1209.24,3061.64,584.0,165.28
2021-01-16,237.25,819.58,1183.25,279.0,143.13
2021-01-17,69.68,604.9,711.98,348.0,120.97
2021-01-18,593.12,1011.55,1921.02,334.5,98.81
2021-01-19,241.5,492.01,862.5,198.25,128.11
2021-01-20,144.9,426.85,649.08,278.75,187.73
2021-01-21,208.31,651.86,971.9,285.5,162.45
2021-01-22,229.24,825.49,1178.4,403.41,186.66
2021-01-23,190.72,842.58,1136.2,300.58,201.38
2021-01-24,149.4,1014.03,1243.28,313.25,204.59
2021-01-25,375.7,1143.32,1719.3,468.42,207.81
2021-01-26,683.5,1237.95,2285.87,346.09,196.52
2021-01-27,554.02,1131.39,1980.99,413.88,196.49
2021-01-28,211.18,787.88,1111.75,292.25,162.45
2021-01-29,179.82,762.65,1038.32,369.25,181.67
2021-01-30,206.2,662.08,978.28,286.0,183.38
2021-01-31,189.4,660.6,951.15,378.0,218.1
2021-02-01,284.58,747.15,1183.6,493.75,271.31
2021-02-02,683.07,1012.62,2060.48,470.0,235.53
2021-02-03,358.37,1027.65,1576.72,516.0,190.24
2021-02-04,493.68,999.8,1756.75,428.5,198.96
2021-02-05,388.1,950.93,1545.65,340.0,171.17
2021-02-06,146.28,666.18,890.52,328.75,208.89
2021-02-07,22.7,219.08,253.92,313.5,203.6
2021-02-08,202.78,521.38,832.42,279.5,192.81
2021-02-09,458.98,880.15,1583.98,307.0,180.53
2021-02-10,263.75,688.92,1093.45,896.5,161.24
2021-02-11,557.22,1084.6,1939.02,700.0,262.96
2021-02-12,440.27,932.72,1607.95,704.75,255.67
2021-02-13,211.88,668.32,993.02,477.25,245.89
2021-02-14,140.67,583.65,799.75,513.5,234.1
2021-02-15,362.37,845.58,1401.28,335.5,191.32
2021-02-16,319.5,805.18,1294.68,381.75,209.53
2021-02-17,228.78,664.11,1014.88,387.12,189.0
2021-02-18,277.17,708.4,1133.27,374.5,161.46
2021-02-19,279.45,702.98,1131.42,463.0,177.68
2021-02-20,129.02,508.45,706.37,871.75,282.39
2021-02-21,174.4,711.32,978.75,621.45,246.61
2021-02-22,555.65,1231.8,2083.93,654.8,292.82
2021-02-23,253.88,667.48,1056.48,384.5,174.54
2021-02-24,372.92,776.9,1348.45,536.5,192.75
2021-02-25,213.78,921.92,1249.45,521.75,185.97
2021-02-26,569.93,1214.38,2088.55,651.5,210.68
2021-02-27,751.53,1297.1,2449.38,778.25,326.9
2021-02-28,157.3,744.42,985.75,505.75,283.11
2021-03-01,464.35,843.02,1555.1,836.25,392.83
2021-03-02,700.26,917.05,1991.14,1146.62,497.04
2021-03-03,1299.53,1275.37,3267.8,1197.58,584.26
2021-03-04,200.2,677.72,984.63,601.92,237.97
2021-03-05,257.35,634.92,1029.35,566.25,174.69
2021-03-06,155.02,687.7,925.45,406.25,187.9
2021-03-07,153.15,606.45,841.12,483.25,270.62
2021-03-08,837.42,1540.05,2824.0,1084.25,409.83
2021-03-09,414.67,1047.95,1683.68,664.12,230.55
2021-03-10,320.47,616.28,1107.67,388.12,213.76
2021-03-11,157.43,391.18,632.72,473.25,184.48
2021-03-12,247.18,575.02,953.78,358.5,150.19
2021-03-13,89.78,309.48,447.25,286.0,154.4
2021-03-14,76.18,363.98,480.81,294.75,157.62
2021-03-15,137.35,620.62,830.9,416.25,196.83
2021-03-16,259.89,663.21,1061.74,502.88,202.55
2021-03-17,276.3,620.1,1043.65,740.0,236.76
2021-03-18,144.5,616.0,837.82,511.75,227.48
2021-03-19,227.97,633.79,983.2,391.75,138.69
2021-03-20,160.5,635.12,881.4,333.88,193.41
2021-03-21,65.82,394.6,495.65,354.75,190.12
2021-03-22,474.48,1066.77,1794.22,639.75,242.34
2021-03-23,458.1,1074.15,1776.6,597.62,261.05
2021-03-24,559.95,1003.2,1861.63,646.62,260.27
2021-03-25,338.88,863.88,1383.4,386.5,157.48
2021-03-26,250.05,649.72,1033.12,390.0,163.2
2021-03-27,91.45,401.0,541.25,394.62,156.91
2021-03-28,53.38,325.62,407.65,440.75,189.13
2021-03-29,266.32,836.4,1244.65,500.0,183.34
2021-03-30,1323.9,1809.4,3839.2,805.75,256.56
2021-03-31,1653.0,2093.89,4628.46,1172.25,370.77
2021-04-01,275.65,663.42,1086.15,803.0,285.99
2021-04-02,47.7,244.25,317.42,351.25,149.7
2021-04-03,64.92,318.88,418.15,507.5,199.42
2021-04-04,70.68,466.08,574.35,505.0,211.63
2021-04-05,32.28,266.05,315.45,310.5,159.35
2021-04-06,148.25,521.2,748.28,350.5,140.99
2021-04-07,349.2,810.32,1345.7,407.75,140.35
2021-04-08,391.6,950.72,1550.93,392.0,150.99
2021-04-09,344.95,844.35,1373.2,394.5,149.71
2021-04-10,176.97,573.22,844.32,351.5,154.92
2021-04-11,45.32,337.55,406.93,256.06,154.14
2021-04-12,546.0,1158.9,1995.9,446.2,168.85
2021-04-13,944.19,1611.12,3059.05,612.99,217.57
2021-04-14,513.85,941.52,1729.35,591.0,195.78
2021-04-15,285.45,715.4,1152.87,605.0,140.5
2021-04-16,405.35,990.3,1611.52,545.75,170.21
2021-04-17,190.05,757.95,1049.15,363.25,146.92
2021-04-18,183.55,812.02,1093.53,387.75,173.64
2021-04-19,706.92,1436.75,2520.6,811.38,270.35
2021-04-20,840.88,1686.12,2975.18,1188.12,389.57
2021-04-21,382.17,1190.72,1776.88,1111.22,379.28
2021-04-22,577.25,928.1,1813.1,716.34,174.0
2021-04-23,624.52,1095.72,2053.3,631.4,171.71
2021-04-24,140.12,738.08,952.92,553.71,185.93
2021-04-25,78.4,346.78,467.22,438.76,149.64
2021-04-26,356.88,719.82,1267.15,427.57,155.86
2021-04-27,716.55,1379.56,2478.35,749.0,212.07
2021-04-28,391.7,817.85,1418.48,689.75,227.79
2021-04-29,131.38,492.4,693.68,458.0,158.0
2021-04-30,319.57,856.35,1346.25,534.0,188.22
2021-05-01,130.7,613.65,814.2,482.5,197.43
2021-05-02,140.55,796.78,1012.22,453.0,217.15
2021-05-03,79.62,417.08,539.12,375.75,144.36
2021-05-04,122.0,379.67,566.9,303.25,113.08
2021-05-05,269.95,719.22,1133.0,295.75,118.0
2021-05-06,354.63,784.8,1328.6,387.25,152.0
2021-05-07,272.12,734.92,1152.2,379.75,155.0
2021-05-08,158.9,473.8,717.55,274.75,178.5
2021-05-09,126.9,419.52,614.0,226.25,132.0
2021-05-10,316.63,617.2,1102.62,375.5,174.0
2021-05-11,505.79,849.41,1624.76,420.38,180.5
2021-05-12,473.85,867.1,1593.3,411.12,168.5
2021-05-13,796.85,1091.83,2313.65,402.5,225.5
2021-05-14,290.6,772.4,1217.97,419.0,244.5
2021-05-15,260.05,805.37,1204.5,286.25,182.5
2021-05-16,146.1,612.62,836.58,264.25,148.0
2021-05-17,368.35,903.62,1468.65,278.75,201.5
2021-05-18,475.2,987.2,1715.72,475.33,178.0
2021-05-19,266.75,734.65,1143.58,467.52,147.0
2021-05-20,491.12,831.37,1584.62,497.86,180.0
2021-05-21,253.37,528.45,917.15,447.44,201.5
2021-05-22,214.68,615.47,944.57,295.53,143.5
2021-05-23,141.7,464.9,682.25,262.61,141.0
2021-05-24,459.22,851.5,1555.65,206.95,112.5
2021-05-25,290.15,676.63,1121.1,346.0,140.5
2021-05-26,247.4,717.98,1097.12,384.0,179.0
2021-05-27,432.18,1140.28,1802.85,445.5,239.0
2021-05-28,512.13,1276.65,2062.07,544.25,303.0
2021-05-29,290.85,997.25,1443.28,452.0,342.25
2021-05-30,193.32,606.67,902.85,444.5,360.5
2021-05-31,179.73,726.15,1001.3,481.25,391.5
2021-06-01,404.2,1083.62,1703.38,563.25,404.68
2021-06-02,502.91,1396.1,2167.19,622.75,445.26
2021-06-03,265.85,769.25,1176.88,606.44,370.81
2021-06-04,173.35,537.83,803.92,542.64,250.75
2021-06-05,188.0,621.98,910.7,453.47,276.5
2021-06-06,205.9,702.05,1018.1,344.56,215.0
2021-06-07,485.2,849.65,1593.8,276.39,236.07
2021-06-08,404.3,829.65,1449.25,348.5,243.86
2021-06-09,400.43,853.9,1467.75,333.0,247.29
2021-06-10,459.17,660.35,1364.55,243.25,179.53
2021-06-11,350.95,547.55,1085.88,276.0,170.5
2021-06-12,142.32,493.38,711.75,317.5,288.5
2021-06-13,214.22,884.18,1212.45,404.75,318.84
2021-06-14,228.05,752.95,1102.47,397.5,279.16
2021-06-15,381.0,905.2,1489.22,503.03,274.34
2021-06-16,436.37,1131.57,1800.57,530.51,334.66
2021-06-17,277.52,633.85,1059.45,476.37,303.5
2021-06-18,217.55,499.72,833.15,361.23,107.5
2021-06-19,276.32,543.05,966.42,377.59,132.5
2021-06-20,170.92,390.15,651.7,352.7,159.0
2021-06-21,254.9,472.72,863.35,362.69,180.75
2021-06-22,202.89,396.44,707.69,399.0,188.0
2021-06-23,288.85,679.25,1122.35,427.5,252.5
2021-06-24,438.28,959.05,1630.93,523.25,394.12
2021-06-25,431.13,772.02,1433.22,332.75,215.38
2021-06-26,335.67,763.55,1278.28,318.88,224.5
2021-06-27,183.68,593.7,875.22,470.5,406.5
2021-06-28,412.55,693.72,1326.22,350.62,274.5
2021-06-29,196.35,434.98,736.15,395.75,320.5
2021-06-30,1.65,13.77,16.27,14.5,12.5
