MeasurementDateGMT, Nitric Oxide (ug/m3), Nitrogen Dioxide (ug/m3), Oxides of Nitrogen (ug/m3), PM10 Particulate (ug/m3)
2019-07-26,355.9,695.35,1241.15,377.48
2019-07-27,276.85,420.05,844.35,324.44
2019-07-28,249.45,420.5,803.0,345.95
2019-07-29,273.5,543.55,962.75,373.61
2019-07-30,122.65,370.35,558.7,394.26
2019-07-31,306.3,431.75,901.8,354.97
2019-08-01,268.35,478.95,890.25,380.03
2019-08-02,131.25,367.55,568.95,412.34
2019-08-03,168.55,595.8,854.1,393.35
2019-08-04,141.25,626.65,843.3,409.71
2019-08-05,275.8,428.5,851.72,371.22
2019-08-06,217.2,344.1,677.4,386.23
2019-08-07,288.95,373.5,816.6,343.78
2019-08-08,259.2,439.8,837.5,370.24
2019-08-09,190.65,340.1,632.5,383.28
2019-08-10,120.7,190.65,375.65,417.16
2019-08-11,206.3,329.95,646.3,396.72
2019-08-12,384.55,570.05,1159.65,359.28
2019-08-13,337.45,511.8,1029.55,358.29
2019-08-14,278.5,564.65,991.4,370.15
2019-08-15,310.35,388.85,864.7,341.9
2019-08-16,299.8,490.2,949.95,396.96
2019-08-17,210.85,286.15,609.1,372.57
2019-08-18,186.0,310.5,595.2,371.83
2019-08-19,252.35,356.85,743.75,380.89
2019-08-20,381.75,631.25,1216.85,416.3
2019-08-21,403.4,719.5,1337.55,445.01
2019-08-22,348.4,672.5,1206.55,421.47
2019-08-23,408.2,774.0,1399.95,437.02
2019-08-24,255.3,971.6,1362.8,593.38
2019-08-25,148.2,827.6,1055.0,656.74
2019-08-26,209.4,952.85,1273.85,561.4
2019-08-27,272.8,996.1,1414.2,585.46
2019-08-28,291.95,517.2,964.65,390.02
2019-08-29,287.15,422.8,863.05,356.28
2019-08-30,260.45,561.65,960.95,434.54
2019-08-31,320.15,530.65,1021.3,398.05
2019-09-01,275.8,437.05,859.85,360.5
2019-09-02,389.7,580.25,1178.05,409.41
2019-09-03,263.82,412.32,817.0,410.77
2019-09-04,274.45,318.35,739.3,362.98
2019-09-05,309.15,467.35,941.25,386.84
2019-09-06,415.6,648.55,1285.85,428.0
2019-09-07,152.3,319.35,552.8,400.31
2019-09-08,327.2,615.85,1117.25,414.42
2019-09-09,279.2,743.65,1171.8,424.97
2019-09-10,533.5,717.1,1534.85,438.13
2019-09-11,240.85,310.85,680.35,391.79
2019-09-12,290.95,313.15,759.2,401.25
2019-09-13,145.7,389.75,613.0,408.31
2019-09-14,686.95,976.2,2029.25,447.07
2019-09-15,357.75,638.35,1186.45,432.38
2019-09-16,376.25,444.7,1021.45,415.94
2019-09-17,191.6,409.85,703.85,418.29
2019-09-18,314.35,657.1,1139.35,489.5
2019-09-19,477.35,772.4,1504.35,476.06
2019-09-20,268.4,622.45,1033.85,520.77
2019-09-21,114.8,738.45,914.65,588.93
2019-09-22,222.9,667.45,1009.35,453.64
2019-09-23,219.6,347.7,684.85,396.0
2019-09-24,230.85,445.5,799.35,392.01
2019-09-25,311.65,409.6,887.55,374.62
2019-09-26,271.6,386.7,803.2,334.62
2019-09-27,298.15,417.55,874.45,300.8
2019-09-28,229.4,301.5,653.1,236.25
2019-09-29,166.65,232.3,487.85,141.95
2019-09-30,430.85,515.75,1176.5,251.95
2019-10-01,323.2,432.9,928.1,220.6
2019-10-02,540.4,514.0,1342.65,213.15
2019-10-03,1058.0,691.85,2313.85,402.3
2019-10-04,632.8,603.5,1573.6,429.05
2019-10-05,145.3,607.5,830.45,303.95
2019-10-06,162.7,297.6,547.25,248.5
2019-10-07,459.2,559.65,1264.0,271.85
2019-10-08,362.95,394.9,951.8,404.95
2019-10-09,303.3,383.1,847.75,249.95
2019-10-10,242.25,322.9,694.0,304.75
2019-10-11,170.45,327.8,589.0,233.9
2019-10-12,311.1,654.85,1132.4,216.9
2019-10-13,229.75,420.4,772.65,226.3
2019-10-14,333.9,686.55,1198.15,317.35
2019-10-15,395.25,617.8,1223.65,290.1
2019-10-16,588.65,603.45,1506.05,336.8
2019-10-17,702.25,672.6,1749.35,332.35
2019-10-18,207.0,406.1,723.9,303.3
2019-10-19,668.55,592.35,1616.95,358.3
2019-10-20,360.6,354.15,906.9,277.85
2019-10-21,142.9,310.0,528.9,253.3
2019-10-22,1367.75,759.1,2856.25,459.75
2019-10-23,825.4,899.4,2165.05,557.8
2019-10-24,693.6,803.85,1867.6,522.85
2019-10-25,455.35,504.75,1203.1,263.65
2019-10-26,188.3,334.45,622.85,263.35
2019-10-27,607.4,605.9,1537.05,566.75
2019-10-28,435.9,579.95,1248.35,366.5
2019-10-29,79.95,415.75,538.75,254.0
2019-10-30,109.5,611.1,778.75,430.9
2019-10-31,390.57,802.6,1401.7,701.6
2019-11-01,356.85,696.0,1243.1,360.65
2019-11-02,130.4,231.35,431.3,256.75
2019-11-03,663.25,675.5,1692.55,354.45
2019-11-04,972.0,826.7,2317.0,348.75
2019-11-05,234.85,420.55,780.65,255.65
2019-11-06,603.05,893.95,1818.6,582.6
2019-11-07,1172.6,740.65,2538.63,399.15
2019-11-08,1262.5,728.95,2664.5,375.4
2019-11-09,393.6,770.7,1374.1,331.08
2019-11-10,813.6,621.8,1869.25,388.7
2019-11-11,371.35,591.15,1161.15,311.95
2019-11-12,362.15,542.7,1097.75,235.95
2019-11-13,569.15,765.65,1638.6,319.45
2019-11-14,313.8,851.4,1332.5,195.2
2019-11-15,146.35,370.25,594.95,323.6
2019-11-16,1258.2,801.9,2730.9,514.8
2019-11-17,1677.7,855.8,3427.9,610.1
2019-11-18,771.5,726.95,1910.15,358.65
2019-11-19,2879.2,1368.5,5782.95,769.85
2019-11-20,464.2,959.4,1671.05,401.95
2019-11-21,212.55,725.85,1051.65,550.55
2019-11-22,128.15,758.2,955.05,262.6
2019-11-23,246.35,685.85,1063.7,338.7
2019-11-24,641.35,714.4,1698.0,426.7
2019-11-25,195.6,659.0,959.1,212.85
2019-11-26,170.8,558.6,820.55,229.5
2019-11-27,361.8,736.85,1291.65,229.2
2019-11-28,369.0,464.85,1030.8,263.2
2019-11-29,1377.55,895.25,3007.35,428.65
2019-11-30,492.75,879.35,1634.85,345.4
2019-12-01,138.6,422.15,634.5,185.1
2019-12-02,1430.75,1109.1,3302.8,521.7
2019-12-03,1862.55,1375.55,4231.5,563.95
2019-12-04,3401.5,1481.7,6697.15,680.05
2019-12-05,1643.95,903.1,3423.55,501.45
2019-12-06,205.75,409.75,724.65,142.6
2019-12-07,255.65,491.0,883.25,238.0
2019-12-08,141.15,253.5,469.9,289.6
2019-12-09,608.2,575.05,1507.55,248.6
2019-12-10,497.7,625.85,1389.05,281.1
2019-12-11,734.95,936.38,2063.35,256.38
2019-12-12,282.25,823.0,1256.05,252.05
2019-12-13,272.35,431.8,849.75,281.4
2019-12-14,247.1,497.75,876.95,317.2
2019-12-15,163.05,361.45,611.3,206.65
2019-12-16,891.25,1107.75,2474.4,333.95
2019-12-17,642.05,1035.45,2020.1,268.65
2019-12-18,720.0,842.9,1946.7,325.55
2019-12-19,142.05,379.3,597.05,372.2
2019-12-20,392.45,774.0,1375.55,149.6
2019-12-21,164.55,482.85,735.2,216.5
2019-12-22,293.85,525.6,976.1,153.2
2019-12-23,460.3,706.35,1412.35,392.8
2019-12-24,240.25,447.5,815.65,287.6
2019-12-25,807.2,671.35,1908.8,381.0
2019-12-26,335.2,567.9,1081.8,287.35
2019-12-27,704.3,694.35,1773.75,375.25
2019-12-28,300.75,690.5,1151.4,396.95
2019-12-29,335.8,519.3,1034.25,421.55
2019-12-30,613.0,665.05,1605.05,520.1
2019-12-31,167.85,644.05,901.45,556.0
2020-01-01,602.95,890.05,1814.6,906.6
2020-01-02,178.45,477.35,751.2,276.9
2020-01-03,361.2,556.6,1110.55,236.3
2020-01-04,391.0,715.0,1314.45,252.75
2020-01-05,216.85,509.35,842.1,145.35
2020-01-06,269.35,550.65,963.95,252.1
2020-01-07,289.0,680.45,1123.35,314.1
2020-01-08,463.55,681.2,1392.1,611.5
2020-01-09,210.6,417.05,739.9,237.4
2020-01-10,455.1,728.5,1426.3,237.1
2020-01-11,142.2,349.8,567.55,315.15
2020-01-12,238.75,470.9,836.7,149.1
2020-01-13,180.82,413.92,691.2,262.38
2020-01-14,153.4,342.15,577.35,198.45
2020-01-15,314.95,637.2,1120.25,172.5
2020-01-16,149.4,459.0,688.15,290.55
2020-01-17,332.05,587.55,1096.5,201.8
2020-01-18,947.15,857.85,2310.05,361.25
2020-01-19,1201.35,998.0,2840.05,397.1
2020-01-20,2670.5,1426.45,5521.0,714.8
2020-01-21,3160.75,1361.3,6207.85,749.45
2020-01-22,978.1,994.15,2493.5,589.45
2020-01-23,527.65,941.05,1750.25,428.95
2020-01-24,971.85,968.95,2459.0,454.05
2020-01-25,245.4,677.15,1053.15,581.55
2020-01-26,163.2,487.9,737.95,435.25
2020-01-27,343.2,849.12,1375.88,242.98
2020-01-28,318.35,525.9,1014.2,217.45
2020-01-29,307.35,650.3,1121.2,397.3
2020-01-30,228.85,478.1,829.05,190.2
2020-01-31,145.15,383.35,606.05,155.01
2020-02-01,220.95,343.35,682.2,454.31
2020-02-02,179.5,387.45,662.25,645.31
2020-02-03,229.4,385.85,737.3,829.81
2020-02-04,239.75,440.1,807.55,935.11
2020-02-05,875.35,947.16,2289.3,1102.75
2020-02-06,1029.03,1083.95,2661.76,755.85
2020-02-07,469.9,836.75,1557.2,724.9
2020-02-08,332.21,557.24,1066.19,468.9
2020-02-09,316.28,453.23,937.89,325.0
2020-02-10,297.9,471.83,928.2,273.8
2020-02-11,289.75,425.3,869.6,366.0
2020-02-12,394.0,708.45,1312.5,343.05
2020-02-13,291.7,566.5,1014.0,211.8
2020-02-14,660.2,760.7,1773.1,473.0
2020-02-15,106.65,268.0,431.35,179.9
2020-02-16,115.6,250.55,427.35,118.6
2020-02-17,179.65,320.35,596.1,366.45
2020-02-18,206.15,411.85,727.9,253.35
2020-02-19,335.2,667.2,1180.9,301.15
2020-02-20,231.9,452.1,807.55,161.15
2020-02-21,196.7,338.85,640.75,438.2
2020-02-22,168.05,263.7,521.75,405.6
2020-02-23,247.55,438.0,817.85,190.75
2020-02-24,186.45,391.25,676.8,175.85
2020-02-25,309.5,471.55,946.25,267.7
2020-02-26,331.05,559.8,1067.55,274.6
2020-02-27,347.45,694.4,1226.95,244.75
2020-02-28,264.1,768.0,1173.0,290.15
2020-02-29,195.55,334.15,634.05,372.4
2020-03-01,166.2,363.05,617.75,261.5
2020-03-02,300.85,602.7,1063.65,202.5
2020-03-03,619.6,858.45,1808.35,404.6
2020-03-04,614.8,912.8,1855.45,346.8
2020-03-05,104.15,368.9,528.9,295.15
2020-03-06,989.95,922.25,2440.35,465.15
2020-03-07,457.55,781.05,1482.9,512.7
2020-03-08,216.25,369.5,701.05,276.7
2020-03-09,310.75,505.22,981.8,308.95
2020-03-10,194.15,284.6,582.25,127.65
2020-03-11,158.35,307.4,550.15,240.25
2020-03-12,246.65,321.9,700.35,341.4
2020-03-13,364.55,587.05,1146.15,355.5
2020-03-14,212.35,438.95,764.95,264.5
2020-03-15,227.65,471.75,820.85,195.65
2020-03-16,461.55,718.7,1426.25,336.05
2020-03-17,251.0,604.9,989.85,378.15
2020-03-18,219.15,414.85,750.35,297.45
2020-03-19,90.55,367.55,506.65,315.25
2020-03-20,51.8,202.65,281.9,266.85
2020-03-21,38.15,210.15,268.35,314.55
2020-03-22,40.5,261.9,324.1,358.95
2020-03-23,158.93,743.25,986.88,477.3
2020-03-24,288.15,881.95,1324.1,474.1
2020-03-25,279.0,814.25,1242.05,594.05
2020-03-26,68.85,414.65,520.35,752.9
2020-03-27,43.25,263.15,329.4,803.1
2020-03-28,27.9,126.45,169.15,459.3
2020-03-29,25.55,83.95,123.1,339.95
2020-03-30,53.0,172.15,253.4,235.0
2020-03-31,41.25,253.05,316.75,296.95
2020-04-01,169.9,460.75,721.85,324.7
2020-04-02,118.65,284.3,466.25,221.25
2020-04-03,278.95,531.65,959.45,317.8
2020-04-04,284.0,493.7,929.1,362.95
2020-04-05,46.25,298.4,369.1,377.3
2020-04-06,139.05,374.22,587.65,335.12
2020-04-07,163.75,501.0,752.4,501.1
2020-04-08,88.1,628.8,763.85,1044.7
2020-04-09,65.5,473.5,573.75,1169.1
2020-04-10,54.15,442.2,525.2,941.85
2020-04-11,150.3,712.5,943.2,834.05
2020-04-12,83.25,426.25,554.2,619.65
2020-04-13,33.15,141.75,192.75,403.45
2020-04-14,48.45,354.85,428.75,335.65
2020-04-15,180.55,673.75,950.7,625.5
2020-04-16,103.2,638.05,796.5,1065.45
2020-04-17,40.0,247.55,308.9,448.85
2020-04-18,55.1,310.65,395.0,482.9
2020-04-19,41.65,228.05,291.75,443.8
2020-04-20,39.45,213.95,273.9,556.55
2020-04-21,37.05,234.7,291.65,664.95
2020-04-22,50.8,285.4,363.25,675.65
2020-04-23,56.2,379.9,466.5,714.3
2020-04-24,67.95,371.05,475.05,666.5
2020-04-25,34.65,316.65,370.05,402.6
2020-04-26,101.9,449.4,605.35,406.25
2020-04-27,135.28,419.52,627.0,532.4
2020-04-28,42.95,265.1,330.9,156.75
2020-04-29,110.0,302.4,471.35,279.2
2020-04-30,114.15,319.9,494.85,258.85
2020-05-01,143.05,319.05,538.05,228.78
2020-05-02,122.05,393.4,580.35,237.32
2020-05-03,87.85,478.3,613.05,314.25
2020-05-04,47.85,292.15,365.6,349.25
2020-05-05,40.15,194.2,255.85,295.85
2020-05-06,58.59,291.82,381.63,395.0
2020-05-07,125.17,433.71,625.49,489.2
2020-05-08,94.69,513.45,658.66,507.02
2020-05-09,54.2,466.95,550.15,741.85
2020-05-10,37.95,185.05,243.15,517.52
2020-05-11,46.75,140.4,212.2,306.65
2020-05-12,114.05,337.8,513.1,248.4
2020-05-13,51.4,175.3,254.1,236.0
2020-05-14,56.35,225.05,311.3,193.75
2020-05-15,140.95,412.15,628.25,316.4
2020-05-16,134.4,367.7,573.9,338.21
2020-05-17,133.25,332.15,536.3,353.17
2020-05-18,114.7,276.7,452.55,378.62
2020-05-19,127.5,312.8,508.25,302.48
2020-05-20,153.1,411.15,645.75,342.15
2020-05-21,127.75,460.55,656.35,446.05
2020-05-22,105.7,223.15,385.7,518.5
2020-05-23,108.25,163.05,328.65,498.1
2020-05-24,101.55,209.7,365.75,385.25
2020-05-25,114.8,315.2,491.4,367.3
2020-05-26,143.6,361.3,581.75,376.95
2020-05-27,95.68,369.5,516.22,365.8
2020-05-28,54.2,213.65,296.65,311.4
2020-05-29,64.2,263.95,362.1,332.2
2020-05-30,51.8,217.25,296.8,390.15
2020-05-31,42.68,166.0,231.6,330.22
2020-06-01,58.85,234.05,324.05,339.7
2020-06-02,112.85,382.15,555.3,376.2
2020-06-03,118.3,444.6,626.2,438.2
2020-06-04,148.3,276.7,504.1,230.95
2020-06-05,150.85,243.15,474.05,201.55
2020-06-06,191.65,296.45,590.5,204.35
2020-06-07,108.25,210.5,376.4,169.8
2020-06-08,84.25,200.35,329.45,262.95
2020-06-09,105.45,338.6,500.45,319.65
2020-06-10,179.5,418.95,694.0,338.05
2020-06-11,61.85,232.5,327.25,350.15
2020-06-12,63.6,351.8,449.2,501.3
2020-06-13,75.35,364.9,480.35,255.35
2020-06-14,97.3,313.85,463.3,320.35
2020-06-15,204.3,498.5,811.8,290.7
2020-06-16,163.4,387.8,638.05,256.2
2020-06-17,172.95,529.22,794.7,326.2
2020-06-18,210.9,377.8,701.15,177.75
2020-06-19,183.4,313.3,595.0,204.45
2020-06-20,152.3,278.4,511.5,244.2
2020-06-21,135.4,236.45,443.8,230.9
2020-06-22,205.1,328.0,642.55,379.65
2020-06-23,155.5,416.3,655.05,452.25
2020-06-24,80.15,510.25,632.85,527.85
2020-06-25,64.9,471.0,570.85,564.85
2020-06-26,131.55,565.85,767.8,471.2
2020-06-27,104.7,236.45,397.15,212.2
2020-06-28,102.9,199.6,357.25,192.65
2020-06-29,146.85,255.4,480.8,273.95
2020-06-30,184.4,345.6,628.2,206.8
2020-07-01,164.85,287.05,539.75,177.92
2020-07-02,129.45,307.74,506.27,191.03
2020-07-03,149.34,327.91,557.23,291.32
2020-07-04,151.69,317.79,550.57,151.6
2020-07-05,148.04,280.92,507.91,307.9
2020-07-06,150.79,327.84,559.15,316.26
2020-07-07,154.59,379.72,617.19,354.78
2020-07-08,160.14,342.85,588.58,295.33
2020-07-09,161.79,335.03,583.11,208.35
2020-07-10,155.19,339.11,577.3,203.25
2020-07-11,156.09,355.14,594.64,258.85
2020-07-12,154.49,366.82,603.93,307.9
2020-07-13,158.09,370.19,612.77,289.35
2020-07-14,161.04,355.82,602.56,248.75
2020-07-15,158.14,353.2,595.85,228.05
2020-07-16,159.54,355.73,600.29,205.35
2020-07-17,157.49,344.26,585.88,385.85
2020-07-18,157.69,323.19,565.02,299.9
2020-07-19,155.94,330.96,570.26,194.15
2020-07-20,161.49,357.44,604.8,298.15
2020-07-21,161.74,406.67,654.89,318.63
2020-07-22,159.19,388.65,632.63,436.85
2020-07-23,159.79,364.73,609.62,340.8
2020-07-24,160.24,353.21,599.06,281.15
2020-07-25,163.49,363.39,614.2,209.7
2020-07-26,164.14,341.51,592.89,265.55
2020-07-27,164.79,352.54,605.23,317.02
2020-07-28,162.84,336.07,585.87,262.3
2020-07-29,170.89,400.1,662.11,296.0
2020-07-30,173.19,477.43,742.8,368.2
2020-07-31,169.64,495.96,756.39,676.3
2020-08-01,161.44,318.99,566.63,286.3
2020-08-02,161.64,323.11,570.87,255.15
2020-08-03,167.15,381.94,638.26,283.05
2020-08-04,180.2,429.87,706.1,363.75
2020-08-05,165.55,353.85,607.54,295.55
2020-08-06,170.7,439.18,700.78,275.15
2020-08-07,196.45,607.16,908.42,552.1
2020-08-08,168.2,438.59,696.31,628.4
2020-08-09,163.6,347.71,598.55,586.52
2020-08-10,169.55,443.74,703.59,662.11
2020-08-11,168.75,510.32,768.98,782.28
2020-08-12,169.3,554.3,813.97,850.09
2020-08-13,168.05,396.98,654.61,642.21
2020-08-14,170.05,380.81,641.6,550.42
2020-08-15,170.15,374.74,635.24,559.49
2020-08-16,171.6,419.26,682.43,650.51
2020-08-17,184.65,450.59,733.47,498.52
2020-08-18,176.35,391.42,661.86,473.99
2020-08-19,190.1,473.85,765.55,465.8
2020-08-20,174.75,397.88,665.64,493.36
2020-08-21,170.45,346.66,607.68,438.6
2020-08-22,170.55,327.74,588.92,265.35
2020-08-23,172.65,327.86,592.51,258.35
2020-08-24,176.4,383.54,653.6,237.6
2020-08-25,174.9,346.02,614.19,230.35
2020-08-26,175.4,385.6,654.23,229.7
2020-08-27,190.1,460.33,751.72,310.75
2020-08-28,180.95,380.11,657.26,212.35
2020-08-29,176.2,352.54,622.45,201.25
2020-08-30,178.15,369.71,642.54,256.45
2020-08-31,187.2,452.69,739.53,253.82
2020-09-01,213.65,557.47,884.62,346.6
2020-09-02,234.95,577.6,937.61,390.55
2020-09-03,185.15,395.48,678.9,244.95
2020-09-04,188.45,395.31,684.24,374.8
2020-09-05,184.66,397.89,680.83,308.7
2020-09-06,191.46,476.66,770.02,312.15
2020-09-07,250.01,453.09,836.21,275.45
2020-09-08,187.96,364.57,652.5,236.9
2020-09-09,189.46,407.0,697.19,300.3
2020-09-10,195.81,494.98,795.03,391.85
2020-09-11,231.96,521.61,876.92,362.35
2020-09-12,186.71,395.94,681.81,292.0
2020-09-13,194.71,455.11,753.5,289.85
2020-09-14,259.71,652.69,1050.44,520.85
2020-09-15,200.21,613.57,920.23,964.45
2020-09-16,189.46,426.15,716.57,665.75
2020-09-17,190.41,387.83,679.66,467.15
2020-09-18,194.41,424.21,721.85,474.6
2020-09-19,191.31,395.29,688.39,477.85
2020-09-20,190.06,387.06,678.08,469.8
2020-09-21,201.96,568.79,878.12,713.9
2020-09-22,264.31,599.72,1004.56,592.05
2020-09-23,194.71,429.0,727.1,283.55
2020-09-24,216.46,562.63,893.99,227.6
2020-09-25,194.96,396.96,695.73,191.8
2020-09-26,195.36,381.83,681.07,214.6
2020-09-27,192.36,364.91,659.66,217.85
2020-09-28,216.86,500.24,832.3,334.4
2020-09-29,247.89,556.25,935.99,318.03
2020-09-30,211.96,473.55,798.37,342.85
2020-10-01,202.46,473.43,783.41,286.0
2020-10-02,199.31,465.31,770.7,187.7
2020-10-03,199.61,440.23,746.19,242.25
2020-10-04,197.71,405.71,708.48,121.1
2020-10-05,208.91,442.04,761.82,262.0
2020-10-06,201.86,392.42,701.71,226.4
2020-10-07,213.36,501.8,828.6,302.25
2020-10-08,214.37,486.38,814.79,236.7
2020-10-09,284.27,563.56,999.08,304.95
2020-10-10,209.67,452.73,773.72,226.05
2020-10-11,208.67,453.76,773.41,206.0
2020-10-12,343.77,669.99,1196.75,328.3
2020-10-13,216.37,469.32,800.54,233.45
2020-10-14,214.22,471.45,799.28,258.55
2020-10-15,210.12,455.08,776.67,194.15
2020-10-16,216.77,526.41,858.21,278.35
2020-10-17,207.62,509.33,827.35,251.55
2020-10-18,247.12,601.26,979.34,412.55
2020-10-19,261.52,629.19,1029.73,416.65
2020-10-20,196.22,477.12,777.65,459.8
2020-10-21,248.6,544.1,925.4,248.45
2020-10-22,415.7,484.55,1122.0,309.4
2020-10-23,329.95,477.85,983.85,318.35
2020-10-24,149.25,385.0,613.9,263.0
2020-10-25,231.35,403.05,757.7,199.7
2020-10-26,346.78,557.98,1089.18,280.12
2020-10-27,382.34,532.1,1117.28,259.1
2020-10-28,371.16,450.87,1018.84,302.65
2020-10-29,362.57,420.59,975.46,271.05
2020-10-30,355.63,389.11,933.47,244.0
2020-10-31,351.44,378.24,915.84,347.3
2020-11-01,348.05,337.46,870.35,346.75
2020-11-02,344.86,332.08,860.02,261.25
2020-11-03,365.33,590.8,1149.98,313.2
2020-11-04,545.34,763.58,1598.84,553.05
2020-11-05,1071.95,875.3,2518.11,1063.45
2020-11-06,468.46,816.87,1534.17,974.0
2020-11-07,490.97,755.14,1506.99,869.75
2020-11-08,441.53,615.77,1292.0,876.85
2020-11-09,432.49,685.04,1347.27,442.2
2020-11-10,466.76,670.51,1385.28,460.95
2020-11-11,336.77,487.79,1003.29,368.0
2020-11-12,322.03,408.26,901.06,349.25
2020-11-13,332.89,576.18,1085.82,499.95
2020-11-14,314.5,403.15,884.54,456.2
2020-11-15,309.36,336.88,810.4,249.35
2020-11-16,309.53,391.1,864.72,265.65
2020-11-17,307.69,402.37,873.38,301.7
2020-11-18,305.7,375.59,843.29,386.7
2020-11-19,304.96,440.02,906.81,240.3
2020-11-20,425.02,713.89,1364.87,361.55
2020-11-21,294.38,340.86,791.34,220.05
2020-11-22,333.7,494.83,1005.8,303.0
2020-11-23,621.01,775.21,1726.47,541.5
2020-11-24,290.82,469.93,914.93,332.65
2020-11-25,290.88,529.0,974.39,394.65
2020-11-26,407.14,764.57,1388.16,538.1
2020-11-27,484.45,795.7,1537.77,528.6
2020-11-28,379.02,764.97,1345.54,876.1
2020-11-29,296.08,644.99,1098.6,667.5
2020-11-30,312.29,491.46,969.66,449.15
2020-12-01,284.0,556.74,991.63,394.38
2020-12-02,481.36,821.76,1559.24,574.02
2020-12-03,294.52,762.98,1214.11,303.15
2020-12-04,264.39,533.31,937.92,271.4
2020-12-05,278.2,579.73,1005.79,286.3
2020-12-06,270.41,519.4,933.65,290.6
2020-12-07,324.02,727.02,1223.31,339.4
2020-12-08,958.33,892.2,2361.28,551.7
2020-12-09,322.89,723.52,1217.79,396.0
2020-12-10,263.36,601.44,1004.71,381.2
2020-12-11,418.02,760.46,1400.92,377.6
2020-12-12,264.23,514.44,919.29,322.95
2020-12-13,272.44,567.06,984.45,241.05
2020-12-14,233.5,444.68,802.11,328.55
2020-12-15,241.26,545.35,914.98,259.96
2020-12-16,241.28,583.08,952.72,286.01
2020-12-17,256.49,586.0,978.86,344.78
2020-12-18,220.65,347.97,685.92,259.7
2020-12-19,219.06,371.89,707.54,321.6
2020-12-20,222.62,458.57,799.75,281.85
2020-12-21,216.03,423.79,754.56,180.55
2020-12-22,310.45,547.81,1023.43,270.65
2020-12-23,214.21,438.24,766.39,214.45
2020-12-24,206.42,307.21,623.61,138.1
2020-12-25,205.53,414.13,729.12,256.5
2020-12-26,201.64,404.25,713.19,168.4
2020-12-27,226.1,484.38,830.75,275.7
2020-12-28,294.51,632.2,1083.81,286.7
2020-12-29,193.73,390.87,687.63,300.7
2020-12-30,289.84,599.54,1043.59,402.7
2020-12-31,192.2,481.87,776.11,390.15
2021-01-01,194.16,445.99,743.32,467.0
2021-01-02,190.57,424.76,716.68,217.6
2021-01-03,183.48,333.93,615.1,195.35
2021-01-04,178.35,316.36,589.46,183.3
2021-01-05,177.36,324.33,595.98,178.0
2021-01-06,180.82,382.65,660.09,202.85
2021-01-07,193.38,564.47,860.86,463.75
2021-01-08,237.69,603.05,967.47,484.6
2021-01-09,292.1,595.22,1042.78,408.5
2021-01-10,170.52,492.89,754.55,386.15
2021-01-11,151.28,374.91,606.81,273.12
2021-01-12,170.99,549.74,811.98,185.95
2021-01-13,281.75,733.96,1165.94,204.02
2021-01-14,141.16,478.68,695.11,61.21
2021-01-15,515.67,686.41,1476.97,496.85
2021-01-16,137.34,462.33,672.98,283.5
2021-01-17,139.55,455.0,669.1,414.95
2021-01-18,145.91,558.97,782.46,318.9
2021-01-19,120.47,321.75,506.63,178.3
2021-01-20,118.43,322.37,503.99,266.0
2021-01-21,257.86,652.0,1047.17,282.65
2021-01-22,554.05,1011.8,1861.8,367.9
2021-01-23,441.7,830.9,1507.9,280.1
2021-01-24,362.1,1055.15,1610.25,304.9
2021-01-25,509.28,932.48,1713.02,331.65
2021-01-26,861.15,1140.5,2461.0,337.35
2021-01-27,534.7,975.75,1795.7,318.6
2021-01-28,138.95,550.05,763.4,285.9
2021-01-29,183.8,475.65,757.65,284.8
2021-01-30,18.3,414.25,442.35,222.85
2021-01-31,26.2,429.65,469.75,329.8
2021-02-01,208.0,563.22,882.05,396.3
2021-02-02,318.0,527.05,1014.75,448.6
2021-02-03,368.35,631.2,1196.1,442.3
2021-02-04,539.45,794.05,1621.1,346.4
2021-02-05,306.15,685.1,1154.55,278.55
2021-02-06,163.8,449.65,700.8,299.35
2021-02-07,50.75,90.15,168.0,414.15
2021-02-08,70.25,220.65,328.6,220.82
2021-02-09,77.35,287.65,406.2,245.65
2021-02-10,112.45,359.9,532.1,264.9
2021-02-11,125.25,581.35,773.05,425.5
2021-02-12,84.9,430.25,560.05,483.75
2021-02-13,89.3,396.0,532.4,452.4
2021-02-14,112.65,383.95,556.7,497.2
2021-02-15,221.45,508.4,848.1,334.7
2021-02-16,217.45,414.25,747.95,375.15
2021-02-17,165.4,343.1,596.6,360.55
2021-02-18,235.35,316.1,676.9,303.2
2021-02-19,172.4,364.75,628.8,351.3
2021-02-20,149.8,284.9,514.6,902.3
2021-02-21,348.65,416.35,950.65,640.1
2021-02-22,736.65,1009.7,2139.28,712.0
2021-02-23,127.3,412.15,607.3,389.3
2021-02-24,151.4,347.4,579.35,488.65
2021-02-25,392.4,465.3,1067.05,476.2
2021-02-26,1084.75,947.25,2610.45,610.15
2021-02-27,363.55,761.1,1318.35,591.0
2021-02-28,90.45,467.1,605.55,548.25
2021-03-01,70.55,400.95,509.3,679.9
2021-03-02,222.1,563.5,904.05,975.0
2021-03-03,695.5,968.4,2034.6,999.65
2021-03-04,82.15,421.45,547.1,410.7
2021-03-05,52.05,360.6,440.35,308.0
2021-03-06,68.45,464.35,569.4,287.05
2021-03-07,399.6,838.55,1451.35,564.55
2021-03-08,618.9,1307.55,2256.35,924.85
2021-03-09,361.15,657.55,1211.05,602.8
2021-03-10,103.9,351.75,510.85,406.85
2021-03-11,181.15,231.1,508.75,361.25
