MeasurementDateGMT, Nitric Oxide (ug/m3), Nitrogen Dioxide (ug/m3), Oxides of Nitrogen (ug/m3), PM10 Particulate (ug/m3), Ozone (ug/m3)
2018-01-01,467.95,786.61,1504.15,269.3,803.7
2018-01-02,732.59,1081.42,2204.71,495.54,445.3
2018-01-03,518.34,720.09,1514.92,747.78,1075.5
2018-01-04,696.86,1053.76,2122.16,445.01,550.6
2018-01-05,1383.58,1435.02,3556.56,567.33,290.5
2018-01-06,1090.81,1108.24,2780.72,452.19,109.3
2018-01-07,360.66,509.91,1063.0,345.21,503.1
2018-01-08,512.99,782.4,1568.65,484.4,178.5
2018-01-09,1203.4,1151.26,2996.41,736.54,35.4
2018-01-10,2508.45,1829.94,5676.25,856.9,145.5
2018-01-11,1730.39,1254.5,3906.79,586.69,25.4
2018-01-12,928.8,1108.92,2532.91,704.2,162.1
2018-01-13,503.96,901.45,1674.18,637.92,374.3
2018-01-14,612.1,993.94,1932.5,674.79,146.9
2018-01-15,647.89,989.85,1983.56,431.15,530.0
2018-01-16,690.24,1097.1,2156.25,659.41,709.55
2018-01-17,760.48,1078.26,2244.25,677.08,829.6
2018-01-18,815.82,1105.59,2356.46,642.98,853.8
2018-01-19,1140.89,1550.05,3299.04,718.06,258.7
2018-01-20,603.96,1265.86,2191.95,260.12,152.8
2018-01-21,818.49,1322.06,2577.04,391.31,199.6
2018-01-22,1467.06,1544.82,3793.99,556.08,326.7
2018-01-23,742.9,1057.16,2196.33,307.65,525.5
2018-01-24,670.5,988.95,2017.12,357.9,761.9
2018-01-25,1030.66,1383.65,2964.01,592.24,320.92
2018-01-26,1743.7,1611.7,4285.09,611.74,168.32
2018-01-27,849.85,1162.99,2465.88,410.98,325.5
2018-01-28,436.31,687.14,1356.42,269.84,741.65
2018-01-29,988.24,1229.94,2745.29,564.74,634.4
2018-01-30,2708.31,1893.09,6045.58,782.01,158.4
2018-01-31,801.36,1188.57,2417.4,541.88,662.4
2018-02-01,1028.62,1191.07,2768.39,422.58,784.3
2018-02-02,1543.61,1446.0,3812.11,615.16,495.3
2018-02-03,975.99,1477.1,2973.21,409.59,95.2
2018-02-04,413.55,669.96,1304.06,228.11,451.6
2018-02-05,654.42,971.21,1974.64,409.86,314.9
2018-02-06,1010.01,1279.03,2827.84,684.59,240.0
2018-02-07,1777.71,1643.0,4368.86,736.12,299.6
2018-02-08,2100.54,1674.54,4894.95,803.08,356.5
2018-02-09,776.79,1101.76,2292.95,412.43,784.8
2018-02-10,878.89,1164.45,2511.81,355.4,483.3
2018-02-11,324.41,681.12,1178.39,317.13,1078.8
2018-02-12,1353.31,1638.14,3713.06,761.66,451.2
2018-02-13,525.17,1033.86,1839.09,239.08,661.25
2018-02-14,1059.0,1174.53,2798.24,371.02,487.8
2018-02-15,965.4,1434.41,2914.94,839.86,424.1
2018-02-16,2112.38,1855.32,5094.32,855.66,164.4
2018-02-17,1897.34,1631.64,4540.98,833.45,191.7
2018-02-18,832.9,1188.96,2466.2,539.38,357.9
2018-02-19,1550.34,1294.81,3672.09,582.24,227.7
2018-02-20,613.89,840.63,1782.16,333.94,445.7
2018-02-21,755.49,999.35,2157.76,996.9,224.0
2018-02-22,563.18,1027.99,1891.54,871.06,260.1
2018-02-23,675.6,1076.18,2112.06,816.43,276.9
2018-02-24,482.91,932.51,1672.46,841.1,342.0
2018-02-25,242.8,612.07,984.45,460.99,536.6
2018-02-26,469.96,794.42,1514.99,504.69,531.9
2018-02-27,857.11,1274.14,2588.57,704.53,372.2
2018-02-28,661.84,1013.96,2028.66,550.55,365.8
2018-03-01,360.09,783.04,1335.46,949.45,552.15
2018-03-02,382.14,988.84,1574.71,1028.65,411.3
2018-03-03,422.42,1103.7,1751.69,1452.91,201.7
2018-03-04,453.36,1164.49,1859.78,729.56,426.5
2018-03-05,622.7,1200.68,2155.83,561.86,525.9
2018-03-06,1406.09,1545.57,3701.41,620.29,371.4
2018-03-07,1802.64,1771.62,4535.56,917.89,284.5
2018-03-08,663.65,1027.64,2045.55,836.45,713.1
2018-03-09,1533.85,1490.67,3842.48,693.03,156.1
2018-03-10,602.16,944.54,1867.44,576.8,392.6
2018-03-11,610.62,1221.24,2157.62,624.97,226.0
2018-03-12,861.74,1138.74,2459.99,439.79,288.2
2018-03-13,1222.44,1317.51,3191.9,675.22,424.1
2018-03-14,409.25,985.23,1612.35,502.6,752.4
2018-03-15,568.3,1180.78,2051.99,425.4,568.0
2018-03-16,864.14,1267.86,2592.88,726.18,504.9
2018-03-17,278.15,543.94,970.62,433.59,554.2
2018-03-18,215.51,556.31,886.75,649.61,653.0
2018-03-19,407.0,707.94,1331.71,587.59,833.2
2018-03-20,467.88,929.78,1647.16,498.16,664.9
2018-03-21,1616.08,1702.84,4180.75,1103.3,515.4
2018-03-22,737.1,1164.38,2294.6,1076.91,889.5
2018-03-23,616.12,1042.82,1987.38,923.77,941.4
2018-03-24,592.64,1048.52,1957.56,713.85,174.3
2018-03-25,827.79,992.6,2261.56,830.79,251.5
2018-03-26,1029.35,1639.41,3217.79,803.17,506.2
2018-03-27,807.49,1247.98,2486.04,522.95,476.2
2018-03-28,1263.01,1719.3,3655.98,461.44,288.6
2018-03-29,978.0,1425.76,2925.62,402.62,363.7
2018-03-30,439.71,1007.04,1681.36,316.75,412.3
2018-03-31,560.35,871.16,1731.15,264.14,593.1
2018-04-01,311.18,746.59,1223.55,340.07,894.2
2018-04-02,295.94,767.89,1221.74,338.83,699.9
2018-04-03,448.11,902.92,1590.16,424.71,795.3
2018-04-04,319.59,770.38,1260.38,386.25,996.1
2018-04-05,549.09,971.49,1813.32,378.68,988.8
2018-04-06,555.25,1147.35,1998.94,560.89,763.8
2018-04-07,550.58,1204.44,2048.55,697.12,481.2
2018-04-08,483.91,959.16,1700.81,457.56,280.0
2018-04-09,603.45,1118.59,2043.84,538.67,217.0
2018-04-10,517.67,1035.55,1829.44,701.67,201.9
2018-04-11,534.7,883.85,1703.6,877.36,169.3
2018-04-12,525.45,762.54,1567.95,745.77,248.2
2018-04-13,1160.33,1392.89,3171.86,853.83,296.3
2018-04-14,639.34,1247.12,2227.34,900.31,429.7
2018-04-15,289.14,876.15,1319.46,665.29,680.6
2018-04-16,610.64,1074.8,2011.21,746.2,902.6
2018-04-17,343.85,809.1,1336.39,532.31,1101.1
2018-04-18,613.11,1264.91,2205.04,651.3,599.0
2018-04-19,1151.04,1911.76,3676.75,1219.49,480.6
2018-04-20,879.65,1403.86,2752.68,1034.37,498.3
2018-04-21,405.5,1238.72,1860.29,1211.31,551.6
2018-04-22,237.75,701.55,1066.18,665.75,1050.6
2018-04-23,705.25,996.94,2078.21,849.68,794.3
2018-04-24,656.69,928.66,1935.63,745.02,723.8
2018-04-25,602.52,921.66,1845.52,874.16,913.15
2018-04-26,636.08,1053.55,2028.89,851.46,791.1
2018-04-27,721.13,1378.59,2484.12,475.99,256.9
2018-04-28,488.32,930.03,1678.58,242.16,416.7
2018-04-29,173.0,404.4,669.86,247.52,888.5
2018-04-30,512.51,906.8,1692.45,372.02,855.1
2018-05-01,895.26,1288.91,2661.8,663.1,737.8
2018-05-02,591.78,1123.47,2031.19,292.84,898.0
2018-05-03,1176.47,1456.52,3260.7,700.04,541.3
2018-05-04,816.78,1303.56,2556.24,751.95,462.4
2018-05-05,682.89,1295.87,2343.15,805.08,602.6
2018-05-06,287.01,1126.43,1566.65,819.17,959.7
2018-05-07,358.52,1358.81,1908.55,973.71,882.1
2018-05-08,1128.44,1814.71,3545.02,1397.35,745.8
2018-05-09,909.88,1257.79,2653.12,828.5,609.4
2018-05-10,603.41,1126.78,2052.18,553.41,880.0
2018-05-11,484.66,1134.2,1877.6,561.83,756.9
2018-05-12,656.88,1262.0,2269.06,516.59,361.4
2018-05-13,646.89,1137.94,2129.86,591.91,486.8
2018-05-14,476.42,903.44,1633.82,394.32,779.2
2018-05-15,399.88,846.41,1459.88,466.96,1036.1
2018-05-16,389.29,624.67,1221.21,601.72,747.7
2018-05-17,337.66,587.91,1105.41,515.39,710.4
2018-05-18,556.33,1041.61,1894.69,572.81,472.1
2018-05-19,530.99,1193.65,2007.86,695.1,574.3
2018-05-20,315.94,986.29,1470.8,634.17,709.1
2018-05-21,469.14,1116.75,1836.31,992.17,536.0
2018-05-22,345.48,685.36,1215.13,853.59,921.45
2018-05-23,329.09,606.21,1110.85,837.66,958.0
2018-05-24,664.5,1086.35,2105.35,864.45,484.2
2018-05-25,683.78,1361.85,2410.21,828.31,516.6
2018-05-26,195.71,678.51,978.49,994.31,845.2
2018-05-27,286.95,832.45,1272.47,786.58,784.2
2018-05-28,270.18,730.65,1144.65,866.48,574.4
2018-05-29,327.18,639.69,1141.46,650.89,700.3
2018-05-30,657.64,1092.28,2100.44,708.64,254.0
2018-05-31,511.16,1113.16,1896.75,913.04,407.3
2018-06-01,810.54,1336.75,2579.44,894.05,347.0
2018-06-02,572.38,1087.84,1965.54,656.58,532.8
2018-06-03,368.45,903.96,1468.96,398.41,630.1
2018-06-04,441.31,690.02,1366.79,511.91,524.1
2018-06-05,364.98,615.83,1175.51,472.08,648.7
2018-06-06,350.16,615.79,1152.44,617.76,629.3
2018-06-07,380.4,746.01,1329.21,560.55,540.1
2018-06-08,368.46,647.01,1212.15,549.2,542.5
2018-06-09,284.12,606.24,1042.1,527.41,526.2
2018-06-10,173.21,468.32,733.9,426.95,641.6
2018-06-11,415.63,699.26,1336.69,478.96,490.2
2018-06-12,472.94,724.98,1449.85,398.48,328.6
2018-06-13,690.55,1084.32,2143.29,642.49,606.5
2018-06-14,584.7,945.75,1842.35,743.12,691.2
2018-06-15,781.45,1216.34,2414.56,756.42,651.5
2018-06-16,419.66,786.62,1430.05,523.89,673.2
2018-06-17,258.59,526.89,923.29,409.95,682.8
2018-06-18,430.7,701.26,1361.59,771.32,574.8
2018-06-19,648.4,689.97,1684.31,684.81,325.75
2018-06-20,670.4,662.19,1689.88,624.78,288.3
2018-06-21,511.71,741.68,1526.17,550.96,825.5
2018-06-22,579.34,834.36,1722.71,538.21,557.9
2018-06-23,454.62,945.24,1642.36,598.1,686.4
2018-06-24,230.91,773.92,1127.81,424.19,840.4
2018-06-25,554.98,1257.9,2108.8,716.56,868.1
2018-06-26,547.75,1073.08,1913.36,656.1,548.4
2018-06-27,423.25,669.08,1317.79,575.89,568.9
2018-06-28,364.9,640.28,1199.86,626.88,610.8
2018-06-29,301.58,575.4,1037.79,517.51,664.2
2018-06-30,203.36,498.7,810.56,496.08,894.2
2018-07-01,143.29,629.65,849.2,558.84,1182.4
2018-07-02,323.4,741.56,1237.38,609.34,935.8
2018-07-03,289.01,661.19,1104.47,508.96,877.8
2018-07-04,473.42,1136.26,1862.1,667.44,487.05
2018-07-05,616.85,1389.84,2335.44,910.56,791.1
2018-07-06,446.79,1186.3,1871.38,791.14,852.0
2018-07-07,328.48,1067.91,1571.3,947.72,924.6
2018-07-08,210.04,765.51,1087.57,471.15,825.2
2018-07-09,513.89,1078.92,1866.8,709.92,603.3
2018-07-10,342.3,496.44,1021.32,462.3,504.4
2018-07-11,380.91,574.84,1158.86,456.38,550.8
2018-07-12,453.95,905.09,1600.79,551.58,424.1
2018-07-13,423.66,940.63,1590.24,580.39,500.1
2018-07-14,417.79,1305.11,1945.42,443.89,659.8
2018-07-15,476.39,1190.16,1920.18,374.77,1006.4
2018-07-16,729.98,1295.3,2413.75,382.51,757.3
2018-07-17,715.2,1098.95,2195.2,347.34,534.5
2018-07-18,834.79,1255.26,2535.43,685.14,407.8
2018-07-19,846.97,1377.67,2676.43,653.31,285.88
2018-07-20,589.42,1300.15,2203.57,597.02,573.62
2018-07-21,319.25,1038.75,1528.05,582.54,926.5
2018-07-22,344.35,929.62,1457.71,428.77,619.1
2018-07-23,639.81,1121.68,2102.74,837.76,607.0
2018-07-24,601.79,1060.45,1983.31,1098.54,630.6
2018-07-25,454.55,1011.76,1708.71,681.39,668.7
2018-07-26,436.74,1188.95,1858.91,768.07,820.9
2018-07-27,584.53,1200.99,2097.28,923.53,704.1
2018-07-28,232.29,458.85,814.9,745.57,908.0
2018-07-29,145.12,313.14,535.75,243.27,689.7
2018-07-30,469.43,556.85,1276.41,375.59,406.3
2018-07-31,585.8,898.62,1796.59,684.66,530.3
2018-08-01,803.32,1131.29,2362.86,806.51,448.1
2018-08-02,738.76,1184.06,2317.01,833.82,413.4
2018-08-03,574.86,1107.58,1989.08,650.68,539.1
2018-08-04,288.61,623.58,1066.35,390.56,537.7
2018-08-05,243.56,822.7,1196.08,355.15,651.8
2018-08-06,616.88,1444.51,2390.39,842.21,813.1
2018-08-07,650.37,1423.39,2420.55,1152.53,651.0
2018-08-08,494.44,794.36,1552.21,783.45,671.7
2018-08-09,951.14,1151.56,2610.17,433.97,230.3
2018-08-10,828.3,1104.47,2374.71,489.33,319.7
2018-08-11,615.48,912.16,1855.81,439.74,470.8
2018-08-12,250.21,576.85,960.59,292.16,601.6
2018-08-13,619.69,885.29,1835.78,483.22,481.0
2018-08-14,691.78,935.31,1995.87,646.38,572.2
2018-08-15,603.01,855.64,1780.15,838.17,435.2
2018-08-16,776.75,959.05,2149.8,464.37,342.1
2018-08-17,976.82,1002.92,2500.62,595.13,385.9
2018-08-18,455.9,692.4,1391.51,466.8,397.9
2018-08-19,224.06,398.1,741.68,284.21,558.6
2018-08-20,700.34,846.29,1920.36,670.65,341.7
2018-08-21,666.82,966.16,1988.33,540.14,464.1
2018-08-22,782.0,982.91,2181.95,655.55,224.0
2018-08-23,613.61,797.71,1738.49,556.48,481.6
2018-08-24,615.16,791.82,1735.26,673.92,549.1
2018-08-25,987.49,962.8,2477.09,418.0,376.7
2018-08-26,628.92,722.66,1686.95,294.39,399.0
2018-08-27,357.09,582.65,1130.39,198.04,441.8
2018-08-28,832.41,1148.86,2425.01,415.57,290.9
2018-08-29,907.56,1223.11,2614.65,387.58,290.1
2018-08-30,621.46,858.85,1811.74,445.91,277.9
2018-08-31,693.59,1015.65,2079.02,509.75,254.6
2018-09-01,692.75,1134.2,2196.29,556.7,575.0
2018-09-02,415.98,1094.86,1732.71,559.9,622.3
2018-09-03,1077.62,1446.1,3098.75,783.38,403.5
2018-09-04,455.9,818.31,1517.61,569.64,487.7
2018-09-05,478.31,831.22,1564.71,533.21,575.2
2018-09-06,785.61,1028.46,2232.2,715.38,514.6
2018-09-07,769.74,1070.38,2250.74,697.05,577.2
2018-09-08,702.01,985.51,2062.06,589.1,387.2
2018-09-09,262.46,611.19,1013.7,325.15,772.0
2018-09-10,739.15,960.25,2093.84,972.77,558.5
2018-09-11,578.81,756.09,1643.36,683.23,523.1
2018-09-12,1200.25,1013.71,2854.12,390.89,293.5
2018-09-13,2169.85,1359.96,4687.11,832.89,289.0
2018-09-14,989.35,1146.94,2663.81,712.79,292.4
2018-09-15,768.31,982.68,2160.72,569.29,392.5
2018-09-16,259.01,663.09,1060.3,376.01,763.7
2018-09-17,430.84,947.16,1607.71,501.81,742.0
2018-09-18,390.2,674.38,1272.81,840.22,861.4
2018-09-19,429.12,658.56,1316.59,774.35,753.1
2018-09-20,368.28,575.56,1139.88,666.42,860.7
2018-09-21,460.28,725.28,1431.06,777.25,762.7
2018-09-22,592.3,1023.04,1931.05,556.65,287.7
2018-09-23,345.06,755.39,1284.72,217.61,453.3
2018-09-24,1954.18,1327.93,4324.36,485.69,287.2
2018-09-25,3349.54,1674.96,6810.99,761.06,280.0
2018-09-26,1860.55,1805.44,4658.3,979.77,184.45
2018-09-27,1762.71,1628.54,4331.14,1029.36,303.4
2018-09-28,474.61,679.41,1407.15,442.4,397.9
2018-09-29,1823.35,1509.21,4305.04,773.22,227.9
2018-09-30,820.08,1007.76,2264.98,431.28,523.7
2018-10-01,883.88,1093.89,2449.3,525.06,583.5
2018-10-02,588.4,856.9,1759.26,635.84,640.5
2018-10-03,1709.25,1269.42,3890.41,802.65,336.7
2018-10-04,1047.14,947.04,2552.8,694.04,209.9
2018-10-05,1222.14,1372.78,3246.86,898.79,213.6
2018-10-06,679.56,776.5,1818.64,352.56,311.7
2018-10-07,787.84,1004.1,2211.91,287.94,384.3
2018-10-08,1092.09,1365.29,3040.15,610.35,226.2
2018-10-09,1381.24,1457.3,3575.21,657.54,336.8
2018-10-10,1395.21,1520.5,3659.63,1229.97,214.7
2018-10-11,346.8,805.66,1337.18,496.53,644.2
2018-10-12,250.69,538.38,922.62,429.7,994.7
2018-10-13,198.82,509.0,813.59,391.15,1042.2
2018-10-14,324.45,599.61,1097.09,159.41,575.3
2018-10-15,569.17,914.05,1786.95,336.25,261.7
2018-10-16,729.86,1036.45,2155.51,628.38,310.6
2018-10-17,1179.77,1373.99,3183.24,482.62,151.1
2018-10-18,650.53,1017.01,2014.38,539.82,205.6
2018-10-19,2672.69,1737.3,5835.44,799.29,152.2
2018-10-20,3616.05,1752.44,7296.92,1063.03,132.0
2018-10-21,1331.39,1081.19,3122.91,593.21,274.5
2018-10-22,1253.32,1235.07,3156.82,597.12,342.15
2018-10-23,961.32,1230.18,2704.34,759.05,316.1
2018-10-24,994.55,1172.94,2697.72,670.86,308.6
2018-10-25,1229.78,1355.25,3240.64,714.96,369.2
2018-10-26,753.49,1159.19,2314.29,555.02,592.7
2018-10-27,577.41,814.62,1700.01,238.09,547.1
2018-10-28,315.76,570.86,1054.88,153.1,552.2
2018-10-29,753.24,996.82,2152.01,343.11,343.0
2018-10-30,916.3,1106.15,2511.12,398.85,404.4
2018-10-31,2130.69,1527.54,4793.96,720.36,204.3
2018-11-01,1736.45,1419.15,4081.76,473.95,113.4
2018-11-02,3353.45,1815.81,6957.52,1066.65,140.2
2018-11-03,626.16,1187.9,2148.09,533.43,438.6
2018-11-04,341.89,903.86,1428.16,554.2,584.5
2018-11-05,1893.01,1199.74,4102.23,1293.04,84.2
2018-11-06,1224.89,983.9,2862.21,657.38,270.5
2018-11-07,426.35,740.11,1393.8,262.69,612.4
2018-11-08,552.98,1117.6,1965.62,475.09,424.7
2018-11-09,599.84,927.45,1847.1,483.38,561.0
2018-11-10,491.01,976.79,1729.64,335.45,533.5
2018-11-11,347.94,875.61,1409.0,259.26,584.7
2018-11-12,652.24,1149.34,2149.76,410.68,483.2
2018-11-13,910.78,1390.26,2786.59,668.92,378.0
2018-11-14,920.36,1234.76,2646.19,534.48,380.1
2018-11-15,1054.64,1175.12,2792.28,726.38,119.8
2018-11-16,892.51,935.32,2303.86,477.49,98.1
2018-11-17,565.1,1003.19,1869.69,620.62,128.8
2018-11-18,357.91,838.31,1386.83,440.71,280.4
2018-11-19,470.74,729.52,1451.18,322.95,465.1
2018-11-20,639.41,922.15,1902.36,327.78,315.2
2018-11-21,1283.12,1240.26,3207.5,566.3,121.9
2018-11-22,2339.43,1447.9,5034.74,1128.91,65.2
2018-11-23,1168.03,1190.1,2980.88,983.35,61.1
2018-11-24,575.16,1016.01,1897.92,711.91,140.0
2018-11-25,337.33,726.24,1243.31,524.66,244.7
2018-11-26,1073.84,1142.74,2789.35,560.09,197.8
2018-11-27,1128.9,1225.89,2956.91,516.04,139.9
2018-11-28,414.85,897.85,1533.55,291.15,546.5
2018-11-29,354.36,715.34,1258.59,382.49,866.9
2018-11-30,1001.88,1372.88,2909.2,695.96,361.1
2018-12-01,393.31,921.5,1524.8,273.58,558.6
2018-12-02,281.39,631.21,1062.41,196.41,629.6
2018-12-03,638.64,1103.7,2083.02,580.49,616.3
2018-12-04,2848.62,2034.14,6401.62,724.72,84.1
2018-12-05,813.12,1193.18,2439.82,320.8,301.75
2018-12-06,841.45,1221.39,2511.4,492.3,387.5
2018-12-07,483.61,909.3,1651.12,394.16,840.5
2018-12-08,299.96,645.0,1104.72,643.09,1084.8
2018-12-09,322.15,668.96,1162.88,248.74,1074.0
2018-12-10,1414.49,1654.28,3823.14,700.94,251.2
2018-12-11,3374.64,1902.45,7076.81,933.25,77.6
2018-12-12,533.55,1190.0,2007.93,544.94,377.1
2018-12-13,881.25,1229.65,2580.9,629.15,161.3
2018-12-14,1956.36,1475.75,4475.56,897.84,90.9
2018-12-15,365.96,828.18,1389.35,474.05,443.5
2018-12-16,820.76,1305.14,2563.74,334.71,328.2
2018-12-17,1551.62,1551.07,3929.97,467.19,318.65
2018-12-18,322.85,768.0,1262.97,390.17,789.7
2018-12-19,783.16,1321.3,2522.15,326.38,440.6
2018-12-20,938.4,1240.7,2679.59,553.96,497.6
2018-12-21,446.46,802.8,1487.26,539.61,727.7
2018-12-22,621.95,1074.64,2028.16,443.89,527.3
2018-12-23,395.66,841.13,1447.9,211.79,386.3
2018-12-24,2095.31,1262.75,4475.64,596.72,153.2
2018-12-25,1988.05,1283.58,4331.78,575.47,85.3
2018-12-26,862.44,1117.3,2439.84,443.36,124.9
2018-12-27,4773.92,1721.38,9041.4,1079.76,56.0
2018-12-28,2596.15,1378.85,5359.76,816.54,60.2
2018-12-29,941.5,988.39,2432.11,421.41,329.2
2018-12-30,639.95,907.97,1889.11,363.1,308.9
2018-12-31,430.3,852.58,1512.25,270.18,791.8
2019-01-01,275.04,670.2,1091.86,310.21,781.7
2019-01-02,677.9,1165.31,2204.74,452.69,491.95
2019-01-03,729.52,1286.19,2404.6,570.95,353.7
2019-01-04,1124.53,1359.59,3083.69,1067.75,196.7
2019-01-05,801.35,1190.42,2419.15,737.8,315.1
2019-01-06,650.48,1060.43,2057.84,640.71,272.9
2019-01-07,619.1,998.69,1947.7,762.31,520.6
2019-01-08,773.98,1030.56,2217.27,751.78,796.3
2019-01-09,788.79,1140.74,2350.29,499.61,579.1
2019-01-10,1630.91,1349.82,3850.31,931.72,180.3
2019-01-11,1163.72,1141.39,2925.68,679.65,259.2
2019-01-12,443.5,790.1,1470.1,647.39,588.9
2019-01-13,218.52,427.39,762.19,407.88,1185.1
2019-01-14,747.25,1073.3,2219.32,607.35,837.2
2019-01-15,971.13,1283.57,2772.69,636.89,264.05
2019-01-16,675.11,1002.95,2038.06,329.04,566.1
2019-01-17,919.27,1242.76,2652.55,449.96,488.8
2019-01-18,1906.82,1271.62,4195.26,690.0,285.7
2019-01-19,425.14,928.81,1580.7,556.62,405.6
2019-01-20,1361.99,1200.7,3288.69,840.82,89.03
2019-01-21,3407.44,1598.54,6822.9,1301.06,90.39
2019-01-22,1351.64,1407.36,3479.65,701.54,138.74
2019-01-23,2118.51,1472.56,4720.9,532.19,320.4
2019-01-24,3950.28,1801.85,7859.09,1037.1,41.3
2019-01-25,1314.35,1271.52,3286.65,676.95,124.6
2019-01-26,410.51,753.01,1382.52,406.99,595.3
2019-01-27,222.13,418.22,758.91,273.31,1024.5
2019-01-28,1333.02,1312.86,3357.04,633.41,628.4
2019-01-29,1629.48,1636.81,4135.5,609.95,197.7
2019-01-30,2756.82,1805.94,6032.91,689.55,282.2
2019-01-31,3918.28,1772.64,7780.59,891.3,200.2
2019-02-01,524.4,924.38,1728.31,369.98,450.4
2019-02-02,624.2,943.54,1900.28,432.06,547.0
2019-02-03,809.9,1227.66,2469.71,471.16,331.8
2019-02-04,1602.2,1265.5,3722.1,413.7,492.2
2019-02-05,1054.69,1234.7,2851.77,382.08,247.4
2019-02-06,1156.61,1388.7,3161.82,551.24,269.2
2019-02-07,487.42,899.5,1646.82,674.21,896.5
