MeasurementDateGMT, Nitric Oxide (ug/m3), Nitrogen Dioxide (ug/m3), Oxides of Nitrogen (ug/m3), PM10 Particulate (ug/m3)
2021-01-23,1112.4,1163.05,2868.82,410.25
2021-01-24,553.15,1014.35,1862.42,369.75
2021-01-25,994.1,1168.25,2692.42,393.25
2021-01-26,1785.74,1261.09,3999.29,370.88
2021-01-27,995.8,1018.58,2545.48,382.5
2021-01-28,445.7,675.22,1358.85,333.75
2021-01-29,507.87,719.68,1498.52,442.0
2021-01-30,215.4,515.15,845.48,310.0
2021-01-31,328.38,717.15,1220.3,424.5
2021-02-01,717.28,903.95,2003.8,499.25
2021-02-02,351.6,614.33,1153.4,619.75
2021-02-03,924.03,1099.82,2516.62,585.25
2021-02-04,1010.72,1151.1,2700.65,425.75
2021-02-05,754.97,1044.03,2201.2,392.75
2021-02-06,655.97,876.5,1882.42,437.0
2021-02-07,104.15,234.8,394.65,401.25
2021-02-08,278.9,524.09,951.7,276.25
2021-02-09,320.1,671.72,1162.72,295.75
2021-02-10,490.7,857.78,1610.25,529.5
2021-02-11,380.48,802.1,1385.5,587.0
2021-02-12,289.77,576.62,1021.03,608.5
2021-02-13,220.4,452.2,790.25,540.25
2021-02-14,175.4,384.22,653.1,558.25
2021-02-15,417.38,681.08,1320.82,425.5
2021-02-16,362.7,590.08,1146.75,496.25
2021-02-17,264.1,408.38,813.42,528.25
2021-02-18,305.15,518.5,986.55,388.75
2021-02-19,280.1,509.13,939.15,466.25
2021-02-20,194.35,347.82,645.78,894.25
2021-02-21,412.58,763.78,1396.78,817.75
2021-02-22,983.4,1154.6,2662.75,855.0
2021-02-23,300.68,484.7,945.47,460.75
2021-02-24,292.52,510.55,959.25,574.5
2021-02-25,870.38,1115.22,2449.67,722.75
2021-02-26,1611.56,1406.96,3877.89,837.38
2021-02-27,1161.18,1336.95,3117.32,889.75
2021-02-28,261.5,777.95,1179.02,639.0
2021-03-01,351.57,767.18,1306.12,923.0
2021-03-02,1188.05,1088.08,2909.77,1206.25
2021-03-03,1414.45,1325.25,3494.08,1183.5
2021-03-04,389.3,780.0,1376.7,508.75
2021-03-05,322.28,664.95,1159.3,480.5
2021-03-06,392.28,1030.25,1631.98,476.25
2021-03-07,743.1,1114.55,2254.05,794.75
2021-03-08,1251.03,1430.92,3349.2,1138.75
2021-03-09,692.7,989.47,2051.62,726.0
2021-03-10,262.0,445.08,846.8,449.25
2021-03-11,216.32,354.95,686.82,450.5
2021-03-12,306.7,513.48,983.82,380.75
2021-03-13,259.85,425.75,823.92,364.5
2021-03-14,235.08,439.5,800.08,348.25
2021-03-15,411.78,786.1,1417.52,574.5
2021-03-16,452.52,694.58,1388.57,529.78
2021-03-17,402.62,667.35,1284.4,598.41
2021-03-18,411.32,781.82,1412.38,621.85
2021-03-19,361.3,709.1,1263.05,506.54
2021-03-20,723.98,1052.9,2163.0,626.99
2021-03-21,333.0,628.52,1139.05,563.68
2021-03-22,856.32,1218.02,2531.2,749.25
2021-03-23,728.82,956.5,2073.83,724.25
2021-03-24,610.35,864.3,1800.34,752.88
2021-03-25,429.08,727.8,1385.75,427.25
2021-03-26,310.7,574.85,1051.35,388.0
2021-03-27,243.95,457.0,831.15,462.25
2021-03-28,116.8,262.27,441.4,550.75
2021-03-29,400.2,790.8,1404.48,633.25
2021-03-30,1489.03,1666.0,3949.25,907.0
2021-03-31,1603.75,1840.05,4299.15,1076.0
2021-04-01,310.78,713.25,1189.68,822.5
2021-04-02,156.38,359.5,599.28,357.25
2021-04-03,160.95,410.7,657.42,551.25
2021-04-04,291.65,731.3,1178.62,641.5
2021-04-05,132.0,336.8,539.17,401.5
2021-04-06,439.43,693.3,1366.91,513.29
2021-04-07,540.69,838.46,1667.55,527.86
2021-04-08,422.76,753.1,1401.54,388.87
2021-04-09,498.02,876.91,1640.51,386.88
2021-04-10,312.12,665.08,1143.75,357.13
2021-04-11,429.12,834.62,1493.24,426.64
2021-04-12,911.86,1318.2,2716.6,533.33
2021-04-13,1233.03,1420.28,3311.2,745.5
2021-04-14,821.85,1042.95,2303.3,633.5
2021-04-15,529.77,1008.8,1821.22,455.25
2021-04-16,916.85,1185.95,2591.5,626.75
2021-04-17,623.72,1013.2,1969.35,510.25
2021-04-18,453.65,1046.8,1742.88,546.25
2021-04-19,763.6,1224.55,2395.15,937.5
2021-04-20,926.95,1320.14,2741.19,1104.38
2021-04-21,630.56,1049.32,2016.31,1270.57
2021-04-22,549.05,889.64,1731.27,833.82
2021-04-23,500.02,986.37,1753.19,759.96
2021-04-24,352.73,853.47,1394.19,745.7
2021-04-25,224.52,516.23,860.79,587.26
2021-04-26,331.29,663.46,1171.43,589.07
2021-04-27,713.65,1099.56,2194.01,722.37
2021-04-28,441.6,932.55,1609.47,774.25
2021-04-29,466.32,792.28,1507.45,515.25
2021-04-30,683.32,1179.3,2226.72,755.25
2021-05-01,676.7,1084.92,2122.4,615.5
2021-05-02,406.55,864.32,1487.75,577.5
2021-05-03,157.3,371.8,613.15,395.5
2021-05-04,321.23,497.47,990.1,383.73
2021-05-05,536.34,722.82,1545.14,370.78
2021-05-06,778.69,912.15,2105.74,535.2
2021-05-07,568.72,835.08,1707.16,495.37
2021-05-08,225.16,345.67,691.07,394.78
2021-05-09,229.16,369.0,720.52,349.45
2021-05-10,297.02,514.35,969.95,463.93
2021-05-11,726.71,919.03,2033.61,530.15
2021-05-12,624.2,868.42,1825.84,539.52
2021-05-13,582.98,947.99,1842.13,420.49
2021-05-14,470.47,880.37,1602.66,447.71
2021-05-15,448.23,739.19,1427.14,347.93
2021-05-16,386.46,669.45,1262.14,415.08
2021-05-17,654.8,901.05,1905.05,420.75
2021-05-18,610.93,802.52,1739.18,422.75
2021-05-19,678.1,1018.03,2057.98,354.25
2021-05-20,539.35,674.12,1501.05,601.5
2021-05-21,249.7,344.35,727.58,521.75
2021-05-22,605.1,888.05,1816.08,330.75
2021-05-23,203.38,386.65,698.42,321.0
2021-05-24,525.29,827.1,1632.5,378.25
2021-05-25,596.85,789.73,1704.31,388.88
2021-05-26,618.73,906.79,1855.06,433.5
2021-05-27,710.7,1142.25,2232.33,495.5
2021-05-28,572.47,1247.45,2125.15,651.75
2021-05-29,250.68,827.53,1211.92,565.25
2021-05-30,156.98,522.22,763.1,625.0
2021-05-31,165.62,605.0,859.22,680.0
2021-06-01,286.5,889.05,1328.08,683.5
2021-06-02,319.78,1163.35,1653.88,721.25
2021-06-03,280.08,709.8,1139.45,602.38
2021-06-04,584.35,856.75,1752.85,465.25
2021-06-05,464.9,838.53,1551.25,535.0
2021-06-06,328.28,644.58,1147.75,406.75
2021-06-07,436.75,729.38,1398.8,354.0
2021-06-08,456.4,736.15,1436.12,394.67
2021-06-09,386.33,752.7,1344.92,343.4
2021-06-10,412.0,496.7,1128.2,318.3
2021-06-11,482.68,599.53,1339.5,380.75
2021-06-12,422.28,775.72,1423.05,452.25
2021-06-13,275.2,787.65,1209.68,594.5
2021-06-14,372.2,803.95,1374.7,538.75
2021-06-15,349.7,802.35,1338.72,600.0
2021-06-16,381.58,816.28,1401.18,615.0
2021-06-17,493.72,752.47,1509.72,665.75
2021-06-18,442.42,704.08,1382.42,175.75
2021-06-19,436.35,660.42,1329.5,388.75
2021-06-20,275.23,512.12,934.18,392.75
2021-06-21,325.65,584.7,1084.02,406.5
2021-06-22,361.28,516.2,1070.35,499.0
2021-06-23,608.5,876.29,1809.51,565.75
2021-06-24,768.05,933.0,2110.62,650.25
2021-06-25,541.33,768.92,1598.83,389.5
2021-06-26,381.58,653.12,1238.4,412.0
2021-06-27,219.58,597.58,934.05,867.75
2021-06-28,485.12,755.95,1499.9,519.75
2021-06-29,525.17,656.42,1461.58,597.38
2021-06-30,10.65,20.48,36.8,18.75
