MeasurementDateGMT, Nitric Oxide (ug/m3), Nitrogen Dioxide (ug/m3), Oxides of Nitrogen (ug/m3), PM10 Particulate (ug/m3)
2019-07-22,100.22,372.3,525.96,141.37
2019-07-23,448.19,731.46,1418.7,115.84
2019-07-24,223.91,752.66,1096.05,90.31
2019-07-25,347.56,1077.8,1610.81,64.79
2019-07-26,207.92,609.84,928.89,39.26
2019-07-27,164.5,412.74,664.95,13.73
2019-07-28,167.21,329.88,586.34,-11.8
2019-07-29,130.11,541.96,741.6,179.7
2019-07-30,85.4,401.35,532.09,281.05
2019-07-31,99.28,310.49,462.81,300.7
2019-08-01,166.25,418.19,673.29,412.6
2019-08-02,177.35,514.71,786.34,534.94
2019-08-03,116.39,512.09,690.5,455.76
2019-08-04,71.94,480.4,590.69,477.71
2019-08-05,104.12,397.3,556.78,431.89
2019-08-06,78.88,305.29,425.98,324.47
2019-08-07,88.21,303.99,439.12,208.63
2019-08-08,109.78,477.51,645.9,329.38
2019-08-09,121.48,408.02,594.38,458.56
2019-08-10,42.61,176.69,242.19,490.52
2019-08-11,73.04,263.61,375.68,335.15
2019-08-12,361.86,715.69,1270.5,375.15
2019-08-13,169.25,481.32,740.95,262.15
2019-08-14,139.87,613.44,828.11,254.4
2019-08-15,140.2,333.64,548.43,297.7
2019-08-16,288.94,601.54,1044.77,296.62
2019-08-17,73.11,264.6,376.58,359.58
2019-08-18,57.16,289.69,377.36,256.1
2019-08-19,85.61,290.85,422.31,298.65
2019-08-20,186.55,575.64,861.74,390.9
2019-08-21,203.84,666.42,978.91,374.4
2019-08-22,90.9,536.95,676.38,378.9
2019-08-23,395.98,887.28,1494.08,537.56
2019-08-24,337.47,870.08,1387.5,842.99
2019-08-25,101.29,747.84,903.09,1042.4
2019-08-26,183.15,1041.47,1322.62,807.5
2019-08-27,285.23,1058.15,1495.4,1215.21
2019-08-28,90.52,448.96,587.45,721.73
2019-08-29,119.88,392.72,576.67,316.06
2019-08-30,91.64,448.12,588.53,338.9
2019-08-31,102.66,469.39,626.94,267.05
2019-09-01,130.36,394.06,594.2,274.15
2019-09-02,186.81,543.88,830.17,348.2
2019-09-03,87.49,318.31,452.45,427.0
2019-09-04,114.24,283.16,458.29,256.7
2019-09-05,250.37,530.78,914.78,352.6
2019-09-06,260.29,704.56,1103.57,395.4
2019-09-07,161.0,383.24,630.11,287.2
2019-09-08,336.28,636.89,1152.49,403.4
2019-09-09,239.04,944.36,1310.72,317.4
2019-09-10,727.01,756.08,1870.71,492.0
2019-09-11,88.88,365.46,501.8,371.23
2019-09-12,114.21,385.71,560.81,469.3
2019-09-13,219.51,518.44,855.15,454.56
2019-09-14,439.16,993.38,1666.7,545.9
2019-09-15,288.86,817.84,1260.18,391.6
2019-09-16,263.06,523.56,926.65,403.7
2019-09-17,279.06,644.45,1072.31,409.0
2019-09-18,563.56,866.58,1730.76,529.25
2019-09-19,751.98,923.77,2076.86,600.6
2019-09-20,531.51,800.1,1615.2,649.2
2019-09-21,205.14,964.59,1279.26,732.1
2019-09-22,118.64,734.59,916.49,630.09
2019-09-23,84.02,408.65,537.63,332.09
2019-09-24,134.44,475.8,682.04,209.94
2019-09-25,153.91,481.89,718.21,171.17
2019-09-26,102.94,446.9,604.65,236.9
2019-09-27,131.44,478.46,679.91,333.6
2019-09-28,67.35,333.41,436.51,221.2
2019-09-29,65.82,232.16,333.32,179.3
2019-09-30,264.45,562.81,968.15,257.8
2019-10-01,196.1,515.54,816.16,264.0
2019-10-02,477.52,658.3,1390.28,359.6
2019-10-03,1606.25,813.49,3276.52,563.8
2019-10-04,329.09,589.5,1093.84,481.3
2019-10-05,188.12,635.55,924.2,427.0
2019-10-06,106.2,358.35,521.11,323.5
2019-10-07,429.71,727.75,1386.64,294.0
2019-10-08,122.11,529.05,716.15,406.8
2019-10-09,125.05,511.08,702.98,267.75
2019-10-10,109.85,388.78,557.34,334.0
2019-10-11,70.53,380.52,488.76,188.3
2019-10-12,129.24,787.18,985.39,211.5
2019-10-13,97.7,488.45,638.51,212.7
2019-10-14,582.31,809.21,1701.84,466.1
2019-10-15,165.45,673.89,927.79,317.4
2019-10-16,646.04,758.49,1748.92,454.5
2019-10-17,594.39,940.25,1851.34,417.7
2019-10-18,101.18,512.3,667.58,290.0
2019-10-19,434.74,782.62,1449.29,376.5
2019-10-20,812.62,520.56,1766.59,511.7
2019-10-21,207.02,450.99,768.52,365.0
2019-10-22,2038.28,961.4,4086.39,726.4
2019-10-23,1904.89,967.44,3888.57,911.2
2019-10-24,710.85,872.85,1962.77,772.2
2019-10-25,229.08,610.41,961.69,310.35
2019-10-26,86.22,395.3,527.69,304.4
2019-10-27,552.14,738.35,1585.16,458.3
2019-10-28,1151.76,870.89,2637.06,580.4
2019-10-29,336.39,786.56,1302.56,353.2
2019-10-30,417.35,901.11,1541.09,436.4
2019-10-31,1079.29,915.66,2570.57,905.9
2019-11-01,468.24,846.71,1564.85,411.6
2019-11-02,153.01,415.1,650.06,239.6
2019-11-03,382.32,769.22,1355.7,429.1
2019-11-04,832.27,874.46,2150.72,506.2
2019-11-05,407.55,580.55,1205.24,445.9
2019-11-06,646.56,939.5,1930.54,715.0
2019-11-07,602.65,806.3,1730.34,321.8
2019-11-08,1842.26,834.6,3659.31,605.9
2019-11-09,538.35,795.69,1621.05,482.4
2019-11-10,1218.24,699.64,2567.71,716.5
2019-11-11,291.58,657.92,1104.99,363.7
2019-11-12,178.35,604.6,878.02,250.8
2019-11-13,388.51,823.62,1419.41,338.1
2019-11-14,494.71,1004.19,1762.91,311.3
2019-11-15,264.62,569.19,974.84,357.4
2019-11-16,1018.79,874.05,2436.27,652.5
2019-11-17,2638.11,1000.21,5045.48,904.7
2019-11-18,633.44,839.76,1811.42,367.6
2019-11-19,3879.64,1547.42,7496.16,1006.6
2019-11-20,906.1,1057.44,2447.0,705.1
2019-11-21,556.4,799.82,1652.89,732.2
2019-11-22,282.78,788.05,1221.56,339.5
2019-11-23,380.41,696.49,1280.0,508.2
2019-11-24,744.3,700.09,1841.1,522.0
2019-11-25,320.66,764.54,1256.01,258.95
2019-11-26,199.81,824.89,1131.48,237.8
2019-11-27,328.34,865.6,1369.2,291.4
2019-11-28,334.36,549.22,1061.97,333.2
2019-11-29,1900.54,965.79,3879.81,687.8
2019-11-30,1017.54,947.78,2507.84,510.4
2019-12-01,168.61,538.08,796.45,218.9
2019-12-02,1680.2,1133.54,3709.94,620.0
2019-12-03,1522.16,1331.28,3665.1,654.8
2019-12-04,5016.21,1560.75,9252.22,1153.8
2019-12-05,1930.45,974.94,3935.14,642.2
2019-12-06,90.03,411.03,549.36,126.0
2019-12-07,134.6,593.36,799.62,265.1
2019-12-08,41.55,243.14,306.81,284.4
2019-12-09,570.33,657.29,1531.71,430.65
2019-12-10,514.06,752.12,1540.2,355.7
2019-12-11,311.16,947.85,1424.85,282.5
2019-12-12,271.84,932.55,1349.16,220.5
2019-12-13,151.99,457.31,690.32,323.0
2019-12-14,80.59,477.5,600.91,344.7
2019-12-15,63.98,379.9,478.05,249.3
2019-12-16,734.85,1143.53,2270.49,385.0
2019-12-17,493.58,1132.26,1888.89,389.7
2019-12-18,1085.19,979.74,2643.38,498.9
2019-12-19,139.66,502.32,716.37,363.1
2019-12-20,299.85,869.63,1329.31,195.9
2019-12-21,105.84,601.64,764.04,214.7
2019-12-22,94.72,553.39,698.6,228.7
2019-12-23,142.11,655.31,873.4,344.1
2019-12-24,77.32,495.84,614.24,339.5
2019-12-25,1037.15,613.02,2202.99,605.5
2019-12-26,336.08,483.49,998.94,384.8
2019-12-27,1051.24,729.59,2341.51,639.2
2019-12-28,545.07,692.42,1528.4,515.8
2019-12-29,160.16,648.33,893.6,421.8
2019-12-30,705.21,762.14,1843.52,602.2
2019-12-31,471.25,684.2,1406.65,685.3
2020-01-01,627.42,902.04,1864.09,1198.0
2020-01-02,135.9,615.15,823.78,246.3
2020-01-03,183.72,564.62,846.46,296.8
2020-01-04,104.94,660.4,821.47,308.4
2020-01-05,46.81,494.94,566.76,178.0
2020-01-06,94.02,537.69,681.65,296.8
2020-01-07,112.2,620.55,792.68,393.1
2020-01-08,267.9,670.04,1080.91,607.4
2020-01-09,96.55,462.3,610.19,189.9
2020-01-10,294.3,755.61,1206.94,313.5
2020-01-11,50.85,354.51,432.25,315.0
2020-01-12,70.55,391.7,499.95,158.5
2020-01-13,121.25,586.24,772.3,238.9
2020-01-14,118.03,551.07,731.68,225.2
2020-01-15,126.14,665.81,859.55,240.0
2020-01-16,138.78,657.34,870.59,327.4
2020-01-17,137.83,717.34,929.09,194.1
2020-01-18,653.05,949.45,1950.85,479.1
2020-01-19,1705.9,1066.06,3682.0,666.9
2020-01-20,3700.4,1567.18,7241.17,1083.4
2020-01-21,3799.05,1423.38,7248.6,963.2
2020-01-22,1248.0,1017.86,2931.23,790.8
2020-01-23,1008.56,1024.65,2571.15,661.5
2020-01-24,699.49,1016.34,2088.94,538.0
2020-01-25,146.19,751.42,975.38,665.8
2020-01-26,105.35,594.25,755.56,497.0
2020-01-27,132.52,806.76,1010.12,184.0
2020-01-28,105.68,524.16,685.95,210.1
2020-01-29,114.15,605.04,780.42,417.2
2020-01-30,168.46,647.41,905.79,198.0
2020-01-31,72.41,419.26,530.09,80.5
2020-02-01,58.12,315.54,404.57,394.3
2020-02-02,64.36,416.53,515.0,417.5
2020-02-03,128.01,411.81,608.31,436.2
2020-02-04,262.27,558.45,960.41,400.85
2020-02-05,2133.02,1386.98,4657.8,916.4
2020-02-06,2604.11,1519.68,5512.3,1006.5
2020-02-07,860.05,941.8,2260.41,926.4
2020-02-08,99.85,569.8,723.25,397.9
2020-02-09,33.49,177.75,229.18,253.7
2020-02-10,85.45,281.11,412.44,264.1
2020-02-11,96.37,297.38,445.21,358.0
2020-02-12,131.91,576.55,779.18,284.1
2020-02-13,140.15,522.01,736.71,211.6
2020-02-14,682.7,764.15,1810.88,473.1
2020-02-15,59.44,298.0,389.35,104.3
2020-02-16,33.01,218.0,268.78,73.4
2020-02-17,73.12,303.26,415.21,335.1
2020-02-18,88.8,422.72,559.04,245.1
2020-02-19,119.86,573.29,757.08,274.4
2020-02-20,102.66,411.4,568.86,139.9
2020-02-21,72.26,383.59,494.49,406.0
2020-02-22,54.76,192.88,276.79,389.5
2020-02-23,122.94,407.21,595.74,179.8
2020-02-24,162.94,419.13,668.97,123.9
2020-02-25,99.86,385.19,538.33,202.3
2020-02-26,169.23,532.38,792.05,297.85
2020-02-27,312.36,813.1,1291.71,292.8
2020-02-28,239.0,803.11,1169.56,240.2
2020-02-29,85.11,299.68,430.14,347.8
2020-03-01,56.16,305.7,391.83,243.5
2020-03-02,226.27,625.45,972.36,295.35
2020-03-03,275.38,803.76,1226.35,353.5
2020-03-04,576.78,1076.74,1960.99,397.2
2020-03-05,193.34,479.42,775.54,309.8
2020-03-06,1099.11,921.38,2606.58,679.2
2020-03-07,499.21,760.4,1525.82,565.5
2020-03-08,52.83,330.51,411.62,366.25
2020-03-09,121.91,458.19,645.06,412.07
2020-03-10,84.74,238.91,368.53,404.29
2020-03-11,88.52,313.1,448.5,396.52
2020-03-12,87.55,263.52,397.7,388.75
2020-03-13,221.12,529.56,868.38,380.97
2020-03-14,81.21,398.91,523.5,373.2
2020-03-15,88.89,419.41,555.39,365.43
2020-03-16,327.66,769.91,1272.18,357.65
2020-03-17,99.19,493.61,645.76,349.88
2020-03-18,88.8,435.69,571.66,342.11
2020-03-19,273.31,575.78,994.65,334.33
2020-03-20,163.38,374.91,625.62,316.85
2020-03-21,99.52,334.0,486.38,373.9
2020-03-22,79.97,338.66,461.41,396.2
2020-03-23,287.29,837.69,1278.1,582.1
2020-03-24,333.5,923.32,1434.83,608.9
2020-03-25,756.66,912.81,2072.85,664.1
2020-03-26,158.68,657.38,900.5,779.4
2020-03-27,106.89,410.0,574.05,801.95
2020-03-28,45.05,178.68,247.88,451.6
2020-03-29,37.28,129.96,187.29,260.4
2020-03-30,108.72,297.8,464.48,243.2
2020-03-31,139.99,518.3,732.89,326.1
2020-04-01,502.31,700.36,1470.75,398.7
2020-04-02,97.56,360.55,510.21,236.1
2020-04-03,375.18,579.21,1154.49,414.5
2020-04-04,719.99,601.89,1705.45,474.9
2020-04-05,49.08,380.09,455.1,404.3
2020-04-06,118.29,498.95,680.45,294.7
2020-04-07,490.4,681.95,1434.11,553.5
2020-04-08,161.06,773.0,1020.06,1127.3
2020-04-09,256.35,680.91,1074.2,1087.9
2020-04-10,84.21,552.34,681.69,859.5
2020-04-11,265.35,803.97,1210.92,840.2
2020-04-12,155.96,530.79,769.58,589.4
2020-04-13,50.22,176.56,253.82,327.3
2020-04-14,110.88,436.14,605.97,324.7
2020-04-15,254.41,726.7,1116.72,717.6
2020-04-16,214.64,771.06,1100.25,1092.85
2020-04-17,87.12,365.59,499.19,375.9
2020-04-18,91.56,366.5,506.64,533.9
2020-04-19,64.91,268.24,367.82,420.1
2020-04-20,84.7,303.86,433.79,447.9
2020-04-21,81.63,341.66,466.85,536.2
2020-04-22,99.46,423.45,576.03,601.85
2020-04-23,114.05,527.78,702.81,685.9
2020-04-24,118.8,487.01,669.47,642.4
2020-04-25,51.94,303.95,383.61,386.6
2020-04-26,121.34,496.7,682.85,458.6
2020-04-27,118.1,538.1,719.2,565.9
2020-04-28,123.34,397.59,586.78,174.2
2020-04-29,68.82,344.14,449.55,208.9
2020-04-30,67.65,356.71,460.4,178.8
2020-05-01,75.79,305.64,421.8,195.8
2020-05-02,151.26,411.62,643.83,277.6
2020-05-03,209.11,534.14,854.82,351.7
2020-05-04,108.01,458.06,623.77,357.9
2020-05-05,83.76,350.7,479.15,258.3
2020-05-06,100.84,464.31,619.07,424.7
2020-05-07,162.95,571.08,821.08,515.7
2020-05-08,120.0,729.78,913.62,563.5
2020-05-09,109.57,652.75,820.9,777.0
2020-05-10,32.07,212.34,261.36,425.7
2020-05-11,107.45,213.54,378.29,216.6
2020-05-12,182.24,445.41,724.71,269.6
2020-05-13,119.06,327.02,509.56,215.5
2020-05-14,160.58,421.2,667.26,180.8
2020-05-15,288.16,613.17,1055.07,383.9
2020-05-16,172.14,528.36,792.6,330.3
2020-05-17,158.84,419.57,663.25,338.3
2020-05-18,74.57,273.64,387.96,215.49
2020-05-19,97.9,399.59,549.78,157.61
2020-05-20,174.01,667.65,934.66,108.44
2020-05-21,176.98,665.54,936.82,118.36
2020-05-22,47.76,240.78,314.39,365.0
2020-05-23,52.49,119.1,199.71,326.55
2020-05-24,98.39,297.55,448.6,374.5
2020-05-25,154.21,528.75,765.16,361.1
2020-05-26,283.99,583.24,1018.69,412.9
2020-05-27,117.15,515.94,695.65,374.8
2020-05-28,103.26,362.72,521.14,273.3
2020-05-29,112.32,445.55,617.81,290.2
2020-05-30,68.15,333.3,437.58,371.5
2020-05-31,41.91,241.22,305.65,287.4
2020-06-01,101.38,411.11,566.54,322.4
2020-06-02,149.59,579.94,809.21,407.6
2020-06-03,168.65,556.96,815.35,386.7
2020-06-04,117.16,283.72,462.98,204.9
2020-06-05,128.32,284.89,482.09,189.0
2020-06-06,86.79,256.88,389.96,184.9
2020-06-07,97.85,251.01,400.92,179.4
2020-06-08,157.19,354.15,595.12,248.7
2020-06-09,211.54,513.5,837.76,336.4
2020-06-10,94.25,511.04,655.54,310.3
2020-06-11,121.15,383.2,568.96,334.6
2020-06-12,106.0,486.54,648.96,556.2
2020-06-13,80.68,434.44,558.31,377.2
2020-06-14,34.94,374.6,428.3,342.9
2020-06-15,124.58,608.76,799.94,304.15
2020-06-16,125.48,599.4,791.82,259.75
2020-06-17,307.65,674.66,1146.38,413.7
2020-06-18,84.82,395.99,526.08,175.3
2020-06-19,64.62,312.6,411.88,215.6
2020-06-20,52.1,300.81,380.62,206.9
2020-06-21,58.61,209.19,299.05,229.1
2020-06-22,66.54,292.88,394.98,333.0
2020-06-23,78.39,513.9,633.95,390.9
2020-06-24,103.16,669.14,827.39,397.86
2020-06-25,96.34,731.79,879.4,454.23
2020-06-26,72.52,605.61,717.01,498.1
2020-06-27,46.99,209.04,280.94,213.3
2020-06-28,40.69,135.61,197.7,175.5
2020-06-29,78.66,190.18,311.0,273.1
2020-06-30,82.51,286.14,412.35,161.7
2020-07-01,74.24,225.85,339.56,164.0
2020-07-02,119.16,338.61,521.22,197.4
2020-07-03,64.35,244.91,343.66,233.9
2020-07-04,50.1,186.12,263.09,134.8
2020-07-05,46.5,109.45,180.68,244.0
2020-07-06,116.85,278.49,457.55,290.1
2020-07-07,112.19,448.91,621.05,286.0
2020-07-08,114.79,310.73,486.52,149.3
2020-07-09,118.78,272.6,454.41,145.9
2020-07-10,163.17,348.98,599.15,251.4
2020-07-11,189.5,446.16,736.68,301.2
2020-07-12,141.39,475.22,691.96,357.3
2020-07-13,100.88,416.9,571.43,259.1
2020-07-14,175.68,369.88,639.26,312.0
2020-07-15,151.93,401.4,634.25,243.6
2020-07-16,166.84,364.3,619.86,261.7
2020-07-17,200.0,416.89,723.55,343.7
2020-07-18,82.91,288.44,415.54,281.45
2020-07-19,78.6,301.45,421.84,198.8
2020-07-20,171.88,465.24,728.78,295.9
2020-07-21,261.04,604.33,1004.36,346.1
2020-07-22,58.91,465.19,555.6,348.1
2020-07-23,53.91,405.62,488.29,307.75
2020-07-24,78.08,301.61,421.41,208.1
2020-07-25,48.66,327.33,401.95,147.0
2020-07-26,50.86,247.8,325.95,227.25
2020-07-27,93.2,327.0,469.84,195.6
2020-07-28,123.74,320.54,510.06,231.1
2020-07-29,183.59,549.15,830.72,289.4
2020-07-30,165.31,759.26,1012.66,317.4
2020-07-31,125.28,787.6,979.97,523.39
2020-08-01,76.04,249.3,365.84,247.91
2020-08-02,64.0,243.35,341.29,206.1
2020-08-03,145.91,446.13,669.61,282.9
2020-08-04,259.38,502.55,900.18,296.4
2020-08-05,48.6,317.06,391.5,184.6
2020-08-06,78.92,559.76,680.69,150.03
2020-08-07,408.29,1259.12,1885.21,157.25
2020-08-08,120.39,669.04,853.35,156.35
2020-08-09,22.56,346.86,381.24,155.44
2020-08-10,70.21,593.8,701.45,154.54
2020-08-11,96.01,963.96,1111.46,153.63
2020-08-12,68.27,863.51,968.26,152.73
2020-08-13,84.2,486.98,615.86,151.82
2020-08-14,135.88,417.8,626.32,440.32
2020-08-15,93.94,361.88,506.1,517.5
2020-08-16,123.01,524.21,712.65,737.9
2020-08-17,381.76,650.71,1235.95,342.0
2020-08-18,62.45,374.18,469.66,178.7
2020-08-19,164.4,458.17,710.35,224.5
2020-08-20,83.75,492.09,620.28,389.1
2020-08-21,38.65,234.44,293.67,347.7
2020-08-22,43.92,185.99,253.2,254.3
2020-08-23,55.8,181.29,266.94,228.9
2020-08-24,94.64,344.81,489.96,215.65
2020-08-25,60.24,235.15,327.31,182.5
2020-08-26,106.84,309.26,473.22,253.0
2020-08-27,145.72,542.44,765.96,274.6
2020-08-28,137.55,336.22,546.99,190.3
2020-08-29,77.68,186.64,306.09,213.8
2020-08-30,70.76,229.79,338.34,256.3
2020-08-31,416.28,600.11,1238.09,314.8
2020-09-01,527.04,770.14,1577.98,436.7
2020-09-02,352.14,719.15,1259.29,378.2
2020-09-03,63.58,302.76,400.19,213.1
2020-09-04,98.19,356.59,507.05,296.0
2020-09-05,134.86,395.39,602.35,307.2
2020-09-06,324.96,598.19,1096.49,370.3
2020-09-07,591.33,513.97,1420.81,284.8
2020-09-08,98.81,296.88,448.45,209.35
2020-09-09,168.92,422.5,681.4,270.0
2020-09-10,505.34,754.01,1529.04,424.4
2020-09-11,567.14,621.29,1491.08,339.1
2020-09-12,81.65,375.45,500.61,253.2
2020-09-13,79.49,431.84,553.76,264.4
2020-09-14,662.84,869.78,1885.91,534.8
2020-09-15,237.16,1068.4,1431.91,902.55
2020-09-16,121.78,571.92,758.94,600.8
2020-09-17,138.45,434.48,646.85,322.4
2020-09-18,172.78,477.61,742.55,316.8
2020-09-19,76.21,348.71,465.62,358.2
2020-09-20,45.66,313.14,383.19,385.5
2020-09-21,615.04,888.09,1830.8,592.7
2020-09-22,917.41,762.44,2169.2,545.9
2020-09-23,56.34,415.61,501.75,213.3
2020-09-24,106.06,580.98,743.92,153.7
2020-09-25,134.01,324.66,530.12,215.3
2020-09-26,86.37,203.38,335.74,198.65
2020-09-27,54.28,183.19,266.26,190.1
2020-09-28,345.41,597.21,1126.6,367.9
2020-09-29,493.04,661.97,1417.82,500.2
2020-09-30,293.34,655.37,1105.22,201.8
2020-10-01,210.96,572.08,895.49,206.0
2020-10-02,185.74,497.18,781.99,179.1
2020-10-03,126.03,467.4,660.48,233.75
2020-10-04,80.22,366.18,489.35,69.6
2020-10-05,92.04,425.18,566.41,231.9
2020-10-06,96.55,350.04,498.14,149.2
2020-10-07,145.83,489.22,712.81,232.8
2020-10-08,257.65,480.86,875.89,209.2
2020-10-09,562.09,683.75,1545.71,280.25
2020-10-10,111.42,390.45,561.41,210.7
2020-10-11,238.23,410.24,775.75,227.6
2020-10-12,574.74,733.5,1614.92,251.3
2020-10-13,281.47,504.98,936.48,247.2
2020-10-14,280.05,526.84,956.25,291.15
2020-10-15,207.97,494.82,814.01,216.95
2020-10-16,461.14,686.59,1393.5,284.85
2020-10-17,167.69,505.36,762.61,252.3
2020-10-18,360.96,617.67,1171.16,400.1
2020-10-19,202.89,643.36,954.69,358.1
2020-10-20,103.0,504.21,662.06,345.0
2020-10-21,227.57,630.45,979.55,244.5
2020-10-22,163.78,608.34,859.11,265.15
2020-10-23,113.49,588.66,762.79,249.1
2020-10-24,73.59,447.66,560.26,160.3
2020-10-25,65.88,498.58,599.38,133.2
2020-10-26,151.0,694.16,925.56,233.9
2020-10-27,167.15,635.51,891.65,208.4
2020-10-28,83.08,495.91,623.3,222.9
2020-10-29,98.19,493.63,644.03,201.45
2020-10-30,57.82,419.61,508.25,149.0
2020-10-31,62.7,367.88,463.85,251.9
2020-11-01,47.97,289.91,363.39,223.5
2020-11-02,53.26,232.19,313.89,196.65
2020-11-03,170.45,707.39,968.89,270.0
2020-11-04,2205.43,1057.96,4439.69,677.7
2020-11-05,3201.81,1082.99,5992.56,1671.0
2020-11-06,1295.72,976.81,2963.53,1335.1
2020-11-07,966.45,783.91,2266.19,966.8
2020-11-08,586.66,617.95,1517.54,909.4
2020-11-09,707.74,710.02,1794.99,494.5
2020-11-10,623.44,796.41,1752.29,367.3
2020-11-11,492.09,536.86,1291.49,270.4
2020-11-12,84.2,514.17,643.06,205.2
2020-11-13,202.82,815.92,1126.64,248.1
2020-11-14,67.2,497.59,600.85,282.4
2020-11-15,37.73,297.45,355.25,152.5
2020-11-16,65.38,411.92,512.15,194.4
2020-11-17,48.06,378.65,452.3,188.0
2020-11-18,92.31,459.71,600.99,262.2
2020-11-19,253.75,656.75,1045.39,402.3
2020-11-20,597.65,954.41,1871.05,278.0
2020-11-21,32.06,314.21,363.25,158.1
2020-11-22,594.2,637.95,1549.12,321.3
2020-11-23,1910.09,1083.44,4012.08,450.9
2020-11-24,123.13,663.27,851.75,211.6
2020-11-25,255.88,740.31,1132.81,371.5
2020-11-26,1275.88,1053.65,3010.0,604.9
2020-11-27,1204.68,907.95,2754.89,641.9
2020-11-28,519.02,916.44,1712.24,912.6
2020-11-29,199.19,779.5,1085.1,722.9
2020-11-30,290.01,563.41,1008.21,319.76
2020-12-01,313.09,687.7,1167.78,266.02
2020-12-02,950.65,1086.18,2543.54,228.03
2020-12-03,325.96,994.93,1494.78,190.03
2020-12-04,190.59,743.11,1035.5,202.77
2020-12-05,274.06,770.76,1190.86,298.7
2020-12-06,220.23,578.9,916.49,345.5
2020-12-07,495.72,773.6,1533.52,438.3
2020-12-08,1426.69,1043.63,3231.27,600.3
2020-12-09,422.93,877.2,1525.85,369.9
2020-12-10,231.46,669.7,1024.51,393.7
2020-12-11,1108.38,1043.82,2743.54,352.4
2020-12-12,299.38,631.95,1090.9,306.75
2020-12-13,260.9,632.61,1032.81,211.4
2020-12-14,129.54,664.15,862.78,204.4
2020-12-15,250.0,866.14,1249.48,214.4
2020-12-16,189.44,681.42,972.08,213.1
2020-12-17,164.44,669.42,921.21,199.3
2020-12-18,87.1,437.72,571.52,161.7
2020-12-19,72.26,411.92,522.53,206.7
2020-12-20,59.31,482.31,573.36,166.7
2020-12-21,88.24,434.21,569.78,111.9
2020-12-22,493.36,637.62,1394.05,374.4
2020-12-23,160.41,642.16,888.2,155.3
2020-12-24,89.25,224.12,360.76,136.9
2020-12-25,64.03,332.16,430.39,230.0
2020-12-26,26.91,261.15,302.51,125.55
2020-12-27,150.25,445.51,675.84,202.4
2020-12-28,537.22,751.91,1575.61,471.3
2020-12-29,186.19,494.08,779.72,378.3
2020-12-30,1058.09,891.04,2513.54,536.7
2020-12-31,559.15,627.58,1485.14,494.3
2021-01-01,130.14,485.0,684.55,608.1
2021-01-02,222.14,505.65,846.0,252.9
2021-01-03,88.71,304.58,440.72,215.2
2021-01-04,174.79,351.21,619.03,141.4
2021-01-05,178.49,354.6,628.24,136.9
2021-01-06,284.34,518.96,955.04,207.4
2021-01-07,352.33,785.91,1325.91,514.8
2021-01-08,543.79,769.77,1603.78,648.9
2021-01-09,544.49,715.21,1550.44,622.7
2021-01-10,105.41,583.0,744.68,455.4
2021-01-11,82.29,443.98,570.04,214.3
2021-01-12,443.34,706.41,1386.34,255.1
2021-01-13,1206.17,990.29,2839.62,492.9
2021-01-14,194.94,617.21,916.26,148.9
2021-01-15,1248.6,860.24,2774.72,661.5
2021-01-16,182.74,610.76,890.99,248.8
2021-01-17,135.26,497.22,704.71,260.1
2021-01-18,216.65,763.26,1095.26,246.2
2021-01-19,44.61,276.67,344.67,90.6
2021-01-20,109.42,473.93,641.61,170.1
2021-01-21,89.24,479.56,616.57,151.7
2021-01-22,336.19,809.75,1325.24,275.3
2021-01-23,252.01,618.21,1004.64,307.9
2021-01-24,346.64,883.28,1414.66,405.9
2021-01-25,305.28,779.68,1247.92,324.6
2021-01-26,778.7,1052.6,2246.54,310.8
2021-01-27,463.49,855.79,1566.49,348.9
2021-01-28,151.4,562.58,794.66,197.3
2021-01-29,106.04,435.11,597.76,218.6
2021-01-30,113.74,399.21,573.67,203.0
2021-01-31,119.09,441.58,623.94,311.1
2021-02-01,280.82,577.55,1007.99,448.0
2021-02-02,273.34,577.56,996.89,361.4
2021-02-03,201.08,707.16,1015.45,281.2
2021-02-04,651.53,916.29,1915.25,379.0
2021-02-05,147.6,726.36,952.64,206.2
2021-02-06,241.72,596.86,967.51,309.2
2021-02-07,38.29,133.35,192.12,259.8
2021-02-08,171.5,402.49,665.28,180.6
2021-02-09,140.25,452.98,668.26,168.1
2021-02-10,239.67,681.46,1048.88,227.45
2021-02-11,223.91,755.56,1098.74,438.2
2021-02-12,162.39,547.79,796.78,457.6
2021-02-13,114.78,467.53,643.51,367.1
2021-02-14,52.44,403.89,484.46,342.9
2021-02-15,161.91,683.51,932.34,264.8
2021-02-16,103.5,639.0,797.54,249.3
2021-02-17,57.86,521.83,610.75,207.9
2021-02-18,65.88,430.71,531.8,194.9
2021-02-19,82.92,538.75,666.1,222.7
2021-02-20,52.81,411.84,492.74,529.8
2021-02-21,118.79,675.64,857.79,508.7
2021-02-22,943.62,1039.04,2485.55,719.8
2021-02-23,122.34,602.29,789.71,242.8
2021-02-24,71.12,538.39,647.34,259.8
2021-02-25,197.76,673.3,976.2,337.15
2021-02-26,1550.76,1045.73,3423.5,577.8
2021-02-27,1070.09,971.8,2612.36,718.6
2021-02-28,161.49,610.15,857.79,581.9
2021-03-01,164.56,510.36,762.76,703.7
2021-03-02,613.75,684.8,1625.65,1054.7
2021-03-03,560.4,805.91,1665.45,994.4
2021-03-04,199.91,467.59,773.84,396.0
