MeasurementDateGMT, Nitric Oxide (ug/m3), Nitrogen Dioxide (ug/m3), Oxides of Nitrogen (ug/m3), PM10 Particulate (ug/m3), PM2.5 Particulate (ug/m3)
2020-09-11,709.95,922.8,2011.1,627.8,371.4
2020-09-12,289.25,563.25,1006.95,368.75,138.3
2020-09-13,442.15,757.2,1434.9,383.4,159.5
2020-09-14,368.73,863.45,1429.02,577.7,274.3
2020-09-15,292.85,1354.5,1803.6,1206.25,703.5
2020-09-16,45.3,394.9,464.3,701.15,399.3
2020-09-17,74.9,259.9,374.85,449.85,71.6
2020-09-18,91.1,365.6,505.2,481.1,125.0
2020-09-19,59.65,314.4,405.85,550.75,160.8
2020-09-20,44.45,286.45,354.4,556.2,161.1
2020-09-21,567.15,921.85,1791.75,682.3,390.0
2020-09-22,874.25,1097.9,2438.45,792.65,425.8
2020-09-23,329.2,678.9,1183.45,382.4,176.5
2020-09-24,489.8,848.45,1599.3,295.65,97.9
2020-09-25,71.25,286.6,395.9,229.45,81.1
2020-09-26,36.65,138.35,194.3,258.65,78.7
2020-09-27,20.8,121.15,152.7,256.75,82.6
2020-09-28,313.85,632.35,1113.5,364.4,159.9
2020-09-29,636.45,849.15,1825.1,493.0,358.8
2020-09-30,640.85,861.45,1843.95,420.0,169.4
2020-10-01,383.1,726.95,1314.4,296.25,106.7
2020-10-02,108.1,408.4,573.85,234.55,89.6
2020-10-03,513.8,825.6,1613.65,307.2,139.7
2020-10-04,318.35,544.7,1032.75,125.45,37.2
2020-10-05,332.6,651.9,1161.9,253.35,82.0
2020-10-06,216.45,484.85,816.5,267.09,86.1
2020-10-07,329.85,687.4,1193.05,340.81,89.5
2020-10-08,309.6,520.15,994.9,243.0,96.3
2020-10-09,1016.9,937.45,2496.35,420.48,213.3
2020-10-10,150.35,567.1,797.6,330.87,125.0
2020-10-11,119.55,396.5,579.65,336.62,76.7
2020-10-12,1334.7,1097.15,3143.55,429.59,198.2
2020-10-13,131.75,441.55,643.4,229.9,94.7
2020-10-14,86.4,345.0,477.45,274.2,98.1
2020-10-15,66.3,300.95,402.35,225.75,71.5
2020-10-16,122.48,473.05,660.6,273.65,102.4
2020-10-17,50.3,367.5,444.65,259.8,136.8
2020-10-18,395.25,740.3,1346.05,408.5,263.7
2020-10-19,481.9,865.55,1604.8,517.6,269.3
2020-10-20,475.38,724.78,1453.68,610.05,241.8
2020-10-21,409.3,764.55,1391.95,309.15,158.8
2020-10-22,605.8,914.4,1843.2,445.25,115.0
2020-10-23,599.65,908.0,1827.25,407.65,149.3
2020-10-24,339.9,618.4,1139.65,313.45,89.9
2020-10-25,509.1,781.05,1561.95,284.35,78.3
2020-10-26,567.45,866.55,1736.5,398.05,122.6
2020-10-27,625.65,861.2,1820.2,341.6,128.2
2020-10-28,453.25,701.65,1396.6,371.8,85.9
2020-10-29,484.6,709.8,1452.65,336.45,126.2
2020-10-30,508.7,717.95,1497.8,349.95,149.7
2020-10-31,336.6,570.75,1087.05,392.8,154.3
2020-11-01,268.95,410.05,822.55,371.75,136.1
2020-11-02,211.35,402.1,726.6,299.55,91.55
2020-11-03,334.2,868.25,1380.55,353.55,130.2
2020-11-04,1896.4,1291.45,4199.05,737.45,349.0
2020-11-05,3437.4,1524.8,6795.55,1684.3,1127.8
2020-11-06,1252.2,1147.35,3067.55,1165.95,986.6
2020-11-07,625.2,946.8,1905.85,896.5,705.6
2020-11-08,574.1,839.55,1719.7,895.5,667.0
2020-11-09,765.3,957.75,2131.1,613.15,446.9
2020-11-10,983.85,1186.1,2694.55,543.0,245.5
2020-11-11,539.65,756.5,1584.1,407.9,172.5
2020-11-12,438.5,806.5,1478.7,400.4,78.9
2020-11-13,615.02,1106.65,2049.98,509.6,198.6
2020-11-14,275.9,601.65,1024.75,398.05,175.8
2020-11-15,178.2,423.75,696.95,273.2,140.05
2020-11-16,328.7,658.8,1162.95,325.4,99.0
2020-11-17,332.2,636.35,1145.4,363.5,120.4
2020-11-18,421.8,642.4,1289.15,414.75,61.3
2020-11-19,177.35,702.75,974.8,281.6,70.2
2020-11-20,1432.5,1315.5,3511.9,460.9,199.0
2020-11-21,240.45,527.1,896.0,275.2,103.6
2020-11-22,336.1,788.35,1303.5,333.75,126.9
2020-11-23,1995.85,1378.25,4438.25,665.8,347.4
2020-11-24,581.75,914.45,1806.65,425.4,195.9
2020-11-25,521.15,846.15,1645.45,500.0,221.1
2020-11-26,474.7,964.45,1692.5,566.5,364.4
2020-11-27,1514.2,1132.45,3454.6,659.9,506.4
2020-11-28,516.5,1059.0,1851.0,965.9,799.1
2020-11-29,186.5,785.4,1071.4,664.85,532.0
2020-11-30,395.7,790.65,1397.55,459.6,320.1
2020-12-01,64.45,414.85,513.8,223.95,63.8
2020-12-02,1451.0,1353.75,3578.35,662.9,304.9
2020-12-03,915.65,1333.25,2737.4,314.95,177.5
2020-12-04,699.65,1040.85,2113.6,268.05,125.5
2020-12-05,246.15,794.35,1171.95,315.05,159.2
2020-12-06,96.15,499.0,646.4,289.5,207.1
2020-12-07,230.25,752.3,1105.2,300.4,266.3
2020-12-08,1692.7,1331.85,3927.3,646.75,468.8
2020-12-09,919.2,1165.75,2575.3,479.65,168.6
2020-12-10,350.3,731.55,1268.75,469.2,185.0
2020-12-11,1523.62,1431.83,3768.12,461.58,271.65
2020-12-12,257.25,785.65,1180.3,346.52,185.2
2020-12-13,400.65,749.35,1363.8,242.75,101.7
2020-12-14,584.1,897.95,1793.75,381.55,97.7
2020-12-15,1219.75,1386.75,3256.9,438.8,152.8
2020-12-16,519.95,931.0,1728.3,334.5,106.9
2020-12-17,789.4,981.5,2191.75,441.52,129.35
2020-12-18,393.3,591.45,1194.45,333.7,86.1
2020-12-19,430.5,687.15,1347.1,356.5,104.7
2020-12-20,493.6,790.15,1546.8,300.7,76.5
2020-12-21,418.05,651.15,1292.0,176.65,55.8
2020-12-22,357.4,748.65,1296.35,265.3,123.5
2020-12-23,716.3,1048.8,2147.6,271.4,73.6
2020-12-24,23.35,154.5,190.2,108.15,27.6
2020-12-25,88.8,445.95,581.9,211.35,136.8
2020-12-26,214.4,451.55,779.9,149.05,72.5
2020-12-27,365.15,645.6,1205.45,240.2,113.7
2020-12-28,255.05,701.75,1092.95,285.7,203.4
2020-12-29,72.35,466.65,577.25,303.5,214.1
2020-12-30,999.7,1164.4,2697.05,430.6,301.4
2020-12-31,388.2,652.95,1248.15,388.25,324.2
2021-01-01,168.4,578.92,836.88,496.1,447.3
2021-01-02,68.95,416.05,521.8,181.9,114.7
2021-01-03,54.25,268.75,351.85,175.05,126.0
2021-01-04,52.2,220.7,300.7,137.5,51.9
2021-01-05,65.6,218.85,319.65,134.4,56.4
2021-01-06,103.35,362.95,521.65,169.5,87.7
2021-01-07,392.85,885.25,1487.95,406.15,292.8
2021-01-08,444.8,761.75,1443.8,408.9,341.1
2021-01-09,546.05,720.55,1557.95,393.05,349.0
2021-01-10,293.3,896.65,1347.0,401.15,343.2
2021-01-11,203.45,614.75,926.65,227.9,122.9
2021-01-12,269.2,689.55,1102.5,195.45,93.5
2021-01-13,1432.05,1301.9,3497.55,369.9,259.7
2021-01-14,80.8,422.7,546.8,95.95,34.1
2021-01-15,898.1,829.95,2207.0,439.5,292.9
2021-01-16,466.3,860.55,1575.3,261.65,163.4
2021-01-17,76.95,505.85,623.4,276.3,108.2
2021-01-18,801.55,1045.8,2274.5,334.15,123.5
2021-01-19,245.9,446.9,824.0,186.5,80.8
2021-01-20,256.7,434.7,828.05,276.1,149.4
2021-01-21,431.8,749.55,1411.4,294.45,72.9
2021-01-22,885.05,1164.45,2521.4,422.1,157.7
2021-01-23,262.75,832.1,1235.2,248.35,157.6
2021-01-24,246.1,935.2,1312.45,286.0,212.2
2021-01-25,289.85,904.35,1349.05,291.4,180.6
2021-01-26,1313.35,1381.0,3395.15,351.35,181.0
2021-01-27,692.35,1163.75,2225.05,356.4,226.2
2021-01-28,350.35,774.1,1311.65,279.05,145.5
2021-01-29,173.1,591.2,856.15,259.9,77.6
2021-01-30,103.7,395.6,554.55,214.45,87.5
2021-01-31,115.6,446.95,624.0,268.0,119.4
2021-02-01,150.45,537.45,768.2,369.0,247.2
2021-02-02,514.9,798.05,1587.65,437.05,180.4
2021-02-03,560.55,1070.4,1929.8,412.6,136.2
2021-02-04,693.0,1179.0,2241.55,352.85,172.9
2021-02-05,808.75,1249.0,2489.0,395.2,130.4
2021-02-06,193.75,645.85,942.7,322.7,202.5
2021-02-07,29.2,142.65,187.2,191.7,96.4
2021-02-08,47.2,244.95,316.85,171.6,96.8
2021-02-09,98.42,407.68,558.22,199.05,61.4
2021-02-10,92.1,389.88,531.08,219.15,90.2
2021-02-11,198.2,629.0,932.82,437.2,249.1
2021-02-12,115.45,443.18,620.45,467.05,233.5
2021-02-13,172.5,470.85,735.5,443.55,212.2
2021-02-14,187.35,445.55,732.75,454.15,166.5
2021-02-15,626.4,841.18,1801.05,352.2,206.54
2021-02-16,560.15,810.25,1668.85,428.65,224.41
2021-02-17,313.3,565.75,1046.35,434.2,196.19
2021-02-18,374.1,673.55,1247.4,413.79,167.96
2021-02-19,329.5,644.55,1149.85,495.93,161.44
2021-02-20,240.4,496.0,864.75,840.6,252.6
2021-02-21,242.05,696.25,1067.05,666.4,260.1
2021-02-22,930.65,1091.6,2518.5,744.45,378.1
2021-02-23,399.1,647.45,1259.3,446.4,170.1
2021-02-24,370.3,627.45,1195.25,538.0,170.3
2021-02-25,262.9,812.62,1215.6,496.15,204.6
2021-02-26,1217.4,1089.15,2956.1,700.15,366.3
2021-02-27,1127.0,1013.5,2741.45,873.85,640.6
2021-02-28,95.5,399.6,546.3,483.65,365.9
2021-03-01,123.4,452.4,641.85,720.6,612.7
2021-03-02,435.72,729.3,1397.54,1000.0,822.5
2021-03-03,496.58,856.65,1618.58,955.3,845.3
2021-03-04,92.37,371.22,513.15,354.45,237.0
2021-03-05,92.16,369.46,510.36,305.55,130.2
2021-03-06,109.28,519.19,686.19,312.35,204.9
2021-03-07,426.85,736.3,1391.1,611.6,434.3
2021-03-08,1141.77,1381.28,3132.15,1088.7,697.6
2021-03-09,465.1,986.25,1699.15,643.6,364.0
2021-03-10,304.5,502.95,969.9,431.2,274.3
2021-03-11,156.4,336.5,576.05,401.75,135.3
2021-03-12,302.2,530.9,993.85,358.65,82.6
2021-03-13,119.65,326.25,509.5,228.55,80.0
2021-03-14,79.05,283.05,404.0,227.8,87.0
2021-03-15,250.5,626.4,1010.3,401.55,197.1
2021-03-16,309.35,629.0,1103.4,419.1,184.9
2021-03-17,92.6,337.75,479.95,487.1,171.1
2021-03-18,108.1,449.75,615.35,403.5,180.6
2021-03-19,157.05,515.35,756.15,270.0,124.3
2021-03-20,188.2,619.75,908.35,380.3,259.4
2021-03-21,143.55,428.05,648.35,380.35,202.1
2021-03-22,411.6,973.6,1605.0,694.85,405.3
2021-03-23,988.55,1036.45,2552.05,792.65,457.3
2021-03-24,670.6,1013.65,2041.65,858.5,412.6
2021-03-25,602.75,881.35,1805.3,462.35,148.6
2021-03-26,381.75,620.9,1206.55,378.0,99.5
2021-03-27,264.25,463.85,869.65,365.02,110.5
2021-03-28,264.75,463.55,869.25,462.85,104.5
2021-03-29,519.9,874.95,1672.55,626.8,193.0
2021-03-30,920.2,1411.8,2822.85,924.15,431.9
2021-03-31,1299.1,1793.55,3785.4,1303.0,689.1
2021-04-01,129.98,388.98,588.18,684.4,367.2
2021-04-02,69.25,157.25,263.3,286.4,96.5
2021-04-03,66.65,169.0,271.2,465.85,146.1
2021-04-04,122.85,365.7,554.1,547.35,222.6
2021-04-05,56.5,180.0,266.6,300.65,130.4
2021-04-06,82.8,288.5,415.45,198.6,74.4
2021-04-07,122.4,445.75,633.25,268.5,111.3
2021-04-08,547.45,844.05,1683.05,452.85,128.2
2021-04-09,317.7,588.25,1075.15,351.35,122.6
2021-04-10,93.45,259.25,402.35,285.55,92.0
2021-04-11,65.85,289.05,390.05,195.8,104.1
2021-04-12,579.15,962.05,1849.9,430.45,216.8
2021-04-13,974.9,1188.65,2683.25,671.5,365.6
2021-04-14,299.0,672.5,1130.85,435.4,208.6
2021-04-15,127.5,408.9,604.55,261.55,77.3
2021-04-16,196.3,616.35,917.6,389.68,210.8
2021-04-17,157.3,535.7,776.85,319.7,160.1
2021-04-18,170.4,537.65,798.9,356.05,173.2
2021-04-19,189.65,706.5,997.4,622.78,355.1
2021-04-20,312.1,911.25,1389.75,1014.72,722.4
2021-04-21,413.8,644.2,1279.1,742.55,400.7
2021-04-22,150.2,409.65,640.2,472.12,129.1
2021-04-23,213.75,547.05,874.85,454.85,169.2
2021-04-24,117.35,426.5,606.55,461.28,216.5
2021-04-25,68.25,180.2,284.55,323.5,122.9
2021-04-26,99.4,272.0,424.6,326.25,97.9
2021-04-27,251.05,741.9,1126.7,697.25,347.3
2021-04-28,115.95,440.9,618.45,653.15,374.9
2021-04-29,69.4,255.1,361.95,319.2,134.7
2021-04-30,220.4,694.08,1032.15,436.95,220.9
2021-05-01,96.3,422.75,570.15,399.1,223.5
2021-05-02,270.6,746.6,1161.2,517.5,329.2
2021-05-03,276.05,535.95,959.3,390.2,124.5
2021-05-04,112.35,256.65,428.75,247.8,69.1
2021-05-05,200.05,483.8,790.65,203.72,85.2
2021-05-06,429.65,646.15,1305.3,453.8,139.0
2021-05-07,263.4,582.7,986.8,368.93,110.5
2021-05-08,337.0,554.25,1071.05,382.6,127.2
2021-05-09,394.6,586.0,1191.45,345.15,109.1
2021-05-10,388.9,620.05,1216.2,375.85,105.2
2021-05-11,362.75,686.9,1243.1,393.0,113.0
2021-05-12,359.45,662.65,1213.7,464.38,138.2
2021-05-13,204.55,643.4,957.2,428.1,245.0
2021-05-14,109.0,395.4,562.25,372.35,219.2
2021-05-15,267.0,631.0,1040.65,395.6,205.5
2021-05-16,343.85,594.95,1121.85,347.75,108.8
2021-05-17,183.45,553.45,835.0,330.4,159.5
2021-05-18,541.15,813.5,1643.05,363.9,145.2
2021-05-19,168.25,476.75,734.45,262.3,95.9
2021-05-20,576.95,726.45,1611.28,715.0,140.8
2021-05-21,352.9,430.6,971.45,532.4,148.0
2021-05-22,201.8,456.6,766.2,325.55,100.3
2021-05-23,277.75,464.85,890.85,599.0,73.3
2021-05-24,372.5,633.9,1205.2,302.95,84.4
2021-05-25,202.45,484.5,794.9,278.95,98.1
2021-05-26,130.6,465.1,665.35,323.38,143.7
2021-05-27,246.15,557.7,935.1,455.65,310.0
2021-05-28,207.35,665.5,983.25,538.3,287.9
2021-05-29,105.35,399.85,561.4,509.8,297.9
2021-05-30,75.0,191.1,306.15,474.5,239.7
2021-05-31,97.35,357.1,506.5,585.7,353.0
2021-06-01,122.35,504.9,692.0,581.85,328.1
2021-06-02,142.05,804.45,1022.2,745.55,432.5
2021-06-03,262.6,719.6,1122.9,631.9,312.4
2021-06-04,87.15,332.05,465.55,318.15,157.6
2021-06-05,88.85,366.95,503.55,392.65,190.3
2021-06-06,175.65,624.25,893.65,436.3,229.6
2021-06-07,307.25,718.4,1190.05,461.9,219.8
2021-06-08,461.05,782.3,1489.35,485.95,208.6
2021-06-09,306.15,632.4,1101.8,437.0,174.1
2021-06-10,346.3,502.55,1033.4,397.7,192.6
2021-06-11,316.15,428.4,913.05,390.15,172.5
2021-06-12,67.2,206.35,309.3,387.55,193.5
2021-06-13,128.7,475.95,673.25,527.85,286.6
2021-06-14,160.17,469.85,715.68,508.6,260.3
2021-06-15,107.35,350.65,515.25,420.88,145.5
2021-06-16,338.15,800.2,1318.7,572.62,259.3
2021-06-17,159.5,432.65,677.2,442.0,319.3
2021-06-18,72.95,224.95,336.6,199.5,105.8
2021-06-19,94.7,200.6,345.75,231.75,86.8
2021-06-20,84.9,157.15,287.3,257.05,114.2
2021-06-21,77.5,167.8,286.65,294.2,135.5
2021-06-22,87.3,164.25,297.85,339.6,112.1
2021-06-23,100.6,270.1,424.5,337.35,128.7
2021-06-24,248.8,601.95,983.5,524.72,291.5
2021-06-25,236.2,465.5,827.4,364.15,177.9
2021-06-26,149.9,357.25,587.0,413.45,243.0
2021-06-27,69.25,230.2,336.55,569.75,398.9
2021-06-28,106.55,256.25,419.15,424.48,241.8
2021-06-29,75.95,188.7,304.7,381.85,198.9
2021-06-30,2.05,8.05,11.1,16.85,10.8
