MeasurementDateGMT, Nitric Oxide (ug/m3), Nitrogen Dioxide (ug/m3), Oxides of Nitrogen (ug/m3), Ozone (ug/m3), PM10 Particulate (ug/m3), PM2.5 Particulate (ug/m3)
2018-01-01,385.25,814.75,1405.7,1035.7,339.5,103.1
2018-01-02,561.35,989.85,1850.45,709.1,507.0,159.1
2018-01-03,441.95,791.2,1468.95,1190.3,627.8,220.9
2018-01-04,582.2,1002.95,1895.72,934.8,426.9,145.1
2018-01-05,1053.7,1334.3,2949.75,674.2,472.4,197.1
2018-01-06,1937.05,1474.3,4444.4,374.9,691.1,415.0
2018-01-07,502.45,733.9,1504.1,951.4,353.8,80.9
2018-01-08,592.9,797.0,1706.15,426.6,555.4,303.7
2018-01-09,1246.25,1033.5,2944.15,95.95,917.2,646.0
2018-01-10,2254.75,1818.1,5275.3,334.9,777.3,407.8
2018-01-11,2948.72,1656.52,6177.88,62.4,879.1,650.5
2018-01-12,1192.2,1220.0,3047.75,214.9,745.5,542.1
2018-01-13,250.45,737.3,1121.3,561.2,701.7,512.5
2018-01-14,808.4,1120.9,2360.2,386.5,787.5,599.6
2018-01-15,692.05,854.3,1915.65,646.1,384.6,187.7
2018-01-16,658.65,1102.25,2112.1,1035.3,369.7,105.2
2018-01-17,708.25,1065.55,2151.9,979.7,532.3,132.6
2018-01-18,838.85,1149.8,2435.8,1000.0,417.0,114.9
2018-01-19,1047.35,1430.95,3036.62,683.8,557.2,171.2
2018-01-20,736.25,1434.65,2563.65,671.1,328.8,156.6
2018-01-21,772.25,1337.75,2521.75,356.1,458.5,314.2
2018-01-22,1352.75,1661.1,3735.2,546.9,577.7,221.5
2018-01-23,762.0,934.8,2103.25,699.45,382.8,149.2
2018-01-24,576.0,954.9,1838.25,930.0,315.9,92.9
2018-01-25,928.03,1200.75,2623.42,638.9,616.8,183.0
2018-01-26,2332.75,1822.8,5399.55,242.7,872.0,389.9
2018-01-27,696.35,1145.1,2213.3,458.9,570.0,299.7
2018-01-28,365.85,739.35,1300.5,1102.2,292.5,79.1
2018-01-29,990.2,1101.85,2620.1,929.8,379.3,117.4
2018-01-30,1884.5,1760.35,4650.0,244.9,836.9,317.1
2018-01-31,628.67,999.42,1963.28,1007.5,333.5,95.7
2018-02-01,1185.93,1292.8,3111.28,797.3,490.15,143.95
2018-02-02,1964.52,1569.93,4581.95,462.3,691.6,251.2
2018-02-03,1198.3,1661.55,3498.8,258.9,471.4,302.3
2018-02-04,619.6,922.35,1872.05,782.3,311.9,154.7
2018-02-05,1071.7,1112.85,2755.95,669.7,459.3,220.2
2018-02-06,1856.65,1542.78,4389.78,383.3,1038.1,487.2
2018-02-07,2504.6,1868.95,5709.15,286.7,1220.0,375.2
2018-02-08,1423.0,1707.75,3889.95,488.34,1001.0,310.7
2018-02-09,1205.8,1393.55,3242.35,730.56,563.5,154.7
2018-02-10,716.6,1297.55,2396.4,543.4,422.8,156.9
2018-02-11,541.15,927.25,1757.15,1125.3,333.0,94.0
2018-02-12,1250.97,1465.12,3383.08,636.3,576.4,124.2
2018-02-13,607.85,976.8,1908.75,769.3,395.3,146.4
2018-02-14,957.55,1159.3,2627.65,520.7,526.5,228.1
2018-02-15,1086.55,1427.3,3092.95,654.7,665.8,215.8
2018-02-16,1440.95,1656.25,3865.9,423.0,912.6,259.3
2018-02-17,1648.35,1711.7,4239.2,288.8,967.8,433.0
2018-02-18,977.3,1431.3,2929.7,391.9,788.8,394.6
2018-02-19,1927.0,1331.45,4285.95,293.5,639.2,394.7
2018-02-20,1399.0,1288.9,3433.85,466.7,476.8,218.9
2018-02-21,1473.68,1274.85,3534.9,550.3,1246.9,884.7
2018-02-22,862.1,1227.8,2550.15,761.9,836.5,565.2
2018-02-23,945.95,1313.45,2763.7,630.3,762.6,453.2
2018-02-24,398.5,973.3,1584.4,837.1,791.9,496.3
2018-02-25,368.45,768.6,1333.55,1214.4,452.8,204.4
2018-02-26,771.5,937.1,2120.05,1196.2,453.9,141.9
2018-02-27,1233.5,1383.4,3275.15,776.6,507.4,191.8
2018-02-28,884.0,1129.4,2484.75,874.2,584.2,406.3
2018-03-01,345.25,798.7,1328.05,1053.2,1011.1,659.7
2018-03-02,438.2,956.4,1628.45,699.9,1155.35,904.1
2018-03-03,456.1,1055.1,1754.45,348.6,1841.2,1548.7
2018-03-04,719.85,1212.95,2316.3,413.2,650.0,464.3
2018-03-05,490.5,1196.5,1948.85,723.7,534.5,220.5
2018-03-06,1153.05,1521.6,3289.55,550.1,645.0,276.9
2018-03-07,2194.95,1823.1,5188.55,408.3,768.4,379.1
2018-03-08,772.0,1114.45,2298.05,956.2,420.8,130.5
2018-03-09,1255.1,1397.75,3322.4,365.8,633.6,268.0
2018-03-10,594.9,1041.65,1953.75,474.5,627.5,304.6
2018-03-11,803.6,1307.18,2539.62,399.9,648.5,331.6
2018-03-12,1460.8,1279.15,3519.1,317.9,445.0,248.0
2018-03-13,1758.4,1574.0,4270.1,416.6,608.8,305.0
2018-03-14,403.55,982.05,1600.85,845.4,553.4,202.7
2018-03-15,620.1,1235.0,2185.6,601.0,491.8,217.5
2018-03-16,959.85,1289.6,2761.1,628.3,698.6,251.8
2018-03-17,586.85,670.25,1570.3,1007.2,457.7,279.5
2018-03-18,435.1,662.6,1329.65,1211.3,666.65,416.1
2018-03-19,732.15,907.85,2030.4,1275.3,601.6,262.1
2018-03-20,1180.25,1321.3,3131.12,857.4,727.4,213.1
2018-03-21,2052.0,1739.15,4885.45,508.0,965.1,389.95
2018-03-22,1088.65,1315.7,2984.85,833.1,735.1,284.4
2018-03-23,574.25,990.5,1870.85,1019.2,699.2,207.5
2018-03-24,719.1,974.8,2077.6,459.5,797.9,586.4
2018-03-25,1334.55,1436.0,3482.05,494.1,1128.0,671.3
2018-03-26,1607.3,1734.4,4199.05,550.3,769.9,287.7
2018-03-27,1120.5,1124.35,2830.5,732.55,578.95,198.6
2018-03-28,1633.15,1640.75,4144.75,634.3,470.4,216.55
2018-03-29,861.8,1350.65,2672.25,611.6,487.95,183.0
2018-03-30,350.3,1057.45,1594.3,796.3,344.6,171.6
2018-03-31,799.25,998.25,2223.85,663.4,411.4,216.3
2018-04-01,600.85,1059.85,1981.3,799.1,523.05,296.5
2018-04-02,246.25,811.05,1188.65,824.0,400.2,191.2
2018-04-03,546.65,970.4,1808.45,700.6,524.8,232.7
2018-04-04,426.05,825.45,1478.55,985.4,519.2,177.2
2018-04-05,886.85,1012.75,2372.8,936.5,441.3,139.3
2018-04-06,503.85,1006.75,1779.15,820.4,735.5,329.1
2018-04-07,862.05,1270.9,2592.45,448.9,920.2,526.2
2018-04-08,840.1,1268.4,2556.75,419.1,647.3,444.4
2018-04-09,751.05,1130.35,2281.8,518.7,711.1,534.0
2018-04-10,999.15,1134.75,2666.7,597.8,871.1,634.8
2018-04-11,1543.0,921.5,3287.1,282.5,1314.4,995.8
2018-04-12,1540.55,909.75,3272.15,349.9,1141.2,790.3
2018-04-13,1318.15,1343.42,3364.57,326.6,962.3,603.4
2018-04-14,650.85,1150.4,2148.0,577.7,1108.3,864.7
2018-04-15,386.5,1024.7,1617.3,583.5,824.6,617.7
2018-04-16,533.6,938.55,1756.65,1010.3,600.8,231.0
2018-04-17,425.1,935.85,1588.1,924.3,591.7,225.7
2018-04-18,723.3,1229.7,2338.55,646.4,788.65,415.2
2018-04-19,1307.4,1672.0,3676.5,778.9,1364.3,800.35
2018-04-20,1416.1,1609.3,3780.65,737.05,1248.8,654.5
2018-04-21,528.05,1304.15,2113.95,650.7,1223.2,874.8
2018-04-22,514.9,1078.15,1867.6,1028.5,973.1,622.6
2018-04-23,785.5,901.95,2106.6,1010.1,437.1,181.7
2018-04-24,671.25,774.6,1803.85,815.5,427.4,182.3
2018-04-25,857.3,937.45,2251.9,977.2,479.65,167.0
2018-04-26,834.4,953.15,2232.15,975.3,496.45,191.6
2018-04-27,552.7,1089.93,1937.1,642.5,474.9,211.85
2018-04-28,1108.6,1209.35,2909.05,567.0,503.7,276.5
2018-04-29,477.7,709.9,1442.3,1150.0,325.1,147.2
2018-04-30,1026.72,1251.02,2825.18,890.3,467.8,206.6
2018-05-01,884.45,1090.8,2447.0,993.2,554.05,255.65
2018-05-02,915.08,1114.42,2517.62,970.5,426.8,200.3
2018-05-03,1403.55,1373.75,3525.7,701.6,714.3,339.5
2018-05-04,1174.6,1363.2,3164.35,810.95,843.9,390.1
2018-05-05,758.05,1182.6,2344.75,1337.3,821.55,516.85
2018-05-06,480.6,1344.65,2081.5,1463.6,1012.5,763.7
2018-05-07,488.4,1488.15,2236.95,1595.6,1050.0,832.4
2018-05-08,1316.25,1578.0,3596.15,863.65,1273.35,876.3
2018-05-09,1047.1,1084.2,2689.75,856.5,671.8,314.3
2018-05-10,1128.3,1231.45,2961.05,979.0,613.3,261.6
2018-05-11,428.5,959.25,1616.25,1043.15,630.6,293.2
2018-05-12,772.6,1337.7,2522.35,710.3,633.6,346.3
2018-05-13,1146.9,1288.8,3047.25,650.4,697.4,433.1
2018-05-14,1068.7,1105.2,2743.65,953.5,604.1,263.3
2018-05-15,965.8,1384.45,2865.62,1096.7,771.0,350.6
2018-05-16,710.1,1015.6,2104.3,1017.9,716.8,276.6
2018-05-17,693.9,972.85,2036.65,1079.8,642.9,231.9
2018-05-18,790.85,1198.2,2410.9,910.8,589.9,243.0
2018-05-19,561.55,1136.85,1998.15,942.9,718.3,385.7
2018-05-20,294.3,933.1,1384.35,969.6,736.7,523.9
2018-05-21,730.65,1526.9,2647.5,983.1,948.0,629.4
2018-05-22,713.9,1238.2,2333.2,1171.6,976.2,516.1
2018-05-23,689.55,1109.47,2166.72,1253.45,872.9,456.9
2018-05-24,911.05,1443.15,2840.25,707.6,1017.4,595.8
2018-05-25,1062.25,1635.1,3263.85,640.0,972.4,691.9
2018-05-26,257.35,943.95,1338.25,1669.3,1199.8,1057.9
2018-05-27,265.65,1117.65,1525.15,1098.3,1020.22,771.17
2018-05-28,391.85,1068.75,1669.75,943.5,862.63,763.13
2018-05-29,635.85,1088.98,2063.93,1070.1,795.5,717.43
2018-05-30,579.0,1272.95,2160.95,742.3,720.6,671.73
2018-05-31,448.9,1211.4,1899.7,922.9,991.5,587.81
2018-06-01,610.0,1221.3,2156.65,649.1,840.5,407.6
2018-06-02,598.8,1198.9,2116.85,712.1,524.1,526.74
2018-06-03,379.7,988.3,1570.3,1014.9,483.6,621.78
2018-06-04,617.7,988.4,1935.8,1053.5,697.7,426.09
2018-06-05,632.9,956.15,1926.45,1103.8,825.8,303.62
2018-06-06,614.1,998.95,1940.4,1002.4,749.0,292.45
2018-06-07,669.45,946.3,1973.13,978.2,717.6,364.45
2018-06-08,804.65,989.57,2223.77,1017.3,641.7,284.65
2018-06-09,735.4,889.81,2017.96,1206.0,570.3,324.25
2018-06-10,732.51,805.46,1929.61,1145.4,505.4,353.25
2018-06-11,847.97,870.1,2171.45,967.0,425.6,95.75
2018-06-12,1008.35,1058.23,2604.88,788.6,555.4,258.75
2018-06-13,814.95,1188.8,2437.95,702.4,509.8,248.3
2018-06-14,909.45,1142.7,2536.75,666.8,575.9,250.5
2018-06-15,1166.9,1546.0,3335.0,697.2,600.5,265.1
2018-06-16,466.85,862.9,1578.95,873.7,435.3,188.5
2018-06-17,310.1,608.8,1084.0,859.3,321.5,170.7
2018-06-18,616.38,806.5,1751.7,691.0,426.15,364.83
2018-06-19,761.8,750.8,1918.4,378.9,363.2,299.3
2018-06-20,736.95,667.2,1797.4,302.8,390.9,228.31
2018-06-21,1039.7,1217.62,2811.75,751.0,542.8,168.36
2018-06-22,878.2,1107.35,2453.95,775.2,516.8,190.0
2018-06-23,733.8,1303.0,2428.2,853.7,525.15,221.6
2018-06-24,314.75,948.0,1430.55,1064.7,529.0,362.9
2018-06-25,760.18,1711.4,2877.22,1156.3,650.15,414.45
2018-06-26,395.48,1011.62,1618.18,902.3,525.5,354.2
2018-06-27,352.1,719.75,1259.35,1063.0,500.3,311.36
2018-06-28,581.6,934.2,1825.65,1175.4,650.7,318.91
2018-06-29,534.55,892.55,1712.4,1086.5,546.8,316.48
2018-06-30,300.7,736.75,1197.8,1510.5,487.7,314.05
2018-07-01,279.35,981.35,1409.6,1830.2,572.2,311.62
2018-07-02,427.85,1031.0,1687.1,1610.8,506.35,309.19
2018-07-03,261.5,728.6,1129.6,1483.9,458.3,306.75
2018-07-04,415.75,1015.7,1653.4,1061.3,541.1,304.32
2018-07-05,798.25,1734.25,2958.35,838.2,874.7,301.89
2018-07-06,894.8,1783.15,3155.4,995.7,913.9,299.46
2018-07-07,523.3,1510.4,2313.3,1082.8,932.2,297.02
2018-07-08,332.65,1061.5,1571.75,1242.3,536.8,294.59
2018-07-09,779.4,1378.2,2573.05,660.3,603.5,292.16
2018-07-10,887.7,921.25,2282.22,665.0,549.0,289.73
2018-07-11,861.85,1021.0,2342.55,777.6,586.3,287.3
2018-07-12,662.8,1075.3,2091.3,842.2,630.2,284.86
2018-07-13,441.9,956.45,1634.35,1033.8,517.4,282.43
2018-07-14,249.15,919.15,1301.45,1295.5,471.2,280.0
2018-07-15,431.95,1319.8,1982.15,1310.7,505.7,277.57
2018-07-16,806.77,1479.72,2716.52,987.6,553.7,275.13
2018-07-17,760.25,1022.6,2188.4,772.7,377.55,272.7
2018-07-18,778.02,1239.68,2432.88,639.4,450.9,270.27
2018-07-19,527.7,1212.75,2021.85,799.1,475.2,267.84
2018-07-20,491.9,1312.35,2066.55,787.3,521.45,265.4
2018-07-21,635.2,1679.1,2652.95,1068.3,729.4,262.97
2018-07-22,568.95,1408.3,2281.15,736.4,511.8,260.54
2018-07-23,570.75,1113.9,1989.2,733.7,528.9,258.11
2018-07-24,658.15,1136.5,2145.85,801.2,572.25,255.68
2018-07-25,694.55,1262.5,2327.7,828.0,598.21,253.24
2018-07-26,501.15,1377.35,2145.9,819.3,729.6,250.81
2018-07-27,793.0,1558.4,2774.35,717.2,647.59,248.38
2018-07-28,271.85,548.6,965.4,830.4,421.4,245.95
2018-07-29,187.0,377.8,664.95,646.4,275.7,243.51
2018-07-30,523.5,605.85,1408.3,334.6,366.0,241.08
2018-07-31,733.5,905.35,2030.5,542.3,459.0,238.65
2018-08-01,694.2,928.75,1993.1,682.75,480.8,236.22
2018-08-02,754.8,1170.8,2328.0,644.1,506.84,233.79
2018-08-03,808.35,1425.25,2664.4,705.8,590.65,231.35
2018-08-04,525.65,865.95,1672.25,725.7,522.17,228.92
2018-08-05,224.8,689.75,1034.8,992.5,428.6,226.49
2018-08-06,845.45,1602.5,2898.85,857.7,799.55,224.06
2018-08-07,696.28,1485.1,2552.73,949.5,683.6,221.62
2018-08-08,545.4,842.9,1678.75,792.8,449.1,219.19
2018-08-09,1450.1,1305.65,3529.05,303.9,598.8,225.0
2018-08-10,878.0,1042.95,2389.65,473.2,381.2,115.6
2018-08-11,578.45,959.0,1845.75,505.6,271.0,138.7
2018-08-12,299.15,632.85,1091.6,627.5,220.3,101.1
2018-08-13,1005.4,1045.7,2587.6,459.4,368.6,175.8
2018-08-14,1002.5,1240.4,2777.2,561.7,325.75,145.3
2018-08-15,552.5,819.55,1666.95,644.9,310.1,148.7
2018-08-16,829.5,876.5,2148.15,376.6,339.4,164.4
2018-08-17,920.95,1047.3,2459.35,453.0,355.2,174.4
2018-08-18,439.55,639.5,1313.4,608.3,309.1,155.1
2018-08-19,487.15,586.8,1333.45,506.8,268.3,145.1
2018-08-20,1039.2,1049.25,2642.75,317.25,341.3,175.8
2018-08-21,735.72,967.3,2095.0,447.9,322.9,161.6
2018-08-22,782.15,912.1,2111.45,353.8,361.5,201.2
2018-08-23,861.35,944.7,2265.95,467.6,331.6,145.8
2018-08-24,828.45,983.65,2253.8,590.9,302.1,106.6
2018-08-25,1170.8,1183.4,2978.5,499.4,328.4,168.7
2018-08-26,516.4,892.2,1684.2,428.1,256.9,159.6
2018-08-27,584.6,800.4,1697.05,611.8,185.1,99.0
2018-08-28,1024.8,1208.65,2780.05,378.3,312.8,191.1
2018-08-29,1598.05,1562.9,4013.05,279.0,498.9,291.3
2018-08-30,1265.6,1295.9,3236.3,436.4,469.4,237.9
2018-08-31,830.65,1152.0,2425.85,525.2,472.2,252.4
2018-09-01,664.38,1197.07,2215.7,697.3,500.8,334.0
2018-09-02,443.75,1142.1,1822.2,975.4,534.0,382.4
2018-09-03,1114.0,1751.75,3459.7,765.0,655.9,437.6
2018-09-04,812.15,1288.05,2533.33,803.1,617.6,363.0
2018-09-05,907.25,1212.95,2604.25,735.8,514.0,262.3
2018-09-06,1267.75,1373.55,3317.7,486.2,584.2,315.9
2018-09-07,1129.75,1300.1,3031.95,586.6,320.1,169.9
2018-09-08,497.15,929.0,1691.4,646.4,258.9,144.0
2018-09-09,433.65,841.35,1506.35,833.6,252.0,140.5
2018-09-10,600.85,862.55,1784.0,805.7,304.0,129.6
2018-09-11,532.4,628.55,1444.95,712.9,328.6,181.4
2018-09-12,1633.25,1397.05,3901.4,510.1,283.05,217.0
2018-09-13,2396.0,1755.0,5428.95,230.9,398.15,353.6
2018-09-14,827.6,1011.7,2281.1,479.7,467.04,139.7
2018-09-15,629.4,1017.55,1982.75,530.5,535.94,199.6
2018-09-16,371.35,800.35,1369.8,753.2,604.84,145.0
2018-09-17,501.0,1012.0,1780.25,757.5,673.74,197.6
2018-09-18,426.75,731.85,1386.35,833.3,742.63,159.5
2018-09-19,443.3,661.55,1341.15,737.1,811.53,203.0
2018-09-20,447.55,655.0,1341.15,755.2,880.43,205.8
2018-09-21,740.8,916.05,2051.5,799.3,949.33,108.65
2018-09-22,536.05,1005.65,1827.75,638.8,1018.23,117.3
2018-09-23,828.2,1144.8,2414.65,597.5,1087.12,157.7
2018-09-24,2577.9,1760.85,5713.55,305.1,1156.02,276.5
2018-09-25,2634.65,1772.85,5812.05,297.6,686.05,398.7
2018-09-26,1409.85,1870.25,4032.0,393.5,519.7,298.2
2018-09-27,1616.4,1994.9,4473.25,459.7,642.9,388.8
2018-09-28,955.7,1128.5,2593.8,619.4,368.3,168.0
2018-09-29,1728.35,1714.15,4364.25,302.5,569.3,335.8
2018-09-30,989.85,1411.2,2928.75,509.4,381.1,249.9
2018-10-01,1371.0,1348.6,3450.95,544.7,343.8,168.7
2018-10-02,983.16,1028.62,2536.23,624.7,272.2,124.6
2018-10-03,2170.86,1552.03,4881.12,273.5,394.3,249.7
2018-10-04,1185.4,1063.3,2881.0,172.7,441.6,303.3
2018-10-05,1687.35,1645.9,4233.25,216.1,699.7,483.8
2018-10-06,707.8,1168.0,2253.55,640.6,337.3,239.0
2018-10-07,908.1,1307.7,2700.6,500.0,305.3,176.6
2018-10-08,932.0,1241.35,2670.65,524.9,305.1,163.5
2018-10-09,1233.25,1492.2,3383.0,355.2,517.7,338.2
2018-10-10,1199.75,1590.7,3430.25,298.1,1132.8,911.1
2018-10-11,433.65,913.3,1578.35,610.1,370.7,268.7
2018-10-12,357.0,720.95,1268.4,791.5,321.9,157.8
2018-10-13,242.45,624.75,996.6,833.7,252.7,178.7
2018-10-14,436.4,997.55,1666.55,790.0,171.0,122.1
2018-10-15,1182.65,1167.75,2981.35,412.6,355.2,292.6
2018-10-16,832.39,818.23,2094.29,441.4,521.1,363.4
2018-10-17,1753.36,1359.92,4048.61,355.6,533.8,369.7
2018-10-18,1269.5,1290.5,3236.7,492.6,496.2,300.15
2018-10-19,3182.25,2024.15,6904.3,274.1,805.5,491.1
2018-10-20,3107.85,2010.8,6776.25,306.1,1008.2,731.3
2018-10-21,1095.42,1429.45,3108.82,403.8,556.25,418.0
2018-10-22,1662.8,1545.2,4095.0,498.5,489.2,240.6
2018-10-23,1646.3,1561.8,4085.8,348.7,504.2,259.4
2018-10-24,1855.4,1521.0,4365.7,359.7,642.0,329.4
2018-10-25,1819.9,1695.65,4486.3,475.9,624.3,346.5
2018-10-26,1345.6,1459.55,3522.75,621.0,336.0,175.3
2018-10-27,903.75,1107.8,2493.3,696.4,234.3,116.3
2018-10-28,599.75,916.0,1835.9,897.1,121.1,64.9
2018-10-29,1182.55,1261.7,3074.75,570.1,250.7,127.4
2018-10-30,1550.55,1291.8,3669.18,413.5,374.0,215.5
2018-10-31,1737.85,1467.9,4132.65,321.9,484.55,309.5
2018-11-01,2193.15,1571.75,4934.85,171.7,476.5,338.2
2018-11-02,3019.45,2128.0,6757.3,208.9,758.6,447.7
2018-11-03,539.05,1248.15,2074.6,568.1,406.6,281.8
2018-11-04,483.15,957.65,1698.7,552.7,514.2,412.9
2018-11-05,2479.45,1239.25,5040.8,210.6,1245.2,1058.3
2018-11-06,1203.2,1074.15,2919.0,345.6,691.5,513.7
2018-11-07,456.58,815.02,1515.05,567.3,234.0,120.2
2018-11-08,507.15,1050.25,1827.6,476.3,382.1,157.5
2018-11-09,649.2,950.75,1946.2,431.6,380.6,215.1
2018-11-10,402.1,1086.2,1702.55,530.2,281.5,173.7
2018-11-11,327.15,881.75,1383.3,568.5,200.2,139.8
2018-11-12,656.0,1081.85,2087.7,391.1,296.2,165.4
2018-11-13,960.62,1253.3,2726.23,516.5,394.6,175.3
2018-11-14,929.8,1170.9,2596.75,322.2,514.6,261.9
2018-11-15,1347.55,1096.6,3162.95,113.6,716.4,513.9
2018-11-16,787.95,796.4,2004.75,135.7,310.8,301.9
2018-11-17,717.0,1123.55,2222.9,145.2,575.9,516.1
2018-11-18,643.0,1185.4,2171.45,453.2,432.2,302.1
2018-11-19,629.25,913.95,1879.25,747.1,131.25,89.1
2018-11-20,900.85,1134.1,2515.3,400.3,291.6,257.0
2018-11-21,1297.6,1100.3,3089.65,134.2,566.8,541.6
2018-11-22,4035.5,1620.65,7808.25,80.75,1417.2,1116.9
2018-11-23,1636.55,1335.1,3844.5,74.6,948.8,821.2
2018-11-24,871.55,1260.8,2596.8,206.4,620.0,553.0
2018-11-25,731.7,1055.05,2176.7,308.6,456.1,404.5
2018-11-26,1891.8,1461.05,4361.7,183.1,541.3,319.9
2018-11-27,1508.4,1231.6,3544.36,138.5,453.7,353.4
2018-11-28,1332.59,1258.46,3301.88,413.0,323.4,156.1
2018-11-29,1164.8,1184.23,2970.04,555.1,281.8,156.1
2018-11-30,1251.45,1324.5,3243.3,460.0,408.6,182.4
2018-12-01,802.05,1280.27,2510.21,447.6,209.9,120.6
2018-12-02,577.86,1047.94,1933.87,602.4,117.25,82.6
2018-12-03,972.5,1328.15,2819.09,508.4,371.7,197.6
2018-12-04,2334.9,1778.3,5358.4,125.2,575.0,332.5
2018-12-05,790.6,1171.75,2383.9,364.1,285.5,205.3
2018-12-06,639.95,941.45,1922.6,641.0,249.0,160.5
2018-12-07,621.8,977.65,1931.1,777.0,189.1,106.6
2018-12-08,373.45,758.05,1330.75,1020.8,267.2,138.2
2018-12-09,548.17,893.85,1734.5,876.6,202.3,133.15
2018-12-10,1548.75,1611.75,3986.95,317.4,415.6,201.9
2018-12-11,2733.86,1722.79,5914.81,160.66,855.04,522.16
2018-12-12,529.06,1283.51,2094.94,423.24,636.86,505.2
2018-12-13,729.95,1112.4,2231.82,189.95,491.0,377.14
2018-12-14,1430.37,1329.85,3527.78,131.8,849.2,540.2
2018-12-15,196.3,734.5,1035.35,476.1,415.6,368.5
2018-12-16,455.25,1052.3,1750.35,593.4,295.6,145.4
2018-12-17,960.15,1277.8,2749.95,471.8,428.3,171.5
2018-12-18,273.7,838.6,1258.35,701.8,351.0,144.3
2018-12-19,693.7,1166.15,2229.55,483.1,276.7,147.2
2018-12-20,708.9,1111.9,2198.7,642.9,373.5,136.5
2018-12-21,508.1,952.85,1732.35,804.1,407.9,187.3
2018-12-22,642.05,1047.6,2032.15,752.8,358.6,166.8
2018-12-23,423.85,1035.55,1685.65,540.8,190.3,141.5
2018-12-24,2059.6,1479.1,4637.1,177.3,533.4,443.9
2018-12-25,2175.4,1410.3,4745.8,58.1,598.7,522.4
2018-12-26,687.3,1203.65,2257.15,141.9,460.9,375.7
2018-12-27,4365.75,1888.75,8582.95,51.5,1149.3,979.0
2018-12-28,2600.6,1813.75,5801.25,39.5,820.0,664.9
2018-12-29,776.55,1164.7,2355.15,432.8,339.6,255.6
2018-12-30,765.7,1100.8,2274.7,371.3,296.2,248.5
2018-12-31,753.75,1256.0,2411.8,672.8,317.5,186.6
2019-01-01,438.2,951.65,1623.5,845.15,263.1,181.3
2019-01-02,1006.05,1484.9,3027.55,543.15,399.0,188.8
2019-01-03,1381.75,1731.25,3849.8,318.2,451.4,287.3
2019-01-04,1858.9,1718.8,4569.15,155.65,916.8,636.6
2019-01-05,1116.5,1424.0,3135.9,406.5,596.7,466.2
2019-01-06,1214.95,1472.45,3335.25,227.6,590.2,396.7
2019-01-07,793.2,1217.6,2433.5,513.3,446.0,240.9
2019-01-08,1226.4,1323.05,3203.3,601.55,531.1,207.0
2019-01-09,1366.8,1453.85,3549.65,390.55,453.2,220.5
2019-01-10,2628.3,1785.4,5815.6,79.3,984.9,636.0
2019-01-11,2141.5,1737.75,5021.5,131.2,755.0,451.9
2019-01-12,649.25,1166.75,2162.05,577.2,261.3,141.7
2019-01-13,401.9,827.8,1444.25,857.55,229.8,125.9
2019-01-14,1100.6,1291.7,2979.05,651.3,415.1,180.5
2019-01-15,763.5,1171.1,2341.7,529.75,288.0,155.6
2019-01-16,746.08,1114.9,2258.57,599.5,216.65,157.9
2019-01-17,1420.2,1583.95,3761.6,444.5,457.3,209.9
2019-01-18,1173.9,1511.3,3311.45,237.25,630.1,286.6
2019-01-19,317.95,843.95,1331.9,500.05,416.8,284.7
2019-01-20,1733.8,1622.1,4280.6,174.25,817.75,663.1
2019-01-21,2974.7,1925.65,6486.65,174.85,1289.5,909.6
2019-01-22,1495.65,1685.9,3979.1,383.55,425.7,240.6
2019-01-23,2187.4,1832.45,5186.25,289.8,519.7,415.5
2019-01-24,2819.25,2098.55,6421.15,86.8,740.0,662.1
2019-01-25,1594.65,1615.8,4060.6,134.75,507.4,419.4
2019-01-26,349.5,953.05,1489.0,678.35,234.1,129.5
2019-01-27,371.25,734.15,1303.45,890.2,214.55,102.4
2019-01-28,1500.45,1567.15,3867.5,461.85,491.0,180.6
2019-01-29,1068.85,1529.1,3168.05,281.95,553.1,240.7
2019-01-30,2506.18,1916.25,5758.55,277.75,536.6,307.0
2019-01-31,2590.0,1714.3,5685.8,358.75,582.2,500.9
2019-02-01,787.25,1258.45,2465.25,620.8,284.3,254.0
2019-02-02,874.4,1270.4,2611.4,464.3,458.2,280.7
2019-02-03,800.25,1284.75,2512.3,345.7,412.6,226.0
2019-02-04,1021.0,1207.3,2772.6,379.7,279.8,201.0
2019-02-05,816.5,1180.55,2432.55,221.85,306.9,270.8
2019-02-06,869.05,1244.35,2576.6,280.95,368.3,193.6
2019-02-07,557.85,911.4,1766.5,753.1,253.5,108.9
2019-02-08,399.5,803.9,1416.15,639.8,241.8,134.9
2019-02-09,266.4,608.95,1017.9,940.55,262.8,119.6
2019-02-10,410.9,934.3,1564.3,669.3,93.9,66.5
2019-02-11,1678.05,1734.58,4307.65,323.85,473.6,213.4
2019-02-12,1140.1,1476.9,3224.95,298.2,572.8,255.4
2019-02-13,825.95,1208.15,2474.6,264.45,667.4,345.5
2019-02-14,2514.95,1662.05,5518.5,141.75,900.6,663.8
2019-02-15,2554.5,1812.7,5729.85,142.7,1182.6,835.1
2019-02-16,611.55,1175.05,2112.9,272.2,843.9,608.1
2019-02-17,425.95,1045.05,1698.0,364.1,757.1,520.3
2019-02-18,733.25,1156.05,2280.6,412.1,459.4,247.3
2019-02-19,754.0,1100.85,2257.0,568.9,486.9,207.0
2019-02-20,721.05,1029.95,2135.85,447.85,529.2,284.81
2019-02-21,702.55,1065.85,2143.35,494.55,602.1,423.44
